t,A,S,dA_dt,dA_dt_noisy
6.633326665333066252e+00,7.435229771713495195e-01,7.445323840095285917e-01,-5.191768357556625357e-02,-5.154525733675689031e-02
6.641328265653130281e+00,7.431072640384659422e-01,7.459717991234272594e-01,-5.198900766076533508e-02,-5.032705280909035434e-02
6.649329865973194309e+00,7.426910013236461827e-01,7.474005297040754447e-01,-5.205507864257917505e-02,-6.498528170130668524e-02
6.657331466293258337e+00,7.422742306185067251e-01,7.488186150643028061e-01,-5.211598007458043136e-02,-4.803394358467447112e-02
6.665333066613322366e+00,7.418569928963242299e-01,7.502260947991532536e-01,-5.217179447907306644e-02,-3.943381480703702507e-02
6.673334666933386394e+00,7.414393285120354227e-01,7.516230087858851716e-01,-5.222260335052477526e-02,-4.692343890644195409e-02
6.681336267253450423e+00,7.410212772022373162e-01,7.530093971839709743e-01,-5.226848715911193433e-02,-6.833025776736498247e-02
6.689337867573514451e+00,7.406028780851870996e-01,7.543853004350974389e-01,-5.230952535436880768e-02,-4.995692237776546557e-02
6.697339467893578480e+00,7.401841696608020271e-01,7.557507592631657056e-01,-5.234579636894071131e-02,-6.187304555319683708e-02
6.705341068213642508e+00,7.397651898106597512e-01,7.571058146742910555e-01,-5.237737762243376005e-02,-5.511077387605649303e-02
6.713342668533706536e+00,7.393459757979978786e-01,7.584505079568029107e-01,-5.240434552535835205e-02,-5.156524832444796952e-02
6.721344268853770565e+00,7.389265642677141921e-01,7.597848806812451672e-01,-5.242677548316343472e-02,-6.479708071035918115e-02
6.729345869173834593e+00,7.385069912463668729e-01,7.611089747003758621e-01,-5.244474190035609829e-02,-3.952368749867602588e-02
6.737347469493898622e+00,7.380872921421741673e-01,7.624228321491673954e-01,-5.245831818470254870e-02,-5.357493477107242580e-02
6.745349069813962650e+00,7.376675018022424979e-01,7.637264953870976925e-01,-5.246757680608445107e-02,-4.496351290667875700e-02
6.753350670134026679e+00,7.372476546306573342e-01,7.650200069178140216e-01,-5.247258943087572403e-02,-4.653779084446726944e-02
6.761352270454090707e+00,7.368277841928622118e-01,7.663034097951870738e-01,-5.247342655222658747e-02,-3.943985983913481097e-02
6.769353870774154736e+00,7.364079235064338036e-01,7.675767472742062170e-01,-5.247015774619109840e-02,-4.095247400338993676e-02
6.777355471094218764e+00,7.359881050791569068e-01,7.688400627693943168e-01,-5.246285171032401273e-02,-6.759445361317253931e-02
6.785357071414282792e+00,7.355683609090247765e-01,7.700933998548080694e-01,-5.245157626745196311e-02,-5.240346723780698462e-02
6.793358671734346821e+00,7.351487224842393475e-01,7.713368022640381128e-01,-5.243639836950125116e-02,-7.416045353592547185e-02
6.801360272054410849e+00,7.347292207832109012e-01,7.725703138902086931e-01,-5.241738410137865289e-02,-5.725515391786074187e-02
6.809361872374474878e+00,7.343098862745579547e-01,7.737939787859775542e-01,-5.239459868490319028e-02,-4.561037182396492778e-02
6.817363472694538906e+00,7.338907489171077048e-01,7.750078411635366038e-01,-5.236810648278732161e-02,-4.358513995478136699e-02
6.825365073014602935e+00,7.334718381598956949e-01,7.762119453946111358e-01,-5.233797100266320002e-02,-3.979971142051865612e-02
6.833366673334666963e+00,7.330531829421659262e-01,7.774063360104603859e-01,-5.230425490115245268e-02,-5.642203139764936926e-02
6.841368273654730991e+00,7.326348116933707466e-01,7.785910577018771983e-01,-5.226701998797621262e-02,-4.940737917679753621e-02
6.849369873974795020e+00,7.322167523331712946e-01,7.797661553191881367e-01,-5.222632723010518785e-02,-5.158959092178563161e-02
6.857371474294859048e+00,7.317990322714366114e-01,7.809316738722537066e-01,-5.218223675594281519e-02,-3.984536863818327612e-02
6.865373074614923077e+00,7.313816785168013590e-01,7.820876584334095494e-01,-5.213480796627240066e-02,-3.658180805940078328e-02
6.873374674934987105e+00,7.309647176289956194e-01,7.832341542300654824e-01,-5.208409951403648874e-02,-5.599943250083218305e-02
6.881376275255051134e+00,7.305481754838173414e-01,7.843712068355576106e-01,-5.203016906884549986e-02,-1.451381939618191785e-02
6.889377875575115162e+00,7.301320775357128534e-01,7.854988618899693131e-01,-5.197307355896389758e-02,-5.233348090075774783e-02
6.897379475895179191e+00,7.297164488237155577e-01,7.866171650942891391e-01,-5.191286918050474347e-02,-5.590175351344786603e-02
6.905381076215243219e+00,7.293013139714459303e-01,7.877261622104113625e-01,-5.184961140104786537e-02,-4.617121103357568757e-02
6.913382676535307247e+00,7.288866971871116318e-01,7.888258990611356491e-01,-5.178335496328016763e-02,-4.451143111270180336e-02
6.921384276855371276e+00,7.284726222635069526e-01,7.899164215301671677e-01,-5.171415388865695933e-02,-4.655801134103539768e-02
6.929385877175435304e+00,7.280591125780138118e-01,7.909977755621162565e-01,-5.164206148108362038e-02,-5.843882781619220979e-02
6.937387477495499333e+00,7.276461910926006471e-01,7.920700071624989791e-01,-5.156713033061344903e-02,-3.712912061543939546e-02
6.945389077815563361e+00,7.272338803538231922e-01,7.931331623977366796e-01,-5.148941231716360617e-02,-5.123117367821547474e-02
6.953390678135627390e+00,7.268222024928243652e-01,7.941872873951562051e-01,-5.140895861424434055e-02,-3.630425694742374365e-02
6.961392278455691418e+00,7.264111792253338251e-01,7.952324283429899054e-01,-5.132581969270171018e-02,-3.766020107756043456e-02
6.969393878775755446e+00,7.260008318516684156e-01,7.962686314903754115e-01,-5.124004532447233584e-02,-6.422859761781092580e-02
6.977395479095819475e+00,7.255911812567322761e-01,7.972959431473558567e-01,-5.115168458634898607e-02,-6.119481585565743342e-02
6.985397079415883503e+00,7.251822479526748300e-01,7.983144096497328812e-01,-5.106078590606899503e-02,-6.130311728417320999e-02
6.993398679735947532e+00,7.247740521874356245e-01,7.993240773033523094e-01,-5.096739718884668591e-02,-4.869662158293325965e-02
7.001400280056011560e+00,7.243666135921866811e-01,8.003249926847719742e-01,-5.087156547604490542e-02,-5.055042425103692394e-02
7.009401880376075589e+00,7.239599514249981382e-01,8.013172023893641027e-01,-5.077333716746521008e-02,-4.829758477212531265e-02
7.017403480696139617e+00,7.235540846092308742e-01,8.023007529962982165e-01,-5.067275806109870079e-02,-5.899986615492700676e-02
7.025405081016203646e+00,7.231490317335358409e-01,8.032756910685406870e-01,-5.056987335630205860e-02,-4.649839969714800181e-02
7.033406681336267674e+00,7.227448110518550628e-01,8.042420631528548469e-01,-5.046472765697955498e-02,-3.661368155929696500e-02
7.041408281656331702e+00,7.223414404834203051e-01,8.051999157798008788e-01,-5.035736497476583917e-02,-6.389331212122323356e-02
7.049409881976395731e+00,7.219389376127545166e-01,8.061492954637358155e-01,-5.024782873221489421e-02,-5.238578116869055390e-02
7.057411482296458871e+00,7.215373196896707197e-01,8.070902487028136507e-01,-5.013616176598681418e-02,-4.782610422095422142e-02
7.065413082616522900e+00,7.211366036292723436e-01,8.080228219789855615e-01,-5.002240633003662840e-02,-5.149291211584018646e-02
7.073414682936586928e+00,7.207368060119536679e-01,8.089470617579994638e-01,-4.990660409880367382e-02,-5.204787854639262440e-02
7.081416283256650956e+00,7.203379430833990460e-01,8.098630144894001237e-01,-4.978879617039697059e-02,-3.226615632494425623e-02
7.089417883576714985e+00,7.199400307545835709e-01,8.107707266065292684e-01,-4.966902306978190906e-02,-3.699834802193386479e-02
7.097419483896779013e+00,7.195430846017726312e-01,8.116702445265256971e-01,-4.954732475196068492e-02,-4.121337531869916082e-02
7.105421084216843042e+00,7.191471198665223552e-01,8.125616146503248372e-01,-4.942374060515146439e-02,-5.719573623906605564e-02
7.113422684536907070e+00,7.187521515164795316e-01,8.134448833202410079e-01,-4.929830951630263802e-02,-2.704224231658410374e-02
7.121424284856971099e+00,7.183581942784617036e-01,8.143200968363186742e-01,-4.917106992581414537e-02,-4.571204329859027832e-02
7.129425885177035127e+00,7.179652623632689634e-01,8.151873016460489119e-01,-4.904205954759265074e-02,-5.497181897599925926e-02
7.137427485497099156e+00,7.175733696985987509e-01,8.160465441354987082e-01,-4.891131558998906836e-02,-5.243508840467742821e-02
7.145429085817163184e+00,7.171825299455006908e-01,8.168978706162274284e-01,-4.877887477459041943e-02,-5.382216096616743162e-02
7.153430686137227212e+00,7.167927564983765931e-01,8.177413273252865933e-01,-4.864477333884772298e-02,-2.757940689923439950e-02
7.161432286457291241e+00,7.164040624849807859e-01,8.185769604252201015e-01,-4.850904703870058399e-02,-4.659717728193315395e-02
7.169433886777355269e+00,7.160164607664192271e-01,8.194048160040640072e-01,-4.837173115119217104e-02,-4.787853432176471247e-02
7.177435487097419298e+00,7.156299639371503929e-01,8.202249400753466313e-01,-4.823286047708159191e-02,-6.989898207026405685e-02
7.185437087417483326e+00,7.152445843249850554e-01,8.210373785780884504e-01,-4.809246934344780372e-02,-4.085436682067515590e-02
7.193438687737547355e+00,7.148603339910858390e-01,8.218421773768024297e-01,-4.795059160628479394e-02,-5.866555117713670442e-02
7.201440288057611383e+00,7.144772247299678858e-01,8.226393822614935791e-01,-4.780726065309141848e-02,-5.923682699055538015e-02
7.209441888377675411e+00,7.140952680694983012e-01,8.234290389476591754e-01,-4.766250940545014442e-02,-4.166693242581005069e-02
7.217443488697739440e+00,7.137144752708963757e-01,8.242111930762888727e-01,-4.751637032159854168e-02,-5.628045549346323562e-02
7.225445089017803468e+00,7.133348573287338068e-01,8.249858902138644812e-01,-4.736887539899116428e-02,-3.914052589393195170e-02
7.233446689337867497e+00,7.129564249709342549e-01,8.257531758523599663e-01,-4.722005617685046119e-02,-3.613112529736550727e-02
7.241448289657931525e+00,7.125791886652347307e-01,8.265130954052501977e-01,-4.706994374541424719e-02,-6.509389295032300127e-02
7.249449889977995554e+00,7.122031587530455177e-01,8.272656941451680401e-01,-4.691856889648748918e-02,-4.840966924517046271e-02
7.257451490298059582e+00,7.118283451749620738e-01,8.280110174029520209e-01,-4.676596185434840625e-02,-6.263414154345998963e-02
7.265453090618123611e+00,7.114547575733433105e-01,8.287491104557491717e-01,-4.661215236299193210e-02,-4.736149219113950509e-02
7.273454690938187639e+00,7.110824053806394929e-01,8.294800184639742335e-01,-4.645716977612837639e-02,-3.746518999106611403e-02
7.281456291258251667e+00,7.107112978193927955e-01,8.302037864713095461e-01,-4.630104305925550334e-02,-6.006931671830774422e-02
7.289457891578315696e+00,7.103414439022368576e-01,8.309204594047050474e-01,-4.614380079172018811e-02,-2.825220268433109583e-02
7.297459491898379724e+00,7.099728524318968947e-01,8.316300820743783850e-01,-4.598547116877127472e-02,-4.923188255756490161e-02
7.305461092218443753e+00,7.096055320011900314e-01,8.323326991738148051e-01,-4.582608200360339945e-02,-5.780176000399982889e-02
7.313462692538507781e+00,7.092394909930248570e-01,8.330283552797673741e-01,-4.566566072938933740e-02,-4.705883424919787145e-02
7.321464292858571810e+00,7.088747375804016482e-01,8.337170948522566460e-01,-4.550423440130332148e-02,-3.773648712405428679e-02
7.329465893178635838e+00,7.085112797264121465e-01,8.343989622345707735e-01,-4.534182969853353673e-02,-5.927116265881317292e-02
7.337467493498699866e+00,7.081491251842400025e-01,8.350740016532657295e-01,-4.517847292628379696e-02,-4.532113253776674094e-02
7.345469093818763895e+00,7.077882814971603320e-01,8.357422572181650855e-01,-4.501419001776407747e-02,-5.891231498049187554e-02
7.353470694138827923e+00,7.074287559985400486e-01,8.364037729223599005e-01,-4.484900653616970961e-02,-3.297354482092469674e-02
7.361472294458891952e+00,7.070705558118374201e-01,8.370585926422092760e-01,-4.468294767664908462e-02,-4.330421874832264539e-02
7.369473894778955980e+00,7.067136878506027342e-01,8.377067601373394679e-01,-4.451603826825983878e-02,-4.894288681139381120e-02
7.377475495099020009e+00,7.063581588215260831e-01,8.383483190491928250e-01,-4.434830277919842023e-02,-3.417343803538767932e-02
7.385477095419084037e+00,7.060039753402415075e-01,8.389833128643013893e-01,-4.417976545180173076e-02,-5.724587804778002997e-02
7.393478695739148066e+00,7.056511437031459666e-01,8.396117850556429341e-01,-4.401045007320598945e-02,-4.812731800926346032e-02
7.401480296059212094e+00,7.052996699512458223e-01,8.402337790045428800e-01,-4.384038002478446439e-02,-2.556519435470341189e-02
7.409481896379276122e+00,7.049495599624822084e-01,8.408493379468423568e-01,-4.366957837886441957e-02,-4.510024218350510566e-02
7.417483496699340151e+00,7.046008194517312528e-01,8.414585049728980914e-01,-4.349806790028330761e-02,-3.012245859170916903e-02
7.425485097019404179e+00,7.042534539708039665e-01,8.420613230275822980e-01,-4.332587104793340915e-02,-4.156851154471874477e-02
7.433486697339468208e+00,7.039074689084465764e-01,8.426578349102827881e-01,-4.315300997629802071e-02,-5.034925959314534571e-02
7.441488297659532236e+00,7.035628694903397484e-01,8.432480832749028599e-01,-4.297950653697496515e-02,-4.564172024811573303e-02
7.449489897979596265e+00,7.032196607790994758e-01,8.438321106298614094e-01,-4.280538228019339919e-02,-4.223604186452947079e-02
7.457491498299660293e+00,7.028778476742765235e-01,8.444099593380931523e-01,-4.263065845631728440e-02,-4.693079561274632328e-02
7.465493098619724321e+00,7.025374349123567619e-01,8.449816716170479580e-01,-4.245535601733924080e-02,-5.090237331494163603e-02
7.473494698939788350e+00,7.021984270667606109e-01,8.455472895386915155e-01,-4.227949561836369385e-02,-5.030341239933519559e-02
7.481496299259852378e+00,7.018608285478439290e-01,8.461068550295051116e-01,-4.210309761908010567e-02,-5.714777698671706652e-02
7.489497899579916407e+00,7.015246436028971244e-01,8.466604098704854087e-01,-4.192618208522268242e-02,-4.103514938583414928e-02
7.497499499899980435e+00,7.011898763161455994e-01,8.472079956971448889e-01,-4.174876879002175495e-02,-3.802796034097334632e-02
7.505501100220044464e+00,7.008565306087498614e-01,8.477496539995112990e-01,-4.157087721564262789e-02,-3.429787819515537489e-02
7.513502700540107604e+00,7.005246102388053009e-01,8.482854261221280945e-01,-4.139252655461277131e-02,-5.966838901192210443e-02
7.521504300860171632e+00,7.001941188214142464e-01,8.488153532589584049e-01,-4.121373573441156068e-02,-3.337505851911738014e-02
7.529505901180235661e+00,6.998650598972219194e-01,8.493394764672016484e-01,-4.103452351197532655e-02,-4.142558423956038682e-02
7.537507501500299689e+00,6.995374366990828596e-01,8.498578367432699787e-01,-4.085490821333642719e-02,-5.536106773200887704e-02
7.545509101820363718e+00,6.992112523033394700e-01,8.503704749328491186e-01,-4.067490788656114714e-02,-3.991655676208008541e-02
7.553510702140427746e+00,6.988865096616280193e-01,8.508774317184513158e-01,-4.049454033763826011e-02,-3.256859222600747006e-02
7.561512302460491775e+00,6.985632116008799741e-01,8.513787476194147885e-01,-4.031382313158655972e-02,-3.530961581976150426e-02
7.569513902780555803e+00,6.982413608233210001e-01,8.518744629919043909e-01,-4.013277359355024720e-02,-3.309950121722678162e-02
7.577515503100619831e+00,6.979209599064712943e-01,8.523646180289107255e-01,-3.995140880988773402e-02,-3.071806445882226816e-02
7.585517103420683860e+00,6.976020113031458081e-01,8.528492527602512530e-01,-3.976974562925068846e-02,-3.103017308065120217e-02
7.593518703740747888e+00,6.972845173414539133e-01,8.533284070525691822e-01,-3.958780066365299999e-02,-4.016230115214380891e-02
7.601520304060811917e+00,6.969684802247995137e-01,8.538021206093342474e-01,-3.940559028953156961e-02,-6.044789637447704755e-02
7.609521904380875945e+00,6.966539020318812669e-01,8.542704329708423749e-01,-3.922313064879721922e-02,-4.703544637302868592e-02
7.617523504700939974e+00,6.963407847166921405e-01,8.547333835142157943e-01,-3.904043764987631671e-02,-3.569447626605703333e-02
7.625525105021004002e+00,6.960291301085198556e-01,8.551910114534029272e-01,-3.885752696874301970e-02,-4.376625518248754981e-02
7.633526705341068030e+00,6.957189399119464435e-01,8.556433558391784988e-01,-3.867441404994145793e-02,-3.203059196685206084e-02
7.641528305661132059e+00,6.954102157068487999e-01,8.560904555591435372e-01,-3.849111410759973456e-02,-3.072293305776550854e-02
7.649529905981196087e+00,6.951029589483982418e-01,8.565323493377252628e-01,-3.830764212643245070e-02,-3.803408601314087201e-02
