t,x,v,Fh,Fh2,dx_dt
2.660532106421284126e+00,-9.256379711417012102e-01,-3.933940954074314211e-01,-3.771807367176122083e-01,-3.204617416306137362e-02,-3.933940954074314211e-01
2.664532906581316141e+00,-9.272037173049834102e-01,-3.893210780181611264e-01,-3.795948357849903698e-01,-3.353084953071386320e-02,-3.893210780181611264e-01
2.668533706741348155e+00,-9.287531525341444771e-01,-3.852402749447461083e-01,-3.820030114423193512e-01,-3.501661945557653366e-02,-3.852402749447461083e-01
2.672534506901380169e+00,-9.302862458143228430e-01,-3.811517578123372330e-01,-3.844052191858369771e-01,-3.650345439959137850e-02,-3.811517578123372330e-01
2.676535307061412183e+00,-9.318029664224395381e-01,-3.770555984651806636e-01,-3.868014146621022165e-01,-3.799132481153518620e-02,-3.770555984651806636e-01
2.680536107221444198e+00,-9.333032839271980796e-01,-3.729518689666183051e-01,-3.891915536679950716e-01,-3.948020112701959572e-02,-3.729518689666183051e-01
2.684536907381476212e+00,-9.347871681890850271e-01,-3.688406415990872489e-01,-3.915755921507168003e-01,-4.097005376849105485e-02,-3.688406415990872489e-01
2.688537707541508226e+00,-9.362545893603695379e-01,-3.647219888641203278e-01,-3.939534862077896937e-01,-4.246085314523084797e-02,-3.647219888641203278e-01
2.692538507701540240e+00,-9.377055178851035899e-01,-3.605959834823457277e-01,-3.963251920870571321e-01,-4.395256965335506832e-02,-3.605959834823457277e-01
2.696539307861572254e+00,-9.391399244991217587e-01,-3.564626983934872095e-01,-3.986906661866837509e-01,-4.544517367581465961e-02,-3.564626983934872095e-01
2.700540108021604269e+00,-9.405577802300416623e-01,-3.523222067563639426e-01,-4.010498650551551636e-01,-4.693863558239536049e-02,-3.523222067563639426e-01
2.704540908181636283e+00,-9.419590563972632946e-01,-3.481745819488906712e-01,-4.034027453912782391e-01,-4.843292572971774623e-02,-3.481745819488906712e-01
2.708541708341668297e+00,-9.433437246119695807e-01,-3.440198975680775484e-01,-4.057492640441808796e-01,-4.992801446123723563e-02,-3.440198975680775484e-01
2.712542508501700311e+00,-9.447117567771261548e-01,-3.398582274300303019e-01,-4.080893780133121318e-01,-5.142387210724404245e-02,-3.398582274300303019e-01
2.716543308661732326e+00,-9.460631250889894872e-01,-3.356896455664228340e-01,-4.104230444496543839e-01,-5.292046898605506228e-02,-3.356896455664228340e-01
2.720544108821764340e+00,-9.473978020717011006e-01,-3.315142261434641524e-01,-4.127502206809964824e-01,-5.441777543132635120e-02,-3.315142261434641524e-01
2.724544908981796354e+00,-9.487157605115793535e-01,-3.273320436162477365e-01,-4.150708641546097533e-01,-5.591576173981776393e-02,-3.273320436162477365e-01
2.728545709141828368e+00,-9.500169734785420816e-01,-3.231431726800009785e-01,-4.173849324596218269e-01,-5.741439818806561707e-02,-3.231431726800009785e-01
2.732546509301860382e+00,-9.513014143479016083e-01,-3.189476882192546769e-01,-4.196923833455370456e-01,-5.891365504959163168e-02,-3.189476882192546769e-01
2.736547309461892397e+00,-9.525690568003652992e-01,-3.147456653078429811e-01,-4.219931747222361307e-01,-6.041350259490292640e-02,-3.147456653078429811e-01
2.740548109621924411e+00,-9.538198748220355627e-01,-3.105371792089036687e-01,-4.242872646599764597e-01,-6.191391109149200350e-02,-3.105371792089036687e-01
2.744548909781956425e+00,-9.550538427044094059e-01,-3.063223053748777014e-01,-4.265746113893919000e-01,-6.341485080383675588e-02,-3.063223053748777014e-01
2.748549709941988439e+00,-9.562709350443787670e-01,-3.021011194475096695e-01,-4.288551733014930312e-01,-6.491629199340044620e-02,-3.021011194475096695e-01
2.752550510102020453e+00,-9.574711267442306273e-01,-2.978736972578475140e-01,-4.311289089476666447e-01,-6.641820491863177633e-02,-2.978736972578475140e-01
2.756551310262052468e+00,-9.586543930116467882e-01,-2.936401148262425265e-01,-4.333957770396765219e-01,-6.792055983496481097e-02,-2.936401148262425265e-01
2.760552110422084482e+00,-9.598207093597036499e-01,-2.894004483623495716e-01,-4.356557364496626006e-01,-6.942332699481898461e-02,-2.894004483623495716e-01
2.764552910582116496e+00,-9.609700516068728771e-01,-2.851547742651268647e-01,-4.379087462101415862e-01,-7.092647664759914317e-02,-2.851547742651268647e-01
2.768553710742148510e+00,-9.621023958770207329e-01,-2.809031691228360827e-01,-4.401547655140066739e-01,-7.242997903969554396e-02,-2.809031691228360827e-01
2.772554510902180525e+00,-9.632177185994086344e-01,-2.766457097130422538e-01,-4.423937537145276599e-01,-7.393380441448378637e-02,-2.766457097130422538e-01
2.776555311062212539e+00,-9.643159965086925967e-01,-2.723824730026139229e-01,-4.446256703253508302e-01,-7.543792301232492281e-02,-2.723824730026139229e-01
2.780556111222244553e+00,-9.653972066449235667e-01,-2.681135361477230417e-01,-4.468504750204990161e-01,-7.694230507056533386e-02,-2.681135361477230417e-01
2.784556911382276567e+00,-9.664613263541058652e-01,-2.638389764919934488e-01,-4.490681276348455486e-01,-7.844692082407193900e-02,-2.638389764919934488e-01
2.788557711542308581e+00,-9.675083333197517232e-01,-2.595588714595630231e-01,-4.512785881883000783e-01,-7.995174053564353678e-02,-2.595588714595630231e-01
2.792558511702340596e+00,-9.685382055091528164e-01,-2.552732987298157452e-01,-4.534818168345539635e-01,-8.145673444449830214e-02,-2.552732987298157452e-01
2.796559311862372610e+00,-9.695509211821953244e-01,-2.509823362157485582e-01,-4.556777738745960704e-01,-8.296187277379750424e-02,-2.509823362157485582e-01
2.800560112022404624e+00,-9.705464589162196010e-01,-2.466860619830601731e-01,-4.578664197792594037e-01,-8.446712575432220593e-02,-2.466860619830601731e-01
2.804560912182436638e+00,-9.715247976060200630e-01,-2.423845542501513739e-01,-4.600477151892214400e-01,-8.597246362447324985e-02,-2.423845542501513739e-01
2.808561712342468653e+00,-9.724859164638456344e-01,-2.380778913881248515e-01,-4.622216209150039057e-01,-8.747785663027124459e-02,-2.380778913881248515e-01
2.812562512502500667e+00,-9.734297950193995241e-01,-2.337661519207851757e-01,-4.643880979369727768e-01,-8.898327502535657851e-02,-2.337661519207851757e-01
2.816563312662532681e+00,-9.743564131198387823e-01,-2.294494145246389061e-01,-4.665471074053383904e-01,-9.048868907098941983e-02,-2.294494145246389061e-01
2.820564112822564695e+00,-9.752657509297751881e-01,-2.251277580288945646e-01,-4.686986106401554997e-01,-9.199406903604974428e-02,-2.251277580288945646e-01
2.824564912982596709e+00,-9.761577889312745837e-01,-2.208012614154625242e-01,-4.708425691313229966e-01,-9.349938519703726580e-02,-2.208012614154625242e-01
2.828565713142628724e+00,-9.770325079238568744e-01,-2.164700038189551479e-01,-4.729789445385841895e-01,-9.500460783807151977e-02,-2.164700038189551479e-01
2.832566513302660738e+00,-9.778898890244966946e-01,-2.121340645266867608e-01,-4.751076986915266920e-01,-9.650970725089177971e-02,-2.121340645266867608e-01
2.836567313462692752e+00,-9.787299136676222977e-01,-2.077935229786735949e-01,-4.772287935895823674e-01,-9.801465373485714061e-02,-2.077935229786735949e-01
2.840568113622724766e+00,-9.795525636051166662e-01,-2.034484587676337886e-01,-4.793421914020273844e-01,-9.951941759694644951e-02,-2.034484587676337886e-01
2.844568913782756781e+00,-9.803578209063169568e-01,-1.990989516389874425e-01,-4.814478544679823835e-01,-1.010239691517583471e-01,-1.990989516389874425e-01
2.848569713942788351e+00,-9.811456679580142781e-01,-1.947450814908571193e-01,-4.835457452964119218e-01,-1.025282787215110736e-01,-1.947450814908571193e-01
2.852570514102820365e+00,-9.819160874644544679e-01,-1.903869283740657892e-01,-4.856358265661255280e-01,-1.040323166360431623e-01,-1.903869283740657892e-01
2.856571314262852379e+00,-9.826690624498100046e-01,-1.860245724793853361e-01,-4.877180611280415024e-01,-1.055360532359986281e-01,-1.860245724793853361e-01
2.860572114422884393e+00,-9.834045762802249291e-01,-1.816580940154009782e-01,-4.897924120214626753e-01,-1.070394589020565168e-01,-1.816580940154009782e-01
2.864572914582916408e+00,-9.841226126134166030e-01,-1.772875734623772792e-01,-4.918588424234303647e-01,-1.085425039901875138e-01,-1.772875734623772792e-01
2.868573714742948422e+00,-9.848231554233590757e-01,-1.729130914641275052e-01,-4.939173156784123497e-01,-1.100451588611379428e-01,-1.729130914641275052e-01
2.872574514902980436e+00,-9.855061890109534373e-01,-1.685347287752804735e-01,-4.959677953090128599e-01,-1.115473938939208487e-01,-1.685347287752804735e-01
2.876575315063012450e+00,-9.861716980040271530e-01,-1.641525662612804137e-01,-4.980102450159726857e-01,-1.130491794858159149e-01,-1.641525662612804137e-01
2.880576115223044464e+00,-9.868196673573339517e-01,-1.597666848983871346e-01,-5.000446286781692340e-01,-1.145504860523695601e-01,-1.597666848983871346e-01
2.884576915383076479e+00,-9.874500823525543813e-01,-1.553771657736758849e-01,-5.020709103526165284e-01,-1.160512840273948548e-01,-1.553771657736758849e-01
2.888577715543108493e+00,-9.880629285982956977e-01,-1.509840900850374645e-01,-5.040890542744649316e-01,-1.175515438629716053e-01,-1.509840900850374645e-01
2.892578515703140507e+00,-9.886581920300914206e-01,-1.465875391411780582e-01,-5.060990248570015337e-01,-1.190512360294462696e-01,-1.465875391411780582e-01
2.896579315863172521e+00,-9.892358589104015554e-01,-1.421875943616194848e-01,-5.081007866916499305e-01,-1.205503310154320135e-01,-1.421875943616194848e-01
2.900580116023204535e+00,-9.897959158286130377e-01,-1.377843372766989483e-01,-5.100943045479703342e-01,-1.220487993278086825e-01,-1.377843372766989483e-01
2.904580916183236550e+00,-9.903383497010390668e-01,-1.333778495275692311e-01,-5.120795433736594626e-01,-1.235466114917228297e-01,-1.333778495275692311e-01
2.908581716343268564e+00,-9.908631477709193280e-01,-1.289682128661985561e-01,-5.140564682945505393e-01,-1.250437380505876606e-01,-1.289682128661985561e-01
2.912582516503300578e+00,-9.913702976084203256e-01,-1.245555091553706417e-01,-5.160250446146135150e-01,-1.265401495660831432e-01,-1.245555091553706417e-01
2.916583316663332592e+00,-9.918597871106349384e-01,-1.201398203686847438e-01,-5.179852378159547355e-01,-1.280358166181558288e-01,-1.201398203686847438e-01
2.920584116823364607e+00,-9.923316045015826425e-01,-1.157212285905555860e-01,-5.199370135588170516e-01,-1.295307098050190453e-01,-1.157212285905555860e-01
2.924584916983396621e+00,-9.927857383322093998e-01,-1.112998160162133876e-01,-5.218803376815800421e-01,-1.310247997431527867e-01,-1.112998160162133876e-01
2.928585717143428635e+00,-9.932221774825649163e-01,-1.068756649300852818e-01,-5.238151762031594272e-01,-1.325180570720287387e-01,-1.068756649300852818e-01
2.932586517303460649e+00,-9.936409111704598285e-01,-1.024488575973258181e-01,-5.257414953283836567e-01,-1.340104524758512494e-01,-1.024488575973258181e-01
2.936587317463492663e+00,-9.940419289249664558e-01,-9.801947651935670469e-02,-5.276592614156789818e-01,-1.355019566265007747e-01,-9.801947651935670469e-02
2.940588117623524678e+00,-9.944252206043001641e-01,-9.358760430002383002e-02,-5.295684410032581724e-01,-1.369925402160927230e-01,-9.358760430002383002e-02
2.944588917783556692e+00,-9.947907763998333763e-01,-8.915332360948943768e-02,-5.314690008141516042e-01,-1.384821739651692918e-01,-8.915332360948943768e-02
2.948589717943588706e+00,-9.951385868360951292e-01,-8.471671718423219588e-02,-5.333609077562068146e-01,-1.399708286226994114e-01,-8.471671718423219588e-02
2.952590518103620720e+00,-9.954686427707714058e-01,-8.027786782704714186e-02,-5.352441289220890575e-01,-1.414584749660787177e-01,-8.027786782704714186e-02
2.956591318263652735e+00,-9.957809353947049136e-01,-7.583685840704568193e-02,-5.371186315892807484e-01,-1.429450838011296632e-01,-7.583685840704568193e-02
2.960592118423684749e+00,-9.960754562318953065e-01,-7.139377185965564698e-02,-5.389843832200820195e-01,-1.444306259621013222e-01,-7.139377185965564698e-02
2.964592918583716763e+00,-9.963521971394991850e-01,-6.694869118662122309e-02,-5.408413514616102757e-01,-1.459150723116695858e-01,-6.694869118662122309e-02
2.968593718743748777e+00,-9.966111503078295408e-01,-6.250169945600299315e-02,-5.426895041458005275e-01,-1.473983937409370781e-01,-6.250169945600299315e-02
2.972594518903780791e+00,-9.968523082603565344e-01,-5.805287980217793686e-02,-5.445288092894051690e-01,-1.488805611694331010e-01,-5.805287980217793686e-02
2.976595319063812806e+00,-9.970756638537072725e-01,-5.360231542583937525e-02,-5.463592350939938669e-01,-1.503615455451137728e-01,-5.360231542583937525e-02
2.980596119223844820e+00,-9.972812102776653642e-01,-4.915008959399710942e-02,-5.481807499459540045e-01,-1.518413178443618616e-01,-4.915008959399710942e-02
2.984596919383876834e+00,-9.974689410551713653e-01,-4.469628563997722626e-02,-5.499933224164903489e-01,-1.533198490719869800e-01,-4.469628563997722626e-02
2.988597719543908848e+00,-9.976388500423226668e-01,-4.024098696342225112e-02,-5.517969212616250507e-01,-1.547971102612253347e-01,-4.024098696342225112e-02
2.992598519703940863e+00,-9.977909314283736064e-01,-3.578427703029106455e-02,-5.535915154221976442e-01,-1.562730724737400045e-01,-3.578427703029106455e-02
2.996599319863972877e+00,-9.979251797355741527e-01,-3.132623937223309035e-02,-5.553770740235252079e-01,-1.577477067996148619e-01,-3.132623937223309035e-02
3.000600120024004891e+00,-9.980415898123449203e-01,-2.686695754837441219e-02,-5.571535663601033805e-01,-1.592209843588210383e-01,-2.686695754837441219e-02
3.004600920184036905e+00,-9.981401568441304883e-01,-2.240651515231746604e-02,-5.589209619163965082e-01,-1.606928763069631616e-01,-2.240651515231746604e-02
3.008601720344068919e+00,-9.982208763549546005e-01,-1.794499582733105267e-02,-5.606792303715363301e-01,-1.621633538342628911e-01,-1.794499582733105267e-02
3.012602520504100934e+00,-9.982837442037222342e-01,-1.348248325590309035e-02,-5.624283415918828188e-01,-1.636323881648767964e-01,-1.348248325590309035e-02
3.016603320664132948e+00,-9.983287565843839140e-01,-9.019061182290413758e-03,-5.641682601144918374e-01,-1.650999505532166622e-01,-9.019061182290413758e-03
3.020604120824164962e+00,-9.983559100273157183e-01,-4.554813580939127970e-03,-5.658988845237826748e-01,-1.665660121782137071e-01,-4.554813580939127970e-03
3.024604920984196976e+00,-9.983652013919555035e-01,-8.982387468404323672e-05,-5.676204206085553317e-01,-1.680305444799650161e-01,-8.982387468404323672e-05
3.028605721144228990e+00,-9.983566278816472517e-01,4.375822628899362840e-03,-5.693331137150834387e-01,-1.694935193892919689e-01,4.375822628899362840e-03
3.032606521304261005e+00,-9.983301870480342233e-01,8.842038091696473312e-03,-5.710371263906561801e-01,-1.709549092990543528e-01,8.842038091696473312e-03
3.036607321464293019e+00,-9.982858767915010478e-01,1.330873220461520345e-02,-5.727325375258918161e-01,-1.724146870572691170e-01,1.330873220461520345e-02
3.040608121624325033e+00,-9.982236953763888865e-01,1.777581454528300714e-02,-5.744193295555116707e-01,-1.738728256614858747e-01,1.777581454528300714e-02
3.044608921784357047e+00,-9.981436414304712956e-01,2.224319534498803153e-02,-5.760974590071763490e-01,-1.753292980564270243e-01,2.224319534498803153e-02
3.048609721944389062e+00,-9.980457139395899624e-01,2.671078458877369777e-02,-5.777668879616647546e-01,-1.767840772271038752e-01,2.671078458877369777e-02
3.052610522104421076e+00,-9.979299122498986874e-01,3.117849224831188357e-02,-5.794275786763881664e-01,-1.782371361767005336e-01,3.117849224831188357e-02
3.056611322264453090e+00,-9.977962360678627185e-01,3.564622828190293358e-02,-5.810794935853892396e-01,-1.796884479265739853e-01,3.564622828190293358e-02
3.060612122424485104e+00,-9.976446854602775138e-01,4.011390263518763155e-02,-5.827225952995656044e-01,-1.811379855164172992e-01,4.011390263518763155e-02
3.064612922584517118e+00,-9.974752608556357591e-01,4.458142529201349069e-02,-5.843568466225322888e-01,-1.825857220158789429e-01,4.458142529201349069e-02
3.068613722744549133e+00,-9.972879630414013263e-01,4.904870617415496570e-02,-5.859822105186888175e-01,-1.840316305009260245e-01,4.904870617415496570e-02
3.072614522904580703e+00,-9.970827931642156639e-01,5.351565517195827626e-02,-5.875986501220242797e-01,-1.854756840601868018e-01,5.351565517195827626e-02
3.076615323064612717e+00,-9.968597527311355844e-01,5.798218219600992374e-02,-5.892061287521768165e-01,-1.869178558067369489e-01,5.798218219600992374e-02
3.080616123224644731e+00,-9.966188436096343750e-01,6.244819717713373519e-02,-5.908046099144329544e-01,-1.883581188780986404e-01,6.244819717713373519e-02
