t,v,w,q,dv_dt,dv_dt_noisy
3.446689337867573588e+00,8.141462142743217001e+00,1.382360495999511163e-01,9.842477863988183806e-01,1.934516184452494958e-01,1.860846652159227621e-01
3.448689737947589595e+00,8.141848848602949218e+00,1.380764400717759133e-01,9.828760834004999225e-01,1.931770237914987032e-01,2.172628776407825313e-01
3.450690138027605602e+00,8.142235005669085979e+00,1.379170055308664156e-01,9.815062910919175598e-01,1.929029512875188868e-01,1.807848203620716909e-01
3.452690538107621609e+00,8.142620614985437655e+00,1.377577458258213705e-01,9.801384070963401474e-01,1.926293994266599086e-01,1.917844411733802268e-01
3.454690938187637617e+00,8.143005677592919156e+00,1.375986608051941729e-01,9.787724290383702508e-01,1.923563667078000972e-01,2.235725774354092865e-01
3.456691338267653624e+00,8.143390194529558812e+00,1.374397503174925594e-01,9.774083545439440357e-01,1.920838516353129410e-01,1.946414824117349562e-01
3.458691738347669631e+00,8.143774166830496597e+00,1.372810142111788867e-01,9.760461812403314896e-01,1.918118527190770806e-01,1.643215463239394991e-01
3.460692138427685638e+00,8.144157595527975246e+00,1.371224523346698809e-01,9.746859067561364220e-01,1.915403684744976243e-01,1.856285737232666599e-01
3.462692538507701645e+00,8.144540481651356245e+00,1.369640645363368880e-01,9.733275287212966864e-01,1.912693974224715099e-01,2.040558367183734068e-01
3.464692938587717652e+00,8.144922826227103840e+00,1.368058506645056516e-01,9.719710447670835141e-01,1.909989380894219213e-01,1.871923196537368106e-01
3.466693338667733659e+00,8.145304630278795699e+00,1.366478105674564514e-01,9.706164525261021803e-01,1.907289890072698668e-01,2.139552305090847428e-01
3.468693738747749666e+00,8.145685894827121132e+00,1.364899440934240760e-01,9.692637496322915602e-01,1.904595487134526088e-01,2.160997398837331829e-01
3.470694138827765673e+00,8.146066620889873988e+00,1.363322510905977114e-01,9.679129337209244621e-01,1.901906157509236639e-01,1.771742568788636230e-01
3.472694538907781681e+00,8.146446809481963314e+00,1.361747314071211912e-01,9.665640024286075160e-01,1.899221886681425886e-01,1.798490145741019619e-01
3.474694938987797688e+00,8.146826461615406245e+00,1.360173848910926908e-01,9.652169533932809520e-01,1.896542660190831953e-01,1.875681341039227290e-01
3.476695339067813695e+00,8.147205578299326234e+00,1.358602113905650055e-01,9.638717842542190439e-01,1.893868463632391030e-01,1.653515670781525726e-01
3.478695739147829702e+00,8.147584160539963705e+00,1.357032107535453003e-01,9.625284926520294437e-01,1.891199282656073066e-01,1.966762945321796907e-01
3.480696139227845709e+00,8.147962209340663620e+00,1.355463828279953598e-01,9.611870762286541803e-01,1.888535102967052737e-01,1.852489678317758848e-01
3.482696539307861716e+00,8.148339725701882585e+00,1.353897274618313384e-01,9.598475326273685493e-01,1.885875910325638394e-01,2.042916611027672247e-01
3.484696939387877723e+00,8.148716710621188852e+00,1.352332445029240104e-01,9.585098594927817794e-01,1.883221690547234317e-01,1.763201005494294260e-01
3.486697339467893730e+00,8.149093165093255209e+00,1.350769337990985197e-01,9.571740544708370324e-01,1.880572429502542775e-01,1.704619093593360279e-01
3.488697739547909737e+00,8.149469090109869640e+00,1.349207951981345743e-01,9.558401152088110697e-01,1.877928113117313114e-01,2.245484812815110032e-01
3.490698139627925745e+00,8.149844486659929998e+00,1.347648285477663632e-01,9.545080393553145859e-01,1.875288727372395048e-01,1.699423501334332010e-01
3.492698539707941752e+00,8.150219355729440451e+00,1.346090336956825839e-01,9.531778245602919863e-01,1.872654258303978470e-01,1.755529712129332287e-01
3.494698939787957759e+00,8.150593698301518586e+00,1.344534104895263871e-01,9.518494684750213874e-01,1.870024692003255939e-01,1.723527172517325956e-01
3.496699339867973766e+00,8.150967515356388304e+00,1.342979587768954597e-01,9.505229687521149495e-01,1.867400014616751314e-01,1.806475266498266119e-01
3.498699739947989773e+00,8.151340807871388705e+00,1.341426784053419141e-01,9.491983230455183218e-01,1.864780212345997779e-01,1.681570957605976746e-01
3.500700140028005780e+00,8.151713576820961649e+00,1.339875692223724546e-01,9.478755290105110864e-01,1.862165271447882020e-01,1.853168027116900707e-01
3.502700540108021787e+00,8.152085823176667745e+00,1.338326310754482107e-01,9.465545843037066476e-01,1.859555178234317818e-01,1.718579907416014907e-01
3.504700940188037794e+00,8.152457547907168589e+00,1.336778638119848206e-01,9.452354865830520092e-01,1.856949919072541366e-01,1.773574896439684412e-01
3.506701340268053801e+00,8.152828751978240973e+00,1.335232672793524034e-01,9.439182335078282193e-01,1.854349480384949178e-01,1.926913078298455040e-01
3.508701740348069809e+00,8.153199436352771556e+00,1.333688413248755866e-01,9.426028227386498148e-01,1.851753848649071443e-01,1.992070013207962453e-01
3.510702140428085816e+00,8.153569601993245541e+00,1.332145857960438384e-01,9.412892519388499357e-01,1.849163010345147296e-01,1.942556959387492233e-01
3.512702540508101823e+00,8.153939249877034001e+00,1.330605005417373754e-01,9.399775187824576106e-01,1.846576951635372499e-01,1.699363658578719183e-01
3.514702940588117830e+00,8.154308380958765312e+00,1.329065854089921395e-01,9.386676209328633780e-01,1.843995659159411993e-01,1.923428539509912383e-01
3.516703340668133837e+00,8.154676996185244775e+00,1.327528402443753086e-01,9.373595560520531222e-01,1.841419119716352082e-01,1.817326541193138301e-01
3.518703740748149844e+00,8.155045096500977309e+00,1.325992648944633867e-01,9.360533218037723202e-01,1.838847320147858344e-01,1.817582262202574461e-01
3.520704140828165851e+00,8.155412682848155015e+00,1.324458592058421202e-01,9.347489158535262632e-01,1.836280247338346605e-01,1.491806403650363100e-01
3.522704540908181858e+00,8.155779756166671390e+00,1.322926230251067203e-01,9.334463358685799461e-01,1.833717888214918545e-01,1.967981331038533011e-01
3.524704940988197865e+00,8.156146317394112444e+00,1.321395561988616407e-01,9.321455795179581783e-01,1.831160229747292867e-01,1.803239151763260661e-01
3.526705341068213873e+00,8.156512367465762026e+00,1.319866585737207165e-01,9.308466444724452504e-01,1.828607258947836378e-01,2.169860748153469021e-01
3.528705741148229436e+00,8.156877907314594722e+00,1.318339299963071087e-01,9.295495284045857121e-01,1.826058962871712765e-01,1.954079346803768713e-01
3.530706141228245443e+00,8.157242937871286514e+00,1.316813703132532487e-01,9.282542289886829279e-01,1.823515328616629461e-01,1.600211855816290885e-01
3.532706541308261450e+00,8.157607460064202343e+00,1.315289793712009769e-01,9.269607439008007432e-01,1.820976343323046365e-01,1.546537629513925760e-01
3.534706941388277457e+00,8.157971474819406765e+00,1.313767570168014320e-01,9.256690708187625960e-01,1.818441994174140319e-01,2.048637684222165412e-01
3.536707341468293464e+00,8.158334983060656853e+00,1.312247030967151062e-01,9.243792074221515165e-01,1.815912268395694085e-01,1.640938020736445457e-01
3.538707741548309471e+00,8.158697985709405742e+00,1.310728174576117899e-01,9.230911513923102385e-01,1.813387153256273976e-01,1.950285394747541534e-01
3.540708141628325478e+00,8.159060483684802634e+00,1.309210999461706548e-01,9.218049004123415324e-01,1.810866636067052227e-01,1.750712459330126536e-01
3.542708541708341485e+00,8.159422477903692794e+00,1.307695504090801708e-01,9.205204521671074280e-01,1.808350704181957980e-01,2.229117651099051800e-01
3.544708941788357492e+00,8.159783969280612226e+00,1.306181686930381058e-01,9.192378043432299917e-01,1.805839344997564044e-01,1.821878031361261474e-01
3.546709341868373500e+00,8.160144958727798326e+00,1.304669546447516648e-01,9.179569546290911042e-01,1.803332545953215682e-01,2.106487185536995987e-01
3.548709741948389507e+00,8.160505447155177450e+00,1.303159081109372952e-01,9.166779007148319058e-01,1.800830294530912923e-01,2.067659728745681325e-01
3.550710142028405514e+00,8.160865435470377349e+00,1.301650289383207704e-01,9.154006402923539065e-01,1.798332578255357195e-01,1.706121330698553429e-01
3.552710542108421521e+00,8.161224924578714734e+00,1.300143169736372728e-01,9.141251710553177645e-01,1.795839384693962426e-01,1.730629058818970445e-01
3.554710942188437528e+00,8.161583915383207710e+00,1.298637720636312554e-01,9.128514906991441746e-01,1.793350701456879470e-01,2.091253111738581860e-01
3.556711342268453535e+00,8.161942408784565117e+00,1.297133940550565245e-01,9.115795969210135352e-01,1.790866516196940594e-01,1.792282151694265524e-01
3.558711742348469542e+00,8.162300405681193638e+00,1.295631827946762127e-01,9.103094874198658371e-01,1.788386816609668362e-01,1.616250973439506411e-01
3.560712142428485549e+00,8.162657906969190691e+00,1.294131381292627780e-01,9.090411598964009965e-01,1.785911590433446605e-01,2.028643060963837563e-01
3.562712542508501556e+00,8.163014913542356865e+00,1.292632599055980602e-01,9.077746120530785223e-01,1.783440825449122968e-01,2.300410126540874955e-01
3.564712942588517564e+00,8.163371426292179933e+00,1.291135479704731692e-01,9.065098415941176269e-01,1.780974509480506285e-01,1.776274631963150608e-01
3.566713342668533571e+00,8.163727446107849062e+00,1.289640021706885686e-01,9.052468462254973369e-01,1.778512630393978000e-01,2.062195121278178056e-01
3.568713742748549578e+00,8.164082973876244154e+00,1.288146223530540480e-01,9.039856236549563828e-01,1.776055176098700894e-01,1.748084191367991203e-01
3.570714142828565585e+00,8.164438010481941177e+00,1.286654083643887503e-01,9.027261715919931984e-01,1.773602134546627962e-01,2.049832443124489367e-01
3.572714542908581592e+00,8.164792556807213941e+00,1.285163600515211446e-01,9.014684877478659208e-01,1.771153493732309236e-01,1.728859661096640854e-01
3.574714942988597599e+00,8.165146613732028769e+00,1.283674772612890258e-01,9.002125698355925021e-01,1.768709241693111611e-01,2.041435164402778113e-01
3.576715343068613606e+00,8.165500182134048046e+00,1.282187598405395423e-01,8.989584155699505974e-01,1.766269366509112260e-01,1.881842205215145114e-01
3.578715743148629613e+00,8.165853262888632003e+00,1.280702076361291131e-01,8.977060226674773435e-01,1.763833856303060887e-01,1.734462743262565887e-01
3.580716143228645620e+00,8.166205856868829827e+00,1.279218204949235660e-01,8.964553888464701359e-01,1.761402699240643965e-01,1.816576901895716745e-01
3.582716543308661628e+00,8.166557964945392101e+00,1.277735982637979995e-01,8.952065118269855182e-01,1.758975883530016215e-01,1.658832785213065764e-01
3.584716943388677635e+00,8.166909587986760144e+00,1.276255407896368932e-01,8.939593893308401817e-01,1.756553397422286888e-01,1.540035468248687756e-01
3.586717343468693642e+00,8.167260726859074893e+00,1.274776479193340528e-01,8.927140190816102994e-01,1.754135229211177816e-01,1.552007454665883524e-01
3.588717743548709649e+00,8.167611382426169797e+00,1.273299194997925543e-01,8.914703988046318583e-01,1.751721367233205484e-01,1.749999247772850153e-01
3.590718143628725656e+00,8.167961555549572594e+00,1.271823553779249105e-01,8.902285262270006605e-01,1.749311799867625528e-01,1.547849962583768002e-01
3.592718543708741663e+00,8.168311247088507088e+00,1.270349554006528769e-01,8.889883990775721001e-01,1.746906515536486015e-01,1.845599286118501658e-01
3.594718943788757670e+00,8.168660457899894922e+00,1.268877194149075904e-01,8.877500150869612749e-01,1.744505502704483124e-01,1.861955659873112123e-01
3.596719343868773677e+00,8.169009188838350255e+00,1.267406472676295137e-01,8.865133719875432083e-01,1.742108749879138774e-01,1.847858197651168211e-01
3.598719743948789684e+00,8.169357440756181532e+00,1.265937388057683799e-01,8.852784675134524051e-01,1.739716245610742895e-01,1.652327295490814696e-01
3.600720144028805692e+00,8.169705214503395041e+00,1.264469938762833867e-01,8.840452994005831844e-01,1.737327978492255731e-01,1.760998312800910182e-01
3.602720544108821699e+00,8.170052510927689582e+00,1.263004123261429190e-01,8.828138653865897911e-01,1.734943937159498795e-01,1.742455614004800590e-01
3.604720944188837706e+00,8.170399330874463573e+00,1.261539940023248263e-01,8.815841632108859516e-01,1.732564110290926163e-01,2.010034928087844064e-01
3.606721344268853713e+00,8.170745675186806167e+00,1.260077387518161729e-01,8.803561906146450955e-01,1.730188486607853182e-01,1.581816278259379205e-01
3.608721744348869720e+00,8.171091544705500809e+00,1.258616464216134323e-01,8.791299453408005782e-01,1.727817054874332126e-01,1.664083948000023294e-01
3.610722144428885727e+00,8.171436940269034110e+00,1.257157168587223761e-01,8.779054251340454584e-01,1.725449803897105561e-01,1.692062804679508592e-01
3.612722544508901734e+00,8.171781862713578093e+00,1.255699499101581018e-01,8.766826277408322765e-01,1.723086722525812853e-01,1.707982162651907609e-01
3.614722944588917741e+00,8.172126312873004395e+00,1.254243454229451160e-01,8.754615509093734982e-01,1.720727799652794765e-01,1.584393620308550688e-01
3.616723344668933748e+00,8.172470291578884272e+00,1.252789032441171402e-01,8.742421923896414038e-01,1.718373024213006861e-01,1.606256454155026714e-01
3.618723744748949755e+00,8.172813799660474388e+00,1.251336232207173327e-01,8.730245499333677550e-01,1.716022385184459154e-01,1.933045856130772011e-01
3.620724144828965763e+00,8.173156837944734576e+00,1.249885051997980945e-01,8.718086212940443502e-01,1.713675871587727606e-01,1.599822778264903267e-01
3.622724544908981770e+00,8.173499407256317184e+00,1.248435490284212218e-01,8.705944042269222471e-01,1.711333472486202822e-01,1.908779486564806116e-01
3.624724944988997777e+00,8.173841508417570623e+00,1.246987545536578368e-01,8.693818964890127621e-01,1.708995176986032316e-01,2.130172978159230179e-01
3.626725345069013784e+00,8.174183142248537592e+00,1.245541216225883596e-01,8.681710958390866928e-01,1.706660974236207107e-01,1.976510772145645967e-01
3.628725745149029791e+00,8.174524309566955083e+00,1.244096500823025919e-01,8.669620000376744295e-01,1.704330853428412951e-01,1.356741917298240341e-01
3.630726145229045798e+00,8.174865011188256148e+00,1.242653397798996334e-01,8.657546068470662881e-01,1.702004803797150245e-01,1.870939035464346256e-01
3.632726545309061805e+00,8.175205247925921626e+00,1.241211905625141942e-01,8.645489140314361887e-01,1.699682814612415438e-01,1.809599357855735946e-01
3.634726945389077812e+00,8.175545020607549063e+00,1.239772022784808581e-01,8.633449193621896001e-01,1.697364874847855365e-01,1.820489944055984632e-01
3.636727345469093819e+00,8.175884330047685111e+00,1.238333747752096842e-01,8.621426206076917564e-01,1.695050973746090595e-01,1.383840824800687819e-01
3.638727745549109827e+00,8.176223177048466795e+00,1.236897078993424576e-01,8.609420155343945336e-01,1.692741100802446219e-01,1.858784906713396301e-01
3.640728145629125834e+00,8.176561562410203265e+00,1.235462014975712008e-01,8.597431019107765193e-01,1.690435245544910092e-01,1.486611101330549134e-01
3.642728545709141841e+00,8.176899486931382910e+00,1.234028554166381048e-01,8.585458775073436799e-01,1.688133397534032909e-01,1.961044807049671657e-01
3.644728945789157848e+00,8.177236951408662691e+00,1.232596695033356254e-01,8.573503400966291377e-01,1.685835546363161352e-01,1.914121687946226114e-01
3.646729345869173855e+00,8.177573956636880581e+00,1.231166436045063733e-01,8.561564874531931713e-01,1.683541681658176081e-01,2.207261871401282327e-01
3.648729745949189862e+00,8.177910503409043130e+00,1.229737775670432243e-01,8.549643173536233265e-01,1.681251793077704892e-01,1.617404735572348373e-01
3.650730146029205869e+00,8.178246592516334346e+00,1.228310712378892083e-01,8.537738275765341944e-01,1.678965870312973951e-01,1.387210458319589335e-01
3.652730546109221876e+00,8.178582224748113916e+00,1.226885244640376071e-01,8.525850159025676334e-01,1.676683903087918814e-01,1.899540724915648460e-01
3.654730946189237883e+00,8.178917400891915435e+00,1.225461370925319121e-01,8.513978801143925468e-01,1.674405881159062304e-01,1.862231281141485395e-01
3.656731346269253891e+00,8.179252121733444625e+00,1.224039089704657968e-01,8.502124179967052164e-01,1.672131794315667719e-01,1.608409729905030672e-01
