t,N,T,dN_dt,dN_dt_noisy
9.943988797759551801e+00,4.018123098495832437e+02,4.736939307773837271e+01,8.917387782039321564e+01,8.869344041196676187e+01
9.949989997999599822e+00,4.023471174542165727e+02,4.746840409080764545e+01,8.905960837593481472e+01,9.135981526639058359e+01
9.955991198239647844e+00,4.028812384979439116e+02,4.756743872163887232e+01,8.894507294926451380e+01,9.034479117385689051e+01
9.961992398479695865e+00,4.034146713905751085e+02,4.766649648686986041e+01,8.883027361113120435e+01,8.975780129296995824e+01
9.967993598719743886e+00,4.039474145545639203e+02,4.776557690350955454e+01,8.871521242896638171e+01,8.786774028929875158e+01
9.973994798959791908e+00,4.044794664250077858e+02,4.786467948893805868e+01,8.859989146687378536e+01,8.715606682643114311e+01
9.979995999199839929e+00,4.050108254496479390e+02,4.796380376090664299e+01,8.848431278561940871e+01,8.855084209691180774e+01
9.985997199439887950e+00,4.055414900888694660e+02,4.806294923753773674e+01,8.836847844262020146e+01,8.864381190323014437e+01
9.991998399679935972e+00,4.060714588157011349e+02,4.816211543732489986e+01,8.825239049193304197e+01,8.876481291066740198e+01
9.997999599919983993e+00,4.066007301158155656e+02,4.826130187913287273e+01,8.813605098424301332e+01,8.887914723259989103e+01
1.000400080016003201e+01,4.071293024875291167e+02,4.836050808219754060e+01,8.801946196685165091e+01,8.778423406257310546e+01
1.001000200040008004e+01,4.076571744418019421e+02,4.845973356612594785e+01,8.790262548366429485e+01,8.405331289259989092e+01
1.001600320064012806e+01,4.081843445022379342e+02,4.855897785089630503e+01,8.778554357517739959e+01,8.555506551296933537e+01
1.002200440088017608e+01,4.087108111910198431e+02,4.865824046187616148e+01,8.766821827703316217e+01,8.601698960268853966e+01
1.002800560112022410e+01,4.092365730373423389e+02,4.875752092859810460e+01,8.755065161991387868e+01,9.094411703051058282e+01
1.003400680136027212e+01,4.097616286040969271e+02,4.885681877459552425e+01,8.743284563260048969e+01,8.657830068905461474e+01
1.004000800160032014e+01,4.102859764660223618e+02,4.895613352397940332e+01,8.731480234039375432e+01,8.866487059984265784e+01
1.004600920184036816e+01,4.108096152094950639e+02,4.905546470150723337e+01,8.719652376508933855e+01,9.012500071823912151e+01
1.005201040208041618e+01,4.113325434325288370e+02,4.915481183258304299e+01,8.707801192497058196e+01,8.774473922697491446e+01
1.005801160232046421e+01,4.118547597447751514e+02,4.925417444325736938e+01,8.695926883480071012e+01,8.617368570551158768e+01
1.006401280256051223e+01,4.123762627675231442e+02,4.935355206022729391e+01,8.684029650581503290e+01,8.625385448904256691e+01
1.007001400280056025e+01,4.128970511336993354e+02,4.945294421083641367e+01,8.672109694571247474e+01,8.467631157393795149e+01
1.007601520304060827e+01,4.134171234878679115e+02,4.955235042307484150e+01,8.660167215864669288e+01,8.721474994699860872e+01
1.008201640328065629e+01,4.139364784862306692e+02,4.965177022557923436e+01,8.648202414521685455e+01,8.873816374231120108e+01
1.008801760352070431e+01,4.144551147966269582e+02,4.975120314763275786e+01,8.636215490245827198e+01,8.750177772533024267e+01
1.009401880376075233e+01,4.149730310985336814e+02,4.985064871916511464e+01,8.624206642383209953e+01,8.778470075875685552e+01
1.010002000400079858e+01,4.154902260830651244e+02,4.995010647075248755e+01,8.612176069921547139e+01,8.755712260195565477e+01
1.010602120424084660e+01,4.160066984529736942e+02,5.004957593361768886e+01,8.600123971489026076e+01,9.000928584714196745e+01
1.011202240448089462e+01,4.165224469226487827e+02,5.014905663962996130e+01,8.588050545353247855e+01,8.461287924570447672e+01
1.011802360472094264e+01,4.170374702181176190e+02,5.024854812130509174e+01,8.575955989420062053e+01,8.607460759921494287e+01
1.012402480496099066e+01,4.175517670770450422e+02,5.034804991180541833e+01,8.563840501232394331e+01,8.704935708687719398e+01
1.013002600520103869e+01,4.180653362487333311e+02,5.044756154493976652e+01,8.551704277969032830e+01,8.801157541182682564e+01
1.013602720544108671e+01,4.185781764941223742e+02,5.054708255516352011e+01,8.539547516443370512e+01,8.054019029862472223e+01
1.014202840568113473e+01,4.190902865857897268e+02,5.064661247757857154e+01,8.527370413102134705e+01,8.422902092998828039e+01
1.014802960592118275e+01,4.196016653079503840e+02,5.074615084793333608e+01,8.515173164024071184e+01,8.473474429736306490e+01
1.015403080616123077e+01,4.201123114564570074e+02,5.084569720262276604e+01,8.502955964918578502e+01,8.297071901821308870e+01
1.016003200640127879e+01,4.206222238387997550e+02,5.094525107868832947e+01,8.490719011124348015e+01,8.660145876885597715e+01
1.016603320664132681e+01,4.211314012741065085e+02,5.104481201381801725e+01,8.478462497607915793e+01,8.522260400864101371e+01
1.017203440688137484e+01,4.216398425931424754e+02,5.114437954634635020e+01,8.466186618962247223e+01,8.386896692434076783e+01
1.017803560712142286e+01,4.221475466383107005e+02,5.124395321525437197e+01,8.453891569405239181e+01,8.127067470273300387e+01
1.018403680736147088e+01,4.226545122636516680e+02,5.134353256016966327e+01,8.441577542778202314e+01,8.176823077978872334e+01
1.019003800760151890e+01,4.231607383348433018e+02,5.144311712136629922e+01,8.429244732544339058e+01,8.232177790353804880e+01
1.019603920784156692e+01,4.236662237292014197e+02,5.154270643976491328e+01,8.416893331787149179e+01,8.507855738261572753e+01
1.020204040808161494e+01,4.241709673356791654e+02,5.164230005693264758e+01,8.404523533208845265e+01,8.160671352390308186e+01
1.020804160832166296e+01,4.246749680548672359e+02,5.174189751508316704e+01,8.392135529128708527e+01,7.978249956622158834e+01
1.021404280856171098e+01,4.251782247989941084e+02,5.184149835707666654e+01,8.379729511481420445e+01,8.089226007751325653e+01
1.022004400880175901e+01,4.256807364919256997e+02,5.194110212641985669e+01,8.367305671815392998e+01,8.248913225984371422e+01
1.022604520904180703e+01,4.261825020691654231e+02,5.204070836726599936e+01,8.354864201291026404e+01,8.689519318622747335e+01
1.023204640928185505e+01,4.266835204778544153e+02,5.214031662441484372e+01,8.342405290678989616e+01,8.842791384470875471e+01
1.023804760952190307e+01,4.271837906767713093e+02,5.223992644331269730e+01,8.329929130358404166e+01,8.233653356213646646e+01
1.024404880976195109e+01,4.276833116363324052e+02,5.233953737005236917e+01,8.317435910315083447e+01,8.506207585695420903e+01
1.025005001000199911e+01,4.281820823385913286e+02,5.243914895137319832e+01,8.304925820139690984e+01,8.585168017112991379e+01
1.025605121024204713e+01,4.286801017772395426e+02,5.253876073466106078e+01,8.292399049025884494e+01,8.549307447526813064e+01
1.026205241048209515e+01,4.291773689576060065e+02,5.263837226794835544e+01,8.279855785768417320e+01,8.256498650155209873e+01
1.026805361072214318e+01,4.296738828966571759e+02,5.273798309991398270e+01,8.267296218761272542e+01,8.006880358607573100e+01
1.027405481096219120e+01,4.301696426229971735e+02,5.283759277988338710e+01,8.254720535995701880e+01,8.157059664235899277e+01
1.028005601120223922e+01,4.306646471768676179e+02,5.293720085782855023e+01,8.242128925058284494e+01,7.869732451053577904e+01
1.028605721144228724e+01,4.311588956101477379e+02,5.303680688436794810e+01,8.229521573128938883e+01,8.277248710529870834e+01
1.029205841168233526e+01,4.316523869863543723e+02,5.313641041076660798e+01,8.216898666978931942e+01,8.372397465592814569e+01
1.029805961192238328e+01,4.321451203777251635e+02,5.323601098955738564e+01,8.204260392982467920e+01,7.825662298754329527e+01
1.030406081216243130e+01,4.326370948459455690e+02,5.333560817942068155e+01,8.191606937169947855e+01,8.181243092390702998e+01
1.031006201240247933e+01,4.331283094849054578e+02,5.343520153671105533e+01,8.178938484998288061e+01,8.237409622106972051e+01
1.031606321264252735e+01,4.336187634052656676e+02,5.353479061743261980e+01,8.166255221480494697e+01,8.416119399141545898e+01
1.032206441288257537e+01,4.341084557282211449e+02,5.363437497843051460e+01,8.153557331219556659e+01,8.429281954452289938e+01
1.032806561312262339e+01,4.345973855855008878e+02,5.373395417739091329e+01,8.140844998406880961e+01,8.301099786658333812e+01
1.033406681336267141e+01,4.350855521193677760e+02,5.383352777284099488e+01,8.128118406820860287e+01,7.990771593407669116e+01
1.034006801360271943e+01,4.355729544826188544e+02,5.393309532414900076e+01,8.115377739825285630e+01,8.041708207532018093e+01
1.034606921384276745e+01,4.360595918385849359e+02,5.403265639152417066e+01,8.102623180367814371e+01,8.343481718860653018e+01
1.035207041408281547e+01,4.365454633611311124e+02,5.413221053601677824e+01,8.089854910978387181e+01,7.968673601723915567e+01
1.035807161432286350e+01,4.370305682346561866e+02,5.423175731951813106e+01,8.077073113767583834e+01,8.068623531234787549e+01
1.036407281456291152e+01,4.375149056540931838e+02,5.433129630476055638e+01,8.064277970425052899e+01,8.376440077701144560e+01
1.037007401480295954e+01,4.379984748249090103e+02,5.443082705531741539e+01,8.051469662217803602e+01,8.077045969982023621e+01
1.037607521504300756e+01,4.384812749631046245e+02,5.453034913560308894e+01,8.038648369988555942e+01,7.763745306037179716e+01
1.038207641528305558e+01,4.389633052952149797e+02,5.462986211087299182e+01,8.025814274154021177e+01,7.966696326641711323e+01
1.038807761552310360e+01,4.394445650583090242e+02,5.472936554722355851e+01,8.012967554703216422e+01,8.140831947662235279e+01
1.039407881576315162e+01,4.399250534999896445e+02,5.482885901159225739e+01,8.000108391195675495e+01,7.962042206838823688e+01
1.040008001600319965e+01,4.404047698783938927e+02,5.492834207175757655e+01,7.987236962759729408e+01,8.219499377777877669e+01
1.040608121624324767e+01,4.408837134621925884e+02,5.502781429633903798e+01,7.974353448090698748e+01,8.230755359793504056e+01
1.041208241648329569e+01,4.413618835305907737e+02,5.512727525479719048e+01,7.961458025449076104e+01,7.831294436728475716e+01
1.041808361672334371e+01,4.418392793733273720e+02,5.522672451743360256e+01,7.948550872658734079e+01,7.847819131718327412e+01
1.042408481696339173e+01,4.423159002906752448e+02,5.532616165539088371e+01,7.935632167105067936e+01,7.914770847953462862e+01
1.043008601720343975e+01,4.427917455934414761e+02,5.542558624065264894e+01,7.922702085733118338e+01,7.682349292882253167e+01
1.043608721744348777e+01,4.432668146029669174e+02,5.552499784604356847e+01,7.909760805045721099e+01,7.985324467711444640e+01
1.044208841768353579e+01,4.437411066511265290e+02,5.562439604522931091e+01,7.896808501101565980e+01,7.860763076452272458e+01
1.044808961792358382e+01,4.442146210803292661e+02,5.572378041271658589e+01,7.883845349513327960e+01,8.040886050215361536e+01
1.045409081816363184e+01,4.446873572435180790e+02,5.582315052385313692e+01,7.870871525445694772e+01,7.750850840392755003e+01
1.046009201840367986e+01,4.451593145041699131e+02,5.592250595482772724e+01,7.857887203613442750e+01,7.681933867704260877e+01
1.046609321864372788e+01,4.456304922362956518e+02,5.602184628267013267e+01,7.844892558279444472e+01,8.212449257977240791e+01
1.047209441888377590e+01,4.461008898244403440e+02,5.612117108525118425e+01,7.831887763252700552e+01,7.656022537214637680e+01
1.047809561912382392e+01,4.465705066636828633e+02,5.622047994128272563e+01,7.818872991886330226e+01,7.701748445711683644e+01
1.048409681936387194e+01,4.470393421596361918e+02,5.631977243031762015e+01,7.805848417075574730e+01,7.659350897589645513e+01
1.049009801960391997e+01,4.475073957284471931e+02,5.641904813274977215e+01,7.792814211255740986e+01,7.731889463137255802e+01
1.049609921984396799e+01,4.479746667967969529e+02,5.651830662981409859e+01,7.779770546400183662e+01,7.596561291660162851e+01
1.050210042008401601e+01,4.484411548019002680e+02,5.661754750358656452e+01,7.766717594018206228e+01,7.757720349687224370e+01
1.050810162032406403e+01,4.489068591915062143e+02,5.671677033698414050e+01,7.753655525153047279e+01,7.612680254334743779e+01
1.051410282056411205e+01,4.493717794238976353e+02,5.681597471376483099e+01,7.740584510379724748e+01,7.657209487746867183e+01
1.052010402080416007e+01,4.498359149678915401e+02,5.691516021852767437e+01,7.727504719802995226e+01,7.800068317716501554e+01
1.052610522104420809e+01,4.502992653028388759e+02,5.701432643671272871e+01,7.714416323055203861e+01,7.854732487614094794e+01
1.053210642128425611e+01,4.507618299186245281e+02,5.711347295460108597e+01,7.701319489294174048e+01,7.794713438336519573e+01
1.053810762152430414e+01,4.512236083156674908e+02,5.721259935931485074e+01,7.688214387201060163e+01,7.541001094144407091e+01
1.054410882176435216e+01,4.516846000049206964e+02,5.731170523881717571e+01,7.675101184978225888e+01,7.754534065328726911e+01
1.055011002200440018e+01,4.521448045078710720e+02,5.741079018191221905e+01,7.661980050347030158e+01,7.637887471823816554e+01
1.055611122224444820e+01,4.526042213565395969e+02,5.750985377824518707e+01,7.648851150545722533e+01,7.627586092600438405e+01
1.056211242248449622e+01,4.530628500899287019e+02,5.760889561875996634e+01,7.635714652375763478e+01,7.291240808687780373e+01
1.056811362272454424e+01,4.535206902343743991e+02,5.770791529892403560e+01,7.622570722442067392e+01,7.756834165265681236e+01
1.057411482296459226e+01,4.539777413487549893e+02,5.780691241340537800e+01,7.609419526514086840e+01,7.581498448530054191e+01
1.058011602320464029e+01,4.544340030070999887e+02,5.790588655719835032e+01,7.596261229804318305e+01,7.937514719009951136e+01
1.058611722344468831e+01,4.548894747927368485e+02,5.800483732627249367e+01,7.583095997050699566e+01,7.711116380982755913e+01
1.059211842368473633e+01,4.553441562982905566e+02,5.810376431757253357e+01,7.569923992514989664e+01,7.346620519714650754e+01
1.059811962392478435e+01,4.557980471256840360e+02,5.820266712901835859e+01,7.556745379981096278e+01,7.282306666171976417e+01
1.060412082416483237e+01,4.562511468861379171e+02,5.830154535950506300e+01,7.543560322753441483e+01,7.773756012801466397e+01
1.061012202440488039e+01,4.567034552001706516e+02,5.840039860890290413e+01,7.530368983655235127e+01,7.355394735995986366e+01
1.061612322464492841e+01,4.571549716975985120e+02,5.849922647805733078e+01,7.517171525026842005e+01,7.654069766518109930e+01
1.062212442488497643e+01,4.576056960175353652e+02,5.859802856878896193e+01,7.503968108724029662e+01,7.443813931987104127e+01
1.062812562512502446e+01,4.580556278083930124e+02,5.869680448389360805e+01,7.490758896116325616e+01,7.911525843033419392e+01
1.063412682536507248e+01,4.585047667278810195e+02,5.879555382714225686e+01,7.477544048085215422e+01,7.493582734448912674e+01
1.064012802560512050e+01,4.589531124430066598e+02,5.889427620328107338e+01,7.464323725022461531e+01,7.767478364606242280e+01
1.064612922584516852e+01,4.594006646300749708e+02,5.899297121803140698e+01,7.451098086828342559e+01,7.717927521043111483e+01
1.065213042608521654e+01,4.598474229746889250e+02,5.909163847808978431e+01,7.437867292909911043e+01,7.345656045353106833e+01
1.065813162632526456e+01,4.602933871717490319e+02,5.919027759112792353e+01,7.424631502179204290e+01,7.359421176304212509e+01
1.066413282656531258e+01,4.607385569254537359e+02,5.928888816579270582e+01,7.411390873051499284e+01,7.709293283333201430e+01
1.067013402680536061e+01,4.611829319492992454e+02,5.938746981170621808e+01,7.398145563443519279e+01,7.399561198940844520e+01
1.067613522704540863e+01,4.616265119660794767e+02,5.948602213946570316e+01,7.384895730771643230e+01,7.212759887601481523e+01
1.068213642728545665e+01,4.620692967078861670e+02,5.958454476064359540e+01,7.371641531950093906e+01,7.614373002480485297e+01
1.068813762752550467e+01,4.625112859161088181e+02,5.968303728778751349e+01,7.358383123389165803e+01,7.875352424480918501e+01
1.069413882776555269e+01,4.629524793414346959e+02,5.978149933442026054e+01,7.345120660993367778e+01,7.340420783476011479e+01
1.070014002800560071e+01,4.633928767438488876e+02,5.987993051503979558e+01,7.331854300159618276e+01,7.615536791043818710e+01
1.070614122824564873e+01,4.638324778926341878e+02,5.997833044511929046e+01,7.318584195775432022e+01,7.290613211044721709e+01
