T,n_imp,B_field,rho,rho_noisy
8.398136742902431706e+01,4.205129322155147786e-01,3.339939067818076257e-01,8.230047706716251810e+01,8.125763323311618080e+01
7.982641790485524780e+01,4.893585074919684086e-01,6.329167768871895916e+00,2.064798359190637598e+02,2.065301870140304743e+02
3.193494765774283550e+01,9.183489972733204221e-01,8.970834768038431051e+00,8.588640043110285660e+01,8.679510310787905780e+01
3.651232696013288148e+01,2.765172423496967680e-01,1.526533154864371244e+00,2.060664360011508833e+01,2.066108936679117036e+01
9.613756290270269744e+01,5.049118798841064626e-01,3.712093945556946828e+00,1.796329873339957715e+02,1.802138830758869403e+02
4.258144521643204428e+01,5.738792914319416072e-01,7.688092978719151205e+00,9.965163384009466085e+01,9.961588163901021176e+01
3.600784947253988832e+01,8.700876809604343176e-01,4.797614336713387218e+00,5.347826910035730208e+01,5.239947368627625224e+01
7.480100072842452619e+01,9.385249242338402631e-01,5.841492964606946892e+00,1.714276725572401290e+02,1.716729143025521296e+02
2.196154094139576074e+01,3.327807003763917915e-01,6.768862470908226570e+00,4.778960163289051621e+01,4.758046197948441147e+01
5.348523849597052759e+01,1.717580880614953953e-01,4.374264668449574955e+00,7.454830374802754989e+01,7.381726128419110466e+01
4.223198136138531567e+01,2.586806769432110631e-01,9.621766504012821741e+00,1.251802391545359683e+02,1.255726574914975231e+02
5.895877086661196387e+01,1.517446026372881451e-01,6.628450171380809941e+00,1.306802328877931814e+02,1.308236616705200959e+02
6.429251294654551430e+01,4.323481260452916031e-01,4.168352186117839864e+00,9.585135992677304273e+01,9.558865510641395247e+01
6.760967085104297780e+01,3.171160498735768885e-01,9.520327952490850620e+00,2.560189812200276265e+02,2.564530159327286469e+02
4.891591523699229072e+01,1.001425024574172096e-01,6.552287953620561378e-01,2.673784871162683530e+01,2.630181272773031864e+01
8.982391678786122213e+01,8.705721386821265728e-01,8.099612870534837583e+00,3.448942633434166964e+02,3.452159795127867596e+02
8.521084831275632610e+01,8.893993752289156562e-01,5.743631389466863357e-01,8.823201902909916328e+01,8.776178879447751058e+01
9.400220068528325612e+01,2.338457923596833354e-01,5.680834060891148951e-02,1.040911453929379746e+02,1.043581227737910098e+02
5.013150774609236038e+01,3.309232813462054112e-01,2.086044106422494160e+00,3.977444317832779319e+01,3.922406920605313019e+01
7.570773230268721932e+01,9.827177019423661841e-01,3.369361806661708147e-01,6.853153561227432533e+01,6.927612971378488282e+01
4.876262081076456667e+01,8.001448558483250650e-01,8.443084064775574493e-01,3.084002348761437418e+01,3.096717723762232666e+01
3.509044790775842415e+01,5.774788968467278183e-01,2.261256592824112399e+00,2.653553953480394512e+01,2.725197709280050162e+01
6.866978024055286767e+01,4.006667835019305235e-01,3.767356012215385963e+00,9.809092993734788024e+01,9.767970694858794900e+01
9.513884417595676268e+01,5.983962235327466850e-01,8.563485609716016356e+00,4.115776588845822062e+02,4.113396076980984617e+02
8.238770928146769279e+01,7.796613839148928138e-01,8.942296303296641824e+00,3.353441672654182639e+02,3.357639996646756799e+02
3.566815969348157012e+01,2.029313228865814445e-01,7.230667386122835438e+00,7.451534260249091801e+01,7.314348402833626039e+01
3.052951807253834460e+01,2.055936800100633954e-01,4.145396981468627118e+00,3.733597984610143783e+01,3.680258441877781195e+01
7.944809150694403854e+01,1.638694512657979940e-01,5.935534649619457426e+00,1.893935864161336156e+02,1.899101748922744548e+02
7.346156314931110387e+01,3.271218700980831340e-01,7.830429671693416083e+00,2.287847959657441947e+02,2.290173506276913713e+02
8.772415716293201626e+01,9.152062873224277029e-01,3.395505637810630972e+00,1.435880614269612749e+02,1.440774460981701850e+02
2.317254498630049042e+01,1.543654730004256903e-01,7.718773899680448913e+00,5.425707356428263495e+01,5.410219312074027442e+01
8.755113125376219330e+01,6.138362580151615067e-01,3.959127047523756993e+00,1.578593003024246286e+02,1.581412999932261982e+02
4.893629073928741491e+01,7.996990133415471380e-01,1.214275222638010465e+00,3.315494865664454238e+01,3.278952652153613201e+01
3.460109305532988344e+01,4.429130080143817150e-01,5.002234039966126034e+00,5.151002521413947477e+01,5.082404503032827847e+01
4.089201962433658366e+01,9.385587080764580259e-01,9.532351602619769437e+00,1.218253471019417447e+02,1.209779496150834319e+02
9.941535136114696058e+01,4.750652200129807934e-01,7.050308888589907674e+00,3.493771814362462464e+02,3.491013266507310391e+02
9.604289125176958919e+01,8.462388551531990766e-01,6.580941111501672935e+00,3.037801245510144668e+02,3.035056538398022212e+02
1.753714319321088411e+01,2.290077620499706701e-01,1.493116101055108613e+00,8.668275792830772986e+00,8.353587094032416616e+00
3.836696209453804585e+01,7.404471556823283285e-01,4.449045558619225460e+00,5.256980660951347062e+01,5.079540412401450311e+01
7.476211221908214100e+01,3.136235875214699043e-01,2.523542914920651192e+00,8.754403787457400199e+01,8.654473607455572903e+01
1.317926184474600859e+01,4.888917577801945580e-01,4.219027534170296079e+00,2.628906437415825081e+01,2.602274812956152417e+01
1.323312889934466519e+01,6.078784751996558766e-01,6.754159693592484359e+00,4.034172254344623809e+01,4.048523085724501414e+01
1.404012640796491240e+01,5.751871391177003634e-01,7.374649010714962039e-01,6.019120191742469039e+00,5.729723879218946436e+00
8.816003499320660808e+01,9.645998621279435747e-01,7.259768741155321337e+00,2.912942107545096064e+02,2.908557621543342293e+02
4.003591956948864805e+01,8.120229457494628766e-01,8.022667810351544304e+00,9.780978630565834919e+01,9.665554963908253683e+01
3.868658494943606740e+01,1.846240660588067684e-01,5.268377944122041967e+00,5.926663032638779782e+01,6.027737984587576392e+01
8.140094389451355994e+01,7.393924784398041572e-01,2.576130319425185888e+00,1.060117186427740421e+02,1.054611630030405820e+02
3.867096623289420165e+01,2.611521199127129211e-01,2.700895153988136510e+00,3.238505117186078053e+01,3.322674949071032557e+01
7.645877700357013396e+01,4.291528532870649837e-01,7.884584754371485538e+00,2.478681902507605059e+02,2.486485332092572662e+02
4.324066555628980524e+01,1.203959193296084695e-01,5.556129858700807667e+00,7.067787235169946314e+01,7.081483688464993520e+01
3.677673820412487515e+01,2.077915039429364119e-01,1.066800044038730411e+00,1.774273546267285440e+01,1.745643076014151518e+01
4.485038628658036686e+01,7.474128615271702358e-01,8.319189220893361991e+00,1.170025157142436427e+02,1.170686234798347698e+02
2.512335183461269850e+01,4.140231165557595183e-01,4.711764286803968638e+00,3.764872900768425268e+01,3.707220802066457566e+01
1.675100316766421571e+01,9.690306595242758059e-01,4.451084894780358070e+00,3.190114845222949924e+01,3.203151351557849580e+01
8.840813018533737022e+01,5.884589493516624303e-01,9.251576626251987179e+00,3.986530528403902736e+02,3.986545289143150512e+02
8.815448617880963411e+01,8.439932511270917814e-01,3.570223956539309018e-01,9.362458422520812462e+01,9.389056835918225374e+01
5.147392085771507908e+01,9.933738006498820106e-01,7.312330800213127091e+00,1.233465170255229992e+02,1.238217354498448941e+02
7.195386031520422421e+01,9.808614375218055459e-01,1.547893032050610129e+00,7.072179922024081122e+01,7.158821846394722854e+01
8.763846546361357071e+01,5.399501990690911413e-01,8.631162191627142377e+00,3.566802279392018704e+02,3.564860700219435330e+02
4.516510383078659885e+01,6.200789209424240056e-01,3.764761000022212034e+00,5.394455635962667372e+01,5.446625056850631807e+01
7.406292955831834490e+01,2.233754342233021384e-01,3.866471218011127142e+00,1.129533699448658837e+02,1.125575351545514309e+02
7.793122780971916086e+01,6.840079659838083082e-01,3.826573756277177552e+00,1.248820256228897279e+02,1.244347431491290905e+02
1.702671490275281130e+01,4.212462476658128674e-01,2.624217655689745854e+00,1.669203276204269315e+01,1.638300454438300591e+01
2.243458655445666849e+01,8.019999848585083191e-01,6.612298293843733354e+00,4.968768101733073905e+01,4.919669818943590656e+01
7.752969842370747244e+01,6.128728858415406489e-01,7.923405977466837058e+00,2.564471222690987702e+02,2.569372544282661011e+02
7.350840436428990188e+01,5.979626276766062398e-01,8.705247827717780496e+00,2.637128974450601504e+02,2.641745180142910385e+02
2.667407337821726543e+01,8.016324390893428964e-01,6.272877309848809091e+00,5.297305183281550001e+01,5.360920770633519794e+01
8.440587306601082673e+01,8.532608115780678792e-01,8.760060075729427354e+00,3.411223519780206743e+02,3.411097018133885967e+02
8.208110538841560810e+01,6.674769925558592387e-01,8.551398034771294121e+00,3.133178110952547968e+02,3.134550018932984585e+02
3.994691757626421946e+01,1.882536174510967830e-01,7.097959539456296874e+00,8.298512093322625560e+01,8.269590743392622301e+01
4.062537991812737914e+01,5.445728026026935842e-01,5.914913854269947535e+00,7.203433023061855067e+01,7.145884960669367558e+01
1.995147940008293475e+01,8.966911009760352158e-01,4.204462209571246056e+00,3.196127562392270960e+01,3.218478469918849072e+01
5.009348403765120139e+01,7.634251574255459527e-01,3.430092853234554262e+00,5.784698824120243899e+01,5.798117479686070652e+01
1.987851340707647552e+01,6.339797380499517798e-01,9.937369507781642852e+00,6.269961940851428039e+01,6.214611277598542216e+01
5.890664277296025375e+01,1.563681138997545239e-01,4.984688584417951152e-01,3.851351904859022568e+01,3.880618528191352823e+01
6.621249851839694145e+01,9.766371352442834164e-01,8.403045353734970746e+00,2.128134356527991145e+02,2.119425719814992419e+02
6.237470284378225927e+01,1.242098984735301032e-01,7.229387887171700999e-01,4.410462092178001825e+01,4.401512167971775114e+01
1.644836894664786087e+01,2.253078493587106490e-01,2.864009731954269000e+00,1.714768833983863416e+01,1.683253142128087632e+01
6.595034022985517197e+01,1.614487567506364407e-01,1.181039942915993457e+00,5.280020673673309517e+01,5.253556862862169652e+01
7.769934380397680229e+01,6.584018670849458577e-01,2.697222147022356964e+00,9.911838221470384269e+01,9.857665333709124411e+01
2.276678870230849228e+01,5.342478440009501561e-01,5.357255780226526376e+00,4.063760158760576502e+01,4.111384863333671547e+01
6.355691162797923255e+01,9.412850726194902373e-01,2.442026510400702399e+00,6.720074948216790744e+01,6.748372358819247552e+01
8.371499277148315343e+01,6.613464956430205044e-01,1.245972357741881309e+00,8.963968763186953481e+01,9.023139776527511913e+01
2.742574972417327928e+01,6.072699379411155007e-01,4.600257521913696301e+00,3.999583390228295343e+01,4.006108257660554273e+01
9.220734287169101151e+01,1.204149580465422448e-01,5.793985696369579941e+00,2.418434661535017938e+02,2.411944393264038524e+02
9.747226732726127807e+01,9.583876488170534058e-01,9.149446245908226416e+00,4.732063643666816120e+02,4.730168636077091833e+02
7.404801005559059490e+01,5.079827483021641665e-01,1.762959259390775024e+00,7.518855248959329174e+01,7.459279358690652373e+01
8.848321912221965135e+01,3.392582672995797521e-01,6.863198689490721094e+00,2.714877541643031122e+02,2.717111517467930639e+02
3.446044421824586834e+01,5.499979609199697750e-01,1.361724481831739775e+00,1.927073329986469474e+01,1.987008626438882075e+01
6.984715483327354946e+01,9.514007260640091612e-01,7.759413981761603907e+00,2.105464315927767416e+02,2.107044767885665237e+02
9.335298290121193077e+01,7.802295937210903531e-01,5.229084620076929202e-01,1.066012615907382326e+02,1.062950011338084124e+02
1.402561186712706487e+01,1.935165554621794959e-01,5.485535251793328904e+00,3.267745189809795647e+01,3.248578833685624545e+01
8.387420826901829685e+01,5.977079919645732486e-01,8.110533715722517911e+00,3.037337484898548610e+02,3.038289734911882078e+02
3.132308503527404397e+01,4.826486625307430112e-01,2.846930346804315004e+00,2.788773432342565428e+01,2.715755562665041367e+01
8.210018007367153814e+01,2.419473588414055576e-01,1.146423002135638081e+00,8.296960966556804351e+01,8.303691073719781457e+01
6.781775862213902428e+01,7.006636489596264061e-01,5.603949921403195589e+00,1.389164885051127385e+02,1.390082374438749184e+02
8.213901435743936474e+01,2.448389208055324617e-01,2.629187941672021189e+00,1.065093865320075111e+02,1.062292650941814145e+02
4.608954822582020938e+01,7.329199398491473838e-01,4.692222404358979304e+00,6.784802595953547666e+01,6.763100832601278967e+01
5.051944427613078403e+01,6.467779578489307735e-01,9.166941604957454359e+00,1.542813588804081064e+02,1.543582812019506036e+02
9.318675926558337608e+01,3.093309957135607635e-01,2.750322602588454401e+00,1.403034836492637680e+02,1.398843392256356708e+02
1.641103305512829991e+01,1.601072165186114282e-01,8.382680333604135114e+00,4.800542057539683327e+01,4.758518917839852236e+01
2.405806541223289230e+01,6.510337100400003241e-01,5.667385289332154130e+00,4.469215295061218285e+01,4.507213838281617768e+01
9.755491694601151664e+01,6.427766960731111645e-01,9.774926417621445651e+00,5.187074329756195539e+02,5.188091183353886890e+02
9.219261760097649017e+01,3.872344676673780128e-01,5.350817711645988517e+00,2.243846347256116474e+02,2.252139665260192487e+02
2.321812488450533962e+01,3.318907907291194781e-01,5.464789561923137917e+00,4.083070886294051149e+01,4.032671986347626358e+01
9.761132953107019716e+01,7.716584338325220838e-01,1.137654272732550043e+00,1.234894725584360060e+02,1.225889896341082590e+02
3.389098883668999207e+01,6.031376316793662928e-01,7.499939417404368314e+00,7.524537618389953764e+01,7.570476562598348380e+01
9.028961796423718056e+01,5.055184724795518392e-01,9.450251812075382674e+00,4.266354411481929674e+02,4.271025133575886343e+02
9.142977048222326175e+01,5.060374897823117779e-01,1.849562492867939945e-02,9.908366686725508998e+01,9.870257520422097741e+01
1.213712142802030058e+01,9.315791967220339309e-01,5.094888578436550297e+00,3.306299220955754237e+01,3.231656370310928139e+01
1.087404714713299825e+01,1.130503308802038032e-01,6.225479697864200190e-01,2.570827732198430748e+00,2.534732436599550720e+00
3.942953751725458744e+01,8.993191841729194502e-01,5.079607132277619286e-02,2.042528678663977004e+01,1.953633409203489535e+01
9.380606296199702854e+01,4.925793962635944823e-01,6.205189727682358658e-01,1.069915250273817975e+02,1.068070427040524208e+02
8.122093195147806455e+01,1.292859620691831357e-01,9.606219409857301272e+00,3.573907488709460267e+02,3.562852927709401456e+02
4.481658806141161477e+01,7.320788376207729709e-01,2.497445918570747381e+00,3.947480613823510964e+01,3.934083325645092799e+01
8.722097324390858830e+01,2.442086328045161847e-01,2.728501292067543105e+00,1.220829354606237871e+02,1.210072603255257917e+02
3.768056472628067866e+01,5.310476115149334042e-01,7.294272496068093581e+00,8.151163782956848536e+01,8.137721802884983902e+01
4.126756623436978089e+01,4.842611167221674284e-01,2.450565910120751312e+00,3.381476478863203283e+01,3.455702041888737597e+01
2.714304896548748047e+01,9.383685800094033747e-01,6.397574036951540144e+00,5.517956420154808228e+01,5.502921658866518584e+01
9.635959939842167898e+01,7.175698785198006968e-01,7.141738500419304359e+00,3.355078247993309333e+02,3.358754440902633860e+02
8.232675698831559430e+01,9.008173899208460345e-01,6.650044993033886520e+00,2.324020840468059248e+02,2.320635456744267060e+02
5.161823248696800448e+01,8.878131077639261903e-01,2.714435702949033136e+00,5.153312324833566294e+01,5.106888172878245058e+01
3.378489135295408374e+01,7.099611563081167365e-01,9.390537269001009157e-01,1.732337266273846410e+01,1.655583347572244790e+01
9.693816404758328531e+01,9.128757213418329242e-01,6.728379234047188184e+00,3.173190997118465475e+02,3.178202539432733147e+02
4.571379690038920529e+01,2.792960542279063207e-01,2.402017209598903413e+00,3.734217790660824932e+01,3.729368804131773629e+01
2.896350080201631627e+01,8.059291571418538691e-01,9.773766829974146475e+00,8.421160351477729478e+01,8.500276264866674580e+01
4.821907432453281217e+01,6.836386656906479065e-01,6.996058385615965491e+00,1.062790833485492925e+02,1.056691740934483903e+02
7.472095392260062852e+01,9.473136395665073817e-01,5.906781211196149073e+00,1.731430675249259252e+02,1.730105213244746665e+02
