t,N1,N2,R,dN1_dt
8.241648329665933304e+00,1.588198065327547681e+02,1.276541704859024406e-02,8.902234615329174972e+01,1.848554549816957149e+01
8.251650330066013339e+00,1.590040811726213974e+02,1.236854505214534349e-02,8.900245078654566555e+01,1.836208065651858590e+01
8.261652330466093375e+00,1.591871230027527986e+02,1.198351149690871781e-02,8.898260979024364303e+01,1.823903395926595294e+01
8.271654330866173410e+00,1.593689362375784810e+02,1.160998304344252295e-02,8.896282361333602751e+01,1.811641169950073760e+01
8.281656331266253446e+00,1.595495251526812694e+02,1.124763477168976705e-02,8.894309269687343544e+01,1.799421999804307859e+01
8.291658331666333481e+00,1.597288940841377780e+02,1.089615011919973717e-02,8.892341747401496832e+01,1.787246480369257284e+01
8.301660332066413517e+00,1.599070474272634215e+02,1.055522099399404390e-02,8.890379836996341112e+01,1.775115189241172686e+01
8.311662332466493552e+00,1.600839896341851727e+02,1.022454738905300559e-02,8.888423580203813401e+01,1.763028687168075237e+01
8.321664332866573588e+00,1.602597252116395623e+02,9.903836982801400221e-03,8.886473017977068878e+01,1.750987518488504691e+01
8.331666333266653623e+00,1.604342587202883692e+02,9.592805134418560739e-03,8.884528190489594124e+01,1.738992211126870302e+01
8.341668333666733659e+00,1.606075947733761211e+02,9.291174962257914977e-03,8.882589137129210144e+01,1.727043276565528629e+01
8.351670334066813695e+00,1.607797380339619906e+02,8.998676826640890011e-03,8.880655896511410674e+01,1.715141210439345087e+01
8.361672334466893730e+00,1.609506932136203545e+02,8.715048115088618735e-03,8.878728506485197158e+01,1.703286492770018157e+01
8.371674334866973766e+00,1.611204650715015418e+02,8.440033272337220047e-03,8.876807004130503742e+01,1.691479587965267228e+01
8.381676335267053801e+00,1.612890584129036426e+02,8.173383773924777773e-03,8.874891425755753005e+01,1.679720944904563140e+01
8.391678335667133837e+00,1.614564780865243847e+02,7.914857609194508176e-03,8.872981806913661273e+01,1.668010997551519381e+01
8.401680336067213872e+00,1.616227289837626699e+02,7.664219185383942465e-03,8.871078182404117740e+01,1.656350165057942547e+01
8.411682336467293908e+00,1.617878160375760217e+02,7.421239385499600605e-03,8.869180586269955313e+01,1.644738851767488086e+01
8.421684336867373943e+00,1.619517442208228601e+02,7.185695405142468808e-03,8.867289051800202060e+01,1.633177447452547426e+01
8.431686337267453979e+00,1.621145185439586385e+02,6.957370328984105630e-03,8.865403611544925866e+01,1.621666327830344301e+01
8.441688337667534014e+00,1.622761440545450284e+02,6.736053091167891471e-03,8.863524297316412515e+01,1.610205854616161503e+01
8.451690338067614050e+00,1.624366258359822837e+02,6.521538543329000182e-03,8.861651140183934672e+01,1.598796375539942005e+01
8.461692338467694086e+00,1.625959690056903355e+02,6.313627184403184170e-03,8.859784170482699039e+01,1.587438224702900413e+01
8.471694338867774121e+00,1.627541787133329763e+02,6.112124848579147951e-03,8.857923417826211221e+01,1.576131722972250770e+01
8.481696339267854157e+00,1.629112601403152780e+02,5.916842690274919103e-03,8.856068911106501673e+01,1.564877178025216153e+01
8.491698339667934192e+00,1.630672184984817648e+02,5.727597245054730050e-03,8.854220678488793794e+01,1.553674884385750943e+01
8.501700340068014228e+00,1.632220590282274486e+02,5.544210098202176362e-03,8.852378747425007077e+01,1.542525123853235414e+01
8.511702340468094263e+00,1.633757869971922503e+02,5.366507668015325742e-03,8.850543144663402018e+01,1.531428165791156459e+01
8.521704340868174299e+00,1.635284076996441343e+02,5.194321200179529210e-03,8.848713896248321475e+01,1.520384267181169946e+01
8.531706341268254334e+00,1.636799264552354884e+02,5.027486813169238823e-03,8.846891027515378880e+01,1.509393672679421172e+01
8.541708341668334370e+00,1.638303486071008592e+02,4.865845144760964219e-03,8.845074563108146037e+01,1.498456615077363097e+01
8.551710342068414406e+00,1.639796795209198024e+02,4.709241204126149438e-03,8.843264526985515772e+01,1.487573315512709371e+01
8.561712342468494441e+00,1.641279245841804482e+02,4.557524369770276328e-03,8.841460942421204550e+01,1.476743983537906502e+01
8.571714342868574477e+00,1.642750892050252673e+02,4.410548417941063080e-03,8.839663831999781962e+01,1.465968817193804341e+01
8.581716343268654512e+00,1.644211788104000220e+02,4.268171175003684578e-03,8.837873217635235790e+01,1.455248003471727714e+01
8.591718343668734548e+00,1.645661988453614981e+02,4.130254411796213318e-03,8.836089120576846767e+01,1.444581718477289201e+01
8.601720344068814583e+00,1.647101547722822943e+02,3.996663843096409652e-03,8.834311561408620150e+01,1.433970127509491022e+01
8.611722344468894619e+00,1.648530520697572399e+02,3.867269144146921397e-03,8.832540560046028588e+01,1.423413385148111843e+01
8.621724344868974654e+00,1.649948962308792773e+02,3.741943624357409268e-03,8.830776135755503731e+01,1.412911635696279689e+01
8.631726345269054690e+00,1.651356927626728748e+02,3.620564142778500121e-03,8.829018307159688561e+01,1.402465013323106291e+01
8.641728345669134725e+00,1.652754471853052962e+02,3.503011106260659445e-03,8.827267092237050861e+01,1.392073642150128876e+01
8.651730346069214761e+00,1.654141650310424438e+02,3.389168486123940709e-03,8.825522508318647397e+01,1.381737636341367192e+01
8.661732346469294797e+00,1.655518518426775358e+02,3.278923517108781570e-03,8.823784572108107227e+01,1.371457100519498340e+01
8.671734346869374832e+00,1.656885131730059015e+02,3.172166619336228271e-03,8.822053299687026140e+01,1.361232129905484101e+01
8.681736347269454868e+00,1.658241545841134155e+02,3.068791392892282911e-03,8.820328706515034867e+01,1.351062810408042481e+01
8.691738347669534903e+00,1.659587816463511842e+02,2.968694644356662665e-03,8.818610807425831410e+01,1.340949218708938417e+01
8.701740348069614939e+00,1.660923999369464923e+02,2.871776114913190004e-03,8.816899616647120297e+01,1.330891422645643729e+01
8.711742348469694974e+00,1.662250150394373520e+02,2.777938395390473162e-03,8.815195147807125409e+01,1.320889481365178142e+01
8.721744348869775010e+00,1.663566325431280575e+02,2.687086918558638429e-03,8.813497413935064628e+01,1.310943445407673380e+01
8.731746349269855045e+00,1.664872580420034751e+02,2.599129994147875936e-03,8.811806427456525626e+01,1.301053356793200066e+01
8.741748349669935081e+00,1.666168971336001903e+02,2.513978580707736717e-03,8.810122200211714016e+01,1.291219249350493214e+01
8.751750350070015116e+00,1.667455554183082711e+02,2.431546177779306175e-03,8.808444743464622206e+01,1.281441148905754801e+01
8.761752350470095152e+00,1.668732384990398430e+02,2.351748818231157601e-03,8.806774067903708669e+01,1.271719073353681040e+01
8.771754350870175188e+00,1.669999519800817041e+02,2.274505102688411610e-03,8.805110183637442844e+01,1.262053032753394177e+01
8.781756351270255223e+00,1.671257014662358813e+02,2.199736036976429176e-03,8.803453100208149351e+01,1.252443029581425549e+01
8.791758351670335259e+00,1.672504925619525409e+02,2.127364887109088522e-03,8.801802826605630514e+01,1.242889058970696681e+01
8.801760352070415294e+00,1.673743308711698035e+02,2.057317171850121720e-03,8.800159371267945119e+01,1.233391108771135691e+01
8.811762352470495330e+00,1.674972219962254769e+02,1.989520683413089405e-03,8.798522742078617398e+01,1.223949159656679342e+01
8.821764352870575365e+00,1.676191715371627708e+02,1.923905411464481904e-03,8.796892946372823019e+01,1.214563185290207059e+01
8.831766353270655401e+00,1.677401850907517655e+02,1.860403357097656623e-03,8.795269990956599315e+01,1.205233152611356218e+01
8.841768353670735436e+00,1.678602682503709502e+02,1.798948519634454690e-03,8.793653882108267794e+01,1.195959021901471431e+01
8.851770354070813696e+00,1.679794266051846421e+02,1.739476894441614090e-03,8.792044625578591877e+01,1.186740746893281084e+01
8.861772354470893731e+00,1.680976657394025153e+02,1.681926482601629920e-03,8.790442226588022834e+01,1.177578274863842012e+01
8.871774354870973767e+00,1.682149912313792868e+02,1.626237091244845225e-03,8.788846689849114568e+01,1.168471546931232297e+01
8.881776355271053802e+00,1.683314086533211480e+02,1.572350291268799580e-03,8.787258019571488887e+01,1.159420498161303215e+01
8.891778355671133838e+00,1.684469235709599957e+02,1.520209409846766998e-03,8.785676219462868630e+01,1.150425057645341553e+01
8.901780356071213873e+00,1.685615415424876176e+02,1.469759559789191082e-03,8.784101292724511723e+01,1.141485148602119182e+01
8.911782356471293909e+00,1.686752681180484785e+02,1.420947517776786602e-03,8.782533242065348134e+01,1.132600688574711967e+01
8.921784356871373944e+00,1.687881088390965090e+02,1.373721611736662251e-03,8.780972069716490580e+01,1.123771589630177914e+01
8.931786357271453980e+00,1.689000692383420414e+02,1.328031717322170329e-03,8.779417777431743275e+01,1.114997758413390727e+01
8.941788357671534015e+00,1.690111548388734377e+02,1.283829259207819925e-03,8.777870366487489662e+01,1.106279096261376083e+01
8.951790358071614051e+00,1.691213711535912410e+02,1.241067211019896864e-03,8.776329837681073798e+01,1.097615499294487051e+01
8.961792358471694087e+00,1.692307236845364855e+02,1.199699929147064661e-03,8.774796191353964048e+01,1.089006858668503241e+01
8.971794358871774122e+00,1.693392179226998451e+02,1.159683125851578836e-03,8.773269427395675280e+01,1.080453060661433540e+01
8.981796359271854158e+00,1.694468593477935769e+02,1.120973862953203622e-03,8.771749545244892943e+01,1.071953986744289011e+01
8.991798359671934193e+00,1.695536534272098379e+02,1.083530574670927464e-03,8.770236543885549452e+01,1.063509513689491826e+01
9.001800360072014229e+00,1.696596056157311807e+02,1.047312991176713084e-03,8.768730421857233637e+01,1.055119513711119339e+01
9.011802360472094264e+00,1.697647213549865910e+02,1.012282026918159741e-03,8.767231177272950049e+01,1.046783854657917345e+01
9.021804360872174300e+00,1.698690060734207350e+02,9.783997773267743680e-04,8.765738807819653289e+01,1.038502400065929976e+01
9.031806361272254335e+00,1.699724651857786455e+02,9.456295105796185376e-04,8.764253310760022941e+01,1.030275009254076224e+01
9.041808361672334371e+00,1.700751040922882567e+02,9.139356973169515197e-04,8.762774682926324488e+01,1.022101537408845218e+01
9.051810362072414406e+00,1.701769281783972474e+02,8.832838903683524036e-04,8.761302920740378397e+01,1.013981835763115669e+01
9.061812362472494442e+00,1.702779428144400811e+02,8.536406663313333368e-04,8.759838020224054844e+01,1.005915751723586027e+01
9.071814362872574478e+00,1.703781533556266368e+02,8.249736248705909301e-04,8.758379976999422922e+01,9.979031289191411247e+00
9.081816363272654513e+00,1.704775651413317235e+02,7.972513835142975907e-04,8.756928786290264100e+01,9.899438073091275214e+00
9.091818363672734549e+00,1.705761834945391229e+02,7.704435995286753984e-04,8.755484442916436194e+01,9.820376232542656680e+00
9.101820364072814584e+00,1.706740137215803941e+02,7.445208451020632334e-04,8.754046941317605501e+01,9.741844096994128677e+00
9.111822364472894620e+00,1.707710611119463238e+02,7.194545754222603099e-04,8.752616275559695680e+01,9.663839962646008530e+00
9.121824364872974655e+00,1.708673309382673722e+02,6.952171275723276287e-04,8.751192439335164863e+01,9.586362092936866475e+00
9.131826365273054691e+00,1.709628284555636526e+02,6.717817173635076645e-04,8.749775425964310216e+01,9.509408719635970897e+00
9.141828365673134726e+00,1.710575589007920883e+02,6.491224568404869045e-04,8.748365228389977233e+01,9.432978043503396748e+00
9.151830366073214762e+00,1.711515274926766210e+02,6.272142398191390099e-04,8.746961839202006672e+01,9.357068235943884815e+00
9.161832366473294798e+00,1.712447394315696272e+02,6.060327176065073663e-04,8.745565250642748367e+01,9.281677439798286855e+00
9.171834366873374833e+00,1.713371998994430498e+02,5.855542984486244952e-04,8.744175454607211861e+01,9.206803769806001014e+00
9.181836367273454869e+00,1.714289140592320280e+02,5.657561419781400149e-04,8.742792442645178141e+01,9.132445313636878836e+00
9.191838367673534904e+00,1.715198870543126759e+02,5.466161832644698829e-04,8.741416205954030261e+01,9.058600132537947047e+00
9.201840368073614940e+00,1.716101240084860819e+02,5.281130316040845603e-04,8.740046735402727052e+01,8.985266262731272491e+00
9.211842368473694975e+00,1.716996300258435042e+02,5.102259423886770784e-04,8.738684021538949764e+01,8.912441716226808808e+00
9.221844368873775011e+00,1.717884101907663705e+02,4.929348171051630388e-04,8.737328054589116277e+01,8.840124481260886569e+00
9.231846369273855046e+00,1.718764695675273231e+02,4.762201962807881901e-04,8.735978824460944736e+01,8.768312523121892355e+00
9.241848369673935082e+00,1.719638131994932735e+02,4.600632857324673392e-04,8.734636320735862114e+01,8.697003784989718156e+00
9.251850370074015117e+00,1.720504461093178747e+02,4.444458855731892879e-04,8.733300532686899942e+01,8.626196188870437709e+00
9.261852370474095153e+00,1.721363732987954052e+02,4.293503436590705483e-04,8.731971449291924614e+01,8.555887636577608646e+00
9.271854370874175189e+00,1.722215997488603705e+02,4.147595555503845628e-04,8.730649059233638809e+01,8.486076010156963889e+00
9.281856371274255224e+00,1.723061304194733339e+02,4.006569606636535465e-04,8.729333350901042365e+01,8.416759172436215408e+00
9.291858371674335260e+00,1.723899702487123022e+02,3.870265533117181163e-04,8.728024312386884276e+01,8.347934968085780838e+00
9.301860372074415295e+00,1.724731241528367605e+02,3.738528675924000333e-04,8.726721931490104112e+01,8.279601224122714598e+00
9.311862372474495331e+00,1.725555970263058612e+02,3.611209032469067789e-04,8.725426195738950241e+01,8.211755751000794135e+00
9.321864372874575366e+00,1.726373937417528452e+02,3.488161212681642953e-04,8.724137092392443549e+01,8.144396343081169221e+00
9.331866373274655402e+00,1.727185191499844450e+02,3.369244438468330409e-04,8.722854608440400170e+01,8.077520779038152909e+00
9.341868373674735437e+00,1.727989780795224988e+02,3.254322477128679153e-04,8.721578730606783836e+01,8.011126822700518346e+00
9.351870374074815473e+00,1.728787753359397357e+02,3.143263904354201858e-04,8.720309445339813692e+01,7.945212223753060243e+00
9.361872374474895508e+00,1.729579157022268987e+02,3.035941453929608212e-04,8.719046738833179688e+01,7.879774718437900560e+00
9.371874374874975544e+00,1.730364039387622483e+02,2.932231716777346448e-04,8.717790597037007672e+01,7.814812030253889930e+00
9.381876375275055580e+00,1.731142447833114488e+02,2.832015140957603889e-04,8.716541005657867913e+01,7.750321870344620834e+00
9.391878375675135615e+00,1.731914429510020454e+02,2.735176017159515098e-04,8.715297950159455809e+01,7.686301937917079385e+00
9.401880376075215651e+00,1.732680031336174409e+02,2.641602477290857717e-04,8.714061415764140861e+01,7.622749921210086654e+00
9.411882376475295686e+00,1.733439299993458746e+02,2.551186641006877235e-04,8.712831387445145026e+01,7.559663497943759580e+00
9.421884376875375722e+00,1.734192281931604782e+02,2.463823940061169175e-04,8.711607849952790161e+01,7.497040336013000683e+00
9.431886377275455757e+00,1.734939023368100948e+02,2.379413007300378003e-04,8.710390787819170555e+01,7.434878093970297641e+00
9.441888377675535793e+00,1.735679570288192508e+02,2.297855676664194689e-04,8.709180185358155768e+01,7.373174421392477029e+00
9.451890378075615828e+00,1.736413968444493037e+02,2.219056963137956825e-04,8.707976026666491975e+01,7.311926959294709150e+00
9.461892378475695864e+00,1.737142263349493021e+02,2.142925092662365904e-04,8.706778295624157238e+01,7.251133341087438566e+00
9.471894378875775899e+00,1.737864500274446584e+02,2.069371588006611797e-04,8.705586975888010670e+01,7.190791192946107913e+00
9.481896379275855935e+00,1.738580724253899916e+02,1.998310676725796760e-04,8.704402050918227474e+01,7.130898134343524930e+00
