t,S,X,I,active_first_fraction,dX_dt
1.067413482696539404e+02,1.814209497644815872e-01,9.680843458214583030e-01,5.049470441406030130e-02,9.998959940494738241e-01,2.714176679017248971e-10
1.068213642728545807e+02,1.814209498253788189e-01,9.680843457960098819e-01,5.049470437861157401e-02,9.998959940485921960e-01,3.052992726061996365e-10
1.069013802760552210e+02,1.814209498615675376e-01,9.680843457808868679e-01,5.049470435754584846e-02,9.998959940480682818e-01,3.254337490413536477e-10
1.069813962792558613e+02,1.814209498722335889e-01,9.680843457764295446e-01,5.049470435133705110e-02,9.998959940479138497e-01,3.313680134432496154e-10
1.070614122824565015e+02,1.814209498571767443e-01,9.680843457827217335e-01,5.049470436010176227e-02,9.998959940481318975e-01,3.229907995167141281e-10
1.071414282856571418e+02,1.814209498168106172e-01,9.680843457995904622e-01,5.049470438359918156e-02,9.998959940487162079e-01,3.005321470478249208e-10
1.072214442888577821e+02,1.814209497521627468e-01,9.680843458266062962e-01,5.049470442123119018e-02,9.998959940496521259e-01,2.645637998340602651e-10
1.073014602920584224e+02,1.814209496648745701e-01,9.680843458630833398e-01,5.049470447204229551e-02,9.998959940509158928e-01,2.159989676934517789e-10
1.073814762952590627e+02,1.814209495572014497e-01,9.680843459080791247e-01,5.049470453471963105e-02,9.998959940524746459e-01,1.560924999370908428e-10
1.074614922984597030e+02,1.814209494320125904e-01,9.680843459603946100e-01,5.049470460759301199e-02,9.998959940542870850e-01,8.644074865944028117e-11
1.075415083016603432e+02,1.814209492927911227e-01,9.680843460185742932e-01,5.049470468863487271e-02,9.998959940563025839e-01,8.981621491599257005e-12
1.076215243048609835e+02,1.814209491436341026e-01,9.680843460809058776e-01,5.049470477546029457e-02,9.998959940584619677e-01,-7.400537782137163182e-11
1.077015403080616238e+02,1.814209489892524285e-01,9.680843461454208265e-01,5.049470486532701280e-02,9.998959940606969576e-01,-1.598992586972826085e-10
1.077815563112622641e+02,1.814209488349709798e-01,9.680843462098938090e-01,5.049470495513540269e-02,9.998959940629305043e-01,-2.457373588018460957e-10
1.078615723144629044e+02,1.814209486867284782e-01,9.680843462718432546e-01,5.049470504142847954e-02,9.998959940650766764e-01,-3.282155699069416063e-10
1.079415883176635447e+02,1.814209485510775433e-01,9.680843463285307982e-01,5.049470512039190562e-02,9.998959940670405500e-01,-4.036881543558873093e-10
1.080216043208641707e+02,1.814209484351847201e-01,9.680843463769615020e-01,5.049470518785399709e-02,9.998959940687183190e-01,-4.681678349229948823e-10
1.081016203240648110e+02,1.814209483468304240e-01,9.680843464138840782e-01,5.049470523928569626e-02,9.998959940699974069e-01,-5.173257979391210866e-10
1.081816363272654513e+02,1.814209482944089957e-01,9.680843464357906658e-01,5.049470526980060631e-02,9.998959940707563554e-01,-5.464916971053277333e-10
1.082616523304660916e+02,1.814209482869286461e-01,9.680843464389166098e-01,5.049470527415496346e-02,9.998959940708647132e-01,-5.506535671018738103e-10
1.083416683336667319e+02,1.814209483340115392e-01,9.680843464192410153e-01,5.049470524674765787e-02,9.998959940701830362e-01,-5.244579033854424377e-10
1.084216843368673722e+02,1.814209484375410852e-01,9.680843463759768452e-01,5.049470518648233736e-02,9.998959940686842351e-01,-4.668567982256719355e-10
1.085017003400680125e+02,1.814209485743287220e-01,9.680843463188143483e-01,5.049470510685723224e-02,9.998959940667039303e-01,-3.907517775037614260e-10
1.085817163432686527e+02,1.814209487342293425e-01,9.680843462519930220e-01,5.049470501377788245e-02,9.998959940643890043e-01,-3.017873191402496708e-10
1.086617323464692930e+02,1.814209489090098104e-01,9.680843461789535587e-01,5.049470491203685713e-02,9.998959940618585840e-01,-2.045441365475156637e-10
1.087417483496699333e+02,1.814209490911226630e-01,9.680843461028499908e-01,5.049470480602760714e-02,9.998959940592221374e-01,-1.032213650844801236e-10
1.088217643528705736e+02,1.814209492737060281e-01,9.680843460265498024e-01,5.049470469974444431e-02,9.998959940565788074e-01,-1.636824333157831259e-12
1.089017803560712139e+02,1.814209494505838183e-01,9.680843459526338179e-01,5.049470459678255529e-02,9.998959940540180780e-01,9.677326846423512928e-11
1.089817963592718542e+02,1.814209496162655089e-01,9.680843458833967574e-01,5.049470450033799462e-02,9.998959940516194411e-01,1.889541759403578846e-10
1.090618123624724944e+02,1.814209497659462766e-01,9.680843458208462371e-01,5.049470441320769859e-02,9.998959940494523968e-01,2.722325677441999620e-10
1.091418283656731347e+02,1.814209498955069721e-01,9.680843457667038798e-01,5.049470433778945055e-02,9.998959940475767860e-01,3.443167158649201627e-10
1.092218443688737750e+02,1.814209500015140641e-01,9.680843457224042048e-01,5.049470427608192952e-02,9.998959940460420137e-01,4.032962458872808318e-10
1.093018603720744153e+02,1.814209500812197229e-01,9.680843456890958487e-01,5.049470422968466848e-02,9.998959940448881589e-01,4.476423624840474552e-10
1.093818763752750556e+02,1.814209501325617646e-01,9.680843456676404557e-01,5.049470419979807528e-02,9.998959940441448646e-01,4.762076794347932336e-10
1.094618923784756959e+02,1.814209501541637071e-01,9.680843456586131213e-01,5.049470418722342563e-02,9.998959940438321148e-01,4.882264579620710169e-10
1.095419083816763361e+02,1.814209501453346585e-01,9.680843456623027254e-01,5.049470419236287699e-02,9.998959940439599015e-01,4.833142136489393513e-10
1.096219243848769764e+02,1.814209501060694563e-01,9.680843456787113777e-01,5.049470421521944780e-02,9.998959940445283356e-01,4.614680845456641306e-10
1.097019403880776167e+02,1.814209500370485562e-01,9.680843457075546388e-01,5.049470425539702434e-02,9.998959940455276474e-01,4.230666854526819170e-10
1.097819563912782570e+02,1.814209499396381431e-01,9.680843457482617431e-01,5.049470431210036775e-02,9.998959940469378527e-01,3.688701103559255429e-10
1.098619723944788973e+02,1.814209498158899647e-01,9.680843457999751545e-01,5.049470438413511397e-02,9.998959940487294196e-01,3.000199136781733405e-10
1.099419883976795376e+02,1.814209496685414980e-01,9.680843458615510100e-01,5.049470446990775990e-02,9.998959940508626021e-01,2.180391429060700552e-10
1.100220044008801779e+02,1.814209495010158935e-01,9.680843459315586763e-01,5.049470456742567726e-02,9.998959940532879953e-01,1.248323368431743320e-10
1.101020204040808181e+02,1.814209493174219201e-01,9.680843460082811935e-01,5.049470467429710563e-02,9.998959940559458692e-01,2.268553742013909859e-11
1.101820364072814584e+02,1.814209491225540205e-01,9.680843460897150532e-01,5.049470478773116638e-02,9.998959940587670570e-01,-8.573382550881022220e-11
1.102620524104820987e+02,1.814209489218923388e-01,9.680843461735700872e-01,5.049470490453784183e-02,9.998959940616721775e-01,-1.973766243289527827e-10
1.103420684136827390e+02,1.814209487216026373e-01,9.680843462572695790e-01,5.049470502112797521e-02,9.998959940645718580e-01,-3.088124909423204515e-10
1.104220844168833793e+02,1.814209485285363799e-01,9.680843463379505964e-01,5.049470513351329848e-02,9.998959940673669555e-01,-4.162294101534490109e-10
1.105021004200840196e+02,1.814209483502306486e-01,9.680843464124632147e-01,5.049470523730640453e-02,9.998959940699483351e-01,-5.154340222000066427e-10
1.105821164232846598e+02,1.814209481949081992e-01,9.680843464773712936e-01,5.049470532772076803e-02,9.998959940721969808e-01,-6.018513240359842273e-10
1.106621324264853001e+02,1.814209480714775169e-01,9.680843465289520333e-01,5.049470539957070375e-02,9.998959940739839958e-01,-6.705248393349136266e-10
1.107421484296859404e+02,1.814209479895326216e-01,9.680843465631961964e-01,5.049470544727143601e-02,9.998959940751702691e-01,-7.161168068737009231e-10
1.108221644328865807e+02,1.814209479593533181e-01,9.680843465758078858e-01,5.049470546483902922e-02,9.998959940756072529e-01,-7.329077687249009800e-10
1.109021804360872210e+02,1.814209479919050294e-01,9.680843465622047672e-01,5.049470544589043652e-02,9.998959940751359632e-01,-7.147968786707838394e-10
1.109821964392878613e+02,1.814209480979089850e-01,9.680843465179065355e-01,5.049470538418475429e-02,9.998959940736013019e-01,-6.558190899665800371e-10
1.110622124424885016e+02,1.814209482590523614e-01,9.680843464505658469e-01,5.049470529038199013e-02,9.998959940712683903e-01,-5.661631605611457322e-10
1.111422284456891418e+02,1.814209484550954876e-01,9.680843463686409356e-01,5.049470517626380300e-02,9.998959940684302161e-01,-4.570900016920783040e-10
1.112222444488897821e+02,1.814209486749541189e-01,9.680843462767636520e-01,5.049470504828244138e-02,9.998959940652473177e-01,-3.347664714055798985e-10
1.113022604520904224e+02,1.814209489084373239e-01,9.680843461791928117e-01,5.049470491237012526e-02,9.998959940618671327e-01,-2.048626157299246659e-10
1.113822764552910627e+02,1.814209491462475676e-01,9.680843460798136402e-01,5.049470477393899759e-02,9.998959940584242201e-01,-7.255132797943149658e-11
1.114622924584917030e+02,1.814209493799806838e-01,9.680843459821383279e-01,5.049470463788118674e-02,9.998959940550403713e-01,5.749157526191605024e-11
1.115423084616923433e+02,1.814209496021259582e-01,9.680843458893054754e-01,5.049470450856875098e-02,9.998959940518243883e-01,1.810873187567271658e-10
1.116223244648929835e+02,1.814209498060660175e-01,9.680843458040804261e-01,5.049470438985372012e-02,9.998959940488718612e-01,2.945541575164839963e-10
1.117023404680936238e+02,1.814209499860768571e-01,9.680843457288552667e-01,5.049470428506806774e-02,9.998959940462658347e-01,3.947074239725417774e-10
1.117823564712942641e+02,1.814209501373278410e-01,9.680843456656486046e-01,5.049470419702371815e-02,9.998959940440761418e-01,4.788594218244246372e-10
1.118623724744949044e+02,1.814209502558818132e-01,9.680843456161057903e-01,5.049470412801256025e-02,9.998959940423597370e-01,5.448197150382557163e-10
1.119423884776955447e+02,1.814209503386949029e-01,9.680843455814989174e-01,5.049470407980644060e-02,9.998959940411608072e-01,5.908947257354413922e-10
1.120224044808961850e+02,1.814209503836166915e-01,9.680843455627263783e-01,5.049470405365713566e-02,9.998959940405105495e-01,6.158880179980482787e-10
1.121024204840968252e+02,1.814209503893900732e-01,9.680843455603137526e-01,5.049470405029640035e-02,9.998959940404269497e-01,6.191001826870395971e-10
1.121824364872974655e+02,1.814209503556513947e-01,9.680843455744129189e-01,5.049470406993593341e-02,9.998959940409153369e-01,6.003288738614625946e-10
1.122624524904981058e+02,1.814209502829303711e-01,9.680843456048024986e-01,5.049470411226739119e-02,9.998959940419681613e-01,5.598688150269047172e-10
1.123424684936987461e+02,1.814209501726500584e-01,9.680843456508877454e-01,5.049470417646238080e-02,9.998959940435646621e-01,4.985117981015310791e-10
1.124224844968993864e+02,1.814209500271269648e-01,9.680843457117007667e-01,5.049470426117246696e-02,9.998959940456714213e-01,4.175466053428871921e-10
1.125025005001000267e+02,1.814209498495709394e-01,9.680843457859000800e-01,5.049470436452915822e-02,9.998959940482420317e-01,3.187591505604673717e-10
1.125825165033006670e+02,1.814209496440852276e-01,9.680843458717710570e-01,5.049470448414393464e-02,9.998959940512168743e-01,2.044323465877221996e-10
1.126625325065013072e+02,1.814209494156664437e-01,9.680843459672255902e-01,5.049470461710821312e-02,9.998959940545236735e-01,7.734616598599817797e-11
1.127425485097019475e+02,1.814209491702046262e-01,9.680843460698022040e-01,5.049470475999337515e-02,9.998959940580772754e-01,-5.922226250032655616e-11
1.128225645129025878e+02,1.814209489144831544e-01,9.680843461766662772e-01,5.049470490885075991e-02,9.998959940617794251e-01,-2.014988836166141204e-10
1.129025805161032281e+02,1.814209486561788598e-01,9.680843462846097092e-01,5.049470505921163643e-02,9.998959940655189893e-01,-3.452125483753460114e-10
1.129825965193038684e+02,1.814209484038618314e-01,9.680843463900511425e-01,5.049470520608725921e-02,9.998959940691718451e-01,-4.855950421563352515e-10
1.130626125225045087e+02,1.814209481669956936e-01,9.680843464890357408e-01,5.049470534396882648e-02,9.998959940726009910e-01,-6.173810808923252683e-10
1.131426285257051489e+02,1.814209479559373561e-01,9.680843465772354106e-01,5.049470546682747335e-02,9.998959940756565468e-01,-7.348083422944889185e-10
1.132226445289057892e+02,1.814209477819371252e-01,9.680843466499488015e-01,5.049470556811430644e-02,9.998959940781755318e-01,-8.316174665411721535e-10
1.133026605321064295e+02,1.814209476571387314e-01,9.680843467021010840e-01,5.049470564076038309e-02,9.998959940799823087e-01,-9.010519612246507713e-10
1.133826765353070698e+02,1.814209475945792738e-01,9.680843467282442827e-01,5.049470567717671832e-02,9.998959940808880287e-01,-9.358583661383727505e-10
1.134626925385077101e+02,1.814209476081891925e-01,9.680843467225567212e-01,5.049470566925427784e-02,9.998959940806909641e-01,-9.282861863232918739e-10
1.135427085417083504e+02,1.814209477127924075e-01,9.680843466788437990e-01,5.049470560836397115e-02,9.998959940791766199e-01,-8.700877217205423104e-10
1.136227245449089907e+02,1.814209478950030985e-01,9.680843466026993749e-01,5.049470550229775978e-02,9.998959940765386190e-01,-7.687105506710532656e-10
1.137027405481096309e+02,1.814209481125484691e-01,9.680843465117887625e-01,5.049470537566297379e-02,9.998959940733891383e-01,-6.476740852652768197e-10
1.137827565513102712e+02,1.814209483534058587e-01,9.680843464111362762e-01,5.049470523545807055e-02,9.998959940699022608e-01,-5.136674321810484966e-10
1.138627725545109115e+02,1.814209486067939192e-01,9.680843463052473119e-01,5.049470508795899509e-02,9.998959940662338619e-01,-3.726890291862237492e-10
1.139427885577115518e+02,1.814209488629207057e-01,9.680843461982139297e-01,5.049470493886567407e-02,9.998959940625259391e-01,-2.301868806567497319e-10
1.140228045609121921e+02,1.814209491129838425e-01,9.680843460937144096e-01,5.049470479330203654e-02,9.998959940589057238e-01,-9.105837645312203000e-11
1.141028205641128324e+02,1.814209493491704961e-01,9.680843459950136953e-01,5.049470465581600703e-02,9.998959940554863479e-01,4.034960259420843510e-11
1.141828365673134726e+02,1.814209495646573189e-01,9.680843459049633948e-01,5.049470453037952639e-02,9.998959940523667322e-01,1.602407641379552267e-10
1.142628525705141129e+02,1.814209497536104221e-01,9.680843458260013357e-01,5.049470442038850315e-02,9.998959940496311427e-01,2.653692329320731691e-10
1.143428685737147532e+02,1.814209499111854862e-01,9.680843457601518987e-01,5.049470432866286912e-02,9.998959940473499675e-01,3.530398308006584316e-10
1.144228845769153935e+02,1.814209500335277059e-01,9.680843457090260173e-01,5.049470425744653768e-02,9.998959940455788287e-01,4.211077963242001556e-10
1.145029005801160338e+02,1.814209501177717898e-01,9.680843456738210673e-01,5.049470420840743157e-02,9.998959940443591377e-01,4.679789600357989194e-10
1.145829165833166741e+02,1.814209501620419329e-01,9.680843456553208659e-01,5.049470418263745514e-02,9.998959940437182059e-01,4.926096823155993143e-10
1.146629325865173143e+02,1.814209501654518164e-01,9.680843456538958947e-01,5.049470418065252902e-02,9.998959940436689120e-01,4.945068835817441022e-10
1.147429485897179546e+02,1.814209501281047188e-01,9.680843456695029658e-01,5.049470420239256241e-02,9.998959940442095906e-01,4.737279329234881628e-10
1.148229645929185949e+02,1.814209500510933215e-01,9.680843457016854448e-01,5.049470424722145995e-02,9.998959940453244766e-01,4.308808368299858991e-10
1.149029805961192352e+02,1.814209499364999589e-01,9.680843457495731386e-01,5.049470431392712871e-02,9.998959940469834828e-01,3.671241205398218108e-10
1.149829965993198755e+02,1.814209497873963128e-01,9.680843458118825184e-01,5.049470440072147820e-02,9.998959940491420895e-01,2.841668172877154703e-10
1.150630126025205158e+02,1.814209496078436901e-01,9.680843458869161644e-01,5.049470450524039949e-02,9.998959940517414546e-01,1.842685172221035949e-10
1.151430286057211561e+02,1.814209494028929115e-01,9.680843459725635425e-01,5.049470462454379305e-02,9.998959940547086367e-01,7.023934727704318138e-11
