t,v,I,T_c,dv_dt,dv_dt_noisy
8.311662332466492886e-01,6.295781312197913371e-01,6.630322791134133364e-01,1.572678760805110709e-01,-3.327701420512470420e+00,-3.297239962560364557e+00
8.317663532706541796e-01,6.275824094241427842e-01,6.609946205230673444e-01,1.572695640308683918e-01,-3.323375209058847979e+00,-3.191505059454468274e+00
8.323664732946589595e-01,6.255892819502475444e-01,6.589596126758910932e-01,1.572712358056969906e-01,-3.319055420267658096e+00,-3.205209357190561992e+00
8.329665933186637394e-01,6.235987449465264509e-01,6.569272516274620166e-01,1.572728914758371177e-01,-3.314742042667174537e+00,-3.471321949789946348e+00
8.335667133426685194e-01,6.216107945681719205e-01,6.548975334345271682e-01,1.572745311119018996e-01,-3.310435064799013727e+00,-3.174083876418118511e+00
8.341668333666732993e-01,6.196254269771471757e-01,6.528704541550024443e-01,1.572761547842772001e-01,-3.306134475218099666e+00,-3.382558164690733449e+00
8.347669533906781902e-01,6.176426383421859123e-01,6.508460098479724731e-01,1.572777625631217591e-01,-3.301840262492631073e+00,-3.493135489016907513e+00
8.353670734146829702e-01,6.156624248387936316e-01,6.488241965736919470e-01,1.572793545183671926e-01,-3.297552415204049403e+00,-3.420499638745110982e+00
8.359671934386877501e-01,6.136847826492458635e-01,6.468050103935835127e-01,1.572809307197178541e-01,-3.293270921947001995e+00,-3.389922333071507587e+00
8.365673134626925300e-01,6.117097079625892775e-01,6.447884473702392150e-01,1.572824912366510008e-01,-3.288995771329310980e+00,-3.289690555363314672e+00
8.371674334866973100e-01,6.097371969746412379e-01,6.427745035674200524e-01,1.572840361384166552e-01,-3.284726951971941755e+00,-3.387924499270566603e+00
8.377675535107020899e-01,6.077672458879902484e-01,6.407631750500559775e-01,1.572855654940377157e-01,-3.280464452508964346e+00,-3.431488998586956995e+00
8.383676735347069808e-01,6.057998509119102426e-01,6.387544578864932099e-01,1.572870793723157856e-01,-3.276208261592011173e+00,-3.302657665105141582e+00
8.389677935587117608e-01,6.038350082613883618e-01,6.367483482459888045e-01,1.572885778419629565e-01,-3.271958368085111424e+00,-3.079567973805754200e+00
8.395679135827165407e-01,6.018727141617771226e-01,6.347448423820871710e-01,1.572900609713751563e-01,-3.267714761031975890e+00,-3.337949849270835934e+00
8.401680336067213206e-01,5.999129648461114517e-01,6.327439365404956551e-01,1.572915288286721447e-01,-3.263477429471383751e+00,-3.217052077926409126e+00
8.407681536307261005e-01,5.979557565537648722e-01,6.307456269661160242e-01,1.572929814817652650e-01,-3.259246362451052370e+00,-3.251251679328105659e+00
8.413682736547309915e-01,5.960010855304493926e-01,6.287499099030433580e-01,1.572944189983572494e-01,-3.255021549027602212e+00,-2.989214777608144580e+00
8.419683936787357714e-01,5.940489480282167278e-01,6.267567815945682685e-01,1.572958414459423859e-01,-3.250802978266529752e+00,-3.440628794232477805e+00
8.425685137027405514e-01,5.920993403054563009e-01,6.247662382831743466e-01,1.572972488918063794e-01,-3.246590639242171061e+00,-3.137052474520673151e+00
8.431686337267453313e-01,5.901522586268965753e-01,6.227782762105396053e-01,1.572986414030264346e-01,-3.242384521037670719e+00,-3.370523020617682164e+00
8.437687537507501112e-01,5.882076992636047219e-01,6.207928916175360357e-01,1.573000190464712567e-01,-3.238184612744952062e+00,-3.297426138146965613e+00
8.443688737747550022e-01,5.862656584929860637e-01,6.188100807442294959e-01,1.573013818888010507e-01,-3.233990903464683431e+00,-3.243659068804024770e+00
8.449689937987597821e-01,5.843261325987860744e-01,6.168298398298811547e-01,1.573027299964674108e-01,-3.229803382306251081e+00,-2.911194762126446900e+00
8.455691138227645620e-01,5.823891178710874916e-01,6.148521651129448262e-01,1.573040634357135426e-01,-3.225622038387720103e+00,-3.301922569416052777e+00
8.461692338467693419e-01,5.804546106063124267e-01,6.128770528310693022e-01,1.573053822725739848e-01,-3.221446860835809112e+00,-3.410335272160642806e+00
8.467693538707741219e-01,5.785226071072213649e-01,6.109044992210971303e-01,1.573066865728748875e-01,-3.217277838785854271e+00,-3.087541478751731461e+00
8.473694738947790128e-01,5.765931036829134992e-01,6.089345005190645033e-01,1.573079764022338178e-01,-3.213114961381782209e+00,-3.297038572214792573e+00
8.479695939187837928e-01,5.746660966488276179e-01,6.069670529602032572e-01,1.573092518260598427e-01,-3.208958217776075816e+00,-3.233253253145145223e+00
8.485697139427885727e-01,5.727415823267401063e-01,6.050021527789378739e-01,1.573105129095534460e-01,-3.204807597129743169e+00,-3.207211779424168796e+00
8.491698339667933526e-01,5.708195570447663902e-01,6.030397962088873687e-01,1.573117597177067228e-01,-3.200663088612285545e+00,-3.190964210054196393e+00
8.497699539907981325e-01,5.689000171373607140e-01,6.010799794828649567e-01,1.573129923153031018e-01,-3.196524681401666346e+00,-3.213538544237355410e+00
8.503700740148029125e-01,5.669829589453161400e-01,5.991226988328778313e-01,1.573142107669176226e-01,-3.192392364684280004e+00,-3.165616721086874641e+00
8.509701940388078034e-01,5.650683788157636611e-01,5.971679504901270530e-01,1.573154151369167142e-01,-3.188266127654920012e+00,-3.149530167431345618e+00
8.515703140628125833e-01,5.631562731021745316e-01,5.952157306850088814e-01,1.573166054894583332e-01,-3.184145959516751390e+00,-3.098753677694957354e+00
8.521704340868173633e-01,5.612466381643572699e-01,5.932660356471124441e-01,1.573177818884918810e-01,-3.180031849481270712e+00,-3.222755163071236773e+00
8.527705541108221432e-01,5.593394703684596569e-01,5.913188616052215130e-01,1.573189443977582591e-01,-3.175923786768281687e+00,-3.250796801103772005e+00
8.533706741348269231e-01,5.574347660869680698e-01,5.893742047873138379e-01,1.573200930807898690e-01,-3.171821760605861851e+00,-3.278176788472567438e+00
8.539707941588318141e-01,5.555325216987074821e-01,5.874320614205609248e-01,1.573212280009105568e-01,-3.167725760230329701e+00,-3.108454870213409826e+00
8.545709141828365940e-01,5.536327335888422407e-01,5.854924277313297010e-01,1.573223492212356966e-01,-3.163635774886215390e+00,-3.168265589405826699e+00
8.551710342068413739e-01,5.517353981492857384e-01,5.835553000107394084e-01,1.573234568047094661e-01,-3.159551793957391386e+00,-3.104231336814608166e+00
8.557711542308461539e-01,5.498405117810488685e-01,5.816206747704514290e-01,1.573245508141343785e-01,-3.155473807278874609e+00,-3.101654183097287465e+00
8.563712742548509338e-01,5.479480708922014331e-01,5.796885484402993782e-01,1.573256313120058036e-01,-3.151401804531829498e+00,-2.982814111196368856e+00
8.569713942788558247e-01,5.460580718967804614e-01,5.777589174393508165e-01,1.573266983606193270e-01,-3.147335775385534884e+00,-3.126585265828831339e+00
8.575715143028606047e-01,5.441705112148033097e-01,5.758317781853822259e-01,1.573277520220783265e-01,-3.143275709516307526e+00,-3.068038577847301163e+00
8.581716343268653846e-01,5.422853852722657741e-01,5.739071270948766790e-01,1.573287923582938619e-01,-3.139221596607465692e+00,-3.259480579236947229e+00
8.587717543508701645e-01,5.404026905011438675e-01,5.719849605830255035e-01,1.573298194309847298e-01,-3.135173426349298520e+00,-3.243203593968293941e+00
8.593718743748749445e-01,5.385224233393930415e-01,5.700652750637278388e-01,1.573308333016774363e-01,-3.131131188439036706e+00,-3.162304963019472837e+00
8.599719943988797244e-01,5.366445802309485202e-01,5.681480669495906355e-01,1.573318340317062247e-01,-3.127094872580818752e+00,-3.248766640162263464e+00
8.605721144228846153e-01,5.347691576257246338e-01,5.662333326519279897e-01,1.573328216822130754e-01,-3.123064468485659440e+00,-3.054105146706544538e+00
8.611722344468893953e-01,5.328961519796164836e-01,5.643210685807633631e-01,1.573337963141476503e-01,-3.119039965871420073e+00,-3.252345244698852333e+00
8.617723544708941752e-01,5.310255597544975004e-01,5.624112711448266966e-01,1.573347579882673763e-01,-3.115021354462772951e+00,-3.108183052589201800e+00
8.623724744948989551e-01,5.291573774182214418e-01,5.605039367515559645e-01,1.573357067651374175e-01,-3.111008623991170285e+00,-3.356818186141130589e+00
8.629725945189037351e-01,5.272916014446215049e-01,5.585990618070971747e-01,1.573366427051305916e-01,-3.107001764194810889e+00,-3.217479736535345580e+00
8.635727145429086260e-01,5.254282283135098819e-01,5.566966427163035913e-01,1.573375658684274814e-01,-3.103000764818609980e+00,-3.136904298445504669e+00
8.641728345669134059e-01,5.235672545106799802e-01,5.547966758827376221e-01,1.573384763150164067e-01,-3.099005615614163212e+00,-3.124909584300685772e+00
8.647729545909181859e-01,5.217086765279032035e-01,5.528991577086679321e-01,1.573393741046933969e-01,-3.095016306339713363e+00,-3.274180880676341054e+00
8.653730746149229658e-01,5.198524908629312824e-01,5.510040845950718857e-01,1.573402592970622182e-01,-3.091032826760119256e+00,-3.080165918850872764e+00
8.659731946389277457e-01,5.179986940194953871e-01,5.491114529416343260e-01,1.573411319515343187e-01,-3.087055166646817117e+00,-2.989568763776488947e+00
8.665733146629326367e-01,5.161472825073061266e-01,5.472212591467475740e-01,1.573419921273289113e-01,-3.083083315777789934e+00,-3.018259275254029816e+00
8.671734346869374166e-01,5.142982528420545485e-01,5.453334996075129837e-01,1.573428398834729458e-01,-3.079117263937534155e+00,-3.144975570381324914e+00
8.677735547109421965e-01,5.124516015454103623e-01,5.434481707197382772e-01,1.573436752788010262e-01,-3.075157000917016159e+00,-3.133886684733869998e+00
8.683736747349469765e-01,5.106073251450232720e-01,5.415652688779398760e-01,1.573444983719555212e-01,-3.071202516513647396e+00,-3.189832544683591564e+00
8.689737947589517564e-01,5.087654201745225313e-01,5.396847904753414582e-01,1.573453092213865645e-01,-3.067253800531239527e+00,-3.004275001070043860e+00
8.695739147829566473e-01,5.069258831735167226e-01,5.378067319038745131e-01,1.573461078853519712e-01,-3.063310842779971122e+00,-2.919144959004775775e+00
8.701740348069614273e-01,5.050887106875950883e-01,5.359310895542331865e-01,1.573468944219172660e-01,-3.059373633076460930e+00,-3.111969180626513509e+00
8.707741548309662072e-01,5.032538992693113000e-01,5.340578599416242467e-01,1.573476688890183273e-01,-3.055442161495326214e+00,-3.225223968190104262e+00
8.713742748549709871e-01,5.014214454797737419e-01,5.321870396974460737e-01,1.573484313443860860e-01,-3.051516418352663074e+00,-3.031515994092173205e+00
8.719743948789757670e-01,4.995913458861746537e-01,5.303186253972836939e-01,1.573491818455101110e-01,-3.047596393861742747e+00,-2.976819451451089726e+00
8.725745149029805470e-01,4.977635970613704663e-01,5.284526136149942932e-01,1.573499204497018078e-01,-3.043682078241102928e+00,-3.315894463213612031e+00
8.731746349269854379e-01,4.959381955838810252e-01,5.265890009227081059e-01,1.573506472140944468e-01,-3.039773461714505576e+00,-3.025937857751287652e+00
8.737747549509902178e-01,4.941151380378911995e-01,5.247277838908286363e-01,1.573513621956431907e-01,-3.035870534510900942e+00,-2.819431836542817038e+00
8.743748749749949978e-01,4.922944210132488840e-01,5.228689590880312155e-01,1.573520654511250672e-01,-3.031973286864378725e+00,-2.949908525921409730e+00
8.749749949989997777e-01,4.904760411054661651e-01,5.210125230812641117e-01,1.573527570371389128e-01,-3.028081709014128542e+00,-2.973035828921883006e+00
8.755751150230045576e-01,4.886599949157191536e-01,5.191584724357485303e-01,1.573534370101054847e-01,-3.024195791204394634e+00,-2.983983663471887926e+00
8.761752350470094486e-01,4.868462790508475968e-01,5.173068037149778364e-01,1.573541054262674044e-01,-3.020315523684430126e+00,-2.914125641554964119e+00
8.767753550710142285e-01,4.850348901233562660e-01,5.154575134807192205e-01,1.573547623416891583e-01,-3.016440896708453057e+00,-3.110557622089147767e+00
8.773754750950190084e-01,4.832258247514126803e-01,5.136105982930113667e-01,1.573554078122570699e-01,-3.012571900535592651e+00,-3.097105680779292047e+00
8.779755951190237884e-01,4.814190795588488836e-01,5.117660547101663404e-01,1.573560418936793270e-01,-3.008708525429845793e+00,-2.967951594540432225e+00
8.785757151430285683e-01,4.796146511751608332e-01,5.099238792887687000e-01,1.573566646414860104e-01,-3.004850761660021963e+00,-3.073383696109059038e+00
8.791758351670334592e-01,4.778125362355080119e-01,5.080840685836752746e-01,1.573572761110290930e-01,-3.000998599499688613e+00,-2.975128357478209029e+00
8.797759551910382392e-01,4.760127313807149818e-01,5.062466191480168298e-01,1.573578763574823292e-01,-2.997152029227126757e+00,-3.188408277590165874e+00
8.803760752150430191e-01,4.742152332572692197e-01,5.044115275331957360e-01,1.573584654358413937e-01,-2.993311041125261251e+00,-2.917515574753797747e+00
8.809761952390477990e-01,4.724200385173224492e-01,5.025787902888873004e-01,1.573590434009238259e-01,-2.989475625481611498e+00,-2.904778484261627991e+00
8.815763152630525790e-01,4.706271438186904743e-01,5.007484039630396566e-01,1.573596103073690022e-01,-2.985645772588226610e+00,-2.981277982378500724e+00
8.821764352870573589e-01,4.688365458248530127e-01,4.989203651018736529e-01,1.573601662096382470e-01,-2.981821472741625456e+00,-2.965379178626815992e+00
8.827765553110622498e-01,4.670482412049533072e-01,4.970946702498824088e-01,1.573607111620146104e-01,-2.978002716242728276e+00,-2.815937607672403864e+00
8.833766753350670298e-01,4.652622266337997914e-01,4.952713159498328133e-01,1.573612452186031463e-01,-2.974189493396793171e+00,-3.082498956184993588e+00
8.839767953590718097e-01,4.634784987918635912e-01,4.934502987427634713e-01,1.573617684333306899e-01,-2.970381794513340168e+00,-3.061697460141862503e+00
8.845769153830765896e-01,4.616970543652803571e-01,4.916316151679859248e-01,1.573622808599459411e-01,-2.966579609906081050e+00,-3.075960239297626408e+00
8.851770354070813696e-01,4.599178900459805486e-01,4.898152617814648946e-01,1.573627825520295953e-01,-2.962782929929614006e+00,-3.005255947055168519e+00
8.857771554310862605e-01,4.581410025337541714e-01,4.880012353209020604e-01,1.573632735630448309e-01,-2.958991745309700772e+00,-3.060106737410537736e+00
8.863772754550910404e-01,4.563663885354574123e-01,4.861895325231387344e-01,1.573637539462153512e-01,-2.955206046777911766e+00,-2.951501199059017644e+00
8.869773954790958204e-01,4.545940447633405879e-01,4.843801501041833379e-01,1.573642237545828937e-01,-2.951425825031437800e+00,-3.016499505631346167e+00
8.875775155031006003e-01,4.528239679350463676e-01,4.825730847780118071e-01,1.573646830410236341e-01,-2.947651070770601400e+00,-3.092565982736138697e+00
8.881776355271053802e-01,4.510561547736094412e-01,4.807683332565674261e-01,1.573651318582482139e-01,-2.943881774698759113e+00,-3.098899548316232710e+00
8.887777555511102712e-01,4.492906020074562412e-01,4.789658922497601612e-01,1.573655702588016847e-01,-2.940117927522199803e+00,-2.818952216834056390e+00
8.893778755751150511e-01,4.475273063704062193e-01,4.771657584654682149e-01,1.573659982950635916e-01,-2.936359519950042962e+00,-2.943247401745397340e+00
8.899779955991198310e-01,4.457662646016699037e-01,4.753679286095361944e-01,1.573664160192478900e-01,-2.932606542694126350e+00,-2.955340325127582712e+00
8.905781156231246110e-01,4.440074734458502315e-01,4.735723993857760550e-01,1.573668234834030011e-01,-2.928858986468886538e+00,-2.926202027928585192e+00
8.911782356471293909e-01,4.422509296529422151e-01,4.717791674959669890e-01,1.573672207394118117e-01,-2.925116841991242556e+00,-2.933353053575657121e+00
8.917783556711342818e-01,4.404966299783324990e-01,4.699882296398550929e-01,1.573676078389916189e-01,-2.921380099980462219e+00,-2.845768806422225516e+00
8.923784756951390618e-01,4.387445711828008577e-01,4.681995825151547552e-01,1.573679848336942133e-01,-2.917648751158031128e+00,-2.861422848338507574e+00
8.929785957191438417e-01,4.369947500325180312e-01,4.664132228175463801e-01,1.573683517749057681e-01,-2.913922786247504781e+00,-2.972893560882891695e+00
8.935787157431486216e-01,4.352471632990472239e-01,4.646291472406781642e-01,1.573687087138469776e-01,-2.910202195974362471e+00,-2.992554901695690717e+00
8.941788357671534015e-01,4.335018077593436603e-01,4.628473524761653191e-01,1.573690557015729186e-01,-2.906486971065845193e+00,-3.015159049921954715e+00
8.947789557911581815e-01,4.317586801957546960e-01,4.610678352135902935e-01,1.573693927889731892e-01,-2.902777102250791774e+00,-3.027890231871950277e+00
8.953790758151630724e-01,4.300177773960193184e-01,4.592905921405024960e-01,1.573697200267717700e-01,-2.899072580259458132e+00,-2.758858016252423884e+00
8.959791958391678524e-01,4.282790961532694785e-01,4.575156199424194603e-01,1.573700374655271073e-01,-2.895373395823335638e+00,-2.987027319289777605e+00
