t,theta,omega,psi,chi,dtheta_dt
5.041008201640328146e+00,1.576479109633563525e+00,-3.084212825001840574e+00,1.007122009015500586e-01,2.048183926898975576e-02,-3.084212825001840574e+00
5.045009001800360160e+00,1.564046743164483111e+00,-3.130692382674303609e+00,1.007875756599824757e-01,1.717084400720635465e-02,-3.130692382674303609e+00
5.049009801960392174e+00,1.551428843270389102e+00,-3.176959872355384018e+00,1.008493765485738158e-01,1.369594789818578615e-02,-3.176959872355384018e+00
5.053010602120424188e+00,1.538626271833017478e+00,-3.223008550783410975e+00,1.008969440610444912e-01,1.005526710729252871e-02,-3.223008550783410975e+00
5.057011402280456203e+00,1.525639918003936835e+00,-3.268831530656035600e+00,1.009296112944604862e-01,6.247008143068916164e-03,-3.268831530656035600e+00
5.061012202440488217e+00,1.512470698773224376e+00,-3.314421781181952298e+00,1.009467043743101367e-01,2.269477459921668671e-03,-3.314421781181952298e+00
5.065013002600520231e+00,1.499119559546791436e+00,-3.359772128913987466e+00,1.009475428845161976e-01,-1.878907471200703429e-03,-3.359772128913987466e+00
5.069013802760552245e+00,1.485587474714324951e+00,-3.404875258853668374e+00,1.009314403052600645e-01,-6.199606132414783866e-03,-3.404875258853668374e+00
5.073014602920584259e+00,1.471875448211610093e+00,-3.449723715840091742e+00,1.008977045451445176e-01,-1.069394370425109063e-02,-3.449723715840091742e+00
5.077015403080616274e+00,1.457984514078487948e+00,-3.494309906233821206e+00,1.008456384969555197e-01,-1.536309897513870280e-02,-3.494309906233821206e+00
5.081016203240648288e+00,1.443915737009031197e+00,-3.538626099903547484e+00,1.007745406590321580e-01,-2.020809244968729823e-02,-3.538626099903547484e+00
5.085017003400680302e+00,1.429670212894115666e+00,-3.582664432521486031e+00,1.006837057828631199e-01,-2.522977368924244831e-02,-3.582664432521486031e+00
5.089017803560712316e+00,1.415249069352528366e+00,-3.626416908162790165e+00,1.005724255689642022e-01,-3.042880860231497037e-02,-3.626416908162790165e+00
5.093018603720744331e+00,1.400653466249556001e+00,-3.669875402220559302e+00,1.004399894570925239e-01,-3.580566777133252498e-02,-3.669875402220559302e+00
5.097019403880776345e+00,1.385884596209573383e+00,-3.713031664674244947e+00,1.002856854238643181e-01,-4.136061331847785266e-02,-3.713031664674244947e+00
5.101020204040808359e+00,1.370943685108965138e+00,-3.755877323636206633e+00,1.001088008025454584e-01,-4.709368554120255124e-02,-3.755877323636206633e+00
5.105021004200840373e+00,1.355831992552512855e+00,-3.798403889242181197e+00,9.990862326414255701e-02,-5.300469236347590124e-02,-3.798403889242181197e+00
5.109021804360872387e+00,1.340550812344375453e+00,-3.840602757922291666e+00,9.968444172538123982e-02,-5.909319511998020746e-02,-3.840602757922291666e+00
5.113022604520904402e+00,1.325101472927442625e+00,-3.882465216885976123e+00,9.943554734062115541e-02,-6.535849653852682239e-02,-3.882465216885976123e+00
5.117023404680936416e+00,1.309485337811835626e+00,-3.923982449062175526e+00,9.916123465250031854e-02,-7.179963087368561314e-02,-3.923982449062175526e+00
5.121024204840968430e+00,1.293703805987892475e+00,-3.965145538306606987e+00,9.886080256082478701e-02,-7.841534835504100631e-02,-3.965145538306606987e+00
5.125025005001000444e+00,1.277758312300326216e+00,-4.005945474861265510e+00,9.853355558640980449e-02,-8.520410779552910208e-02,-4.005945474861265510e+00
5.129025805161032459e+00,1.261650327822602335e+00,-4.046373161344299696e+00,9.817880502864836934e-02,-9.216406337976196239e-02,-4.046373161344299696e+00
5.133026605321064473e+00,1.245381360188545727e+00,-4.086419418764444700e+00,9.779587014342543128e-02,-9.929305368590948810e-02,-4.086419418764444700e+00
5.137027405481096487e+00,1.228952953904939971e+00,-4.126074993117483380e+00,9.738407956890755834e-02,-1.065885953099016958e-01,-4.126074993117483380e+00
5.141028205641128501e+00,1.212366690647404210e+00,-4.165330562124347935e+00,9.694277244124957504e-02,-1.140478674825752686e-01,-4.165330562124347935e+00
5.145029005801160515e+00,1.195624189504548296e+00,-4.204176742242204945e+00,9.647129995644823652e-02,-1.216677106195147434e-01,-4.204176742242204945e+00
5.149029805961192530e+00,1.178727107225220783e+00,-4.242604096173365313e+00,9.596902658712440359e-02,-1.294446114463083664e-01,-4.242604096173365313e+00
5.153030606121224544e+00,1.161677138403524490e+00,-4.280603140247398741e+00,9.543533159607653360e-02,-1.373747010395406087e-01,-4.280603140247398741e+00
5.157031406281256558e+00,1.144476015658631773e+00,-4.318164352607433365e+00,9.486961047562278426e-02,-1.454537458963681695e-01,-4.318164352607433365e+00
5.161032206441288572e+00,1.127125509768466038e+00,-4.355278181021066786e+00,9.427127632746191976e-02,-1.536771418475512130e-01,-4.355278181021066786e+00
5.165033006601320587e+00,1.109627429769479923e+00,-4.391935051527566358e+00,9.363976151923318614e-02,-1.620399134922142492e-01,-4.391935051527566358e+00
5.169033806761352601e+00,1.091983623039352480e+00,-4.428125376802691804e+00,9.297451895660055476e-02,-1.705367036152578841e-01,-4.428125376802691804e+00
5.173034606921384615e+00,1.074195975313583906e+00,-4.463839565050452762e+00,9.227502387255874516e-02,-1.791617804823213977e-01,-4.463839565050452762e+00
5.177035407081416629e+00,1.056266410709556958e+00,-4.499068028954646969e+00,9.154077505620752953e-02,-1.879090247075973219e-01,-4.499068028954646969e+00
5.181036207241448643e+00,1.038196891663852650e+00,-4.533801194710648907e+00,9.077129667535273339e-02,-1.967719421538810520e-01,-4.533801194710648907e+00
5.185037007401480658e+00,1.019989418886638077e+00,-4.568029511476057181e+00,8.996613952028402472e-02,-2.057436512754633462e-01,-4.568029511476057181e+00
5.189037807561512672e+00,1.001646031225738032e+00,-4.601743460494280846e+00,8.912488277415779592e-02,-2.148168989291785735e-01,-4.601743460494280846e+00
5.193038607721544686e+00,9.831688055412652893e-01,-4.634933564950981300e+00,8.824713530636422998e-02,-2.239840509070390173e-01,-4.634933564950981300e+00
5.197039407881576700e+00,9.645598565013011605e-01,-4.667590399116497757e+00,8.733253733377140116e-02,-2.332371087582062463e-01,-4.667590399116497757e+00
5.201040208041608714e+00,9.458213363702010490e-01,-4.699704598500146879e+00,8.638076176052542077e-02,-2.425677050530503365e-01,-4.699704598500146879e+00
5.205041008201640729e+00,9.269554347381149251e-01,-4.731266868963437844e+00,8.539151570845623929e-02,-2.519671204801602338e-01,-4.731266868963437844e+00
5.209041808361672743e+00,9.079643782202763136e-01,-4.762267997038699185e+00,8.436454187112470138e-02,-2.614262842673683029e-01,-4.762267997038699185e+00
5.213042608521704757e+00,8.888504301205177871e-01,-4.792698858969051123e+00,8.329961991000156551e-02,-2.709357916737891725e-01,-4.792698858969051123e+00
5.217043408681736771e+00,8.696158900418423654e-01,-4.822550431061007004e+00,8.219656777864856045e-02,-2.804859092088251571e-01,-4.822550431061007004e+00
5.221044208841768786e+00,8.502630934830261999e-01,-4.851813798592613303e+00,8.105524298679162021e-02,-2.900665931995980440e-01,-4.851813798592613303e+00
5.225045009001800800e+00,8.307944113628839000e-01,-4.880480166085870763e+00,7.987554384868737756e-02,-2.996674988969445508e-01,-4.880480166085870763e+00
5.229045809161832814e+00,8.112122495486500107e-01,-4.908540866007828463e+00,7.865741061620382113e-02,-3.092780011735533630e-01,-4.908540866007828463e+00
5.233046609321864828e+00,7.915190482980917208e-01,-4.935987368864692471e+00,7.740082660890568178e-02,-3.188872061839599370e-01,-4.935987368864692471e+00
5.237047409481895954e+00,7.717172817180096844e-01,-4.962811291611399334e+00,7.610581921302718433e-02,-3.284839755266416028e-01,-4.962811291611399334e+00
5.241048209641927969e+00,7.518094571303278739e-01,-4.989004407478610403e+00,7.477246085768621264e-02,-3.380569387708874385e-01,-4.989004407478610403e+00
5.245049009801959983e+00,7.317981144581126030e-01,-5.014558654008721028e+00,7.340086987002354679e-02,-3.475945226283744804e-01,-5.014558654008721028e+00
5.249049809961991997e+00,7.116858255245960274e-01,-5.039466142526742409e+00,7.199121127230090345e-02,-3.570849623883580737e-01,-5.039466142526742409e+00
5.253050610122024011e+00,6.914751933621050561e-01,-5.063719165735959926e+00,7.054369747385622058e-02,-3.665163377221155039e-01,-5.063719165735959926e+00
5.257051410282056025e+00,6.711688514565984365e-01,-5.087310206734748874e+00,6.905858887841261062e-02,-3.758765810235705773e-01,-5.087310206734748874e+00
5.261052210442088040e+00,6.507694629725403468e-01,-5.110231946129458080e+00,6.753619438063247771e-02,-3.851535211786695223e-01,-5.110231946129458080e+00
5.265053010602120054e+00,6.302797199584152521e-01,-5.132477270488206678e+00,6.597687179041818173e-02,-3.943348873484910366e-01,-5.132477270488206678e+00
5.269053810762152068e+00,6.097023424808218905e-01,-5.154039278950541814e+00,6.438102809018937667e-02,-4.034083608687397682e-01,-5.154039278950541814e+00
5.273054610922184082e+00,5.890400778041451346e-01,-5.174911291006267788e+00,6.274911969407137580e-02,-4.123615747824939115e-01,-5.174911291006267788e+00
5.277055411082216096e+00,5.682956994335922607e-01,-5.195086852611926709e+00,6.108165242643352755e-02,-4.211821713351872054e-01,-5.195086852611926709e+00
5.281056211242248111e+00,5.474720062754306893e-01,-5.214559743142600290e+00,5.937918162053465454e-02,-4.298578008971736253e-01,-5.214559743142600290e+00
5.285057011402280125e+00,5.265718215929522383e-01,-5.233323981123903401e+00,5.764231181151460021e-02,-4.383761789642292572e-01,-5.233323981123903401e+00
5.289057811562312139e+00,5.055979921541164934e-01,-5.251373830106325080e+00,5.587169663949364401e-02,-4.467250911206748221e-01,-5.251373830106325080e+00
5.293058611722344153e+00,4.845533871109831692e-01,-5.268703804176882777e+00,5.406803831268759686e-02,-4.548924410618714331e-01,-5.268703804176882777e+00
5.297059411882376168e+00,4.634408971195740912e-01,-5.285308672598355351e+00,5.223208720513396880e-02,-4.628662697394847481e-01,-5.285308672598355351e+00
5.301060212042408182e+00,4.422634331897631332e-01,-5.301183465092560887e+00,5.036464123988795838e-02,-4.706347856838938859e-01,-5.301183465092560887e+00
5.305061012202440196e+00,4.210239257222944675e-01,-5.316323475313716074e+00,4.846654499014838025e-02,-4.781864046375401411e-01,-5.316323475313716074e+00
5.309061812362472210e+00,3.997253234064266914e-01,-5.330724265696139774e+00,4.653868917749202222e-02,-4.855097582432689185e-01,-5.330724265696139774e+00
5.313062612522504224e+00,3.783705921190216315e-01,-5.344381670022670505e+00,4.458200915409214066e-02,-4.925937515373197684e-01,-5.344381670022670505e+00
5.317063412682536239e+00,3.569627139086483103e-01,-5.357291797478436202e+00,4.259748449906367723e-02,-4.994275591293670935e-01,-5.357291797478436202e+00
5.321064212842568253e+00,3.355046857571361008e-01,-5.369451034777839027e+00,4.058613710319190770e-02,-5.060006831931771476e-01,-5.369451034777839027e+00
5.325065013002600267e+00,3.139995186335694521e-01,-5.380856048866341723e+00,3.854903044778246884e-02,-5.123029587906330340e-01,-5.380856048866341723e+00
5.329065813162632281e+00,2.924502361947528550e-01,-5.391503789099526323e+00,3.648726790318207458e-02,-5.183245889839683818e-01,-5.391503789099526323e+00
5.333066613322664296e+00,2.708598737846691362e-01,-5.401391488367520033e+00,3.440199102045381901e-02,-5.240561770892442350e-01,-5.401391488367520033e+00
5.337067413482696310e+00,2.492314772494828023e-01,-5.410516665264125002e+00,3.229437863488720389e-02,-5.294887301391779655e-01,-5.410516665264125002e+00
5.341068213642728324e+00,2.275681017399717176e-01,-5.418877124071309836e+00,3.016564402191768135e-02,-5.346137112798925450e-01,-5.418877124071309836e+00
5.345069013802760338e+00,2.058728107069807689e-01,-5.426470956215491803e+00,2.801703431495407293e-02,-5.394230336556368188e-01,-5.426470956215491803e+00
5.349069813962792352e+00,1.841486745569106687e-01,-5.433296540016464782e+00,2.584982768349845458e-02,-5.439091000376135021e-01,-5.433296540016464782e+00
5.353070614122824367e+00,1.623987696930478952e-01,-5.439352540630452815e+00,2.366533159155452190e-02,-5.480648188689563050e-01,-5.439352540630452815e+00
5.357071414282856381e+00,1.406261772595069903e-01,-5.444637910119399571e+00,2.146488141082437615e-02,-5.518836102288831036e-01,-5.444637910119399571e+00
5.361072214442888395e+00,1.188339819861618796e-01,-5.449151885944296225e+00,1.924983692266186985e-02,-5.553594439716046383e-01,-5.449151885944296225e+00
5.365073014602920409e+00,9.702527116678737185e-02,-5.452893990788725276e+00,1.702158174536031257e-02,-5.584868325588699944e-01,-5.452893990788725276e+00
5.369073814762952424e+00,7.520313333121902977e-02,-5.455864030555110489e+00,1.478151986115691825e-02,-5.612608590410257392e-01,-5.455864030555110489e+00
5.373074614922984438e+00,5.337065730682392928e-02,-5.458062093057547415e+00,1.253107367646864173e-02,-5.636771855847050317e-01,-5.458062093057547415e+00
5.377075415083016452e+00,3.153093097595738303e-02,-5.459488546224912753e+00,1.027168239023965729e-02,-5.657320565626510200e-01,-5.459488546224912753e+00
5.381076215243048466e+00,9.687040173374489305e-03,-5.460144035525317463e+00,8.004798165773475277e-03,-5.674223185280442561e-01,-5.460144035525317463e+00
5.385077015403080480e+00,-1.215793234276570101e-02,-5.460029482099344911e+00,5.731885421045129249e-03,-5.687454155175398762e-01,-5.460029482099344911e+00
5.389077815563112495e+00,-3.400090812540283725e-02,-5.459146079503407023e+00,3.454417002123805463e-03,-5.696994011533077495e-01,-5.459146079503407023e+00
5.393078615723144509e+00,-5.583881396497315797e-02,-5.457495291313766650e+00,1.173872544706631646e-03,-5.702829385987110422e-01,-5.457495291313766650e+00
5.397079415883176523e+00,-7.766858310151386613e-02,-5.455078847589978963e+00,-1.108264080061472073e-03,-5.704953018220320082e-01,-5.455078847589978963e+00
5.401080216043208537e+00,-9.948715618853223863e-02,-5.451898741789973357e+00,-3.390507658042696791e-03,-5.703363758855857224e-01,-5.451898741789973357e+00
5.405081016203240551e+00,-1.212914823915319101e-01,-5.447957227036519967e+00,-5.671373279748223237e-03,-5.698066542946285118e-01,-5.447957227036519967e+00
5.409081816363272566e+00,-1.430785204015534440e-01,-5.443256812459204674e+00,-7.949379718372244844e-03,-5.689072341427544588e-01,-5.443256812459204674e+00
5.413082616523304580e+00,-1.648452394463555404e-01,-5.437800259173719120e+00,-1.022305079228375338e-02,-5.676398127531133708e-01,-5.437800259173719120e+00
5.417083416683336594e+00,-1.865886203140897093e-01,-5.431590576200104437e+00,-1.249091890292009996e-02,-5.660066764713641563e-01,-5.431590576200104437e+00
5.421084216843368608e+00,-2.083056562907813491e-01,-5.424631016170692099e+00,-1.475152610059369054e-02,-5.640106973301567406e-01,-5.424631016170692099e+00
5.425085017003400623e+00,-2.299933542013129772e-01,-5.416925070751945626e+00,-1.700342774204257820e-02,-5.616553156637462685e-01,-5.416925070751945626e+00
5.429085817163432637e+00,-2.516487352497722152e-01,-5.408476466341873845e+00,-1.924519352103586101e-02,-5.589445354033459878e-01,-5.408476466341873845e+00
5.433086617323464651e+00,-2.732688360773973812e-01,-5.399289158774968733e+00,-2.147541053565912850e-02,-5.558829054922576063e-01,-5.399289158774968733e+00
5.437087417483496665e+00,-2.948507095472505113e-01,-5.389367329174516108e+00,-2.369268526563618124e-02,-5.524755055055131647e-01,-5.389367329174516108e+00
5.441088217643528679e+00,-3.163914257205267533e-01,-5.378715378110104695e+00,-2.589564501513504091e-02,-5.487279369501207871e-01,-5.378715378110104695e+00
5.445089017803560694e+00,-3.378880726999722306e-01,-5.367337921202818940e+00,-2.808294134255418656e-02,-5.446462911470636437e-01,-5.367337921202818940e+00
5.449089817963592708e+00,-3.593377574369727157e-01,-5.355239783407585996e+00,-3.025325023757078138e-02,-5.402371509012694473e-01,-5.355239783407585996e+00
5.453090618123624722e+00,-3.807376066603562759e-01,-5.342425993616461533e+00,-3.240527563631780822e-02,-5.355075523258444603e-01,-5.342425993616461533e+00
