t,S,I,R,dI_dt,dI_dt_noisy
2.902580516103220631e+01,4.048736512219480166e-01,4.323521736335610849e-02,9.765384143322043686e-02,-1.228717678566949856e-04,-3.518507901752255477e-03
2.904580916183236639e+01,4.048691980448056449e-01,4.323276102142255967e-02,9.764386816634877675e-02,-1.227135147485391379e-04,2.772949704612577191e-04
2.906581316263252646e+01,4.048647665839096854e-01,4.323030785812338739e-02,9.763390847153939622e-02,-1.225539187946858045e-04,1.292984929418377824e-03
2.908581716343268653e+01,4.048603567792406488e-01,4.322785790011932777e-02,9.762396232965842024e-02,-1.223929935050102787e-04,-5.566640692955196132e-03
2.910582116423284660e+01,4.048559685706086819e-01,4.322541117381899223e-02,9.761402972173113812e-02,-1.222307523323573012e-04,1.544813269320002846e-04
2.912582516503300667e+01,4.048516018976535125e-01,4.322296770537883970e-02,9.760411062894196188e-02,-1.220672086725443136e-04,4.206706750689136881e-03
2.914582916583316674e+01,4.048472566998446154e-01,4.322052752070316278e-02,9.759420503263444013e-02,-1.219023758643499652e-04,1.519392842995027351e-03
2.916583316663332681e+01,4.048429329164811574e-01,4.321809064544412243e-02,9.758431291431131360e-02,-1.217362671895299425e-04,9.791813346553819401e-04
2.918583716743348688e+01,4.048386304866918306e-01,4.321565710500172713e-02,9.757443425563443185e-02,-1.215688958728462429e-04,6.826736587772860463e-04
2.920584116823364695e+01,4.048343493494351297e-01,4.321322692452382597e-02,9.756456903842479489e-02,-1.214002750820528630e-04,2.002397367507267184e-03
2.922584516903380703e+01,4.048300894434991859e-01,4.321080012890612942e-02,9.755471724466255323e-02,-1.212304179278951479e-04,-2.003564925541787087e-03
2.924584916983396710e+01,4.048258507075017665e-01,4.320837674279218860e-02,9.754487885648699397e-02,-1.210593374641603156e-04,-1.811734942338146491e-03
2.926585317063412717e+01,4.048216330798903306e-01,4.320595679057341598e-02,9.753505385619659629e-02,-1.208870466876603260e-04,6.942515711006124433e-04
2.928585717143428724e+01,4.048174364989419738e-01,4.320354029638907162e-02,9.752524222624892047e-02,-1.207135585382457590e-04,-1.491372247518984832e-03
2.930586117223444731e+01,4.048132609027634832e-01,4.320112728412625613e-02,9.751544394926070503e-02,-1.205388858988042967e-04,3.968659545307842099e-04
2.932586517303460738e+01,4.048091062292913933e-01,4.319871777741993851e-02,9.750565900800785279e-02,-1.203630415953021397e-04,-3.945488008856087338e-03
2.934586917383476745e+01,4.048049724162917085e-01,4.319631179965291445e-02,9.749588738542538935e-02,-1.201860383967783691e-04,1.395723289032488020e-03
2.936587317463492752e+01,4.048008594013602912e-01,4.319390937395585495e-02,9.748612906460747685e-02,-1.200078890153503681e-04,1.573934935384319186e-03
2.938587717543508759e+01,4.047967671219225849e-01,4.319151052320725770e-02,9.747638402880745567e-02,-1.198286061062276992e-04,-3.247280191171121209e-05
2.940588117623524766e+01,4.047926955152337247e-01,4.318911527003350265e-02,9.746665226143777505e-02,-1.196482022677383423e-04,2.091976800284510809e-04
2.942588517703540774e+01,4.047886445183784265e-01,4.318672363680878257e-02,9.745693374607007631e-02,-1.194666900413228396e-04,3.121835481365162895e-03
2.944588917783556781e+01,4.047846140682712091e-01,4.318433564565517246e-02,9.744722846643509573e-02,-1.192840819115750621e-04,-2.285473337675583781e-03
2.946589317863572788e+01,4.047806041016561718e-01,4.318195131844257406e-02,9.743753640642277558e-02,-1.191003903062140198e-04,-1.945413702876657921e-03
2.948589717943588795e+01,4.047766145551071060e-01,4.317957067678875743e-02,9.742785755008213922e-02,-1.189156275961159547e-04,-2.306528215427021671e-03
2.950590118023604802e+01,4.047726453650274392e-01,4.317719374205932631e-02,9.741819188162140208e-02,-1.187298060953509860e-04,-9.681901486064436232e-04
2.952590518103620809e+01,4.047686964676504018e-01,4.317482053536775971e-02,9.740853938540790236e-02,-1.185429380611573071e-04,-2.140842780077899417e-03
2.954590918183636816e+01,4.047647677990386383e-01,4.317245107757535644e-02,9.739890004596815642e-02,-1.183550356939865045e-04,-4.425808131610754292e-05
2.956591318263652823e+01,4.047608592950847073e-01,4.317008538929129752e-02,9.738927384798780340e-02,-1.181661111374957517e-04,-1.419639723135667332e-03
2.958591718343668830e+01,4.047569708915106923e-01,4.316772349087258376e-02,9.737966077631160511e-02,-1.179761764785723123e-04,-3.016274415789319419e-03
2.960592118423684838e+01,4.047531025238683688e-01,4.316536540242408432e-02,9.737006081594351548e-02,-1.177852437473398284e-04,-3.218140716096811599e-03
2.962592518503700845e+01,4.047492541275392597e-01,4.316301114379851589e-02,9.736047395204661115e-02,-1.175933249171951835e-04,2.305720888845671796e-03
2.964592918583716852e+01,4.047454256377344128e-01,4.316066073459644964e-02,9.735090016994311923e-02,-1.174004319048054662e-04,-2.551580678118938622e-04
2.966593318663732859e+01,4.047416169894946791e-01,4.315831419416629733e-02,9.734133945511441732e-02,-1.172065765701053690e-04,-5.718822252392338507e-04
2.968593718743748866e+01,4.047378281176904347e-01,4.315597154160433213e-02,9.733179179320103347e-02,-1.170117707163607218e-04,-6.387259991033697058e-05
2.970594118823764873e+01,4.047340589570219138e-01,4.315363279575466782e-02,9.732225717000260456e-02,-1.168160260901335810e-04,-2.815402577784276638e-04
2.972594518903780880e+01,4.047303094420188763e-01,4.315129797520927263e-02,9.731273557147797348e-02,-1.166193543813106356e-04,1.395606516783419199e-03
2.974594918983796887e+01,4.047265795070407179e-01,4.314896709830796928e-02,9.730322698374507806e-02,-1.164217672231712946e-04,1.008096289167297738e-03
2.976595319063812894e+01,4.047228690862765821e-01,4.314664018313842109e-02,9.729373139308103435e-02,-1.162232761923209009e-04,-1.295638768900062325e-03
2.978595719143828902e+01,4.047191781137453037e-01,4.314431724753615971e-02,9.728424878592209502e-02,-1.160238928087588186e-04,-1.763078007235320153e-03
2.980596119223844909e+01,4.047155065232953541e-01,4.314199830908455047e-02,9.727477914886366317e-02,-1.158236285358790838e-04,-2.289265205658070831e-03
2.982596519303860916e+01,4.047118542486048409e-01,4.313968338511480621e-02,9.726532246866027853e-02,-1.156224947805029307e-04,-2.617885087203669116e-03
2.984596919383876923e+01,4.047082212231815079e-01,4.313737249270601509e-02,9.725587873222563129e-02,-1.154205028928807428e-04,2.688870777247806803e-03
2.986597319463892930e+01,4.047046073803668986e-01,4.313506564868723608e-02,9.724644792663061921e-02,-1.152176641668995697e-04,-1.948296133495735051e-03
2.988597719543908937e+01,4.047010126564870580e-01,4.313276287146586979e-02,9.723703003755902741e-02,-1.150139900446243719e-04,-4.153105577127918190e-03
2.990598119623924944e+01,4.046974369861863208e-01,4.313046417886917672e-02,9.722762505155368995e-02,-1.148094919627808477e-04,-1.801778415677841947e-03
2.992598519703940951e+01,4.046938803008205410e-01,4.312816958687856056e-02,9.721823295682856247e-02,-1.146041811578243398e-04,-1.691327569781205138e-03
2.994598919783956958e+01,4.046903425317512348e-01,4.312587911128341195e-02,9.720885374167329007e-02,-1.143980688097076450e-04,5.453051595098920004e-04
2.996599319863972966e+01,4.046868236103459693e-01,4.312359276768112926e-02,9.719948739445316566e-02,-1.141911660418569452e-04,-1.886156337612615976e-03
2.998599719943988973e+01,4.046833234679780844e-01,4.312131057147710472e-02,9.719013390360914384e-02,-1.139834839212392446e-04,9.555226501521023926e-04
3.000600120024004980e+01,4.046798420360268600e-01,4.311903253788472445e-02,9.718079325765784093e-02,-1.137750334583398186e-04,6.632789157447697287e-04
3.002600520104020987e+01,4.046763792458773490e-01,4.311675868192537536e-02,9.717146544519153495e-02,-1.135658256072088340e-04,2.420093210462703152e-03
3.004600920184036994e+01,4.046729350289205995e-01,4.311448901842844517e-02,9.716215045487817947e-02,-1.133558712654676379e-04,4.220630286881581379e-03
3.006601320264053001e+01,4.046695093165534329e-01,4.311222356203131545e-02,9.715284827546136204e-02,-1.131451812743248034e-04,5.584663068987530225e-03
3.008601720344069008e+01,4.046661020401786102e-01,4.310996232717936860e-02,9.714355889576035963e-02,-1.129337664186028014e-04,2.588735519346928304e-03
3.010602120424085015e+01,4.046627131312047210e-01,4.310770532812598088e-02,9.713428230467008317e-02,-1.127216374267603349e-04,-2.432122279980014536e-03
3.012602520504101022e+01,4.046593425210462946e-01,4.310545257893252935e-02,9.712501849116113306e-02,-1.125088049708975434e-04,-9.209075909739620385e-04
3.014602920584117030e+01,4.046559901411236337e-01,4.310320409346837800e-02,9.711576744427975749e-02,-1.122952796668063094e-04,3.829970063558023243e-04
3.016603320664133037e+01,4.046526559228630360e-01,4.310095988541091244e-02,9.710652915314785250e-02,-1.120810720739414193e-04,4.024173935918685246e-03
3.018603720744149044e+01,4.046493397976965167e-01,4.309871996824549134e-02,9.709730360696300355e-02,-1.118661926954975412e-04,1.241374472498856614e-03
3.020604120824165051e+01,4.046460416970621421e-01,4.309648435526548804e-02,9.708809079499844397e-02,-1.116506519783717118e-04,2.295094157227203606e-03
3.022604520904181058e+01,4.046427615524036958e-01,4.309425305957225588e-02,9.707889070660305486e-02,-1.114344603132444347e-04,-4.593382235368469635e-04
3.024604920984197065e+01,4.046394992951709013e-01,4.309202609407516982e-02,9.706970333120140682e-02,-1.112176280345391309e-04,1.069351364586794200e-03
3.026605321064213072e+01,4.046362548568194217e-01,4.308980347149157786e-02,9.706052865829370435e-02,-1.110001654204882757e-04,1.325384346519973069e-03
3.028605721144229079e+01,4.046330281688106378e-01,4.308758520434684269e-02,9.705136667745582757e-02,-1.107820826931357836e-04,-1.023399073619317813e-03
3.030606121224245086e+01,4.046298191626119811e-01,4.308537130497431394e-02,9.704221737833931827e-02,-1.105633900183428629e-04,1.444092537290352952e-03
3.032606521304261094e+01,4.046266277696966007e-01,4.308316178551534897e-02,9.703308075067137994e-02,-1.103440975058602239e-04,2.031277089946665736e-03
3.034606921384277101e+01,4.046234539215436410e-01,4.308095665791929901e-02,9.702395678425487779e-02,-1.101242152092582558e-04,-4.268556847208900321e-04
3.036607321464293108e+01,4.046202975496380194e-01,4.307875593394350222e-02,9.701484546896833872e-02,-1.099037531260614684e-04,1.926389315111585619e-03
3.038607721544309115e+01,4.046171585854705932e-01,4.307655962515331144e-02,9.700574679476592355e-02,-1.096827211976684775e-04,3.186226699442556293e-03
3.040608121624325122e+01,4.046140369605381037e-01,4.307436774292207338e-02,9.699666075167751034e-02,-1.094611293094350547e-04,2.313874764418974352e-05
3.042608521704341129e+01,4.046109326063430656e-01,4.307218029843111473e-02,9.698758732980859720e-02,-1.092389872906736944e-04,-1.085946317372295830e-04
3.044608921784357136e+01,4.046078454543939884e-01,4.306999730266978382e-02,9.697852651934034396e-02,-1.090163049146564318e-04,-7.282508949675355753e-04
3.046609321864373143e+01,4.046047754362052107e-01,4.306781876643541590e-02,9.696947831052959987e-02,-1.087930918986872685e-04,-1.347412005950631786e-03
3.048609721944389150e+01,4.046017224832968995e-01,4.306564470033334008e-02,9.696044269370883428e-02,-1.085693579040720308e-04,2.037329353872698447e-04
3.050610122024405158e+01,4.045986865271951061e-01,4.306347511477689322e-02,9.695141965928623373e-02,-1.083451125361693280e-04,-9.319988161905021912e-04
3.052610522104421165e+01,4.045956674994318214e-01,4.306131001998739216e-02,9.694240919774557708e-02,-1.081203653443801437e-04,-7.320816821450266488e-04
3.054610922184437172e+01,4.045926653315449206e-01,4.305914942599418233e-02,9.693341129964636038e-02,-1.078951258222172246e-04,-1.654877674142865140e-03
3.056611322264453179e+01,4.045896799550779965e-01,4.305699334263456829e-02,9.692442595562372754e-02,-1.076694034072890344e-04,-3.179765603322570050e-03
3.058611722344469186e+01,4.045867113015806926e-01,4.305484177955388320e-02,9.691545315638847025e-02,-1.074432074813259919e-04,-1.981931390933937276e-03
3.060612122424485193e+01,4.045837593026084811e-01,4.305269474620544712e-02,9.690649289272705580e-02,-1.072165473702225372e-04,5.507783125439390031e-04
3.062612522504501200e+01,4.045808238897225517e-01,4.305055225185056705e-02,9.689754515550158542e-02,-1.069894323440419032e-04,-2.473266180197683170e-03
3.064612922584517207e+01,4.045779049944902006e-01,4.304841430555856469e-02,9.688860993564987756e-02,-1.067618716170208853e-04,-1.402709658758256308e-03
3.066613322664533214e+01,4.045750025484844414e-01,4.304628091620675556e-02,9.687968722418535683e-02,-1.065338743476546262e-04,3.177786379552500692e-03
3.068613722744549221e+01,4.045721164832842831e-01,4.304415209248044216e-02,9.687077701219712345e-02,-1.063054496386131326e-04,2.146726079315769073e-03
3.070614122824565229e+01,4.045692467304744522e-01,4.304202784287293471e-02,9.686187929084996706e-02,-1.060766065368813540e-04,-1.492908711266140642e-03
3.072614522904581236e+01,4.045663932216456704e-01,4.303990817568554422e-02,9.685299405138431128e-02,-1.058473540336984670e-04,1.100911499516916102e-03
3.074614922984596888e+01,4.045635558883944882e-01,4.303779309902756867e-02,9.684412128511624140e-02,-1.056177010646021115e-04,-1.406189590078897383e-03
3.076615323064612895e+01,4.045607346623233402e-01,4.303568262081629986e-02,9.683526098343750443e-02,-1.053876565094630843e-04,3.149790676685524857e-03
3.078615723144628902e+01,4.045579294750404897e-01,4.303357674877705125e-02,9.682641313781552295e-02,-1.051572291925135291e-04,-1.276544619867626962e-03
3.080616123224644909e+01,4.045551402581601952e-01,4.303147549044310932e-02,9.681757773979338122e-02,-1.049264278823074711e-04,5.850697283946550489e-05
3.082616523304660916e+01,4.045523669433024327e-01,4.302937885315576833e-02,9.680875478098979747e-02,-1.046952612918353089e-04,2.664921971207642737e-03
3.084616923384676923e+01,4.045496094620931737e-01,4.302728684406432330e-02,9.679994425309917938e-02,-1.044637380784784950e-04,-1.760217257051080843e-03
3.086617323464692930e+01,4.045468677461642182e-01,4.302519947012606316e-02,9.679114614789159632e-02,-1.042318668440490002e-04,2.504836548433255709e-03
3.088617723544708937e+01,4.045441417271531948e-01,4.302311673810627068e-02,9.678236045721275160e-02,-1.039996561348352846e-04,-1.738902335277710395e-03
3.090618123624724944e+01,4.045414313367036718e-01,4.302103865457822945e-02,9.677358717298403801e-02,-1.037671144415749751e-04,3.726243752991515671e-04
3.092618523704740952e+01,4.045387365064650464e-01,4.301896522592322386e-02,9.676482628720249612e-02,-1.035342501995309764e-04,-6.947636358907308476e-04
3.094618923784756959e+01,4.045360571690073126e-01,4.301689645920090538e-02,9.675607779144287934e-02,-1.033010719399918113e-04,-2.803111451471026637e-04
3.096619323864772966e+01,4.045333932575797542e-01,4.301483236244198899e-02,9.674734167693126163e-02,-1.030675883920723502e-04,2.171130116656555357e-04
3.098619723944788973e+01,4.045307447027114978e-01,4.301277294135314594e-02,9.673861793640244067e-02,-1.028338079032446121e-04,-2.515225920202520575e-04
3.100620124024804980e+01,4.045281114349311702e-01,4.301071820140301566e-02,9.672990656267435594e-02,-1.025997387536293267e-04,-2.137266557000834857e-03
3.102620524104820987e+01,4.045254933848870249e-01,4.300866814792568549e-02,9.672120754858383462e-02,-1.023653891730007780e-04,1.630794257644071739e-03
3.104620924184836994e+01,4.045228904833474970e-01,4.300662278612063516e-02,9.671252088698650828e-02,-1.021307673407655537e-04,1.338947890556783536e-03
3.106621324264853001e+01,4.045203026612007036e-01,4.300458212105277844e-02,9.670384657075684065e-02,-1.018958813859777244e-04,2.477777167080303169e-03
3.108621724344869008e+01,4.045177298494547213e-01,4.300254615765242150e-02,9.669518459278815536e-02,-1.016607393873954386e-04,2.668235574271180660e-03
3.110622124424885016e+01,4.045151719792376421e-01,4.300051490071531840e-02,9.668653494599255271e-02,-1.014253493734607568e-04,-2.789361001923869234e-03
3.112622524504901023e+01,4.045126289817972953e-01,4.299848835490260868e-02,9.667789762330102066e-02,-1.011897193223610172e-04,2.469832853774775201e-03
3.114622924584917030e+01,4.045101007885014699e-01,4.299646652474087283e-02,9.666927261766333768e-02,-1.009538571620099707e-04,2.494515490398984542e-03
3.116623324664933037e+01,4.045075873308379144e-01,4.299444941462208375e-02,9.666065992204814217e-02,-1.007177707700900645e-04,-1.165204157885282735e-03
