t,A,A_amb,dA_dt,dA_dt_noisy
1.577115423084616808e+01,2.297508640217307274e+00,1.650078848821044941e+00,-2.450749089348059351e-01,-3.152050077588063326e-01
1.578315663132626412e+01,2.294569160545848696e+00,1.649639894720515310e+00,-2.447404272773518741e-01,-1.406787919000354881e-01
1.579515903180636016e+01,2.291633692246632936e+00,1.649200499033151912e+00,-2.444064940326856061e-01,-2.185716895539531746e-01
1.580716143228645620e+01,2.288702228745731926e+00,1.648760662985386816e+00,-2.440731079335431430e-01,-2.494962701833839391e-01
1.581916383276655225e+01,2.285774763483588323e+00,1.648320387801438303e+00,-2.437402677167743448e-01,-2.426652379110381397e-01
1.583116623324664829e+01,2.282851289915015514e+00,1.647879674703312203e+00,-2.434079721233317339e-01,-2.603839288059118240e-01
1.584316863372674433e+01,2.279931801509194500e+00,1.647438524910800783e+00,-2.430762198982579780e-01,-2.218821912620673464e-01
1.585517103420684037e+01,2.277016291749677457e+00,1.646996939641483637e+00,-2.427450097906747595e-01,-2.272366193851445559e-01
1.586717343468693642e+01,2.274104754134387285e+00,1.646554920110726794e+00,-2.424143405537709794e-01,-2.604193428371061048e-01
1.587917583516703246e+01,2.271197182175614504e+00,1.646112467531683832e+00,-2.420842109447909063e-01,-3.705787827835647641e-01
1.589117823564712850e+01,2.268293569400021692e+00,1.645669583115294765e+00,-2.417546197250230455e-01,-2.435106864774216617e-01
1.590318063612722455e+01,2.265393909348639490e+00,1.645226268070286491e+00,-2.414255656597882882e-01,-2.175837678478132198e-01
1.591518303660732059e+01,2.262498195576869708e+00,1.644782523603173452e+00,-2.410970475184285311e-01,-2.147886552738122456e-01
1.592718543708741663e+01,2.259606421654483110e+00,1.644338350918256086e+00,-2.407690640742953803e-01,-2.484423141130797374e-01
1.593918783756751267e+01,2.256718581165621185e+00,1.643893751217622601e+00,-2.404416141047387157e-01,-2.177758756315683331e-01
1.595119023804760872e+01,2.253834667708794370e+00,1.643448725701147639e+00,-2.401146963910952559e-01,-1.886987493692464934e-01
1.596319263852770476e+01,2.250954674896883390e+00,1.643003275566492949e+00,-2.397883097186774559e-01,-2.633008238468708129e-01
1.597519503900780080e+01,2.248078596357138803e+00,1.642557402009107159e+00,-2.394624528767623217e-01,-1.661485006058309177e-01
1.598719743948789684e+01,2.245206425731181010e+00,1.642111106222225780e+00,-2.391371246585799193e-01,-3.368950397496261462e-01
1.599919983996799289e+01,2.242338156675000249e+00,1.641664389396871204e+00,-2.388123238613026333e-01,-3.018647505472561443e-01
1.601120224044808893e+01,2.239473782858956596e+00,1.641217252721852704e+00,-2.384880492860338985e-01,-2.837452968048048141e-01
1.602320464092818497e+01,2.236613297967779523e+00,1.640769697383766879e+00,-2.381642997377970139e-01,-3.603876352115741311e-01
1.603520704140828101e+01,2.233756695700569672e+00,1.640321724566996986e+00,-2.378410740255246236e-01,-2.878292050771639743e-01
1.604720944188837706e+01,2.230903969770795747e+00,1.639873335453712722e+00,-2.375183709620470596e-01,-1.750997721802279583e-01
1.605921184236847310e+01,2.228055113906298068e+00,1.639424531223871773e+00,-2.371961893640821828e-01,-1.751197361014530107e-01
1.607121424284856914e+01,2.225210121849285017e+00,1.638975313055217597e+00,-2.368745280522240038e-01,-2.320066049159137389e-01
1.608321664332866519e+01,2.222368987356336589e+00,1.638525682123281424e+00,-2.365533858509321907e-01,-1.505032875140334958e-01
1.609521904380876123e+01,2.219531704198401290e+00,1.638075639601380917e+00,-2.362327615885211063e-01,-2.242582505912113777e-01
1.610722144428885727e+01,2.216698266160797903e+00,1.637625186660621068e+00,-2.359126540971490937e-01,-2.608032519279617767e-01
1.611922384476895331e+01,2.213868667043215499e+00,1.637174324469893305e+00,-2.355930622128080687e-01,-2.235115237436672564e-01
1.613122624524904936e+01,2.211042900659712096e+00,1.636723054195876381e+00,-2.352739847753125280e-01,-2.421313152935076207e-01
1.614322864572914540e+01,2.208220960838716884e+00,1.636271377003035710e+00,-2.349554206282893076e-01,-1.981587476032893869e-01
1.615523104620924144e+01,2.205402841423027116e+00,1.635819294053623807e+00,-2.346373686191665642e-01,-3.097899006068365879e-01
1.616723344668933748e+01,2.202588536269811659e+00,1.635366806507680071e+00,-2.343198275991640045e-01,-1.843490804326025356e-01
1.617923584716943353e+01,2.199778039250607886e+00,1.634913915523030781e+00,-2.340027964232818392e-01,-2.569791329827078030e-01
1.619123824764952957e+01,2.196971344251323899e+00,1.634460622255289097e+00,-2.336862739502904851e-01,-1.909201231247776021e-01
1.620324064812962561e+01,2.194168445172237192e+00,1.634006927857855285e+00,-2.333702590427203516e-01,-3.104222691350396746e-01
1.621524304860972165e+01,2.191369335927995543e+00,1.633552833481916267e+00,-2.330547505668516262e-01,-2.540176833394660605e-01
1.622724544908981770e+01,2.188574010447615681e+00,1.633098340276446070e+00,-2.327397473927034777e-01,-2.288365863751926910e-01
1.623924784956991374e+01,2.185782462674485060e+00,1.632643449388205603e+00,-2.324252483940245639e-01,-1.873526169464663493e-01
1.625125025005000978e+01,2.182994686566360532e+00,1.632188161961742656e+00,-2.321112524482821793e-01,-2.929878059068750651e-01
1.626325265053010583e+01,2.180210676095369671e+00,1.631732479139391900e+00,-2.317977584366526789e-01,-1.484255456412148511e-01
1.627525505101020187e+01,2.177430425248008117e+00,1.631276402061275332e+00,-2.314847652440107650e-01,-2.073515914938350024e-01
1.628725745149029791e+01,2.174653928025143124e+00,1.630819931865301164e+00,-2.311722717589200227e-01,-2.574610426790753803e-01
1.629925985197039395e+01,2.171881178442010896e+00,1.630363069687165156e+00,-2.308602768736224831e-01,-1.699951751642184705e-01
1.631126225245049000e+01,2.169112170528217920e+00,1.629905816660349505e+00,-2.305487794840289928e-01,-2.254132283328975084e-01
1.632326465293058604e+01,2.166346898327739634e+00,1.629448173916123732e+00,-2.302377784897088331e-01,-1.723229294541473444e-01
1.633526705341068208e+01,2.163585355898922646e+00,1.628990142583544021e+00,-2.299272727938803940e-01,-1.137698823565417988e-01
1.634726945389077812e+01,2.160827537314482516e+00,1.628531723789453878e+00,-2.296172613034008769e-01,-1.911908424204718515e-01
1.635927185437087417e+01,2.158073436661504640e+00,1.628072918658483026e+00,-2.293077429287566638e-01,-2.556417161072583877e-01
1.637127425485097021e+01,2.155323048041444700e+00,1.627613728313048735e+00,-2.289987165840534633e-01,-2.502840883536108785e-01
1.638327665533106625e+01,2.152576365570128214e+00,1.627154153873354714e+00,-2.286901811870068468e-01,-1.995624638680835172e-01
1.639527905581116229e+01,2.149833383377750096e+00,1.626694196457392216e+00,-2.283821356589322837e-01,-2.139868648042443922e-01
1.640728145629125834e+01,2.147094095608875541e+00,1.626233857180938935e+00,-2.280745789247356770e-01,-2.697260771023851644e-01
1.641928385677135438e+01,2.144358496410856407e+00,1.625773137158754045e+00,-2.277675099116299728e-01,-2.611729856929289051e-01
1.643128625725145042e+01,2.141626579764414284e+00,1.625312037521693398e+00,-2.274609275305024825e-01,-1.941718260663928275e-01
1.644328865773154646e+01,2.138898339788828817e+00,1.624850559384773296e+00,-2.271548307094638508e-01,-1.098199121663989003e-01
1.645529105821164251e+01,2.136173770683664319e+00,1.624388703853896665e+00,-2.268492183874253609e-01,-3.583675874528223226e-01
1.646729345869173855e+01,2.133452866659825364e+00,1.623926472033073276e+00,-2.265440895065086169e-01,-1.903482826153725105e-01
1.647929585917183459e+01,2.130735621939557234e+00,1.623463865024419306e+00,-2.262394430120364397e-01,-2.367918021631201797e-01
1.649129825965193064e+01,2.128022030756445471e+00,1.623000883928156890e+00,-2.259352778525242911e-01,-1.869670421655149628e-01
1.650330066013202668e+01,2.125312087355415880e+00,1.622537529842614346e+00,-2.256315929796707809e-01,-1.822455240764070949e-01
1.651530306061212272e+01,2.122605785992735861e+00,1.622073803864226171e+00,-2.253283873483492572e-01,-2.226864830964218611e-01
1.652730546109221876e+01,2.119903120936011298e+00,1.621609707087533714e+00,-2.250256599165989524e-01,-2.758243372677087191e-01
1.653930786157231481e+01,2.117204086464190116e+00,1.621145240605183835e+00,-2.247234096456158237e-01,-2.945760043207655277e-01
1.655131026205241085e+01,2.114508676867559611e+00,1.620680405507930022e+00,-2.244216354997443374e-01,-3.181305699294025846e-01
1.656331266253250689e+01,2.111816886447748676e+00,1.620215202884632166e+00,-2.241203364464682546e-01,-1.630030564347224320e-01
1.657531506301260293e+01,2.109128709517725575e+00,1.619749633822256119e+00,-2.238195114564023036e-01,-2.343046297442520631e-01
1.658731746349269898e+01,2.106444140401799725e+00,1.619283699405873689e+00,-2.235191595032832157e-01,-2.505329078712110191e-01
1.659931986397279502e+01,2.103763173435619915e+00,1.618817400718663979e+00,-2.232192795639612592e-01,-2.371052501052809403e-01
1.661132226445289106e+01,2.101085802966176974e+00,1.618350738841911163e+00,-2.229198706183920242e-01,-2.898932565382206228e-01
1.662332466493298710e+01,2.098412023351801103e+00,1.617883714855006261e+00,-2.226209316496269297e-01,-2.073902026735739423e-01
1.663532706541308315e+01,2.095741828962162323e+00,1.617416329835446698e+00,-2.223224616438058410e-01,-1.563873868416160717e-01
1.664732946589317919e+01,2.093075214178273136e+00,1.616948584858835858e+00,-2.220244595901478546e-01,-1.651014280515997190e-01
1.665933186637327523e+01,2.090412173392484529e+00,1.616480480998883085e+00,-2.217269244809429440e-01,-3.000168780423289605e-01
1.667133426685337128e+01,2.087752701008488643e+00,1.616012019327404792e+00,-2.214298553115438273e-01,-1.532542611210962469e-01
1.668333666733346377e+01,2.085096791441319208e+00,1.615543200914323130e+00,-2.211332510803575291e-01,-2.593450958166743092e-01
1.669533906781355981e+01,2.082444439117347113e+00,1.615074026827666209e+00,-2.208371107888366380e-01,-3.164847240509748860e-01
1.670734146829365585e+01,2.079795638474287056e+00,1.614604498133568988e+00,-2.205414334414715904e-01,-2.820150452120023243e-01
1.671934386877375189e+01,2.077150383961193114e+00,1.614134615896272162e+00,-2.202462180457822050e-01,-2.685719236080348904e-01
1.673134626925384794e+01,2.074508670038458735e+00,1.613664381178123275e+00,-2.199514636123089950e-01,-2.202988556293109523e-01
1.674334866973394398e+01,2.071870491177819407e+00,1.613193795039575607e+00,-2.196571691546058414e-01,-2.712559428039181819e-01
1.675535107021404002e+01,2.069235841862350433e+00,1.612722858539188620e+00,-2.193633336892309993e-01,-2.948756067282274351e-01
1.676735347069413606e+01,2.066604716586466939e+00,1.612251572733628846e+00,-2.190699562357395214e-01,-2.322946579923046428e-01
1.677935587117423211e+01,2.063977109855924752e+00,1.611779938677667889e+00,-2.187770358166745976e-01,-1.225818386769959856e-01
1.679135827165432815e+01,2.061353016187821297e+00,1.611307957424184645e+00,-2.184845714575604780e-01,-2.536021155769905278e-01
1.680336067213442419e+01,2.058732430110592926e+00,1.610835630024163745e+00,-2.181925621868931742e-01,-1.949798864144058896e-01
1.681536307261452023e+01,2.056115346164016700e+00,1.610362957526695782e+00,-2.179010070361333817e-01,-2.139036654746600818e-01
1.682736547309461628e+01,2.053501758899211271e+00,1.609889940978978418e+00,-2.176099050396981538e-01,-8.470651932996944855e-02
1.683936787357471232e+01,2.050891662878634225e+00,1.609416581426315052e+00,-2.173192552349531848e-01,-3.122321632179271278e-01
1.685137027405480836e+01,2.048285052676084295e+00,1.608942879912115043e+00,-2.170290566622044559e-01,-1.622599743014555007e-01
1.686337267453490441e+01,2.045681922876700476e+00,1.608468837477894597e+00,-2.167393083646910745e-01,-2.808085581546967413e-01
1.687537507501500045e+01,2.043082268076962915e+00,1.607994455163276104e+00,-2.164500093885767251e-01,-2.460707720895835005e-01
1.688737747549509649e+01,2.040486082884690688e+00,1.607519734005987688e+00,-2.161611587829423142e-01,-2.209952414526129283e-01
1.689937987597519253e+01,2.037893361919045354e+00,1.607044675041864323e+00,-2.158727555997782266e-01,-5.656844550987619180e-02
1.691138227645528858e+01,2.035304099810526512e+00,1.606569279304846720e+00,-2.155847988939760818e-01,-2.537350644081423634e-01
1.692338467693538462e+01,2.032718291200976246e+00,1.606093547826982215e+00,-2.152972877233217674e-01,-3.097414933857386421e-01
1.693538707741548066e+01,2.030135930743576012e+00,1.605617481638424549e+00,-2.150102211484870574e-01,-1.501420411314257630e-01
1.694738947789557670e+01,2.027557013102848416e+00,1.605141081767432976e+00,-2.147235982330225890e-01,-2.566854036495277436e-01
1.695939187837567275e+01,2.024981532954654995e+00,1.604664349240373822e+00,-2.144374180433497590e-01,-2.265849357278843512e-01
1.697139427885576879e+01,2.022409484986199768e+00,1.604187285081719150e+00,-2.141516796487535068e-01,-2.153537707959663206e-01
1.698339667933586483e+01,2.019840863896025684e+00,1.603709890314047426e+00,-2.138663821213743765e-01,-2.090169428423297449e-01
1.699539907981596087e+01,2.017275664394016843e+00,1.603232165958043298e+00,-2.135815245362016890e-01,-2.220884559540462766e-01
1.700740148029605692e+01,2.014713881201397605e+00,1.602754113032498040e+00,-2.132971059710650763e-01,-1.999092841723623948e-01
1.701940388077615296e+01,2.012155509050732594e+00,1.602275732554308441e+00,-2.130131255066280427e-01,-1.936451453948408730e-01
1.703140628125624900e+01,2.009600542685926694e+00,1.601797025538478358e+00,-2.127295822263797209e-01,-1.700334413154827584e-01
1.704340868173634505e+01,2.007048976862226386e+00,1.601317992998117612e+00,-2.124464752166281556e-01,-2.338081320116112694e-01
1.705541108221644109e+01,2.004500806346216635e+00,1.600838635944441535e+00,-2.121638035664921429e-01,-2.496003107342373295e-01
1.706741348269653713e+01,2.001956025915824888e+00,1.600358955386772974e+00,-2.118815663678949857e-01,-2.650590803012476959e-01
1.707941588317663317e+01,1.999414630360317968e+00,1.599878952332540294e+00,-2.115997627155563054e-01,-1.819643177070963680e-01
1.709141828365672922e+01,1.996876614480302736e+00,1.599398627787278038e+00,-2.113183917069848816e-01,-2.136332989667906468e-01
1.710342068413682526e+01,1.994341973087727427e+00,1.598917982754627376e+00,-2.110374524424718790e-01,-1.833772238710802416e-01
1.711542308461692130e+01,1.991810701005879869e+00,1.598437018236335216e+00,-2.107569440250832982e-01,-1.838471319342897259e-01
1.712742548509701734e+01,1.989282793069389266e+00,1.597955735232255536e+00,-2.104768655606527872e-01,-1.261830188929225216e-01
1.713942788557711339e+01,1.986758244124224193e+00,1.597474134740347829e+00,-2.101972161577747300e-01,-1.998219613794229299e-01
1.715143028605720943e+01,1.984237049027694599e+00,1.596992217756677990e+00,-2.099179949277968082e-01,-1.722994290932936545e-01
1.716343268653730547e+01,1.981719202648450473e+00,1.596509985275418320e+00,-2.096392009848132010e-01,-2.697686922995539138e-01
1.717543508701740151e+01,1.979204699866481842e+00,1.596027438288847300e+00,-2.093608334456573683e-01,-2.633759172551550232e-01
1.718743748749749756e+01,1.976693535573119886e+00,1.595544577787349594e+00,-2.090828914298950847e-01,-2.246697787201131224e-01
1.719943988797759360e+01,1.974185704671035824e+00,1.595061404759416490e+00,-2.088053740598174168e-01,-2.696412578505397728e-01
1.721144228845768964e+01,1.971681202074241357e+00,1.594577920191645015e+00,-2.085282804604339235e-01,-1.740486195708765282e-01
1.722344468893778568e+01,1.969180022708088673e+00,1.594094125068738599e+00,-2.082516097594652171e-01,-2.749042491731812365e-01
1.723544708941788173e+01,1.966682161509270443e+00,1.593610020373507075e+00,-2.079753610873368019e-01,-2.045562101505511432e-01
1.724744948989797777e+01,1.964187613425819379e+00,1.593125607086866458e+00,-2.076995335771715523e-01,-3.306043146521515652e-01
1.725945189037807381e+01,1.961696373417109118e+00,1.592640886187838944e+00,-2.074241263647830791e-01,-2.626631125350503693e-01
1.727145429085816986e+01,1.959208436453853786e+00,1.592155858653553135e+00,-2.071491385886692349e-01,-2.241009054021165792e-01
1.728345669133826590e+01,1.956723797518107544e+00,1.591670525459243590e+00,-2.068745693900046756e-01,-2.198265537332659003e-01
1.729545909181836194e+01,1.954242451603265041e+00,1.591184887578251494e+00,-2.066004179126346707e-01,-2.961827050809484607e-01
1.730746149229845798e+01,1.951764393714061629e+00,1.590698945982023993e+00,-2.063266833030680258e-01,-2.008932293484448073e-01
1.731946389277855403e+01,1.949289618860966744e+00,1.590212701640746351e+00,-2.060533647098652388e-01,-1.573101632747010425e-01
