t,V,P_pol,dV_dt,dV_dt_noisy
7.819563912782556692e-01,2.840292992684633422e+00,1.705911979063802875e+00,-4.711714520738199852e+00,-4.692576052948331800e+00
7.825565113022604491e-01,2.837466777086087522e+00,1.705243359426989569e+00,-4.707120924445589161e+00,-4.695302197926296550e+00
7.831566313262652290e-01,2.834643317005690388e+00,1.704574475137739409e+00,-4.702531278042678231e+00,-4.717992515382128715e+00
7.837567513502700089e-01,2.831822610073046587e+00,1.703905327200047504e+00,-4.697945579207139843e+00,-4.613882752810868126e+00
7.843568713742748999e-01,2.829004653919145351e+00,1.703235916615817525e+00,-4.693363825617918650e+00,-4.751755990227717774e+00
7.849569913982796798e-01,2.826189446176365028e+00,1.702566244384862371e+00,-4.688786014955224957e+00,-4.689917637745828927e+00
7.855571114222844598e-01,2.823376984478468188e+00,1.701896311504904169e+00,-4.684212144900522290e+00,-4.713221188539987061e+00
7.861572314462892397e-01,2.820567266460602962e+00,1.701226118971573609e+00,-4.679642213136518514e+00,-4.628040060731975380e+00
7.867573514702940196e-01,2.817760289759304815e+00,1.700555667778410385e+00,-4.675076217347164942e+00,-4.603552141982451218e+00
7.873574714942989106e-01,2.814956052012494769e+00,1.699884958916863198e+00,-4.670514155217638574e+00,-4.608309713177125566e+00
7.879575915183036905e-01,2.812154550859454538e+00,1.699213993376506249e+00,-4.665956024434265714e+00,-4.628185665346340905e+00
7.885577115423084704e-01,2.809355783938587425e+00,1.698542772165962722e+00,-4.661401822677603057e+00,-4.731531921501603399e+00
7.891578315663132503e-01,2.806559748892015094e+00,1.697871296280714093e+00,-4.656851547634968114e+00,-4.552789912257651395e+00
7.897579515903180303e-01,2.803766443365318661e+00,1.697199566698729400e+00,-4.652305197000668358e+00,-4.626470392521936148e+00
7.903580716143229212e-01,2.800975865005411514e+00,1.696527584396338995e+00,-4.647762768470046879e+00,-4.653185930719887509e+00
7.909581916383277012e-01,2.798188011460541968e+00,1.695855350348234092e+00,-4.643224259739476167e+00,-4.642149229933740351e+00
7.915583116623324811e-01,2.795402880380289723e+00,1.695182865527468108e+00,-4.638689668506348340e+00,-4.655665625188928125e+00
7.921584316863372610e-01,2.792620469415568518e+00,1.694510130905454881e+00,-4.634158992469065375e+00,-4.612964963832874687e+00
7.927585517103420409e-01,2.789840776218624807e+00,1.693837147451970448e+00,-4.629632229327032000e+00,-4.614123838921501353e+00
7.933586717343468209e-01,2.787063798443038642e+00,1.693163916135151492e+00,-4.625109376780650372e+00,-4.643114379063985275e+00
7.939587917583517118e-01,2.784289533743722345e+00,1.692490437921496671e+00,-4.620590432531306746e+00,-4.749085004370080298e+00
7.945589117823564917e-01,2.781517979776923610e+00,1.691816713775865733e+00,-4.616075394281371480e+00,-4.617831461033770069e+00
7.951590318063612717e-01,2.778749134200221071e+00,1.691142744661479735e+00,-4.611564259734180382e+00,-4.587722461922205675e+00
7.957591518303660516e-01,2.775982994672526960e+00,1.690468531539921493e+00,-4.607057026594032934e+00,-4.580748634349416371e+00
7.963592718543708315e-01,2.773219558854087552e+00,1.689794075371134685e+00,-4.602553692566187848e+00,-4.610226942604971789e+00
7.969593918783757225e-01,2.770458824406480502e+00,1.689119377113424303e+00,-4.598054255356842646e+00,-4.575388516883672096e+00
7.975595119023805024e-01,2.767700788992619731e+00,1.688444437723457758e+00,-4.593558712673144306e+00,-4.542142765651295377e+00
7.981596319263852823e-01,2.764945450276749650e+00,1.687769258156262442e+00,-4.589067062223164406e+00,-4.612579576351357957e+00
7.987597519503900623e-01,2.762192805924448269e+00,1.687093839365227943e+00,-4.584579301715898225e+00,-4.511265349444967043e+00
7.993598719743948422e-01,2.759442853602627199e+00,1.686418182302105162e+00,-4.580095428861257645e+00,-4.677853343952303788e+00
7.999599919983997331e-01,2.756695590979531207e+00,1.685742287917005866e+00,-4.575615441370063152e+00,-4.638667868056016275e+00
8.005601120224045131e-01,2.753951015724739104e+00,1.685066157158403799e+00,-4.571139336954036736e+00,-4.616396584472807874e+00
8.011602320464092930e-01,2.751209125509160636e+00,1.684389790973134016e+00,-4.566667113325789451e+00,-4.688890448799566180e+00
8.017603520704140729e-01,2.748469918005040924e+00,1.683713190306392660e+00,-4.562198768198818755e+00,-4.612186899250458438e+00
8.023604720944188529e-01,2.745733390885957359e+00,1.683036356101737407e+00,-4.557734299287502289e+00,-4.495315700505683409e+00
8.029605921184236328e-01,2.742999541826819598e+00,1.682359289301087024e+00,-4.553273704307080116e+00,-4.491197251044450667e+00
8.035607121424285237e-01,2.740268368503871788e+00,1.681681990844721808e+00,-4.548816980973661828e+00,-4.543949057837351369e+00
8.041608321664333037e-01,2.737539868594691672e+00,1.681004461671284034e+00,-4.544364127004209664e+00,-4.458314028667310858e+00
8.047609521904380836e-01,2.734814039778188377e+00,1.680326702717776177e+00,-4.539915140116529635e+00,-4.527940629119219906e+00
8.053610722144428635e-01,2.732090879734605515e+00,1.679648714919563357e+00,-4.535470018029271522e+00,-4.560360615860084010e+00
8.059611922384476435e-01,2.729370386145519412e+00,1.678970499210371115e+00,-4.531028758461915551e+00,-4.518947219992774933e+00
8.065613122624525344e-01,2.726652556693839102e+00,1.678292056522286302e+00,-4.526591359134767067e+00,-4.533448689652962216e+00
8.071614322864573143e-01,2.723937389063808556e+00,1.677613387785758414e+00,-4.522157817768949428e+00,-4.485361144743949424e+00
8.077615523104620943e-01,2.721224880941002677e+00,1.676934493929596703e+00,-4.517728132086396009e+00,-4.592880664074066033e+00
8.083616723344668742e-01,2.718515030012330858e+00,1.676255375880972620e+00,-4.513302299809843987e+00,-4.463331552643282407e+00
8.089617923584716541e-01,2.715807833966035645e+00,1.675576034565419148e+00,-4.508880318662825459e+00,-4.531856655222251007e+00
8.095619123824765451e-01,2.713103290491691411e+00,1.674896470906830137e+00,-4.504462186369659449e+00,-4.461696035544146177e+00
8.101620324064813250e-01,2.710401397280207902e+00,1.674216685827461415e+00,-4.500047900655451905e+00,-4.577099910747771006e+00
8.107621524304861049e-01,2.707702152023826692e+00,1.673536680247929453e+00,-4.495637459246077938e+00,-4.516600392018692567e+00
8.113622724544908849e-01,2.705005552416122061e+00,1.672856455087212479e+00,-4.491230859868182712e+00,-4.487327698850672064e+00
8.119623924784956648e-01,2.702311596152002782e+00,1.672176011262650253e+00,-4.486828100249169893e+00,-4.441755468801611428e+00
8.125625125025005557e-01,2.699620280927709004e+00,1.671495349689943399e+00,-4.482429178117195434e+00,-4.543305731575788542e+00
8.131626325265053357e-01,2.696931604440816699e+00,1.670814471283154745e+00,-4.478034091201167577e+00,-4.394661878405729638e+00
8.137627525505101156e-01,2.694245564390232328e+00,1.670133376954707538e+00,-4.473642837230725533e+00,-4.449509663480549548e+00
8.143628725745148955e-01,2.691562158476197286e+00,1.669452067615387225e+00,-4.469255413936248367e+00,-4.495544184856403724e+00
8.149629925985196754e-01,2.688881384400285235e+00,1.668770544174340120e+00,-4.464871819048834567e+00,-4.404006717339430388e+00
8.155631126225244554e-01,2.686203239865402992e+00,1.668088807539073848e+00,-4.460492050300304712e+00,-4.455356499149173644e+00
8.161632326465293463e-01,2.683527722575790531e+00,1.667406858615457566e+00,-4.456116105423189033e+00,-4.398201256387627822e+00
8.167633526705341263e-01,2.680854830237022313e+00,1.666724698307722186e+00,-4.451743982150726531e+00,-4.335586591713387783e+00
8.173634726945389062e-01,2.678184560556004623e+00,1.666042327518459487e+00,-4.447375678216852535e+00,-4.408949259333923898e+00
8.179635927185436861e-01,2.675516911240976903e+00,1.665359747148622560e+00,-4.443011191356193379e+00,-4.469345164534694881e+00
8.185637127425484660e-01,2.672851880001512193e+00,1.664676958097526471e+00,-4.438650519304059294e+00,-4.459935891073616432e+00
8.191638327665533570e-01,2.670189464548516245e+00,1.663993961262846710e+00,-4.434293659796441744e+00,-4.405165942477518470e+00
8.197639527905581369e-01,2.667529662594228856e+00,1.663310757540621188e+00,-4.429940610570002768e+00,-4.415545339715315265e+00
8.203640728145629168e-01,2.664872471852222535e+00,1.662627347825248680e+00,-4.425591369362070537e+00,-4.467242867539719775e+00
8.209641928385676968e-01,2.662217890037402501e+00,1.661943733009489055e+00,-4.421245933910628700e+00,-4.454651409691927633e+00
8.215643128625724767e-01,2.659565914866008018e+00,1.661259913984464154e+00,-4.416904301954317269e+00,-4.383615200490207364e+00
8.221644328865773677e-01,2.656916544055609730e+00,1.660575891639656465e+00,-4.412566471232418408e+00,-4.295231552689353194e+00
8.227645529105821476e-01,2.654269775325114100e+00,1.659891666862910675e+00,-4.408232439484856435e+00,-4.539750808550253147e+00
8.233646729345869275e-01,2.651625606394759416e+00,1.659207240540432560e+00,-4.403902204452188052e+00,-4.367706397561051723e+00
8.239647929585917074e-01,2.648984034986116232e+00,1.658522613556788539e+00,-4.399575763875595236e+00,-4.410128123026678892e+00
8.245649129825964874e-01,2.646345058822089591e+00,1.657837786794907453e+00,-4.395253115496881691e+00,-4.356284879809872557e+00
8.251650330066012673e-01,2.643708675626917692e+00,1.657152761136079011e+00,-4.390934257058463963e+00,-4.347548188155200499e+00
8.257651530306061582e-01,2.641074883126170114e+00,1.656467537459954231e+00,-4.386619186303365225e+00,-4.383977282051437996e+00
8.263652730546109382e-01,2.638443679046752699e+00,1.655782116644545665e+00,-4.382307900975216164e+00,-4.433106578326325931e+00
8.269653930786157181e-01,2.635815061116901781e+00,1.655096499566227397e+00,-4.378000398818235439e+00,-4.447852993493385476e+00
8.275655131026204980e-01,2.633189027066188181e+00,1.654410687099734378e+00,-4.373696677577235015e+00,-4.467405612006893456e+00
8.281656331266252780e-01,2.630565574625514991e+00,1.653724680118163315e+00,-4.369396734997609499e+00,-4.308279454985863843e+00
8.287657531506301689e-01,2.627944701527118898e+00,1.653038479492972446e+00,-4.365100568825329042e+00,-4.375585687113178857e+00
8.293658731746349488e-01,2.625326405504570637e+00,1.652352086093980876e+00,-4.360808176806937553e+00,-4.387821925174865356e+00
8.299659931986397288e-01,2.622710684292773209e+00,1.651665500789369467e+00,-4.356519556689543826e+00,-4.370405527230863285e+00
8.305661132226445087e-01,2.620097535627962326e+00,1.650978724445680390e+00,-4.352234706220810878e+00,-4.419208092140639366e+00
8.311662332466492886e-01,2.617486957247708190e+00,1.650291757927816905e+00,-4.347953623148962166e+00,-4.332722894172909456e+00
8.317663532706541796e-01,2.614878946890911937e+00,1.649604602099044026e+00,-4.343676305222760270e+00,-4.277741230420570417e+00
8.323664732946589595e-01,2.612273502297811412e+00,1.648917257820988080e+00,-4.339402750191519331e+00,-4.282479718652971279e+00
8.329665933186637394e-01,2.609670621209974062e+00,1.648229725953636482e+00,-4.335132955805080179e+00,-4.413422909366466307e+00
8.335667133426685194e-01,2.607070301370070009e+00,1.647542007359503735e+00,-4.330866919812770277e+00,-4.262691325622323113e+00
8.341668333666732993e-01,2.604472540522130508e+00,1.646854102912842288e+00,-4.326604639962385868e+00,-4.364816484698702759e+00
8.347669533906781902e-01,2.601877336413705777e+00,1.646166013466380695e+00,-4.322346114009040896e+00,-4.417993727271179338e+00
8.353670734146829702e-01,2.599284686793867927e+00,1.645477739868836498e+00,-4.318091339709057230e+00,-4.379564951479587798e+00
8.359671934386877501e-01,2.596694589412996468e+00,1.644789282967614952e+00,-4.313840314819173294e+00,-4.362166020381425646e+00
8.365673134626925300e-01,2.594107042022781418e+00,1.644100643608806811e+00,-4.309593037096540513e+00,-4.309940429113542137e+00
8.371674334866973100e-01,2.591522042376221524e+00,1.643411822637190989e+00,-4.305349504298717989e+00,-4.356948277948029968e+00
8.377675535107020899e-01,2.588939588227624711e+00,1.642722820896232117e+00,-4.301109714183667165e+00,-4.376621987222663712e+00
8.383676735347069808e-01,2.586359677332607632e+00,1.642033639228082542e+00,-4.296873664509744728e+00,-4.310098366266309711e+00
8.389677935587117608e-01,2.583782307448097892e+00,1.641344278473581220e+00,-4.292641353035697271e+00,-4.196446155896018659e+00
8.395679135827165407e-01,2.581207476332330497e+00,1.640654739472253265e+00,-4.288412777520658636e+00,-4.323530321640088658e+00
8.401680336067213206e-01,2.578635181744850513e+00,1.639965023062311733e+00,-4.284187935724138363e+00,-4.260975259951651495e+00
8.407681536307261005e-01,2.576065421446511294e+00,1.639275130080655618e+00,-4.279966825406020803e+00,-4.275969483844547447e+00
8.413682736547309915e-01,2.573498193199475814e+00,1.638585061362870965e+00,-4.275749444326558901e+00,-4.142846058616830085e+00
8.419683936787357714e-01,2.570933494767217553e+00,1.637894817743231091e+00,-4.271535790246369757e+00,-4.366448698229343783e+00
8.425685137027405514e-01,2.568371323914517834e+00,1.637204400054695475e+00,-4.267325860926425740e+00,-4.212556778565677007e+00
8.431686337267453313e-01,2.565811678407466712e+00,1.636513809128910868e+00,-4.263119654128052716e+00,-4.327188903918058216e+00
8.437687537507501112e-01,2.563254556013464747e+00,1.635823045796210851e+00,-4.258917167612921162e+00,-4.288537930313927937e+00
8.443688737747550022e-01,2.560699954501220343e+00,1.635132110885615386e+00,-4.254718399143044394e+00,-4.259552481812715286e+00
8.449689937987597821e-01,2.558147871640752857e+00,1.634441005224832155e+00,-4.250523346480774123e+00,-4.091219036390872255e+00
8.455691138227645620e-01,2.555598305203389486e+00,1.633749729640254555e+00,-4.246332007388787133e+00,-4.284482272902953248e+00
8.461692338467693419e-01,2.553051252961767048e+00,1.633058284956963480e+00,-4.242144379630092388e+00,-4.336588585292509457e+00
8.467693538707741219e-01,2.550506712689830646e+00,1.632366671998726870e+00,-4.237960460968014154e+00,-4.173092280950952748e+00
8.473694738947790128e-01,2.547964682162836336e+00,1.631674891587998610e+00,-4.233780249166195553e+00,-4.275742054582700291e+00
8.479695939187837928e-01,2.545425159157348016e+00,1.630982944545920521e+00,-4.229603741988587018e+00,-4.241751259673121943e+00
8.485697139427885727e-01,2.542888141451239203e+00,1.630290831692320364e+00,-4.225430937199446291e+00,-4.226633028346658882e+00
8.491698339667933526e-01,2.540353626823693034e+00,1.629598553845713171e+00,-4.221261832563333094e+00,-4.216412393284288740e+00
8.497699539907981325e-01,2.537821613055200931e+00,1.628906111823300806e+00,-4.217096425845097585e+00,-4.225603357262942339e+00
8.503700740148029125e-01,2.535292097927564381e+00,1.628213506440971736e+00,-4.212934714809884795e+00,-4.199546893011182114e+00
8.509701940388078034e-01,2.532765079223892712e+00,1.627520738513301479e+00,-4.208776697223120422e+00,-4.189408717111333225e+00
8.515703140628125833e-01,2.530240554728606650e+00,1.626827808853552160e+00,-4.204622370850517044e+00,-4.161926229939620470e+00
8.521704340868173633e-01,2.527718522227434317e+00,1.626134718273672952e+00,-4.200471733458057244e+00,-4.221833390253040719e+00
8.527705541108221432e-01,2.525198979507413455e+00,1.625441467584299637e+00,-4.196324782811996279e+00,-4.233761289979741882e+00
8.533706741348269231e-01,2.522681924356891869e+00,1.624748057594755268e+00,-4.192181516678857633e+00,-4.245359030612210205e+00
8.539707941588318141e-01,2.520167354565524320e+00,1.624054489113049060e+00,-4.188041932825420588e+00,-4.158406487816960428e+00
8.545709141828365940e-01,2.517655267924277407e+00,1.623360762945877722e+00,-4.183906029018727324e+00,-4.186220936278533422e+00
8.551710342068413739e-01,2.515145662225426015e+00,1.622666879898624126e+00,-4.179773803026067824e+00,-4.152113574454675771e+00
8.557711542308461539e-01,2.512638535262552875e+00,1.621972840775358859e+00,-4.175645252614980762e+00,-4.148735440524187190e+00
8.563712742548509338e-01,2.510133884830552109e+00,1.621278646378838229e+00,-4.171520375553249949e+00,-4.087226528885519627e+00
8.569713942788558247e-01,2.507631708725625241e+00,1.620584297510506255e+00,-4.167399169608890119e+00,-4.157023914830538125e+00
8.575715143028606047e-01,2.505132004745283858e+00,1.619889794970493790e+00,-4.163281632550158484e+00,-4.125663066715655525e+00
8.581716343268653846e-01,2.502634770688349164e+00,1.619195139557617624e+00,-4.159167762145536074e+00,-4.219297253460276842e+00
8.587717543508701645e-01,2.500140004354950207e+00,1.618500332069382486e+00,-4.155057556163727739e+00,-4.209072639973225449e+00
8.593718743748749445e-01,2.497647703546526099e+00,1.617805373301979044e+00,-4.150951012373661264e+00,-4.166537899663879330e+00
