t,E,M,L,dM_dt,dM_dt_noisy
6.301260252050409960e+00,2.572317436059245210e+02,1.100051038756088673e+02,7.894402224072744900e+01,3.784380080023326265e+00,3.718553829190728521e+00
6.311262252450489996e+00,2.571697928208990902e+02,1.100428626101854945e+02,7.909532687689049624e+01,3.765871667157314029e+00,4.103906977820598989e+00
6.321264252850570031e+00,2.571079048217289937e+02,1.100804365070529229e+02,7.924666616121395180e+01,3.747420061360057009e+00,3.370748105099059533e+00
6.331266253250650067e+00,2.570460796179149270e+02,1.101178261341907216e+02,7.939803993567871032e+01,3.729025131250264469e+00,3.638714919389242741e+00
6.341268253650730102e+00,2.569843172184517925e+02,1.101550320582953759e+02,7.954944804288936666e+01,3.710686745544589549e+00,3.900838135743664115e+00
6.351270254050810138e+00,2.569226176318289276e+02,1.101920548447803014e+02,7.970089032607414481e+01,3.692404773059057455e+00,3.509985258875264691e+00
6.361272254450890173e+00,2.568609808660299336e+02,1.102288950577758442e+02,7.985236662908492633e+01,3.674179082710425259e+00,3.578813088091727934e+00
6.371274254850970209e+00,2.567994069285326759e+02,1.102655532601292521e+02,8.000387679639727878e+01,3.656009543517636740e+00,3.585781310298699065e+00
6.381276255251050245e+00,2.567378958263093978e+02,1.103020300134046892e+02,8.015542067311037044e+01,3.637896024603185285e+00,3.770057723904498115e+00
6.391278255651130280e+00,2.566764475658265496e+02,1.103383258778832783e+02,8.030699810494705559e+01,3.619838395194479030e+00,3.647343772159104880e+00
6.401280256051210316e+00,2.566150621530449598e+02,1.103744414125630442e+02,8.045860893825384608e+01,3.601836524625222857e+00,3.682254006682849745e+00
6.411282256451290351e+00,2.565537395934197775e+02,1.104103771751589136e+02,8.061025302000091131e+01,3.583890282336812838e+00,3.702947027373480804e+00
6.421284256851370387e+00,2.564924798919003592e+02,1.104461337221027577e+02,8.076193019778204985e+01,3.565999537879605885e+00,3.571987183515032527e+00
6.431286257251450422e+00,2.564312830530688530e+02,1.104817116085820317e+02,8.091364031970705639e+01,3.548164160922044008e+00,3.770277400571778514e+00
6.441288257651530458e+00,2.563701490840592783e+02,1.105171113888617356e+02,8.106538323224611986e+01,3.530384021560164953e+00,3.384592247339037741e+00
6.451290258051610493e+00,2.563090779898161600e+02,1.105523336142255033e+02,8.121715878409399636e+01,3.512658990270407955e+00,3.225434691145080635e+00
6.461292258451690529e+00,2.562480697736078241e+02,1.105873788341817772e+02,8.136896682551798676e+01,3.494988937626751557e+00,3.139614576664262469e+00
6.471294258851770564e+00,2.561871244383297608e+02,1.106222475970102010e+02,8.152080720730020857e+01,3.477373734321168364e+00,3.153171778528676583e+00
6.481296259251850600e+00,2.561262419865045104e+02,1.106569404497615778e+02,8.167267978073756751e+01,3.459813251164903569e+00,3.349710105255388815e+00
6.491298259651930636e+00,2.560654224202820046e+02,1.106914579382578836e+02,8.182458439764178593e+01,3.442307359089853414e+00,3.648316737741117421e+00
6.501300260052010671e+00,2.560046657414391120e+02,1.107258006070922960e+02,8.197652091033934596e+01,3.424855929149684286e+00,3.459689280624079544e+00
6.511302260452090707e+00,2.559439719513800071e+02,1.107599689996291232e+02,8.212848917167157481e+01,3.407458832521298664e+00,3.287749510614226267e+00
6.521304260852170742e+00,2.558833410511359148e+02,1.107939636580038893e+02,8.228048903499457367e+01,3.390115940505982639e+00,3.176144821902850079e+00
6.531306261252250778e+00,2.558227730413653376e+02,1.108277851231232631e+02,8.243252035417923196e+01,3.372827124530692444e+00,3.267049994264575652e+00
6.541308261652330813e+00,2.557622679223538569e+02,1.108614339346651150e+02,8.258458298361126992e+01,3.355592256149328101e+00,3.274858979070040643e+00
6.551310262052410849e+00,2.557018256940142180e+02,1.108949106310784600e+02,8.273667677819118182e+01,3.338411207043900930e+00,3.225391328864064544e+00
6.561312262452490884e+00,2.556414463558864156e+02,1.109282157495835008e+02,8.288880159333426434e+01,3.321283849025837398e+00,3.034774984877290027e+00
6.571314262852570920e+00,2.555811299071374947e+02,1.109613498261716416e+02,8.304095728497063078e+01,3.304210054037127975e+00,3.209048489812674099e+00
6.581316263252650955e+00,2.555208763465617210e+02,1.109943133956054027e+02,8.319314370954516846e+01,3.287189694151603003e+00,3.490616920827418479e+00
6.591318263652730991e+00,2.554606856725804960e+02,1.110271069914185347e+02,8.334536072401758133e+01,3.270222641576071787e+00,2.835300853256977227e+00
6.601320264052811027e+00,2.554005578832424419e+02,1.110597311459159329e+02,8.349760818586234734e+01,3.253308768651550498e+00,3.205187034162675364e+00
6.611322264452891062e+00,2.553404929762232314e+02,1.110921863901736799e+02,8.364988595306878949e+01,3.236447947854383500e+00,2.812178276887878248e+00
6.621324264852971098e+00,2.552804909488258431e+02,1.111244732540390174e+02,8.380219388414099058e+01,3.219640051797519220e+00,3.256249573913099660e+00
6.631326265253051133e+00,2.552205517979802778e+02,1.111565922661303745e+02,8.395453183809785003e+01,3.202884953231529330e+00,3.053387075049868393e+00
6.641328265653131169e+00,2.551606755202437853e+02,1.111885439538373674e+02,8.410689967447304127e+01,3.186182525045902381e+00,2.769044991427369151e+00
6.651330266053211204e+00,2.551008621118007511e+02,1.112203288433207433e+02,8.425929725331506859e+01,3.169532640270065649e+00,3.189673078256750394e+00
6.661332266453291240e+00,2.550411115684627532e+02,1.112519474595124791e+02,8.441172443518722446e+01,3.152935172074617487e+00,3.516416242785095569e+00
6.671334266853371275e+00,2.549814238856684483e+02,1.112834003261156823e+02,8.456418108116760379e+01,3.136389993772372264e+00,3.158168300442804721e+00
6.681336267253451311e+00,2.549217990584837423e+02,1.113146879656046622e+02,8.471666705284907550e+01,3.119896978819516775e+00,3.352255275575986460e+00
6.691338267653531346e+00,2.548622370816016769e+02,1.113458108992248867e+02,8.486918221233933934e+01,3.103456000816744442e+00,3.089155120382962583e+00
6.701340268053611382e+00,2.548027379493424291e+02,1.113767696469930115e+02,8.502172642226088328e+01,3.087066933510261624e+00,2.655548767877842664e+00
6.711342268453691418e+00,2.547433016556533687e+02,1.114075647276968510e+02,8.517429954575098350e+01,3.070729650793000420e+00,3.168826348917802349e+00
6.721344268853771453e+00,2.546839281941090292e+02,1.114381966588954072e+02,8.532690144646171859e+01,3.054444026705580573e+00,2.970788165343138054e+00
6.731346269253851489e+00,2.546246175579110513e+02,1.114686659569188549e+02,8.547953198855999801e+01,3.038209935437482301e+00,2.745792949902906344e+00
6.741348269653931524e+00,2.545653697398883253e+02,1.114989731368685284e+02,8.563219103672747679e+01,3.022027251328037956e+00,3.178994586112661835e+00
6.751350270054010672e+00,2.545061847324968198e+02,1.115291187126169490e+02,8.578487845616064078e+01,3.005895848867535136e+00,3.063267361958300405e+00
6.761352270454090707e+00,2.544470625278197247e+02,1.115591031968078255e+02,8.593759411257077829e+01,2.989815602698244312e+00,2.884733674554609273e+00
6.771354270854170743e+00,2.543880031175673651e+02,1.115889271008560257e+02,8.609033787218396583e+01,2.973786387615475313e+00,3.147400272695894508e+00
6.781356271254250778e+00,2.543290064930772019e+02,1.116185909349475907e+02,8.624310960174108232e+01,2.957808078568561871e+00,2.783393685009955210e+00
6.791358271654330814e+00,2.542700726453139453e+02,1.116480952080397486e+02,8.639590916849779489e+01,2.941880550661974958e+00,3.070567018409994464e+00
6.801360272054410849e+00,2.542112015648693841e+02,1.116774404278608728e+02,8.654873644022460155e+01,2.926003679156221171e+00,2.737911585307561069e+00
6.811362272454490885e+00,2.541523932419624998e+02,1.117066271009105378e+02,8.670159128520674585e+01,2.910177339468992486e+00,3.016968291810208314e+00
6.821364272854570920e+00,2.540936476664394092e+02,1.117356557324595059e+02,8.685447357224431641e+01,2.894401407176039331e+00,2.674251818266175196e+00
6.831366273254650956e+00,2.540349648277734218e+02,1.117645268265496696e+02,8.700738317065219007e+01,2.878675758012221753e+00,3.176513398616444217e+00
6.841368273654730991e+00,2.539763447150650109e+02,1.117932408859941376e+02,8.716031995026001766e+01,2.863000267872509053e+00,2.913861767875689956e+00
6.851370274054811027e+00,2.539177873170417854e+02,1.118217984123771771e+02,8.731328378141229507e+01,2.847374812812923928e+00,3.133949836011546530e+00
6.861372274454891063e+00,2.538592926220585753e+02,1.118501999060542147e+02,8.746627453496827798e+01,2.831799269051548329e+00,2.667310073547578320e+00
6.871374274854971098e+00,2.538008606180972606e+02,1.118784458661518784e+02,8.761929208230203869e+01,2.816273512969414305e+00,2.721053038375908617e+00
6.881376275255051134e+00,2.537424912927669993e+02,1.119065367905679409e+02,8.777233629530243775e+01,2.800797421111585805e+00,2.968730380814545988e+00
6.891378275655131169e+00,2.536841846333250032e+02,1.119344731759845359e+02,8.792540704635577242e+01,2.785370870187034775e+00,2.236627440525169597e+00
6.901380276055211205e+00,2.536259406288573643e+02,1.119622555188704212e+02,8.807850420662164481e+01,2.769993737079543106e+00,2.556635566150092576e+00
6.911382276455291240e+00,2.535677592674729510e+02,1.119898843128965069e+02,8.823162764855102580e+01,2.754665899216729219e+00,2.961301289673063941e+00
6.921384276855371276e+00,2.535096405355450315e+02,1.120173600494220096e+02,8.838477724629179022e+01,2.739387234322031350e+00,2.832409099100906325e+00
6.931386277255451311e+00,2.534515844191761573e+02,1.120446832186550949e+02,8.853795287441772643e+01,2.724157620278951697e+00,2.919911488762513052e+00
6.941388277655531347e+00,2.533935909041981063e+02,1.120718543096529629e+02,8.869115440792853633e+01,2.708976935131904629e+00,2.647024757714959708e+00
6.951390278055611383e+00,2.533356599761718826e+02,1.120988738103217486e+02,8.884438172224982111e+01,2.693845057087207451e+00,2.806644933407831832e+00
6.961392278455691418e+00,2.532777916203877737e+02,1.121257422074166499e+02,8.899763469323310972e+01,2.678761864513953039e+00,2.532593010470588268e+00
6.971394278855771454e+00,2.532199858218652082e+02,1.121524599865417855e+02,8.915091319715584461e+01,2.663727235944903349e+00,2.389335162420423764e+00
6.981396279255851489e+00,2.531622425653529262e+02,1.121790276321503370e+02,8.930421711072138180e+01,2.648741050077456194e+00,2.309782055334132167e+00
6.991398279655931525e+00,2.531045618353288660e+02,1.122054456275444352e+02,8.945754631105899080e+01,2.633803185774438393e+00,2.523461271568353315e+00
7.001400280056011560e+00,2.530469436160001919e+02,1.122317144548752168e+02,8.961090067572385465e+01,2.618913522065069444e+00,2.509125237580169365e+00
7.011402280456091596e+00,2.529893878913033234e+02,1.122578345951428105e+02,8.976428008269706993e+01,2.604071938145815945e+00,2.478196458626473753e+00
7.021404280856171631e+00,2.529318946449039061e+02,1.122838065281963367e+02,8.991768441038566095e+01,2.589278313381258023e+00,1.879517319181670532e+00
7.031406281256251667e+00,2.528744638601968120e+02,1.123096307327339076e+02,9.007111353762252293e+01,2.574532527304953078e+00,2.174811807297644783e+00
7.041408281656331702e+00,2.528170955203061681e+02,1.123353076863026274e+02,9.022456734366653563e+01,2.559834459620306646e+00,2.453307961781615809e+00
7.051410282056411738e+00,2.527597896080852991e+02,1.123608378652986204e+02,9.037804570820242134e+01,2.545183990201398849e+00,2.602587315720909178e+00
7.061412282456491774e+00,2.527025461061167562e+02,1.123862217449669600e+02,9.053154851134087266e+01,2.530580999093869465e+00,2.414822474084460158e+00
7.071414282856571809e+00,2.526453649967124022e+02,1.124114597994017402e+02,9.068507563361845314e+01,2.516025366515725725e+00,2.340645926445585001e+00
7.081416283256651845e+00,2.525882462619132696e+02,1.124365525015460463e+02,9.083862695599766823e+01,2.501516972858180754e+00,2.039822306227853321e+00
7.091418283656731880e+00,2.525311898834896169e+02,1.124615003231919417e+02,9.099220235986692273e+01,2.487055698686498673e+00,2.891355506481684490e+00
7.101420284056811916e+00,2.524741958429409294e+02,1.124863037349805097e+02,9.114580172704054917e+01,2.472641424740765537e+00,2.252419168847380249e+00
7.111422284456891951e+00,2.524172641214960038e+02,1.125109632064017973e+02,9.129942493975879358e+01,2.458274031936791726e+00,2.794953359476610721e+00
7.121424284856971987e+00,2.523603947001127494e+02,1.125354792057948572e+02,9.145307188068778714e+01,2.443953401366809164e+00,2.756090584765518603e+00
7.131426285257052022e+00,2.523035875594784443e+02,1.125598522003477484e+02,9.160674243291961716e+01,2.429679414300365714e+00,2.484465227480552318e+00
7.141428285657132058e+00,2.522468426800094790e+02,1.125840826560975074e+02,9.176043647997227026e+01,2.415451952185081907e+00,2.300930071172546221e+00
7.151430286057212093e+00,2.521901600418515272e+02,1.126081710379301626e+02,9.191415390578961819e+01,2.401270896647421882e+00,2.427714002883874844e+00
7.161432286457292129e+00,2.521335396248795462e+02,1.126321178095807483e+02,9.206789459474148885e+01,2.387136129493533598e+00,2.156527734685662612e+00
7.171434286857372165e+00,2.520769814086976055e+02,1.126559234336332764e+02,9.222165843162360943e+01,2.373047532709961160e+00,2.425193558049559162e+00
7.181436287257452200e+00,2.520204853726391434e+02,1.126795883715207651e+02,9.237544530165760648e+01,2.359004988464451724e+00,2.359595418034369452e+00
7.191438287657532236e+00,2.519640514957667108e+02,1.127031130835252100e+02,9.252925509049103425e+01,2.345008379106737983e+00,2.451402032696390343e+00
7.201440288057612271e+00,2.519076797568721986e+02,1.127264980287776268e+02,9.268308768419737476e+01,2.331057587169262924e+00,2.521144956898019096e+00
7.211442288457692307e+00,2.518513701344766389e+02,1.127497436652579950e+02,9.283694296927599510e+01,2.317152495367940990e+00,2.663720192850509871e+00
7.221444288857771454e+00,2.517951226068303470e+02,1.127728504497952997e+02,9.299082083265217591e+01,2.303292986602946790e+00,2.225629819699616263e+00
7.231446289257851490e+00,2.517389371519128929e+02,1.127958188380675324e+02,9.314472116167716820e+01,2.289478943959397217e+00,2.498156627511253891e+00
7.241448289657931525e+00,2.516828137474329878e+02,1.128186492846016478e+02,9.329864384412806544e+01,2.275710250708152138e+00,2.117376334582372177e+00
7.251450290058011561e+00,2.516267523708286831e+02,1.128413422427736350e+02,9.345258876820791727e+01,2.261986790306456552e+00,2.083073800802204278e+00
7.261452290458091596e+00,2.515707529992671994e+02,1.128638981648084325e+02,9.360655582254565843e+01,2.248308446398804339e+00,2.124697159334929086e+00
7.271454290858171632e+00,2.515148156096450123e+02,1.128863175017799989e+02,9.376054489619617982e+01,2.234675102817532455e+00,2.038281971659600345e+00
7.281456291258251667e+00,2.514589401785878522e+02,1.129086007036112846e+02,9.391455587864025745e+01,2.221086643583600306e+00,2.417139507250531949e+00
7.291458291658331703e+00,2.514031266824505906e+02,1.129307482190742036e+02,9.406858865978456663e+01,2.207542952907278533e+00,2.392191180599623657e+00
7.301460292058411738e+00,2.513473750973174674e+02,1.129527604957897182e+02,9.422264312996172464e+01,2.194043915188879978e+00,2.448506264596757909e+00
7.311462292458491774e+00,2.512916853990018353e+02,1.129746379802277403e+02,9.437671917993026227e+01,2.180589415019416943e+00,2.175529349166593018e+00
7.321464292858571810e+00,2.512360575630463586e+02,1.129963811177071733e+02,9.453081670087462385e+01,2.167179337181370347e+00,2.222055656398826073e+00
7.331466293258651845e+00,2.511804915647228995e+02,1.130179903523959553e+02,9.468493558440513880e+01,2.153813566649263045e+00,2.038128166929249474e+00
7.341468293658731881e+00,2.511249873790325466e+02,1.130394661273109591e+02,9.483907572255807850e+01,2.140491988590493833e+00,1.910299739020544063e+00
7.351470294058811916e+00,2.510695449807056718e+02,1.130608088843181065e+02,9.499323700779562785e+01,2.127214488365877454e+00,2.216618118472188925e+00
