T,Td,C,C_noisy
1.995619424751830877e+02,4.552529707435197679e+02,1.884897375620409576e+01,1.876007848674360901e+01
5.590511940265358817e+02,2.744797316727086809e+02,3.154759651974312717e+01,3.152914828741019093e+01
4.758494945681050012e+02,1.130159831418591665e+02,5.116563011739400935e+01,5.105508450739341697e+01
2.351763321837767933e+02,3.809239278314547050e+02,2.309683193820826830e+01,2.308343465002985084e+01
5.155164342236179209e+02,1.640927256908960885e+02,3.885556421657849313e+01,3.874799670306869359e+01
1.879992890237444954e+02,2.915767162288593113e+02,2.354451312007633490e+01,2.353107114000447098e+01
2.117133545494446594e+02,2.707827185431855241e+02,2.517436554414167205e+01,2.524859110716720778e+01
1.183346014940561304e+02,4.726082577819570929e+02,9.039659026679942144e+00,9.024624265391652855e+00
5.759329071340099517e+02,3.744755015643558522e+02,2.933203869548215081e+01,2.936880062457539964e+01
4.831602267560864448e+02,4.559188399648204495e+02,2.714361440334699793e+01,2.710976056610907392e+01
2.801427592193995793e+02,4.501391590061894590e+02,2.316599070668512894e+01,2.311956655472980771e+01
1.622445595000853302e+02,3.710938472480518726e+02,1.883943512367140016e+01,1.876268120496979819e+01
5.797578623145783467e+02,4.612780983741479872e+02,2.812166913689319614e+01,2.817178456003587428e+01
2.411078795081286614e+02,1.796871352124028078e+02,2.851795842275978288e+01,2.851310943623073157e+01
1.303698108577745529e+02,4.137462920630462122e+02,1.331171098412468723e+01,1.339082689751363198e+01
2.576705469233002077e+02,3.593949625291768371e+02,2.446852125308751980e+01,2.440753032757742957e+01
4.328774175994153097e+02,4.765838398073366307e+02,2.619507885375537626e+01,2.618182423371025180e+01
4.635574553949272172e+02,3.645474300056579295e+02,2.819080871580214165e+01,2.819261805520487485e+01
6.984640352121404305e+01,3.784319447656690159e+02,4.480970788040046671e+00,4.549379372970116187e+00
5.678288066944883212e+02,3.112312499010022293e+02,3.056099437421173093e+01,3.064984110677475115e+01
4.063695978068124646e+02,3.624892122436659747e+02,2.747302648983029982e+01,2.743829682195280384e+01
4.218497842901312822e+01,3.268881221483156878e+02,2.260427347267690124e+00,2.201413151675210678e+00
5.032746804071151701e+02,1.716712823570381090e+02,3.711167951924701214e+01,3.702248724533723845e+01
5.832827234520642605e+02,1.512133531222783631e+02,4.640324611771846008e+01,4.646768227615468305e+01
5.034598471509280557e+02,3.171206536522473698e+02,2.954154713943519894e+01,2.953474742789085994e+01
1.082200318020299434e+01,3.255561700049235014e+02,5.312301149484220275e+00,5.277427303784034684e+00
2.864879003665376445e+02,4.290577946486307042e+02,2.383839803606141672e+01,2.383332603572963393e+01
3.555583955058547758e+02,4.158129144253522895e+02,2.579470503405631732e+01,2.566425961042585868e+01
5.333592227530638183e+02,4.130061918382780846e+02,2.827805090253049514e+01,2.818921925124628558e+01
3.041424888218173805e+02,3.606709815077910548e+02,2.570327471822402998e+01,2.574746483256766538e+01
5.100767015252830561e+01,2.392921046082066994e+02,6.991417490917145372e+00,7.008619118609743737e+00
5.604476754964414340e+02,1.010537465335897167e+02,7.681074371983257265e+01,7.681564769448718266e+01
5.712827997007366321e+02,4.558223333784044939e+02,2.810561497390791885e+01,2.805293062838670082e+01
2.942665179333159244e+02,3.870542052106386564e+02,2.493755891219481313e+01,2.496432616463841825e+01
3.679842820758120325e+01,4.721031337577855425e+02,1.835282362385805888e+00,1.921577628662505477e+00
5.041399541029809370e+02,3.840759283955022170e+02,2.837258275320316869e+01,2.830871934140471069e+01
4.462952424824071045e+02,1.041050951096321455e+02,5.229726112031980989e+01,5.229535296388892363e+01
5.828842774815479970e+02,1.469662348238876461e+02,4.779187020093216631e+01,4.776746101451398374e+01
9.351648249752633646e+00,1.718152109023785101e+02,4.800071335373020887e+00,4.815451927112495589e+00
2.641191974644576135e+02,2.376364992297176570e+02,2.743642405794115291e+01,2.743445279726640962e+01
1.738624271862603621e+02,2.994140058536569313e+02,2.248639076996936126e+01,2.247635977221179360e+01
6.908453193158206318e+01,1.938390929887541745e+02,1.589742130276896859e+01,1.585063053543110279e+01
4.424050885904924257e+02,4.986979020491935444e+02,2.603907335920877131e+01,2.603559409649941614e+01
2.080228752443531732e+02,1.114611649664461339e+02,3.076369301982039417e+01,3.073027846184767142e+01
2.818663777708898621e+01,2.731707995849992585e+02,2.930156259745906322e+00,2.920136430790834847e+00
8.450794940721094406e+01,2.575199462460465156e+02,1.425488205629505778e+01,1.424900636742794546e+01
4.845701768504815732e+02,4.018162897626617678e+02,2.788756017929928177e+01,2.791757495528185373e+01
3.654932557036811431e+02,2.801477157088785361e+02,2.834221111672811944e+01,2.831039525015015812e+01
1.329551219783007809e+02,1.397655054345491124e+02,2.658102293190911425e+01,2.656215192173724660e+01
4.191451256610551468e+02,2.366742440438139568e+02,3.032716897702846381e+01,3.037806732211701899e+01
8.259085225909849726e+01,3.723173056102124292e+02,7.091296269147702169e+00,7.077679909366717759e+00
4.055467157136773722e+02,4.448066934576296489e+02,2.622107471197973183e+01,2.620527650095462491e+01
3.947489519765032355e+02,4.571336439060477232e+02,2.585944816053373430e+01,2.589996166790411891e+01
8.287810261894454911e+00,2.056815021754645159e+02,4.155216115107847941e+00,4.166142424353261653e+00
3.093517068805242616e+02,4.560721455271815898e+02,2.397752704670077151e+01,2.397938917789482005e+01
4.371576819999389159e+02,4.692567620988363615e+02,2.635846740818913503e+01,2.636677718244751034e+01
4.563275750757717333e+02,2.838969142992160641e+02,2.962571208790339483e+01,2.956106107260975691e+01
4.248964618401055873e+02,2.712492960563624251e+02,2.945428095590292727e+01,2.947469113835245835e+01
5.316021402531963531e+02,2.530469693399663242e+02,3.186422888006758569e+01,3.192791877842776671e+01
4.549436650810267793e+02,3.667755780292256418e+02,2.804893035254182010e+01,2.807542617476223512e+01
5.535839905163502408e+02,4.919418618208919156e+02,2.749046345031183591e+01,2.741015459727056935e+01
2.518101671313578152e+02,3.825267575623372522e+02,2.371430173459786062e+01,2.372606474948087651e+01
2.532578706576702032e+01,3.048321929738182234e+02,3.208975309294483047e+00,3.161339063373202585e+00
1.126970319292938143e+02,2.180680704161904089e+02,2.122608094866970063e+01,2.121241396740158791e+01
1.762304574247049800e+02,4.765481645656069531e+02,1.612680494343760884e+01,1.613100042944216028e+01
2.986601021297822456e+01,3.457727194148395711e+02,2.561860266401268404e+00,2.500008740265289742e+00
6.935492740434884240e+01,4.415804124277755136e+02,2.732648181648508867e+00,2.797253453656909361e+00
3.136735770740781390e+02,3.203967858127084583e+02,2.667800358175248832e+01,2.667242049882063881e+01
1.552311829634738558e+02,2.078734910343370359e+02,2.485456375605065915e+01,2.489208407554768598e+01
1.748934052630017106e+02,4.199989375990223834e+02,1.808105244144469737e+01,1.811072643437674046e+01
4.461743683440415680e+02,4.895666387164083631e+02,2.621653873362163978e+01,2.628170656718709708e+01
5.135343824165902333e+02,2.447831684053885510e+02,3.184985715138455831e+01,3.190744557009856308e+01
5.179136858992491170e+02,4.133018140382747561e+02,2.810568484181686344e+01,2.803002683230262093e+01
2.255198504545205367e+02,2.518724587791446368e+02,2.612686053276725318e+01,2.612710107791547642e+01
4.272298936177334667e+02,4.202073631599003534e+02,2.689948724312228379e+01,2.679086696729016381e+01
5.121212565831506254e+02,1.795190745164571808e+02,3.650554556276328100e+01,3.648135671368086719e+01
9.481973633638229160e+01,3.894464675942621739e+02,8.628810177877866749e+00,8.662731312182557986e+00
1.243294321459140406e+02,4.678896908723713182e+02,1.012398950583876811e+01,1.016790433847879704e+01
3.905363743915646069e+02,2.314614707559569808e+02,2.996630856843226809e+01,3.002899986634298912e+01
1.630024641526502194e+02,1.148808088285866944e+02,2.887334921693773637e+01,2.885276033445525101e+01
1.196429065140202823e+02,4.759502826550553891e+02,9.108153614759382677e+00,9.122451818815276781e+00
2.236745352569309659e+02,3.246518612949537328e+02,2.413590729578466210e+01,2.413909097732625852e+01
1.451003206747816243e+01,1.961490300941493388e+02,5.339295387697434059e+00,5.400979728286231740e+00
2.657999694941649977e+02,1.167161078247670645e+02,3.279413320682774469e+01,3.287189820636210413e+01
3.312561561515103392e+01,2.378536093163934879e+02,3.336526769472127896e+00,3.316950104538149535e+00
1.506025977977010086e+02,3.272283741188853696e+02,1.960212953341239128e+01,1.978971128177570904e+01
1.344376095124963228e+02,3.060735250250924082e+02,1.894824792167234762e+01,1.894644588496337789e+01
2.010199141576815407e+02,2.260565710855814245e+02,2.609066092068177767e+01,2.607071649901706323e+01
7.960702410722824141e+01,3.460669789505026301e+02,7.737600234915663400e+00,7.765992236753024081e+00
2.853618677725517045e+02,4.086995680537677913e+02,2.423688141077261449e+01,2.427324103002550615e+01
4.142747027781794031e+02,2.618323903288024894e+02,2.952085091547252560e+01,2.954663162821063338e+01
2.066627094849942523e+02,3.901397791078910018e+02,2.140819827928327257e+01,2.137421444760773070e+01
5.566799651775208986e+02,4.756414447273932637e+02,2.771530900043769208e+01,2.778749904901356160e+01
5.165612929385747520e+02,1.394370611564625619e+02,4.456575907053668573e+01,4.456705026373142431e+01
1.870790055825974036e+02,1.843246755462122337e+02,2.692780804923905791e+01,2.700333155757316206e+01
2.814574009567513357e+01,3.547793984837345533e+02,2.763163151100672010e+00,2.831491244176378430e+00
4.620740619576881159e+02,3.902110697528017909e+02,2.778428667168584809e+01,2.771934391021915545e+01
1.478073261785284558e+02,4.506919587524519102e+02,1.401942297308598384e+01,1.396920731673944083e+01
2.026358191443572139e+02,2.266891795516768866e+02,2.612444284287093055e+01,2.607323118598040779e+01
3.497044596763668665e+02,4.282117434315301239e+02,2.547006640141170664e+01,2.548142027944127364e+01
5.993334077478619974e+02,4.930971111968118521e+02,2.793013570528551526e+01,2.793174141141055600e+01
1.833081521341351561e+02,1.563173811832481874e+02,2.776644789918281475e+01,2.777882666115951338e+01
2.837711867397767946e+02,4.761625053935481446e+02,2.272029146613542494e+01,2.267865592566628408e+01
3.783332753035347764e+02,4.497476365519538604e+02,2.567902832881170383e+01,2.569938569710747345e+01
4.116065655983432521e+02,2.219397068052445263e+02,3.069792652735925742e+01,3.076718175784766984e+01
1.312388791526312559e+02,3.458358488132738557e+02,1.662807253867002899e+01,1.656039280293774141e+01
3.592164397638434821e+02,3.462948137685335723e+02,2.702296193837123894e+01,2.701227217618886201e+01
3.287433335293653727e+02,1.492153648605016940e+02,3.239336180714683877e+01,3.240491209487200308e+01
3.968550183705273184e+02,2.496233041780579640e+02,2.955336394969835823e+01,2.954601142076933940e+01
7.342320014478316637e+01,2.357014056947431300e+02,1.339884486081837878e+01,1.338813848858043443e+01
8.014523698244182981e+01,4.121072909851163786e+02,5.069342206467337242e+00,5.156955405694600536e+00
5.854388567974946227e+02,4.851492841088721661e+02,2.788924286326698621e+01,2.795259623850622788e+01
4.936744309044972852e+02,1.201148557542513799e+02,4.973445288148320742e+01,4.977612262864951731e+01
4.973966024818223559e+02,4.323537816460061549e+02,2.761834392484211520e+01,2.757948394667254277e+01
5.607921228200397081e+02,3.396845982994972246e+02,2.980833721934905611e+01,2.991961755534764933e+01
5.765854172106589886e+02,3.953561328903927006e+02,2.899747860834036572e+01,2.901477374147648547e+01
2.391250815994597474e+02,3.853517274203780971e+02,2.314683548357381682e+01,2.311718668643178276e+01
4.536699698609303368e+02,4.120531846321410967e+02,2.736703799177778862e+01,2.734941912770434769e+01
3.867639550705338820e+02,3.956653187782040391e+02,2.666252785351186816e+01,2.663731142255398154e+01
3.381109103295158320e+02,2.632946064256384489e+02,2.825283229574958455e+01,2.835815912794765126e+01
4.092122880763125181e+02,4.690661648371171850e+02,2.592817232838739727e+01,2.593773167717123584e+01
1.950629034190910716e+02,2.114381914507546014e+02,2.633334949577172068e+01,2.633581547991885685e+01
5.179963371715482481e+02,4.380820928044736320e+02,2.777445491886568263e+01,2.766612431089977164e+01
2.471782852835090409e+02,3.443217790900246200e+02,2.448182309903685905e+01,2.451801361165072279e+01
9.316631918771878418e+01,1.299064769493601261e+02,2.467197265802482775e+01,2.461839786017056753e+01
1.153360635324672145e+01,3.192679392444907762e+02,5.430486565562155477e+00,5.373338733874835960e+00
3.853176525791967606e+02,1.603886355137951227e+02,3.350270271363611130e+01,3.353268059853431282e+01
1.428208549341306650e+02,4.264659546246421087e+02,1.440965393709054254e+01,1.436583351123121943e+01
5.738590081453756966e+02,3.645609159487664783e+02,2.948387039453102787e+01,2.952501214205632252e+01
1.210276521602042834e+02,3.792738891791449305e+02,1.356899942463043729e+01,1.362444407902786203e+01
1.931267477907375678e+02,4.621946434106960169e+02,1.812111344138734736e+01,1.803099369536280250e+01
5.905583518213892376e+02,4.724021805287190432e+02,2.809079462022719298e+01,2.808333911848377795e+01
3.143134990728049729e+02,4.030651748326407073e+02,2.513084923502746548e+01,2.505150833658190734e+01
5.536046363788202598e+02,4.667785884517443833e+02,2.779106922533174640e+01,2.778732252619100862e+01
4.699554159280580734e+02,4.850705138387152715e+02,2.660383268871135698e+01,2.664879258763666670e+01
7.578458761433164170e+01,4.335693656219204968e+02,3.739969008119953031e+00,3.671127639824691702e+00
1.335101450033547792e+02,1.331859244107714062e+02,2.690036115412130968e+01,2.698981914465825582e+01
2.353706466572843112e+02,1.952020488179537381e+02,2.790696460686801572e+01,2.789073254992404927e+01
5.291689691800418132e+02,4.183797711356937157e+02,2.815861779755270433e+01,2.809873940755072041e+01
2.037230279954127923e+02,2.197835468218281960e+02,2.635975318500667086e+01,2.635278731740762836e+01
2.805338129398228375e+02,3.836744912641464680e+02,2.462686680651572857e+01,2.466570554290197492e+01
2.910554618014979269e+02,2.467532813932981810e+02,2.777259508999559046e+01,2.770294842519419376e+01
1.982293720259992824e+02,3.465580613813619948e+02,2.230455601620635875e+01,2.230384271814894248e+01
4.729587442675124862e+02,4.985366233641113922e+02,2.647247529597453308e+01,2.640298467116089398e+01
3.762190290187783148e+01,4.183443113842115508e+02,1.823477822611131893e+00,1.882855131187356923e+00
1.394165459420220259e+02,2.499797911946635907e+02,2.207640206947959172e+01,2.208329571412122405e+01
4.959256982200901689e+02,1.236923792927786536e+02,4.836124802152712476e+01,4.833911377881145199e+01
3.717233135254980425e+02,3.776272902457259875e+02,2.670643613896445601e+01,2.675731046268350966e+01
3.095357737213788596e+02,2.953569357499177386e+02,2.708803998031775961e+01,2.702270941733786813e+01
2.248572384389087517e+02,4.786269343508254224e+02,1.983593183457956499e+01,1.981534749489927805e+01
8.243304819175165221e+01,4.166137755603990058e+02,5.296339628820861734e+00,5.387715557171267378e+00
2.767866639760019325e+02,3.453677591007841556e+02,2.534159348041009352e+01,2.533444016138689037e+01
5.923212131083602117e+02,3.304765717135842351e+02,3.041850453289305989e+01,3.048538257943593166e+01
3.590776424835596572e+02,3.715810072856825741e+02,2.659344705566218181e+01,2.660223385317825517e+01
3.480647136912471638e+02,3.509173686103425780e+02,2.675457465923620859e+01,2.671859341115197140e+01
5.941205580490287730e+02,1.890310414080182113e+02,3.886817144356272280e+01,3.885486037500702139e+01
5.318150112519598451e+02,4.357484601021828894e+02,2.795470390493450807e+01,2.795755060701282702e+01
5.995235943756827055e+02,2.227055372777217030e+02,3.534786027461740332e+01,3.532635958883525973e+01
5.724118370391678354e+02,1.736922840229013332e+02,4.026141339741470659e+01,4.021917831092669360e+01
