t,omega1,omega2,omega3,domega1_dt
5.125025005000999556e+00,2.166337802276353752e+00,-1.842800621140376682e+00,1.385271252517991991e+00,2.329258807171116441e+00
5.131026205241047577e+00,2.180276487311527234e+00,-1.824014850530936815e+00,1.392845786996283142e+00,2.315944687188038031e+00
5.137027405481095599e+00,2.194133388134717144e+00,-1.805019433520885119e+00,1.400386402847662026e+00,2.302002415654177625e+00
5.143028605721143620e+00,2.207904722894301397e+00,-1.785814362276889611e+00,1.407890842033360679e+00,2.287425571322759588e+00
5.149029805961191641e+00,2.221586670516807249e+00,-1.766399709418703612e+00,1.415356825257472417e+00,2.272208030861346817e+00
5.155031006201239663e+00,2.235175370706910414e+00,-1.746775628019164639e+00,1.422782051966951622e+00,2.256343978689146379e+00
5.161032206441287684e+00,2.248666923947436835e+00,-1.726942351604195292e+00,1.430164200351613513e+00,2.239827916829197907e+00
5.167033406681335705e+00,2.262057391499360026e+00,-1.706900194152802808e+00,1.437500927344134816e+00,2.222654674768683947e+00
5.173034606921383727e+00,2.275342808630464564e+00,-1.686649562415120762e+00,1.444789876188242506e+00,2.204819447704644553e+00
5.179035807161431748e+00,2.288519202347781611e+00,-1.666190978627593910e+00,1.452028686556643411e+00,2.186317852757091895e+00
5.185037007401479769e+00,2.301582550056198162e+00,-1.645525039521190891e+00,1.459214970902014352e+00,2.167145846374436857e+00
5.191038207641527791e+00,2.314528812719394146e+00,-1.624652439594736597e+00,1.466346333456511664e+00,2.147299794285481234e+00
5.197039407881575812e+00,2.327353936823241209e+00,-1.603573972750424126e+00,1.473420371355788516e+00,2.126776484341439399e+00
5.203040608121623833e+00,2.340053854375799602e+00,-1.582290532293814778e+00,1.480434674638995585e+00,2.105573135309998900e+00
5.209041808361671855e+00,2.352624482907321735e+00,-1.560803110933838500e+00,1.487386826248780380e+00,2.083687405566508666e+00
5.215043008601719876e+00,2.365061725470249954e+00,-1.539112800782792334e+00,1.494274402031288140e+00,2.061117401673599137e+00
5.221044208841767897e+00,2.377361470639216101e+00,-1.517220793356342856e+00,1.501094970736161160e+00,2.037861686840506170e+00
5.227045409081815919e+00,2.389519592682075366e+00,-1.495128379630463966e+00,1.507846094114867475e+00,2.013919289461179041e+00
5.233046609321863940e+00,2.401531973108215645e+00,-1.472836958763455550e+00,1.514525339306643348e+00,1.989289739547303038e+00
5.239047809561911961e+00,2.413394485393959510e+00,-1.450348036487750125e+00,1.521130270049338096e+00,1.963973062560729899e+00
5.245049009801959983e+00,2.425102999646310042e+00,-1.427663222462296488e+00,1.527658449364519111e+00,1.937969786330942412e+00
5.251050210042008004e+00,2.436653398274653437e+00,-1.404784234429297340e+00,1.534107448568737375e+00,1.911280964911302283e+00
5.257051410282056025e+00,2.448041575990760332e+00,-1.381712898214210394e+00,1.540474847273525238e+00,1.883908184543616082e+00
5.263052610522104047e+00,2.459263439808783147e+00,-1.358451147725747932e+00,1.546758233385398418e+00,1.855853569387441393e+00
5.269053810762152068e+00,2.470314909045259189e+00,-1.335001024955876581e+00,1.552955203105854887e+00,1.827119787005461626e+00
5.275055011002200089e+00,2.481191915319108432e+00,-1.311364679979817538e+00,1.559063360931375097e+00,1.797710053596348168e+00
5.281056211242248111e+00,2.491890408472599461e+00,-1.287544371071088545e+00,1.565080323064138357e+00,1.767628142722099005e+00
5.287057411482296132e+00,2.502406374021895807e+00,-1.263542467786006096e+00,1.571003727465275501e+00,1.736878404648149798e+00
5.293058611722344153e+00,2.512735807899824536e+00,-1.239361451188154550e+00,1.576831219304498655e+00,1.705465754992746552e+00
5.299059811962392175e+00,2.522874744179893547e+00,-1.215003910823745814e+00,1.582560466927805720e+00,1.673395689956050703e+00
5.305061012202440196e+00,2.532819258233777848e+00,-1.190472544590229331e+00,1.588189163676211102e+00,1.640674289811294484e+00
5.311062212442488217e+00,2.542565466731321333e+00,-1.165770158736290973e+00,1.593715027885747260e+00,1.607308220300945223e+00
5.317063412682536239e+00,2.552109527640534559e+00,-1.140899667861854150e+00,1.599135802887463154e+00,1.573304733683631884e+00
5.323064612922584260e+00,2.561447640227597411e+00,-1.115864094918078919e+00,1.604449257007425578e+00,1.538671669425673461e+00
5.329065813162632281e+00,2.570576045134675525e+00,-1.090666571184379263e+00,1.609653183611624572e+00,1.503417454533032327e+00
5.335067013402680303e+00,2.579491042921584487e+00,-1.065310331991677684e+00,1.614745411808194087e+00,1.467551105548258628e+00
5.341068213642728324e+00,2.588188986559158966e+00,-1.039798721939899639e+00,1.619723802118041567e+00,1.431082231479517297e+00
5.347069413882776345e+00,2.596666284691826032e+00,-1.014135190717765367e+00,1.624586248347043904e+00,1.394021026966408172e+00
5.353070614122824367e+00,2.604919415709376906e+00,-9.883232880525510966e-01,1.629330685704353243e+00,1.356378267897517809e+00
5.359071814362872388e+00,2.612944927746963852e+00,-9.623666637100887211e-01,1.633955090802396759e+00,1.318165307466041547e+00
5.365073014602920409e+00,2.620739438685101952e+00,-9.362690674947655722e-01,1.638457481656875991e+00,1.279394071817265388e+00
5.371074214842968431e+00,2.628299636149669105e+00,-9.100343492495243103e-01,1.642835917686768399e+00,1.240077055286152863e+00
5.377075415083016452e+00,2.635622278772659755e+00,-8.836664580768202049e-01,1.647088500442859038e+00,1.200227314428705894e+00
5.383076615323064473e+00,2.642704212589161994e+00,-8.571694338084481224e-01,1.651213383086462150e+00,1.159858454288956731e+00
5.389077815563112495e+00,2.649542360155100695e+00,-8.305474153067585741e-01,1.655208764100404961e+00,1.118984630650962542e+00
5.395079015803160516e+00,2.656133733079308890e+00,-8.038046295587513157e-01,1.659072894518768715e+00,1.077620529322130150e+00
5.401080216043208537e+00,2.662475436811730933e+00,-7.769453883171921760e-01,1.662804080692519726e+00,1.035781353531933124e+00
5.407081416283256559e+00,2.668564670643421621e+00,-7.499740881006127236e-01,1.666400684289509382e+00,9.934828145056781024e-01
5.413082616523304580e+00,2.674398727706547518e+00,-7.228952101933106000e-01,1.669861122294474143e+00,9.507411216379546559e-01
5.419083816763352601e+00,2.679974995485951084e+00,-6.957133200953664609e-01,1.673183867304987249e+00,9.075729714968643336e-01
5.425085017003400623e+00,2.685290966783317135e+00,-6.684330571512278052e-01,1.676367453877823932e+00,8.639955227248587999e-01
5.431086217243448644e+00,2.690344235464532829e+00,-6.410591410147531422e-01,1.679410476069154390e+00,8.200263936579403889e-01
5.437087417483496665e+00,2.695132503918943545e+00,-6.135963606258703074e-01,1.682311591737807088e+00,7.756836336104606655e-01
5.443088617723544687e+00,2.699653586873323796e+00,-5.860495696354252049e-01,1.685069524750190784e+00,7.309857028634669796e-01
5.449089817963592708e+00,2.703905411391875013e+00,-5.584236864051829174e-01,1.687683064980295411e+00,6.859514587788533291e-01
5.455091018203640729e+00,2.707886016876227320e+00,-5.307236940078265963e-01,1.690151068309690752e+00,6.406001415816555689e-01
5.461092218443688751e+00,2.711593557422342649e+00,-5.029546361923373787e-01,1.692472457993624113e+00,5.949513534370197698e-01
5.467093418683736772e+00,2.715026307846205356e+00,-4.751216094868015438e-01,1.694646228156722056e+00,5.490250309569739695e-01
5.473094618923784793e+00,2.718182661706343595e+00,-4.472297656726240689e-01,1.696671442639156036e+00,5.028414331312262009e-01
5.479095819163832815e+00,2.721061137099521243e+00,-4.192842990360374222e-01,1.698547238348372623e+00,4.564211044791458560e-01
5.485097019403880836e+00,2.723660376946612338e+00,-3.912904458115845641e-01,1.700272825424640200e+00,4.097848572122244626e-01
5.491098219643927969e+00,2.725979148992598411e+00,-3.632534841821231653e-01,1.701847487241048507e+00,3.629537540498617432e-01
5.497099419883975990e+00,2.728016346682395898e+00,-3.351787313989931794e-01,1.703270580912750631e+00,3.159490860222143871e-01
5.503100620124024012e+00,2.729770992898462811e+00,-3.070715344775157840e-01,1.704541539471423617e+00,2.687923392434534708e-01
5.509101820364072033e+00,2.731242239350794687e+00,-2.789372716590252654e-01,1.705659871504358271e+00,2.215051791078247734e-01
5.515103020604120054e+00,2.732429369006166286e+00,-2.507813404033880644e-01,1.706625162561095532e+00,1.741094117011960374e-01
5.521104220844168076e+00,2.733331796296866845e+00,-2.226091565514446147e-01,1.707437075274626626e+00,1.266269636336239957e-01
5.527105421084216097e+00,2.733949067120719167e+00,-1.944261543247460255e-01,1.708095349361402837e+00,7.907986316862027076e-02
5.533106621324264118e+00,2.734280859453780188e+00,-1.662377805871825265e-01,1.708599801983289090e+00,3.149021154705566872e-02
5.539107821564312140e+00,2.734326984461084464e+00,-1.380494888950482557e-01,1.708950328396087626e+00,-1.611984623084046497e-02
5.545109021804360161e+00,2.734087386155990007e+00,-1.098667348052879550e-01,1.709146901747409242e+00,-6.372814855341475682e-02
5.551110222044408182e+00,2.733562141511051369e+00,-8.169497082969549850e-02,1.709189573144343166e+00,-1.113125449756491719e-01
5.557111422284456204e+00,2.732751460418821221e+00,-5.353964601136062401e-02,1.709078471631277463e+00,-1.588509161655701218e-01
5.563112622524504225e+00,2.731655685330617978e+00,-2.540619992707079250e-02,1.708813803988147306e+00,-2.063212031979759220e-01
5.569113822764552246e+00,2.730275290904821350e+00,2.699941829952964834e-03,1.708395854527917646e+00,-2.537014342535359179e-01
5.575115023004600268e+00,2.728610883055579528e+00,3.077337324564621834e-02,1.707824984547947844e+00,-3.009697529244386716e-01
5.581116223244648289e+00,2.726663198639622365e+00,5.880870957292544388e-02,1.707101632150296977e+00,-3.481044398093479653e-01
5.587117423484696310e+00,2.724433104520521898e+00,8.680059186728762699e-02,1.706226311705254073e+00,-3.950839386357500316e-01
5.593118623724744332e+00,2.721921596289025747e+00,1.147436918626552199e-01,1.705199613113264068e+00,-4.418868826266414418e-01
5.599119823964792353e+00,2.719129796775352492e+00,1.426327168476048124e-01,1.704022200946317955e+00,-4.884921204997390576e-01
5.605121024204840374e+00,2.716058955285076237e+00,1.704624116292679514e-01,1.702694814007468027e+00,-5.348787373511861842e-01
5.611122224444888396e+00,2.712710446371405126e+00,1.982275622541567750e-01,1.701218264625596222e+00,-5.810260780786459245e-01
5.617123424684936417e+00,2.709085767350964513e+00,2.259230014934318631e-01,1.699593437220554781e+00,-6.269137730573842715e-01
5.623124624924984438e+00,2.705186536083664883e+00,2.535436135871412811e-01,1.697821287020454317e+00,-6.725217621034172977e-01
5.629125825165032460e+00,2.701014490551584046e+00,2.810843349224432797e-01,1.695902839818550722e+00,-7.178303115989531635e-01
5.635127025405080481e+00,2.696571486132765649e+00,3.085401588521311522e-01,1.693839190402250949e+00,-7.628200375056156668e-01
5.641128225645128502e+00,2.691859494654996521e+00,3.359061375809406780e-01,1.691631502008192234e+00,-8.074719234223833864e-01
5.647129425885176524e+00,2.686880598899121786e+00,3.631773900389798637e-01,1.689281003144072146e+00,-8.517673466668022053e-01
5.653130626125224545e+00,2.681636991890292698e+00,3.903491029266389356e-01,1.686788987179065558e+00,-8.956880936983631081e-01
5.659131826365272566e+00,2.676130976109523552e+00,4.174165315611503835e-01,1.684156811888464222e+00,-9.392163747369964844e-01
5.665133026605320588e+00,2.670364959003050487e+00,4.443750052421643892e-01,1.681385896863808904e+00,-9.823348440223489408e-01
5.671134226845368609e+00,2.664341452935497401e+00,4.712199276534686510e-01,1.678477723486608619e+00,-1.025026612732157449e+00
5.677135427085416630e+00,2.658063067293355619e+00,4.979467845869994247e-01,1.675433830361152898e+00,-1.067275270366082829e+00
5.683136627325464652e+00,2.651532507507577296e+00,5.245511449320645614e-01,1.672255812749537940e+00,-1.109064896721924320e+00
5.689137827565512673e+00,2.644752575035455244e+00,5.510286606878812554e-01,1.668945322561193878e+00,-1.150380072167992651e+00
5.695139027805560694e+00,2.637726161794354152e+00,5.773750710798590813e-01,1.665504065137959566e+00,-1.191205891697723951e+00
5.701140228045608715e+00,2.630456250119915129e+00,6.035862034372495577e-01,1.661933799235566278e+00,-1.231527975306598854e+00
5.707141428285656737e+00,2.622945906059769960e+00,6.296579773833029803e-01,1.658236333141532404e+00,-1.271332480063131820e+00
5.713142628525704758e+00,2.615198273813797325e+00,6.555864085108771278e-01,1.654413521460081027e+00,-1.310606110817504000e+00
5.719143828765752779e+00,2.607216575734125907e+00,6.813676083824373730e-01,1.650467265112139481e+00,-1.349336126808275971e+00
5.725145029005800801e+00,2.599004112089228880e+00,7.069977846280515177e-01,1.646399511198967547e+00,-1.387510347872237038e+00
5.731146229245848822e+00,2.590564252398087408e+00,7.324732448808887186e-01,1.642212247995295638e+00,-1.425117161793336251e+00
5.737147429485896843e+00,2.581900438670163833e+00,7.577903961833057922e-01,1.637907506826508985e+00,-1.462145529789448117e+00
5.743148629725944865e+00,2.573016175320154364e+00,7.829457486134479005e-01,1.633487356231551058e+00,-1.498584990938775841e+00
5.749149829965992886e+00,2.563915023977040519e+00,8.079359173072040434e-01,1.628953898960807223e+00,-1.534425665568744712e+00
5.755151030206040907e+00,2.554600603484088239e+00,8.327576224582068365e-01,1.624309271976104752e+00,-1.569658257651790345e+00
5.761152230446088929e+00,2.545076589898850106e+00,8.574076893178330661e-01,1.619555646450711706e+00,-1.604274056796040071e+00
5.767153430686136950e+00,2.535346709992579939e+00,8.818830494072819048e-01,1.614695224011532204e+00,-1.638264937625675488e+00
5.773154630926184971e+00,2.525414737735186765e+00,9.061807419974957645e-01,1.609730234711379548e+00,-1.671623360584707951e+00
5.779155831166232993e+00,2.515284494103646296e+00,9.302979138571647599e-01,1.604662936913562765e+00,-1.704342371466546657e+00
5.785157031406281014e+00,2.504959834471840008e+00,9.542318210197232586e-01,1.599495609997890533e+00,-1.736415595329867001e+00
5.791158231646329035e+00,2.494444648487770699e+00,9.779798288028178632e-01,1.594230554289669977e+00,-1.767837234875649699e+00
5.797159431886377057e+00,2.483742860073565151e+00,1.001539411808306967e+00,1.588870091059707557e+00,-1.798602068525355202e+00
5.803160632126425078e+00,2.472858427328799458e+00,1.024908153914665387e+00,1.583416562468405564e+00,-1.828705448079815277e+00
5.809161832366473099e+00,2.461795330670017545e+00,1.048083747669369625e+00,1.577872324708148755e+00,-1.858143286469869038e+00
5.815163032606521121e+00,2.450557578371522993e+00,1.071063995645620714e+00,1.572239751208477365e+00,-1.886912060357353704e+00
5.821164232846569142e+00,2.439149198751171976e+00,1.093846809249990670e+00,1.566521228113721298e+00,-1.915008798692503067e+00
5.827165433086617163e+00,2.427574230843430492e+00,1.116430207804214536e+00,1.560719148888800589e+00,-1.942431069685439660e+00
5.833166633326665185e+00,2.415836724399373470e+00,1.138812318545190383e+00,1.554835914319225854e+00,-1.969176975573749822e+00
5.839167833566713206e+00,2.403940739886683886e+00,1.160991376624979310e+00,1.548873932511096507e+00,-1.995245147141016639e+00
5.845169033806761227e+00,2.391890348489653650e+00,1.182965725110805444e+00,1.542835618891103433e+00,-2.020634737994671859e+00
5.851170234046809249e+00,2.379689625313540891e+00,1.204733812768324253e+00,1.536723392276981404e+00,-2.045345409630580757e+00
5.857171434286857270e+00,2.367342642829643129e+00,1.226294192945799999e+00,1.530539671084194975e+00,-2.069377317745418665e+00
5.863172634526905291e+00,2.354853479436812336e+00,1.247645526295955598e+00,1.524286878275082691e+00,-2.092731116536892699e+00
5.869173834766953313e+00,2.342226202243594013e+00,1.268786574313208071e+00,1.517967431404240619e+00,-2.115407927320911874e+00
5.875175035007001334e+00,2.329464866532199530e+00,1.289716199143938979e+00,1.511583742308598266e+00,-2.137409329956602377e+00
