t,N,P_mate,Q_env,dN_dt,dN_dt_noisy
2.352470494098819742e+01,8.737832045898558420e+01,1.612395927086977849e+02,3.941861484365327328e+01,-1.217081720020019020e-02,-4.348941652791946111e-01
2.354470894178835749e+01,8.737807749463459572e+01,1.612450816489805447e+02,3.942714898095962184e+01,-1.214259424222063899e-02,-2.814343719133301225e-02
2.356471294258851756e+01,8.737783512210255310e+01,1.612505464068229912e+02,3.943566582094761230e+01,-1.211446513867997510e-02,-1.414036861733544426e-01
2.358471694338867763e+01,8.737759332069884977e+01,1.612559870857185729e+02,3.944416539892404217e+01,-1.208630642875618832e-02,5.786929813624250851e-01
2.360472094418883771e+01,8.737735206668307342e+01,1.612614037889608767e+02,3.945264775014738490e+01,-1.205797492805515958e-02,1.240258712162404020e+00
2.362472494498899778e+01,8.737711133326492075e+01,1.612667966196436851e+02,3.946111290982776154e+01,-1.202930772906540824e-02,-9.269727204890315653e-01
2.364472894578915785e+01,8.737687109060429691e+01,1.612721656806609474e+02,3.946956091312696202e+01,-1.200012220293444898e-02,4.462113327891999437e-01
2.366473294658931792e+01,8.737663132483984896e+01,1.612775110733350914e+02,3.947799179501326705e+01,-1.197033888392695644e-02,-1.441058027337289271e+00
2.368473694738947799e+01,8.737639208491643217e+01,1.612828328939342839e+02,3.948640558989480098e+01,-1.194028386390755259e-02,-4.907097781583882705e-03
2.370474094818963806e+01,8.737615339510084311e+01,1.612881312399930493e+02,3.949480233228828041e+01,-1.191012382246015022e-02,-5.663023857970539421e-01
2.372474494898979813e+01,8.737591527403408520e+01,1.612934062090619136e+02,3.950318205668435922e+01,-1.187998907286669237e-02,9.840294059821597106e-01
2.374474894978995820e+01,8.737567773742752308e+01,1.612986578985166943e+02,3.951154479752734971e+01,-1.184999097476691077e-02,7.133427317576272741e-02
2.376475295059011827e+01,8.737544079806298214e+01,1.613038864055585577e+02,3.951989058921525810e+01,-1.182022193579257419e-02,-3.802060959136863705e-01
2.378475695139027835e+01,8.737520446579270583e+01,1.613090918272139049e+02,3.952821946609977033e+01,-1.179075541205065747e-02,-2.614471827664608394e-01
2.380476095219043842e+01,8.737496874753935572e+01,1.613142742603345710e+02,3.953653146248625205e+01,-1.176164590935968590e-02,-2.994095219304716005e-01
2.382476495299059849e+01,8.737473364729599723e+01,1.613194338015975973e+02,3.954482661263375576e+01,-1.173292898356237401e-02,8.242287529778152821e-02
2.384476895379075856e+01,8.737449916612617073e+01,1.613245705475053740e+02,3.955310495075500654e+01,-1.170462124235882584e-02,-9.077885643221253464e-02
2.386477295459091863e+01,8.737426530216377785e+01,1.613296845943856397e+02,3.956136651101641633e+01,-1.167672034512179380e-02,3.162660666456392211e-01
2.388477695539107870e+01,8.737403205061319511e+01,1.613347760383914249e+02,3.956961132753806965e+01,-1.164920500474408982e-02,7.584813359576013658e-01
2.390478095619123877e+01,8.737379940374917453e+01,1.613398449755010517e+02,3.957783943439373786e+01,-1.162203498768121790e-02,3.390839884660607484e-01
2.392478495699139884e+01,8.737356735091694304e+01,1.613448915015181910e+02,3.958605086561087916e+01,-1.159515111565667667e-02,-6.245966749677033247e-01
2.394478895779155891e+01,8.737333587853211725e+01,1.613499157120718053e+02,3.959424565517062433e+01,-1.156847526563353767e-02,-8.234718785086261317e-01
2.396479295859171899e+01,8.737310497008073185e+01,1.613549177026162056e+02,3.960242383700779101e+01,-1.154191037130658515e-02,-3.892516731991575440e-01
2.398479695939187906e+01,8.737287460611926804e+01,1.613598975684309380e+02,3.961058544501086232e+01,-1.151534042386970214e-02,5.150922917309969096e-01
2.400480096019203913e+01,8.737264476427461091e+01,1.613648554046209540e+02,3.961873051302202953e+01,-1.148863047255588299e-02,-1.790127073052303619e-01
2.402480496099219920e+01,8.737241541924407784e+01,1.613697913061164684e+02,3.962685907483714232e+01,-1.146162662567462576e-02,-3.452480361639666540e-01
2.404480896179235927e+01,8.737218654279541852e+01,1.613747053676730161e+02,3.963497116420573718e+01,-1.143415605166353544e-02,5.770712285127778396e-02
2.406481296259251934e+01,8.737195811007296697e+01,1.613795976834180124e+02,3.964306681478307581e+01,-1.140606769688190525e-02,-7.191690424925891723e-01
2.408481696339267941e+01,8.737173016040225093e+01,1.613844683424006519e+02,3.965114605966073213e+01,-1.137762487842053361e-02,-5.810414857130663524e-01
2.410482096419283948e+01,8.737150272454346123e+01,1.613893174337752043e+02,3.965920893191541552e+01,-1.134903556645383560e-02,2.438136770382826612e-01
2.412482496499299955e+01,8.737127582150640137e+01,1.613941450471729695e+02,3.966725546464615348e+01,-1.132043182778375012e-02,-1.628971782818949277e-01
2.414482896579315963e+01,8.737104946748469558e+01,1.613989512720738730e+02,3.967528569090765700e+01,-1.129192751392338323e-02,-2.379100485591822689e-01
2.416483296659331970e+01,8.737082367585587406e+01,1.614037361978064951e+02,3.968329964371029206e+01,-1.126361826219124396e-02,1.475538943960607585e-01
2.418483696739347977e+01,8.737059845718123086e+01,1.614084999135480416e+02,3.969129735602007969e+01,-1.123558149603809397e-02,-3.036711830864425865e-01
2.420484096819363984e+01,8.737037381920598023e+01,1.614132425083243447e+02,3.969927886075871015e+01,-1.120787642648224391e-02,-3.543533997078195386e-01
2.422484496899379991e+01,8.737014976685910028e+01,1.614179640710098340e+02,3.970724419080353584e+01,-1.118054405201007739e-02,-2.410856253188471410e-01
2.424484896979395998e+01,8.736992630225347511e+01,1.614226646903275366e+02,3.971519337898757129e+01,-1.115360716075031178e-02,2.901566873950492398e-01
2.426485297059412005e+01,8.736970342468579531e+01,1.614273444548492193e+02,3.972312645809948606e+01,-1.112707032993398570e-02,1.878289753066759299e-02
2.428485697139428012e+01,8.736948113063660060e+01,1.614320034529951329e+02,3.973104346088361893e+01,-1.110091992759976165e-02,-6.083997122657551770e-01
2.430486097219444019e+01,8.736925941377027982e+01,1.614366417730342391e+02,3.973894442003996375e+01,-1.107512411290656473e-02,-1.626035813775106309e-01
2.432486497299460027e+01,8.736903826493505676e+01,1.614412595030840976e+02,3.974682936822419066e+01,-1.104963283722781853e-02,3.130623303884254582e-01
2.434486897379476034e+01,8.736881767216300432e+01,1.614458567311109221e+02,3.975469833804761777e+01,-1.102437784483356609e-02,9.243515937336049815e-01
2.436487297459492041e+01,8.736859762067001611e+01,1.614504335449294956e+02,3.976255136207723240e+01,-1.099927267368627781e-02,-5.821762687346618836e-01
2.438487697539508048e+01,8.736837809285584910e+01,1.614549900322032556e+02,3.977038847283567691e+01,-1.097421265596665307e-02,1.582934343682948219e-01
2.440488097619524055e+01,8.736815906830409517e+01,1.614595262804442655e+02,3.977820970280125579e+01,-1.094907491943786226e-02,-1.403232133271166138e-01
2.442488497699540062e+01,8.736794052378219533e+01,1.614640423770132429e+02,3.978601508440795698e+01,-1.092371838758765534e-02,4.018360000185393632e-01
2.444488897779556069e+01,8.736772243324141130e+01,1.614685384091194464e+02,3.979380465004539502e+01,-1.089798378069417595e-02,2.138795048773391438e-01
2.446489297859572076e+01,8.736750476781686814e+01,1.614730144638208458e+02,3.980157843205887502e+01,-1.087169361670703438e-02,7.252167602537002988e-01
2.448489697939588083e+01,8.736728752855704272e+01,1.614774706256519039e+02,3.980933646249906133e+01,-1.084486350016788947e-02,2.488805876371372738e-01
2.450490098019604090e+01,8.736707076309933484e+01,1.614819069753040424e+02,3.981707877298394749e+01,-1.081780975982837845e-02,-2.833744658742820555e-01
2.452490498099620098e+01,8.736685449173830875e+01,1.614863235950420801e+02,3.982480539526978447e+01,-1.079067217330020867e-02,-2.800872612629443092e-01
2.454490898179636105e+01,8.736663873174910577e+01,1.614907205670231463e+02,3.983251636107274152e+01,-1.076357099532287975e-02,1.920114838632417109e-01
2.456491298259652112e+01,8.736642349769756777e+01,1.614950979732745679e+02,3.984021170206660400e+01,-1.073660896135208986e-02,1.867349857509430777e-01
2.458491698339668119e+01,8.736620880144018031e+01,1.614994558956938704e+02,3.984789144988277343e+01,-1.070987128758815743e-02,1.188258762505113086e+00
2.460492098419684126e+01,8.736599465212414373e+01,1.615037944160487768e+02,3.985555563611023899e+01,-1.068342567211288952e-02,8.274829341606845245e-01
2.462492498499700133e+01,8.736578105618735890e+01,1.615081136159772086e+02,3.986320429229559892e+01,-1.065732229577065482e-02,-5.974464984832984493e-01
2.464492898579716140e+01,8.736556801735837041e+01,1.615124135769872566e+02,3.987083744994305334e+01,-1.063159382250944418e-02,1.644808040642679881e-01
2.466493298659732147e+01,8.736535553665643761e+01,1.615166943804572668e+02,3.987845514051441853e+01,-1.060625540044668469e-02,-6.761006860847418309e-01
2.468493698739748154e+01,8.736514361239152038e+01,1.615209561076357261e+02,3.988605739542909845e+01,-1.058130466272189096e-02,-8.384197525223858749e-01
2.470494098819764162e+01,8.736493224016422232e+01,1.615251988396412912e+02,3.989364424606410608e+01,-1.055672172782351481e-02,3.612162789935313700e-01
2.472494498899780169e+01,8.736472141286587600e+01,1.615294226574629022e+02,3.990121572375407055e+01,-1.053246920071160275e-02,2.653412973218667315e-01
2.474494898979796176e+01,8.736451112067844349e+01,1.615336276419595833e+02,3.990877185979121577e+01,-1.050849217305938055e-02,-5.297923893415642516e-01
2.476495299059812183e+01,8.736430135107464423e+01,1.615378138738606424e+02,3.991631268542536048e+01,-1.048471822456065183e-02,8.113586508247053741e-01
2.478495699139828190e+01,8.736409208881784139e+01,1.615419814337655566e+02,3.992383823186395375e+01,-1.046105742348402146e-02,-4.992460221736310100e-01
2.480496099219844197e+01,8.736388331596207024e+01,1.615461304021439730e+02,3.993134853027201814e+01,-1.043740232674394974e-02,-5.943015929000787789e-01
2.482496499299860204e+01,8.736367501185208084e+01,1.615502608593357650e+02,3.993884361177219944e+01,-1.041362798177658533e-02,3.158954827282376421e-01
2.484496899379876211e+01,8.736346715312330957e+01,1.615543728855509755e+02,3.994632350744474536e+01,-1.038959192621291550e-02,1.000796809315627756e-01
2.486497299459892218e+01,8.736325971370186494e+01,1.615584665608698458e+02,3.995378824832751263e+01,-1.036513418911511053e-02,-9.061913467353138740e-02
2.488497699539908226e+01,8.736305266548886550e+01,1.615625419651936170e+02,3.996123786541075873e+01,-1.034008170833544682e-02,-4.387299815881739312e-02
2.490498099619924233e+01,8.736284603025995921e+01,1.615665991744659777e+02,3.996867238923903898e+01,-1.031458331716805787e-02,1.015858123120958190e-01
2.492498499699940240e+01,8.736263984689087181e+01,1.615706382629404061e+02,3.997609185015093658e+01,-1.028889818528000433e-02,-8.007889105969764887e-02
2.494498899779956247e+01,8.736243413426667814e+01,1.615746593059809300e+02,3.998349627857341915e+01,-1.026315642013742035e-02,-9.651559056065593667e-02
2.496499299859972254e+01,8.736222890866365276e+01,1.615786623788416421e+02,3.999088570489296757e+01,-1.023747126312457567e-02,-9.582158155963490520e-01
2.498499699939988261e+01,8.736202418374929834e+01,1.615826475566667852e+02,3.999826015945556890e+01,-1.021193908981388176e-02,-6.811926220946473709e-01
2.500500100020004268e+01,8.736181997058231730e+01,1.615866149144907524e+02,4.000561967256671636e+01,-1.018663941094644088e-02,2.952881457504343832e-01
2.502500500100020275e+01,8.736161627761264015e+01,1.615905645272380298e+02,4.001296427449140225e+01,-1.016163487278731736e-02,-3.623120800961345256e-01
2.504500900180036282e+01,8.736141311068142556e+01,1.615944964697232820e+02,4.002029399545414634e+01,-1.013697125847556890e-02,2.624596582973763303e-01
2.506501300260052290e+01,8.736121047302101772e+01,1.615984108166512385e+02,4.002760886563896037e+01,-1.011267748789634879e-02,6.076192721349333858e-01
2.508501700340068297e+01,8.736100836525500313e+01,1.616023076426168359e+02,4.003490891518936223e+01,-1.008876561904514801e-02,-1.875641788432596269e-01
2.510502100420084304e+01,8.736080678539816802e+01,1.616061870221050185e+02,4.004219417420838312e+01,-1.006523084836885573e-02,1.314196598231738289e-01
2.512502500500100311e+01,8.736060572885654096e+01,1.616100490294909946e+02,4.004946467275855326e+01,-1.004205151156156717e-02,1.028196171877782339e+00
2.514502900580115963e+01,8.736040518842733604e+01,1.616138937390400372e+02,4.005672044086191619e+01,-1.001918908397669838e-02,3.374486320727961286e-01
2.516503300660131970e+01,8.736020515429899547e+01,1.616177212249075126e+02,4.006396150850002158e+01,-9.996588181664378681e-03,9.109403271940045288e-01
2.518503700740147977e+01,8.736000561405118958e+01,1.616215315611389940e+02,4.007118790561391819e+01,-9.974176561925673923e-03,7.567293503951140199e-01
2.520504100820163984e+01,8.735980655265478845e+01,1.616253248216701195e+02,4.007839966210418226e+01,-9.951865123667857915e-03,3.667283096368995632e-01
2.522504500900179991e+01,8.735960795247190447e+01,1.616291010803266488e+02,4.008559680783087487e+01,-9.929547908754443597e-03,-6.587642862062741134e-02
2.524504900980195998e+01,8.735940979325582134e+01,1.616328604108245770e+02,4.009277937261357039e+01,-9.907102101578857400e-03,-4.309038687193540995e-01
2.526505301060212005e+01,8.735921205215107932e+01,1.616366028867698788e+02,4.009994738623134936e+01,-9.884388030585000706e-03,-5.657333827917683244e-01
2.528505701140228012e+01,8.735901470369341837e+01,1.616403285816587925e+02,4.010710087842281268e+01,-9.861249168793051467e-03,2.333032181718416309e-01
2.530506101220244020e+01,8.735881772057334160e+01,1.616440375688225686e+02,4.011423987888025522e+01,-9.837517061697553800e-03,2.242541712756987438e-01
2.532506501300260027e+01,8.735862112544775471e+01,1.616477299176501958e+02,4.012136441685213128e+01,-9.813345692904817952e-03,-9.712444970925579457e-02
2.534506901380276034e+01,8.735842495638651428e+01,1.616514056959960044e+02,4.012847452139672555e+01,-9.788988479414229005e-03,4.144442020638850477e-01
2.536507301460292041e+01,8.735822923183573607e+01,1.616550649728287681e+02,4.013557022166072130e+01,-9.764572166915286289e-03,-3.120331293384890903e-01
2.538507701540308048e+01,8.735803396772720930e+01,1.616587078170257712e+02,4.014265154675217673e+01,-9.740207249109289478e-03,5.453693268064849775e-01
2.540508101620324055e+01,8.735783917747842509e+01,1.616623342973728086e+02,4.014971852574051780e+01,-9.715987968434092181e-03,1.028754442462587876e-02
2.542508501700340062e+01,8.735764487199254802e+01,1.616659444825642709e+02,4.015677118765653120e+01,-9.691992316589903567e-03,-2.785528020687265752e-02
2.544508901780356069e+01,8.735745105965843038e+01,1.616695384412030592e+02,4.016380956149237846e+01,-9.668282035278252806e-03,-9.804930525010718823e-03
2.546509301860372076e+01,8.735725774635061214e+01,1.616731162418005283e+02,4.017083367620160317e+01,-9.644902616756212410e-03,-5.894054100901798682e-02
2.548509701940388084e+01,8.735706493542932094e+01,1.616766779527766573e+02,4.017784356069908824e+01,-9.621883304504308398e-03,1.234510260859856157e+00
2.550510102020404091e+01,8.735687262774045792e+01,1.616802236424599357e+02,4.018483924386111283e+01,-9.599237093880219618e-03,-8.153591516676818030e-01
2.552510502100420098e+01,8.735668082161562609e+01,1.616837533790872783e+02,4.019182075452530967e+01,-9.576960732786687913e-03,7.903431115811236640e-02
2.554510902180436105e+01,8.735648951287208774e+01,1.616872672308043093e+02,4.019878812149069347e+01,-9.555034722026789495e-03,6.124980599475019494e-01
2.556511302260452112e+01,8.735629869481280707e+01,1.616907652656649930e+02,4.020574137351763255e+01,-9.533423316142375370e-03,3.492231029701184375e-01
2.558511702340468119e+01,8.735610835822646436e+01,1.616942475516319746e+02,4.021268053932787012e+01,-9.512074524508307150e-03,-1.605530603781434584e-01
2.560512102420484126e+01,8.735591849138735654e+01,1.616977141565762963e+02,4.021960564760453138e+01,-9.490920110479805771e-03,8.605695919979384767e-01
2.562512502500500133e+01,8.735572908005552506e+01,1.617011651482776529e+02,4.022651672699208092e+01,-9.469875593865140218e-03,-5.437163044767058251e-01
2.564512902580516140e+01,8.735554010747667064e+01,1.617046005944241926e+02,4.023341380609638662e+01,-9.448840250087187087e-03,-6.625969051092028828e-01
2.566513302660532148e+01,8.735535155438218169e+01,1.617080205626126030e+02,4.024029691348466287e+01,-9.427697111306088118e-03,2.746075843548992923e-01
