t,v,brake_temperature,cart_position,dv_dt
4.716943388677734994e+00,1.472568212001999655e+01,3.963349290171059636e+01,8.141999188718570224e+01,-1.224182251198315363e+00
4.722944588917783015e+00,1.471834231025058060e+01,3.966587560589812256e+01,8.150834163726464965e+01,-1.221928751299946825e+00
4.728945789157831037e+00,1.471101606270164019e+01,3.969821688811771310e+01,8.159664738545731666e+01,-1.219661827775911478e+00
4.734946989397879058e+00,1.470370345718349014e+01,3.973051681388159295e+01,8.168490921311776276e+01,-1.217381735840979085e+00
4.740948189637927079e+00,1.469640457200891426e+01,3.976277544885813597e+01,8.177312720199263651e+01,-1.215088730480456292e+00
4.746949389877975101e+00,1.468911948399316714e+01,3.979499285887180093e+01,8.186130143422120398e+01,-1.212783066412963295e+00
4.752950590118023122e+00,1.468184826845397772e+01,3.982716910990318127e+01,8.194943199233532027e+01,-1.210464998053556673e+00
4.758951790358071143e+00,1.467459099921153687e+01,3.985930426808899796e+01,8.203751895925944382e+01,-1.208134779477205045e+00
4.764952990598119165e+00,1.466734774858851331e+01,3.989139839972207113e+01,8.212556241831065051e+01,-1.205792664382621115e+00
4.770954190838167186e+00,1.466011858741004126e+01,3.992345157125135557e+01,8.221356245319861955e+01,-1.203438906056454538e+00
4.776955391078215207e+00,1.465290358500372925e+01,3.995546384928191230e+01,8.230151914802561919e+01,-1.201073757337859371e+00
4.782956591318263229e+00,1.464570280919965306e+01,3.998743530057493700e+01,8.238943258728652097e+01,-1.198697470583427904e+00
4.788957791558311250e+00,1.463851632633036104e+01,4.001936599204772449e+01,8.247730285586879972e+01,-1.196310297632504849e+00
4.794958991798359271e+00,1.463134420123086699e+01,4.005125599077370424e+01,8.256513003905256198e+01,-1.193912489772885444e+00
4.800960192038407293e+00,1.462418649723866260e+01,4.008310536398241197e+01,8.265291422251046072e+01,-1.191504297706902138e+00
4.806961392278455314e+00,1.461704327619370325e+01,4.011491417905951096e+01,8.274065549230782324e+01,-1.189085971517899853e+00
4.812962592518503335e+00,1.460991459843841866e+01,4.014668250354678491e+01,8.282835393490249487e+01,-1.186657760637112702e+00
4.818963792758551357e+00,1.460280052281770757e+01,4.017841040514212381e+01,8.291600963714500949e+01,-1.184219913810939051e+00
4.824964992998599378e+00,1.459570110667893772e+01,4.021009795169954515e+01,8.300362268627844742e+01,-1.181772679068620713e+00
4.830966193238647399e+00,1.458861640587194763e+01,4.024174521122919401e+01,8.309119316993852067e+01,-1.179316303690335355e+00
4.836967393478695421e+00,1.458154647474904841e+01,4.027335225189730750e+01,8.317872117615350191e+01,-1.176851034175698807e+00
4.842968593718743442e+00,1.457449136616501839e+01,4.030491914202626447e+01,8.326620679334433817e+01,-1.174377116212682148e+00
4.848969793958791463e+00,1.456745113147711024e+01,4.033644595009455713e+01,8.335365011032450866e+01,-1.171894794646957116e+00
4.854970994198839485e+00,1.456042582054504031e+01,4.036793274473679816e+01,8.344105121630013855e+01,-1.169404313451654742e+00
4.860972194438887506e+00,1.455341548173100108e+01,4.039937959474370643e+01,8.352841020086994206e+01,-1.166905915697560303e+00
4.866973394678935527e+00,1.454642016189965403e+01,4.043078656906213553e+01,8.361572715402523670e+01,-1.164399843523733935e+00
4.872974594918983549e+00,1.453943990641813144e+01,4.046215373679504523e+01,8.370300216614994326e+01,-1.161886338108563121e+00
4.878975795159031570e+00,1.453247475915603104e+01,4.049348116720153001e+01,8.379023532802057161e+01,-1.159365639641255941e+00
4.884976995399079591e+00,1.452552476248542668e+01,4.052476892969677635e+01,8.387742673080627753e+01,-1.156837987293769077e+00
4.890978195639127613e+00,1.451858995728086299e+01,4.055601709385211961e+01,8.396457646606876324e+01,-1.154303619193182362e+00
4.896979395879175634e+00,1.451167038291934830e+01,4.058722572939499429e+01,8.405168462576237687e+01,-1.151762772394507639e+00
4.902980596119223655e+00,1.450476607728036704e+01,4.061839490620895532e+01,8.413875130223405563e+01,-1.149215682853957254e+00
4.908981796359271677e+00,1.449787707674587089e+01,4.064952469433367810e+01,8.422577658822332580e+01,-1.146662585402649981e+00
4.914982996599319698e+00,1.449100341620028587e+01,4.068061516396496557e+01,8.431276057686234537e+01,-1.144103713720771243e+00
4.920984196839367719e+00,1.448414512903050344e+01,4.071166638545473404e+01,8.439970336167584719e+01,-1.141539300312189198e+00
4.926985397079415741e+00,1.447730224712588765e+01,4.074267842931099892e+01,8.448660503658116738e+01,-1.138969576479519574e+00
4.932986597319463762e+00,1.447047480087827331e+01,4.077365136619793162e+01,8.457346569588827379e+01,-1.136394772299648359e+00
4.938987797559511783e+00,1.446366281918196428e+01,4.080458526693579557e+01,8.466028543429972331e+01,-1.133815116599713679e+00
4.944988997799559804e+00,1.445686632943373695e+01,4.083548020250097466e+01,8.474706434691066192e+01,-1.131230836933546646e+00
4.950990198039607826e+00,1.445008535753283319e+01,4.086633624402597320e+01,8.483380252920885312e+01,-1.128642159558566505e+00
4.956991398279655847e+00,1.444331993095961231e+01,4.089715346125453266e+01,8.492050007399751621e+01,-1.126049309804691090e+00
4.962992598519703868e+00,1.443657008962452082e+01,4.092793191654887863e+01,8.500715705949049550e+01,-1.123452513451173695e+00
4.968993798759751890e+00,1.442983585624960341e+01,4.095867167946185106e+01,8.509377357835357714e+01,-1.120851992948958653e+00
4.974994998999799911e+00,1.442311724959109753e+01,4.098937282087700140e+01,8.518034972598826471e+01,-1.118247969054401825e+00
4.980996199239847932e+00,1.441641428734341801e+01,4.102003541160871691e+01,8.526688559774026999e+01,-1.115640661175504755e+00
4.986997399479895954e+00,1.440972698613917302e+01,4.105065952240219929e+01,8.535338128889948450e+01,-1.113030287351254977e+00
4.992998599719943975e+00,1.440305536154915522e+01,4.108124522393351441e+01,8.543983689469996534e+01,-1.110417064231402184e+00
4.998999799959991996e+00,1.439639942808234707e+01,4.111179258680952842e+01,8.552625251031994935e+01,-1.107801207056686055e+00
5.005001000200040018e+00,1.438975919918591195e+01,4.114230168156796452e+01,8.561262823088188156e+01,-1.105182929639510592e+00
5.011002200440088039e+00,1.438313468724520661e+01,4.117277257867736751e+01,8.569896415145234414e+01,-1.102562444345066339e+00
5.017003400680136060e+00,1.437652590358377225e+01,4.120320534853711081e+01,8.578526036704212743e+01,-1.099939962072903565e+00
5.023004600920184082e+00,1.436993285846333457e+01,4.123360006147739654e+01,8.587151697260618732e+01,-1.097315692238948870e+00
5.029005801160232103e+00,1.436335556108381084e+01,4.126395678775927678e+01,8.595773406304365949e+01,-1.094689842757975429e+00
5.035007001400280124e+00,1.435679401958330104e+01,4.129427559757462518e+01,8.604391173319788777e+01,-1.092062620026519326e+00
5.041008201640328146e+00,1.435024824103809671e+01,4.132455656104614405e+01,8.613005007785633893e+01,-1.089434228906245306e+00
5.047009401880376167e+00,1.434371823146267211e+01,4.135479974822737148e+01,8.621614919175071634e+01,-1.086804872707760827e+00
5.053010602120423300e+00,1.433720399580969129e+01,4.138500522910267421e+01,8.630220916955686050e+01,-1.084174753174875327e+00
5.059011802360471322e+00,1.433070553797000102e+01,4.141517307358726185e+01,8.638823010589482010e+01,-1.081544070469310448e+00
5.065013002600519343e+00,1.432422286077264140e+01,4.144530335152717271e+01,8.647421209532880937e+01,-1.078913023155855910e+00
5.071014202840567364e+00,1.431775596598483347e+01,4.147539613269926662e+01,8.656015523236723652e+01,-1.076281808187970590e+00
5.077015403080615386e+00,1.431130485431198807e+01,4.150545148681124630e+01,8.664605961146264690e+01,-1.073650620893829677e+00
5.083016603320663407e+00,1.430486952539770584e+01,4.153546948350164314e+01,8.673192532701182245e+01,-1.071019654962815482e+00
5.089017803560711428e+00,1.429844997782376836e+01,4.156545019233981719e+01,8.681775247335568224e+01,-1.068389102432452997e+00
5.095019003800759450e+00,1.429204620911014878e+01,4.159539368282596428e+01,8.690354114477935354e+01,-1.065759153675786441e+00
5.101020204040807471e+00,1.428565821571500472e+01,4.162530002439112309e+01,8.698929143551210075e+01,-1.063129997389198111e+00
5.107021404280855492e+00,1.427928599303468182e+01,4.165516928639713967e+01,8.707500343972742485e+01,-1.060501820580664667e+00
5.113022604520903514e+00,1.427292953540371201e+01,4.168500153813671716e+01,8.716067725154296397e+01,-1.057874808558458612e+00
5.119023804760951535e+00,1.426658883609481521e+01,4.171479684883338024e+01,8.724631296502055022e+01,-1.055249144920276105e+00
5.125025005000999556e+00,1.426026388731889938e+01,4.174455528764147516e+01,8.733191067416619546e+01,-1.052625011542810407e+00
5.131026205241047577e+00,1.425395468022505341e+01,4.177427692364620526e+01,8.741747047293009132e+01,-1.050002588571752549e+00
5.137027405481095599e+00,1.424766120490056309e+01,4.180396182586358833e+01,8.750299245520659497e+01,-1.047382054412229202e+00
5.143028605721143620e+00,1.424138345037089159e+01,4.183361006324047082e+01,8.758847671483425756e+01,-1.044763585719663102e+00
5.149029805961191641e+00,1.423512140459969366e+01,4.186322170465454207e+01,8.767392334559582423e+01,-1.042147357391071782e+00
5.155031006201239663e+00,1.422887505448881029e+01,4.189279681891432716e+01,8.775933244121817722e+01,-1.039533542556783985e+00
5.161032206441287684e+00,1.422264438587827229e+01,4.192233547475916566e+01,8.784470409537240698e+01,-1.036922312572585270e+00
5.167033406681335705e+00,1.421642938354629138e+01,4.195183774085925421e+01,8.793003840167379792e+01,-1.034313837012281301e+00
5.173034606921383727e+00,1.421023003120927264e+01,4.198130368581559679e+01,8.801533545368177158e+01,-1.031708283660687453e+00
5.179035807161431748e+00,1.420404631152180208e+01,4.201073337816004027e+01,8.810059534489995769e+01,-1.029105818507027870e+00
5.185037007401479769e+00,1.419787820607665552e+01,4.204012688635526729e+01,8.818581816877616575e+01,-1.026506605738753741e+00
5.191038207641527791e+00,1.419172569540479856e+01,4.206948427879479624e+01,8.827100401870238500e+01,-1.023910807735774586e+00
5.197039407881575812e+00,1.418558875897537952e+01,4.209880562380295999e+01,8.835615298801475603e+01,-1.021318585065096540e+00
5.203040608121623833e+00,1.417946737519573475e+01,4.212809098963493426e+01,8.844126516999364185e+01,-1.018730096475870317e+00
5.209041808361671855e+00,1.417336152141138861e+01,4.215734044447673767e+01,8.852634065786354256e+01,-1.016145498894839960e+00
5.215043008601719876e+00,1.416727117390605173e+01,4.218655405644520329e+01,8.861137954479316647e+01,-1.013564947422197715e+00
5.221044208841767897e+00,1.416119630790162098e+01,4.221573189358800704e+01,8.869638192389540166e+01,-1.010988595327830364e+00
5.227045409081815919e+00,1.415513689755818305e+01,4.224487402388364643e+01,8.878134788822730172e+01,-1.008416594047972792e+00
5.233046609321863940e+00,1.414909291597400731e+01,4.227398051524146894e+01,8.886627753079010006e+01,-1.005849093182239695e+00
5.239047809561911961e+00,1.414306433518555295e+01,4.230305143550163649e+01,8.895117094452920981e+01,-1.003286240491056969e+00
5.245049009801959983e+00,1.413705112616746717e+01,4.233208685243516101e+01,8.903602822233423808e+01,-1.000728181893475455e+00
5.251050210042008004e+00,1.413105325883257990e+01,4.236108683374386175e+01,8.912084945703895755e+01,-9.981750614653683851e-01
5.257051410282056025e+00,1.412507070203191084e+01,4.239005144706041506e+01,8.920563474142132065e+01,-9.956270214380077421e-01
5.263052610522104047e+00,1.411910342355466774e+01,4.241898075994831174e+01,8.929038416820347379e+01,-9.930842021970169853e-01
5.269053810762152068e+00,1.411315139012824282e+01,4.244787483990189259e+01,8.937509783005171471e+01,-9.905467422816963685e-01
5.275055011002200089e+00,1.410721456741821811e+01,4.247673375434630572e+01,8.945977581957653513e+01,-9.880147783847186282e-01
5.281056211242248111e+00,1.410129292002835832e+01,4.250555757063756346e+01,8.954441822933262074e+01,-9.854884453521877141e-01
5.287057411482296132e+00,1.409538641150061977e+01,4.253434635606247838e+01,8.962902515181880858e+01,-9.829678761840623391e-01
5.293058611722344153e+00,1.408949500431514146e+01,4.256310017783871302e+01,8.971359667947815808e+01,-9.804532020349348009e-01
5.299059811962392175e+00,1.408361865989025397e+01,4.259181910311476571e+01,8.979813290469785159e+01,-9.779445522151695158e-01
5.305061012202440196e+00,1.407775733858384370e+01,4.262050319896967210e+01,8.988263391980871120e+01,-9.754420541925241661e-01
5.311062212442488217e+00,1.407191101977718262e+01,4.264915252822350311e+01,8.996709980834911846e+01,-9.729458356471306635e-01
5.317063412682536239e+00,1.406607968102150785e+01,4.267776715328650283e+01,9.005153065318232564e+01,-9.704560223444103073e-01
5.323064612922584260e+00,1.406026327980014301e+01,4.270634714022185818e+01,9.013592654492160250e+01,-9.679727362714284356e-01
5.329065813162632281e+00,1.405446177317566736e+01,4.273489255489208460e+01,9.022028757385035647e+01,-9.654960976462417799e-01
5.335067013402680303e+00,1.404867511778992295e+01,4.276340346295901185e+01,9.030461382992216102e+01,-9.630262249202869995e-01
5.341068213642728324e+00,1.404290326986400750e+01,4.279187992988379818e+01,9.038890540276075569e+01,-9.605632347811015048e-01
5.347069413882776345e+00,1.403714618519828150e+01,4.282032202092694462e+01,9.047316238166004609e+01,-9.581072421553589180e-01
5.353070614122824367e+00,1.403140381917236112e+01,4.284872980114825936e+01,9.055738485558407547e+01,-9.556583602122263876e-01
5.359071814362872388e+00,1.402567612674512176e+01,4.287710333540689334e+01,9.064157291316709575e+01,-9.532167003670323213e-01
5.365073014602920409e+00,1.401996306245470336e+01,4.290544268836131891e+01,9.072572664271346810e+01,-9.507823722852488668e-01
5.371074214842968431e+00,1.401426458041849799e+01,4.293374792446932986e+01,9.080984613219777657e+01,-9.483554838867718217e-01
5.377075415083016452e+00,1.400858063433316225e+01,4.296201910798805557e+01,9.089393146926470024e+01,-9.459361413505140703e-01
5.383076615323064473e+00,1.400291117747460845e+01,4.299025630297395395e+01,9.097798274122915529e+01,-9.435244491192830152e-01
5.389077815563112495e+00,1.399725616269800987e+01,4.301845957328279724e+01,9.106200003507613872e+01,-9.411205099049654299e-01
5.395079015803160516e+00,1.399161554243779726e+01,4.304662898256970749e+01,9.114598343746089881e+01,-9.387244246939921988e-01
5.401080216043208537e+00,1.398598926870766412e+01,4.307476459428910687e+01,9.122993303470876469e+01,-9.363362927530939350e-01
5.407081416283256559e+00,1.398037729310055965e+01,4.310286647169476737e+01,9.131384891281528837e+01,-9.339562116353350429e-01
5.413082616523304580e+00,1.397477956678869226e+01,4.313093467783977530e+01,9.139773115744614529e+01,-9.315842771864289995e-01
5.419083816763352601e+00,1.396919604052353314e+01,4.315896927557655260e+01,9.148157985393719116e+01,-9.292205835513230872e-01
5.425085017003400623e+00,1.396362666463580737e+01,4.318697032755683551e+01,9.156539508729444776e+01,-9.268652231810520226e-01
5.431086217243448644e+00,1.395807138903550459e+01,4.321493789623171011e+01,9.164917694219410293e+01,-9.245182868398600373e-01
5.437087417483496665e+00,1.395253016321187012e+01,4.324287204385156258e+01,9.173292550298248216e+01,-9.221798636125795312e-01
5.443088617723544687e+00,1.394700293623340848e+01,4.327077283246612893e+01,9.181664085367610539e+01,-9.198500409122657429e-01
5.449089817963592708e+00,1.394148965674788698e+01,4.329864032392445949e+01,9.190032307796161604e+01,-9.175289044880878819e-01
5.455091018203640729e+00,1.393599027298232684e+01,4.332647457987493311e+01,9.198397225919588038e+01,-9.152165384334578491e-01
5.461092218443688751e+00,1.393050473274301204e+01,4.335427566176526426e+01,9.206758848040585974e+01,-9.129130251944137520e-01
5.467093418683736772e+00,1.392503298341548401e+01,4.338204363084248172e+01,9.215117182428873832e+01,-9.106184455782297960e-01
