t,v_x,v_y,y_position,dv_x_dt
1.168233646729345986e-09,-1.420149479330800823e+05,-2.975651673277738155e+05,-1.395220427257757678e-04,2.202899037317934688e+14
1.170234046809361976e-09,-1.415732465548362525e+05,-2.981104528490845696e+05,-1.401178377710309746e-04,2.213226100938538750e+14
1.172234446889377966e-09,-1.411294827293111011e+05,-2.986540210051041795e+05,-1.407147218920695947e-04,2.223519297661594062e+14
1.174234846969393955e-09,-1.406836632449299213e+05,-2.991958639467243920e+05,-1.413126916462262045e-04,2.233778478667644375e+14
1.176235247049409945e-09,-1.402357949204059551e+05,-2.997359738516265061e+05,-1.419117435748861432e-04,2.244003495689225000e+14
1.178235647129425934e-09,-1.397858846047404222e+05,-3.002743429242809070e+05,-1.425118742034857020e-04,2.254194201010851562e+14
1.180236047209441924e-09,-1.393339391772225790e+05,-3.008109633959472994e+05,-1.431130800415120977e-04,2.264350447468988750e+14
1.182236447289457913e-09,-1.388799655474295141e+05,-3.013458275246747653e+05,-1.437153575825033910e-04,2.274472088452063750e+14
1.184236847369473903e-09,-1.384239706552263815e+05,-3.018789275953014730e+05,-1.443187033040485134e-04,2.284558977900421250e+14
1.186237247449489893e-09,-1.379659614707662549e+05,-3.024102559194550267e+05,-1.449231136677873761e-04,2.294610970306329375e+14
1.188237647529505882e-09,-1.375059449854989653e+05,-3.029398048425266170e+05,-1.455285851238104537e-04,2.304627920846824688e+14
1.190238047609522079e-09,-1.370439281982024550e+05,-3.034675667520894785e+05,-1.461351141174323373e-04,2.314609685543642812e+14
1.192238447689538068e-09,-1.365799181694429135e+05,-3.039935340354054351e+05,-1.467426970625247250e-04,2.324556120453615000e+14
1.194238847769554058e-09,-1.361139219902194163e+05,-3.045176991067908239e+05,-1.473513303569300365e-04,2.334467082190529688e+14
1.196239247849570047e-09,-1.356459467785079905e+05,-3.050400544104338042e+05,-1.479610103841557224e-04,2.344342427978801250e+14
1.198239647929586037e-09,-1.351759996792617603e+05,-3.055605924203942996e+05,-1.485717335133742377e-04,2.354182015653434375e+14
1.200240048009602027e-09,-1.347040878644108016e+05,-3.060793056406040560e+05,-1.491834960994230686e-04,2.363985703659980000e+14
1.202240448089618016e-09,-1.342302185328621417e+05,-3.065961866048665834e+05,-1.497962944828047866e-04,2.373753351054503125e+14
1.204240848169634006e-09,-1.337543989104998473e+05,-3.071112278768573888e+05,-1.504101249896869403e-04,2.383484817503550625e+14
1.206241248249649995e-09,-1.332766362501849653e+05,-3.076244220501236268e+05,-1.510249839319021369e-04,2.393179963284086562e+14
1.208241648329665985e-09,-1.327969378317555820e+05,-3.081357617480843910e+05,-1.516408676069480686e-04,2.402838649283474062e+14
1.210242048409681975e-09,-1.323153109620266769e+05,-3.086452396240305388e+05,-1.522577722979873778e-04,2.412460736999418438e+14
1.212242448489697964e-09,-1.318317629747902974e+05,-3.091528483611248084e+05,-1.528756942738477924e-04,2.422046088539924688e+14
1.214242848569713954e-09,-1.313463012308154721e+05,-3.096585806724016438e+05,-1.534946297890220986e-04,2.431594566623248750e+14
1.216243248649729943e-09,-1.308589331178482389e+05,-3.101624293007674860e+05,-1.541145750836680594e-04,2.441106034577860625e+14
1.218243648729745933e-09,-1.303696660506115586e+05,-3.106643870190004236e+05,-1.547355263836085778e-04,2.450580356342378438e+14
1.220244048809762129e-09,-1.298785074708054162e+05,-3.111644466297506006e+05,-1.553574799003315065e-04,2.460017396465537812e+14
1.222244448889778119e-09,-1.293854648471068940e+05,-3.116626009655396920e+05,-1.559804318309897025e-04,2.469417020106121875e+14
1.224244848969794108e-09,-1.288905456751699385e+05,-3.121588428887614282e+05,-1.566043783584011352e-04,2.478779093032921250e+14
1.226245249049810098e-09,-1.283937574776255060e+05,-3.126531652916811872e+05,-1.572293156510488324e-04,2.488103481624678125e+14
1.228245649129826088e-09,-1.278951078040815919e+05,-3.131455610964364023e+05,-1.578552398630807718e-04,2.497390052870027188e+14
1.230246049209842077e-09,-1.273946042311231577e+05,-3.136360232550361543e+05,-1.584821471343100167e-04,2.506638674367448438e+14
1.232246449289858067e-09,-1.268922543623121601e+05,-3.141245447493614047e+05,-1.591100335902147157e-04,2.515849214325202188e+14
1.234246849369874056e-09,-1.263880658281875658e+05,-3.146111185911648208e+05,-1.597388953419379674e-04,2.525021541561264375e+14
1.236247249449890046e-09,-1.258820462862652930e+05,-3.150957378220711835e+05,-1.603687284862879286e-04,2.534155525503283438e+14
1.238247649529906036e-09,-1.253742034210383135e+05,-3.155783955135767465e+05,-1.609995291057378418e-04,2.543251036188504688e+14
1.240248049609922025e-09,-1.248645449439765216e+05,-3.160590847670498770e+05,-1.616312932684259534e-04,2.552307944263722812e+14
1.242248449689938015e-09,-1.243530785935268650e+05,-3.165377987137306482e+05,-1.622640170281555412e-04,2.561326120985200000e+14
1.244248849769954004e-09,-1.238398121315506287e+05,-3.170145305169001222e+05,-1.628976964261514030e-04,2.570305438259784062e+14
1.246249249849969994e-09,-1.233247533178061276e+05,-3.174892733858388965e+05,-1.635323275035912823e-04,2.579245768909390000e+14
1.248249649929985984e-09,-1.228079099667386472e+05,-3.179620205400255509e+05,-1.641679062735576934e-04,2.588146985991188438e+14
1.250250050010002180e-09,-1.222892899253959185e+05,-3.184327652255254798e+05,-1.648044287320106981e-04,2.597008963109254688e+14
1.252250450090018170e-09,-1.217689010642686771e+05,-3.189015007208856987e+05,-1.654418908623131760e-04,2.605831574526442812e+14
1.254250850170034159e-09,-1.212467512772902992e+05,-3.193682203371351934e+05,-1.660802886352311764e-04,2.614614695164321250e+14
1.256251250250050149e-09,-1.207228484818370198e+05,-3.198329174177847453e+05,-1.667196180089337561e-04,2.623358200603066250e+14
1.258251650330066138e-09,-1.201972006187278603e+05,-3.202955853388268733e+05,-1.673598749289929518e-04,2.632061967081388125e+14
1.260252050410082128e-09,-1.196698156522246863e+05,-3.207562175087360665e+05,-1.680010553283838351e-04,2.640725871496451562e+14
1.262252450490098117e-09,-1.191407015700321062e+05,-3.212148073684686096e+05,-1.686431551274845118e-04,2.649349791403787500e+14
1.264252850570114107e-09,-1.186098663832975872e+05,-3.216713483914624667e+05,-1.692861702340760677e-04,2.657933605017192812e+14
1.266253250650130097e-09,-1.180773181266113679e+05,-3.221258340836376301e+05,-1.699300965433426505e-04,2.666477191208660000e+14
1.268253650730146086e-09,-1.175430648580065317e+05,-3.225782579833957134e+05,-1.705749299378713879e-04,2.674980429508268438e+14
1.270254050810162076e-09,-1.170071146589589043e+05,-3.230286136616204167e+05,-1.712206662876524150e-04,2.683443200104117500e+14
1.272254450890178065e-09,-1.164694756343871850e+05,-3.234768947216769448e+05,-1.718673014500789555e-04,2.691865383842202500e+14
1.274254850970194055e-09,-1.159301559126528300e+05,-3.239230947994126473e+05,-1.725148312699471863e-04,2.700246862226351562e+14
1.276255251050210045e-09,-1.153891636455600965e+05,-3.243672075631564367e+05,-1.731632515794563458e-04,2.708587517418108125e+14
1.278255651130226034e-09,-1.148465070083560859e+05,-3.248092267137192539e+05,-1.738125581982086524e-04,2.716887232236650625e+14
1.280256051210242024e-09,-1.143021941997306858e+05,-3.252491459843937191e+05,-1.744627469332093593e-04,2.725145890158683125e+14
1.282256451290258220e-09,-1.137562334418165119e+05,-3.256869591409544228e+05,-1.751138135788668081e-04,2.733363375318348750e+14
1.284256851370274210e-09,-1.132086329801891698e+05,-3.261226599816575763e+05,-1.757657539169921851e-04,2.741539572507118750e+14
1.286257251450290199e-09,-1.126594010838669055e+05,-3.265562423372413614e+05,-1.764185637167998196e-04,2.749674367173696875e+14
1.288257651530306189e-09,-1.121085460453108244e+05,-3.269877000709258136e+05,-1.770722387349070752e-04,2.757767645423922812e+14
1.290258051610322179e-09,-1.115560761804248177e+05,-3.274170270784126478e+05,-1.777267747153342956e-04,2.765819294020657500e+14
1.292258451690338168e-09,-1.110019998285556212e+05,-3.278442172878856072e+05,-1.783821673895048321e-04,2.773829200383687500e+14
1.294258851770354158e-09,-1.104463253524927131e+05,-3.282692646600101143e+05,-1.790384124762450704e-04,2.781797252589627188e+14
1.296259251850370147e-09,-1.098890611384684453e+05,-3.286921631879334454e+05,-1.796955056817844303e-04,2.789723339371779062e+14
1.298259651930386137e-09,-1.093302155961579265e+05,-3.291129068972847308e+05,-1.803534426997553393e-04,2.797607350120073438e+14
1.300260052010402127e-09,-1.087697971421980183e+05,-3.295314898535459652e+05,-1.810122192193687398e-04,2.805449175019996875e+14
1.302260452090418116e-09,-1.082078142093756469e+05,-3.299479061554276850e+05,-1.816718309207625910e-04,2.813248704926702812e+14
1.304260852170434106e-09,-1.076442752800415619e+05,-3.303621499209804460e+05,-1.823322734584527697e-04,2.821005831103202500e+14
1.306261252250450095e-09,-1.070791888567256829e+05,-3.307742153026713640e+05,-1.829935424759763856e-04,2.828720445505338750e+14
1.308261652330466085e-09,-1.065125634617397154e+05,-3.311840964875750360e+05,-1.836556336060891611e-04,2.836392440785252500e+14
1.310262052410482074e-09,-1.059444076371771662e+05,-3.315917876973734819e+05,-1.843185424707655660e-04,2.844021710291277500e+14
1.312262452490498271e-09,-1.053747299449132115e+05,-3.319972831883563194e+05,-1.849822646811987369e-04,2.851608148067804375e+14
1.314262852570514260e-09,-1.048035389666050323e+05,-3.324005772514204727e+05,-1.856467958378003684e-04,2.859151648855160000e+14
1.316263252650530250e-09,-1.042308433036913775e+05,-3.328016642120704055e+05,-1.863121315302010384e-04,2.866652108089475000e+14
1.318263652730546240e-09,-1.036566515773928841e+05,-3.332005384304180625e+05,-1.869782673372498557e-04,2.874109421902558125e+14
1.320264052810562229e-09,-1.030809724287119316e+05,-3.335971943011828116e+05,-1.876451988270147041e-04,2.881523487121765625e+14
1.322264452890578219e-09,-1.025038145184326713e+05,-3.339916262536915601e+05,-1.883129215567821068e-04,2.888894201269871250e+14
1.324264852970594208e-09,-1.019251865271210700e+05,-3.343838287518785801e+05,-1.889814310730573077e-04,2.896221462564931875e+14
1.326265253050610198e-09,-1.013450971551248513e+05,-3.347737962942857412e+05,-1.896507229115641357e-04,2.903505169920160625e+14
1.328265653130626188e-09,-1.007635551225735398e+05,-3.351615234140622779e+05,-1.903207925972452491e-04,2.910745222943785625e+14
1.330266053210642177e-09,-1.001805691693784029e+05,-3.355470046789649059e+05,-1.909916356442618369e-04,2.917941521938918750e+14
1.332266453290658167e-09,-9.959614805523253744e+04,-3.359302346913578222e+05,-1.916632475559939175e-04,2.925093967903414375e+14
1.334266853370674156e-09,-9.901030055961076869e+04,-3.363112080882126465e+05,-1.923356238250400671e-04,2.932202462529743125e+14
1.336267253450690146e-09,-9.842303548176976619e+04,-3.366899195411085966e+05,-1.930087599332176100e-04,2.939266908204837500e+14
1.338267653530706136e-09,-9.783436164074791304e+04,-3.370663637562322547e+05,-1.936826513515625637e-04,2.946287208009968125e+14
1.340268053610722125e-09,-9.724428787536542222e+04,-3.374405354743776261e+05,-1.943572935403295855e-04,2.953263265720595625e+14
1.342268453690738322e-09,-9.665282304422419111e+04,-3.378124294709463720e+05,-1.950326819489921074e-04,2.960194985806225000e+14
1.344268853770754311e-09,-9.605997602570812160e+04,-3.381820405559473438e+05,-1.957088120162420652e-04,2.967082273430268750e+14
1.346269253850770301e-09,-9.546575571798266901e+04,-3.385493635739970487e+05,-1.963856791699901969e-04,2.973925034449898750e+14
1.348269653930786290e-09,-9.487017103899516223e+04,-3.389143934043194167e+05,-1.970632788273659610e-04,2.980723175415910625e+14
1.350270054010802280e-09,-9.427323092647470185e+04,-3.392771249607459176e+05,-1.977416063947174014e-04,2.987476603572568125e+14
1.352270454090818269e-09,-9.367494433698568901e+04,-3.396375531920410576e+05,-1.984206572680851060e-04,2.994185226863556250e+14
1.354270854170834259e-09,-9.307532022149239492e+04,-3.399956730893712374e+05,-1.991004268453980177e-04,3.000848954071406250e+14
1.356271254250850249e-09,-9.247436756847612560e+04,-3.403514796700614970e+05,-1.997809105048291810e-04,3.007467694512328750e+14
1.358271654330866238e-09,-9.187209539634227986e+04,-3.407049679825174971e+05,-2.004621036086764812e-04,3.014041358129322500e+14
1.360272054410882228e-09,-9.126851273957487138e+04,-3.410561331114065833e+05,-2.011440015103083958e-04,3.020569855589273125e+14
1.362272454490898217e-09,-9.066362864873657236e+04,-3.414049701776576112e+05,-2.018265995541640759e-04,3.027053098282800000e+14
1.364272854570914207e-09,-9.005745219046865532e+04,-3.417514743384610629e+05,-2.025098930757533190e-04,3.033490998324099375e+14
1.366273254650930197e-09,-8.944999244749103673e+04,-3.420956407872691634e+05,-2.031938774016565691e-04,3.039883468550773750e+14
1.368273654730946186e-09,-8.884125851860227704e+04,-3.424374647537955316e+05,-2.038785478495248893e-04,3.046230422523666875e+14
1.370274054810962176e-09,-8.823125951867956610e+04,-3.427769415040154709e+05,-2.045638997280800706e-04,3.052531774526708750e+14
1.372274454890978372e-09,-8.762000457867863588e+04,-3.431140663401659112e+05,-2.052499283371145235e-04,3.058787439566753125e+14
1.374274854970994362e-09,-8.700750284563406603e+04,-3.434488346007452346e+05,-2.059366289674911690e-04,3.064997333373398125e+14
1.376275255051010351e-09,-8.639376348265887646e+04,-3.437812416605135659e+05,-2.066239969011437918e-04,3.071161372398824375e+14
1.378275655131026341e-09,-8.577879566894476011e+04,-3.441112829304926563e+05,-2.073120274110766873e-04,3.077279473817635625e+14
1.380276055211042331e-09,-8.516260859976206848e+04,-3.444389538579657092e+05,-2.080007157613648786e-04,3.083351555526681250e+14
1.382276455291058320e-09,-8.454521148645975336e+04,-3.447642499264776125e+05,-2.086900572071539810e-04,3.089377536144883125e+14
1.384276855371074310e-09,-8.392661355646542506e+04,-3.450871666558348224e+05,-2.093800469946602836e-04,3.095357335013075625e+14
1.386277255451090299e-09,-8.330682405328530876e+04,-3.454076996021054219e+05,-2.100706803611706946e-04,3.101290872193828750e+14
1.388277655531106289e-09,-8.268585223650427361e+04,-3.457258443576190039e+05,-2.107619525350428499e-04,3.107178068471270625e+14
1.390278055611122279e-09,-8.206370738178581814e+04,-3.460415965509669622e+05,-2.114538587357049507e-04,3.113018845350926250e+14
1.392278455691138268e-09,-8.144039878087205580e+04,-3.463549518470020266e+05,-2.121463941736558988e-04,3.118813125059516875e+14
1.394278855771154258e-09,-8.081593574158374395e+04,-3.466659059468386695e+05,-2.128395540504651880e-04,3.124560830544823125e+14
1.396279255851170247e-09,-8.019032758782026940e+04,-3.469744545878529898e+05,-2.135333335587730403e-04,3.130261885475476250e+14
1.398279655931186237e-09,-7.956358365955966292e+04,-3.472805935436825384e+05,-2.142277278822902423e-04,3.135916214240790625e+14
1.400280056011202226e-09,-7.893571331285857013e+04,-3.475843186242266092e+05,-2.149227321957983088e-04,3.141523741950596250e+14
1.402280456091218423e-09,-7.830672591985219333e+04,-3.478856256756460643e+05,-2.156183416651494007e-04,3.147084394435042500e+14
1.404280856171234412e-09,-7.767663086381697212e+04,-3.481845105814692215e+05,-2.163145514497552199e-04,3.152598098264850000e+14
1.406281256251250402e-09,-7.704543752354761818e+04,-3.484809692647901829e+05,-2.170113567104120218e-04,3.158064780790857500e+14
1.408281656331266392e-09,-7.641315531884903612e+04,-3.487749976776221301e+05,-2.177087525863430947e-04,3.163484369946864375e+14
1.410282056411282381e-09,-7.577979368656744191e+04,-3.490665918082729331e+05,-2.184067342073525036e-04,3.168856794387070000e+14
1.412282456491298371e-09,-7.514536207595409360e+04,-3.493557476825234480e+05,-2.191052966961674008e-04,3.174181983507723750e+14
1.414282856571314360e-09,-7.450986994866532041e+04,-3.496424613636276918e+05,-2.198044351684380257e-04,3.179459867446960625e+14
1.416283256651330350e-09,-7.387332677876247908e+04,-3.499267289523126092e+05,-2.205041447327376778e-04,3.184690377084583125e+14
1.418283656731346340e-09,-7.323574205271199753e+04,-3.502085465867784224e+05,-2.212044204905627167e-04,3.189873444041898125e+14
1.420284056811362329e-09,-7.259712526938537485e+04,-3.504879104426982231e+05,-2.219052575363326160e-04,3.195009000681494375e+14
1.422284456891378319e-09,-7.195748594005915220e+04,-3.507648167332183803e+05,-2.226066509573898825e-04,3.200096980107071875e+14
