t,h,v,m,dv_dt
7.897579515903180081e+00,4.950889609286152790e+02,1.281971499757195545e+02,9.210242048409683093e+02,1.733369488727682750e+01
7.909581916383276123e+00,4.966288831324832813e+02,1.284052171550541459e+02,9.209041808361673702e+02,1.733723260057345783e+01
7.921584316863372166e+00,4.981713028971284984e+02,1.286133268010004542e+02,9.207841568313664311e+02,1.734077123615033145e+01
7.933586717343468209e+00,4.997162207322008953e+02,1.288214789246258078e+02,9.206641328265654920e+02,1.734431079436814827e+01
7.945589117823564251e+00,5.012636371474789598e+02,1.290296735370016847e+02,9.205441088217644392e+02,1.734785127558780715e+01
7.957591518303660294e+00,5.028135526528701575e+02,1.292379106492037408e+02,9.204240848169635001e+02,1.735139268017038461e+01
7.969593918783756337e+00,5.043659677584103065e+02,1.294461902723118385e+02,9.203040608121625610e+02,1.735493500847714898e+01
7.981596319263852379e+00,5.059208829742636340e+02,1.296545124174098760e+02,9.201840368073616219e+02,1.735847826086956047e+01
7.993598719743948422e+00,5.074782988107234019e+02,1.298628770955860432e+02,9.200640128025606828e+02,1.736202243770926401e+01
8.005601120224044465e+00,5.090382157782112245e+02,1.300712843179325091e+02,9.199439887977597436e+02,1.736556753935808928e+01
8.017603520704140507e+00,5.106006343872774096e+02,1.302797340955457344e+02,9.198239647929586909e+02,1.736911356617806490e+01
8.029605921184236550e+00,5.121655551486007880e+02,1.304882264395263007e+02,9.197039407881577517e+02,1.737266051853140425e+01
8.041608321664332593e+00,5.137329785729887135e+02,1.306967613609789396e+02,9.195839167833568126e+02,1.737620839678050544e+01
8.053610722144428635e+00,5.153029051713774606e+02,1.309053388710124750e+02,9.194638927785558735e+02,1.737975720128795842e+01
8.065613122624524678e+00,5.168753354548316565e+02,1.311139589807399943e+02,9.193438687737549344e+02,1.738330693241654501e+01
8.077615523104620721e+00,5.184502699345446217e+02,1.313226217012786492e+02,9.192238447689538816e+02,1.738685759052924595e+01
8.089617923584716763e+00,5.200277091218381429e+02,1.315313270437497692e+02,9.191038207641529425e+02,1.739040917598919833e+01
8.101620324064812806e+00,5.216076535281629276e+02,1.317400750192788337e+02,9.189837967593520034e+02,1.739396168915976659e+01
8.113622724544908849e+00,5.231901036650978085e+02,1.319488656389955281e+02,9.188637727545510643e+02,1.739751513040448572e+01
8.125625125025004891e+00,5.247750600443508802e+02,1.321576989140336025e+02,9.187437487497501252e+02,1.740106950008708964e+01
8.137627525505100934e+00,5.263625231777580211e+02,1.323665748555309847e+02,9.186237247449490724e+02,1.740462479857148992e+01
8.149629925985196977e+00,5.279524935772847130e+02,1.325754934746298090e+02,9.185037007401481333e+02,1.740818102622178998e+01
8.161632326465293019e+00,5.295449717550241076e+02,1.327844547824763310e+02,9.183836767353471942e+02,1.741173818340230639e+01
8.173634726945389062e+00,5.311399582231983914e+02,1.329934587902209273e+02,9.182636527305462550e+02,1.741529627047751205e+01
8.185637127425485104e+00,5.327374534941584443e+02,1.332025055090181240e+02,9.181436287257453159e+02,1.741885528781210013e+01
8.197639527905581147e+00,5.343374580803833851e+02,1.334115949500266822e+02,9.180236047209443768e+02,1.742241523577093432e+01
8.209641928385677190e+00,5.359399724944814807e+02,1.336207271244094272e+02,9.179035807161433240e+02,1.742597611471908436e+01
8.221644328865773232e+00,5.375449972491892368e+02,1.338299020433334192e+02,9.177835567113423849e+02,1.742953792502179056e+01
8.233646729345869275e+00,5.391525328573716251e+02,1.340391197179697542e+02,9.176635327065414458e+02,1.743310066704450634e+01
8.245649129825965318e+00,5.407625798320227659e+02,1.342483801594937916e+02,9.175435087017405067e+02,1.743666434115286989e+01
8.257651530306061360e+00,5.423751386862646768e+02,1.344576833790849832e+02,9.174234846969395676e+02,1.744022894771269705e+01
8.269653930786157403e+00,5.439902099361920591e+02,1.346670293880568465e+02,9.173034606921386285e+02,1.744379448709001679e+01
8.281656331266253446e+00,5.456077941037228811e+02,1.348764181979860837e+02,9.171834366873375757e+02,1.744736095965103573e+01
8.293658731746349488e+00,5.472278917028825163e+02,1.350858498200858548e+02,9.170634126825366366e+02,1.745092836576214523e+01
8.305661132226445531e+00,5.488505032472550056e+02,1.352953242655474071e+02,9.169433886777356975e+02,1.745449670578994983e+01
8.317663532706541574e+00,5.504756292505658166e+02,1.355048415455666486e+02,9.168233646729347583e+02,1.745806598010123167e+01
8.329665933186637616e+00,5.521032702266815022e+02,1.357144016713442909e+02,9.167033406681338192e+02,1.746163618906297188e+01
8.341668333666731883e+00,5.537334266896098143e+02,1.359240046540856213e+02,9.165833166633328801e+02,1.746520733304232920e+01
8.353670734146827925e+00,5.553660991535001585e+02,1.361336505050007872e+02,9.164632926585319410e+02,1.746877941240668264e+01
8.365673134626923968e+00,5.570012881326427987e+02,1.363433392353045122e+02,9.163432686537308882e+02,1.747235242752357465e+01
8.377675535107020011e+00,5.586389941414693112e+02,1.365530708562162943e+02,9.162232446489299491e+02,1.747592637876074662e+01
8.389677935587116053e+00,5.602792176945524716e+02,1.367628453789603213e+02,9.161032206441290100e+02,1.747950126648615310e+01
8.401680336067212096e+00,5.619219593066064817e+02,1.369726628147654708e+02,9.159831966393280709e+02,1.748307709106791208e+01
8.413682736547308139e+00,5.635672194924865153e+02,1.371825231748653664e+02,9.158631726345271318e+02,1.748665385287436180e+01
8.425685137027404181e+00,5.652149987671892859e+02,1.373924264704982932e+02,9.157431486297260790e+02,1.749023155227401105e+01
8.437687537507500224e+00,5.668652976458525927e+02,1.376023727129072824e+02,9.156231246249251399e+02,1.749381018963558176e+01
8.449689937987596267e+00,5.685181166437555476e+02,1.378123619133400553e+02,9.155031006201242008e+02,1.749738976532796642e+01
8.461692338467692309e+00,5.701734562763183476e+02,1.380223940830490221e+02,9.153830766153232616e+02,1.750097027972027064e+01
8.473694738947788352e+00,5.718313170591025028e+02,1.382324692332913401e+02,9.152630526105223225e+02,1.750455173318179192e+01
8.485697139427884395e+00,5.734916995078109494e+02,1.384425873753288556e+02,9.151430286057212697e+02,1.750813412608201247e+01
8.497699539907980437e+00,5.751546041382877092e+02,1.386527485204281334e+02,9.150230046009203306e+02,1.751171745879060637e+01
8.509701940388076480e+00,5.768200314665180031e+02,1.388629526798603706e+02,9.149029805961193915e+02,1.751530173167744664e+01
8.521704340868172523e+00,5.784879820086282507e+02,1.390731998649015964e+02,9.147829565913184524e+02,1.751888694511261235e+01
8.533706741348268565e+00,5.801584562808865257e+02,1.392834900868324155e+02,9.146629325865175133e+02,1.752247309946635312e+01
8.545709141828364608e+00,5.818314547997015325e+02,1.394938233569382930e+02,9.145429085817165742e+02,1.752606019510913882e+01
8.557711542308460650e+00,5.835069780816237426e+02,1.397041996865092415e+02,9.144228845769155214e+02,1.752964823241161696e+01
8.569713942788556693e+00,5.851850266433445995e+02,1.399146190868400765e+02,9.143028605721145823e+02,1.753323721174462690e+01
8.581716343268652736e+00,5.868656010016967457e+02,1.401250815692303036e+02,9.141828365673136432e+02,1.753682713347920696e+01
8.593718743748748778e+00,5.885487016736542500e+02,1.403355871449841175e+02,9.140628125625127041e+02,1.754041799798660151e+01
8.605721144228844821e+00,5.902343291763323805e+02,1.405461358254104312e+02,9.139427885577117650e+02,1.754400980563823254e+01
8.617723544708940864e+00,5.919224840269876040e+02,1.407567276218229040e+02,9.138227645529107122e+02,1.754760255680574232e+01
8.629725945189036906e+00,5.936131667430175867e+02,1.409673625455397996e+02,9.137027405481097730e+02,1.755119625186092946e+01
8.641728345669132949e+00,5.953063778419613072e+02,1.411780406078841850e+02,9.135827165433088339e+02,1.755479089117581992e+01
8.653730746149228992e+00,5.970021178414989436e+02,1.413887618201838166e+02,9.134626925385078948e+02,1.755838647512263151e+01
8.665733146629325034e+00,5.987003872594520999e+02,1.415995261937711120e+02,9.133426685337069557e+02,1.756198300407375967e+01
8.677735547109421077e+00,6.004011866137832385e+02,1.418103337399832355e+02,9.132226445289059029e+02,1.756558047840182013e+01
8.689737947589517120e+00,6.021045164225963617e+02,1.420211844701620407e+02,9.131026205241049638e+02,1.756917889847959913e+01
8.701740348069613162e+00,6.038103772041367847e+02,1.422320783956541277e+02,9.129825965193040247e+02,1.757277826468010318e+01
8.713742748549709205e+00,6.055187694767909079e+02,1.424430155278107577e+02,9.128625725145030856e+02,1.757637857737650933e+01
8.725745149029805248e+00,6.072296937590862171e+02,1.426539958779879100e+02,9.127425485097021465e+02,1.757997983694222199e+01
8.737747549509901290e+00,6.089431505696918521e+02,1.428650194575462535e+02,9.126225245049012074e+02,1.758358204375081613e+01
8.749749949989997333e+00,6.106591404274178103e+02,1.430760862778512319e+02,9.125025005001001546e+02,1.758718519817607273e+01
8.761752350470093376e+00,6.123776638512155159e+02,1.432871963502728931e+02,9.123824764952992155e+02,1.759078930059197177e+01
8.773754750950189418e+00,6.140987213601777057e+02,1.434983496861861170e+02,9.122624524904982763e+02,1.759439435137267793e+01
8.785757151430285461e+00,6.158223134735382018e+02,1.437095462969703590e+02,9.121424284856973372e+02,1.759800035089257619e+01
8.797759551910381504e+00,6.175484407106721392e+02,1.439207861940098496e+02,9.120224044808963981e+02,1.760160729952622205e+01
8.809761952390477546e+00,6.192771035910958517e+02,1.441320693886935658e+02,9.119023804760953453e+02,1.760521519764839837e+01
8.821764352870573589e+00,6.210083026344670998e+02,1.443433958924151170e+02,9.117823564712944062e+02,1.760882404563404435e+01
8.833766753350669632e+00,6.227420383605845018e+02,1.445547657165728310e+02,9.116623324664934671e+02,1.761243384385833366e+01
8.845769153830765674e+00,6.244783112893884436e+02,1.447661788725698102e+02,9.115423084616925280e+02,1.761604459269662470e+01
8.857771554310861717e+00,6.262171219409600553e+02,1.449776353718137614e+02,9.114222844568915889e+02,1.761965629252446774e+01
8.869773954790957760e+00,6.279584708355220073e+02,1.451891352257171945e+02,9.113022604520905361e+02,1.762326894371761909e+01
8.881776355271053802e+00,6.297023584934381688e+02,1.454006784456972525e+02,9.111822364472895970e+02,1.762688254665202692e+01
8.893778755751149845e+00,6.314487854352136083e+02,1.456122650431758245e+02,9.110622124424886579e+02,1.763049710170383833e+01
8.905781156231245888e+00,6.331977521814945931e+02,1.458238950295795178e+02,9.109421884376877188e+02,1.763411260924941359e+01
8.917783556711341930e+00,6.349492592530688171e+02,1.460355684163395722e+02,9.108221644328867797e+02,1.763772906966528353e+01
8.929785957191437973e+00,6.367033071708649459e+02,1.462472852148920595e+02,9.107021404280858405e+02,1.764134648332819921e+01
8.941788357671534015e+00,6.384598964559531851e+02,1.464590454366776555e+02,9.105821164232847877e+02,1.764496485061511066e+01
8.953790758151630058e+00,6.402190276295445983e+02,1.466708490931417828e+02,9.104620924184838486e+02,1.764858417190314555e+01
8.965793158631726101e+00,6.419807012129920167e+02,1.468826961957345532e+02,9.103420684136829095e+02,1.765220444756965179e+01
8.977795559111822143e+00,6.437449177277890158e+02,1.470945867559107967e+02,9.102220444088819704e+02,1.765582567799216918e+01
8.989797959591918186e+00,6.455116776955707110e+02,1.473065207851300613e+02,9.101020204040810313e+02,1.765944786354843643e+01
9.001800360072014229e+00,6.472809816381134169e+02,1.475184982948565846e+02,9.099819963992799785e+02,1.766307100461639834e+01
9.013802760552110271e+00,6.490528300773345336e+02,1.477305192965592937e+02,9.098619723944790394e+02,1.766669510157417733e+01
9.025805161032206314e+00,6.508272235352928874e+02,1.479425838017118906e+02,9.097419483896781003e+02,1.767032015480011609e+01
9.037807561512302357e+00,6.526041625341885037e+02,1.481546918217927384e+02,9.096219243848771612e+02,1.767394616467275625e+01
9.049809961992398399e+00,6.543836475963626071e+02,1.483668433682848615e+02,9.095019003800762221e+02,1.767757313157083843e+01
9.061812362472494442e+00,6.561656792442977348e+02,1.485790384526760590e+02,9.093818763752751693e+02,1.768120105587328794e+01
9.073814762952590485e+00,6.579502580006175094e+02,1.487912770864588481e+02,9.092618523704742302e+02,1.768482993795925040e+01
9.085817163432686527e+00,6.597373843880870936e+02,1.490035592811303786e+02,9.091418283656732910e+02,1.768845977820805615e+01
9.097819563912782570e+00,6.615270589296126218e+02,1.492158850481926038e+02,9.090218043608723519e+02,1.769209057699924870e+01
9.109821964392878613e+00,6.633192821482414274e+02,1.494282543991520527e+02,9.089017803560714128e+02,1.769572233471255629e+01
9.121824364872974655e+00,6.651140545671623840e+02,1.496406673455201144e+02,9.087817563512704737e+02,1.769935505172792745e+01
9.133826765353070698e+00,6.669113767097053369e+02,1.498531238988127541e+02,9.086617323464694209e+02,1.770298872842549542e+01
9.145829165833166741e+00,6.687112490993416714e+02,1.500656240705507116e+02,9.085417083416684818e+02,1.770662336518560664e+01
9.157831566313262783e+00,6.705136722596836307e+02,1.502781678722594449e+02,9.084216843368675427e+02,1.771025896238879227e+01
9.169833966793358826e+00,6.723186467144848848e+02,1.504907553154691016e+02,9.083016603320666036e+02,1.771389552041579663e+01
9.181836367273454869e+00,6.741261729876405298e+02,1.507033864117144901e+02,9.081816363272656645e+02,1.771753303964757009e+01
9.193838767753550911e+00,6.759362516031867472e+02,1.509160611725351941e+02,9.080616123224646117e+02,1.772117152046525490e+01
9.205841168233646954e+00,6.777488830853008039e+02,1.511287796094754583e+02,9.079415883176636726e+02,1.772481096325019223e+01
9.217843568713742997e+00,6.795640679583015071e+02,1.513415417340842737e+02,9.078215643128627335e+02,1.772845136838393643e+01
9.229845969193837263e+00,6.813818067466482944e+02,1.515543475579152641e+02,9.077015403080617943e+02,1.773209273624823368e+01
9.241848369673933306e+00,6.832020999749430530e+02,1.517671970925268852e+02,9.075815163032608552e+02,1.773573506722502913e+01
9.253850770154029348e+00,6.850249481679277324e+02,1.519800903494821966e+02,9.074614922984599161e+02,1.773937836169649529e+01
9.265853170634125391e+00,6.868503518504861631e+02,1.521930273403490048e+02,9.073414682936588633e+02,1.774302262004496811e+01
9.277855571114221434e+00,6.886783115476430339e+02,1.524060080766998055e+02,9.072214442888579242e+02,1.774666784265301800e+01
9.289857971594317476e+00,6.905088277845645734e+02,1.526190325701117843e+02,9.071014202840569851e+02,1.775031402990340013e+01
9.301860372074413519e+00,6.923419010865582095e+02,1.528321008321669012e+02,9.069813962792560460e+02,1.775396118217908281e+01
9.313862772554509561e+00,6.941775319790723415e+02,1.530452128744517779e+02,9.068613722744551069e+02,1.775760929986323333e+01
9.325865173034605604e+00,6.960157209876970228e+02,1.532583687085577253e+02,9.067413482696540541e+02,1.776125838333921081e+01
9.337867573514701647e+00,6.978564686381633919e+02,1.534715683460807725e+02,9.066213242648531150e+02,1.776490843299059463e+01
9.349869973994797689e+00,6.996997754563435592e+02,1.536848117986216948e+02,9.065013002600521759e+02,1.776855944920116315e+01
9.361872374474893732e+00,7.015456419682511751e+02,1.538980990777859290e+02,9.063812762552512368e+02,1.777221143235487943e+01
9.373874774954989775e+00,7.033940687000412026e+02,1.541114301951836580e+02,9.062612522504502977e+02,1.777586438283594816e+01
9.385877175435085817e+00,7.052450561780096905e+02,1.543248051624297261e+02,9.061412282456493585e+02,1.777951830102873743e+01
