t,N,P_pred,dN_dt
9.431886377275455757e+00,1.992657796437132731e+02,1.960316454754300164e+00,5.437044325340423256e-05
9.441888377675535793e+00,1.992657805178525052e+02,1.960326848261040311e+00,5.280166169896460815e-05
9.451890378075615828e+00,1.992657813358456167e+02,1.960337240233205769e+00,5.186254545463953036e-05
9.461892378475695864e+00,1.992657820948115557e+02,1.960347630671050334e+00,5.158546870731584022e-05
9.471894378875775899e+00,1.992657827932604562e+02,1.960358019574807820e+00,5.198717282084430735e-05
9.481896379275855935e+00,1.992657834310936380e+02,1.960368406944692943e+00,5.306876681387961980e-05
9.491898379675935971e+00,1.992657840096038342e+02,1.960378792780900659e+00,5.481572486587538151e-05
9.501900380076016006e+00,1.992657845314748783e+02,1.960389177083606382e+00,5.719788956426441473e-05
9.511902380476096042e+00,1.992657850007819036e+02,1.960399559852965323e+00,6.016946940512468700e-05
9.521904380876176077e+00,1.992657854229913710e+02,1.960409941089114039e+00,6.366903954813096789e-05
9.531906381276256113e+00,1.992657858049608421e+02,1.960420320792168658e+00,6.761954330336550356e-05
9.541908381676336148e+00,1.992657861549392919e+02,1.960430698962226437e+00,7.192828863900047054e-05
9.551910382076416184e+00,1.992657864825667957e+02,1.960441075599364424e+00,7.648695243211989236e-05
9.561912382476496219e+00,1.992657867988748137e+02,1.960451450703640575e+00,8.117157672060670848e-05
9.571914382876576255e+00,1.992657871162859635e+02,1.960461824275092635e+00,8.584257169985676228e-05
9.581916383276656290e+00,1.992657874486141338e+02,1.960472196313739479e+00,9.034471345081840354e-05
9.591918383676736326e+00,1.992657878110644845e+02,1.960482566819579553e+00,9.450714575010010776e-05
9.601920384076816362e+00,1.992657882202334179e+02,1.960492935792592650e+00,9.814337798630390353e-05
9.611922384476896397e+00,1.992657886941086076e+02,1.960503303232738137e+00,1.010512872259283768e-04
9.621924384876976433e+00,1.992657892520689416e+02,1.960513669139956061e+00,1.030131169237336053e-04
9.631926385277056468e+00,1.992657899148845502e+02,1.960524033514166931e+00,1.037954781804018012e-04
9.641928385677136504e+00,1.992657907047168919e+02,1.960534396355271936e+00,1.031493474847877678e-04
9.651930386077216539e+00,1.992657916447852813e+02,1.960544757663156723e+00,1.008138143063774805e-04
9.661932386477296575e+00,1.992657926846406156e+02,1.960555117438743888e+00,9.735576463043571493e-05
9.671934386877376610e+00,1.992657937619379425e+02,1.960565475683122783e+00,9.347575521800877141e-05
9.681936387277456646e+00,1.992657948595608275e+02,1.960575832396747264e+00,8.936611969900809527e-05
9.691938387677536682e+00,1.992657959620673864e+02,1.960586187580047213e+00,8.520037517278922223e-05
9.701940388077616717e+00,1.992657970556905696e+02,1.960596541233428969e+00,8.113321971237041907e-05
9.711942388477696753e+00,1.992657981283378490e+02,1.960606893357274894e+00,7.730053411592052726e-05
9.721944388877776788e+00,1.992657991695915030e+02,1.960617243951944477e+00,7.381938038797386525e-05
9.731946389277856824e+00,1.992658001707083599e+02,1.960627593017773229e+00,7.078800400428519879e-05
9.741948389677936859e+00,1.992658011246200545e+02,1.960637940555073122e+00,6.828583090090489804e-05
9.751950390078016895e+00,1.992658020259327714e+02,1.960648286564132148e+00,6.637346995930215598e-05
9.761952390478096930e+00,1.992658028709274731e+02,1.960658631045215428e+00,6.509271203825051089e-05
9.771954390878176966e+00,1.992658036575597293e+02,1.960668973998563880e+00,6.446652993119528219e-05
9.781956391278255225e+00,1.992658043854598020e+02,1.960679315424395330e+00,6.449907838401713889e-05
9.791958391678335261e+00,1.992658050559326739e+02,1.960689655322903402e+00,6.517569384989485570e-05
9.801960392078415296e+00,1.992658056719579349e+02,1.960699993694258847e+00,6.646289572032060278e-05
9.811962392478495332e+00,1.992658062381898958e+02,1.960710330538607993e+00,6.830838433558028555e-05
9.821964392878575367e+00,1.992658067609575028e+02,1.960720665856074518e+00,7.064104323539766028e-05
9.831966393278655403e+00,1.992658072482644229e+02,1.960730999646757677e+00,7.337093714987474868e-05
9.841968393678735438e+00,1.992658077097889588e+02,1.960741331910733409e+00,7.638931274733806731e-05
9.851970394078815474e+00,1.992658081568841340e+02,1.960751662648054339e+00,7.956859940527749586e-05
9.861972394478895509e+00,1.992658086025776072e+02,1.960761991858749331e+00,8.276240767912668161e-05
9.871974394878975545e+00,1.992658090615717015e+02,1.960772319542823272e+00,8.580553132553347950e-05
9.881976395279055581e+00,1.992658095502434605e+02,1.960782645700258175e+00,8.851394478526231069e-05
9.891978395679135616e+00,1.992658100866445920e+02,1.960792970331011631e+00,9.068480544449641911e-05
9.901980396079215652e+00,1.992658106905014677e+02,1.960803293435018357e+00,9.209645212138184434e-05
9.911982396479295687e+00,1.992658113832150946e+02,1.960813615012189093e+00,9.250840657060166450e-05
9.921984396879375723e+00,1.992658121878612576e+02,1.960823935062411261e+00,9.166137096450199806e-05
9.931986397279455758e+00,1.992658131010588534e+02,1.960834253585943987e+00,8.959333831093374556e-05
9.941988397679535794e+00,1.992658140479085773e+02,1.960844570584053592e+00,8.714593660741343228e-05
9.951990398079615829e+00,1.992658150120911955e+02,1.960854886057181501e+00,8.450254128078427129e-05
9.961992398479695865e+00,1.992658159831133844e+02,1.960865200005687203e+00,8.178106392975337258e-05
9.971994398879775900e+00,1.992658169515749478e+02,1.960875512429915091e+00,7.908713294568769925e-05
9.981996399279855936e+00,1.992658179091688169e+02,1.960885823330193789e+00,7.651409300279965464e-05
9.991998399679935972e+00,1.992658188486809649e+02,1.960896132706837047e+00,7.414300680608221228e-05
1.000200040008001601e+01,1.992658197639905495e+02,1.960906440560142405e+00,7.204265335758464062e-05
1.001200240048009604e+01,1.992658206500697133e+02,1.960916746890392526e+00,7.026952993349766530e-05
1.002200440088017608e+01,1.992658215029838118e+02,1.960927051697854528e+00,6.886784883697316673e-05
1.003200640128025611e+01,1.992658223198912708e+02,1.960937354982780434e+00,6.786954116400067960e-05
1.004200840168033615e+01,1.992658230990435584e+02,1.960947656745406054e+00,6.729425477836059599e-05
1.005201040208041618e+01,1.992658238397853268e+02,1.960957956985952766e+00,6.714935357088336332e-05
1.006201240248049622e+01,1.992658245425542987e+02,1.960968255704625740e+00,6.742991946495635602e-05
1.007201440288057626e+01,1.992658252088812674e+02,1.960978552901615046e+00,6.811875140044776344e-05
1.008201640328065629e+01,1.992658258413901535e+02,1.960988848577095434e+00,6.918636534791744452e-05
1.009201840368073633e+01,1.992658264437980051e+02,1.960999142731226330e+00,7.059099329254081567e-05
1.010202040408081636e+01,1.992658270209149407e+02,1.961009435364151177e+00,7.227858550429289153e-05
1.011202240448089640e+01,1.992658275786441777e+02,1.961019726475998759e+00,7.418280876159144555e-05
1.012202440488097643e+01,1.992658281239820326e+02,1.961030016066881876e+00,7.622504712223587831e-05
1.013202640528105647e+01,1.992658286650179491e+02,1.961040304136898227e+00,7.831440166405911896e-05
1.014202840568113650e+01,1.992658292109344700e+02,1.961050590686129746e+00,8.034768972642325480e-05
1.015203040608121654e+01,1.992658297720071801e+02,1.961060875714643714e+00,8.220944743086988638e-05
1.016203240648129658e+01,1.992658303596048768e+02,1.961071159222490978e+00,8.377192566122459993e-05
1.017203440688137661e+01,1.992658309861893429e+02,1.961081441209707510e+00,8.489509430731345674e-05
1.018203640728145665e+01,1.992658316653155168e+02,1.961091721676314181e+00,8.542663979405062946e-05
1.019203840768153668e+01,1.992658324116314930e+02,1.961102000622315877e+00,8.520196404404600798e-05
1.020204040808161672e+01,1.992658332382990807e+02,1.961112278047738577e+00,8.407317121239543667e-05
1.021204240848169675e+01,1.992658341169727123e+02,1.961122553953192682e+00,8.235877423778958928e-05
1.022204440888177679e+01,1.992658350262538249e+02,1.961132828339190226e+00,8.029922483565599123e-05
1.023204640928185682e+01,1.992658359552655440e+02,1.961143101206096029e+00,7.801674438567829384e-05
1.024204840968193686e+01,1.992658368940779496e+02,1.961153372554260699e+00,7.562291330387438393e-05
1.025205041008201690e+01,1.992658378337079910e+02,1.961163642384021966e+00,7.321867253473612891e-05
1.026205241048209693e+01,1.992658387661195434e+02,1.961173910695704459e+00,7.089432256535133092e-05
1.027205441088217697e+01,1.992658396842233515e+02,1.961184177489618596e+00,6.872952391567821451e-05
1.028205641128225700e+01,1.992658405818770291e+02,1.961194442766062362e+00,6.679329787750987180e-05
1.029205841168233704e+01,1.992658414538851162e+02,1.961204706525319752e+00,6.514402453383638658e-05
1.030206041208241707e+01,1.992658422959990503e+02,1.961214968767661659e+00,6.382944448901639589e-05
1.031206241248249711e+01,1.992658431049171384e+02,1.961225229493345656e+00,6.288665838205531600e-05
1.032206441288257714e+01,1.992658438782845565e+02,1.961235488702615770e+00,6.234212687239448769e-05
1.033206641328265718e+01,1.992658446146934637e+02,1.961245746395702927e+00,6.221167039832664614e-05
1.034206841368273722e+01,1.992658453136828030e+02,1.961256002572824508e+00,6.250046916811413666e-05
1.035207041408281725e+01,1.992658459757385003e+02,1.961266257234184573e+00,6.320306366625061401e-05
1.036207241448289729e+01,1.992658466022933226e+02,1.961276510379973859e+00,6.430335440121837109e-05
1.037207441488297732e+01,1.992658471957269342e+02,1.961286762010369555e+00,6.577460139745028300e-05
1.038207641528305736e+01,1.992658477593659256e+02,1.961297012125535977e+00,6.757942469981514932e-05
1.039207841568313739e+01,1.992658482974837000e+02,1.961307260725623447e+00,6.966980538791744948e-05
1.040208041608321743e+01,1.992658488153006999e+02,1.961317507810769412e+00,7.198708253675079050e-05
1.041208241648329746e+01,1.992658493189840954e+02,1.961327753381097772e+00,7.446195676941158581e-05
1.042208441688337750e+01,1.992658498156480391e+02,1.961337997436719105e+00,7.701448844699143592e-05
1.043208641728345754e+01,1.992658503133535817e+02,1.961348239977730445e+00,7.955409697579796102e-05
1.044208841768353757e+01,1.992658508211086428e+02,1.961358481004215948e+00,8.197956251976279418e-05
1.045209041808361761e+01,1.992658513488680114e+02,1.961368720516245778e+00,8.417902525437170880e-05
1.046209241848369764e+01,1.992658519075334311e+02,1.961378958513877446e+00,8.602998462592381657e-05
1.047209441888377768e+01,1.992658525089534862e+02,1.961389194997154473e+00,8.739930085077673994e-05
1.048209641928385771e+01,1.992658531659236871e+02,1.961399429966107277e+00,8.814319314964791374e-05
1.049209841968393775e+01,1.992658538921864135e+02,1.961409663420752736e+00,8.810724175667417057e-05
1.050210042008401778e+01,1.992658547024309428e+02,1.961419895361095067e+00,8.712638592101029644e-05
1.051210242048409782e+01,1.992658556007305606e+02,1.961430125787286816e+00,8.515485543547640646e-05
1.052210442088417786e+01,1.992658565644090629e+02,1.961440354699858002e+00,8.244745800567443439e-05
1.053210642128425789e+01,1.992658575752974741e+02,1.961450582099274476e+00,7.920835540708992539e-05
1.054210842168433793e+01,1.992658586167535475e+02,1.961460807985981436e+00,7.562455283149915886e-05
1.055211042208441796e+01,1.992658596735309970e+02,1.961471032360403877e+00,7.186737022024658472e-05
1.056211242248449800e+01,1.992658607317794690e+02,1.961481255222947029e+00,6.809244103145317695e-05
1.057211442288457803e+01,1.992658617790444566e+02,1.961491476573997250e+00,6.443971470027065607e-05
1.058211642328465807e+01,1.992658628042673570e+02,1.961501696413920026e+00,6.103345469199439322e-05
1.059211842368473810e+01,1.992658637977855278e+02,1.961511914743061968e+00,5.798223794251100571e-05
1.060212042408481814e+01,1.992658647513321455e+02,1.961522131561749926e+00,5.537895765783673596e-05
1.061212242448489818e+01,1.992658656580364038e+02,1.961532346870290766e+00,5.330081975962741581e-05
1.062212442488497821e+01,1.992658665124232868e+02,1.961542560668971813e+00,5.180934643966850217e-05
1.063212642528505825e+01,1.992658673104137392e+02,1.961552772958060853e+00,5.095037310631767014e-05
1.064212842568513828e+01,1.992658680493246095e+02,1.961562983737805910e+00,5.075405015730893865e-05
1.065213042608521832e+01,1.992658687278686216e+02,1.961573193008435023e+00,5.123484248592546919e-05
1.066213242648529835e+01,1.992658693461544317e+02,1.961583400770156915e+00,5.239152970304417067e-05
1.067213442688537839e+01,1.992658699056865714e+02,1.961593607023160546e+00,5.420720541060575215e-05
1.068213642728545842e+01,1.992658704093655331e+02,1.961603811767614891e+00,5.664927794413188167e-05
1.069213842768553846e+01,1.992658708614876275e+02,1.961614015003669831e+00,5.966947060898064592e-05
1.070214042808561850e+01,1.992658712677451263e+02,1.961624216731455261e+00,6.320382069802121805e-05
1.071214242848569675e+01,1.992658716352262047e+02,1.961634416951081095e+00,6.717267997657927481e-05
1.072214442888577679e+01,1.992658719724149137e+02,1.961644615662637703e+00,7.148071469664785127e-05
1.073214642928585683e+01,1.992658722891912078e+02,1.961654812866196362e+00,7.601690633407542919e-05
1.074214842968593686e+01,1.992658725968310023e+02,1.961665008561807699e+00,8.065454984418352069e-05
1.075215043008601690e+01,1.992658729080060027e+02,1.961675202749503688e+00,8.525125566372082631e-05
1.076215243048609693e+01,1.992658732367839605e+02,1.961685395429295431e+00,8.964894745133733522e-05
1.077215443088617697e+01,1.992658735986284171e+02,1.961695586601175600e+00,9.367386459935289622e-05
1.078215643128625700e+01,1.992658740103988748e+02,1.961705776265116219e+00,9.713656046805851929e-05
1.079215843168633704e+01,1.992658744903507113e+02,1.961715964421069991e+00,9.983190315132617343e-05
1.080216043208641707e+01,1.992658750581352081e+02,1.961726151068970081e+00,1.015390751994971197e-04
1.081216243248649711e+01,1.992658757347995788e+02,1.961736336208729670e+00,1.020215731308837803e-04
1.082216443288657715e+01,1.992658765427869128e+02,1.961746519840242398e+00,1.010272084389640668e-04
1.083216643328665718e+01,1.992658775000808760e+02,1.961756701963464744e+00,9.835390258849940892e-05
1.084216843368673722e+01,1.992658785338718985e+02,1.961766882579631721e+00,9.481980220549246496e-05
1.085217043408681725e+01,1.992658796013471090e+02,1.961777061689555568e+00,9.090598746652744921e-05
1.086217243448689729e+01,1.992658806858061951e+02,1.961787239293681484e+00,8.680011688610989040e-05
1.087217443488697732e+01,1.992658817722136746e+02,1.961797415392430910e+00,8.267114117899154735e-05
1.088217643528705736e+01,1.992658828471989239e+02,1.961807589986201750e+00,7.866930353550571908e-05
1.089217843568713739e+01,1.992658838990562629e+02,1.961817763075368370e+00,7.492613886306287441e-05
1.090218043608721743e+01,1.992658849177448133e+02,1.961827934660281603e+00,7.155447451445695606e-05
1.091218243648729747e+01,1.992658858948886689e+02,1.961838104741269406e+00,6.864842931086911904e-05
1.092218443688737750e+01,1.992658868237766967e+02,1.961848273318635316e+00,6.628341503045476202e-05
1.093218643728745754e+01,1.992658876993627075e+02,1.961858440392660219e+00,6.451613513824838719e-05
1.094218843768753757e+01,1.992658885182653989e+02,1.961868605963601020e+00,6.338458481280895285e-05
1.095219043808761761e+01,1.992658892787683271e+02,1.961878770031691088e+00,6.290805117004083513e-05
1.096219243848769764e+01,1.992658899808199351e+02,1.961888932597141144e+00,6.308711452795989771e-05
1.097219443888777768e+01,1.992658906260334959e+02,1.961899093660137039e+00,6.390364639052847906e-05
