t,w,Omega_th,dw_dt,dw_dt_noisy
1.031206241248249711e+01,3.029995122271442187e-01,1.145301983715838190e-01,-3.386642559083032078e-02,-7.328151117830809802e-02
1.032206441288257714e+01,3.026610863149618025e-01,1.143954295312534925e-01,-3.380525699164232956e-02,6.575309665842393736e-02
1.033206641328265718e+01,3.023232712913574427e-01,1.142608283782275413e-01,-3.374427000788282616e-02,-4.633875826797785591e-02
1.034206841368273722e+01,3.019860653440038512e-01,1.141263947984806348e-01,-3.368346386721298574e-02,-1.039877656956625027e-02
1.035207041408281725e+01,3.016494666687519755e-01,1.139921286773150771e-01,-3.362283780150450430e-02,2.673254142277856071e-03
1.036207241448289729e+01,3.013134734696311656e-01,1.138580298993608908e-01,-3.356239104682898211e-02,3.686272655162176060e-02
1.037207441488297732e+01,3.009780839588488965e-01,1.137240983485757612e-01,-3.350212284344702973e-02,-1.016635345176906818e-01
1.038207641528305736e+01,3.006432963567909344e-01,1.135903339082450642e-01,-3.344203243579767226e-02,-5.804549389775777446e-02
1.039207841568313739e+01,3.003091088920213370e-01,1.134567364609818385e-01,-3.338211907248759408e-02,-5.564678432325066704e-02
1.040208041608321743e+01,2.999755198012823421e-01,1.133233058887268413e-01,-3.332238200628050151e-02,-4.897641638524132673e-02
1.041208241648329746e+01,2.996425273294944791e-01,1.131900420727484646e-01,-3.326282049408658958e-02,-1.544745762578220161e-01
1.042208441688337750e+01,2.993101297097515157e-01,1.130569448961020323e-01,-3.320343379017175189e-02,-3.858323853501238049e-02
1.043208641728345754e+01,2.989783251742943460e-01,1.129240142420636639e-01,-3.314422114994919344e-02,-1.784028844937235736e-01
1.044208841768353757e+01,2.986471119928807427e-01,1.127912499894941079e-01,-3.308518184294238079e-02,-1.873051194803184577e-02
1.045209041808361761e+01,2.983164884420805851e-01,1.126586520167631306e-01,-3.302631514231239851e-02,-6.683929378793581483e-03
1.046209241848369764e+01,2.979864528049714911e-01,1.125262202017877217e-01,-3.296762032474544191e-02,-3.596503321140889081e-03
1.047209441888377768e+01,2.976570033711388175e-01,1.123939544220320524e-01,-3.290909667044399078e-02,-9.366317986271620322e-02
1.048209641928385771e+01,2.973281384366756597e-01,1.122618545545074620e-01,-3.285074346311792071e-02,1.440164745467567564e-02
1.049209841968393775e+01,2.969998563041828521e-01,1.121299204757725404e-01,-3.279255998997568367e-02,-7.648792344745788951e-02
1.050210042008401778e+01,2.966721552827689679e-01,1.119981520619330179e-01,-3.273454554171544711e-02,-9.457590316738512248e-02
1.051210242048409782e+01,2.963450336880502634e-01,1.118665491886418617e-01,-3.267669941251635096e-02,-8.216814807652123021e-02
1.052210442088417786e+01,2.960184898421508448e-01,1.117351117310992070e-01,-3.261902090002973681e-02,-7.547093397474241572e-02
1.053210642128425789e+01,2.956925220737024462e-01,1.116038395640523845e-01,-3.256150930537034943e-02,-2.438603738814656280e-02
1.054210842168433793e+01,2.953671287178445959e-01,1.114727325617959480e-01,-3.250416393310775337e-02,8.296371269639009338e-03
1.055211042208441796e+01,2.950423081162245609e-01,1.113417905981716055e-01,-3.244698409125749972e-02,-1.379497863648213585e-01
1.056211242248449800e+01,2.947180586169973471e-01,1.112110135465683020e-01,-3.238996909127256352e-02,-5.985382097439871651e-02
1.057211442288457803e+01,2.943943785748255881e-01,1.110804012799221363e-01,-3.233311824803468404e-02,1.236546431658206574e-02
1.058211642328465807e+01,2.940712663508798230e-01,1.109499536707164308e-01,-3.227643087984571890e-02,-2.246668374164337983e-02
1.059211842368473810e+01,2.937487203128381630e-01,1.108196705909817031e-01,-3.221990630841913006e-02,-7.131241835071473745e-03
1.060212042408481814e+01,2.934267388348866801e-01,1.106895519122956389e-01,-3.216354385887137957e-02,-1.073970923380453968e-01
1.061212242448489818e+01,2.931053202977189076e-01,1.105595975057831470e-01,-3.210734285971342250e-02,1.532952779714193137e-02
1.062212442488497821e+01,2.927844630885363397e-01,1.104298072421163179e-01,-3.205130264284217906e-02,-1.104985113677508235e-01
1.063212642528505825e+01,2.924641656010480983e-01,1.103001809915144377e-01,-3.199542254353205523e-02,-2.249184934207450193e-02
1.064212842568513828e+01,2.921444262354710442e-01,1.101707186237440017e-01,-3.193970190042648427e-02,3.612316764397317803e-02
1.065213042608521832e+01,2.918252433985297767e-01,1.100414200081186872e-01,-3.188414005552954456e-02,6.208337943681871418e-02
1.066213242648529835e+01,2.915066155034567452e-01,1.099122850134993529e-01,-3.182873635419751490e-02,-6.251908851881950863e-03
1.067213442688537839e+01,2.911885409699919158e-01,1.097833135082940670e-01,-3.177349014513043690e-02,1.227496995278416769e-02
1.068213642728545842e+01,2.908710182243831599e-01,1.096545053604581210e-01,-3.171840078036386457e-02,-6.203498248895170791e-02
1.069213842768553846e+01,2.905540456993860876e-01,1.095258604374939326e-01,-3.166346761526052378e-02,-5.573567422705641428e-02
1.070214042808561850e+01,2.902376218342639369e-01,1.093973786064511844e-01,-3.160869000850193705e-02,2.686247856087668057e-02
1.071214242848569675e+01,2.899217450747878511e-01,1.092690597339267405e-01,-3.155406732208016624e-02,-3.147374819845695504e-02
1.072214442888577679e+01,2.896064138732364901e-01,1.091409036860645915e-01,-3.149959892128961769e-02,-3.786529011433949210e-02
1.073214642928585683e+01,2.892916266883963639e-01,1.090129103285560064e-01,-3.144528417471869480e-02,-1.019731891840723048e-01
1.074214842968593686e+01,2.889773819855617210e-01,1.088850795266394222e-01,-3.139112245424173497e-02,-2.386157355950466880e-02
1.075215043008601690e+01,2.886636782365346043e-01,1.087574111451004438e-01,-3.133711313501075235e-02,9.560572191211619275e-04
1.076215243048609693e+01,2.883505139196247402e-01,1.086299050482719269e-01,-3.128325559544725687e-02,-7.099172935746950186e-02
1.077215443088617697e+01,2.880378875196494826e-01,1.085025611000338674e-01,-3.122954921723416696e-02,-5.658354033967086250e-02
1.078215643128625700e+01,2.877257975279341462e-01,1.083753791638134706e-01,-3.117599338530771882e-02,4.784683641573696244e-02
1.079215843168633704e+01,2.874142424423115627e-01,1.082483591025851649e-01,-3.112258748784927503e-02,-2.220928003040613385e-02
1.080216043208641707e+01,2.871032207671224690e-01,1.081215007788705607e-01,-3.106933091627745239e-02,-4.549901319552757117e-02
1.081216243248649711e+01,2.867927310132152852e-01,1.079948040547384219e-01,-3.101622306523992706e-02,-8.786536253220680881e-02
1.082216443288657715e+01,2.864827716979460592e-01,1.078682687918047639e-01,-3.096326333260544794e-02,-6.194221489665779207e-02
1.083216643328665718e+01,2.861733413451786889e-01,1.077418948512327695e-01,-3.091045111945591936e-02,-4.341026367153143217e-02
1.084216843368673722e+01,2.858644384852848663e-01,1.076156820937328173e-01,-3.085778583007842829e-02,3.759860673060744923e-02
1.085217043408681725e+01,2.855560616551438557e-01,1.074896303795624952e-01,-3.080526687195722993e-02,-6.133000178106957911e-02
1.086217243448689729e+01,2.852482093981288380e-01,1.073637395685282797e-01,-3.075289365576127504e-02,5.896389471754145267e-02
1.087217443488697732e+01,2.849408802405159480e-01,1.072380095228047253e-01,-3.070066558755382355e-02,-7.713505643509692422e-02
1.088217643528705736e+01,2.846340727181809194e-01,1.071124401035593865e-01,-3.064858207766328613e-02,-4.852792231896595893e-02
1.089217843568713739e+01,2.843277853943286804e-01,1.069870311689423426e-01,-3.059664254648266496e-02,1.158053984906323025e-02
1.090218043608721743e+01,2.840220168373225884e-01,1.068617825768246321e-01,-3.054484641711430540e-02,-4.255459297386847417e-02
1.091218243648729747e+01,2.837167656206841526e-01,1.067366941847983641e-01,-3.049319311536309238e-02,-7.200629523539342491e-02
1.092218443688737750e+01,2.834120303230930338e-01,1.066117658501766208e-01,-3.044168206972994173e-02,-3.703385264381366115e-02
1.093218643728745754e+01,2.831078095283872664e-01,1.064869974299935407e-01,-3.039031271140518395e-02,-7.954688039958506679e-03
1.094218843768753757e+01,2.828041018255629258e-01,1.063623887810042495e-01,-3.033908447426190286e-02,-1.161257952167144003e-01
1.095219043808761761e+01,2.825009058087745162e-01,1.062379397596849018e-01,-3.028799679484953100e-02,-4.271481408228305215e-02
1.096219243848769764e+01,2.821982200773345828e-01,1.061136502222326528e-01,-3.023704911238717444e-02,-3.570388033496946223e-02
1.097219443888777768e+01,2.818960432357140444e-01,1.059895200245657004e-01,-3.018624086875714568e-02,-5.037362886504044568e-02
1.098219643928785771e+01,2.815943738935419161e-01,1.058655490223232160e-01,-3.013557150849851402e-02,6.632231810451007237e-03
1.099219843968793775e+01,2.812932106656055864e-01,1.057417370708654408e-01,-3.008504047880050311e-02,-5.851264895459423743e-02
1.100220044008801779e+01,2.809925521718504293e-01,1.056180840252735897e-01,-3.003464722949611421e-02,-4.826038965881285225e-02
1.101220244048809782e+01,2.806923970373803034e-01,1.054945897403498922e-01,-2.998439121305567293e-02,-2.810226184492931392e-02
1.102220444088817786e+01,2.803927438924572191e-01,1.053712540706176343e-01,-2.993427188458041427e-02,6.508182831192588225e-03
1.103220644128825789e+01,2.800935913725012827e-01,1.052480768703210751e-01,-2.988428870179598087e-02,-4.094241958418150251e-02
1.104220844168833793e+01,2.797949381180909190e-01,1.051250579934255025e-01,-2.983444112504615373e-02,4.599542242004170389e-02
1.105221044208841796e+01,2.794967827749628153e-01,1.050021972936172332e-01,-2.978472861728643714e-02,-7.517064361847285159e-02
1.106221244248849800e+01,2.791991239940118663e-01,1.048794946243035847e-01,-2.973515064407767847e-02,3.459056697262660740e-02
1.107221444288857803e+01,2.789019604312911182e-01,1.047569498386128894e-01,-2.968570667357973286e-02,-7.257678422911295613e-02
1.108221644328865807e+01,2.786052907480119356e-01,1.046345627893945224e-01,-2.963639617654522523e-02,-3.778972027533893802e-02
1.109221844368873811e+01,2.783091136105438346e-01,1.045123333292188178e-01,-2.958721862631314911e-02,-1.138490935793570052e-02
1.110222044408881814e+01,2.780134276904145940e-01,1.043902613103771942e-01,-2.953817349880264245e-02,7.320381956418253733e-02
1.111222244448889818e+01,2.777182316643102555e-01,1.042683465848820296e-01,-2.948926027250677040e-02,1.530204706014793442e-02
1.112222444488897821e+01,2.774235242140749569e-01,1.041465890044667580e-01,-2.944047842848613802e-02,-4.973362090633332011e-02
1.113222644528905825e+01,2.771293040267112096e-01,1.040249884205858011e-01,-2.939182745036285002e-02,3.556412832922320466e-02
1.114222844568913828e+01,2.768355697943796212e-01,1.039035446844145949e-01,-2.934330682431412693e-02,-4.002855206899945395e-02
1.115223044608921832e+01,2.765423202143991732e-01,1.037822576468496183e-01,-2.929491603906629604e-02,-6.886720885404867820e-02
1.116223244648929835e+01,2.762495539892469432e-01,1.036611271585083510e-01,-2.924665458588846315e-02,-6.812419996554335694e-03
1.117223444688937839e+01,2.759572698265582713e-01,1.035401530697292877e-01,-2.919852195858640975e-02,-2.447497955692156529e-02
1.118223644728945843e+01,2.756654664391267051e-01,1.034193352305719377e-01,-2.915051765349652504e-02,1.853280070966524876e-02
1.119223844768953846e+01,2.753741425449040547e-01,1.032986734908168114e-01,-2.910264116947959209e-02,-5.658955937684526094e-02
1.120224044808961850e+01,2.750832968670003931e-01,1.031781676999654618e-01,-2.905489200791479612e-02,-9.979717124868538181e-03
1.121224244848969853e+01,2.747929281336838891e-01,1.030578177072404567e-01,-2.900726967269347603e-02,2.720196969044966911e-03
1.122224444888977857e+01,2.745030350783810302e-01,1.029376233615853509e-01,-2.895977367021325063e-02,-1.505749569267924443e-02
1.123224644928985860e+01,2.742136164396765108e-01,1.028175845116647419e-01,-2.891240350937185691e-02,-3.036158011393975953e-02
1.124224844968993864e+01,2.739246709613132880e-01,1.026977010058642420e-01,-2.886515870156113744e-02,-6.374607740611118456e-02
1.125225045009001867e+01,2.736361973921924706e-01,1.025779726922904506e-01,-2.881803876066107994e-02,1.636955080710830041e-02
1.126225245049009871e+01,2.733481944863734303e-01,1.024583994187710234e-01,-2.877104320303373527e-02,-2.190981818741206955e-02
1.127225445089017875e+01,2.730606610030737458e-01,1.023389810328546035e-01,-2.872417154751733676e-02,-3.908972922074489820e-03
1.128225645129025878e+01,2.727735957066692585e-01,1.022197173818108484e-01,-2.867742331542027026e-02,-4.621633535844987817e-02
1.129225845169033882e+01,2.724869973666940171e-01,1.021006083126304587e-01,-2.863079803051518657e-02,-2.798021349340758246e-02
1.130226045209041885e+01,2.722008647578402218e-01,1.019816536720251215e-01,-2.858429521903301657e-02,-8.044569480426894126e-02
1.131226245249049889e+01,2.719151966599584469e-01,1.018628533064275532e-01,-2.853791440965714604e-02,-2.426164965286704833e-02
1.132226445289057892e+01,2.716299918580573625e-01,1.017442070619914846e-01,-2.849165513351743437e-02,9.768861049198124952e-03
1.133226645329065896e+01,2.713452491423039570e-01,1.016257147845916614e-01,-2.844551692418442745e-02,-2.379585262019281999e-02
1.134226845369073899e+01,2.710609672971697193e-01,1.015073763210723734e-01,-2.839949931418248724e-02,1.457014121172974658e-02
1.135227045409081903e+01,2.707771450952833336e-01,1.013891915198632948e-01,-2.835360183304953124e-02,-1.270807772691593535e-02
1.136227245449089907e+01,2.704937813412933711e-01,1.012711602259418059e-01,-2.830782402139567222e-02,3.988500747957023085e-02
1.137227445489097910e+01,2.702108748454330467e-01,1.011532822839653206e-01,-2.826216542238313423e-02,-3.776464703002327394e-02
1.138227645529105914e+01,2.699284244220057083e-01,1.010355575384477150e-01,-2.821662558123454873e-02,-1.101481369088800344e-01
1.139227845569113917e+01,2.696464288893852257e-01,1.009179858337593411e-01,-2.817120404522824653e-02,-6.546792590949736257e-03
1.140228045609121921e+01,2.693648870700157127e-01,1.008005670141269988e-01,-2.812590036369331387e-02,-3.638537475757144118e-02
1.141228245649129924e+01,2.690837977904115830e-01,1.006833009236339782e-01,-2.808071408800471777e-02,-7.679538320213770419e-02
1.142228445689137928e+01,2.688031598811576606e-01,1.005661874062200589e-01,-2.803564477157845236e-02,4.527623124559808365e-03
1.143228645729145931e+01,2.685229721769090139e-01,1.004492263056814549e-01,-2.799069196986672323e-02,-1.477423500713484668e-02
1.144228845769153935e+01,2.682432335163912329e-01,1.003324174656708562e-01,-2.794585524035316307e-02,-5.678925143622171046e-03
1.145229045809161939e+01,2.679639427424000409e-01,1.002157607296974562e-01,-2.790113414254789467e-02,-4.451993168188246586e-02
1.146229245849169942e+01,2.676850987018016270e-01,1.000992559411268967e-01,-2.785652823798286451e-02,-1.800417002559511620e-02
1.147229445889177946e+01,2.674067002455324249e-01,9.998290294318128157e-02,-2.781203709020698203e-02,-1.509508488243573900e-02
1.148229645929185949e+01,2.671287462285992786e-01,9.986670157893921818e-02,-2.776766026478136307e-02,6.096509506230364528e-02
1.149229845969193953e+01,2.668512355100793876e-01,9.975065169133573439e-02,-2.772339732927464606e-02,-6.192138555220888518e-02
1.150230046009201956e+01,2.665741669531201952e-01,9.963475312316237564e-02,-2.767924785325808282e-02,-2.820395783112787658e-02
1.151230246049209960e+01,2.662975394249395555e-01,9.951900571706713550e-02,-2.763521140830099351e-02,-9.442220794818666912e-03
1.152230446089217963e+01,2.660213517968256780e-01,9.940340931555449733e-02,-2.759128756796591642e-02,-1.138306338727358979e-01
1.153230646129225967e+01,2.657456029441370160e-01,9.928796376098540655e-02,-2.754747590780395189e-02,-1.076958942792136387e-01
1.154230846169233970e+01,2.654702917463024336e-01,9.917266889557724285e-02,-2.750377600535009598e-02,8.078714253604044049e-02
1.155231046209241974e+01,2.651954170868211502e-01,9.905752456140393125e-02,-2.746018744011850810e-02,-1.158161351232019215e-01
1.156231246249249978e+01,2.649209778532626292e-01,9.894253060039580328e-02,-2.741670979359788277e-02,1.329747439165068074e-03
1.157231446289257981e+01,2.646469729372668001e-01,9.882768685433970801e-02,-2.737334264924679711e-02,-6.978461295247539997e-02
1.158231646329265985e+01,2.643734012345437812e-01,9.871299316487891495e-02,-2.733008559248905137e-02,-6.548809073004561998e-02
1.159231846369273988e+01,2.641002616448742124e-01,9.859844937351322502e-02,-2.728693821070907188e-02,-1.264131834243261976e-01
