n1,n2,sv,R,R_noisy
2.665603741294719775e+00,1.795554209423541714e+00,9.873312476734577015e-01,2.150379581363864201e+00,2.180927059880002350e+00
1.324345545006847757e+00,1.002389092942138182e+00,1.559732377342787357e+00,1.688424372705079834e+00,1.653209328182745130e+00
1.802828018365815854e+00,2.721767401379103557e+00,1.124286277434986214e+00,2.178061293009967425e+00,2.205320955965552443e+00
2.468144844972726126e+00,1.605632650568148190e+00,1.499729598638347428e+00,2.223350793537893555e+00,2.285123988500176395e+00
2.222242061874462493e+00,1.437654245540707088e+00,1.811058820299512151e+00,2.273646656833257396e+00,2.255899115510835884e+00
2.815786401239019465e+00,9.164166148357340003e-01,1.220538399997492585e+00,2.010651631727157884e+00,2.024800120794312264e+00
1.724509221807478898e+00,1.092464121219692386e+00,9.310306594266613001e-01,1.436544735456646960e+00,1.540368557795581239e+00
2.256094537585985105e+00,2.112608469887521156e+00,1.191476241660326840e+00,2.184425484022411990e+00,2.219172266138089267e+00
2.669386672227510360e+00,1.239004980447225401e+00,5.365759536854273204e-01,1.348858712012451333e+00,1.440952403550018301e+00
7.679925575963706397e-01,1.003998534777733154e+00,1.218803591673470965e+00,9.513220206009304070e-01,1.027992373296634288e+00
1.674637897186804336e+00,1.785900427073022323e+00,1.030735755971595058e+00,1.954668173394907171e+00,1.992336190870963808e+00
7.199856460112501466e-01,2.364560638466254971e+00,6.923602535961805859e-01,1.044035222158121723e+00,1.038440534086934486e+00
1.892410905335634830e+00,1.121888249907112334e+00,2.876552163042712107e-01,5.529366162325740630e-01,5.108369395707965666e-01
1.283383366084117849e+00,1.344320956147369461e+00,5.164804372587246117e-01,8.129943512823716301e-01,7.574094518062532977e-01
2.601245682879955723e+00,5.004381471023482408e-01,2.242795291569816274e-01,2.760504327900422661e-01,3.003668795241057343e-01
1.670952173757104697e+00,1.705091952496174290e+00,1.082596799115004949e+00,1.966434984308478073e+00,1.989844153142217742e+00
9.072382517193501306e-01,2.712554891297029869e+00,1.412906796524497022e+00,2.112817385817738369e+00,2.104086275416103380e+00
2.683447837867586561e+00,2.766997014630138363e+00,9.651994323262136355e-01,2.003038129862921846e+00,2.045461448917251790e+00
1.564663741721389556e+00,2.489465813232976554e+00,7.911514018127308034e-01,1.892848963006640961e+00,1.862622107289483520e+00
5.492781054686144415e-01,1.015443120566573487e+00,8.638951509105279314e-01,5.226260321253163310e-01,5.781369855308757799e-01
1.171722146467524039e+00,1.334764246664785325e+00,1.660874233781825193e+00,1.914374580389440528e+00,1.916374933628746557e+00
1.457748554525003737e+00,7.060131835047493976e-01,1.214397664155520085e+00,1.175192209206015637e+00,1.173375880416987371e+00
5.656108018370558099e-01,1.876463156551528844e+00,1.281554063129711984e+00,1.252435460431569947e+00,1.252421795582596697e+00
8.502788379788304152e-01,2.164500970114325185e+00,4.684011470990618875e-01,7.782443760286711365e-01,7.733148121894449778e-01
1.241272171968442306e+00,1.067233679148963610e+00,4.410794996827064329e-01,5.620299949990978927e-01,6.864432094155339392e-01
1.343958237896028862e+00,2.781673479297584350e+00,1.322050003761678250e+00,2.227617797693157708e+00,2.147041806235777450e+00
1.593948661054121363e+00,1.900522918317785859e+00,3.258205662200311936e-01,8.330703626752552493e-01,8.419314898643451839e-01
1.244044536017199887e+00,1.137329457144987455e+00,1.889077634700415453e+00,1.964626122556748289e+00,2.026831432023701307e+00
1.301670603173509688e+00,1.297473279547811664e+00,6.034246077509016759e-01,9.224017380491883467e-01,9.582773906778144779e-01
1.655196937061638618e+00,2.186574000697175002e+00,4.724781792547231851e-01,1.297055008017653721e+00,1.281950909432290286e+00
1.379831865775718924e+00,1.444489659271560811e+00,2.864296827470300122e-01,5.227378265045997674e-01,6.097438777154415845e-01
2.374464869416602841e+00,9.218003379939259112e-01,1.919526418361605424e+00,2.276090158545278630e+00,2.222665515656994550e+00
2.452677037289495043e+00,1.678540543733883839e+00,1.251667625969554720e+00,2.212794154949061731e+00,2.147479348463150028e+00
5.441649096176419675e-01,1.028483280546871548e+00,1.761531768442865520e+00,1.028956526873225030e+00,1.057360055019845646e+00
9.052305297820515406e-01,2.206843380883369843e+00,2.295404056004652915e-01,4.199495867206047284e-01,3.472260966589534315e-01
7.545478597321865211e-01,1.561664577524525699e+00,1.584867120665228502e+00,1.588528641268715624e+00,1.469631153620384767e+00
1.382171751646436464e+00,1.160217911469451302e+00,1.299853845639453276e+00,1.661274393615534528e+00,1.705418725501934407e+00
1.390651383419642340e+00,8.832050056168662122e-01,1.214509235266980403e+00,1.333661926609310822e+00,1.371729442240332553e+00
2.373232738615006276e+00,7.982711088579561576e-01,3.167344273541854438e-01,5.477124252207785648e-01,5.843267683679510549e-01
2.323800314185817228e+00,8.408818560799642405e-01,1.907933938888697112e+00,2.218133723496578558e+00,2.193760166262372024e+00
2.706036831403480836e+00,1.426377926420498987e+00,3.329436440239380568e-01,1.020267043908004156e+00,1.029414350292471303e+00
2.207495050772423362e+00,1.469260694217060292e+00,3.805224752007523303e-01,1.005765416763798825e+00,9.574990878516763670e-01
1.988835350752238273e+00,2.448835536822756342e+00,1.322698090446466690e+00,2.154038644670411173e+00,2.240756205001043888e+00
2.985833003725224088e+00,1.344123219313002604e+00,1.766513399077338287e+00,2.148164070295889516e+00,2.187715282871111722e+00
2.104916787671754719e+00,5.668803575766541147e-01,1.004826254786548745e+00,1.108156907173977190e+00,1.145269710792488072e+00
1.473679395516625634e+00,1.219064208859126808e+00,5.496255758336846542e-01,8.887173820235320099e-01,7.912181449782003106e-01
1.261917862637349508e+00,6.697371339389874834e-01,4.829433754936410805e-01,4.161079773886484645e-01,4.564730795881426495e-01
5.893783397277414515e-01,1.334895360819402743e+00,1.579964364318091841e+00,1.206265498888466459e+00,1.280964099987534466e+00
2.860345955254836703e+00,1.750107200598688850e+00,4.287786853883708282e-01,1.473795992797692023e+00,1.534609097080060769e+00
2.381599008463587186e+00,1.191296200099942526e+00,9.886909598794413334e-01,1.870931926861220340e+00,1.910388443651045431e+00
1.442686185096285323e+00,7.343504689885900216e-01,1.046687489433162144e+00,1.055981956800688515e+00,1.055934098349205152e+00
2.687566022096931295e+00,1.981731807599119044e+00,4.077584421978964757e-01,1.475003472149127637e+00,1.457911829786375568e+00
2.407308825644647321e+00,2.526269300027697895e+00,5.880682639815052459e-01,1.918805879555060878e+00,1.948887963836005044e+00
1.662933416151728405e+00,2.517309523477208710e+00,1.138454473488565322e+00,2.187068689263028443e+00,2.206207157052896495e+00
2.889458362033103800e+00,1.476802005660222461e+00,8.678264356016665015e-01,2.033616289107998742e+00,2.045435015627291353e+00
2.730998812740187187e+00,1.631265504749280115e+00,7.393165778464010351e-01,1.923423889123077934e+00,1.907962651783627228e+00
1.615115556619533432e+00,2.582329379800467617e+00,1.065062111573092496e+00,2.157551168395959618e+00,2.241613994792231335e+00
1.567524838794947639e+00,1.937133025103578321e+00,1.769889824135388867e+00,2.286530926914811079e+00,2.228138762305011955e+00
8.792396250720347917e-01,1.242857218548859999e+00,5.869326919473892845e-01,6.315894277953175706e-01,6.304578050047133786e-01
7.560178205441360211e-01,2.650708359565675742e+00,1.338688815917090880e+00,1.898664851391552277e+00,1.869655807752087506e+00
1.393026464581528678e+00,2.930430668837196606e+00,7.454182992130211627e-01,1.870212659412782141e+00,1.921814811817325053e+00
1.036490805663555337e+00,2.532166720571864538e+00,2.539364582934142689e-01,5.862652535440423529e-01,6.577893289087564099e-01
6.715121883981124418e-01,2.112303127762223731e+00,1.055610661026878949e+00,1.309768328093892986e+00,1.371972770134406439e+00
2.338699355893918419e+00,2.772326980700029697e+00,1.496079112211572193e+00,1.719774871801036387e+00,1.757545230888961196e+00
2.902939066807682877e+00,2.731058259953793144e+00,1.960455109008353070e+00,8.837690839749617888e-01,8.136389851509613358e-01
2.218470952855108980e+00,1.502231983328860654e+00,1.963408382166167865e+00,2.227703422428964686e+00,2.331765057806280961e+00
2.768581195181362364e+00,2.728775157126659412e+00,1.141209378448429401e+00,1.840080521377726264e+00,1.865915325856458695e+00
2.675917353236677787e+00,2.241376626552317397e+00,1.099204836928797224e+00,2.096387605594792536e+00,2.090964443344951906e+00
2.115135922925060363e+00,1.291578569305007251e+00,1.904010533914837211e+00,2.306173191787607823e+00,2.307248221593344084e+00
1.806532278811743053e+00,2.465766521864568350e+00,2.893117484930579075e-01,1.007894999565042804e+00,9.909190428824626862e-01
1.394753481169551446e+00,1.193800305138972728e+00,7.129227322309403814e-01,1.058812353382156068e+00,1.080006382018346756e+00
1.737440438930737185e+00,6.656766951207198080e-01,6.580203467009223539e-01,7.350889890059060239e-01,7.505973794114362274e-01
1.303129878753746862e+00,8.652007965577173110e-01,3.214992435128934956e-01,3.561363739058440170e-01,3.381313716225088917e-01
9.301666932950167777e-01,6.196820733910644030e-01,8.185623190691426743e-01,5.105729127199961637e-01,3.820783408812222781e-01
1.738317512845736879e+00,6.664018044981843136e-01,6.159068337697510831e-01,6.906702231675116987e-01,6.889141564151131103e-01
2.152893770736666212e+00,9.737816894723454464e-01,1.083696328588798830e+00,1.704675999784273976e+00,1.728517797596249128e+00
1.963287800134809746e+00,7.863649025213960142e-01,1.350171922580418959e+00,1.665523444534742437e+00,1.691831836779358778e+00
2.344556982595803696e+00,1.635363967283185449e+00,1.701952045771393029e+00,2.201118661073377059e+00,2.193445411034592674e+00
1.339925658372318251e+00,8.807533065652402016e-01,1.924224529619777746e+00,1.814497876224068884e+00,1.837163614697239211e+00
5.002401013999892010e-01,2.415889337918655677e+00,1.605976456161896770e+00,1.623578132415970821e+00,1.674994079437819527e+00
1.031648809273982614e+00,2.106720238313901206e+00,1.583491742647947342e+00,2.129492936022839178e+00,2.105980421894645627e+00
1.224238436927854057e+00,1.141664313906626038e+00,8.336519544137150906e-01,1.066405010119291008e+00,1.139718962390222412e+00
1.882762167525977359e+00,2.827162129924909451e+00,1.468126287094465576e+00,2.011897643589828810e+00,1.914139728498782667e+00
1.473628788368982701e+00,7.313809812188292181e-01,6.356526096771353274e-01,6.726696177094636520e-01,6.096171910235100855e-01
2.144179700606886119e+00,1.111619602231182613e+00,1.968759848621429498e+00,2.309423043355531835e+00,2.264165795836761141e+00
1.059857296455165798e+00,1.421961684308332696e+00,1.526933922289967827e+00,1.785582349350772313e+00,1.663359013876995141e+00
1.670043211572755926e+00,2.745463990064844761e+00,1.037728778452465805e+00,2.164133651084994447e+00,2.114145520033355208e+00
5.056153613496834343e-01,1.901034417284383604e+00,2.730148602714128625e-01,2.575230555359069862e-01,3.199416543177260874e-01
2.215750994557706299e+00,2.224180111479052258e+00,8.858130748609811533e-01,2.105792889572366100e+00,2.167869342834995106e+00
2.663396912727935106e+00,2.166140513855800975e+00,1.588154674573500902e+00,1.818254776639832704e+00,1.823122699776142941e+00
2.646644052422331583e+00,2.705765060145664425e+00,1.803281930455144177e+00,1.229966128462037789e+00,1.316016226798936373e+00
2.686708497711586485e+00,1.197218139441937446e+00,4.350667853625190262e-01,1.118688591484998884e+00,1.130663102482308613e+00
9.903299748535896452e-01,2.456499197608487783e+00,6.633111290720814512e-01,1.301160297737943283e+00,1.276269699907130573e+00
2.953553221575105248e+00,6.131101373289022938e-01,5.998584505554178659e-01,9.611419476791044358e-01,9.732234861482452759e-01
1.878425138844789899e+00,1.060849144313179337e+00,1.628135541400331343e+00,2.093960533967417881e+00,2.087103203449222733e+00
9.639494762072071676e-01,1.528593755877500016e+00,1.029177428309687725e+00,1.321459645992585141e+00,1.358256319017585145e+00
7.276351561372907950e-01,1.337787615375532368e+00,1.723867789865481059e+00,1.499203889189563155e+00,1.424051357201893131e+00
6.774391928724141643e-01,6.998868329754466266e-01,1.541938283073368110e+00,8.038090880295527541e-01,8.537798351961142229e-01
2.092418339974555508e+00,2.830566480119042438e+00,1.238032528630314211e+00,2.040261548228579080e+00,2.017285211669153089e+00
2.071469863865507133e+00,2.301292620880649231e+00,1.246203857035800944e+00,2.180131381454269768e+00,2.222897532279782595e+00
2.466894538261505954e+00,1.557241229088014656e+00,9.266128736737904159e-01,2.026713603825084142e+00,1.949661593732764819e+00
2.146537194840016038e+00,1.247971162679589296e+00,1.735927213184381479e+00,2.281555404882626092e+00,2.260592472110011464e+00
1.798509016005664485e+00,7.198394990079290956e-01,1.272700223358749660e+00,1.430232446106791899e+00,1.434135607124302769e+00
9.070541145132905436e-01,2.570605626848200931e+00,1.283504037188925029e+00,1.981676494666685162e+00,2.026749126114243182e+00
2.336184617614367909e+00,1.157577059432454814e+00,4.661523354647751916e-01,1.046027447411785216e+00,9.851508939531923303e-01
5.101519479381486644e-01,2.864998886946288348e+00,1.325186414007911040e+00,1.589479572153913667e+00,1.672851784949351384e+00
2.150764081556424401e+00,1.193687177525518894e+00,1.933911656118495914e+00,2.310794820728669929e+00,2.334927994478845470e+00
9.132766015878297505e-01,2.964643091187004309e+00,2.990159189435808162e-01,7.003000545812494426e-01,6.740112836610940850e-01
8.970312512352800471e-01,2.573241719954766360e+00,1.138958312187938082e+00,1.846852777389027533e+00,1.907717879098431490e+00
2.765229955805043272e+00,2.269645979343812403e+00,6.587596032904480259e-01,2.013714142138574470e+00,2.018849693289705982e+00
2.818171996826413839e+00,2.959638884467970410e+00,1.506128691404691855e+00,1.261466886420999689e+00,1.319381735456561122e+00
2.300713535941165677e+00,1.701035941082310377e+00,1.107548482786467225e+00,2.160012259570803117e+00,2.276169650008141865e+00
1.071533187379465346e+00,1.375706011906563164e+00,7.612123794743808070e-01,1.023902743954564931e+00,1.062329162837494012e+00
1.673440931046278779e+00,7.355147041817579057e-01,1.447835290224583016e+00,1.527191556506813486e+00,1.500857583328311762e+00
1.365495652684993066e+00,2.659291118283689137e+00,1.307133853805390711e+00,2.221079808869397265e+00,2.199794437099839683e+00
7.940113702239308680e-01,8.104510288024429077e-01,6.446799420526567737e-01,4.420581084354217039e-01,4.711858257543450335e-01
1.092040359149998974e+00,6.938722955294341910e-01,1.658273108326150380e+00,1.226038842516885996e+00,1.240434113371573943e+00
6.449221804329501317e-01,1.952996684344826095e+00,1.293817795599970788e+00,1.421106942199495071e+00,1.379455444021845612e+00
2.930747347793365876e+00,6.740346781381207908e-01,8.446610662026738936e-01,1.370404134050056566e+00,1.336998658268757634e+00
1.090737957915888900e+00,8.749068394896609702e-01,1.285227175745174533e+00,1.170608951167090739e+00,1.203898052631200422e+00
1.467825758325124852e+00,1.255013231666277207e+00,1.312465713131521383e+00,1.802147636516271412e+00,1.919482555059336404e+00
1.116532596198760885e+00,1.173713575754501637e+00,7.269234230372145777e-01,8.975759850223943292e-01,7.660576159569973953e-01
2.128140239745034634e+00,7.553514937675138707e-01,1.398056323535705303e+00,1.743592028696606899e+00,1.779787835587743006e+00
1.906323310291364148e+00,1.735225589147360470e+00,5.209701900564809307e-01,1.319582026635181871e+00,1.309029667484098214e+00
2.414164487746512044e+00,1.402450295427025262e+00,3.537554347096457663e-01,9.749955660671995039e-01,1.013963801754208749e+00
5.285424562165165208e-01,1.564303777280032559e+00,1.451641038978793263e+00,1.161282604004151953e+00,1.204668672907415639e+00
1.011688378034790059e+00,2.127040839418522289e+00,1.144254433827184503e+00,1.789531805531339392e+00,1.792173709783266844e+00
