t,Vol,hormone,pressure,dVol_dt,dVol_dt_noisy
9.967993598719743886e+00,7.690921578559027812e-03,2.968344919679534732e-01,1.005637426291176251e+00,-5.393763058182264765e-03,-1.386848445485852274e-02
9.973994798959791908e+00,7.658620625369147623e-03,2.968465964264542789e-01,1.005615144011980933e+00,-5.371084908066325186e-03,-1.980933131249277765e-02
9.979995999199839929e+00,7.626455480473331126e-03,2.968586569515572759e-01,1.005592947100028667e+00,-5.348502214275172029e-03,-4.683209101351249251e-03
9.985997199439887950e+00,7.594425572289426919e-03,2.968706736880908914e-01,1.005570835245221284e+00,-5.326014575192136551e-03,-2.572679969092646433e-03
9.991998399679935972e+00,7.562530330736852435e-03,2.968826467805761871e-01,1.005548808138194472e+00,-5.303621590248512943e-03,-1.793974029049337851e-04
9.997999599919983993e+00,7.530769187484261280e-03,2.968945763732818155e-01,1.005526865470327325e+00,-5.281322860095635091e-03,2.149639623473145571e-03
1.000400080016003201e+01,7.499141579105575092e-03,2.969064626099364723e-01,1.005505006934746426e+00,-5.259117988807971052e-03,-7.611397031593382205e-03
1.001000200040008004e+01,7.467646944482383455e-03,2.969183056338821625e-01,1.005483232225576673e+00,-5.237006582071327548e-03,-4.373013249271540115e-02
1.001600320064012806e+01,7.436284724710962718e-03,2.969301055880805840e-01,1.005461541037914186e+00,-5.214988247118117898e-03,-2.751976886919877546e-02
1.002200440088017608e+01,7.405054363102279470e-03,2.969418626151135165e-01,1.005439933067826086e+00,-5.193062592727550227e-03,-2.170534933617371612e-02
1.002800560112022410e+01,7.373955305181987933e-03,2.969535768571824885e-01,1.005418408012350051e+00,-5.171229229225776658e-03,2.876342487674129339e-02
1.003400680136027212e+01,7.342986998690429097e-03,2.969652484561089989e-01,1.005396965569494760e+00,-5.149487768486045967e-03,-1.369493720394483402e-02
1.004000800160032014e+01,7.312148893582634188e-03,2.969768775533344063e-01,1.005375605438239450e+00,-5.127837823928894402e-03,8.372844770560106120e-03
1.004600920184036816e+01,7.281440442028321199e-03,2.969884642899200400e-01,1.005354327318534802e+00,-5.106279010522262775e-03,2.417849052097553395e-02
1.005201040208041618e+01,7.250861098411896626e-03,2.970000088065469779e-01,1.005333130911301609e+00,-5.084810944781684681e-03,1.582462075261673387e-03
1.005801160232046421e+01,7.220410319332454599e-03,2.970115112435162685e-01,1.005312015918432111e+00,-5.063433244770419207e-03,-1.291926453766165106e-02
1.006401280256051223e+01,7.190087563603777751e-03,2.970229717407488201e-01,1.005290982042788883e+00,-5.042145530099615726e-03,-1.090656569782431917e-02
1.007001400280056025e+01,7.159892292254338084e-03,2.970343904377855115e-01,1.005270028988205500e+00,-5.020947421928444870e-03,-2.546880113967374057e-02
1.007601520304060827e+01,7.129823968527292631e-03,2.970457674737869702e-01,1.005249156459486759e+00,-4.999838542964272006e-03,1.130939340554916808e-03
1.008201640328065629e+01,7.099882057880490399e-03,2.970571029875339053e-01,1.005228364162407795e+00,-4.978818517462773457e-03,1.758257745348075149e-02
1.008801760352070431e+01,7.070066027986465426e-03,2.970683971174267191e-01,1.005207651803714741e+00,-4.957886971228090897e-03,6.438341257491554323e-03
1.009401880376075233e+01,7.040375348732440253e-03,2.970796500014857844e-01,1.005187019091124512e+00,-4.937043531612983135e-03,1.048929981763456823e-02
1.010002000400079858e+01,7.010809492220337197e-03,2.970908617773514449e-01,1.005166465733325243e+00,-4.916287827518957092e-03,9.437331199882829230e-03
1.010602120424084660e+01,6.981367932766737588e-03,2.971020325822837926e-01,1.005145991439975184e+00,-4.895619489396378816e-03,3.518484183312073355e-02
1.011202240448089462e+01,6.952050146902937280e-03,2.971131625531629461e-01,1.005125595921704251e+00,-4.875038149244658239e-03,-1.755130022752472707e-02
1.011802360472094264e+01,6.922855613374912821e-03,2.971242518264887722e-01,1.005105278890112475e+00,-4.854543440612343712e-03,-1.704066390469172361e-03
1.012402480496099066e+01,6.893783813143327527e-03,2.971353005383812196e-01,1.005085040057771328e+00,-4.834134998597266857e-03,9.275385746935194825e-03
1.013002600520103869e+01,6.864834229383534950e-03,2.971463088245798745e-01,1.005064879138222400e+00,-4.813812459846671804e-03,2.013151386151836378e-02
1.013602720544108671e+01,6.836006347485573675e-03,2.971572768204444048e-01,1.005044795845978944e+00,-4.793575462557342695e-03,-5.334642412064718314e-02
1.014202840568113473e+01,6.807299655054172526e-03,2.971682046609542827e-01,1.005024789896524329e+00,-4.773423646475721642e-03,-1.522025565680637169e-02
1.014802960592118275e+01,6.778713641908748824e-03,2.971790924807090062e-01,1.005004861006313366e+00,-4.753356652898040567e-03,-8.923230081674516853e-03
1.015403080616123077e+01,6.750247800083406663e-03,2.971899404139277667e-01,1.004985008892771425e+00,-4.733374124670445236e-03,-2.532178043439745410e-02
1.016003200640127879e+01,6.721901623826938635e-03,2.972007485944497263e-01,1.004965233274294434e+00,-4.713475706189107148e-03,1.222921086993582380e-02
1.016603320664132681e+01,6.693674608224168231e-03,2.972115171558772917e-01,1.004945533869782359e+00,-4.693661042437407768e-03,-3.138707168188602931e-04
1.017203440688137484e+01,6.665566250856635316e-03,2.972222462314828562e-01,1.004925910399128819e+00,-4.673929780145079024e-03,-1.260292243296217037e-02
1.017803560712142286e+01,6.637576053261795214e-03,2.972329359540147320e-01,1.004906362583754209e+00,-4.654281568808006468e-03,-3.733669148200186028e-02
1.018403680736147088e+01,6.609703518940184853e-03,2.972435864558570784e-01,1.004886890145976652e+00,-4.634716059296999265e-03,-3.111016253923005320e-02
1.019003800760151890e+01,6.581948153352359249e-03,2.972541978690297904e-01,1.004867492809009999e+00,-4.615232903855729339e-03,-2.432192712290919337e-02
1.019603920784156692e+01,6.554309463918891500e-03,2.972647703251886653e-01,1.004848170296964271e+00,-4.595831756100848473e-03,4.500408891341530979e-03
1.020204040808161494e+01,6.526786960020373660e-03,2.972753039556253474e-01,1.004828922334844998e+00,-4.576512271022059423e-03,-2.896173035287571626e-02
1.020804160832166296e+01,6.499380152997415866e-03,2.972857988912673832e-01,1.004809748648554102e+00,-4.557274104982227819e-03,-4.594583135563722054e-02
1.021404280856171098e+01,6.472088556150648077e-03,2.972962552626781108e-01,1.004790648964889677e+00,-4.538116915717468891e-03,-3.358846728872691423e-02
1.022004400880175901e+01,6.444911684740718336e-03,2.973066732000569368e-01,1.004771623011545323e+00,-4.519040362337240282e-03,-1.635828494543940803e-02
1.022604520904180703e+01,6.417849055988291904e-03,2.973170528332388929e-01,1.004752670517110813e+00,-4.500044105324420111e-03,2.896546762784768872e-02
1.023204640928185505e+01,6.390900189074053862e-03,2.973273942916950241e-01,1.004733791211072091e+00,-4.481127806535411054e-03,4.555748157265311626e-02
1.023804760952190307e+01,6.364064605138708246e-03,2.973376977045322223e-01,1.004714984823810831e+00,-4.462291129200215804e-03,-1.408986854367601238e-02
1.024404880976195109e+01,6.337341827282977173e-03,2.973479632004932260e-01,1.004696251086604875e+00,-4.443533737922530751e-03,1.443363380011122854e-02
1.025005001000199911e+01,6.310731380567599982e-03,2.973581909079567320e-01,1.004677589731628018e+00,-4.424855298679812761e-03,2.359936439865026325e-02
1.025605121024204713e+01,6.284232792013336698e-03,2.973683809549371726e-01,1.004659000491949783e+00,-4.406255478823385002e-03,2.128458437126942715e-02
1.026205241048209515e+01,6.257845590600965430e-03,2.973785334690849935e-01,1.004640483101536308e+00,-4.387733947078504594e-03,-6.723447508399300540e-03
1.026805361072214318e+01,6.231569307271281506e-03,2.973886485776863209e-01,1.004622037295248793e+00,-4.369290373544443273e-03,-3.041087638891443526e-02
1.027405481096219120e+01,6.205403474925099208e-03,2.973987264076633497e-01,1.004603662808845499e+00,-4.350924429694562855e-03,-1.411701160567485624e-02
1.028005601120223922e+01,6.179347628423253504e-03,2.974087670855740662e-01,1.004585359378979748e+00,-4.332635788376401967e-03,-4.157228318884710616e-02
1.028605721144228724e+01,6.153401304586595712e-03,2.974187707376122480e-01,1.004567126743201477e+00,-4.314424123811748044e-03,4.582896162815030053e-04
1.029205841168233526e+01,6.127564042195996104e-03,2.974287374896077418e-01,1.004548964639956132e+00,-4.296289111596699774e-03,1.125359074979158727e-02
1.029805961192238328e+01,6.101835381992343037e-03,2.974386674670260189e-01,1.004530872808585551e+00,-4.278230428701766848e-03,-4.213803985151561710e-02
1.030406081216243130e+01,6.076214866676545555e-03,2.974485607949686194e-01,1.004512850989327299e+00,-4.260247753471918530e-03,-5.296632231396434902e-03
1.031006201240247933e+01,6.050702040909529053e-03,2.974584175981728751e-01,1.004494898923315116e+00,-4.242340765626661722e-03,1.604772945241759834e-03
1.031606321264252735e+01,6.025296451312237879e-03,2.974682380010119642e-01,1.004477016352578689e+00,-4.224509146260114686e-03,2.076190861984499730e-02
1.032206441288257537e+01,5.999997646465636200e-03,2.974780221274950232e-01,1.004459203020043434e+00,-4.206752577841074703e-03,2.336570974543230109e-02
1.032806561312262339e+01,5.974805176910704535e-03,2.974877701012669240e-01,1.004441458669531162e+00,-4.189070744213077048e-03,1.183640808093221544e-02
1.033406681336267141e+01,5.949718595148444956e-03,2.974974820456085522e-01,1.004423783045759189e+00,-4.171463330594473058e-03,-1.790614467191362080e-02
1.034006801360271943e+01,5.924737454821464577e-03,2.975071580835321750e-01,1.004406175894047681e+00,-4.153930023006551647e-03,-1.152088325233327666e-02
1.034606921384276745e+01,5.899861310819510922e-03,2.975167983378231851e-01,1.004388636960306336e+00,-4.136470508346799281e-03,1.994938334093702623e-02
1.035207041408281547e+01,5.875089722074328287e-03,2.975264029307040925e-01,1.004371165992048232e+00,-4.119084476342256725e-03,-1.623721540178945863e-02
1.035807161432286350e+01,5.850422249339551697e-03,2.975359719840420247e-01,1.004353762737640876e+00,-4.101771617998599059e-03,-4.946729871278275625e-03
1.036407281456291152e+01,5.825858455100049391e-03,2.975455056193582748e-01,1.004336426946275340e+00,-4.084531625536852971e-03,2.713167910207234246e-02
1.037007401480295954e+01,5.801397903571920214e-03,2.975550039578284678e-01,1.004319158367965148e+00,-4.067364192393434046e-03,-1.509733415971409309e-03
1.037607521504300756e+01,5.777040160702494494e-03,2.975644671202822833e-01,1.004301956753547609e+00,-4.050269013220198812e-03,-3.154057540835777246e-02
1.038207641528305558e+01,5.752784794170333164e-03,2.975738952272036775e-01,1.004284821854682708e+00,-4.033245783884497650e-03,-9.945040535115473243e-03
1.038807761552310360e+01,5.728631373385227772e-03,2.975832883987309385e-01,1.004267753423853771e+00,-4.016294201469222495e-03,8.770145094432687388e-03
1.039407881576315162e+01,5.704579469488203942e-03,2.975926467546562981e-01,1.004250751214367243e+00,-3.999413964272851077e-03,-7.806032399957972198e-03
1.040008001600319965e+01,5.680628655351514442e-03,2.976019704144264311e-01,1.004233814980352468e+00,-3.982604771809479874e-03,1.924363673000539093e-02
1.040608121624324767e+01,5.656778505578646116e-03,2.976112594971420666e-01,1.004216944476761908e+00,-3.965866324808895241e-03,2.167432484547168747e-02
1.041208241648329569e+01,5.633028596504316421e-03,2.976205141215582661e-01,1.004200139459371810e+00,-3.949198325216591622e-03,-1.696555719727664210e-02
1.041808361672334371e+01,5.609378506194474291e-03,2.976297344060842565e-01,1.004183399684780653e+00,-3.932600476193834869e-03,-1.400577457023445549e-02
1.042408481696339173e+01,5.585827814446298403e-03,2.976389204687834300e-01,1.004166724910410258e+00,-3.916072482117687395e-03,-6.002204397278142374e-03
1.043008601720343975e+01,5.562376102788200646e-03,2.976480724273734002e-01,1.004150114894506229e+00,-3.899614048581059780e-03,-2.793489333366760280e-02
1.043608721744348777e+01,5.539022954479821785e-03,2.976571903992260015e-01,1.004133569396136405e+00,-3.883224882392741131e-03,3.673141384179629942e-03
1.044208841768353579e+01,5.515767954512036664e-03,2.976662745013672895e-01,1.004117088175192185e+00,-3.866904691577455460e-03,-7.471447156506830917e-03
1.044808961792358382e+01,5.492610689606948135e-03,2.976753248504774851e-01,1.004100670992388089e+00,-3.850653185375885537e-03,1.185341688482750670e-02
1.045409081816363184e+01,5.469550748217893131e-03,2.976843415628911416e-01,1.004084317609261756e+00,-3.834470074244712354e-03,-1.583653857953870592e-02
1.046009201840367986e+01,5.446587720529438327e-03,2.976933247545968109e-01,1.004068027788173723e+00,-3.818355069856658492e-03,-2.141368866077489330e-02
1.046609321864372788e+01,5.423721198457381876e-03,2.977022745412374327e-01,1.004051801292307866e+00,-3.802307885100515879e-03,3.295336208467915945e-02
1.047209441888377590e+01,5.400950775648753407e-03,2.977111910381101123e-01,1.004035637885670962e+00,-3.786328234081190024e-03,-2.137285083788750123e-02
1.047809561912382392e+01,5.378276047481813163e-03,2.977200743601661204e-01,1.004019537333093348e+00,-3.770415832119731244e-03,-1.548287044958434298e-02
1.048409681936387194e+01,5.355696611066051993e-03,2.977289246220109487e-01,1.004003499400228039e+00,-3.754570395753365018e-03,-1.840432234434635772e-02
1.049009801960391997e+01,5.333212065242194828e-03,2.977377419379042545e-01,1.003987523853551389e+00,-3.738791642735526249e-03,-9.831266454584049186e-03
1.049609921984396799e+01,5.310822010582194608e-03,2.977465264217600827e-01,1.003971610460362651e+00,-3.723079292035896999e-03,-2.204400476603799244e-02
1.050210042008401601e+01,5.288526049389236615e-03,2.977552781871464216e-01,1.003955758988784641e+00,-3.707433063840431201e-03,-4.607157496938572502e-03
1.050810162032406403e+01,5.266323785697738478e-03,2.977639973472857582e-01,1.003939969207762628e+00,-3.691852679551388492e-03,-1.778937976138168092e-02
1.051410282056411205e+01,5.244214825241772134e-03,2.977726840150584087e-01,1.003924240887053898e+00,-3.676337861765289778e-03,-1.201384012505099519e-02
1.052010402080416007e+01,5.222198773942147293e-03,2.977813383032125172e-01,1.003908573796641335e+00,-3.660888333215059007e-03,3.595471458135539311e-03
1.052610522104420809e+01,5.200275240630916097e-03,2.977899603240563020e-01,1.003892967707723294e+00,-3.645503818674507551e-03,1.038611263721460516e-02
1.053210642128425611e+01,5.178443836777053486e-03,2.977985501894433451e-01,1.003877422392656982e+00,-3.630184044767025432e-03,5.709210859467472171e-03
1.053810762152430414e+01,5.156704175375572373e-03,2.978071080109014335e-01,1.003861937624552558e+00,-3.614928739189072690e-03,-1.833625804485439909e-02
1.054410882176435216e+01,5.135055870947519314e-03,2.978156338996325037e-01,1.003846513177273359e+00,-3.599737630710189359e-03,4.343550404339860047e-03
1.055011002200440018e+01,5.113498539539978842e-03,2.978241279665128083e-01,1.003831148825435005e+00,-3.584610449173019752e-03,-5.993868301494391371e-03
1.055611122224444820e+01,5.092031798726070861e-03,2.978325903220926940e-01,1.003815844344406072e+00,-3.569546925493327638e-03,-5.696052720021703777e-03
1.056211242248449622e+01,5.070655267604952388e-03,2.978410210765968236e-01,1.003800599510308089e+00,-3.554546791660017930e-03,-3.800193116045836456e-02
1.056811362272454424e+01,5.049368566801816678e-03,2.978494203399240092e-01,1.003785414100015316e+00,-3.539609780735153595e-03,9.886734501626279897e-03
1.057411482296459226e+01,5.028171318467893232e-03,2.978577882216472683e-01,1.003770287891154744e+00,-3.524735626853971269e-03,-6.316843425257186173e-03
1.058011602320464029e+01,5.007063146280448657e-03,2.978661248310138787e-01,1.003755220662106540e+00,-3.509924065224899470e-03,3.061542485533837177e-02
1.058611722344468831e+01,4.986043675442783200e-03,2.978744302769453234e-01,1.003740212192003156e+00,-3.495174832129572910e-03,9.306863561076021002e-03
1.059211842368473633e+01,4.965112532684237689e-03,2.978827046680372903e-01,1.003725262260730222e+00,-3.480487664922850277e-03,-2.581083494495671829e-02
1.059811962392478435e+01,4.944269346260185723e-03,2.978909481125596725e-01,1.003710370648926320e+00,-3.465862302032828111e-03,-3.090973368294488294e-02
1.060412082416483237e+01,4.923513745952038008e-03,2.978991607184565127e-01,1.003695537137982097e+00,-3.451298482960856416e-03,1.956827052184164500e-02
1.061012202440488039e+01,4.902845363067244097e-03,2.979073425933462249e-01,1.003680761510041819e+00,-3.436795948281549506e-03,-2.093422071420639879e-02
