t,v,T_local,dv_dt,dv_dt_noisy
4.263252650530105825e+00,6.032707289316475707e-01,3.547899119825384529e-01,5.253227103972491060e-04,-2.735193583352343340e-03
4.265653130626125389e+00,6.032719870752694113e-01,3.547913973813080490e-01,5.228955399324131245e-04,1.541801605401752796e-02
4.268053610722144064e+00,6.032732394043397450e-01,3.547928758982311637e-01,5.204795896720759403e-04,5.912613645383159181e-04
4.270454090818163628e+00,6.032744859455658748e-01,3.547943475650549572e-01,5.180748080610429783e-04,-8.088717350447046858e-03
4.272854570914183192e+00,6.032757267255494105e-01,3.547958124134005797e-01,5.156811437482945563e-04,1.265225467026784636e-02
4.275255051010201868e+00,6.032769617707860466e-01,3.547972704747630601e-01,5.132985455864047530e-04,2.636176360017400758e-02
4.277655531106221432e+00,6.032781911076658954e-01,3.547987217805116944e-01,5.109269626317437200e-04,2.759330867639586638e-04
4.280056011202240107e+00,6.032794147624731540e-01,3.548001663618895463e-01,5.085663441448787280e-04,1.469269088835488575e-02
4.282456491298259671e+00,6.032806327613863262e-01,3.548016042500139466e-01,5.062166395901142486e-04,-8.923325969453718438e-04
4.284856971394279235e+00,6.032818451304782226e-01,3.548030354758761051e-01,5.038777986354729807e-04,1.431539322752854726e-02
4.287257451490297910e+00,6.032830518957158494e-01,3.548044600703412765e-01,5.015497711527366160e-04,-1.613141860630678496e-03
4.289657931586317474e+00,6.032842530829602978e-01,3.548058780641487053e-01,4.992325072182083592e-04,1.413552864270153919e-02
4.292058411682336150e+00,6.032854487179671876e-01,3.548072894879117922e-01,4.969259571114911398e-04,6.275567892413128762e-03
4.294458891778355714e+00,6.032866388263861124e-01,3.548086943721178721e-01,4.946300713163105222e-04,-9.739255807084444896e-04
4.296859371874375277e+00,6.032878234337611945e-01,3.548100927471282140e-01,4.923448005201340417e-04,3.251054933273777019e-03
4.299259851970393953e+00,6.032890025655304189e-01,3.548114846431782987e-01,4.900700956148344115e-04,-4.517084820232683193e-03
4.301660332066413517e+00,6.032901762470261886e-01,3.548128700903775412e-01,4.878059076957877915e-04,-1.033809055098416224e-02
4.304060812162432192e+00,6.032913445034754352e-01,3.548142491187093461e-01,4.855521880619947310e-04,-9.620836539202716128e-03
4.306461292258451756e+00,6.032925073599988419e-01,3.548156217580312188e-01,4.833088882172642802e-04,3.972029151995002056e-04
4.308861772354471320e+00,6.032936648416116210e-01,3.548169880380745989e-01,4.810759598686506792e-04,-9.592015904324228959e-03
4.311262252450489996e+00,6.032948169732231802e-01,3.548183479884450819e-01,4.788533549272761046e-04,5.413491884028055062e-03
4.313662732546509559e+00,6.032959637796371233e-01,3.548197016386220870e-01,4.766410255082919093e-04,6.349148883939742354e-03
4.316063212642528235e+00,6.032971052855513605e-01,3.548210490179593002e-01,4.744389239308587276e-04,5.761911312532328779e-03
4.318463692738547799e+00,6.032982415155579980e-01,3.548223901556842308e-01,4.722470027180274295e-04,-3.897200503278381613e-03
4.320864172834567363e+00,6.032993724941433378e-01,3.548237250808985443e-01,4.700652145967596125e-04,1.653581930029476279e-03
4.323264652930586038e+00,6.033004982456878773e-01,3.548250538225778961e-01,4.678935124983295149e-04,8.434773547634129027e-04
4.325665133026605602e+00,6.033016187944666431e-01,3.548263764095718753e-01,4.657318495573627083e-04,1.433927273940325924e-02
4.328065613122624278e+00,6.033027341646486352e-01,3.548276928706041722e-01,4.635801791129189444e-04,-6.955030238310782632e-03
4.330466093218643842e+00,6.033038443802970496e-01,3.548290032342726330e-01,4.614384547080722433e-04,-2.725216889007367645e-03
4.332866573314662517e+00,6.033049494653696110e-01,3.548303075290488717e-01,4.593066300895509387e-04,-1.210043330790302758e-03
4.335267053410682081e+00,6.033060494437179067e-01,3.548316057832786585e-01,4.571846592086201643e-04,-2.980433344866378832e-04
4.337667533506701645e+00,6.033071443390881639e-01,3.548328980251818643e-01,4.550724962197795096e-04,-6.361636470992428592e-03
4.340068013602720320e+00,6.033082341751205835e-01,3.548341842828521830e-01,4.529700954820872652e-04,-5.152858407416918522e-03
4.342468493698739884e+00,6.033093189753495622e-01,3.548354645842575761e-01,4.508774115588402571e-04,1.130205095887448601e-02
4.344868973794758560e+00,6.033103987632040255e-01,3.548367389572398833e-01,4.487943992164917053e-04,-5.243860266924729209e-03
4.347269453890778124e+00,6.033114735620068725e-01,3.548380074295148789e-01,4.467210134265567627e-04,1.031902171735672377e-02
4.349669933986797687e+00,6.033125433949753091e-01,3.548392700286726598e-01,4.446572093636084761e-04,2.150354726802350055e-02
4.352070414082816363e+00,6.033136082852208482e-01,3.548405267821769793e-01,4.426029424070224302e-04,1.393509283787896548e-02
4.354470894178835927e+00,6.033146682557491980e-01,3.548417777173659693e-01,4.405581681396745662e-04,-1.693888863836895062e-02
4.356871374274854603e+00,6.033157233294602628e-01,3.548430228614514736e-01,4.385228423488640552e-04,8.885234425708671974e-03
4.359271854370874166e+00,6.033167735291482536e-01,3.548442622415196035e-01,4.364969210256522056e-04,5.932324083191676742e-03
4.361672334466893730e+00,6.033178188775015771e-01,3.548454958845303486e-01,4.344803603653245500e-04,6.590733820771791339e-03
4.364072814562912406e+00,6.033188593971029468e-01,3.548467238173177996e-01,4.324731167672108138e-04,-1.512803433050292391e-02
4.366473294658931970e+00,6.033198951104292718e-01,3.548479460665900365e-01,4.304751468345655442e-04,8.732665442382074247e-03
4.368873774754950645e+00,6.033209260398516571e-01,3.548491626589291847e-01,4.284864073749094712e-04,-9.762720803343137577e-03
4.371274254850970209e+00,6.033219522076356256e-01,3.548503736207913595e-01,4.265068553995090368e-04,1.407207733118144566e-02
4.373674734946989773e+00,6.033229736359405626e-01,3.548515789785067209e-01,4.245364481242789386e-04,1.183884352727752193e-02
4.376075215043008448e+00,6.033239903468204934e-01,3.548527787582794746e-01,4.225751429686405193e-04,2.660858463012395064e-02
4.378475695139028012e+00,6.033250023622235281e-01,3.548539729861878156e-01,4.206228975562435204e-04,-2.771729977711585424e-03
4.380876175235046688e+00,6.033260097039919723e-01,3.548551616881839843e-01,4.186796697151879635e-04,-1.416909092995404830e-02
4.383276655331066252e+00,6.033270123938624385e-01,3.548563448900942663e-01,4.167454174770018026e-04,1.155958650886348797e-02
4.385677135427085815e+00,6.033280104534658461e-01,3.548575226176188813e-01,4.148200990778647709e-04,9.806090098199014837e-03
4.388077615523104491e+00,6.033290039043270880e-01,3.548586948963322607e-01,4.129036729580474693e-04,-2.773199547573809275e-03
4.390478095619124055e+00,6.033299927678654750e-01,3.548598617516826037e-01,4.109960977616516995e-04,1.466000542772688889e-02
4.392878575715142730e+00,6.033309770653947357e-01,3.548610232089923766e-01,4.090973323368310454e-04,7.936232750062742480e-03
4.395279055811162294e+00,6.033319568181225723e-01,3.548621792934579244e-01,4.072073357361931660e-04,-1.184530552502446009e-02
4.397679535907181858e+00,6.033329320471508828e-01,3.548633300301496929e-01,4.053260672163187892e-04,-2.483686270423317993e-03
4.400080016003200534e+00,6.033339027734762050e-01,3.548644754440120064e-01,4.034534862377821491e-04,-3.433542937657981138e-03
4.402480496099220098e+00,6.033348690191284724e-01,3.548656155611341068e-01,4.015895502993553396e-04,-7.304463800459774824e-05
4.404880976195238773e+00,6.033358308058476283e-01,3.548667504072121615e-01,3.997342174809889520e-04,2.941502676171632927e-03
4.407281456291258337e+00,6.033367881537466948e-01,3.548678800060880989e-01,3.978874489726001804e-04,-5.941957668711353099e-03
4.409681936387277901e+00,6.033377410828639764e-01,3.548690043815154183e-01,3.960492061073040641e-04,-9.621405773436000116e-04
4.412082416483296576e+00,6.033386896131650579e-01,3.548701235571615764e-01,3.942194503587877663e-04,6.907662548930508864e-03
4.414482896579316140e+00,6.033396337645432483e-01,3.548712375566079880e-01,3.923981433398267900e-04,2.685254422950709920e-04
4.416883376675334816e+00,6.033405735568190265e-01,3.548723464033499142e-01,3.905852468033485796e-04,-1.701747124628175600e-03
4.419283856771354380e+00,6.033415090097407063e-01,3.548734501207967962e-01,3.887807226415504686e-04,-2.048854747867626461e-03
4.421684336867373055e+00,6.033424401429836603e-01,3.548745487322718106e-01,3.869845328871434763e-04,-7.873533820932808111e-06
4.424084816963392619e+00,6.033433669761510965e-01,3.548756422610123140e-01,3.851966397117686678e-04,-1.816601529287811129e-02
4.426485297059412183e+00,6.033442895287733920e-01,3.548767307301693430e-01,3.834170054274416910e-04,2.593826643876364149e-03
4.428885777155430858e+00,6.033452078203085378e-01,3.548778141628082250e-01,3.816455924855699467e-04,-9.300311526633204401e-03
4.431286257251450422e+00,6.033461218701419160e-01,3.548788925819079676e-01,3.798823634775957926e-04,2.045967998114415001e-03
4.433686737347469098e+00,6.033470316975865222e-01,3.548799660103617581e-01,3.781272811343744269e-04,-1.374114615497324353e-02
4.436087217443488662e+00,6.033479373218825215e-01,3.548810344709765752e-01,3.763803083272377085e-04,1.020364450823615238e-02
4.438487697539508225e+00,6.033488387621979143e-01,3.548820979864734659e-01,3.746414080662097221e-04,3.348809732447589893e-03
4.440888177635526901e+00,6.033497360376279817e-01,3.548831565794873799e-01,3.729105435019325386e-04,-1.253647971937040494e-02
4.443288657731546465e+00,6.033506291671952848e-01,3.548842102725672798e-01,3.711876779248842882e-04,3.348417116687927349e-03
4.445689137827565141e+00,6.033515181698501095e-01,3.548852590881760305e-01,3.694727747647179599e-04,-6.623041824088747413e-03
4.448089617923584704e+00,6.033524030644701330e-01,3.548863030486905101e-01,3.677657975913250577e-04,1.898908664001441524e-02
4.450490098019604268e+00,6.033532838698605349e-01,3.548873421764014990e-01,3.660667101142939337e-04,5.885134054527701129e-03
4.452890578115622944e+00,6.033541606047538863e-01,3.548883764935139018e-01,3.643754761827905798e-04,-6.993328417290683822e-03
4.455291058211642508e+00,6.033550332878101496e-01,3.548894060221463032e-01,3.626920597862003668e-04,3.227584168532642191e-03
4.457691538307661183e+00,6.033559019376170118e-01,3.548904307843315231e-01,3.610164250533263314e-04,6.538230474800014753e-04
4.460092018403680747e+00,6.033567665726892182e-01,3.548914508020161729e-01,3.593485362530518946e-04,1.296561791427836181e-02
4.462492498499700311e+00,6.033576272114694605e-01,3.548924660970609324e-01,3.576883577937990861e-04,4.559291488081447692e-03
4.464892978595718986e+00,6.033584838723276000e-01,3.548934766912403282e-01,3.560358542238303858e-04,6.132043349036345181e-03
4.467293458691738550e+00,6.033593365735608893e-01,3.548944826062429558e-01,3.543909902317501676e-04,-1.018706033170761402e-02
4.469693938787757226e+00,6.033601853333943055e-01,3.548954838636713127e-01,3.527537306451618607e-04,8.928580145343936736e-03
4.472094418883776790e+00,6.033610301699801060e-01,3.548964804850419097e-01,3.511240404320716663e-04,2.194972609050428042e-02
4.474494898979796353e+00,6.033618711013980507e-01,3.548974724917851598e-01,3.495018847000671658e-04,7.383429428926718309e-03
4.476895379075815029e+00,6.033627081456552910e-01,3.548984599052454336e-01,3.478872286966383531e-04,6.182588544382950756e-04
4.479295859171834593e+00,6.033635413206865916e-01,3.548994427466811707e-01,3.462800378091180579e-04,2.653530472752560487e-03
4.481696339267853268e+00,6.033643706443542198e-01,3.549004210372646018e-01,3.446802775645219172e-04,-8.515473704100254629e-03
4.484096819363872832e+00,6.033651961344476122e-01,3.549013947980820816e-01,3.430879136298495128e-04,2.876615029199518572e-03
4.486497299459892396e+00,6.033660178086838188e-01,3.549023640501338117e-01,3.415029118122450496e-04,-9.968617016671703010e-03
4.488897779555911072e+00,6.033668356847076142e-01,3.549033288143340625e-01,3.399252380577347482e-04,1.457703921062520388e-03
4.491298259651930636e+00,6.033676497800909422e-01,3.549042891115109510e-01,3.383548584530118213e-04,-2.864769652502957131e-03
4.493698739747949311e+00,6.033684601123331381e-01,3.549052449624066075e-01,3.367917392247349404e-04,-7.291864356837019466e-03
4.496099219843968875e+00,6.033692666988612618e-01,3.549061963876771753e-01,3.352358467386461292e-04,6.821927268994954115e-03
4.498499699939988439e+00,6.033700695570296535e-01,3.549071434078926446e-01,3.336871475010757984e-04,-1.387974992082307429e-02
4.500900180036007114e+00,6.033708687041202667e-01,3.549080860435370743e-01,3.321456081574583651e-04,6.143111956160173968e-04
4.503300660132026678e+00,6.033716641573423356e-01,3.549090243150084811e-01,3.306111954940777636e-04,-1.223436292830914172e-02
4.505701140228045354e+00,6.033724559338325966e-01,3.549099582426187283e-01,3.290838764362430044e-04,1.932185994935436621e-02
4.508101620324064918e+00,6.033732440506555106e-01,3.549108878465937478e-01,3.275636180492307254e-04,2.077085190516336430e-02
4.510502100420083593e+00,6.033740285248027080e-01,3.549118131470734294e-01,3.260503875386267696e-04,9.484300554226937977e-03
4.512902580516103157e+00,6.033748093731933215e-01,3.549127341641115652e-01,3.245441522493840137e-04,1.999194676167914686e-02
4.515303060612122721e+00,6.033755866126739864e-01,3.549136509176759602e-01,3.230448796667650274e-04,6.947892145053057023e-03
4.517703540708141396e+00,6.033763602600188403e-01,3.549145634276484329e-01,3.215525374155406312e-04,6.437005267505251441e-03
4.520104020804160960e+00,6.033771303319295232e-01,3.549154717138245374e-01,3.200670932605112896e-04,-3.245152080153682148e-03
4.522504500900179636e+00,6.033778968450349556e-01,3.549163757959141186e-01,3.185885151062873427e-04,-7.950476324307904907e-03
4.524904980996199200e+00,6.033786598158917824e-01,3.549172756935407014e-01,3.171167709974291940e-04,2.279337654164639328e-03
4.527305461092218763e+00,6.033794192609838181e-01,3.549181714262419352e-01,3.156518291185283543e-04,-4.357529365031280119e-03
4.529705941188237439e+00,6.033801751967226012e-01,3.549190630134693158e-01,3.141936577936861033e-04,-3.385326284398298882e-03
4.532106421284257003e+00,6.033809276394469512e-01,3.549199504745884637e-01,3.127422254870955431e-04,8.281551901406603716e-03
4.534506901380275679e+00,6.033816766054231895e-01,3.549208338288787901e-01,3.112975008031020974e-04,-2.894125877046029331e-04
4.536907381476295242e+00,6.033824221108453623e-01,3.549217130955337196e-01,3.098594524851208806e-04,-1.462632698308432427e-02
4.539307861572314806e+00,6.033831641718344629e-01,3.549225882936607457e-01,3.084280494176423640e-04,-1.189711043179396454e-03
4.541708341668333482e+00,6.033839028044394315e-01,3.549234594422811528e-01,3.070032606238667005e-04,-6.664668878134760548e-03
4.544108821764353046e+00,6.033846380246363772e-01,3.549243265603303499e-01,3.055850552678092999e-04,-1.982231311853599031e-03
4.546509301860371721e+00,6.033853698483290229e-01,3.549251896666575368e-01,3.041734026527771989e-04,-1.001849748400601876e-02
4.548909781956391285e+00,6.033860982913484827e-01,3.549260487800260377e-01,3.027682722225327901e-04,1.295727869654501527e-02
4.551310262052410849e+00,6.033868233694533734e-01,3.549269039191130792e-01,3.013696335600905200e-04,1.998122257098526589e-02
4.553710742148429524e+00,6.033875450983297029e-01,3.549277551025097899e-01,2.999774563889607399e-04,-1.016728053998934046e-02
4.556111222244449088e+00,6.033882634935910927e-01,3.549286023487213115e-01,2.985917105722276461e-04,7.431803995159066110e-03
4.558511702340467764e+00,6.033889785707784448e-01,3.549294456761667438e-01,2.972123661129504892e-04,6.922484708968786038e-03
4.560912182436487328e+00,6.033896903453602745e-01,3.549302851031791439e-01,2.958393931541238920e-04,-9.805147185273560551e-03
4.563312662532506891e+00,6.033903988327324885e-01,3.549311206480056380e-01,2.944727619786180559e-04,1.947487783364483006e-03
4.565713142628525567e+00,6.033911040482184962e-01,3.549319523288070877e-01,2.931124430093392770e-04,1.504434462404776081e-02
4.568113622724545131e+00,6.033918060070690981e-01,3.549327801636584789e-01,2.917584068089900664e-04,9.397523438715971178e-03
