t,p,q,dp_dt,dp_dt_noisy
1.319263852770554202e+01,4.027154243094426822e-01,1.839801631445516505e-01,1.270946605064797105e-03,-2.124244731451218563e-03
1.320264052810562205e+01,4.027281046302250145e-01,1.839863405113277284e-01,1.264621098003012450e-03,5.503426825241140678e-03
1.321264252850570209e+01,4.027407218335991579e-01,1.839924872692308977e-01,1.258326776208322159e-03,4.360004857314363387e-03
1.322264452890578212e+01,4.027532762312489023e-01,1.839986035685413357e-01,1.252063488607431732e-03,-2.348936968059594545e-03
1.323264652930586216e+01,4.027657681334012585e-01,1.840046895588421383e-01,1.245831084803724134e-03,-2.445308328295104500e-02
1.324264852970594220e+01,4.027781978488261805e-01,1.840107453890191813e-01,1.239629415077485308e-03,8.884160645977625228e-04
1.325265053010602223e+01,4.027905656848367877e-01,1.840167712072612038e-01,1.233458330386672658e-03,6.001817892781687556e-03
1.326265253050610227e+01,4.028028719472894204e-01,1.840227671610598914e-01,1.227317682367107601e-03,6.488996131290363477e-03
1.327265453090618230e+01,4.028151169405833620e-01,1.840287333972096817e-01,1.221207323333207626e-03,-3.134426844236654595e-04
1.328265653130626234e+01,4.028273009676610616e-01,1.840346700618079312e-01,1.215127106278383537e-03,5.748274800912459015e-03
1.329265853170634237e+01,4.028394243300080224e-01,1.840405773002548873e-01,1.209076884875565083e-03,1.149226628924531618e-02
1.330266053210642241e+01,4.028514873276529129e-01,1.840464552572536050e-01,1.203056513477506265e-03,-3.499446312161161310e-03
1.331266253250650244e+01,4.028634902591675115e-01,1.840523040768100027e-01,1.197065847117479223e-03,1.585985630130375829e-02
1.332266453290658248e+01,4.028754334216665955e-01,1.840581239022328897e-01,1.191104741509772108e-03,-1.836047827669947535e-02
1.333266653330666252e+01,4.028873171108081630e-01,1.840639148761339106e-01,1.185173053049878161e-03,-1.142531228414082715e-02
1.334266853370674255e+01,4.028991416207932108e-01,1.840696771404276011e-01,1.179270638815300629e-03,-7.872178864938881443e-03
1.335267053410682259e+01,4.029109072443659567e-01,1.840754108363313046e-01,1.173397356565632557e-03,-2.327126973818979122e-02
1.336267253450690262e+01,4.029226142728136173e-01,1.840811161043653110e-01,1.167553064743460586e-03,-8.830073145584404690e-03
1.337267453490698266e+01,4.029342629959665190e-01,1.840867930843526901e-01,1.161737622474614748e-03,1.364545737883843257e-02
1.338267653530706269e+01,4.029458537021981535e-01,1.840924419154194025e-01,1.155950889568338469e-03,1.357124154209417115e-02
1.339267853570714273e+01,4.029573866784250114e-01,1.840980627359942723e-01,1.150192726518173281e-03,2.123777353780224603e-03
1.340268053610722276e+01,4.029688622101068041e-01,1.841036556838089866e-01,1.144462994502250253e-03,1.835448266188198854e-02
1.341268253650730280e+01,4.029802805812462974e-01,1.841092208958980680e-01,1.138761555383543261e-03,3.533663754845488454e-03
1.342268453690738284e+01,4.029916420743893668e-01,1.841147585085989857e-01,1.133088271710710332e-03,-3.845031294451826259e-03
1.343268653730746287e+01,4.030029469737229086e-01,1.841202686590238669e-01,1.127443005177123161e-03,3.543750699005284235e-03
1.344268853770754291e+01,4.030141955636965534e-01,1.841257514844037713e-01,1.121825617307448120e-03,-2.496404863315702591e-04
1.345269053810762294e+01,4.030253881201429356e-01,1.841312071178698995e-01,1.116235973873976398e-03,8.475570578873959163e-03
1.346269253850770298e+01,4.030365249175363873e-01,1.841366356919026670e-01,1.110673941287405181e-03,-1.391983245624659957e-02
1.347269453890778301e+01,4.030476062291957762e-01,1.841420373384281550e-01,1.105139386496332976e-03,1.109928881980862432e-02
1.348269653930786305e+01,4.030586323272843940e-01,1.841474121888180548e-01,1.099632176987675944e-03,-3.495635134897520646e-03
1.349269853970794308e+01,4.030696034828099017e-01,1.841527603738896124e-01,1.094152180786974946e-03,9.647382345889552596e-03
1.350270054010802134e+01,4.030805199656246063e-01,1.841580820239057670e-01,1.088699266458619322e-03,-1.432170275200523972e-02
1.351270254050810138e+01,4.030913820444250728e-01,1.841633772685750126e-01,1.083273303106655275e-03,-3.109313251416227081e-03
1.352270454090818141e+01,4.031021899867524017e-01,1.841686462370515087e-01,1.077874160374863929e-03,1.858506363877020749e-03
1.353270654130826145e+01,4.031129440589921731e-01,1.841738890579349697e-01,1.072501708447038890e-03,1.008702799795868112e-02
1.354270854170834149e+01,4.031236445263743917e-01,1.841791058592707753e-01,1.067155818047655844e-03,-1.110815487367092409e-02
1.355271054210842152e+01,4.031342916529734866e-01,1.841842967685498877e-01,1.061836360441823987e-03,1.773627891952939128e-02
1.356271254250850156e+01,4.031448857017084220e-01,1.841894619127089072e-01,1.056543207436056245e-03,5.883177957471208072e-03
1.357271454290858159e+01,4.031554269343425312e-01,1.841946014181300439e-01,1.051276231378512130e-03,-4.206477952652559402e-03
1.358271654330866163e+01,4.031659156114836273e-01,1.841997154106410628e-01,1.046035305159054990e-03,1.321905564703985958e-02
1.359271854370874166e+01,4.031763519925840589e-01,1.842048040155154220e-01,1.040820302210004877e-03,2.067930532436302454e-03
1.360272054410882170e+01,4.031867363359404877e-01,1.842098673574721901e-01,1.035631096506221815e-03,1.261860090361851747e-02
1.361272254450890173e+01,4.031970688986941664e-01,1.842149055606759900e-01,1.030467562565593256e-03,2.426194565003331194e-02
1.362272454490898177e+01,4.032073499368306613e-01,1.842199187487370826e-01,1.025329575449240513e-03,8.710613352035042473e-03
1.363272654530906181e+01,4.032175797051800736e-01,1.842249070447113668e-01,1.020217010762053053e-03,-4.246577624938294333e-03
1.364272854570914184e+01,4.032277584574170404e-01,1.842298705711003515e-01,1.015129744652856769e-03,-3.241944609258627132e-03
1.365273054610922188e+01,4.032378864460604562e-01,1.842348094498511557e-01,1.010067653814708880e-03,6.835611117599371331e-03
1.366273254650930191e+01,4.032479639224738066e-01,1.842397238023564532e-01,1.005030615485470388e-03,3.884084786423048097e-03
1.367273454690938195e+01,4.032579911368650571e-01,1.842446137494546388e-01,1.000018507447771390e-03,-7.330281128082130962e-03
1.368273654730946198e+01,4.032679683382865421e-01,1.842494794114296064e-01,9.950312080298385348e-04,-5.686063948229952772e-03
1.369273854770954202e+01,4.032778957746350201e-01,1.842543209080109989e-01,9.900685961052226730e-04,7.647888888927155231e-03
1.370274054810962205e+01,4.032877736926518408e-01,1.842591383583739306e-01,9.851305510935829540e-04,2.445211425970657271e-02
1.371274254850970209e+01,4.032976023379227226e-01,1.842639318811392368e-01,9.802169529608065202e-04,-2.532345686011858513e-02
1.372274454890978213e+01,4.033073819548778638e-01,1.842687015943732798e-01,9.753276822192114698e-04,8.214489060446429278e-03
1.373274654930986216e+01,4.033171127867918315e-01,1.842734476155881429e-01,9.704626199283552385e-04,-1.140009210288389554e-03
1.374274854970994220e+01,4.033267950757837839e-01,1.842781700617414087e-01,9.656216476945905097e-04,8.759268785096457205e-03
1.375275055011002223e+01,4.033364290628171922e-01,1.842828690492363530e-01,9.608046476719134948e-04,9.638018428324649986e-03
1.376275255051010227e+01,4.033460149877001744e-01,1.842875446939218342e-01,9.560115025622675095e-04,1.484392352947747594e-03
1.377275455091018230e+01,4.033555530890850505e-01,1.842921971110923485e-01,9.512420956154909318e-04,-9.208493374606460322e-03
1.378275655131026234e+01,4.033650436044687870e-01,1.842968264154879465e-01,9.464963106299035395e-04,-1.302402262440004004e-02
1.379275855171034237e+01,4.033744867701927195e-01,1.843014327212943448e-01,9.417740319524886550e-04,-1.780001285397915869e-02
1.380276055211042241e+01,4.033838828214427186e-01,1.843060161421428977e-01,9.370751444793511131e-04,1.316053114682851424e-02
1.381276255251050245e+01,4.033932319922490239e-01,1.843105767911104864e-01,9.323995336556322594e-04,-1.164624123914318431e-03
1.382276455291058248e+01,4.034025345154863551e-01,1.843151147807197132e-01,9.277470854763148617e-04,-4.475002588109244089e-03
1.383276655331066252e+01,4.034117906228739114e-01,1.843196302229386796e-01,9.231176864860166781e-04,-1.854076421777919089e-03
1.384276855371074255e+01,4.034210005449752612e-01,1.843241232291812082e-01,9.185112237796253659e-04,-1.247616596018609643e-02
1.385277055411082259e+01,4.034301645111985635e-01,1.843285939103066484e-01,9.139275850023557274e-04,3.960073380212953721e-03
1.386277255451090262e+01,4.034392827497962908e-01,1.843330423766200155e-01,9.093666583502198197e-04,1.409638161878817506e-02
1.387277455491098266e+01,4.034483554878654510e-01,1.843374687378719345e-01,9.048283325702368568e-04,1.228943464027986571e-02
1.388277655531106269e+01,4.034573829513475873e-01,1.843418731032586411e-01,9.003124969603967798e-04,-1.475767821531680235e-02
1.389277855571114273e+01,4.034663653650285009e-01,1.843462555814219528e-01,8.958190413706091509e-04,1.453093787946012697e-02
1.390278055611122277e+01,4.034753029525385282e-01,1.843506162804493531e-01,8.913478562023197799e-04,-6.751021091061035727e-03
1.391278255651130280e+01,4.034841959363525410e-01,1.843549553078739078e-01,8.868988324090987946e-04,-1.824262382001855254e-02
1.392278455691138284e+01,4.034930445377898356e-01,1.843592727706742651e-01,8.824718614967985014e-04,-1.141225049260934619e-02
1.393278655731146287e+01,4.035018489810739961e-01,1.843635687772119669e-01,8.780668334997937530e-04,-8.787074278950745068e-03
1.394278855771154291e+01,4.035106094881882322e-01,1.843678434347770234e-01,8.736836395459822435e-04,8.042052361455923407e-04
1.395279055811162294e+01,4.035193262747916454e-01,1.843720968476390554e-01,8.693221738930150683e-04,-9.450432555969452697e-03
1.396279255851170298e+01,4.035279995556366739e-01,1.843763291196315879e-01,8.649823312279220772e-04,-1.423747227657136405e-02
1.397279455891178301e+01,4.035366295445724227e-01,1.843805403541538268e-01,8.606640066659392019e-04,-1.784276344647082579e-03
1.398279655931186305e+01,4.035452164545449971e-01,1.843847306541705755e-01,8.563670957503297793e-04,2.009540652368605601e-02
1.399279855971194308e+01,4.035537604975971693e-01,1.843889001222123736e-01,8.520914944529223156e-04,-6.171417329433086935e-03
1.400280056011202312e+01,4.035622618848686560e-01,1.843930488603753304e-01,8.478370991738953810e-04,5.490372253671348991e-03
1.401280256051210316e+01,4.035707208265960078e-01,1.843971769703212915e-01,8.436038067427039516e-04,1.643072119037363062e-03
1.402280456091218319e+01,4.035791375321124419e-01,1.844012845532777001e-01,8.393915144176995052e-04,2.742006865636344159e-02
1.403280656131226323e+01,4.035875122098481760e-01,1.844053717100376522e-01,8.352001198865272730e-04,-1.814738147670826030e-02
1.404280856171234326e+01,4.035958450673302056e-01,1.844094385409599246e-01,8.310295212664124687e-04,1.178484599341620212e-02
1.405281056211242330e+01,4.036041363111823044e-01,1.844134851459689195e-01,8.268796171044378446e-04,-1.198697034089669759e-02
1.406281256251250333e+01,4.036123861471250795e-01,1.844175116245547197e-01,8.227503063775627734e-04,-5.101402233823792466e-03
1.407281456291258337e+01,4.036205947799759719e-01,1.844215180757730610e-01,8.186414884929771318e-04,-1.481750454411438593e-04
1.408281656331266340e+01,4.036287624136493668e-01,1.844255045982453045e-01,8.145530632883354882e-04,3.267541508126874106e-02
1.409281856371274344e+01,4.036368892511562612e-01,1.844294712901584643e-01,8.104849310318108790e-04,-6.819568171801448746e-03
1.410282056411282348e+01,4.036449754946045965e-01,1.844334182492652352e-01,8.064369924223983854e-04,-1.808240414006097307e-02
1.411282256451290351e+01,4.036530213451991478e-01,1.844373455728839650e-01,8.024091485903123849e-04,1.377604515200257437e-02
1.412282456491298355e+01,4.036610270032415237e-01,1.844412533578986269e-01,7.984013010968876722e-04,-7.593959782204144290e-03
1.413282656531306358e+01,4.036689926681300555e-01,1.844451417007588745e-01,7.944133519348882400e-04,-1.635090184972032550e-03
1.414282856571314362e+01,4.036769185383600744e-01,1.844490106974799870e-01,7.904452035288004469e-04,5.500269740862351840e-04
1.415283056611322365e+01,4.036848048115235232e-01,1.844528604436429242e-01,7.864967587348972028e-04,1.756384614543821587e-03
1.416283256651330369e+01,4.036926516843093449e-01,1.844566910343942989e-01,7.825679208416716492e-04,-9.188183627272445732e-04
1.417283456691338372e+01,4.037004593525032603e-01,1.844605025644463492e-01,7.786585935697278721e-04,3.456222953310265477e-03
1.418283656731346376e+01,4.037082280109877686e-01,1.844642951280769938e-01,7.747686810720497835e-04,4.648364703429485115e-03
1.419283856771354380e+01,4.037159578537422022e-01,1.844680688191297768e-01,7.708980879345961323e-04,9.310126270113990368e-03
1.420284056811362383e+01,4.037236490738428385e-01,1.844718237310139508e-01,7.670467191757644743e-04,-3.505284639820855155e-03
1.421284256851370387e+01,4.037313018634625661e-01,1.844755599567043103e-01,7.632144802473157796e-04,-6.724086953301720328e-03
1.422284456891378390e+01,4.037389164138713293e-01,1.844792775887414693e-01,7.594012770338783025e-04,-9.876101509636660974e-03
1.423284656931386394e+01,4.037464929154356841e-01,1.844829767192315284e-01,7.556070158540803550e-04,6.682696017546068887e-03
1.424284856971394397e+01,4.037540315576192418e-01,1.844866574398463521e-01,7.518316034593967162e-04,2.888501514982447769e-04
1.425285057011402401e+01,4.037615325289821699e-01,1.844903198418234025e-01,7.480749470357723335e-04,6.280120661314101717e-03
1.426285257051410404e+01,4.037689960171816916e-01,1.844939640159658223e-01,7.443369542026578162e-04,6.126299372361370885e-03
1.427285457091418408e+01,4.037764222089716970e-01,1.844975900526424073e-01,7.406175330139878193e-04,1.759938686656004059e-02
1.428285657131426412e+01,4.037838112902030763e-01,1.845011980417875785e-01,7.369165919577612411e-04,2.811967547628121088e-03
1.429285857171434415e+01,4.037911634458233312e-01,1.845047880729014378e-01,7.332340399567593980e-04,8.256947206857387714e-03
1.430286057211442419e+01,4.037984788598770192e-01,1.845083602350497398e-01,7.295697863681158135e-04,-1.129632847658001982e-02
1.431286257251450422e+01,4.038057577155052535e-01,1.845119146168638646e-01,7.259237409840101074e-04,-1.007709302091552329e-02
1.432286457291458426e+01,4.038130001949462589e-01,1.845154513065409008e-01,7.222958140318883058e-04,-2.395081644011719246e-03
1.433286657331466429e+01,4.038202064795348711e-01,1.845189703918435065e-01,7.186859161741002838e-04,-1.144849084197037056e-02
1.434286857371474433e+01,4.038273767497028155e-01,1.845224719601000762e-01,7.150939585085103883e-04,7.611026136419986321e-03
1.435287057411482436e+01,4.038345111849787061e-01,1.845259560982046021e-01,7.115198525684349878e-04,-1.261900803017477167e-02
1.436287257451490440e+01,4.038416099639878798e-01,1.845294228926167568e-01,7.079635103232582993e-04,1.391793697680392301e-03
1.437287457491498444e+01,4.038486732644526178e-01,1.845328724293618661e-01,7.044248441777783976e-04,-2.387653137081822974e-02
1.438287657531506447e+01,4.038557012631918686e-01,1.845363047940309087e-01,7.009037669732896825e-04,-1.034689346708016384e-02
1.439287857571514451e+01,4.038626941361215805e-01,1.845397200717804886e-01,6.974001919869132760e-04,-2.692953170702557658e-03
1.440288057611522454e+01,4.038696520582544247e-01,1.845431183473328907e-01,6.939140329326395906e-04,-1.896482835719607782e-03
1.441288257651530458e+01,4.038765752036998502e-01,1.845464997049760525e-01,6.904452039605303570e-04,-1.722601222970222487e-02
1.442288457691538461e+01,4.038834637456643062e-01,1.845498642285635649e-01,6.869936196577594578e-04,1.773684410582402693e-03
1.443288657731546287e+01,4.038903178564508534e-01,1.845532120015146438e-01,6.835591950481861856e-04,1.043219948208102404e-02
1.444288857771554291e+01,4.038971377074595526e-01,1.845565431068142137e-01,6.801418455926119822e-04,7.162545897968639746e-03
1.445289057811562294e+01,4.039039234719171700e-01,1.845598576283202230e-01,6.767414858255306476e-04,-5.909089158553553281e-03
1.446289257851570298e+01,4.039106753232100111e-01,1.845631556499668369e-01,6.733580301874503987e-04,-5.199610351497937002e-03
