theta,a
3.416883376675334816e-01,-5.085957579566535713e-02
3.418283656731346820e-01,-5.056949844814950801e-02
3.419683936787357714e-01,-5.027934171625569881e-02
3.421084216843368608e-01,-4.998910558383751201e-02
3.422484496899380058e-01,-4.969879003474830803e-02
3.423884776955391507e-01,-4.940839505284255750e-02
3.425285057011402401e-01,-4.911792062197473108e-02
3.426685337067413295e-01,-4.882736672599841121e-02
3.428085617123424744e-01,-4.853673334876673628e-02
3.429485897179436193e-01,-4.824602047413506511e-02
3.430886177235447088e-01,-4.795522808595698017e-02
3.432286457291458537e-01,-4.766435616808584186e-02
3.433686737347469986e-01,-4.737340470437634288e-02
3.435087017403480880e-01,-4.708237367868139955e-02
3.436487297459491774e-01,-4.679126307485659275e-02
3.437887577515503224e-01,-4.650007287675372858e-02
3.439287857571514673e-01,-4.620880306822794381e-02
3.440688137627525567e-01,-4.591745363313326500e-02
3.442088417683536461e-01,-4.562602455532349666e-02
3.443488697739548465e-01,-4.533451581865111102e-02
3.444888977795559359e-01,-4.504292740697235509e-02
3.446289257851570254e-01,-4.475125930413947906e-02
3.447689537907581703e-01,-4.445951149400650948e-02
3.449089817963593152e-01,-4.416768396042791700e-02
3.450490098019604046e-01,-4.387577668725728408e-02
3.451890378075614940e-01,-4.358378965834885932e-02
3.453290658131626389e-01,-4.329172285755578109e-02
3.454690938187637839e-01,-4.299957626873318617e-02
3.456091218243648733e-01,-4.270734987573399088e-02
3.457491498299660182e-01,-4.241504366241222179e-02
3.458891778355671631e-01,-4.212265761262212749e-02
3.460292058411682525e-01,-4.183019171021773452e-02
3.461692338467693419e-01,-4.153764593905329150e-02
3.463092618523704869e-01,-4.124502028298193679e-02
3.464492898579716318e-01,-4.095231472585902921e-02
3.465893178635727212e-01,-4.065952925153792918e-02
3.467293458691738106e-01,-4.036666384387199713e-02
3.468693738747750110e-01,-4.007371848671614778e-02
3.470094018803761005e-01,-3.978069316392507382e-02
3.471494298859771899e-01,-3.948758785935257976e-02
3.472894578915783348e-01,-3.919440255685091579e-02
3.474294858971794797e-01,-3.890113724027721709e-02
3.475695139027805691e-01,-3.860779189348484408e-02
3.477095419083816585e-01,-3.831436650032737923e-02
3.478495699139828035e-01,-3.802086104466018135e-02
3.479895979195839484e-01,-3.772727551033594473e-02
3.481296259251850378e-01,-3.743360988121091637e-02
3.482696539307861827e-01,-3.713986414113867873e-02
3.484096819363873276e-01,-3.684603827397370246e-02
3.485497099419884171e-01,-3.655213226357068024e-02
3.486897379475895065e-01,-3.625814609378497089e-02
3.488297659531906514e-01,-3.596407974846993483e-02
3.489697939587917963e-01,-3.566993321148048679e-02
3.491098219643928857e-01,-3.537570646667176355e-02
3.492498499699939751e-01,-3.508139949789890188e-02
3.493898779755951756e-01,-3.478701228901526221e-02
3.495299059811962650e-01,-3.449254482387731358e-02
3.496699339867973544e-01,-3.419799708633974866e-02
3.498099619923984993e-01,-3.390336906025681607e-02
3.499499899979996442e-01,-3.360866072948387462e-02
3.500900180036007336e-01,-3.331387207787628313e-02
3.502300460092018231e-01,-3.301900308928851224e-02
3.503700740148030235e-01,-3.272405374757769714e-02
3.505101020204041129e-01,-3.242902403659719823e-02
3.506501300260052023e-01,-3.213391394020237435e-02
3.507901580316062917e-01,-3.183872344224991657e-02
3.509301860372074922e-01,-3.154345252659362941e-02
3.510702140428085816e-01,-3.124810117709131418e-02
3.512102420484096710e-01,-3.095266937759744152e-02
3.513502700540108714e-01,-3.065715711196714821e-02
3.514902980596119608e-01,-3.036156436405690329e-02
3.516303260652130502e-01,-3.006589111772317580e-02
3.517703540708141396e-01,-2.977013735682043638e-02
3.519103820764153401e-01,-2.947430306520537613e-02
3.520504100820164295e-01,-2.917838822673535226e-02
3.521904380876175189e-01,-2.888239282526483542e-02
3.523304660932186083e-01,-2.858631684465007261e-02
3.524704940988198087e-01,-2.829016026874886514e-02
3.526105221044208982e-01,-2.799392308141679386e-02
3.527505501100219876e-01,-2.769760526650988375e-02
3.528905781156231880e-01,-2.740120680788549201e-02
3.530306061212242774e-01,-2.710472768940008770e-02
3.531706341268253668e-01,-2.680816789491102803e-02
3.533106621324264562e-01,-2.651152740827500409e-02
3.534506901380276567e-01,-2.621480621334781880e-02
3.535907181436287461e-01,-2.591800429398816163e-02
3.537307461492298355e-01,-2.562112163405250165e-02
3.538707741548310359e-01,-2.532415821739730788e-02
3.540108021604321253e-01,-2.502711402788171391e-02
3.541508301660332148e-01,-2.472998904936241082e-02
3.542908581716343042e-01,-2.443278326569675585e-02
3.544308861772355046e-01,-2.413549666074255029e-02
3.545709141828365940e-01,-2.383812921835759546e-02
3.547109421884376834e-01,-2.354068092240080290e-02
3.548509701940387728e-01,-2.324315175672841960e-02
3.549909981996399733e-01,-2.294554170519957914e-02
3.551310262052410627e-01,-2.264785075167341510e-02
3.552710542108421521e-01,-2.235007888000639653e-02
3.554110822164433525e-01,-2.205222607405832314e-02
3.555511102220444419e-01,-2.175429231768788441e-02
3.556911382276455313e-01,-2.145627759475221552e-02
3.558311662332466208e-01,-2.115818188911289255e-02
3.559711942388478212e-01,-2.086000518462638453e-02
3.561112222444489106e-01,-2.056174746515337937e-02
3.562512502500500000e-01,-2.026340871455301063e-02
3.563912782556512004e-01,-1.996498891668219144e-02
3.565313062612522899e-01,-1.966648805540405220e-02
3.566713342668533793e-01,-1.936790611457617217e-02
3.568113622724544687e-01,-1.906924307805901719e-02
3.569513902780556691e-01,-1.877049892971105471e-02
3.570914182836567585e-01,-1.847167365339452694e-02
3.572314462892578479e-01,-1.817276723296790131e-02
3.573714742948589373e-01,-1.787377965229230981e-02
3.575115023004601378e-01,-1.757471089522777419e-02
3.576515303060612272e-01,-1.727556094563387212e-02
3.577915583116623166e-01,-1.697632978737395604e-02
3.579315863172635170e-01,-1.667701740430649338e-02
3.580716143228646065e-01,-1.637762378029372634e-02
3.582116423284656959e-01,-1.607814889919634282e-02
3.583516703340667853e-01,-1.577859274487614094e-02
3.584916983396679857e-01,-1.547895530119314245e-02
3.586317263452690751e-01,-1.517923655201114386e-02
3.587717543508701645e-01,-1.487943648119038897e-02
3.589117823564713650e-01,-1.457955507259245387e-02
3.590518103620724544e-01,-1.427959231008135710e-02
3.591918383676735438e-01,-1.397954817751712042e-02
3.593318663732746332e-01,-1.367942265876354035e-02
3.594718943788758336e-01,-1.337921573768263706e-02
3.596119223844769230e-01,-1.307892739813731886e-02
3.597519503900780125e-01,-1.277855762399005002e-02
3.598919783956791019e-01,-1.247810639910418296e-02
3.600320064012803023e-01,-1.217757370734329214e-02
3.601720344068813917e-01,-1.187695953257006387e-02
3.603120624124824811e-01,-1.157626385864940488e-02
3.604520904180836816e-01,-1.127548666944266920e-02
3.605921184236847710e-01,-1.097462794881542969e-02
3.607321464292858604e-01,-1.067368768063237106e-02
3.608721744348869498e-01,-1.037266584875595754e-02
3.610122024404881502e-01,-1.007156243705131793e-02
3.611522304460892396e-01,-9.770377429383358958e-03
3.612922584516903290e-01,-9.469110809616765323e-03
3.614322864572915295e-01,-9.167762561617109895e-03
3.615723144628926189e-01,-8.866332669247523057e-03
3.617123424684937083e-01,-8.564821116376464261e-03
3.618523704740947977e-01,-8.263227886866619798e-03
3.619923984796959981e-01,-7.961552964585116854e-03
3.621324264852970876e-01,-7.659796333397750345e-03
3.622724544908981770e-01,-7.357957977170093145e-03
3.624124824964992664e-01,-7.056037879769050392e-03
3.625525105021004668e-01,-6.754036025060639048e-03
3.626925385077015562e-01,-6.451952396911542209e-03
3.628325665133026456e-01,-6.149786979189553193e-03
3.629725945189038461e-01,-5.847539755760466917e-03
3.631126225245049355e-01,-5.545210710492076700e-03
3.632526505301060249e-01,-5.242799827251731770e-03
3.633926785357071143e-01,-4.940307089908335669e-03
3.635327065413083147e-01,-4.637732482327683314e-03
3.636727345469094042e-01,-4.335075988380010514e-03
3.638127625525104936e-01,-4.032337591931556275e-03
3.639527905581116940e-01,-3.729517276852556407e-03
3.640928185637127834e-01,-3.426615027011026271e-03
3.642328465693138728e-01,-3.123630826276091454e-03
3.643728745749149622e-01,-2.820564658516655498e-03
3.645129025805161627e-01,-2.517416507602066034e-03
3.646529305861172521e-01,-2.214186357402114780e-03
3.647929585917183415e-01,-1.910874191787925724e-03
3.649329865973194309e-01,-1.607479994627070141e-03
3.650730146029206313e-01,-1.304003749790227928e-03
3.652130426085217207e-01,-1.000445441150077386e-03
3.653530706141228102e-01,-6.968050525755220548e-04
3.654930986197240106e-01,-3.930825679374638781e-04
3.656331266253251000e-01,-8.927797110835911099e-05
3.657731546309261894e-01,2.146087540422225715e-04
3.659131826365272788e-01,5.185776236404926465e-04
3.660532106421284793e-01,8.226286538164373496e-04
3.661932386477295687e-01,1.126761860697822470e-03
3.663332666533306581e-01,1.430977260410415397e-03
3.664732946589317475e-01,1.735274869083758276e-03
3.666133226645329479e-01,2.039654702844506673e-03
3.667533506701340373e-01,2.344116777818427977e-03
3.668933786757351267e-01,2.648661110133287977e-03
3.670334066813363272e-01,2.953287715915076106e-03
3.671734346869374166e-01,3.257996611290892019e-03
3.673134626925385060e-01,3.562787812385614927e-03
3.674534906981395954e-01,3.867661335325678351e-03
3.675935187037407958e-01,4.172617196235739456e-03
3.677335467093418853e-01,4.477655411241343586e-03
3.678735747149429747e-01,4.782775996468258128e-03
3.680136027205441751e-01,5.087978968040252070e-03
3.681536307261452645e-01,5.393264342081760532e-03
3.682936587317463539e-01,5.698632134716552500e-03
3.684336867373474433e-01,6.004082362069729228e-03
3.685737147429486438e-01,6.309615040264615615e-03
3.687137427485497332e-01,6.615230185423426335e-03
3.688537707541508226e-01,6.920927813670374462e-03
3.689937987597519120e-01,7.226707941128784896e-03
3.691338267653531124e-01,7.532570583919762086e-03
3.692738547709542019e-01,7.838515758167297065e-03
3.694138827765552913e-01,8.144543479991384061e-03
3.695539107821564917e-01,8.450653765515792060e-03
3.696939387877575811e-01,8.756846630860515290e-03
3.698339667933586705e-01,9.063122092147768427e-03
3.699739947989597599e-01,9.369480165498433877e-03
3.701140228045609604e-01,9.675920867032061778e-03
3.702540508101620498e-01,9.982444212870422717e-03
3.703940788157631392e-01,1.028905021913306683e-02
3.705341068213643396e-01,1.059573890193998835e-02
3.706741348269654290e-01,1.090251027740896106e-02
3.708141628325665184e-01,1.120936436166264372e-02
3.709541908381676079e-01,1.151630117081658966e-02
3.710942188437688083e-01,1.182332072099168130e-02
3.712342468493698977e-01,1.213042302830524832e-02
3.713742748549709871e-01,1.243760810887595269e-02
3.715143028605720765e-01,1.274487597882023593e-02
3.716543308661732770e-01,1.305222665425809225e-02
3.717943588717743664e-01,1.335966015130463092e-02
3.719343868773754558e-01,1.366717648607629343e-02
3.720744148829766562e-01,1.397477567469129767e-02
3.722144428885777456e-01,1.428245773326564105e-02
3.723544708941788350e-01,1.459022267791443284e-02
3.724944988997799245e-01,1.489807052475367044e-02
3.726345269053811249e-01,1.520600128989890720e-02
3.727745549109822143e-01,1.551401498946569646e-02
3.729145829165833037e-01,1.582211163956825928e-02
3.730546109221845041e-01,1.613029125632037264e-02
3.731946389277855936e-01,1.643855385583625761e-02
3.733346669333866830e-01,1.674689945423102344e-02
3.734746949389877724e-01,1.705532806761711484e-02
3.736147229445889728e-01,1.736383971210786470e-02
3.737547509501900622e-01,1.767243440381616182e-02
3.738947789557911516e-01,1.798111215885356273e-02
3.740348069613922410e-01,1.828987299333340033e-02
3.741748349669934415e-01,1.859871692336856341e-02
3.743148629725945309e-01,1.890764396506794398e-02
3.744548909781956203e-01,1.921665413454443083e-02
3.745949189837968207e-01,1.952574744790913641e-02
3.747349469893979101e-01,1.983492392127095272e-02
3.748749749949989996e-01,2.014418357074188037e-02
3.750150030006000890e-01,2.045352641242992320e-02
3.751550310062012894e-01,2.076295246244663772e-02
3.752950590118023788e-01,2.107246173690047186e-02
3.754350870174034682e-01,2.138205425189987352e-02
3.755751150230046687e-01,2.169173002355373470e-02
3.757151430286057581e-01,2.200148906796917103e-02
3.758551710342068475e-01,2.231133140125596270e-02
3.759951990398079369e-01,2.262125703951944899e-02
3.761352270454091373e-01,2.293126599886941008e-02
3.762752550510102267e-01,2.324135829541029707e-02
3.764152830566113161e-01,2.355153394524966970e-02
3.765553110622124056e-01,2.386179296449242315e-02
3.766953390678136060e-01,2.417213536924567308e-02
3.768353670734146954e-01,2.448256117561387057e-02
3.769753950790157848e-01,2.479307039970235493e-02
3.771154230846169852e-01,2.510366305761602135e-02
3.772554510902180747e-01,2.541433916545976501e-02
3.773954790958191641e-01,2.572509873933537250e-02
3.775355071014202535e-01,2.603594179534862718e-02
3.776755351070214539e-01,2.634686834960131563e-02
3.778155631126225433e-01,2.665787841819655668e-02
3.779555911182236327e-01,2.696897201723746917e-02
3.780956191238248332e-01,2.728014916282583968e-02
3.782356471294259226e-01,2.759140987106256659e-02
3.783756751350270120e-01,2.790275415804988057e-02
3.785157031406281014e-01,2.821418203988868001e-02
3.786557311462293018e-01,2.852569353267941921e-02
3.787957591518303913e-01,2.883728865252255247e-02
3.789357871574314807e-01,2.914896741551720183e-02
3.790758151630325701e-01,2.946072983776337750e-02
3.792158431686337705e-01,2.977257593536020153e-02
3.793558711742348599e-01,3.008450572440679593e-02
3.794958991798359493e-01,3.039651922099961823e-02
3.796359271854371498e-01,3.070861644123867862e-02
3.797759551910382392e-01,3.102079740122043461e-02
3.799159831966393286e-01,3.133306211704178779e-02
3.800560112022404180e-01,3.164541060480052792e-02
3.801960392078416184e-01,3.195784288059178024e-02
3.803360672134427078e-01,3.227035896051289043e-02
3.804760952190437973e-01,3.258295886065765146e-02
3.806161232246449977e-01,3.289564259712340899e-02
3.807561512302460871e-01,3.320841018600262373e-02
3.808961792358471765e-01,3.352126164339042091e-02
3.810362072414482659e-01,3.383419698538192577e-02
3.811762352470494664e-01,3.414721622806871082e-02
3.813162632526505558e-01,3.446031938754590129e-02
3.814562912582516452e-01,3.477350647990418153e-02
3.815963192638527346e-01,3.508677752123734450e-02
3.817363472694539350e-01,3.540013252763740681e-02
3.818763752750550244e-01,3.571357151519460871e-02
3.820164032806561139e-01,3.602709450000096680e-02
3.821564312862573143e-01,3.634070149814672135e-02
3.822964592918584037e-01,3.665439252572166851e-02
3.824364872974594931e-01,3.696816759881693670e-02
3.825765153030605825e-01,3.728202673352098984e-02
3.827165433086617830e-01,3.759596994592273589e-02
3.828565713142628724e-01,3.790999725211108284e-02
3.829965993198639618e-01,3.822410866817360642e-02
3.831366273254651622e-01,3.853830421019832642e-02
3.832766553310662516e-01,3.885258389427193038e-02
3.834166833366673410e-01,3.916694773648243810e-02
3.835567113422684304e-01,3.948139575291609304e-02
3.836967393478696309e-01,3.979592795965736229e-02
3.838367673534707203e-01,4.011054437279337748e-02
3.839767953590718097e-01,4.042524500840860568e-02
3.841168233646728991e-01,4.074002988258618174e-02
3.842568513702740995e-01,4.105489901141368136e-02
3.843968793758751890e-01,4.136985241097201893e-02
3.845369073814762784e-01,4.168489009734477335e-02
3.846769353870774788e-01,4.200001208661596763e-02
3.848169633926785682e-01,4.231521839486784842e-02
3.849569913982796576e-01,4.263050903818088599e-02
