d,I1,I2,theta_tilt,F
5.133926160545153154e-03,3.575468289677657907e+01,4.307754995212742699e+01,6.120236178241761360e-02,8.769108986739092282e-02
8.500781964383792230e-03,4.753218562828450189e+01,3.229049339915550831e+01,3.361635266337046346e-01,3.252314365315183559e-02
3.555007090857841695e-02,9.995742953803961939e+01,1.155559085556022403e+01,1.366968419816385061e-01,3.167035209582635871e-03
1.481074773273502974e-02,5.437147658925406546e+01,8.003064061555031117e+01,6.213956653977281697e-02,5.404331847957268703e-02
3.486438583650419004e-02,1.662833548791688187e+01,4.154460851560624945e+01,4.193208557389185298e-01,1.824276034750407522e-03
1.444198991251115748e-02,7.610579858268482667e+01,9.611718794698886370e+01,3.126814640982533144e-01,9.826620915850230176e-02
2.285791931837283242e-02,5.961416797186838323e+01,1.843265655700692562e+01,2.853277086993419309e-01,5.882333550598802668e-03
1.966487877258858361e-02,1.679641588586052592e+01,7.783165663844413018e+01,3.896657999018195428e-01,9.363989458842793268e-03
1.609176420893795867e-02,8.212229641915313039e+01,4.686680539441260862e+01,1.037254506133189480e-01,3.696827871745360372e-02
3.988014905383217845e-02,5.376766123671215070e+01,6.472474602158098378e+01,4.729021517145632347e-01,7.150094968640268757e-03
1.867162222461278553e-02,4.337519243865825302e+01,3.075485365891385925e+01,3.263427475551122781e-01,9.546497469345183520e-03
4.615948185464893022e-02,5.847844154445903087e+01,3.530853893192163895e+01,4.820296620642732233e-01,3.165202152725322612e-03
1.349243638702110268e-02,4.371517574538156481e+01,9.459254235195433580e+01,2.531826328959355110e-01,6.346867492510673003e-02
4.527212489762130060e-02,8.363607373024360925e+01,6.430985765270777677e+01,4.140776126338846508e-01,8.942539252565879018e-03
1.190698488035395533e-02,5.843064358895814792e+01,7.080139388248099408e+01,1.239928017768790469e-01,7.020568263647805618e-02
1.831750369591512648e-02,7.434585648288518200e+01,7.799316231220385021e+01,4.041142980851873956e-01,4.634604501131881632e-02
4.926663237228871839e-02,6.892225144408510573e+01,4.645455776185250585e+01,4.121733608497007983e-01,4.479323995076395747e-03
7.129307317527164810e-03,9.874449675883373345e+01,8.246107409205825434e+01,3.803306555176913517e-01,3.882489068187101044e-01
4.272325206151735000e-02,1.288937229773488191e+01,3.696953135231549936e+01,3.112457892881266841e-01,9.094923090753798990e-04
1.236575276755847580e-02,2.346449493648044538e+01,8.962668664560121101e+01,1.802067722024857099e-01,3.735601816342979525e-02
2.835930860557459368e-02,6.679932332374188775e+01,8.547897504690605786e+01,1.869587829240783594e-01,2.409989792040061196e-02
4.811899909657046254e-02,1.863434941819541635e+01,9.165506037293171460e+01,3.754585746701606941e-01,2.597063960350073919e-03
1.035184530562988266e-02,9.207595359595541140e+01,9.296524662911687642e+01,1.494018807984541231e-01,2.207761687271913298e-01
2.196065803100118868e-02,3.218669717908849037e+01,1.449498146617718497e+01,2.014592760548278849e-01,2.698162398879625553e-03
2.786809839708702385e-02,3.840978272301796892e+01,3.018640599161169646e+01,6.815655617091131990e-02,4.805332867710339177e-03
3.435046311331099722e-02,9.416637702260865694e+01,9.541196458696907712e+01,1.923298010605578034e-01,2.744906022725662059e-02
2.013071458788440182e-02,7.265167331168768783e+01,9.514292937377099690e+01,2.801554463592084709e-01,5.213657051949081161e-02
1.619360453660436544e-02,1.193018332042128726e+01,8.301467995670202527e+01,2.190553644120908361e-01,1.049185734923797388e-02
4.585191389696429559e-02,5.754563372404957278e+01,5.388417357998477542e+01,3.670024152139732543e-01,5.104239310517406925e-03
5.363064856177608697e-03,4.009797132543904041e+01,4.276568435960667358e+01,6.273626851962604833e-02,8.950347403788763700e-02
4.915504258506277896e-02,3.168037243719458829e+01,8.404370231221589904e+01,4.348167471416000684e-01,3.763600273391520118e-03
1.171867876174914440e-02,1.256445635347129297e+01,1.390115179174610915e+01,3.035769627941309334e-02,2.400884222205595334e-03
1.539635750754023841e-02,5.818492577289016054e+01,1.920129615241832610e+01,2.036068122792561441e-02,1.084253051452987310e-02
3.792340558420981278e-02,2.999126611409363008e+01,6.514998914071868796e+01,4.559847193696066614e-01,4.438773069282329897e-03
3.888775378376838066e-02,8.243586482409703819e+01,9.460908927361064968e+01,2.948985310136318372e-01,1.848018714069298365e-02
2.808585996290344222e-02,8.993680227876033939e+01,6.992028784080223147e+01,2.837836009518401870e-01,2.576150599250753848e-02
5.969637257781052440e-03,6.266709064439595522e+01,6.061547046090706914e+01,2.026957559292169031e-01,2.075438464321883447e-01
1.501971460374707662e-02,2.582175258001999296e+01,9.953125701300834294e+01,3.593743168372838803e-01,3.220020872881291379e-02
1.435938554215649733e-02,4.678987154272431326e+01,8.265314195258234520e+01,2.580536695559193516e-01,4.967850431976725961e-02
4.515427807877895466e-02,3.060601425150303001e+01,1.429216630208424377e+01,6.628759102750914067e-02,7.845793723620363711e-04
2.564756239448498509e-02,6.176360126788615901e+01,4.607325032639292317e+01,1.600165180020879929e-01,1.347531155299748311e-02
3.953493732069251337e-02,4.254196971770242897e+01,8.507141254074559811e+01,2.000988156484726499e-01,8.444522457944693763e-03
4.578060325102532857e-02,3.544411802563588765e+01,9.834207770362995404e+01,2.234667625651200473e-01,6.165977784000461343e-03
2.269179621780441705e-02,6.262596424346630641e+01,4.755412677603782612e+01,9.082972130098937447e-02,1.722069184788777713e-02
4.657479863596682840e-02,3.040001936144679817e+01,4.768524215067591143e+01,4.058483202028710934e-01,2.273139311427232936e-03
3.561864940635995486e-02,3.950072786154154159e+01,2.476041274084639454e+01,5.547239743407672563e-02,2.701999152078835269e-03
3.221869706495371355e-02,6.155947306038751776e+01,1.103138439400185788e+01,3.824629362092525353e-01,2.057094899980877346e-03
2.528065802766376116e-02,4.017124592059164456e+01,4.481971234874258414e+01,3.911704341352648107e-01,8.154456348268614499e-03
2.489501738168349576e-02,3.943298464165980732e+01,9.098390989730937406e+01,2.584227631471467945e-01,1.877722251353660526e-02
1.957939764646507430e-02,1.589155552626408330e+01,3.654066787885006562e+01,1.305940032219246594e-01,4.096964339617059983e-03
1.755065815765370629e-02,1.548847773068508360e+01,1.389630824609304405e+01,4.825955163343782495e-01,1.542106824012525216e-03
2.683149399400008850e-02,8.480268848838231577e+01,1.532571805172850965e+01,2.183144456227471553e-01,5.552164069773779694e-03
2.334472217325551588e-02,1.371885292704418013e+01,7.974769599917848950e+01,3.756059814882704018e-01,5.988004720327374901e-03
1.680427292284643673e-02,4.180100456523417307e+01,2.636846358297236748e+01,1.610541352995875641e-03,9.592415069639819922e-03
8.317672691672368598e-03,4.472446523337595892e+01,6.551603496177675368e+01,7.665564586960099680e-02,9.029440328233538648e-02
4.879711805292722554e-02,7.817430173044600394e+01,4.473182297749506375e+01,2.190158730882783011e-01,5.309599176004387196e-03
3.077291552726824780e-02,4.595173000764770421e+01,6.838382267816270144e+01,3.519931918296668183e-01,1.078034502119853445e-02
2.011851575437860820e-02,4.806447096119099882e+01,2.411196683634225479e+01,4.897171509021421287e-01,6.894064645480698500e-03
4.281385165754289512e-02,4.994425835319900386e+01,2.206333637414154936e+01,3.326754228225836107e-01,2.072027276667101278e-03
2.691714583232031333e-02,1.060202658258952724e+01,5.951594033395285521e+01,2.953567608239464626e-01,2.724330394837070658e-03
4.261310087067472080e-02,7.122197314762114218e+01,8.220060565203741021e+01,4.148075630026572536e-01,1.104930362207281330e-02
1.241449749040126997e-02,2.931703663796478310e+01,3.078332660243155061e+01,1.536509207700855195e-01,1.183643609048923295e-02
1.155188030304566543e-02,9.754151942197732694e+01,2.389957114200492683e+01,3.462587104700854401e-01,3.139864264360603396e-02
1.558677027661876761e-02,7.531793116549532385e+01,3.973788075113768770e+01,2.290178987122730159e-01,2.892681927997308930e-02
4.371023550054718709e-02,8.170690015550363228e+01,1.174954664047440289e+01,1.513506093806238906e-01,1.813632679423699294e-03
3.940790587578577725e-02,3.466947639326065911e+01,1.258531712417276971e+01,1.671416659513353387e-01,9.942700960244366722e-04
1.976183810341597402e-02,5.016743556454017750e+01,8.152764774983954510e+01,8.781629563656079274e-03,3.175507853195525670e-02
4.700909405145117098e-02,6.089219127704294721e+01,9.084790176915724658e+01,1.351262780219203430e-01,9.384565461158671240e-03
4.371593928879727309e-02,8.887443766133476686e+01,9.934949233558600667e+01,3.220214786475066870e-01,1.665380797862334866e-02
2.246362381649979686e-02,3.064452838403951418e+01,8.551951711231463094e+01,4.858465199183323868e-01,1.472126377316208302e-02
3.199357545686183635e-02,1.401594624636326891e+01,2.013834662942889864e+01,4.352309578567177817e-01,8.472619151211391092e-04
4.931747618137802269e-02,5.350236321698396580e+01,7.378653706671897794e+01,2.387988961405788646e-01,5.907418648987920046e-03
3.678344747938428611e-02,4.637792064386606938e+01,5.162549273289184981e+01,1.925509096323194114e-01,6.223951849493168653e-03
1.389832569243220489e-02,5.128400912896533015e+01,9.745533035791953580e+01,2.961517237211828690e-01,7.296381059135859104e-02
3.193835762816313317e-02,8.788006010737281315e+01,7.395274796309742271e+01,2.402563145397249023e-01,2.178496694304287926e-02
4.510629840705271398e-02,1.540958689497784029e+01,6.886840668340487071e+01,1.919651187989788732e-01,1.909861332525186100e-03
2.895473070386178974e-02,6.987438234614766941e+01,4.138210824974146362e+01,3.004904786953222495e-01,1.087905059531887354e-02
2.603189740591744725e-02,4.854355289659167738e+01,6.933478937597467961e+01,2.604039463864800119e-01,1.571143710753000744e-02
3.854272957460983667e-02,6.358696676697405081e+01,2.093221289269720486e+01,8.388291705221978534e-02,3.193588549111586305e-03
2.543199025771380670e-02,8.640262754220441366e+01,7.709574965948695535e+01,2.447436351728791704e-01,3.285856886557154272e-02
3.349146040403900432e-02,3.689970492831975690e+01,2.611954595708454363e+01,4.662458318822476078e-01,2.646399041225932190e-03
5.316206610414234320e-03,1.853710993607799296e+01,1.136627594114452044e+01,2.655138041205485910e-01,7.381087353049387186e-03
3.932649415775754664e-02,4.565166268738700239e+01,5.902790802074655829e+01,4.004526975223664520e-01,5.854864121567878582e-03
4.824631897437647865e-02,5.035651802639741703e+01,3.293116384711576927e+01,4.645928833404620040e-01,2.351300156915105653e-03
4.303498233629222264e-02,7.340740741796813040e+01,8.968614704261524651e+01,6.515778254413240322e-03,1.339476930917883786e-02
4.175201253345374452e-02,8.277076327300972025e+01,8.300590140903962322e+01,4.025183194647746765e-01,1.356057310599147712e-02
2.631144497369937788e-02,2.143617004517694014e+01,7.888793891383980394e+01,3.283034397483867717e-01,7.717105254348400126e-03
3.809117824734120639e-02,1.752987162443534075e+01,8.965150703429496559e+01,8.639398376500057042e-02,4.010461296774131199e-03
2.701215965504438418e-02,9.687859168505025309e+01,9.200841306943461007e+01,4.453593023375638227e-01,3.797253258841153806e-02
1.010941015905291937e-02,9.976082156238965126e+01,8.311260778866254384e+01,4.220017848762120938e-01,1.901945684740333209e-01
6.509088002712500910e-03,3.340824971589608339e+01,2.178481253374711812e+01,1.289815808311345902e-01,2.171501511048111802e-02
2.066881896123045834e-02,1.677087251119071354e+01,9.334262832803672438e+01,7.107860760853429438e-02,1.165146484323204522e-02
4.264837059776044326e-02,6.754824444732992106e+01,1.227320416900679412e+01,9.970227570151735108e-02,1.650534965343834759e-03
2.615742523684923618e-02,7.683739889285043034e+01,1.576932791326138883e+01,4.940252714893924035e-01,4.855243197984156385e-03
9.996065853270614046e-03,5.065858944962818100e+01,6.543717785174341373e+01,2.338178908379867083e-01,7.165042151992760677e-02
6.509988473732754820e-03,3.050880636931192313e+01,2.388249538185840137e+01,2.387811290157321187e-02,2.227533647696037025e-02
2.875363002306790400e-02,2.657057216407150335e+01,4.080955442021983970e+01,3.106338759652289006e-01,4.110719431740158039e-03
1.617841161054781388e-02,7.112280778573898488e+01,7.028155939449491996e+01,6.795045737729876745e-03,5.165732652043650980e-02
3.374231986228203028e-02,4.108574215953608189e+01,1.013151205873921867e+01,2.715443407136410858e-01,1.212328808598131741e-03
1.830779241868011817e-02,2.017451410429175240e+01,4.891286135436274662e+01,2.078446953755485049e-01,7.754666502609054539e-03
2.496171876698067074e-02,2.620867220437466116e+01,5.500156214197939875e+01,5.736016128488918842e-02,7.282684958477902287e-03
1.136257061300502413e-02,9.225546196397027643e+01,2.609236797911108852e+01,6.585834686278024819e-02,3.537678213284752710e-02
2.326196948808159984e-02,5.159383578887363342e+01,5.409515731536288285e+01,1.777884191006667280e-01,1.550187170788560470e-02
3.058829273667897086e-02,8.023390813652775932e+01,4.258066158876665241e+01,3.507302996748385415e-01,1.156712861792508033e-02
2.887120682877297381e-02,8.611287381727024126e+01,8.626673845064991042e+01,4.807121190328561555e-02,3.095171195551675927e-02
9.597786170760602351e-03,3.876134781467469992e+01,6.309338418081102873e+01,2.118011851400051770e-01,5.593749056387772867e-02
4.370182373999430270e-02,7.827794273666133051e+01,2.668676501492548780e+01,4.208720151175328050e-01,3.653770887046700611e-03
3.712453715515049574e-02,8.109191665787459158e+01,4.437522583622010330e+01,4.864805809020478211e-02,9.327477384528609292e-03
1.169740892699635930e-02,7.748996890792329850e+01,5.033966615621458374e+01,4.798350192146355608e-02,6.097593688075603896e-02
9.961369301135329646e-03,4.593485307632770542e+01,6.553047832500962500e+01,9.849191309710786379e-02,6.700862715663437330e-02
1.280138928116360264e-02,9.806458539710477851e+01,8.162522505621471680e+01,3.387234239102943634e-01,1.217458373746634903e-01
2.346094368307491407e-02,6.326364321637907295e+01,4.384154000652918626e+01,2.313547003308555894e-01,1.482422232212888061e-02
1.601742281843614168e-02,8.613675962294973942e+01,9.642925850312278158e+01,1.489588820025348204e-01,9.641290920293076050e-02
1.528929807172747096e-02,5.681205541704226647e+01,3.295833729117636324e+01,3.346025118443228807e-01,1.774898771365816807e-02
3.324416685959440815e-02,3.924526769464318221e+01,3.128713867830758488e+01,1.971045816998052147e-01,3.755609063970152556e-03
1.037341087529644948e-02,4.451353369144998595e+01,1.144239613665306443e+01,3.288417148307178905e-01,7.697006706407722408e-03
1.458545695110694332e-02,3.479475991350473407e+01,4.236555107870606918e+01,5.198620934120656845e-03,1.619369363510348575e-02
4.615022286067152479e-02,7.944826592243897778e+01,2.925287578190500071e+01,1.588918471400004861e-01,3.965934480436268846e-03
1.029641160950272964e-02,9.745373510800908434e+01,5.295263121702970466e+01,4.257315659308233413e-01,9.087035006054951236e-02
1.502480281781395054e-02,1.293025332083833590e+01,1.057342225706593908e+01,2.095672410692585586e-01,1.329136113302317257e-03
4.588228744696228045e-02,3.596290635968738059e+01,9.727289227964269003e+01,1.645880568005294586e-01,6.227904413046311816e-03
4.014785119753173231e-02,3.640107326375854768e+01,9.129111938677559124e+01,7.731440354681196059e-02,7.704832842939511595e-03
2.517208569752065958e-02,2.267841757583941842e+01,7.149575674078489840e+01,3.532136696240693041e-01,7.789931006404357018e-03
4.862963160035661814e-02,7.723798662051633812e+01,3.928779148814925293e+01,1.737180999417406446e-01,4.673961053386908523e-03
1.971177077328616425e-02,1.559501637157571885e+01,5.435641912655715657e+01,6.253006763998814055e-03,6.167109284715511196e-03
