t,N,reproductive_adult_abundance,dN_dt
2.446889377875574922e+00,1.801360792236456518e+02,1.191921619644056847e+02,-2.378907469815425912e+01
2.448489697939587817e+00,1.800978830739107082e+02,1.192246621358274865e+02,-2.394476991845462877e+01
2.450090018003600711e+00,1.800594459659745326e+02,1.192567433668208281e+02,-2.409075170163047730e+01
2.451690338067613606e+00,1.800207831055912777e+02,1.192884059987698180e+02,-2.422739013225093885e+01
2.453290658131626500e+00,1.799819090467044305e+02,1.193196504357656949e+02,-2.435504811328915764e+01
2.454890978195638951e+00,1.799428376914470107e+02,1.193504771446068133e+02,-2.447408130376124191e+01
2.456491298259651845e+00,1.799035822901412871e+02,1.193808866547986867e+02,-2.458483807303019120e+01
2.458091618323664740e+00,1.798641556073226013e+02,1.194108795392996143e+02,-2.468765963211135173e+01
2.459691938387677634e+00,1.798245711712280013e+02,1.194404562572965176e+02,-2.478288124105971235e+01
2.461292258451690529e+00,1.797848407639290258e+02,1.194696174342890203e+02,-2.487082977270275919e+01
2.462892578515702979e+00,1.797449753597176993e+02,1.194983637745189640e+02,-2.495182462112601485e+01
2.464492898579715874e+00,1.797049855328407943e+02,1.195266960160383860e+02,-2.502617811736050868e+01
2.466093218643728768e+00,1.796648814574997743e+02,1.195546149307095334e+02,-2.509419556050626809e+01
2.467693538707741663e+00,1.796246729078508793e+02,1.195821213242048344e+02,-2.515617525839891755e+01
2.469293858771754557e+00,1.795843692580049265e+02,1.196092160360069130e+02,-2.521240857692082926e+01
2.470894178835767008e+00,1.795439794820275381e+02,1.196358999394086027e+02,-2.526317999710278528e+01
2.472494498899779902e+00,1.795035121539389706e+02,1.196621739415129468e+02,-2.530876717919973728e+01
2.474094818963792797e+00,1.794629754477142285e+02,1.196880389832331701e+02,-2.534944103296386331e+01
2.475695139027805691e+00,1.794223771372830072e+02,1.197134960392926786e+02,-2.538546579338203557e+01
2.477295459091818586e+00,1.793817245965296934e+02,1.197385461182251305e+02,-2.541709910117934612e+01
2.478895779155831036e+00,1.793410247992934217e+02,1.197631902623743230e+02,-2.544459208743469247e+01
2.480496099219843931e+00,1.793002843193679610e+02,1.197874295478943054e+02,-2.546818946168964004e+01
2.482096419283856825e+00,1.792595093305018281e+02,1.198112650847492802e+02,-2.548812960297281904e+01
2.483696739347869720e+00,1.792187056063982311e+02,1.198346980167136877e+02,-2.550464465319720375e+01
2.485297059411882170e+00,1.791778785207150975e+02,1.198577295213721214e+02,-2.551796061242563596e+01
2.486897379475895065e+00,1.791370330470650174e+02,1.198803608101194413e+02,-2.552829743553531827e+01
2.488497699539907959e+00,1.790961737590153007e+02,1.199025931281606319e+02,-2.553586912984485835e+01
2.490098019603920854e+00,1.790553048300880050e+02,1.199244277545109156e+02,-2.554088385330392796e+01
2.491698339667933748e+00,1.790144300337598509e+02,1.199458660019957250e+02,-2.554354401287410425e+01
2.493298659731946199e+00,1.789735527434622782e+02,1.199669092172506595e+02,-2.554404636276392182e+01
2.494898979795959093e+00,1.789326759325813612e+02,1.199875587807215425e+02,-2.554258210220823244e+01
2.496499299859971988e+00,1.788918022801198049e+02,1.200078160984095064e+02,-2.553933707147212928e+01
2.498099619923984882e+00,1.788509355909654062e+02,1.200276824855922655e+02,-2.553449318171590221e+01
2.499699939987997777e+00,1.788100783853964799e+02,1.200471593486922757e+02,-2.552822625661399769e+01
2.501300260052010227e+00,1.787692324582696983e+02,1.200662481520651284e+02,-2.552070664223884933e+01
2.502900580116023121e+00,1.787283994141799042e+02,1.200849503776917544e+02,-2.551209979894928637e+01
2.504500900180036016e+00,1.786875806674601677e+02,1.201032675251784809e+02,-2.550256639134747871e+01
2.506101220244048911e+00,1.786467774421817296e+02,1.201212011117569460e+02,-2.549226237635250314e+01
2.507701540308061805e+00,1.786059907721540299e+02,1.201387526722841983e+02,-2.548133908927000846e+01
2.509301860372074255e+00,1.785652215009246220e+02,1.201559237592426115e+02,-2.546994332775638270e+01
2.510902180436087150e+00,1.785244702817792870e+02,1.201727159427399698e+02,-2.545821743359282152e+01
2.512502500500100044e+00,1.784837375777420334e+02,1.201891308105093543e+02,-2.544629937220059546e+01
2.514102820564112939e+00,1.784430236615749550e+02,1.202051699679092565e+02,-2.543432280984683302e+01
2.515703140628125833e+00,1.784023286157784582e+02,1.202208350379235213e+02,-2.542241718849935950e+01
2.517303460692138284e+00,1.783616523325909782e+02,1.202361276611613334e+02,-2.541070779830768345e+01
2.518903780756151178e+00,1.783209945139892625e+02,1.202510494958572878e+02,-2.539931584769590955e+01
2.520504100820164073e+00,1.782803546716881726e+02,1.202656022178712902e+02,-2.538835853106528972e+01
2.522104420884176967e+00,1.782397321271407691e+02,1.202797875206886431e+02,-2.537794909411521971e+01
2.523704740948189862e+00,1.781991260115382829e+02,1.202936071154199880e+02,-2.536819689679975554e+01
2.525305061012202312e+00,1.781585352658101726e+02,1.203070627308013485e+02,-2.535920747394572672e+01
2.526905381076215207e+00,1.781179586406240105e+02,1.203201561131940878e+02,-2.535108259356649540e+01
2.528505701140228101e+00,1.780773946963856247e+02,1.203328890265849651e+02,-2.534392031291134018e+01
2.530106021204240996e+00,1.780368418032389570e+02,1.203452632525860651e+02,-2.533781503229838705e+01
2.531706341268253446e+00,1.779962981410662053e+02,1.203572805904348542e+02,-2.533285754678238533e+01
2.533306661332266341e+00,1.779557616994876525e+02,1.203689428569941668e+02,-2.532913509571464061e+01
2.534906981396279235e+00,1.779152302778618662e+02,1.203802518867521911e+02,-2.532673141025750141e+01
2.536507301460292130e+00,1.778747014852855273e+02,1.203912095318224686e+02,-2.532572675891737646e+01
2.538107621524305024e+00,1.778341727405935160e+02,1.204018176619439231e+02,-2.532619799116548975e+01
2.539707941588317475e+00,1.777936415548769276e+02,1.204120781507683802e+02,-2.532821883687291731e+01
2.541308261652330369e+00,1.777531065321531116e+02,1.204219928212137916e+02,-2.533186086297622452e+01
2.542908581716343264e+00,1.777125648914116596e+02,1.204315635628551604e+02,-2.533719125371104752e+01
2.544508901780356158e+00,1.776720135776877783e+02,1.204407922864957783e+02,-2.534427385478431916e+01
2.546109221844369053e+00,1.776314494957812258e+02,1.204496809134189590e+02,-2.535316942114096861e+01
2.547709541908381503e+00,1.775908695102564536e+02,1.204582313753879390e+02,-2.536393565049782239e+01
2.549309861972394398e+00,1.775502704454424645e+02,1.204664456146459628e+02,-2.537662721547383882e+01
2.550910182036407292e+00,1.775096490854328692e+02,1.204743255839162401e+02,-2.539129579439380890e+01
2.552510502100420187e+00,1.774690021740859152e+02,1.204818732464019320e+02,-2.540799010084300491e+01
2.554110822164433081e+00,1.774283264150244577e+02,1.204890905757861930e+02,-2.542675591204770313e+01
2.555711142228445532e+00,1.773876184716359603e+02,1.204959795562321432e+02,-2.544763609615887745e+01
2.557311462292458426e+00,1.773468749670724662e+02,1.205025421823828680e+02,-2.547067063851283564e+01
2.558911782356471321e+00,1.773060924842506552e+02,1.205087804593614322e+02,-2.549589666694296142e+01
2.560512102420484215e+00,1.772652675658517865e+02,1.205146964027708805e+02,-2.552334847621588310e+01
2.562112422484497110e+00,1.772243967143217844e+02,1.205202920386941940e+02,-2.555305755166251913e+01
2.563712742548509560e+00,1.771834763918711246e+02,1.205255694036943765e+02,-2.558505259207485594e+01
2.565313062612522454e+00,1.771425030204749476e+02,1.205305305448143685e+02,-2.561935953193621529e+01
2.566913382676535349e+00,1.771014729818729450e+02,1.205351775195770898e+02,-2.565600156305262303e+01
2.568513702740548243e+00,1.770603826175694451e+02,1.205395123959854402e+02,-2.569499915564920656e+01
2.570114022804561138e+00,1.770192282288334127e+02,1.205435372525222704e+02,-2.573637007899626283e+01
2.571714342868573588e+00,1.769780060766983638e+02,1.205472541781504248e+02,-2.578012942162496302e+01
2.573314662932586483e+00,1.769367123819624510e+02,1.205506652723127132e+02,-2.582628961119322852e+01
2.574914982996599377e+00,1.768953433251884633e+02,1.205537726449319109e+02,-2.587486043405924008e+01
2.576515303060612272e+00,1.768538950467037694e+02,1.205565784164107868e+02,-2.592584905461719913e+01
2.578115623124624722e+00,1.768123636466003461e+02,1.205590847176320324e+02,-2.597926003445011744e+01
2.579715943188637617e+00,1.767707451847347784e+02,1.205612936899583758e+02,-2.603509535135005848e+01
2.581316263252650511e+00,1.767290356807282592e+02,1.205632074852324536e+02,-2.609335441825634305e+01
2.582916583316663406e+00,1.766872311139666465e+02,1.205648282657769386e+02,-2.615403410215836999e+01
2.584516903380676300e+00,1.766453274236002926e+02,1.205661582043944122e+02,-2.621712874300882845e+01
2.586117223444688751e+00,1.766033205085443001e+02,1.205671994843674781e+02,-2.628263017269068413e+01
2.587717543508701645e+00,1.765612062336184351e+02,1.205679542992858302e+02,-2.635052773954131311e+01
2.589317863572714540e+00,1.765189815415579062e+02,1.205684248207885076e+02,-2.642080931693726953e+01
2.590918183636727434e+00,1.764766431222197127e+02,1.205686132338947232e+02,-2.649346013917250175e+01
2.592518503700740329e+00,1.764341869200501947e+02,1.205685217537389633e+02,-2.656846238181578457e+01
2.594118823764752779e+00,1.763916089585946168e+02,1.205681526030940205e+02,-2.664579591449827944e+01
2.595719143828765674e+00,1.763489053404973390e+02,1.205675080123709222e+02,-2.672543832072942038e+01
2.597319463892778568e+00,1.763060722475015893e+02,1.205665902196189734e+02,-2.680736491800019294e+01
2.598919783956791463e+00,1.762631059404497194e+02,1.205654014705257708e+02,-2.689154877820153189e+01
2.600520104020804357e+00,1.762200027592830054e+02,1.205639440184171605e+02,-2.697796074838626268e+01
2.602120424084816808e+00,1.761767591230417054e+02,1.205622201242572658e+02,-2.706656947189777540e+01
2.603720744148829702e+00,1.761333715298650588e+02,1.205602320566484735e+02,-2.715734140989069445e+01
2.605321064212842597e+00,1.760898365569913153e+02,1.205579820918314198e+02,-2.725024086326374473e+01
2.606921384276855491e+00,1.760461508607577912e+02,1.205554725136850607e+02,-2.734522999502695839e+01
2.608521704340868386e+00,1.760023111766006423e+02,1.205527056137265731e+02,-2.744226885312027875e+01
2.610122024404880836e+00,1.759583143190551482e+02,1.205496836911114258e+02,-2.754131539370229831e+01
2.611722344468893731e+00,1.759141571817555132e+02,1.205464090526333507e+02,-2.764232550492425133e+01
2.613322664532906625e+00,1.758698367374349232e+02,1.205428840127243575e+02,-2.774525303120385189e+01
2.614922984596919520e+00,1.758253500379256025e+02,1.205391108934547191e+02,-2.785004979801237468e+01
2.616523304660932414e+00,1.757806942141587569e+02,1.205350920245329718e+02,-2.795666563718699749e+01
2.618123624724944865e+00,1.757358664761645741e+02,1.205308297433059295e+02,-2.806504841277800821e+01
2.619723944788957759e+00,1.756908641130721946e+02,1.205263263947586552e+02,-2.817514404744161283e+01
2.621324264852970654e+00,1.756456844931097976e+02,1.205215843315145321e+02,-2.828689654938501974e+01
2.622924584916983548e+00,1.756003250636045436e+02,1.205166059138351358e+02,-2.840024803987160240e+01
2.624524904980995998e+00,1.755547833509826035e+02,1.205113935096203903e+02,-2.851513878129199142e+01
2.626125225045008893e+00,1.755090569607691009e+02,1.205059494944084264e+02,-2.863150720580535946e+01
2.627725545109021787e+00,1.754631435775881414e+02,1.205002762513756807e+02,-2.874928994455467546e+01
2.629325865173034682e+00,1.754170409651628972e+02,1.204943761713368389e+02,-2.886842185745894085e+01
2.630926185237047576e+00,1.753707469663154654e+02,1.204882516527448644e+02,-2.898883606358376497e+01
2.632526505301060027e+00,1.753242595029669531e+02,1.204819051016910123e+02,-2.911046397209026182e+01
2.634126825365072921e+00,1.752775765761374487e+02,1.204753389319047585e+02,-2.923323531376465567e+01
2.635727145429085816e+00,1.752306962659460225e+02,1.204685555647538848e+02,-2.935707817312343337e+01
2.637327465493098710e+00,1.751836167316108117e+02,1.204615574292444364e+02,-2.948191902109590856e+01
2.638927785557111605e+00,1.751363362114488211e+02,1.204543469620206935e+02,-2.960768274827895752e+01
2.640528105621124055e+00,1.750888533763118744e+02,1.204469265932529538e+02,-2.973429300976786394e+01
2.642128425685136950e+00,1.750411675793926634e+02,1.204392987412657021e+02,-2.986167247499765054e+01
2.643728745749149844e+00,1.749932775595036674e+02,1.204314658642045828e+02,-2.998974172145408090e+01
2.645329065813162739e+00,1.749451821700745882e+02,1.204234304267948943e+02,-3.011841991524432416e+01
2.646929385877175633e+00,1.748968804171088038e+02,1.204151948987331053e+02,-3.024762488039311137e+01
2.648529705941188084e+00,1.748483714591832836e+02,1.204067617546868405e+02,-3.037727313519182815e+01
2.650130026005200978e+00,1.747996546074486162e+02,1.203981334742949088e+02,-3.050727992908090513e+01
2.651730346069213873e+00,1.747507293256289813e+02,1.203893125421673034e+02,-3.063755928005599927e+01
2.653330666133226767e+00,1.747015952300222636e+02,1.203803014478851878e+02,-3.076802401259246977e+01
2.654930986197239662e+00,1.746522520894998820e+02,1.203711026860009099e+02,-3.089858579607748723e+01
2.656531306261252112e+00,1.746026998255069032e+02,1.203617187560379733e+02,-3.102915518374192771e+01
2.658131626325265007e+00,1.745529385120620702e+02,1.203521521624910662e+02,-3.115964165208226788e+01
2.659731946389277901e+00,1.745029683757576606e+02,1.203424054148260609e+02,-3.128995364076170915e+01
2.661332266453290796e+00,1.744527897957596565e+02,1.203324810274799859e+02,-3.141999859298127618e+01
2.662932586517303690e+00,1.744024033038075743e+02,1.203223815198610680e+02,-3.154968299630915851e+01
2.664532906581316141e+00,1.743518095842146636e+02,1.203121094163486902e+02,-3.167891242395673146e+01
2.666133226645329035e+00,1.743010094738676514e+02,1.203016672462934054e+02,-3.180759157649041313e+01
2.667733546709341930e+00,1.742500039622270265e+02,1.202910575440169794e+02,-3.193562432396672079e+01
2.669333866773354824e+00,1.741987941913268116e+02,1.202802828488123055e+02,-3.206291374847758391e+01
2.670934186837367275e+00,1.741473814557747062e+02,1.202693457049434897e+02,-3.218936218709414732e+01
2.672534506901380169e+00,1.740957672027519436e+02,1.202582486616457800e+02,-3.231487127519492475e+01
2.674134826965393064e+00,1.740439530320134907e+02,1.202469942731256367e+02,-3.243934199016547382e+01
2.675735147029405958e+00,1.739919406958878767e+02,1.202355850985606622e+02,-3.256267469545537807e+01
2.677335467093418853e+00,1.739397320992772507e+02,1.202240237020996574e+02,-3.268476918497874095e+01
2.678935787157431303e+00,1.738873292996573809e+02,1.202123126528625789e+02,-3.280552472784371076e+01
2.680536107221444198e+00,1.738347345070776839e+02,1.202004545249405822e+02,-3.292484011339654160e+01
2.682136427285457092e+00,1.737819500841611955e+02,1.201884518973959644e+02,-3.304261369656504144e+01
2.683736747349469987e+00,1.737289785461045142e+02,1.201763073542622493e+02,-3.315874344348671343e+01
2.685337067413482881e+00,1.736758225606779718e+02,1.201640234845440744e+02,-3.327312697740622838e+01
2.686937387477495331e+00,1.736224849482254058e+02,1.201516028822173041e+02,-3.338566162482599964e+01
2.688537707541508226e+00,1.735689686816643302e+02,1.201390481462289301e+02,-3.349624446189543647e+01
2.690138027605521120e+00,1.735152768897261808e+02,1.201263618770734496e+02,-3.360477236585122540e+01
2.691738347669534015e+00,1.734614129429195657e+02,1.201135466392247793e+02,-3.371114215679553183e+01
