s1,s2,p_eq,p_eq_noisy
8.119210947613189622e-02,4.640440096917214374e-02,2.652221341300612378e-01,2.650935780597038494e-01
6.658818743466045353e-02,9.946843565729768244e-02,3.375969444973747624e-01,3.324442968033999302e-01
9.784607438138905045e-02,8.198965181626956256e-02,3.173489876275952248e-01,3.221073773352445269e-01
5.473786784934281391e-02,2.150233158086721497e-02,2.124876212455870106e-01,2.139666995339501443e-01
6.133010571132671562e-02,4.894954934488446319e-02,2.696347782974779506e-01,2.706747800702798412e-01
5.371082359000705492e-02,7.727314896227813201e-02,3.117942445625103143e-01,3.094149892520287048e-01
3.314270810493712138e-02,1.199420238861545127e-02,1.980544687178852070e-01,2.014804499073183652e-01
9.427785107969165190e-02,3.693745464670121492e-02,2.436118893487784764e-01,2.401787186359684856e-01
2.792861658702980657e-02,1.679305365706328101e-02,2.102304046620845357e-01,2.070302756455924265e-01
4.667776018811620187e-02,5.244179419868743447e-02,2.747506373219552045e-01,2.681090243070028967e-01
2.502447285359617191e-02,3.524089175495554588e-02,2.446304213902363855e-01,2.338435790990333329e-01
1.504299786311971004e-02,7.965601557568886826e-02,3.261612312398635694e-01,3.141433384685789476e-01
9.140664327040984305e-02,8.035036540243897102e-03,1.625885748093678640e-01,1.709561726338093557e-01
2.821141114013676898e-02,7.861264422130216645e-02,3.186650287747980759e-01,3.232079398194693254e-01
8.846656714458969728e-02,8.835197559039341397e-02,3.243953274863129455e-01,3.265796520170626271e-01
1.138356530267366912e-02,7.132965344616569447e-02,3.133678195568083691e-01,3.149136724975722390e-01
5.799948170671211101e-02,8.197024412755143929e-02,3.176480659110894611e-01,3.249802245026539027e-01
6.287380203830411629e-02,3.044191275108953931e-02,2.329995389161667319e-01,2.377300819119313458e-01
7.142640278565597078e-02,1.649467599029939141e-02,1.960977099994355433e-01,1.905420855315036188e-01
5.949977644173571473e-02,8.037315143691257935e-02,3.155128377655467276e-01,3.226242355430776754e-01
7.988519480750426449e-02,6.801468942176858851e-03,1.630541139871636291e-01,1.586453905448276247e-01
7.687162111668675857e-02,1.345547860630379872e-02,1.855563782498013126e-01,1.902359844750148299e-01
4.260636300779471058e-02,2.291843295025425276e-02,2.174076078255415823e-01,2.198799979184282438e-01
7.110945338132852733e-02,2.963736544012725294e-02,2.305290571757629414e-01,2.370791579800053395e-01
4.849983256632429962e-02,9.592001468361269212e-02,3.373029388383181337e-01,3.368273664827202696e-01
8.587517537287960023e-02,8.331894525508515281e-02,3.188399007284017372e-01,3.155872559463315241e-01
2.508237737952397420e-02,7.805870349260701779e-02,3.189008267686567755e-01,3.121784305326285036e-01
5.307617487506665482e-02,2.114718920810383998e-02,2.118373085416043744e-01,2.102288769479246366e-01
4.766148810551276704e-02,5.695726222730611993e-02,2.821663470768449589e-01,2.782282425312030960e-01
4.682600599873666669e-02,4.780626940205838504e-02,2.668319670324912907e-01,2.723440322202980712e-01
7.836648161356492281e-02,9.997834955454421024e-02,3.367838402388887986e-01,3.420802189207911570e-01
1.235695020378977695e-02,9.157868405656502397e-02,3.484347333771426469e-01,3.472458372313557695e-01
4.578027524312775626e-02,6.626942981372108132e-02,2.965781328805983108e-01,2.951978984920459737e-01
7.390064794903723755e-02,6.195940602059565872e-02,2.910061785683765168e-01,2.902495120110348270e-01
1.248993691797320796e-02,3.792208677482048623e-02,2.532736531354682352e-01,2.629858613209675178e-01
9.362834006925714603e-02,7.814323841173660690e-02,3.128586119016263378e-01,3.116086659745744281e-01
5.137027409983988685e-02,6.368218456456935760e-03,1.738507062574889128e-01,1.739648867709837066e-01
8.532540315792976060e-02,4.980711458959347776e-02,2.712195261157493431e-01,2.657467363391498028e-01
3.968200825140541510e-02,2.669897830065572075e-02,2.259379349111517721e-01,2.217423680512090600e-01
7.527942933267245396e-02,6.806575096379054168e-02,2.996780197662834988e-01,2.997209383273395367e-01
7.098776714341070715e-02,5.442887792376095712e-02,2.792712316316503518e-01,2.904128795669754792e-01
8.352381015196805314e-02,4.962662143597770803e-02,2.710114930652218757e-01,2.724724902156350215e-01
8.971374005844236221e-02,1.080698168846557991e-02,1.725916496425168867e-01,1.776036340588982854e-01
6.238617982336977508e-02,3.535414701383671199e-02,2.437312385669273274e-01,2.439092706567519697e-01
7.111536201574492067e-02,4.592016592726651247e-02,2.645719924638180176e-01,2.616479131580348727e-01
9.577643674635911986e-02,7.487897429888951129e-02,3.087890710965773278e-01,3.026823480144288925e-01
3.932664655818398497e-02,9.725863483655225461e-02,3.423660015407999913e-01,3.420234121039018582e-01
2.204390264125868915e-02,9.059266248796879473e-02,3.406626080706657289e-01,3.382833301769679890e-01
8.760530650823607213e-02,2.625681643376755192e-02,2.190561071510478686e-01,2.226220503667328821e-01
9.252642013272119326e-02,3.959093780448792038e-02,2.499312899649560049e-01,2.471183447787241305e-01
8.431866695576374637e-02,7.168019543734208132e-02,3.047219677608338229e-01,3.079285865469685857e-01
4.164169426895392156e-02,1.799531773398680562e-02,2.065861398535403237e-01,2.091763397131223001e-01
3.539950767340017262e-02,2.605722142439519107e-02,2.252037111694888405e-01,2.303317352611424784e-01
1.194848275280421986e-02,2.180201734532885224e-02,2.314023025686112456e-01,2.353228642422767747e-01
3.029272767322710447e-02,9.008449544337754356e-02,3.357179299633862302e-01,3.354289129736909292e-01
4.959373884050859854e-02,5.339570932504585782e-02,2.764536247932189994e-01,2.735889373630740473e-01
6.772247252489936586e-02,9.506743586073670982e-02,3.324836677457194134e-01,3.363931067391639496e-01
8.312262669932551917e-02,1.518216879509903458e-02,1.888696696280474374e-01,1.899655602250631681e-01
3.013747484401276336e-02,2.671500162436390297e-02,2.275770684081530881e-01,2.233036831280925671e-01
8.427679698108582473e-02,7.742229045190413689e-03,1.644952012357279447e-01,1.559127474519829692e-01
1.816998609699459893e-02,7.930100856400355835e-02,3.239524485982518964e-01,3.205706993840335972e-01
6.430614784852146937e-02,7.527169216600930468e-02,3.088621432798251965e-01,3.085394921401135582e-01
7.799353335125217002e-02,5.316768008350853530e-02,2.773205536230241020e-01,2.753178270923244964e-01
8.938487888328754127e-02,7.277376827730351605e-02,3.061781428234234270e-01,3.039566980133997509e-01
9.236926433855041640e-02,3.097004854648727212e-02,2.298599514836029423e-01,2.252449498803852090e-01
5.876847649542703278e-02,9.725836031689055750e-02,3.364335129121898693e-01,3.332846500884552032e-01
6.809237245208614453e-02,7.733516493778118395e-03,1.706355215245073387e-01,1.709610745037944690e-01
7.634562522560556230e-02,1.913244040290943554e-02,2.024172642782926801e-01,2.049464475525514529e-01
2.825964163594329656e-02,6.810524327303303649e-02,3.016977691947410611e-01,3.079509482292525080e-01
5.388156752264508520e-02,9.261175488157810665e-02,3.317025017829532407e-01,3.366155107396262003e-01
6.958484716685656157e-02,8.411561909764785072e-02,3.197406165957740187e-01,3.182616533616782206e-01
2.902908439680595976e-02,4.523981842950329513e-02,2.624022657107389356e-01,2.651404665914890990e-01
6.762856291995872349e-02,6.901523694040433143e-02,3.006703816713754418e-01,2.953764630676318781e-01
1.212671555531476264e-02,4.365646765899248299e-02,2.632829136052666774e-01,2.560136570721701088e-01
4.097094440907227825e-02,9.934000731719992705e-02,3.445906029050903041e-01,3.465515441591843215e-01
4.900274126279527409e-02,1.487487393231035418e-02,1.970871115464737922e-01,1.974153318547194891e-01
8.111967448821355564e-02,9.631978219607009728e-02,3.328437506273764224e-01,3.316460342472363210e-01
5.561444491546177482e-02,3.360506196211675289e-02,2.400475573122932138e-01,2.396855288053232891e-01
1.423663656672189207e-02,2.925415758769544031e-02,2.385212186684613211e-01,2.364825657823932947e-01
3.630455517205291582e-02,7.099201607671931646e-02,3.046988635579508942e-01,3.058395909782339883e-01
4.677554541165416385e-02,2.749215888504823874e-02,2.270699042703572812e-01,2.360522602740278142e-01
3.375066913865565343e-02,3.100129873131662536e-02,2.353079868173303668e-01,2.396286931661397168e-01
7.660132868302514664e-02,8.057405810683558600e-02,3.155410906201656651e-01,3.153103947679190000e-01
8.049223709969334506e-02,1.713295424850806714e-02,1.955368015317254238e-01,1.955504051160911472e-01
8.132292178664246585e-02,7.833967288649602845e-02,3.129660416223151165e-01,3.210084714007631623e-01
3.246468804951742337e-02,2.806592963623786435e-02,2.297219848707467427e-01,2.258162161506897248e-01
8.493291964143456774e-02,4.463457192482672004e-02,2.615261183437387893e-01,2.544684021351572567e-01
7.594699211832092733e-02,5.782610437487305938e-02,2.848227020958226108e-01,2.787808574955500940e-01
3.915835655395800974e-02,4.936538918557104721e-02,2.693454275173258194e-01,2.703503243013942736e-01
5.357442969327145393e-02,5.009616225501293402e-02,2.711438649395173650e-01,2.731704538637493851e-01
7.904357724533578322e-02,3.034149940921236285e-02,2.311746843782679639e-01,2.311199226225472414e-01
5.767620298338143464e-02,5.085269358717162819e-02,2.726720491612328323e-01,2.728492366398466706e-01
2.263516569321784300e-02,1.748305860391663816e-02,2.153660566446245206e-01,2.185174066266051263e-01
2.211270942605311415e-02,6.965661826095016773e-02,3.059989003869911239e-01,3.082586901747431662e-01
4.060300255224021798e-02,8.138699184796371888e-03,1.848474475099604053e-01,1.890599513533632592e-01
5.548567124274569190e-02,7.891869277335469834e-02,3.138656580218872061e-01,3.133823214101273402e-01
1.876826370433812979e-02,7.763801287404498153e-02,3.208437308441505764e-01,3.258607842709708158e-01
2.104292210603150512e-02,4.278643519537933537e-02,2.591093739791612283e-01,2.553537198536305897e-01
9.824183796841637339e-02,9.130755046027465294e-02,3.274831427197520961e-01,3.325950205174813545e-01
9.829452515819256386e-02,6.900447412837050487e-02,3.008663099840937494e-01,3.068257052829582721e-01
6.687009296936027858e-02,5.744096797913982727e-02,2.838653699980480116e-01,2.823634958516411109e-01
7.107626756768485599e-02,1.383623684924044014e-02,1.884129177985388870e-01,1.931665259714339111e-01
3.632531327224896439e-02,7.702053700263603031e-02,3.138946070206052319e-01,3.111518996635612155e-01
9.946975620732508017e-02,4.573127384651503452e-02,2.613344805684959526e-01,2.604958997604471249e-01
2.601717156507353870e-02,5.701163953388888039e-02,2.834782526873523278e-01,2.858338400942075364e-01
6.530207171101478150e-03,8.442794813849310853e-02,3.399292841576750379e-01,3.500446841235227424e-01
3.008267438928349108e-02,1.296668465612288434e-02,2.021579172215138276e-01,2.001150670970048284e-01
4.092958910649827087e-02,6.040061021065168054e-03,1.800046580719049660e-01,1.841142599772256361e-01
4.361809494830604789e-02,9.223182314773641088e-02,3.338261687806005074e-01,3.333205770279365487e-01
9.066661169980994028e-02,4.039180358966810991e-02,2.520245963945529910e-01,2.508312004378116522e-01
5.101057671678650707e-02,9.047565155690685812e-02,3.295618973671959884e-01,3.367535288350608780e-01
1.067892743347929711e-02,7.491733301434114201e-02,3.201759533382478318e-01,3.136529095553746704e-01
2.916700969672791216e-02,7.193349300556209358e-02,3.076947251162283625e-01,3.084348170559282343e-01
4.065315830271609698e-02,3.743796211281755215e-02,2.475579986750614248e-01,2.469881966023688702e-01
6.329790870629289912e-02,6.391403944884296862e-02,2.933571834432338599e-01,2.919166819195314067e-01
4.881294684672970313e-02,6.204845173892482857e-02,2.901443733936104885e-01,2.835438193077454150e-01
9.470037042759017754e-02,4.230352850130390807e-02,2.552901359827888794e-01,2.555883709245503899e-01
3.996046772362213395e-02,1.174118121175770149e-02,1.932035564176372844e-01,1.902029645519443257e-01
8.938472875993243305e-02,5.533005339413292478e-02,2.805378674125479366e-01,2.834599630523950142e-01
2.179262282836117587e-02,3.371269005497174592e-02,2.426226933594119728e-01,2.388502831579820407e-01
4.080137839091859536e-02,8.879107968992190625e-02,3.298943415600562035e-01,3.272043808925271802e-01
5.224057413426953962e-03,9.788131478789544038e-02,3.650745590988603850e-01,3.637255926465372546e-01
1.347979572270874629e-02,9.815923565685173713e-02,3.588432436034039164e-01,3.504434493575844800e-01
9.024628108986286479e-02,9.452320769470175243e-02,3.307945798389011482e-01,3.310019391081722717e-01
5.629956490046508083e-02,9.221890121307201038e-02,3.307458473376210795e-01,3.314102490567355508e-01
2.968176398948195460e-02,3.128658622716189858e-02,2.364193643700621961e-01,2.272904115114757206e-01
1.249412122338179609e-02,8.699496550563222408e-02,3.404099995386108413e-01,3.393990216554013117e-01
7.134350749081676268e-02,9.485230515296598497e-02,3.318895975619788885e-01,3.344369717193451108e-01
2.592968777056519833e-02,2.277694976718545178e-02,2.217237145473179294e-01,2.150416828095728650e-01
7.392921950958819544e-02,4.826387533452558554e-02,2.688331428697840475e-01,2.691194708997685092e-01
6.123419686129826650e-02,3.414519489860018409e-02,2.411808727619025039e-01,2.450926001046039582e-01
9.262017007284706338e-02,6.576309417180670192e-02,2.965727296798753576e-01,2.942875475649179839e-01
7.160486581220906754e-02,9.161713618852816710e-02,3.282769402523766367e-01,3.252984586199053063e-01
4.133053167535899464e-02,4.972342953584187736e-02,2.699858490449199566e-01,2.691444683589008235e-01
8.776523964336535588e-03,1.832908940063593742e-02,2.345368034337701746e-01,2.299499507738546888e-01
6.408607392501707023e-02,5.265419933978824490e-02,2.760498534952035010e-01,2.678458913572293043e-01
6.670377496319378208e-02,2.171004241076287394e-02,2.113575704733932636e-01,2.164548045557099509e-01
3.383466422912850130e-02,7.299372603095320711e-02,3.082711010387637618e-01,3.140727776592792675e-01
7.744525502281513624e-03,1.322600180926074634e-02,2.396919580638239011e-01,2.432037936650295884e-01
9.120947165060612483e-02,7.397788353374391140e-03,1.604802660498469979e-01,1.594258005647616883e-01
2.400436399363794701e-02,8.311859265401903840e-02,3.275629935475931065e-01,3.240940714842449610e-01
9.817100619727046895e-02,5.840392980843503445e-03,1.519957798785934178e-01,1.493876277368420546e-01
7.186409621992984401e-03,4.529503505587666873e-02,2.683387703766018095e-01,2.673949752358707466e-01
9.021760691152799772e-02,9.507800319749069862e-02,3.313526090261348922e-01,3.346216843877057312e-01
4.569718979599130676e-02,5.920544463461938772e-02,2.857108499535254698e-01,2.826094363770464413e-01
5.823659748351475013e-02,9.086620065701982163e-02,3.287568749089454512e-01,3.247005882141738020e-01
5.905052887549155742e-03,7.790943267854798238e-02,3.284828816771871440e-01,3.236072157294837548e-01
5.663253973419403453e-02,2.306104350598072242e-02,2.160797180333142165e-01,2.086078815754512927e-01
1.278150774983368917e-02,6.248682349815813664e-02,2.968344418663393380e-01,2.950481872496300007e-01
1.448033638084394309e-02,4.838769749351141264e-02,2.708625167316565663e-01,2.747167669897396802e-01
4.417565896093549743e-02,1.102828301380638643e-02,1.894167451916419775e-01,1.987982799224899400e-01
8.143235494075567321e-03,1.113794353300417983e-02,2.414586361562286176e-01,2.438114879655602363e-01
9.582877522660758485e-02,7.176579767877153126e-02,3.047477640001824417e-01,3.085172249609495765e-01
9.041302233071542294e-02,6.568298607982558934e-02,2.965340001224009980e-01,2.953405055079355579e-01
2.845795320009385579e-02,5.548577955364163150e-02,2.804914164943801413e-01,2.765825459400875763e-01
4.136426613173327382e-02,7.029007281728699708e-02,3.029340669347116433e-01,3.074005188445519399e-01
1.565374169842565985e-02,8.892990725906060878e-02,3.417054265229199639e-01,3.508538085116940652e-01
6.593886758061971720e-02,2.620025582715816703e-02,2.228002464929778048e-01,2.186184453320202947e-01
5.574917101009158049e-02,2.516279203399082037e-02,2.212020422253274943e-01,2.251401216379669001e-01
