s,P_fix,P_fix_noisy
1.123124624924984882e+00,3.654726799902664469e-01,3.640768801327781135e-01
1.123624724944988884e+00,3.655519380811751984e-01,3.638268893983648278e-01
1.124124824964992886e+00,3.656311453305637338e-01,3.466715784438992309e-01
1.124624924984996888e+00,3.657103017695877978e-01,3.522906881094911014e-01
1.125125025005000889e+00,3.657894074293945863e-01,3.718989031326221939e-01
1.125625125025004891e+00,3.658684623411224690e-01,3.588254534366555060e-01
1.126125225045008893e+00,3.659474665359013779e-01,3.713993991270184147e-01
1.126625325065012895e+00,3.660264200448521965e-01,3.783810590373087868e-01
1.127125425085016897e+00,3.661053228990870934e-01,3.625558146346027910e-01
1.127625525105020898e+00,3.661841751297097991e-01,3.690138729431406417e-01
1.128125625125024900e+00,3.662629767678144410e-01,3.870277412356012969e-01
1.128625725145028902e+00,3.663417278444869307e-01,3.732910842676223639e-01
1.129125825165032904e+00,3.664204283908041315e-01,3.848391666983175252e-01
1.129625925185036905e+00,3.664990784378340805e-01,3.818331489769749010e-01
1.130126025205040907e+00,3.665776780166354887e-01,3.741112815118468604e-01
1.130626125225044909e+00,3.666562271582586297e-01,3.655372895440211489e-01
1.131126225245048911e+00,3.667347258937443955e-01,3.583147905613888740e-01
1.131626325265052913e+00,3.668131742541250184e-01,3.556961943589013742e-01
1.132126425285056914e+00,3.668915722704233495e-01,3.717548616172360321e-01
1.132626525305060916e+00,3.669699199736533024e-01,3.716517537404012139e-01
1.133126625325064918e+00,3.670482173948199645e-01,3.653019953144929222e-01
1.133626725345068920e+00,3.671264645649188751e-01,3.756111283757848640e-01
1.134126825365072921e+00,3.672046615149367477e-01,3.611592903715052927e-01
1.134626925385076923e+00,3.672828082758510804e-01,3.783849989569629813e-01
1.135127025405080925e+00,3.673609048786300457e-01,3.677609755264912295e-01
1.135627125425084927e+00,3.674389513542327679e-01,3.670756855964271148e-01
1.136127225445088929e+00,3.675169477336092116e-01,3.675142147638145729e-01
1.136627325465092930e+00,3.675948940476997384e-01,3.666089812798545289e-01
1.137127425485096932e+00,3.676727903274357168e-01,3.925554332107229483e-01
1.137627525505100934e+00,3.677506366037392449e-01,3.516354383122632377e-01
1.138127625525104936e+00,3.678284329075229286e-01,3.696006583453408934e-01
1.138627725545108937e+00,3.679061792696899924e-01,3.803472411630805516e-01
1.139127825565112939e+00,3.679838757211343903e-01,3.751590062468596054e-01
1.139627925585116941e+00,3.680615222927408614e-01,3.650407025756681745e-01
1.140128025605120943e+00,3.681391190153841531e-01,3.855403292575524943e-01
1.140628125625124945e+00,3.682166659199301306e-01,3.575317373422733369e-01
1.141128225645128946e+00,3.682941630372350006e-01,3.552312017400526822e-01
1.141628325665132948e+00,3.683716103981453105e-01,3.740523160274694114e-01
1.142128425685136950e+00,3.684490080334983375e-01,3.539043100211680670e-01
1.142628525705140952e+00,3.685263559741215333e-01,3.447468584444554063e-01
1.143128625725144953e+00,3.686036542508330238e-01,3.774325206281129996e-01
1.143628725745148955e+00,3.686809028944412758e-01,3.762944060206456220e-01
1.144128825765152957e+00,3.687581019357450418e-01,3.760809705651795287e-01
1.144628925785156959e+00,3.688352514055336373e-01,3.639605399586923751e-01
1.145129025805160961e+00,3.689123513345865524e-01,3.707418126114799817e-01
1.145629125825164962e+00,3.689894017536735626e-01,3.593361359712490821e-01
1.146129225845168964e+00,3.690664026935547293e-01,3.864099147596812833e-01
1.146629325865172966e+00,3.691433541849805100e-01,3.770535967000249733e-01
1.147129425885176968e+00,3.692202562586916481e-01,3.766428169823938243e-01
1.147629525905180969e+00,3.692971089454188394e-01,3.497972615363524884e-01
1.148129625925184971e+00,3.693739122758832871e-01,3.774469327157821130e-01
1.148629725945188973e+00,3.694506662807960362e-01,3.843903865006096376e-01
1.149129825965192975e+00,3.695273709908586390e-01,3.816899918473323772e-01
1.149629925985196977e+00,3.696040264367626005e-01,3.774953297947276076e-01
1.150130026005200978e+00,3.696806326491893779e-01,3.696710609588927388e-01
1.150630126025204980e+00,3.697571896588110474e-01,3.663388611862606337e-01
1.151130226045208982e+00,3.698336974962889712e-01,3.758501143524777821e-01
1.151630326065212984e+00,3.699101561922750192e-01,3.737378497502486518e-01
1.152130426085216985e+00,3.699865657774111805e-01,3.723503110812697026e-01
1.152630526105220987e+00,3.700629262823292298e-01,3.669706788144390663e-01
1.153130626125224989e+00,3.701392377376507836e-01,3.869518030169051270e-01
1.153630726145228991e+00,3.702155001739878548e-01,3.585370672520279967e-01
1.154130826165232993e+00,3.702917136219419092e-01,3.700653890638210819e-01
1.154630926185236994e+00,3.703678781121046981e-01,3.645660693842117106e-01
1.155131026205240996e+00,3.704439936750574258e-01,3.807644241559660081e-01
1.155631126225244998e+00,3.705200603413716931e-01,3.848248754143144823e-01
1.156131226245249000e+00,3.705960781416084426e-01,3.830369665497111442e-01
1.156631326265253001e+00,3.706720471063187916e-01,3.782261189239037313e-01
1.157131426285257003e+00,3.707479672660433656e-01,3.567219475012433083e-01
1.157631526305261005e+00,3.708238386513127427e-01,3.916361657267760088e-01
1.158131626325265007e+00,3.708996612926475089e-01,3.760666221883939841e-01
1.158631726345269009e+00,3.709754352205573147e-01,3.698908027705891666e-01
1.159131826365273010e+00,3.710511604655420403e-01,3.712661664266893036e-01
1.159631926385277012e+00,3.711268370580913523e-01,3.677316457215753509e-01
1.160132026405281014e+00,3.712024650286839811e-01,3.754412707559220963e-01
1.160632126425285016e+00,3.712780444077889430e-01,3.743797224888950059e-01
1.161132226445289017e+00,3.713535752258643186e-01,3.677525747691973157e-01
1.161632326465293019e+00,3.714290575133584182e-01,3.457301431456036300e-01
1.162132426485297021e+00,3.715044913007086724e-01,3.711532779502289547e-01
1.162632526505301023e+00,3.715798766183421864e-01,3.763482361807372056e-01
1.163132626525305025e+00,3.716552134966755738e-01,3.769168919455988531e-01
1.163632726545309026e+00,3.717305019661151233e-01,3.701958519583582463e-01
1.164132826565313028e+00,3.718057420570564098e-01,3.763388897516904974e-01
1.164632926585317030e+00,3.718809337998847386e-01,3.821641232042544689e-01
1.165133026605321032e+00,3.719560772249745906e-01,3.672535743993359247e-01
1.165633126625325033e+00,3.720311723626900657e-01,3.866939628168763465e-01
1.166133226645329035e+00,3.721062192433846061e-01,3.525546362251753552e-01
1.166633326665333037e+00,3.721812178974012175e-01,3.595707325602104931e-01
1.167133426685337039e+00,3.722561683550719147e-01,3.632047188513177205e-01
1.167633526705341040e+00,3.723310706467185538e-01,3.478864035519631526e-01
1.168133626725345042e+00,3.724059248026519442e-01,3.624082985923240963e-01
1.168633726745349044e+00,3.724807308531722372e-01,3.849644506095360463e-01
1.169133826765353046e+00,3.725554888285692035e-01,3.849707794810950379e-01
1.169633926785357048e+00,3.726301987591215115e-01,3.736037833863835589e-01
1.170134026805361049e+00,3.727048606750972271e-01,3.899148803424769549e-01
1.170634126825365051e+00,3.727794746067537024e-01,3.751743768062156259e-01
1.171134226845369053e+00,3.728540405843374095e-01,3.678759210181749006e-01
1.171634326865373055e+00,3.729285586380841067e-01,3.753448663319122747e-01
1.172134426885377056e+00,3.730030287982187831e-01,3.716315626945797534e-01
1.172634526905381058e+00,3.730774510949553813e-01,3.804367856999553710e-01
1.173134626925385060e+00,3.731518255584971300e-01,3.581213191609631252e-01
1.173634726945389062e+00,3.732261522190363223e-01,3.832203016523486050e-01
1.174134826965393064e+00,3.733004311067543157e-01,3.687051637948691174e-01
1.174634926985397065e+00,3.733746622518215319e-01,3.819278924169240974e-01
1.175135027005401067e+00,3.734488456843976234e-01,3.580384436659337366e-01
1.175635127025405069e+00,3.735229814346311406e-01,3.693303948801082703e-01
1.176135227045409071e+00,3.735970695326596425e-01,3.743777017361618054e-01
1.176635327065413072e+00,3.736711100086098081e-01,3.826856362981214676e-01
1.177135427085417074e+00,3.737451028925971586e-01,3.615697922008785925e-01
1.177635527105421076e+00,3.738190482147261129e-01,3.904934907738136785e-01
1.178135627125425078e+00,3.738929460050903208e-01,3.787195807551254623e-01
1.178635727145429080e+00,3.739667962937720525e-01,3.687090421097409809e-01
1.179135827165433081e+00,3.740405991108426975e-01,3.862136194527234778e-01
1.179635927185437083e+00,3.741143544863624881e-01,3.751414647165887684e-01
1.180136027205441085e+00,3.741880624503802766e-01,3.857710322574925965e-01
1.180636127225445087e+00,3.742617230329342570e-01,3.974932011204019844e-01
1.181136227245449088e+00,3.743353362640509663e-01,3.820206200406367492e-01
1.181636327265453090e+00,3.744089021737460610e-01,3.691421075380457162e-01
1.182136427285457092e+00,3.744824207920238179e-01,3.702253464381123349e-01
1.182636527305461094e+00,3.745558921488774118e-01,3.803814356126620777e-01
1.183136627325465096e+00,3.746293162742886929e-01,3.775083704452262823e-01
1.183636727345469097e+00,3.747026931982281317e-01,3.663723935626982398e-01
1.184136827365473099e+00,3.747760229506554297e-01,3.680949277943956210e-01
1.184636927385477101e+00,3.748493055615181868e-01,3.815071258543401012e-01
1.185137027405481103e+00,3.749225410607534559e-01,3.983895247693664543e-01
1.185637127425485104e+00,3.749957294782864103e-01,3.486920556652070013e-01
1.186137227445489106e+00,3.750688708440313435e-01,3.823080322222585647e-01
1.186637327465493108e+00,3.751419651878905026e-01,3.730314933576737713e-01
1.187137427485497110e+00,3.752150125397555880e-01,3.830086596771574703e-01
1.187637527505501112e+00,3.752880129295060874e-01,3.839652267101588135e-01
1.188137627525505113e+00,3.753609663870107749e-01,3.758893472373962541e-01
1.188637727545509115e+00,3.754338729421264342e-01,3.652741374719044587e-01
1.189137827565513117e+00,3.755067326246986914e-01,3.615362136896687617e-01
1.189637927585517119e+00,3.755795454645616260e-01,3.568377585786299822e-01
1.190138027605521120e+00,3.756523114915376604e-01,3.878757674938868028e-01
1.190638127625525122e+00,3.757250307354381147e-01,3.736280070778681406e-01
1.191138227645529124e+00,3.757977032260622630e-01,3.703949535524767023e-01
1.191638327665533126e+00,3.758703289931982772e-01,3.730931348849343410e-01
1.192138427685537128e+00,3.759429080666224499e-01,3.625482308826567523e-01
1.192638527705541129e+00,3.760154404760995828e-01,3.790615862713102024e-01
1.193138627725545131e+00,3.760879262513832089e-01,3.892749412118211572e-01
1.193638727745549133e+00,3.761603654222145376e-01,3.875449717299241925e-01
1.194138827765553135e+00,3.762327580183237874e-01,3.605747673060465952e-01
1.194638927785557136e+00,3.763051040694292970e-01,3.899402229075188409e-01
1.195139027805561138e+00,3.763774036052378036e-01,3.687350346579744698e-01
1.195639127825565140e+00,3.764496566554440538e-01,3.573201340030164319e-01
1.196139227845569142e+00,3.765218632497315809e-01,3.642271408956254120e-01
1.196639327865573144e+00,3.765940234177719281e-01,3.669288823053213910e-01
1.197139427885577145e+00,3.766661371892248700e-01,3.765966587858244896e-01
1.197639527905581147e+00,3.767382045937384683e-01,3.664184498638760057e-01
1.198139627925585149e+00,3.768102256609490719e-01,3.617077710531497736e-01
1.198639727945589151e+00,3.768822004204813725e-01,3.742372600691683537e-01
1.199139827965593152e+00,3.769541289019480157e-01,3.961931683298837159e-01
1.199639927985597154e+00,3.770260111349498233e-01,3.700025023110637967e-01
1.200140028005601156e+00,3.770978471490759043e-01,3.817403823035733779e-01
1.200640128025605158e+00,3.771696369739037658e-01,3.779691052861984257e-01
1.201140228045609160e+00,3.772413806389985358e-01,4.038220577809442657e-01
1.201640328065613161e+00,3.773130781739138517e-01,3.583304965773190798e-01
1.202140428085617163e+00,3.773847296081912495e-01,3.883385460803410183e-01
1.202640528105621165e+00,3.774563349713604410e-01,3.646424850133593298e-01
1.203140628125625167e+00,3.775278942929392034e-01,3.716037417527378595e-01
1.203640728145629168e+00,3.775994076024334900e-01,3.766325910684993894e-01
1.204140828165633170e+00,3.776708749293368750e-01,4.095317369473172597e-01
1.204640928185637172e+00,3.777422963031314973e-01,3.701122432002982299e-01
1.205141028205641174e+00,3.778136717532872280e-01,3.589248306208038808e-01
1.205641128225645176e+00,3.778850013092617810e-01,3.908586373126740621e-01
1.206141228245649177e+00,3.779562850005011021e-01,3.695639239172000545e-01
1.206641328265653179e+00,3.780275228564393131e-01,3.755980193195324057e-01
1.207141428285657181e+00,3.780987149064977126e-01,3.778582966770551721e-01
1.207641528305661183e+00,3.781698611800863863e-01,3.791397490358953126e-01
1.208141628325665184e+00,3.782409617066026519e-01,3.765395754230337344e-01
1.208641728345669186e+00,3.783120165154323367e-01,3.809895808751728730e-01
1.209141828365673188e+00,3.783830256359485555e-01,3.822566216583059839e-01
1.209641928385677190e+00,3.784539890975128773e-01,3.869932172796922698e-01
1.210142028405681192e+00,3.785249069294742141e-01,3.742525755704775858e-01
1.210642128425685193e+00,3.785957791611694878e-01,3.711084777276204560e-01
1.211142228445689195e+00,3.786666058219238518e-01,3.680311030352533264e-01
1.211642328465693197e+00,3.787373869410495808e-01,3.846644759427415572e-01
1.212142428485697199e+00,3.788081225478470704e-01,3.783451410958859062e-01
1.212642528505701200e+00,3.788788126716047255e-01,3.844108583858830697e-01
1.213142628525705202e+00,3.789494573415982948e-01,3.843314197597569870e-01
1.213642728545709204e+00,3.790200565870916471e-01,3.958788259206377225e-01
1.214142828565713206e+00,3.790906104373360508e-01,3.811656613930063942e-01
1.214642928585717208e+00,3.791611189215707278e-01,3.866848320884713752e-01
1.215143028605721209e+00,3.792315820690226325e-01,3.672056838060744899e-01
1.215643128625725211e+00,3.793019999089061733e-01,3.684989831470066313e-01
1.216143228645729213e+00,3.793723724704236577e-01,3.762549950123800224e-01
1.216643328665733215e+00,3.794426997827649584e-01,3.672755230246204650e-01
1.217143428685737216e+00,3.795129818751075690e-01,3.864089140530190258e-01
1.217643528705741218e+00,3.795832187766166044e-01,3.662526908938734116e-01
1.218143628725745220e+00,3.796534105164451889e-01,3.803372407038023151e-01
1.218643728745749222e+00,3.797235571237335128e-01,3.551426009087375046e-01
1.219143828765753224e+00,3.797936586276094428e-01,3.687458613935559737e-01
1.219643928785757225e+00,3.798637150571887999e-01,3.764733616944993533e-01
1.220144028805761227e+00,3.799337264415745818e-01,3.773433295729223258e-01
1.220644128825765229e+00,3.800036928098575739e-01,3.620872353761948048e-01
1.221144228845769231e+00,3.800736141911159049e-01,3.811603049820405653e-01
1.221644328865773232e+00,3.801434906144153247e-01,3.898921309014481418e-01
1.222144428885777234e+00,3.802133221088093151e-01,3.866957261611853602e-01
1.222644528905781236e+00,3.802831087033382573e-01,3.736972780589591925e-01
1.223144628925785238e+00,3.803528504270307642e-01,3.744798820453453803e-01
1.223644728945789240e+00,3.804225473089022924e-01,3.685595444919078645e-01
1.224144828965793241e+00,3.804921993779561418e-01,3.867900793240757196e-01
1.224644928985797243e+00,3.805618066631828444e-01,3.949783950407023680e-01
1.225145029005801245e+00,3.806313691935603871e-01,3.753718144385551070e-01
1.225645129025805247e+00,3.807008869980543775e-01,3.637227063285765616e-01
1.226145229045809248e+00,3.807703601056174891e-01,3.827704025316664982e-01
1.226645329065813250e+00,3.808397885451900167e-01,3.879174827862553188e-01
1.227145429085817252e+00,3.809091723456995982e-01,3.536879338484486546e-01
1.227645529105821254e+00,3.809785115360611596e-01,3.823620719323829742e-01
1.228145629125825256e+00,3.810478061451771370e-01,4.026916759419855163e-01
1.228645729145829257e+00,3.811170562019370323e-01,3.893235322962338985e-01
