t,N,dN_dt
1.329065813162632459e+01,4.975979932120515770e+01,2.180334953472140569e-06
1.329865973194638862e+01,4.975979928027621213e+01,2.683208337295184265e-06
1.330666133226645265e+01,4.975979924425732293e+01,3.125754330923768975e-06
1.331466293258651667e+01,4.975979921532313455e+01,3.481254176485037988e-06
1.332266453290658070e+01,4.975979919581890698e+01,3.720892877367987239e-06
1.333066613322664473e+01,4.975979918826055126e+01,3.813758576942660738e-06
1.333866773354670876e+01,4.975979919533460105e+01,3.726843246898425832e-06
1.334666933386677279e+01,4.975979921924830762e+01,3.433027568000568408e-06
1.335467093418683682e+01,4.975979925135811044e+01,3.038510529851379260e-06
1.336267253450690085e+01,4.975979928695093690e+01,2.601199380780627735e-06
1.337067413482696487e+01,4.975979932464296951e+01,2.138096294235225514e-06
1.337867573514702890e+01,4.975979936316741714e+01,1.664765709730176013e-06
1.338667733546709293e+01,4.975979940137451507e+01,1.195334264458836060e-06
1.339467893578715696e+01,4.975979943823153917e+01,7.424905201780518382e-07
1.340268053610722099e+01,4.975979947282277749e+01,3.174853007159583740e-07
1.341068213642728502e+01,4.975979950434956578e+01,-6.986850742407568760e-08
1.341868373674734904e+01,4.975979953213025198e+01,-4.111958245012203861e-07
1.342668533706741307e+01,4.975979955560022461e+01,-6.995596439907103559e-07
1.343468693738747710e+01,4.975979957431188438e+01,-9.294604219611812823e-07
1.344268853770754113e+01,4.975979958793467972e+01,-1.096836829805880598e-06
1.345069013802760516e+01,4.975979959625507831e+01,-1.199065410073529847e-06
1.345869173834766919e+01,4.975979959917657425e+01,-1.234960370410931318e-06
1.346669333866773322e+01,4.975979959671969510e+01,-1.204773929064373306e-06
1.347469493898779724e+01,4.975979958902200195e+01,-1.110196242937178113e-06
1.348269653930786127e+01,4.975979957633806805e+01,-9.543551384716408847e-07
1.349069813962792530e+01,4.975979955903950724e+01,-7.418163785466447280e-07
1.349869973994798933e+01,4.975979953761495977e+01,-4.785836691389988573e-07
1.350670134026805336e+01,4.975979951267009938e+01,-1.720987232722848148e-07
1.351470294058811739e+01,4.975979948492761906e+01,1.687592150467764895e-07
1.352270454090818141e+01,4.975979945522724535e+01,5.336728245985966623e-07
1.353070614122824544e+01,4.975979942452573113e+01,9.108869138962916168e-07
1.353870774154830947e+01,4.975979939389686280e+01,1.287208420297503153e-06
1.354670934186837350e+01,4.975979936453146024e+01,1.648006407783952909e-06
1.355471094218843753e+01,4.975979933773734842e+01,1.977212205961365044e-06
1.356271254250850156e+01,4.975979931493940711e+01,2.257319067222596232e-06
1.357071414282856558e+01,4.975979929767953536e+01,2.469382442082945772e-06
1.357871574314862961e+01,4.975979928761665150e+01,2.593020044017180226e-06
1.358671734346869364e+01,4.975979928652671447e+01,2.606411580341472245e-06
1.359471894378875767e+01,4.975979929630270249e+01,2.486298884107895901e-06
1.360272054410882170e+01,4.975979931688158331e+01,2.233456547262591130e-06
1.361072214442888573e+01,4.975979934312820063e+01,1.910977482477704825e-06
1.361872374474894976e+01,4.975979937336789760e+01,1.539437539666010935e-06
1.362672534506901378e+01,4.975979940626941556e+01,1.135193071100104589e-06
1.363472694538907781e+01,4.975979944060453874e+01,7.133346389132100285e-07
1.364272854570914184e+01,4.975979947524812985e+01,2.876862574829885943e-07
1.365073014602920587e+01,4.975979950917806605e+01,-1.291938480640908438e-07
1.365873174634926990e+01,4.975979954147532425e+01,-5.260140678586822105e-07
1.366673334666933393e+01,4.975979957132389586e+01,-8.927485173337856850e-07
1.367473494698939795e+01,4.975979959801085784e+01,-1.220637783738709459e-06
1.368273654730946198e+01,4.975979962092633002e+01,-1.502188730295728192e-06
1.369073814762952601e+01,4.975979963956346808e+01,-1.731173874475189223e-06
1.369873974794959004e+01,4.975979965351852030e+01,-1.902632619898980693e-06
1.370674134826965407e+01,4.975979966249075659e+01,-2.012869959155949573e-06
1.371474294858971810e+01,4.975979966628252527e+01,-2.059457497427530370e-06
1.372274454890978213e+01,4.975979966479920336e+01,-2.041232701088802060e-06
1.373074614922984615e+01,4.975979965804924632e+01,-1.958299375548477883e-06
1.373874774954991018e+01,4.975979964614415962e+01,-1.812027530689874766e-06
1.374674934986997421e+01,4.975979962929848455e+01,-1.605053174369430735e-06
1.375475095019003824e+01,4.975979960782984790e+01,-1.341278788924427090e-06
1.376275255051010227e+01,4.975979958215889809e+01,-1.025872720994414067e-06
1.377075415083016630e+01,4.975979955280936906e+01,-6.652697908116067538e-07
1.377875575115023032e+01,4.975979952040802345e+01,-2.671706820223107570e-07
1.378675735147029435e+01,4.975979948568469524e+01,1.594573797447651486e-07
1.379475895179035838e+01,4.975979944947226841e+01,6.043813050027324607e-07
1.380276055211042241e+01,4.975979941270667695e+01,1.056101665675157619e-06
1.381076215243048644e+01,4.975979937642691198e+01,1.501852968210926065e-06
1.381876375275055047e+01,4.975979934177502884e+01,1.927603241025366287e-06
1.382676535307061449e+01,4.975979930999611867e+01,2.318054792560531041e-06
1.383476695339067852e+01,4.975979928243835104e+01,2.656643244058898290e-06
1.384276855371074255e+01,4.975979926055292424e+01,2.925538497233759472e-06
1.385077015403080658e+01,4.975979924589410075e+01,3.105644110323879659e-06
1.385877175435087061e+01,4.975979924011921440e+01,3.176597236809186597e-06
1.386677335467093464e+01,4.975979924498862772e+01,3.116769166755517517e-06
1.387477495499099867e+01,4.975979926235879702e+01,2.903350652783132091e-06
1.388277655531106269e+01,4.975979929138431856e+01,2.546728580021806465e-06
1.389077815563112672e+01,4.975979932887080537e+01,2.086150941771336420e-06
1.389877975595119075e+01,4.975979937269777764e+01,1.547670962054326083e-06
1.390678135627125478e+01,4.975979942089011843e+01,9.555558797558205697e-07
1.391478295659131881e+01,4.975979947161807360e+01,3.322869512878412479e-07
1.392278455691138284e+01,4.975979952319722344e+01,-3.014402092382795217e-07
1.393078615723144686e+01,4.975979957408853949e+01,-9.267162432990971865e-07
1.393878775755151089e+01,4.975979962289832770e+01,-1.526417641173338779e-06
1.394678935787157492e+01,4.975979966837827106e+01,-2.085206874280487455e-06
1.395479095819163895e+01,4.975979970942538699e+01,-2.589532265506733211e-06
1.396279255851170298e+01,4.975979974508206283e+01,-3.027627912821628797e-06
1.397079415883176701e+01,4.975979977453605585e+01,-3.389514374507740513e-06
1.397879575915183104e+01,4.975979979712047196e+01,-3.666997788975834283e-06
1.398679735947189506e+01,4.975979981231375859e+01,-3.853670069275949572e-06
1.399479895979195909e+01,4.975979981973974731e+01,-3.944909455100287232e-06
1.400280056011202312e+01,4.975979981916761830e+01,-3.937879965665302961e-06
1.401080216043208715e+01,4.975979981051190038e+01,-3.831531536047094733e-06
1.401880376075215118e+01,4.975979979383249230e+01,-3.626600014960956742e-06
1.402680536107221521e+01,4.975979976933465565e+01,-3.325607375703754087e-06
1.403480696139227923e+01,4.975979973736898643e+01,-2.932861232540773244e-06
1.404280856171234326e+01,4.975979969843147188e+01,-2.454455522826748393e-06
1.405081016203240729e+01,4.975979965316341946e+01,-1.898269625488779866e-06
1.405881176235247132e+01,4.975979960235152788e+01,-1.273969446824452234e-06
1.406681336267253535e+01,4.975979954692783735e+01,-5.930063311510025414e-07
1.407481496299259938e+01,4.975979948796975094e+01,1.313820505721707832e-07
1.408281656331266340e+01,4.975979942670003453e+01,8.841723175834204085e-07
1.409081816363272743e+01,4.975979936448678842e+01,1.648555242983462676e-06
1.409881976395279146e+01,4.975979930284350417e+01,2.405935343396947701e-06
1.410682136427285549e+01,4.975979924342901484e+01,3.135931355480181537e-06
1.411482296459291774e+01,4.975979918804750923e+01,3.816376101806184806e-06
1.412282456491298177e+01,4.975979913864853188e+01,4.423316557033984964e-06
1.413082616523304580e+01,4.975979909732700435e+01,4.931013370956804920e-06
1.413882776555310983e+01,4.975979906632318261e+01,5.311941758900928789e-06
1.414682936587317386e+01,4.975979904802269971e+01,5.536790606441854834e-06
1.415483096619323788e+01,4.975979904495653017e+01,5.574463091573278462e-06
1.416283256651330191e+01,4.975979905980101847e+01,5.392076338761597754e-06
1.417083416683336594e+01,4.975979909507267962e+01,4.958711123936865306e-06
1.417883576715342997e+01,4.975979914593410314e+01,4.333802390288354900e-06
1.418683736747349400e+01,4.975979920732412154e+01,3.579534028741448992e-06
1.419483896779355803e+01,4.975979927620682020e+01,2.733206948768440725e-06
1.420284056811362206e+01,4.975979934976973595e+01,1.829376315320985213e-06
1.421084216843368608e+01,4.975979942542386425e+01,8.998520222291972459e-07
1.421884376875375011e+01,4.975979950080367331e+01,-2.630192019736909970e-08
1.422684536907381414e+01,4.975979957376709706e+01,-9.227669051092846075e-07
1.423484696939387817e+01,4.975979964239553510e+01,-1.765970072842293348e-06
1.424284856971394220e+01,4.975979970499384564e+01,-2.535084106636276147e-06
1.425085017003400623e+01,4.975979976009035965e+01,-3.212027369414727218e-06
1.425885177035407025e+01,4.975979980643687384e+01,-3.781463694618736326e-06
1.426685337067413428e+01,4.975979984300864345e+01,-4.230802736593375357e-06
1.427485497099419831e+01,4.975979986900438234e+01,-4.550199345754180058e-06
1.428285657131426234e+01,4.975979988384629848e+01,-4.732554532704824624e-06
1.429085817163432637e+01,4.975979988718002289e+01,-4.773514306055659517e-06
1.429885977195439040e+01,4.975979987887469491e+01,-4.671470896333573819e-06
1.430686137227445442e+01,4.975979985902288405e+01,-4.427561672848412400e-06
1.431486297259451845e+01,4.975979982794063972e+01,-4.045669677044116952e-06
1.432286457291458248e+01,4.975979978616748411e+01,-3.532423911156712393e-06
1.433086617323464651e+01,4.975979973446638382e+01,-2.897198368767561760e-06
1.433886777355471054e+01,4.975979967382379954e+01,-2.152113407039024651e-06
1.434686937387477457e+01,4.975979960544962211e+01,-1.312034173306386720e-06
1.435487097419483860e+01,4.975979953077723650e+01,-3.945720430387211763e-07
1.436287257451490262e+01,4.975979945146348626e+01,5.799162052788631172e-07
1.437087417483496665e+01,4.975979936938865933e+01,1.588328454538157075e-06
1.437887577515503068e+01,4.975979928665653773e+01,2.604816498941175951e-06
1.438687737547509471e+01,4.975979920559435499e+01,3.600786797619548452e-06
1.439487897579515874e+01,4.975979912875280320e+01,4.544900405800689214e-06
1.440288057611522277e+01,4.975979905890606148e+01,5.403072217635696006e-06
1.441088217643528679e+01,4.975979899905173909e+01,6.138472203431888374e-06
1.441888377675535082e+01,4.975979895241095363e+01,6.711524108915511988e-06
1.442688537707541485e+01,4.975979892242824576e+01,7.079906614304576351e-06
1.443488697739547888e+01,4.975979891277165024e+01,7.198552311127315306e-06
1.444288857771554291e+01,4.975979892733265331e+01,7.019648589512428316e-06
1.445089017803560694e+01,4.975979896989701246e+01,6.496681709489138257e-06
1.445889177835567097e+01,4.975979902897859830e+01,5.770775962421481609e-06
1.446689337867573499e+01,4.975979909505564791e+01,4.958920441833214454e-06
1.447489497899579902e+01,4.975979916548609339e+01,4.093576865482617677e-06
1.448289657931586305e+01,4.975979923784812087e+01,3.204500965470202800e-06
1.449089817963592708e+01,4.975979930994018474e+01,2.318742013507346655e-06
1.449889977995599111e+01,4.975979937978097922e+01,1.460643229922453656e-06
1.450690138027605514e+01,4.975979944560943835e+01,6.518419870538139094e-07
1.451490298059611916e+01,4.975979950588476441e+01,-8.873073653603569255e-08
1.452290458091618319e+01,4.975979955928640663e+01,-7.448498777762324607e-07
1.453090618123624722e+01,4.975979960471405406e+01,-1.302996628371744237e-06
1.453890778155631125e+01,4.975979964128765687e+01,-1.752358100848283584e-06
1.454690938187637528e+01,4.975979966834741930e+01,-2.084827866788430129e-06
1.455491098219643931e+01,4.975979968545377830e+01,-2.295005072205924535e-06
1.456291258251650333e+01,4.975979969238744616e+01,-2.380195601947576733e-06
1.457091418283656736e+01,4.975979968914936791e+01,-2.340410980128382334e-06
1.457891578315663139e+01,4.975979967596073550e+01,-2.178368855965118200e-06
1.458691738347669542e+01,4.975979965326301624e+01,-1.899493336843249836e-06
1.459491898379675945e+01,4.975979962171790305e+01,-1.511914382579249150e-06
1.460292058411682348e+01,4.975979958220735000e+01,-1.026468003040292842e-06
1.461092218443688751e+01,4.975979953583355808e+01,-4.566965348118401380e-07
1.461892378475695153e+01,4.975979948391898233e+01,1.811518388628030607e-07
1.462692538507701556e+01,4.975979942800633893e+01,8.681224028528333747e-07
1.463492698539707959e+01,4.975979936985856966e+01,1.582554868484464805e-06
1.464292858571714362e+01,4.975979931145888457e+01,2.300082486250687452e-06
1.465093018603720765e+01,4.975979925501074064e+01,2.993632521874900476e-06
1.465893178635727168e+01,4.975979920293784886e+01,3.633425983196048037e-06
1.466693338667733570e+01,4.975979915788416008e+01,4.186978032727495247e-06
1.467493498699739973e+01,4.975979912271389338e+01,4.619097439650943215e-06
1.468293658731746376e+01,4.975979910051150767e+01,4.891886986602145271e-06
1.469093818763752779e+01,4.975979909458170170e+01,4.964743542945626587e-06
1.469893978795759182e+01,4.975979910844944953e+01,4.794357513659974757e-06
1.470694138827765585e+01,4.975979914312683405e+01,4.368293920364862970e-06
1.471494298859771988e+01,4.975979918483769637e+01,3.855813496045357169e-06
1.472294458891778390e+01,4.975979922967429303e+01,3.304928688940833581e-06
1.473094618923784793e+01,4.975979927608329945e+01,2.734724550812472899e-06
1.473894778955791196e+01,4.975979932265129690e+01,2.162566917540686973e-06
1.474694938987797599e+01,4.975979936810485071e+01,1.604101939278734790e-06
1.475495099019804002e+01,4.975979941131043915e+01,1.073256549410928073e-06
1.476295259051810405e+01,4.975979945127448900e+01,5.822383388753848976e-07
1.477095419083816807e+01,4.975979948714337553e+01,1.415353403366736984e-07
1.477895579115823210e+01,4.975979951820341540e+01,-2.400838283733719436e-07
1.478695739147829613e+01,4.975979954388085247e+01,-5.555695565817586612e-07
1.479495899179836016e+01,4.975979956374190039e+01,-7.995923350101463711e-07
1.480296059211842419e+01,4.975979957749269289e+01,-9.685413844273682571e-07
1.481096219243848822e+01,4.975979958497930511e+01,-1.060525621987551403e-06
1.481896379275855224e+01,4.975979958618776777e+01,-1.075373446735028438e-06
1.482696539307861627e+01,4.975979958124405300e+01,-1.014632467821741102e-06
1.483496699339868030e+01,4.975979957041405299e+01,-8.815697150055257225e-07
1.484296859371874433e+01,4.975979955410362976e+01,-6.811717034871378473e-07
1.485097019403880836e+01,4.975979953285857960e+01,-4.201444308016277773e-07
1.485897179435887239e+01,4.975979950736462598e+01,-1.069130424191655493e-07
1.486697339467893642e+01,4.975979947844744800e+01,2.483778351880516766e-07
1.487497499499900044e+01,4.975979944707266611e+01,6.338640194947231521e-07
1.488297659531906447e+01,4.975979941434584930e+01,1.035961980200283961e-06
1.489097819563912850e+01,4.975979938151248660e+01,1.439369043065852338e-06
1.489897979595919253e+01,4.975979934995802978e+01,1.827062844128590768e-06
1.490698139627925656e+01,4.975979932120787197e+01,2.180301602372480829e-06
1.491498299659932059e+01,4.975979929692732640e+01,2.478624461232925569e-06
1.492298459691938461e+01,4.975979927892167609e+01,2.699850875309550702e-06
1.493098619723944864e+01,4.975979926913613838e+01,2.820080811982705882e-06
