t,S,I,R,C,dI_dt,dI_dt_noisy
3.065413082616523344e+00,4.747446863163983233e-01,5.586264862989660102e-02,3.532827168771239257e-01,1.643219359046552974e-01,4.490824120512201811e-03,8.223142688529375133e-03
3.067813562712542463e+00,4.746113867913691609e-01,5.587319388282881855e-02,3.532665590538962563e-01,1.643635181690437930e-01,4.295328551049887311e-03,6.447867708767452202e-03
3.070214042808561583e+00,4.744784702779551999e-01,5.588326434113818214e-02,3.532504378425436187e-01,1.644050871683757076e-01,4.095280753773852117e-03,3.189034838652041355e-03
3.072614522904580703e+00,4.743459503498044794e-01,5.589284920645521543e-02,3.532343518486803502e-01,1.644466408788521072e-01,3.890731377864751345e-03,9.111094450515260651e-03
3.075015003000600267e+00,4.742138405237803500e-01,5.590193780155767317e-02,3.532182996472711944e-01,1.644881772331945047e-01,3.681732459835686949e-03,4.762538865386426769e-04
3.077415483096619386e+00,4.740821542599618077e-01,5.591051957037054126e-02,3.532022797826310789e-01,1.645296941206448316e-01,3.468337416891637687e-03,-4.505509722630566052e-04
3.079815963192638506e+00,4.739509049616429381e-01,5.591858407796605063e-02,3.531862907684256148e-01,1.645711893869655496e-01,3.250601039628830263e-03,4.954812728426062803e-03
3.082216443288657626e+00,4.738201059753333610e-01,5.592612101056367718e-02,3.531703310876707080e-01,1.646126608344395947e-01,3.028579484076275585e-03,-1.334829919622802438e-03
3.084616923384676745e+00,4.736897705907581746e-01,5.593312017553012105e-02,3.531543991927325599e-01,1.646541062218703222e-01,2.802330263081430350e-03,-4.331518995818415922e-03
3.087017403480696309e+00,4.735599120408576779e-01,5.593957150137933432e-02,3.531384935053278329e-01,1.646955232645816447e-01,2.571912237041767274e-03,5.220572150225766435e-03
3.089417883576715429e+00,4.734305435017877595e-01,5.594546503777247937e-02,3.531226124165237623e-01,1.647369096344178663e-01,2.337385603985088489e-03,4.621436541846397211e-03
3.091818363672734549e+00,4.733016780929195644e-01,5.595079095551799137e-02,3.531067542867377118e-01,1.647782629597437931e-01,2.098811889001572784e-03,4.295672477831923713e-03
3.094218843768753668e+00,4.731733288768396606e-01,5.595553954657151580e-02,3.530909174457376176e-01,1.648195808254447059e-01,1.856253933030783260e-03,3.938404989784001671e-04
3.096619323864772788e+00,4.730455088593500390e-01,5.595970122403595703e-02,3.530751001926418220e-01,1.648608607729263875e-01,1.609775881006927922e-03,2.158614264074956886e-03
3.099019803960792352e+00,4.729182309894680580e-01,5.596326652216144365e-02,3.530593007959189622e-01,1.649021003001150676e-01,1.359443169367070825e-03,-1.536536565360276628e-03
3.101420284056811472e+00,4.727915081594264990e-01,5.596622609634534229e-02,3.530435174933881370e-01,1.649432968614573947e-01,1.105322512925208112e-03,6.308376132763178143e-03
3.103820764152830591e+00,4.726653531084821225e-01,5.596857079723148443e-02,3.530277485038561536e-01,1.649844478862652064e-01,8.474818161073385814e-04,3.220554570620683121e-03
3.106221244248849711e+00,4.725397776320512389e-01,5.597029228945047535e-02,3.530119921185584930e-01,1.650255509235781515e-01,5.859895331427403264e-04,2.812757750253395365e-03
3.108621724344868831e+00,4.724147940453815586e-01,5.597138193228745617e-02,3.529962465204468103e-01,1.650666033579137604e-01,3.209157852471118677e-04,-5.529038437472792375e-03
3.111022204440888395e+00,4.722904147394743068e-01,5.597183110475952711e-02,3.529805098455003898e-01,1.651076025046332996e-01,5.233201153791514071e-05,2.474238143507567506e-03
3.113422684536907514e+00,4.721666519463939560e-01,5.597163138451764081e-02,3.529647802119605937e-01,1.651485456558832166e-01,-2.196892302570932487e-04,4.262226835686984926e-03
3.115823164632926634e+00,4.720435177392683923e-01,5.597077454784659539e-02,3.529490557203306400e-01,1.651894300805952509e-01,-4.950742823816092764e-04,3.153711974560509564e-03
3.118223644728945754e+00,4.719210240322886940e-01,5.596925256966503448e-02,3.529333344533757688e-01,1.652302530244862677e-01,-7.737484062821375908e-04,1.593642601107362819e-03
3.120624124824964873e+00,4.717991825807093531e-01,5.596705762352544022e-02,3.529176144761232425e-01,1.652710117100584797e-01,-1.055635802480012209e-03,-1.058507309569008429e-03
3.123024604920983993e+00,4.716780049808481090e-01,5.596418208161416802e-02,3.529018938358622348e-01,1.653117033365992528e-01,-1.340659631074301444e-03,-2.366158172839430418e-03
3.125425085017003557e+00,4.715575026700861150e-01,5.596061851475138404e-02,3.528861705621439415e-01,1.653523250801811617e-01,-1.628742032865140160e-03,1.761830239915068100e-04
3.127825565113022677e+00,4.714376869268677717e-01,5.595635969239112079e-02,3.528704426667815808e-01,1.653928740936621011e-01,-1.919804151087528554e-03,-7.714960836954398889e-04
3.130226045209041796e+00,4.713185688707008936e-01,5.595139858262127008e-02,3.528547081438502264e-01,1.654333475066850911e-01,-2.213766153744869958e-03,-1.504642562587315321e-03
3.132626525305060916e+00,4.712001594621564315e-01,5.594572835216353457e-02,3.528389649696870300e-01,1.654737424256784439e-01,-2.510547256530864385e-03,-3.438221496897911691e-03
3.135027005401080036e+00,4.710824695028688613e-01,5.593934236637349705e-02,3.528232111028911655e-01,1.655140559338556805e-01,-2.810065746328190700e-03,2.233703837448107465e-03
3.137427485497099600e+00,4.709655096355357951e-01,5.593223418924057194e-02,3.528074444843235513e-01,1.655542850912155028e-01,-3.112239005273256809e-03,-6.615768881861211828e-03
3.139827965593118719e+00,4.708492903439183142e-01,5.592439758338801914e-02,3.527916630371074058e-01,1.655944269345419328e-01,-3.416983535373757652e-03,-3.484880902810007838e-03
3.142228445689137839e+00,4.707338219528408030e-01,5.591582651007295096e-02,3.527758646666277476e-01,1.656344784774041456e-01,-3.724214983668278772e-03,-5.464757602036167221e-03
3.144628925785156959e+00,4.706191146281908932e-01,5.590651512918632521e-02,3.527600472605315063e-01,1.656744367101565807e-01,-4.033848167914057259e-03,-9.377190236414820537e-04
3.147029405881176078e+00,4.705051783769195195e-01,5.589645779925293823e-02,3.527442086887278005e-01,1.657142985999388862e-01,-4.345797102790528027e-03,-5.435258090768536887e-05
3.149429885977195642e+00,4.703920230470410302e-01,5.588564907743143878e-02,3.527283468033874936e-01,1.657540610906759193e-01,-4.659975026606165416e-03,-9.277085041753596259e-04
3.151830366073214762e+00,4.702796583276330766e-01,5.587408371951433500e-02,3.527124594389436374e-01,1.657937211030778013e-01,-4.976294428494149047e-03,-2.710072883218667475e-03
3.154230846169233882e+00,4.701680937488365575e-01,5.586175667992795274e-02,3.526965444120911397e-01,1.658332755346398624e-01,-5.294667076085068230e-03,-9.502473005525091665e-03
3.156631326265253001e+00,4.700573386818557298e-01,5.584866311173249803e-02,3.526805995217869305e-01,1.658727212596426970e-01,-5.615004043640160758e-03,6.286940789988221950e-04
3.159031806361272121e+00,4.699474023389582089e-01,5.583479836662199464e-02,3.526646225492499065e-01,1.659120551291520251e-01,-5.937215740633609157e-03,-4.387127471909662603e-03
3.161432286457291685e+00,4.698382937734748577e-01,5.582015799492432567e-02,3.526486112579608756e-01,1.659512739710189422e-01,-6.261211940768347806e-03,-6.586601675758795363e-03
3.163832766553310805e+00,4.697300218797999527e-01,5.580473774560121974e-02,3.526325633936627790e-01,1.659903745898796135e-01,-6.586901811410385971e-03,-6.522400023066214116e-03
3.166233246649329924e+00,4.696225953774409989e-01,5.578853357399396473e-02,3.526164766884170021e-01,1.660293537733040226e-01,-6.914193954534970932e-03,-7.932751355489774808e-03
3.168633726745349044e+00,4.695160223612248052e-01,5.577154187199229868e-02,3.526003489695993531e-01,1.660682084574943707e-01,-7.242996758767390741e-03,-5.971355040595952186e-03
3.171034206841368164e+00,4.694103109101414595e-01,5.575375919142355752e-02,3.525841779962877176e-01,1.661069354800970010e-01,-7.573218021094733216e-03,-6.642714596762921281e-03
3.173434686937387283e+00,4.693054690799974282e-01,5.573518222135759315e-02,3.525679614732066813e-01,1.661455316002349580e-01,-7.904764965422774597e-03,-8.985065102422883088e-03
3.175835167033406847e+00,4.692015047055734800e-01,5.571580787931498108e-02,3.525516971032833791e-01,1.661839935779617361e-01,-8.237544408891142589e-03,-1.594721871921757350e-02
3.178235647129425967e+00,4.690984254006246856e-01,5.569563331126709677e-02,3.525353825876474390e-01,1.662223181742613076e-01,-8.571462794226662046e-03,-8.676826799370578741e-03
3.180636127225445087e+00,4.689962385578803072e-01,5.567465589163603235e-02,3.525190156256308716e-01,1.662605021510481784e-01,-8.906426222413062199e-03,-7.475918353694557816e-03
3.183036607321464206e+00,4.688949513490439092e-01,5.565287322329467296e-02,3.525025939147683474e-01,1.662985422711673045e-01,-9.242340485659292226e-03,-7.663836950982315724e-03
3.185437087417483326e+00,4.687945707247933025e-01,5.563028313756664123e-02,3.524861151507966972e-01,1.663364352983941474e-01,-9.579111100649861238e-03,-1.003950610297692399e-02
3.187837567513502890e+00,4.686951034147805450e-01,5.560688369422632504e-02,3.524695770276555229e-01,1.663741779974347024e-01,-9.916643342059720118e-03,-8.556699033669496954e-03
3.190238047609522010e+00,4.685965559276321635e-01,5.558267318149887060e-02,3.524529772374866976e-01,1.664117671339253313e-01,-1.025484227631578982e-02,-7.169885455004864488e-03
3.192638527705541129e+00,4.684989345509486536e-01,5.555765011606019627e-02,3.524363134706346434e-01,1.664491994744330128e-01,-1.059361279558825725e-02,-1.200436364327985700e-02
3.195039007801560249e+00,4.684022453513050355e-01,5.553181324303695099e-02,3.524195834156462204e-01,1.664864717864551480e-01,-1.093285965199315354e-02,-6.534022515737269304e-03
3.197439487897579369e+00,4.683064941742504095e-01,5.550516153600656977e-02,3.524027847592707818e-01,1.665235808384196714e-01,-1.127248749198889524e-02,-1.713796239745166844e-02
3.199839967993598933e+00,4.682116866443082892e-01,5.547769419699721816e-02,3.523859151864601191e-01,1.665605233996849677e-01,-1.161240089094885825e-02,-1.539554649210607071e-02
3.202240448089618052e+00,4.681178281649764350e-01,5.544941065648786166e-02,3.523689723803685725e-01,1.665972962405398994e-01,-1.195250438789142305e-02,-1.466793923901767854e-02
3.204640928185637172e+00,4.680249239187267984e-01,5.542031057340818939e-02,3.523519540223528090e-01,1.666338961322038625e-01,-1.229270252035014402e-02,-1.962610264877677133e-02
3.207041408281656292e+00,4.679329788670056334e-01,5.539039383513866266e-02,3.523348577919720448e-01,1.666703198468267311e-01,-1.263289985936555740e-02,-1.563218772246391733e-02
3.209441888377675411e+00,4.678419977502335514e-01,5.535966055751048720e-02,3.523176813669879892e-01,1.667065641574888568e-01,-1.297300104457975098e-02,-9.227885117670605805e-03
3.211842368473694531e+00,4.677519850878052998e-01,5.532811108480565482e-02,3.523004224233647341e-01,1.667426258382010973e-01,-1.331291081941719801e-02,-9.588323623659448028e-03
3.214242848569714095e+00,4.676629451780900393e-01,5.529574598975689481e-02,3.522830786352689758e-01,1.667785016639047602e-01,-1.365253406633091041e-02,-1.336045867815229514e-02
3.216643328665733215e+00,4.675748820984310661e-01,5.526256607354770173e-02,3.522656476750697374e-01,1.668141884104716866e-01,-1.399177584209780612e-02,-8.828769941883885322e-03
3.219043808761752334e+00,4.674877997051459788e-01,5.522857236581232843e-02,3.522481272133385910e-01,1.668496828547041955e-01,-1.433054141314434732e-02,-1.361207075330576367e-02
3.221444288857771454e+00,4.674017016335267893e-01,5.519376612463578607e-02,3.522305149188495466e-01,1.668849817743350838e-01,-1.466873629088291317e-02,-1.616217216073167345e-02
3.223844768953790574e+00,4.673165912978395897e-01,5.515814883655384415e-02,3.522128084585791075e-01,1.669200819480276266e-01,-1.500626626704217731e-02,-1.428137395889372829e-02
3.226245249049810138e+00,4.672324718913247743e-01,5.512172221655303045e-02,3.521950054977061595e-01,1.669549801553756319e-01,-1.534303744897155819e-02,-1.575447728006326362e-02
3.228645729145829257e+00,4.671493463358656895e-01,5.508448809770680188e-02,3.521771037764768741e-01,1.669896732894449454e-01,-1.567895622657925619e-02,-1.347115584507926206e-02
3.231046209241848377e+00,4.670672172442442149e-01,5.504644856640315137e-02,3.521591010644676278e-01,1.670241582914666345e-01,-1.601392942541162573e-02,-2.052308134467182785e-02
3.233446689337867497e+00,4.669860870200049918e-01,5.500760609019286762e-02,3.521409950512831566e-01,1.670584319901041448e-01,-1.634786440766472504e-02,-1.334961957767103781e-02
3.235847169433886616e+00,4.669059578363244367e-01,5.496796334150026719e-02,3.521227834404520585e-01,1.670924912379405380e-01,-1.668066897741960972e-02,-1.805924917098516991e-02
3.238247649529906180e+00,4.668268316358757386e-01,5.492752319711961123e-02,3.521044639497316053e-01,1.671263329119228036e-01,-1.701225141431892199e-02,-1.444628236478814887e-02
3.240648129625925300e+00,4.667487101308290809e-01,5.488628873821510545e-02,3.520860343111075208e-01,1.671599539133618306e-01,-1.734252050744847229e-02,-2.196564111298763070e-02
3.243048609721944420e+00,4.666715948028514749e-01,5.484426325032089322e-02,3.520674922707942578e-01,1.671933511679324080e-01,-1.767138558906384063e-02,-1.892916155542070586e-02
3.245449089817963539e+00,4.665954869031067598e-01,5.480145022334108329e-02,3.520488355892346655e-01,1.672265216256732800e-01,-1.799875656814378666e-02,-1.776456690709313918e-02
3.247849569913982659e+00,4.665203874522558247e-01,5.475785335154970818e-02,3.520300620411001558e-01,1.672594622609870907e-01,-1.832454396375399891e-02,-1.562018607690050624e-02
3.250250050010002223e+00,4.664462972404561647e-01,5.471347653359074498e-02,3.520111694152909254e-01,1.672921700726404115e-01,-1.864865893820574078e-02,-2.230125214572131406e-02
3.252650530106021343e+00,4.663732168273624357e-01,5.466832387247815700e-02,3.519921555149354564e-01,1.673246420837637138e-01,-1.897101332999135900e-02,-1.396868056226508933e-02
3.255051010202040462e+00,4.663011465421260660e-01,5.462239967559579662e-02,3.519730181573909600e-01,1.673568753418513966e-01,-1.929151968648126769e-02,-1.784352926147072388e-02
3.257451490298059582e+00,4.662300864833952563e-01,5.457570845469750243e-02,3.519537551742431547e-01,1.673888669187617584e-01,-1.961009129636552897e-02,-2.118741755157485182e-02
3.259851970394078702e+00,4.661600365193152018e-01,5.452825492590703677e-02,3.519343644113063774e-01,1.674206139107170532e-01,-1.992664222182346026e-02,-1.627473611925921854e-02
3.262252450490097822e+00,4.660909962875279811e-01,5.448004400971812045e-02,3.519148437286234166e-01,1.674521134383034071e-01,-2.024108733040613436e-02,-1.993295426133824544e-02
3.264652930586117385e+00,4.660229651951725005e-01,5.443108083099440497e-02,3.518951910004657901e-01,1.674833626464709291e-01,-2.055334232661514687e-02,-1.707845138448145852e-02
3.267053410682136505e+00,4.659559424188846055e-01,5.438137071896951419e-02,3.518754041153333567e-01,1.675143587045336002e-01,-2.086332378316179889e-02,-1.389388035692148277e-02
3.269453890778155625e+00,4.658899269047969138e-01,5.433091920724698876e-02,3.518554809759547597e-01,1.675450988061692736e-01,-2.117094917189134284e-02,-1.886536403891560243e-02
3.271854370874174744e+00,4.658249173685390931e-01,5.427973203380033473e-02,3.518354194992870942e-01,1.675755801694198410e-01,-2.147613689435637352e-02,-2.305617528506647904e-02
3.274254850970193864e+00,4.657609122952375280e-01,5.422781514097298888e-02,3.518152176165159628e-01,1.676058000366909828e-01,-2.177880631202441797e-02,-2.305592861819786427e-02
3.276655331066213428e+00,4.656979099395154864e-01,5.417517467547833254e-02,3.517948732730556971e-01,1.676357556747524180e-01,-2.207887777610426441e-02,-2.033121473696886464e-02
3.279055811162232548e+00,4.656359083254932862e-01,5.412181698839972632e-02,3.517743844285490251e-01,1.676654443747376544e-01,-2.237627265697575418e-02,-2.151255640569448013e-02
3.281456291258251667e+00,4.655749052467879623e-01,5.406774863519043378e-02,3.517537490568674041e-01,1.676948634521442383e-01,-2.267091337320909644e-02,-2.517000326386806611e-02
3.283856771354270787e+00,4.655148982665134327e-01,5.401297637567369081e-02,3.517329651461106321e-01,1.677240102468335325e-01,-2.296272342015779830e-02,-2.496705196703573673e-02
