S,pH,v0
1.095406347016299797e+01,6.336601351293388085e+00,1.166126249264119563e+00
2.200222346323767653e+01,7.319032781678279420e+00,2.950353705211818944e+00
5.996531930234394459e-01,7.170674370594915636e+00,9.737155763536425868e-02
2.488529657558815167e+00,8.931378855482300594e+00,2.286204248845613296e-01
3.377380915061143583e+02,4.997743711108054043e+00,2.447296948978565645e+00
8.594325514044447445e-01,7.109028408040887648e+00,1.376757901497483727e-01
1.289259828828226873e+00,9.098582862565944396e+00,9.965961191572225708e-02
2.304967801354782964e+01,4.321917054709403239e+00,1.730906310857667496e-02
8.828374173835906902e+01,7.086484489111448681e+00,7.436173189441013243e+00
1.496020470429845091e+02,5.590127347679103131e+00,4.609039966604379757e+00
1.581951660818910455e+02,9.804973684882799745e+00,1.272885612785518372e+00
8.053104496161310522e+01,4.545734277443918003e+00,1.731701237852338593e-01
5.108009495049210535e+00,6.143932246375324979e+00,4.729819196861054786e-01
2.439789898510491994e+01,4.878514976142879433e+00,1.531098210800990733e-01
1.146937064541759526e+02,6.425906074694772485e+00,7.452705768806435316e+00
1.264887720782598590e+00,8.635554285573515898e+00,1.537785386619492378e-01
8.616705599705856145e-01,4.335095033861480651e+00,5.824906658102699426e-04
1.072220470975763895e+01,6.481651637242065611e+00,1.252470681209885361e+00
3.980301108747414940e+00,9.096731567979581712e+00,2.939257005159180425e-01
5.126397304110408282e-01,5.240480696377251668e+00,8.643682108091750582e-03
1.582964980464089599e+01,9.200111382862987242e+00,9.025481598137579109e-01
6.050037303373731135e+00,4.303597761178101777e+00,3.647995822092498040e-03
1.831424658094545634e+02,4.937686703957671064e+00,1.369186238604479300e+00
4.667809015058898225e+00,8.577671873346890408e+00,5.556605610291485142e-01
4.195306874339592440e+01,5.261582251508184704e+00,8.751057468272965822e-01
2.229218622320911791e+01,4.626460896339477102e+00,5.577544217957450950e-02
3.706202457257064431e+00,7.260429961852826075e+00,5.753609667104040426e-01
1.138911250715659129e+01,6.403353953395890308e+00,1.266134167644277220e+00
5.838751005821224638e+00,5.643993139550075533e+00,2.557389373617605655e-01
2.447392850814840148e+00,4.139410851975958927e+00,7.256229946600554776e-04
9.011511925500381714e-01,4.080196989921970996e+00,2.064755767591147694e-04
7.084070970018813140e-01,6.043539417714835160e+00,6.063547769490929690e-02
2.215629856428582123e+00,6.239564356882839391e+00,2.314748318481692491e-01
8.726767120253503540e-01,4.263708155579168491e+00,4.378476545591307987e-04
1.368567001022285456e+00,6.066553972065484857e+00,1.197318914506465964e-01
1.152454194943942190e+00,9.564120326848380316e+00,4.319654895116598753e-02
6.063037379074697419e+00,7.067811017606180357e+00,8.912044643699132962e-01
2.457028117034779857e+00,6.042202798152761289e+00,2.064661417476574834e-01
5.149550719606876825e-01,8.586052912155180294e+00,6.569017428932999447e-02
6.230413110815355981e-01,8.352434300450637394e+00,8.950183416103779654e-02
3.742697625546601330e+02,8.558740639532748773e+00,7.992155913954018587e+00
2.574224977289647498e+00,7.628160770356039677e+00,4.103250346025544282e-01
6.568953764959408748e-01,4.179651528968106433e+00,2.307956676698360329e-04
3.283467764014023516e+01,4.450626196068956375e+00,4.443717339975769565e-02
1.997255406394549837e+01,9.137711015845427553e+00,1.208879834328611347e+00
6.727302493586137189e+00,9.197409613319637245e+00,4.174166028320664967e-01
6.728190939548423444e+01,6.417257328679982997e+00,5.741973956049218231e+00
2.624917654434058818e+02,9.488813170677362407e+00,2.544786487893524018e+00
7.073347079688218741e+00,7.863398806064256341e+00,1.035950425494726712e+00
6.145746667267864893e+00,8.622564612157336938e+00,6.959599934110237696e-01
1.554857285999221794e+01,6.748042951965453895e+00,1.981197114093310896e+00
2.397039670834016256e+00,6.305277493649841247e+00,2.649272011741508615e-01
1.599675608739395738e+00,6.351140312167729007e+00,1.853208548585346949e-01
6.719639438340811566e+00,5.951040379441087325e+00,4.891813674972804726e-01
4.617609084711232015e+01,5.694698980694257173e+00,2.307906299204274259e+00
5.518850856995254350e-01,9.752527453186511153e+00,1.468055384888385974e-02
1.261083554265855389e+00,5.245660067496947576e+00,2.153598628067054238e-02
1.109125269091611869e+02,6.469869993287255205e+00,7.447802060044785399e+00
4.604873187034897342e+00,6.837719078606833811e+00,6.558298044919007586e-01
2.100148188674347338e+01,6.751453078386253637e+00,2.614437197123742784e+00
7.245580183834042787e-01,5.071998433397324035e+00,7.421597460622758949e-03
1.985706541093321675e+01,6.184167043235628825e+00,1.839462859586405541e+00
6.018609764997414624e-01,6.722205989867092057e+00,8.759275181822727407e-02
1.998296350492061446e+00,6.243612681791109509e+00,2.100738769167733999e-01
9.982853903698881481e+00,4.571749891325680437e+00,1.823706237611583819e-02
1.658228029564784833e+01,4.433359054423934964e+00,1.855632381507479195e-02
1.155451006348673815e+00,9.149103677684243152e+00,8.380974821222400561e-02
1.075461444967722358e+01,5.192742321515311232e+00,1.623834869317448693e-01
9.221123585116268373e+01,6.097304152859933879e+00,5.806837719234694717e+00
5.596730352239438133e+01,9.819659560719696145e+00,8.219920238765928699e-01
5.894424696515278228e+00,6.437393938678736660e+00,6.929740034612681399e-01
1.378233051971871781e+01,5.826972496257721623e+00,8.372743624672039919e-01
1.043631096571731405e+02,5.282114631701389840e+00,2.111442687837486343e+00
2.903981172899099406e+00,6.965275296819413597e+00,4.373833700553679815e-01
1.276564229997444455e+00,7.833443730193730303e+00,2.053160488185347410e-01
3.251510560391216131e+02,7.450657090637851532e+00,1.033363255898768074e+01
1.711547261997113480e+02,6.747409406967896039e+00,9.016397166723953305e+00
1.725106815825392346e+02,4.536547719276847523e+00,3.476292242156491241e-01
1.214070813583627739e+01,7.114183194954570411e+00,1.698559214031931219e+00
6.332865983750912697e-01,5.247841606091609989e+00,1.089603386206314251e-02
7.175628165972553063e+01,8.390436727860375754e+00,5.704195148320105879e+00
9.837151760888826857e+01,9.518522201641077984e+00,1.891072873617896999e+00
3.168338195044808003e+02,9.239067429344274274e+00,3.903075559293969654e+00
6.351030347361042994e-01,4.481853174796006201e+00,7.808018015596614398e-04
1.144551636974942852e+02,6.146289939086962306e+00,6.641751539710720742e+00
4.750346171737004575e+00,5.517000786908333509e+00,1.595701803771158445e-01
4.306653466380542028e+01,4.171284979400394555e+00,1.924784049840751188e-02
2.057678797053790447e+02,9.992504424175386646e+00,9.193010557502335756e-01
2.688066475644318665e+00,5.439228221487645953e+00,7.560318780856797871e-02
3.828084550247191942e+02,4.784380431692759394e+00,1.505587201639917216e+00
6.439440895828515421e-01,7.916816904790893616e+00,1.037816620796411654e-01
1.076464402166091849e+00,5.072861456338213060e+00,1.105064460499159164e-02
1.242855794798203917e+01,5.406276393395787139e+00,3.307117211499159271e-01
6.111515548236303630e+01,4.424598457620027681e+00,8.087894385668716046e-02
2.447176323630127399e+02,7.681692097217312387e+00,9.749111024212204768e+00
1.441037425051485172e+02,8.225005023478129118e+00,7.840954122896119038e+00
3.284411533705251713e+02,8.021699081332096526e+00,9.682573771162987342e+00
9.555949613087046046e+00,5.721323753763911668e+00,4.844195433803908379e-01
7.560319521279576627e+00,7.845849530009117778e+00,1.103391266032704543e+00
2.571560019612360293e+01,9.370061947462817287e+00,1.066936147473450225e+00
5.102231398317872646e+01,5.495480236441705912e+00,1.789330241151967815e+00
2.089850624772218453e+02,5.309547608677355868e+00,3.571100056571636205e+00
2.616177966771475738e+01,8.907630077776078181e+00,2.000793445155174322e+00
2.133420614952633514e+02,5.983760000522046596e+00,7.674238559285334382e+00
8.048625236085214851e+00,9.441028603360534177e+00,3.367978806681103943e-01
8.675468825019467545e+01,8.723593936764238777e+00,5.060225064522435368e+00
3.948659126878437178e+02,4.700838770481938766e+00,1.198426044547905356e+00
8.465362215448851702e-01,4.244784038126007353e+00,3.921772141065357872e-04
5.651491598910939729e+01,8.766135899775456153e+00,3.964584594078909507e+00
2.093747700029510952e+02,6.698454277183721217e+00,9.408770291797287300e+00
1.975866473575395617e+02,4.469263678328239564e+00,3.058573122257470800e-01
1.708703580587957163e+02,9.293025876678662200e+00,3.229226245900988168e+00
3.222538271336369498e+00,4.120617565508041480e+00,8.831959011584711175e-04
7.559587406428460277e+00,8.278404956036155227e+00,1.000774513612339600e+00
1.492864653640465633e+01,7.141787956827681860e+00,2.057616181329468663e+00
3.266009451457785531e+02,7.070621911707414498e+00,1.039360741188197501e+01
2.950679532933407234e+00,9.015996025950062887e+00,2.446812511412713997e-01
4.134753477551555534e+01,7.955241368525335588e+00,4.698103819274218829e+00
8.029291447211822685e+01,7.726400153140539295e+00,7.054820379770910144e+00
1.332966213646384901e+00,9.205492103761523381e+00,8.912379692800138919e-02
1.681343174787035082e+02,9.514472022173313448e+00,2.233213434153579424e+00
1.464520049616288055e+01,7.812408289555608398e+00,2.018001314216895548e+00
2.986640761120856951e+02,9.446088663711108779e+00,2.791086115723938832e+00
1.913478093677589413e+02,6.887553679545291629e+00,9.378737104213969999e+00
2.814949427396972510e+02,4.600441821918667351e+00,6.664691427062475748e-01
1.697098111130407094e+00,4.101321309189810194e+00,4.264298241181842101e-04
1.324437147733059703e+02,4.221874403422484434e+00,7.842475425506154063e-02
1.598866541638907677e+02,9.763242282054843457e+00,1.385979234557408901e+00
2.811927963862219144e+02,4.843083410400632616e+00,1.438096092949212812e+00
3.842939223443674734e+01,4.317384181187530423e+00,3.109822914392347190e-02
5.872888367524430997e+00,9.827343514938601032e+00,1.229867479929679930e-01
2.527962018186024551e+01,6.428800078154076836e+00,2.730066472322657756e+00
1.436534086645123276e+00,9.734819917003527223e+00,3.884958593507593927e-02
3.899313163383149572e+02,7.761373980994155986e+00,1.030777714985435978e+01
6.246541415479789805e+01,5.800585208867673259e+00,3.437675847046299804e+00
4.838755611286464919e+00,6.968777719447010632e+00,7.094484799848483902e-01
2.325658763043251724e+02,6.214639873102626666e+00,8.713036362623883591e+00
5.849312439562122989e+01,9.674444078080446374e+00,1.118888370835929846e+00
4.635115198566541750e+00,6.332783225970735508e+00,5.118325072055489589e-01
2.494921331265418587e+02,7.305145502036757499e+00,9.975158538707514566e+00
4.370827325312875544e+00,4.324129865748503221e+00,2.846848420547341656e-03
4.244686770583617985e+00,4.053986283480164765e+00,8.754502030077421833e-04
6.099067942397796704e-01,6.863155687309103747e+00,9.309213363663329521e-02
5.417130157793832979e+01,5.589515816768663825e+00,2.242868286928549004e+00
1.029220199176993367e+00,6.321604853654884337e+00,1.173074515037724058e-01
6.922610809790997743e-01,6.254122522344017554e+00,7.468155738310991443e-02
4.014151306014868226e+01,8.263647784787552908e+00,4.253637291168387513e+00
3.237369786988518285e+02,4.940223924629862040e+00,2.065217257031105813e+00
7.678555906438679912e-01,9.762780278137231704e+00,1.992916310040331734e-02
8.032921920611870803e+01,4.436486338240306360e+00,1.130803363356015778e-01
2.305642607803845667e+00,5.392370722566618646e+00,5.787031438482660717e-02
1.582002060412118851e+02,4.846429005753161157e+00,9.276408778689282375e-01
5.422829608362300657e-01,6.645537099584364782e+00,7.646284190262517266e-02
1.830639172151917959e+00,4.588220530939031150e+00,3.424116233352908663e-03
3.387696352862292315e+02,4.791857757228755510e+00,1.414257866109913886e+00
2.340886356569995996e+01,6.364894655437719706e+00,2.453539711873298668e+00
1.206042072943172228e+00,4.028474856426100814e+00,2.207864886810623011e-04
5.160249766347442257e-01,9.402133558330961094e+00,2.593917041354509845e-02
7.698876098421063574e+00,4.739903081228160175e+00,2.607951155355379969e-02
9.123239092898801417e+00,5.816016701510869247e+00,5.421559116994595362e-01
1.760946694221649977e+01,9.456475987169715935e+00,6.648765432222435434e-01
4.735737339558414760e+01,6.382264625221013787e+00,4.495881267620049471e+00
1.399502524467468145e+00,6.756006354321172580e+00,2.034939688875994357e-01
4.199577586350646818e+00,8.671904366243964546e+00,4.723654683581479663e-01
7.125122278491319294e-01,7.105540166695503146e+00,1.144007310127291566e-01
3.907602673413700245e+02,5.522633530804149871e+00,6.409417801893624755e+00
8.500522069914497436e+00,8.480222030748461037e+00,1.019495639966835565e+00
4.663085049325004405e+01,4.973394778907305636e+00,4.338235444435579735e-01
3.366005216582446558e+00,9.194951839912903324e+00,2.200898024456768853e-01
1.293722999486780045e+00,6.215203095022675761e+00,1.334454077324752352e-01
1.823132488733171241e+00,6.704464187562916067e+00,2.581708043489416293e-01
5.534379527807735677e-01,8.421529513099450526e+00,7.722761178963596929e-02
4.978571166307759199e+01,5.274943961649366742e+00,1.077192496234288699e+00
3.733600129799701790e+02,8.678605489758201230e+00,7.368505152278813419e+00
9.223500329641495243e-01,5.077343370306000914e+00,9.603035592591855144e-03
1.508955964790108295e+00,5.993941439124038872e+00,1.200780038057409765e-01
1.062595646255773971e+02,6.251832200664408035e+00,6.767998733676103384e+00
3.519365977866630146e+01,4.321472603114814959e+00,2.853875577316435791e-02
2.821747480295074979e+02,6.143870984019455861e+00,8.899294423329482839e+00
5.724821500478434189e+00,4.653850112546482620e+00,1.393273965992907794e-02
8.743263424563968655e+00,4.032534532560964280e+00,1.688587129704315288e-03
3.391738081308152797e+00,6.860108105224139052e+00,4.941934801497489538e-01
1.081892765387675297e+02,9.374313936972860972e+00,2.497628878611237280e+00
1.751244322973264156e+00,7.000941568180857999e+00,2.708225202530601394e-01
6.332368156111817470e+00,8.900849760026673607e+00,5.659772531863070943e-01
4.104514973497081343e+01,6.413129341240118464e+00,4.096314766912022343e+00
2.241848961873253359e+02,7.246831678604550575e+00,9.792374140736477273e+00
1.144689039441569776e+02,4.656116399713728704e+00,3.674390502700025096e-01
8.823159368389734691e-01,7.581418637553207773e+00,1.453708277515673719e-01
1.612391621401419570e+02,4.287130245559085395e+00,1.240204669239705626e-01
9.914244405254953563e+01,8.642854659346811630e+00,5.661324949249593175e+00
1.162931764510617327e+01,8.291230470900206484e+00,1.472817724234446679e+00
2.025971278496732708e+01,8.280076134476733074e+00,2.431442621176755914e+00
9.675154674124254228e+00,4.015815304367004401e+00,1.750248717597314941e-03
7.244061593936397259e-01,6.433168314256494824e+00,9.024719060401770188e-02
4.253801788277923990e+00,5.782368742006701368e+00,2.409324216533375029e-01
2.237363489070152411e+02,9.018029070630745991e+00,4.950409467770946925e+00
2.734455273933653885e+01,8.451358400064069798e+00,2.921721007734551900e+00
9.638309597799172845e-01,5.491096882492204401e+00,3.078119214054729144e-02
1.994585133151216993e+01,7.891800499799185964e+00,2.633051830817036976e+00
3.121269356898870839e+01,5.159234589040648800e+00,4.837362134512771528e-01
1.132579633737961586e+02,5.582811477450004389e+00,3.872159483263190705e+00
2.439865058514249796e+01,4.992763250485475091e+00,2.224304000237082579e-01
1.920831033787760322e+00,4.180124752088242523e+00,6.771724010840157997e-04
3.271595047813428323e+02,8.002085768754186645e+00,9.717593756479406153e+00
