C,Cin,Vm,J,J_noisy
1.244007776134380405e-01,1.412482131508101801e+01,-1.471928110783657373e-03,-1.152083965343613459e+00,-1.167331943650329329e+00
4.285446968593639383e+00,3.745735840853079868e+00,-1.560449736661226328e-02,5.954172797851092547e+00,5.920131620426486663e+00
1.521140984348438963e+01,1.210031036314521558e+01,-1.551000313353474713e-02,4.575281418280844115e+00,4.533016100905626899e+00
3.210438871169069674e+00,5.146717298693022968e+00,1.164477159756394098e-02,4.201376011322893511e+00,4.225169383204644191e+00
4.031547886350275611e+00,1.480416123568686437e+01,3.364670010546388923e-02,1.761808748835461458e+00,1.745622658122953030e+00
5.746444480858794002e+00,1.205185614893591151e+01,2.534661309547972530e-02,2.708298355959010806e+00,2.844756707909225746e+00
1.220520336240129566e+01,1.516543832000860625e+01,3.613314724038066417e-02,2.358657926272775818e+00,2.450780306553683729e+00
1.673629081767632698e+01,1.185540949616575546e+01,1.651811500823070766e-02,3.580820685766131550e+00,3.570094485790815231e+00
4.416952006686975629e+00,1.405038456565704585e+01,-5.785729187867978685e-02,4.474320342958598928e+00,4.457863780250449715e+00
1.200938408194008034e+01,1.937141984612135204e+01,-3.885437949194916335e-02,4.121580475368844532e+00,4.206089303034665328e+00
1.062231523227635321e+01,9.895516129345883982e+00,1.308036930318885738e-02,3.918985933851444337e+00,3.824817944786194968e+00
8.925040919199156875e+00,1.855765775366989701e+01,-8.277664207973758903e-02,4.635975904657874125e+00,4.613398351692619137e+00
1.162938944693280519e+01,7.291235892007459363e+00,-9.426272110700636975e-02,6.748311521780443911e+00,6.795849369330212220e+00
1.629166454527102559e+01,4.206220253711974166e+00,2.669329345965529288e-02,5.669723284460244095e+00,5.624118405914296126e+00
4.388886730735286790e+00,1.993292286499804078e+01,-4.022183884004501553e-02,3.536715262785167901e+00,3.512873764130493459e+00
9.969821310044553186e+00,1.337899580538013034e+01,1.223774892929732627e-02,3.229418637539119619e+00,3.211861579234385200e+00
2.003515194865260529e+00,1.575726612308226970e+00,3.000202405165269814e-03,5.210680545342431635e+00,5.243720970167760065e+00
1.028908922362065326e+01,1.763685389873397469e+01,2.769485380349770431e-02,2.169361226746232774e+00,2.176237570987389347e+00
1.583060675353934421e+01,1.442998040480042476e+01,4.907252987731641758e-02,2.311494244572183554e+00,2.331598615086590165e+00
1.997124986850149853e+01,4.171020792354733775e-01,-6.058437961324945886e-02,9.421142045522628905e+00,9.450906231781795341e+00
9.540076429011389081e+00,1.003805332768178538e+01,-2.871711857558149894e-02,5.157388638623677579e+00,5.158885550032533907e+00
5.967237843960145227e+00,1.999713047243820085e+01,-1.788786561072197578e-02,3.148652058394572961e+00,3.204180368307006699e+00
1.161109645924801725e+01,8.215870426749992461e+00,2.089137120682996174e-02,4.157905980832770965e+00,4.121458037277489161e+00
7.466453493472435810e+00,1.894680239308031489e+01,3.990646235492706362e-02,1.566221230858143354e+00,1.494415156076811524e+00
2.384197662935220841e+00,8.827530274106191399e+00,-5.826433598828257426e-02,4.591039724504296871e+00,4.502196134263674487e+00
1.051374651200838173e+01,1.607093482811386309e+01,-1.827065862351179293e-02,3.896129134619133794e+00,3.815078645671011071e+00
1.599275703556727279e+01,1.730078693020454850e+01,4.505768666188594840e-02,1.972331427900992473e+00,1.944805641423613674e+00
1.782798938309385406e+01,1.176444443920929572e+01,-7.977807705886996725e-02,5.838075853941591120e+00,5.889578198604406900e+00
1.956331819462325328e+01,1.031939511328311809e+01,2.989723289460469169e-03,4.404055663172566248e+00,4.412764001041165507e+00
7.386106226028331001e+00,1.559441795178419099e+01,-6.983440217122618976e-03,3.401801643721454660e+00,3.371874313244686672e+00
5.070720292751409453e+00,6.655267883089373449e+00,1.256261947887152286e-03,4.605383735629090758e+00,4.551890955978307396e+00
2.260874432248869415e+00,9.658418580591847658e+00,1.772355399291018763e-02,2.342761231637417563e+00,2.316316949070888587e+00
8.752826750123213984e+00,9.151571239971319827e+00,4.112208957238697171e-02,3.252510362079219064e+00,3.232327042809397089e+00
1.615019184692873822e+01,1.708030777674825629e+01,-6.439432948514256516e-02,4.881104683527301979e+00,4.852849713982342550e+00
4.731163513109127194e+00,1.843919893485691830e+01,-2.777652125066171207e-03,2.623119507278695917e+00,2.551492291241558963e+00
1.699885163642199615e+01,3.620328103213696913e+00,4.899767690701820055e-02,5.582989747913043921e+00,5.559199356856930230e+00
1.424915350548262261e+01,1.709960250604856569e+01,2.305886744283400236e-02,2.492535756072092212e+00,2.543392562741046081e+00
4.058809269494568106e+00,7.041342008661774621e+00,-1.883303291831933679e-02,4.880561890550349169e+00,4.771831443470575529e+00
1.265344320582894788e+01,8.801487621038418752e+00,4.687833586982886880e-02,3.441527933534139549e+00,3.429497499911920766e+00
1.640285904673048734e+01,1.197401989136519296e+00,-9.189207844310703921e-02,9.221227459498773982e+00,9.115160041757148335e+00
1.866076380411342228e+01,1.466387142371715413e+01,1.540322213586328703e-02,3.156024840686262767e+00,3.165177221215157655e+00
3.286184535746922375e+00,1.122953750164160169e+01,-6.455687613395523494e-02,4.664071125828932018e+00,4.626696656283516340e+00
1.644920311343372532e+01,7.186897056765270797e+00,-9.499009139827288561e-02,6.941055577086656214e+00,6.836771193682023018e+00
1.552818930224291449e+01,8.709149221211299974e+00,-5.062483466921549602e-03,4.989927244584960064e+00,4.994962354081631695e+00
4.912246730799662231e+00,1.819460560637675073e+01,3.456252152057648352e-02,1.498187570008576941e+00,1.589057837686196573e+00
5.926899142829455513e+00,4.002992358621071389e+00,-7.710200267703443133e-02,7.207705634062325117e+00,7.213150210729933676e+00
1.914382644343243101e+01,9.053051566326352884e+00,-4.431859081664579758e-02,6.030645942334325049e+00,6.088735516523442470e+00
7.272220356309103018e+00,1.057799766610626158e+01,1.532139468078727584e-02,3.467276364222877660e+00,3.463701144114432307e+00
5.815073299746342350e+00,1.712749427901404786e+01,-2.803578494929918896e-02,3.724978564728294472e+00,3.617099023320189843e+00
1.441422182813410302e+01,1.864071776917046819e+01,-1.237760553089578552e-02,3.514003052549467210e+00,3.538527227080667803e+00
2.701474908676059439e+00,5.247039930544661779e+00,1.532937063623410201e-03,4.215862996597932622e+00,4.194949031257322325e+00
9.689227866606801243e+00,1.686651058248619828e+00,-3.438602997325637678e-02,8.213073509437847974e+00,8.139969263054204873e+00
7.194755868440410929e+00,3.608606079077666617e+00,4.432649756019235721e-02,5.083758379267470318e+00,5.123000212963626510e+00
1.090252754209898534e+01,1.244130658313370885e+00,-5.732474292878403377e-04,7.918520032535855790e+00,7.932862910808546886e+00
1.208484036981758791e+01,7.448586342557002915e+00,-3.747471720823240815e-02,6.129657265617124651e+00,6.103386783581215447e+00
1.282014370531452663e+01,4.900677102760199411e+00,4.280491928736276930e-02,4.887779386357545164e+00,4.931182857627650407e+00
8.676361210866623708e+00,1.031508876695581833e-01,-9.017156806956916348e-02,8.873972267805676495e+00,8.830368669416024829e+00
1.774430155464257197e+01,1.713820617752702091e+01,2.149419305802258151e-02,2.600862301126312559e+00,2.633033918063317547e+00
1.672173804266098429e+01,1.755449729672824688e+01,-9.138455291579970774e-02,5.026642154830375020e+00,4.979619131368210105e+00
1.867048781857112161e+01,3.059479186619664226e+00,-9.914787489086633598e-02,8.491383738022353356e+00,8.518081476107656869e+00
8.945817550383805994e+00,5.205970331988318378e+00,-6.870933840366258427e-02,7.081591970738100095e+00,7.026554573510633617e+00
1.461521399376233177e+01,1.961786918739231922e+01,-9.494595729000744611e-02,4.777358676801194193e+00,4.851818086952249587e+00
8.642380946386145624e+00,1.558098070153518577e+01,-8.733537390283664659e-02,4.988814966273074525e+00,5.001530341273869418e+00
5.611715952886449976e+00,1.065758894138875945e+01,-6.608115110763831956e-02,5.307793560757029461e+00,5.379437316556685111e+00
1.305513461998921976e+01,6.748076657431574255e+00,-4.348965981676920778e-02,6.491147550569501767e+00,6.450025251693509709e+00
1.892244379233708074e+01,1.112009427589072885e+01,2.845228414574024756e-02,3.426957142210559581e+00,3.403152023562183270e+00
1.609594222405867114e+01,1.512806837767374013e+01,3.413444454944963846e-02,2.509474366611225804e+00,2.551457606536965628e+00
5.739775398721747024e+00,2.375925917158856038e+00,8.460010791842539901e-03,6.336181872008712190e+00,6.198996014593245896e+00
4.600709839412666646e+00,2.434793591333623386e+00,-3.781904527797057963e-02,7.110057188962663588e+00,7.056717646230301177e+00
1.544432695070592843e+01,1.512224533543755411e+00,-1.096698025570813639e-02,8.178280605226804667e+00,8.229939452840888237e+00
1.411731316476396181e+01,5.121916905502058803e+00,1.745644507540125567e-02,5.423476490031830188e+00,5.446731956226549265e+00
1.727885483778326403e+01,1.812511679746256732e+01,-4.906741543284053736e-02,4.569450240200913171e+00,4.618388707321803288e+00
2.969914138629941469e+00,1.302081014120523017e+00,1.578160849520673925e-02,5.911887502222222146e+00,5.896399457867985916e+00
1.724050076125061892e+01,1.146149059389079206e+01,-4.061309428714363762e-02,5.400979326598242203e+00,5.429179295678398631e+00
8.680877780542044064e+00,1.557112262832976235e+01,-8.178587166042984580e-02,4.962042432876545561e+00,4.925500219365704702e+00
5.503242293931458029e+00,7.682187621651328513e+00,-2.496648940050810728e-02,5.205635087717624288e+00,5.137037069336504835e+00
6.897731016727942865e+00,1.864146476746834935e+01,4.298527403929655599e-02,1.491345102254932664e+00,1.406605353569101657e+00
1.987040288505424357e+01,8.393108753620349916e+00,5.754633328848623997e-03,4.802209722786291657e+00,4.774624244234770387e+00
1.912284089414225718e+01,1.660017024172073619e+01,-1.285883327474909854e-03,3.457571158921569410e+00,3.430124087800344501e+00
1.720733407828412664e+00,2.952504960882684326e+00,-7.760325848417337635e-02,5.611665721938308593e+00,5.580196852058472601e+00
6.338009930955933235e+00,1.426099822008703555e+01,-3.326431662071160922e-02,4.278440605113198458e+00,4.101000356563301530e+00
1.440560154189654085e+01,4.823454879641388970e+00,-6.214685627619023073e-02,7.446689594327387418e+00,7.346759414325560122e+00
7.547363755853652156e-01,8.698828866473188981e+00,-3.671458698744554938e-02,2.327790484372805224e+00,2.301158859913132293e+00
7.666769060214007059e-01,1.132975739608127874e+01,1.312395403887264833e-03,9.316581449194091258e-01,9.460089762992867080e-01
9.455613537655558343e-01,1.060691563160248485e+01,-8.893802648392756804e-02,3.097667564502404325e+00,3.068727933250051887e+00
1.737547442349413274e+01,1.921726361816230622e+01,8.896531117329825600e-03,2.759165064750408014e+00,2.715320204732872611e+00
6.707962171236649951e+00,1.584361846712701016e+01,2.034001715527318510e-02,2.382219210305255963e+00,2.266795543647674105e+00
6.408859663791661276e+00,1.971132127300282644e+00,-2.097433083816935273e-02,7.419668487235741239e+00,7.520743439184538026e+00
1.587720922995050543e+01,1.423767813439122598e+01,-6.135804520862220973e-02,5.226185555851513342e+00,5.171129991878166798e+00
6.405397514958213634e+00,3.663252429181097281e+00,-5.948657269017795096e-02,7.275965488466402675e+00,7.360135320351357535e+00
1.478169556912471272e+01,7.377935311569546961e+00,1.826877131557229361e-02,4.599236800551715909e+00,4.677271096401392825e+00
7.418347531644240433e+00,5.509764385102314810e-01,-1.665805211948787057e-02,8.337523904158627985e+00,8.351220357453675192e+00
5.985510301914346520e+00,2.483389920516038352e+00,-8.399799933941905217e-02,7.852185708193746727e+00,7.823555237940612805e+00
7.775168960191980005e+00,1.441501771598965220e+01,2.478783831340043708e-02,2.542345147353294976e+00,2.548955923912408217e+00
3.402342990005814194e+00,7.043400021621793350e+00,-2.932353569794046710e-02,4.942853071733938286e+00,4.885200973031970761e+00
1.546472368832233935e+00,1.931523347170343285e+01,-3.323372657829462562e-02,2.350751189329071345e+00,2.363787695663970734e+00
1.743046885774978350e+01,1.090037010233120185e+01,3.877364939377983544e-02,3.204947451663338498e+00,3.205095059055818041e+00
1.737424443630280280e+01,1.655051744158791749e+01,-9.464466406519103647e-02,5.172683041769150947e+00,5.199281455166564037e+00
9.243385790126842139e+00,1.985348736992516905e+01,9.684962003196920244e-03,2.441765578374938794e+00,2.489287420807127837e+00
1.378310570320360462e+01,1.957682511853769824e+01,-7.678160451924084806e-02,4.665349797083130134e+00,4.751991721453772577e+00
1.725985984443434162e+01,9.827787734972124767e+00,2.946743287440714565e-02,3.668635719663593697e+00,3.649219927937760843e+00
7.844931349157694633e+00,1.159952280750470699e+01,-4.352858499966681671e-02,5.064273025696797603e+00,5.116442446584761328e+00
1.425061605209389981e+01,2.827967934493013313e+00,-4.200293172983309009e-02,8.023427538053121921e+00,7.983844059021676820e+00
1.510808883115441326e+01,1.301306502564198375e+01,-4.260139365584234006e-02,5.115856676072967346e+00,5.071128428696904500e+00
1.607588470110206558e+00,7.203111476166306204e+00,-6.063673516465381552e-02,4.293829896170693772e+00,4.262927074404725403e+00
2.806333352904561096e+00,1.562199966520479499e+01,-8.155255923439908017e-04,2.370574817045345561e+00,2.321476534255862312e+00
1.501908315058849119e+01,1.144018936471850800e+01,1.885108966200257918e-02,3.554348729537186280e+00,3.603361945453919191e+00
1.412769630075092842e+01,1.111050698973829221e+01,3.057871741576673186e-02,3.272640906745627909e+00,3.318802963668713968e+00
3.746086265504826596e+00,1.561387281986435838e+01,-5.906840352267864191e-03,2.844584173155203732e+00,2.908199760507173437e+00
1.654330186296573402e+01,1.675543350044839030e+01,3.140090113594143362e-02,2.354627361361913973e+00,2.353362344898707992e+00
1.602797836109879270e+01,1.264754683540177460e+01,2.827097052156943291e-02,3.072076432537632407e+00,3.085795512341996449e+00
6.688233396071901815e+00,2.051385541418695446e+00,6.469393091844466426e-03,6.758158811641232333e+00,6.729237461711228718e+00
6.838625881851568167e+00,9.929998635326223066e+00,-1.127629218595077587e-02,4.448501617533558772e+00,4.390953555141071440e+00
2.255911267018383626e+00,1.771572545491455486e+01,-3.693306685643131526e-02,3.017943936031854513e+00,3.040294843558432270e+00
8.937388961679349819e+00,1.476906736974262735e+01,-4.854860720148168607e-02,4.728024943639483446e+00,4.741443599205310555e+00
2.239737138568618668e+00,1.190688531910448766e+01,4.906054261672465611e-02,1.205398618031664260e+00,1.150047954778778081e+00
1.089097248133952434e+01,1.346361629561238393e+00,-9.252296712337307327e-02,8.908420181022371764e+00,8.937686804354701309e+00
1.251043717157798874e+01,1.948342110151248718e+01,2.604568030602455453e-02,2.082440558362989691e+00,1.995354191233003283e+00
1.165972579703840140e+01,6.353077551369432641e-01,-8.915591816924245405e-02,9.165598114204792424e+00,9.156648189998565002e+00
1.479388449840275399e+00,2.870695780264823860e+00,-5.703985402068596083e-02,5.152695521605639151e+00,5.121179829749863188e+00
1.245232541761789591e+01,1.458700288152961155e+00,-8.228440085626009814e-02,8.925543064085687206e+00,8.899079253274546630e+00
1.505668787654819063e+01,1.244688572776713542e+01,-5.954166779466464610e-02,5.476775218836855252e+00,5.422602331075594861e+00
2.879971495678382176e+00,9.701702328465451330e+00,-1.964116329660209326e-02,3.883194964763574397e+00,3.930819669336669264e+00
1.192178207753539709e+01,1.870174771680872894e+01,-6.336960234398947289e-02,4.583884238126577415e+00,4.612181648729033689e+00
1.639015673101209813e+01,1.251199473699567477e+01,-8.131041463387178592e-02,5.686211838288278031e+00,5.745382851628836995e+00
3.912707855525076717e+00,1.131630196114244136e+01,-3.099613717129454105e-02,4.264391877985507229e+00,4.270916745417766336e+00
1.827262766989150933e+01,5.513974056957673398e-01,-1.309021455445628923e-02,8.952328778224336148e+00,8.887426095514541657e+00
1.943968592420958075e+01,1.907990467939929147e+01,3.724169368862342844e-02,1.971513540865745373e+00,1.952563464968504636e+00
1.424730889565591596e+01,9.120951879125628992e+00,-7.355561110913837186e-02,6.265527206881987610e+00,6.205951316613310453e+00
