k,m,level_index,dE,dE_noisy
1.827876881524536090e+00,1.150493227550359432e+00,9.292899407498982356e-01,1.218798331879070718e+00,1.222426511774745927e+00
1.714234893764586376e+00,1.259001439456228999e+00,2.800767233600689465e-01,1.162581535811485489e+00,1.169597344039430054e+00
3.895507144367110097e+00,2.881425733250309484e+00,1.859851447836433636e+00,1.084859443694811798e+00,1.089529141146929003e+00
3.006511564427486238e+00,1.262650118345787886e+00,4.181436296997018687e+00,1.126153370135073217e+00,1.118792705482240635e+00
2.395055184929584247e+00,1.352896225457337120e+00,4.039221447540040089e+00,1.058821255291638064e+00,1.062792899309163097e+00
2.718535738635905030e+00,2.133835868925539891e+00,3.530261123262288692e+00,9.744772567883072112e-01,9.732726278621465221e-01
3.536511020754790735e+00,2.784467921641728516e+00,3.246398557047297295e+00,9.878199418706572477e-01,9.867566889733930813e-01
3.030490556610940356e+00,3.410841400618143560e+00,7.903624062987802290e+00,6.740065310474784299e-01,6.567828388630793102e-01
1.385183596564282027e+00,3.205781993757796489e+00,6.839506122433104629e+00,5.574333465708850577e-01,5.641465187120657809e-01
1.632603818153036901e+00,2.480331856145071345e+00,6.653445565287911201e+00,6.575817658371123642e-01,6.561857119379107539e-01
3.673996500093526407e+00,1.429319481060714603e+00,1.962257831930674712e+00,1.413109958525003318e+00,1.430172632985284853e+00
2.673048639404330462e+00,1.468244970181507014e+00,2.830525965815944289e-02,1.354544510559971826e+00,1.360945529756574679e+00
2.771422871450523129e+00,3.944368095978811883e+00,7.077621412344300644e+00,6.599520108972396493e-01,6.487868372572227482e-01
1.488976084538243594e+00,1.913699487130986920e+00,3.309355443820118481e+00,8.008098359247142195e-01,7.870879002342582309e-01
1.411044630449009407e+00,2.196831907703284958e+00,7.138857853885332894e+00,6.386971680722091094e-01,6.502069525746103640e-01
1.650087836569858801e+00,3.423237030627830357e+00,2.565422751606114105e+00,6.583070073257352162e-01,6.495582949427728403e-01
1.976341010897374684e+00,1.578170266786715459e+00,7.793432346466453886e+00,7.154067332550226865e-01,7.222516453295860783e-01
2.676720134934865492e+00,1.130662199144349955e+00,7.180585164736587700e+00,6.826351247762453278e-01,6.796274159393990155e-01
2.117307044085456003e+00,2.941148809174212175e+00,4.392078183445505601e+00,7.445637091324330825e-01,7.656020564782877180e-01
3.032572283960818460e+00,3.845311371082265062e+00,2.351449890723406710e+00,8.328638549863739415e-01,8.336657893045588130e-01
2.293892507854182750e+00,3.844420808065019290e+00,2.356226846534519304e+00,7.316048037546066807e-01,7.467625357337956959e-01
2.542984056282234562e+00,3.018600272998590128e+00,9.039565812120127219e-01,9.000660560818002365e-01,9.134075277925386427e-01
3.855662537564597425e+00,1.897114763518451763e+00,4.709957209129703060e+00,1.032925779589411786e+00,1.028315217211571486e+00
1.126694290906892437e+00,1.575509432192251591e+00,7.736695148000849009e+00,6.428958887800794164e-01,6.396353724863298451e-01
2.910518198038549720e+00,3.356099600165224572e+00,4.881887155553584101e+00,7.862131294989735952e-01,8.011082500130587425e-01
3.208609673477980095e+00,2.303089986286225077e+00,2.335275998391922236e+00,1.074789724279818559e+00,1.074860506054684750e+00
1.540354269522402841e+00,2.726355812451783045e+00,6.914205138015591778e+00,6.159128905099611195e-01,6.073060983514529942e-01
3.581518046851593251e+00,3.993788763676438869e+00,3.364088269731264624e+00,8.499170809968009666e-01,8.620536545233205006e-01
1.368525100902792335e+00,1.959903920979618519e+00,1.549685280161239298e+00,8.064576442631137265e-01,8.323061093177013259e-01
3.426328577942550524e+00,3.467898835862651019e+00,4.686591900302902403e+00,8.335544080346448670e-01,8.333194141587770831e-01
1.578131622431810488e+00,2.135393296715912381e+00,4.882748683628805431e+00,7.385079188483623103e-01,7.526920433925723408e-01
2.278967301886831720e+00,2.217716432665890025e+00,2.120315413065866572e+00,9.479584433525831688e-01,9.465598941160476842e-01
2.186614400244264900e+00,3.655375091956788669e+00,3.581085177934427044e+00,7.065491744733320978e-01,7.203606899022251264e-01
2.716990069280345921e+00,1.585924405668067472e+00,6.045569779565493462e+00,8.759776354854571512e-01,8.738629438536736904e-01
2.903856225306272520e+00,3.735287995677694983e+00,3.403557846843243695e+00,7.978029797095321785e-01,8.114392758450155174e-01
1.121378531047222404e+00,2.239827927554550513e+00,4.972870702496988038e+00,6.267452392232287783e-01,6.325238811585304211e-01
3.444455162940139203e+00,3.491313301635903699e+00,2.417570438946343714e+00,9.199618119760588630e-01,9.184932563240341130e-01
2.579233544682916879e+00,3.099620755304659969e+00,6.485071410247930324e+00,7.175792282147508416e-01,7.203379383475044806e-01
3.755474314128730118e+00,3.375633611561910108e+00,1.280441998963371297e+00,1.015589757983715646e+00,1.010582603067868179e+00
1.506925418008111750e+00,1.930554962754648329e+00,1.442378301311798339e+00,8.533330571387527375e-01,8.425071606800728086e-01
2.332948966951210679e+00,2.100109307301780248e+00,6.956359370323276892e+00,7.545043709728580517e-01,7.443979822455933926e-01
3.866428719980165685e+00,3.448596466077413325e+00,5.091464906419817638e+00,8.532592136433183594e-01,8.531731076703006345e-01
2.904036830982049899e+00,1.866568349453253006e+00,5.218170311501744152e-01,1.228480910800085590e+00,1.218407818935892672e+00
2.521413322587166661e+00,3.330984214890017281e+00,6.555783372640371809e+00,6.931448585547181906e-01,6.980794970838190006e-01
2.410837251607561349e+00,3.769799873165680548e+00,4.516121187618154842e+00,7.054579060446855010e-01,7.113304139031169093e-01
3.745257191552651577e+00,3.204982965100940717e+00,5.513984354077402728e+00,8.428483349048722095e-01,8.481358072934737091e-01
1.023168331468745862e+00,3.448650285939818705e+00,7.020206139240340093e+00,4.759737485742873142e-01,4.716043010682909320e-01
3.971603597585912304e+00,2.179283206869655931e+00,5.692444931494414995e+00,9.160271628578495751e-01,9.172106795732822837e-01
2.412624084726391338e+00,3.167731317745767772e+00,3.557143342050902213e+00,7.863357267570505460e-01,7.867113105993156497e-01
3.465253944215439308e+00,1.191155971169161054e+00,7.489329479337301976e+00,4.745154380476155342e-01,4.883889789374614154e-01
2.450040760670927131e+00,2.651750670903283424e+00,5.647219330183383512e+00,7.754693419840696933e-01,7.680507315666459389e-01
3.480802186362227602e+00,3.500967943003238325e+00,4.523439089269451152e+00,8.422066478116414512e-01,8.390199924679260235e-01
1.295315040778684423e+00,2.803282105568249971e+00,7.650209180156138267e+00,5.571344193399648814e-01,5.554650693790850191e-01
2.277042194727201707e+00,1.786290648284735827e+00,6.916321321555011892e+00,7.762397690744442524e-01,7.754845410807490458e-01
3.310312664875723065e+00,2.824172671170391169e+00,1.885524905771464255e+00,1.015971611839997735e+00,1.009154902872785531e+00
3.989120450639734194e+00,1.260670921291897617e+00,3.697483223803956776e-01,1.729282436371569975e+00,1.723676607868670940e+00
2.539544495149544279e+00,1.063084115870035262e+00,3.755055875388936037e+00,1.178838061056894704e+00,1.189689234604210277e+00
1.222975892051112234e+00,2.013552784957880259e+00,2.029216549971980754e+00,7.445026441299716913e-01,7.388099894638304743e-01
3.242614850408473970e+00,1.055283825837797673e+00,2.092586704886334026e+00,1.492173738904810421e+00,1.502046039608740502e+00
2.944824563690199071e+00,2.888409133907344106e+00,5.796390723657758315e+00,7.945571874566674797e-01,8.156160775153273867e-01
1.448982739568724476e+00,2.960914591406304641e+00,1.942663335638670219e+00,6.732985018200227101e-01,6.867909917154946253e-01
1.628865765181741754e+00,2.400258417230845431e+00,3.162653827793064032e+00,7.574491466924723193e-01,7.400696998859637166e-01
2.505725021524195739e+00,1.749564111025004864e+00,9.625043381030025103e-01,1.158987899977419911e+00,1.167434611560779656e+00
1.498617681900052734e+00,1.405016189311242947e+00,2.252534637898427228e+00,9.590308796115918355e-01,9.645267067737578470e-01
3.749549114807909866e+00,2.634523948173328023e+00,4.297790225309301881e+00,9.698247541527973414e-01,9.759810076132038326e-01
3.972310933958453916e+00,3.843544203415172333e+00,5.756711013786499187e+00,7.997897072042325917e-01,7.842291997569624806e-01
3.257193310190027447e+00,3.398594808796871813e+00,3.868061755171852134e+00,8.556270847653215661e-01,8.639292750608690286e-01
3.531976820086986990e+00,1.837949492020963804e+00,2.853958060497283178e+00,1.187028796724951318e+00,1.176837589514233340e+00
1.993658866365703997e+00,1.813948878824057864e+00,7.996198055138586724e+00,6.945365869728841179e-01,7.081821574486660831e-01
1.320041303181233916e+00,2.873946311304922396e+00,2.164352413643224615e+00,6.497750304912839336e-01,6.611893375704371856e-01
3.187055847184367963e+00,3.405519507805324864e+00,5.156285052226331267e+00,7.984416519974217863e-01,8.246276614845771125e-01
3.381925348515737006e+00,1.644796077884062235e+00,5.152299786311527185e+00,9.867873666343074390e-01,9.835950137590395714e-01
3.084340404044020989e+00,3.521174419579021553e+00,3.817126708651422007e+00,8.262532974924488016e-01,8.116655268927795985e-01
1.531154320478374187e+00,3.644421756397482781e+00,1.823209378424059501e+00,6.274885993155440156e-01,6.386314404069305395e-01
1.080071834593883784e+00,3.239067642364374500e+00,3.084717689474718583e-01,5.772544667303475263e-01,5.866457367294686254e-01
2.663670580707289126e+00,1.181388848124630853e+00,3.018668006556857186e+00,1.239851010060169401e+00,1.236664906839637590e+00
1.449762089108272534e+00,3.830764035945333212e+00,3.076092522562852594e+00,5.807323475059225082e-01,5.949813568358877092e-01
1.884079546237261038e+00,1.180860433376524021e+00,7.708467274834387872e+00,7.157386702151968816e-01,7.232658056329227536e-01
2.429216873765878582e+00,3.273869859892884815e+00,2.573563617202998088e+00,8.039757786600196798e-01,7.917232657992590017e-01
1.752713137350902173e+00,1.077716412021996861e+00,7.882183539450414500e+00,6.954726373379866988e-01,6.925836250003470917e-01
3.798456959718174986e+00,3.022512128523699104e+00,5.549146751031498681e+00,8.588445238545725502e-01,8.550075274306767614e-01
1.964227713715223089e+00,1.312813956277187888e+00,3.015508951768858026e+00,1.067777541709772571e+00,1.067302907521468613e+00
2.682880842735698490e+00,3.754132676638987753e+00,2.165264381612785449e+00,8.004609202404131540e-01,8.030026886991038504e-01
3.918966296000622407e+00,1.233578270519922304e+00,1.645687602851567455e+00,1.571865698298704705e+00,1.565525853181020777e+00
3.012678151884777389e+00,2.619388021726300586e+00,1.926214229077520379e+00,1.005565649034168008e+00,1.004207459250717083e+00
2.157293143217390963e+00,3.170385980235015388e+00,6.979642029706043083e+00,6.558591029744078593e-01,6.623725460729795733e-01
3.259133089267224559e+00,3.856665735679793094e+00,5.909875009425977765e+00,7.422482964099257341e-01,7.421244237088809870e-01
1.580629372896193097e+00,2.666097876559178736e+00,5.080746970171635901e+00,6.704179711744585601e-01,6.683256388030270889e-01
1.311931724988412373e+00,1.273545250106411064e+00,2.882949317172149861e+00,9.201968473630905976e-01,9.177592118925814724e-01
1.116337298882428275e+00,1.984919383568593654e+00,5.371387348430477715e+00,6.496327202971661219e-01,6.492378622304580960e-01
3.003426296931764661e+00,3.549729598003166231e+00,7.333160282016950582e+00,6.890630683665658340e-01,6.705118564339759279e-01
2.973964235735329087e+00,1.559011509365159753e+00,1.081208940494819970e-01,1.380872342401082697e+00,1.383082752039531682e+00
3.012877446399174985e+00,1.736587330236868620e+00,5.007252930527777757e+00,9.717427275185999136e-01,9.620607703994811244e-01
3.020189636224403618e+00,2.453537042933583212e+00,1.037446137333180474e+00,1.075432203291246669e+00,1.077098288925883551e+00
2.748332399099352230e+00,2.151935780801125908e+00,7.758464456915643126e+00,7.185951760357811580e-01,7.044759025996735202e-01
3.825267193941523480e+00,3.469005098330248948e+00,4.175025709924359063e+00,8.912963506429613103e-01,9.011236148428701798e-01
2.379513843534188489e+00,3.871918299101554162e+00,7.127417143131732580e+00,6.293633455417115830e-01,6.323375138660929373e-01
1.369975694183737769e+00,2.801871717222770286e+00,2.043020521390250366e+00,6.713810634779941999e-01,6.584716732151218999e-01
1.749982772242336448e+00,2.799698001801997460e+00,5.300562543003315419e+00,6.797361834064620245e-01,6.827134128452250206e-01
2.225107437700344359e+00,2.445540238773791231e+00,6.812572023680678157e+00,7.244006958179604050e-01,7.174081812191069885e-01
2.836960980140706745e+00,1.417738952744146186e+00,3.901184275504832044e-02,1.417944397084638153e+00,1.436565717927061225e+00
2.073208863233181987e+00,3.152100201474327790e+00,3.188865381204525562e+00,7.462623952973898023e-01,7.517814626418032331e-01
2.307129723295385126e+00,1.298344158925919256e+00,3.815351492497400798e+00,1.078266324116254005e+00,1.070908620222780439e+00
1.880750195527812973e+00,1.906491702376128750e+00,1.169093272053878252e+00,9.629894297783584411e-01,9.658543218871048497e-01
3.183200322447371722e+00,1.656743924285172920e+00,6.666245860647395105e-01,1.349275598273232735e+00,1.349568404895659324e+00
3.535402465092349011e+00,2.822565566884658317e+00,7.536176499132539064e+00,7.330548180611157205e-01,7.456610874391410571e-01
2.016350839192968980e+00,3.912130240388596469e+00,7.517519072398336277e+00,5.824662304409200519e-01,5.866678335712076642e-01
3.401050951190759175e+00,3.224244454591769671e+00,3.924594249110980648e+00,8.869431247564829590e-01,8.927191322512955107e-01
1.591254280774269558e+00,3.913788354990026086e+00,5.232682762926437192e-01,6.346075624454791120e-01,6.240661111235397129e-01
3.924781525787570668e+00,1.765842546110911737e+00,7.208934906591303537e+00,7.036785695534937268e-01,7.122543959681925108e-01
2.068458580771204147e+00,3.571369815124477487e+00,1.753519624362356311e+00,7.333034352303460235e-01,7.549020372804182699e-01
2.984216776708246588e+00,2.565495956228603269e+00,5.978633768516656843e-01,1.063882156598771944e+00,1.070916084142998548e+00
2.806631769282733835e+00,2.642170002506338378e+00,1.494118863253161678e+00,9.857996850975579983e-01,9.860700567232996150e-01
1.246460268952865658e+00,1.528572005483870289e+00,1.400553049372447845e+00,8.724869692750796268e-01,8.747942197100230244e-01
2.757502277405709634e+00,3.749211871731850554e+00,1.255332976094973851e+00,8.339510856202221323e-01,8.250909316385574011e-01
1.139874017167565645e+00,1.294324753362316782e+00,3.129664511697319185e+00,8.510678085545244631e-01,8.536013356700941079e-01
2.456740233604032042e+00,1.248992825979494237e+00,2.926376418460825413e+00,1.191104819212456256e+00,1.180794699283972404e+00
2.611564895216083038e+00,1.761552178096823296e+00,2.069224344785864034e+00,1.118765285948635890e+00,1.119883064631640668e+00
3.855992833222035898e+00,2.824627711227636784e+00,1.131278726490213771e+00,1.125039046122642938e+00,1.121835921611686882e+00
1.546401236163954973e+00,2.911166237933489054e+00,2.996930589938361145e+00,6.809839200757619171e-01,6.733552639797001360e-01
1.145783905592834717e+00,3.709947299105431640e+00,2.060829694504122678e+00,5.383415414388625919e-01,5.448282328611189218e-01
2.880975546384983321e+00,1.158445342439313741e+00,3.490321269318832798e+00,1.222961312139739354e+00,1.208747875071415123e+00
1.929872747157578061e+00,1.783919907868916965e+00,6.122463667984977320e+00,7.930836066982910326e-01,7.933657722857495598e-01
2.650830068758298630e+00,1.871208286257058484e+00,3.962721320624619459e+00,9.890228970757857230e-01,9.764579229519825265e-01
1.766517491566169440e+00,1.786836249572404167e+00,5.511019939583315264e+00,7.991671170001962698e-01,8.181598930731144304e-01
3.071064029434549258e+00,2.419313147380249163e+00,6.766296604921849145e+00,7.855569156351507321e-01,8.060002039222649017e-01
1.377462558068163645e+00,3.692019419115166734e+00,2.749300791812284928e+00,5.810280147438871001e-01,5.901862649105754643e-01
