t,theta,omega,wake_drag_angular_acceleration,domega_dt
3.780756151230245887e+00,3.101099849767432470e-01,1.875978564140976967e+00,1.853017051571286544e-01,-3.432834074378708245e+00
3.784756951390277901e+00,3.175877410717065086e-01,1.862105079871728686e+00,1.850910754301205441e-01,-3.502392186568400234e+00
3.788757751550309916e+00,3.250094373592796737e-01,1.847954844400264474e+00,1.848329425578427165e-01,-3.571181157938811523e+00
3.792758551710341930e+00,3.323739725639464071e-01,1.833530954764883036e+00,1.845276329779239055e-01,-3.639191418357799801e+00
3.796759351870373944e+00,3.396802581654526643e-01,1.818836543452900800e+00,1.841755008782185177e-01,-3.706413807546069528e+00
3.800760152030405958e+00,3.469272183988062475e-01,1.803874778400651024e+00,1.837769281968064938e-01,-3.772839572935134722e+00
3.804760952190437973e+00,3.541137902542772498e-01,1.788648862993484911e+00,1.833323246219933089e-01,-3.838460367168102128e+00
3.808761752350469987e+00,3.612389235310039526e-01,1.773162035269860715e+00,1.828421273843658379e-01,-3.903268245488213939e+00
3.812762552510502001e+00,3.683015810834091019e-01,1.757417561049658072e+00,1.823067995641599048e-01,-3.967255662674556316e+00
3.816763352670534015e+00,3.753007382257949054e-01,1.741418740451212477e+00,1.817268318523238557e-01,-4.030415466179472439e+00
3.820764152830566029e+00,3.822353837079879302e-01,1.725168899572203651e+00,1.811027401634609235e-01,-4.092740898376389325e+00
3.824764952990598044e+00,3.891045199062165283e-01,1.708671388315534445e+00,1.804350650456768568e-01,-4.154225593340458822e+00
3.828765753150630058e+00,3.959071628231112250e-01,1.691929580389332166e+00,1.797243716805801417e-01,-4.214863572280015624e+00
3.832766553310662072e+00,4.026423420877042747e-01,1.674946873306947692e+00,1.789712498832817245e-01,-4.274649238672119544e+00
3.836767353470694086e+00,4.093091009554301607e-01,1.657726688386956138e+00,1.781763141023952890e-01,-4.333577373112804665e+00
3.840768153630726101e+00,4.159064964497240502e-01,1.640272466315729760e+00,1.773402017862401314e-01,-4.391643127253406220e+00
3.844768953790758115e+00,4.224335989952673898e-01,1.622587666256600114e+00,1.764635731162685628e-01,-4.448842014448803894e+00
3.848769753950790129e+00,4.288894926077315706e-01,1.604675768211420550e+00,1.755471118029381106e-01,-4.505169906517633827e+00
3.852770554110822143e+00,4.352732754890142886e-01,1.586540264829900515e+00,1.745915220037833337e-01,-4.560623029313666699e+00
3.856771354270854157e+00,4.415840600315859010e-01,1.568184661329134810e+00,1.735975282934579256e-01,-4.615197956254228018e+00
3.860772154430886172e+00,4.478209728184890936e-01,1.549612475493605590e+00,1.725658756637348523e-01,-4.668891601626482313e+00
3.864772954590918186e+00,4.539831546233391024e-01,1.530827237675182140e+00,1.714973295235062700e-01,-4.721701213687955700e+00
3.868773754750950200e+00,4.600697604103236582e-01,1.511832490793119321e+00,1.703926756987835245e-01,-4.773624367573386706e+00
3.872774554910982214e+00,4.660799593325211099e-01,1.492631785286606227e+00,1.692527178700803658e-01,-4.824658955116860604e+00
3.876775355071014229e+00,4.720129342890573843e-01,1.473228680066369867e+00,1.680782780000064647e-01,-4.874803173983853988e+00
3.880776155231046243e+00,4.778678822939707027e-01,1.453626743639417240e+00,1.668701969252381623e-01,-4.924055524051508037e+00
3.884776955391078257e+00,4.836440147946466372e-01,1.433829547119280567e+00,1.656293308384967633e-01,-4.972414798510580880e+00
3.888777755551110271e+00,4.893405576721162609e-01,1.413840664213680487e+00,1.643565512823161601e-01,-5.019880075959255450e+00
3.892778555711142285e+00,4.949567512410561476e-01,1.393663671224525613e+00,1.630527451490427771e-01,-5.066450712381235455e+00
3.896779355871174300e+00,5.004918502497885946e-01,1.373302147047911870e+00,1.617188146808357374e-01,-5.112126333015937441e+00
3.900780156031206314e+00,5.059451238802814554e-01,1.352759673174124266e+00,1.603556774696666132e-01,-5.156906824132985179e+00
3.904780956191238328e+00,5.113158556542951594e-01,1.332039831420074760e+00,1.589642648373634226e-01,-5.200792322147523628e+00
3.908781756351270342e+00,5.166033429492018492e-01,1.311146200736059031e+00,1.575455194007605308e-01,-5.243783198438134896e+00
3.912782556511302356e+00,5.218068973637934871e-01,1.290082361997695992e+00,1.561003985781487247e-01,-5.285880057941855448e+00
3.916783356671334371e+00,5.269258448814643225e-01,1.268851891228883977e+00,1.546298699473878102e-01,-5.327083727028426807e+00
3.920784156831366385e+00,5.319595258668771143e-01,1.247458359257032967e+00,1.531349110044781803e-01,-5.367395244695920553e+00
3.924784956991398399e+00,5.369072950659629084e-01,1.225905331713064816e+00,1.516165091635609252e-01,-5.406815854033252933e+00
3.928785757151430413e+00,5.417685216059209274e-01,1.204196369031412805e+00,1.500756617569177498e-01,-5.445346993668673363e+00
3.932786557311462428e+00,5.465425889952189031e-01,1.182335026450021864e+00,1.485133760349710563e-01,-5.482990289215294410e+00
3.936787357471494442e+00,5.512288950277590693e-01,1.160324853114878207e+00,1.469306681988905017e-01,-5.519747542891816572e+00
3.940788157631526456e+00,5.558268511912228815e-01,1.138169389256052932e+00,1.453285600690367996e-01,-5.555620716513747226e+00
3.944788957791558470e+00,5.603358830971076898e-01,1.115872169567303951e+00,1.437080828294716173e-01,-5.590611930647269467e+00
3.948789757951590484e+00,5.647554305049111711e-01,1.093436718862824009e+00,1.420702728312265295e-01,-5.624723451921064488e+00
3.952790558111622499e+00,5.690849472945674892e-01,1.070866551592329907e+00,1.404161710927576134e-01,-5.657957683886055023e+00
3.956791358271654513e+00,5.733239014664480715e-01,1.048165171841062504e+00,1.387468232999452544e-01,-5.690317158695981981e+00
3.960792158431686527e+00,5.774717751413604994e-01,1.025336073329786268e+00,1.370632798060942847e-01,-5.721804528854974592e+00
3.964792958591718541e+00,5.815280645605496179e-01,1.002382739414789503e+00,1.353665956319339003e-01,-5.752422559041082017e+00
3.968793758751750556e+00,5.854922798830600739e-01,9.793086423522837647e-01,1.336578289699741351e-01,-5.782174114798511511e+00
3.972794558911782570e+00,5.893639446980072361e-01,9.561172429083212299e-01,1.319380395803492756e-01,-5.811062148909087455e+00
3.976795359071814584e+00,5.931425965009089474e-01,9.328119909809298171e-01,1.302082907090209296e-01,-5.839089699440113357e+00
3.980796159231846598e+00,5.968277865478748279e-01,9.093963234072615087e-01,1.284696456081036164e-01,-5.866259877162248948e+00
3.984796959391878168e+00,6.004190798460375955e-01,8.858736639042410488e-01,1.267231674296652455e-01,-5.892575857709560161e+00
3.988797759551910183e+00,6.039160551535546206e-01,8.622474230685547303e-01,1.249699192257263947e-01,-5.918040874035665588e+00
3.992798559711942197e+00,6.073183049796052613e-01,8.385209983766670483e-01,1.232109639482613511e-01,-5.942658208972743772e+00
3.996799359871974211e+00,6.106254355597700023e-01,8.146977741632207559e-01,1.214473642636612200e-01,-5.966431187494860566e+00
4.000800160032006225e+00,6.138370663469315813e-01,7.907811216363190843e-01,1.196801799060148025e-01,-5.989363162662183271e+00
4.004800960192038239e+00,6.169528301705450302e-01,7.667743993968341165e-01,1.179104698049512900e-01,-6.011457511856338698e+00
4.008801760352070254e+00,6.199723732869939496e-01,7.426809523821051862e-01,1.161392895715457757e-01,-6.032717627328769261e+00
4.012802560512102268e+00,6.228953552981436603e-01,7.185041116517947302e-01,1.143676905124096643e-01,-6.053146907071560001e+00
4.016803360672134282e+00,6.257214491513414245e-01,6.942471943878888441e-01,1.125967196296905615e-01,-6.072748746942575160e+00
4.020804160832166296e+00,6.284503411394161132e-01,6.699135038946970599e-01,1.108274196210724261e-01,-6.091526532016837692e+00
4.024804960992198311e+00,6.310817308994878250e-01,6.455063296056540167e-01,1.090608288703712042e-01,-6.109483626538856349e+00
4.028805761152230325e+00,6.336153310798683380e-01,6.210289483545681222e-01,1.072979796508297112e-01,-6.126623357120177360e+00
4.032806561312262339e+00,6.360508672175981815e-01,5.964846235136106456e-01,1.055398989620052186e-01,-6.142948996115079829e+00
4.036807361472294353e+00,6.383880779284849538e-01,5.718766055745989618e-01,1.037876074187385894e-01,-6.158463738838508839e+00
4.040808161632326367e+00,6.406267147927628969e-01,5.472081332598256465e-01,1.020421176922906709e-01,-6.173170666600232614e+00
4.044808961792358382e+00,6.427665423550926738e-01,5.224824335220588090e-01,1.003044345103422663e-01,-6.187072693327430706e+00
4.048809761952390396e+00,6.448073381245614799e-01,4.977027215445416486e-01,9.857555465699416319e-02,-6.200172480965684407e+00
4.052810562112422410e+00,6.467488925746098793e-01,4.728722007588421761e-01,9.685646697157114515e-02,-6.212472303162924092e+00
4.056811362272454424e+00,6.485910089514942412e-01,4.479940728168844699e-01,9.514815129846455888e-02,-6.223973821343893320e+00
4.060812162432486438e+00,6.503335029659365052e-01,4.230715205786338418e-01,9.345157841527265696e-02,-6.234677717821703880e+00
4.064812962592518453e+00,6.519762031851898954e-01,3.981077309335976366e-01,9.176770930940914006e-02,-6.244583102114788176e+00
4.068813762752550467e+00,6.535189510911723065e-01,3.731059142742328416e-01,9.009749416555670742e-02,-6.253686528331652283e+00
4.072814562912582481e+00,6.549616010804661936e-01,3.480693044959464189e-01,8.844187236566705690e-02,-6.261980377207051696e+00
4.076815363072614495e+00,6.563040204675155698e-01,3.230011595187361473e-01,8.680177248670115087e-02,-6.269450197913449152e+00
4.080816163232646510e+00,6.575460897494539436e-01,2.979048204995658478e-01,8.517811190680324440e-02,-6.276070362573540784e+00
4.084816963392678524e+00,6.586877027149230512e-01,2.727837402157029523e-01,8.357179625429275727e-02,-6.281796998371969032e+00
4.088817763552710538e+00,6.597287680251531228e-01,2.476416584747021532e-01,8.198371883690058759e-02,-6.286556663723707139e+00
4.092818563712742552e+00,6.606692098073874142e-01,2.224826803019730181e-01,8.041476040359293864e-02,-6.290228535643970886e+00
4.096819363872774566e+00,6.615089693267154347e-01,1.973114906652396749e-01,7.886578902813563829e-02,-6.292617483549078905e+00
4.100820164032806581e+00,6.622480084891894103e-01,1.721337663400341056e-01,7.733765976048204149e-02,-6.293416121577140032e+00
4.104820964192838595e+00,6.628863158502998898e-01,1.469568120846367343e-01,7.583121396589972973e-02,-6.292158472681962600e+00
4.108821764352870609e+00,6.634239119132158136e-01,1.217900621363329772e-01,7.434727901943373463e-02,-6.288181460338666540e+00
4.112822564512902623e+00,6.638608610198883930e-01,9.664606235397781020e-02,7.288666777896077309e-02,-6.280640464126528322e+00
4.116823364672934638e+00,6.641972864899060580e-01,7.154081118837231357e-02,7.145017645000324713e-02,-6.268666590254747817e+00
4.120824164832966652e+00,6.644333793868431037e-01,4.649331056721681121e-02,7.003858329989449960e-02,-6.251756702779977637e+00
4.124824964992998666e+00,6.645694102321173524e-01,2.152283085462992560e-02,6.865263967679148538e-02,-6.230333339633505219e+00
4.128825765153030680e+00,6.646057198061952054e-01,-3.355507895334376711e-03,6.729310886797887359e-02,-6.206075715729761022e+00
4.132826565313062694e+00,6.645426927142207285e-01,-2.813529365569212085e-02,6.596005207564928363e-02,-6.181507188202545855e+00
4.136827365473094709e+00,6.643807192588333521e-01,-5.282017624848064224e-02,6.465202019503536734e-02,-6.158935075719696783e+00
4.140828165633126723e+00,6.641201590091148077e-01,-7.742098522292575891e-02,6.336731542337933898e-02,-6.139581775425805965e+00
4.144828965793158737e+00,6.637613217569596769e-01,-1.019510454239069552e-01,6.210428688117736185e-02,-6.123498119234288772e+00
4.148829765953190751e+00,6.633044657733772054e-01,-1.264222635423654650e-01,6.086132477825810516e-02,-6.110028679030028442e+00
4.152830566113222766e+00,6.627498079858731295e-01,-1.508433890539532807e-01,5.963685775241538839e-02,-6.098313708721182280e+00
4.156831366273254780e+00,6.620975368058756860e-01,-1.752198546036131399e-01,5.842935116187369243e-02,-6.087579966041423596e+00
4.160832166433286794e+00,6.613478244921128235e-01,-1.995542720969777639e-01,5.723730618151076643e-02,-6.077237422880880757e+00
4.164832966593318808e+00,6.605008381274924956e-01,-2.238474221641967854e-01,5.605925916135681003e-02,-6.066873827668427310e+00
4.168833766753350822e+00,6.595567431261868396e-01,-2.480985917379413541e-01,5.489378148644788458e-02,-6.056215285276286053e+00
4.172834566913382837e+00,6.585157104053636079e-01,-2.723062063020932344e-01,5.373947944882547650e-02,-6.045085011409796039e+00
4.176835367073414851e+00,6.573779185143299175e-01,-2.964681561386385278e-01,5.259499412553420711e-02,-6.033370696905379305e+00
4.180836167233446865e+00,6.561435549706926551e-01,-3.205819551713071092e-01,5.145900132641316460e-02,-6.021001504264437365e+00
4.184836967393478879e+00,6.548128177259929794e-01,-3.446448779632641513e-01,5.033021155590794438e-02,-6.007932782137802796e+00
4.188837767553510893e+00,6.533859160195717442e-01,-3.686540590024542374e-01,4.920736991882450340e-02,-5.994136233039020212e+00
4.192838567713542908e+00,6.518630708210509939e-01,-3.926065578706382508e-01,4.808925598797354067e-02,-5.979593706896684679e+00
4.196839367873574922e+00,6.502445148997911817e-01,-4.164993670980280949e-01,4.697468379431978674e-02,-5.964293327352175211e+00
4.200840168033606936e+00,6.485304930722399774e-01,-4.403294311094677616e-01,4.586250173871037755e-02,-5.948227090524603966e+00
4.204840968193638950e+00,6.467212625440063034e-01,-4.640936747837989818e-01,4.475159242933152148e-02,-5.931389382582171521e+00
4.208841768353670965e+00,6.448170928539687097e-01,-4.877890030836412594e-01,4.364087255470715243e-02,-5.913776065495872203e+00
4.212842568513702979e+00,6.428182659532215570e-01,-5.114123076225627340e-01,4.252929282225979130e-02,-5.895383915635591165e+00
4.216843368673734993e+00,6.407250762078986472e-01,-5.349604667692259286e-01,4.141583795193147510e-02,-5.876210279371329115e+00
4.220844168833767007e+00,6.385378305013751365e-01,-5.584303488781976466e-01,4.029952646174839170e-02,-5.856252862986761620e+00
4.224844968993799021e+00,6.362568483010779818e-01,-5.818188138196701553e-01,3.917941049553187727e-02,-5.835509604995903210e+00
4.228845769153831036e+00,6.338824616550728930e-01,-6.051227137370361886e-01,3.805457574245443148e-02,-5.813978598955706900e+00
4.232846569313863050e+00,6.314150152030457708e-01,-6.283388936111532486e-01,3.692414140219910795e-02,-5.791658047901867334e+00
4.236847369473895064e+00,6.288548661836961262e-01,-6.514641913203262913e-01,3.578726015385703257e-02,-5.768546238248424274e+00
4.240848169633927078e+00,6.262023845306281533e-01,-6.744954378575092058e-01,3.464311782516538152e-02,-5.744641526167379553e+00
4.244848969793959093e+00,6.234579529004254939e-01,-6.974294574751257469e-01,3.349093328686061910e-02,-5.719942331170499550e+00
4.248849769953991107e+00,6.206219666598522533e-01,-7.202630685621919104e-01,3.232995838092199425e-02,-5.694447134055237392e+00
4.252850570114023121e+00,6.176948338879306721e-01,-7.429930837283498235e-01,3.115947790319457955e-02,-5.668154478031777188e+00
4.256851370274055135e+00,6.146769753926658586e-01,-7.656163098897983410e-01,2.997880951792011514e-02,-5.641062971786782398e+00
4.260852170434087149e+00,6.115688248244089964e-01,-7.881295481840994155e-01,2.878730333517267800e-02,-5.613171294228753716e+00
4.264852970594119164e+00,6.083708286644052832e-01,-8.105295944681242259e-01,2.758434188402791518e-02,-5.584478199384091290e+00
4.268853770754151178e+00,6.050834462018693793e-01,-8.328132401821231046e-01,2.636934002674069799e-02,-5.554982521656399719e+00
4.272854570914183192e+00,6.017071495344105125e-01,-8.549772723747519620e-01,2.514174495167382714e-02,-5.524683181777223062e+00
4.276855371074215206e+00,5.982424235980936533e-01,-8.770184739177533384e-01,2.390103599140511181e-02,-5.493579193085745160e+00
4.280856171234247221e+00,5.946897662877465018e-01,-8.989336234633650280e-01,2.264672416904147875e-02,-5.461669668504219644e+00
4.284856971394279235e+00,5.910496883993442419e-01,-9.207194963974628665e-01,2.137835221013212328e-02,-5.428953826615943612e+00
