t,X,Y,E,C,dX_dt
2.382876575315063050e+01,5.933122712321328152e-01,1.634442889725620685e+00,8.659271444366238857e-01,1.207132688691991973e+00,-2.287699000485671208e-04
2.384476895379075856e+01,5.933084650206958965e-01,1.634454657275296929e+00,8.659365047497490364e-01,1.207129282948315785e+00,-2.468583020782365300e-04
2.386077215443088662e+01,5.933043712187122676e-01,1.634466389912937245e+00,8.659457793992628716e-01,1.207125924803943873e+00,-2.646825284050476068e-04
2.387677535507101467e+01,5.932999941722451043e-01,1.634478083648992275e+00,8.659549658018477203e-01,1.207122615030668422e+00,-2.822385910260585828e-04
2.389277855571114273e+01,5.932953382963579436e-01,1.634489734550937268e+00,8.659640614365849975e-01,1.207119354372820030e+00,-2.995226517165106017e-04
2.390878175635127079e+01,5.932904080441817607e-01,1.634501338749998034e+00,8.659730638447351581e-01,1.207116143548912834e+00,-3.165310121546367761e-04
2.392478495699139884e+01,5.932852079069150797e-01,1.634512892441151388e+00,8.659819706297383624e-01,1.207112983251643179e+00,-3.332601139168778204e-04
2.394078815763152690e+01,5.932797424138239739e-01,1.634524391883125150e+00,8.659907794572143658e-01,1.207109874147890505e+00,-3.497065384710125457e-04
2.395679135827165496e+01,5.932740161322416217e-01,1.634535833398397919e+00,8.659994880549620744e-01,1.207106816878717126e+00,-3.658670071704644977e-04
2.397279455891178301e+01,5.932680336675690835e-01,1.634547213373199304e+00,8.660080942129601000e-01,1.207103812059368009e+00,-3.817383812459024250e-04
2.398879775955191107e+01,5.932617996632745250e-01,1.634558528257509913e+00,8.660165957833662054e-01,1.207100860279270993e+00,-3.973176617981036274e-04
2.400480096019203913e+01,5.932553188008939937e-01,1.634569774565061362e+00,8.660249906805179698e-01,1.207097962102036792e+00,-4.126019897903315803e-04
2.402080416083216718e+01,5.932485958000305315e-01,1.634580948873335604e+00,8.660332768809323456e-01,1.207095118065458994e+00,-4.275886460375077913e-04
2.403680736147229524e+01,5.932416354183549512e-01,1.634592047823566041e+00,8.660414524233054356e-01,1.207092328681514060e+00,-4.422750511997274037e-04
2.405281056211242330e+01,5.932344424516055037e-01,1.634603068120737301e+00,8.660495154085131597e-01,1.207089594436360880e+00,-4.566587657714414605e-04
2.406881376275255136e+01,5.932270217335877671e-01,1.634614006533584130e+00,8.660574639996106994e-01,1.207086915790341664e+00,-4.707374900700389553e-04
2.408481696339267941e+01,5.932193781361748686e-01,1.634624859894592497e+00,8.660652964218327199e-01,1.207084293177981049e+00,-4.845090642275305670e-04
2.410082016403280747e+01,5.932115165693074843e-01,1.634635625099999601e+00,8.660730109625934814e-01,1.207081727007986993e+00,-4.979714681796476583e-04
2.411682336467293553e+01,5.932034419809935066e-01,1.634646299109793421e+00,8.660806059714865057e-01,1.207079217663249660e+00,-5.111228216530885882e-04
2.413282656531306358e+01,5.931951593573087100e-01,1.634656878947712721e+00,8.660880798602847985e-01,1.207076765500842752e+00,-5.239613841555301743e-04
2.414882976595319164e+01,5.931866737223957520e-01,1.634667361701247046e+00,8.660954311029410713e-01,1.207074370852021961e+00,-5.364855549630578868e-04
2.416483296659331970e+01,5.931779901384653941e-01,1.634677744521637388e+00,8.661026582355870751e-01,1.207072034022226514e+00,-5.486938731097679156e-04
2.418083616723344775e+01,5.931691136966875666e-01,1.634688024623325742e+00,8.661097598542878417e-01,1.207069755292397684e+00,-5.605850099946706189e-04
2.419683936787357581e+01,5.931600493089246307e-01,1.634698199254404960e+00,8.661167345490672353e-01,1.207067534954732402e+00,-5.721575706602935463e-04
2.421284256851370387e+01,5.931508020883975441e-01,1.634708265696183327e+00,8.661235809776883787e-01,1.207065373265210795e+00,-5.834103608653787298e-04
2.422884576915383192e+01,5.931413772604746670e-01,1.634718221300163865e+00,8.661302978800479169e-01,1.207063270442604752e+00,-5.943423895690864989e-04
2.424484896979395998e+01,5.931317800441713306e-01,1.634728063488184002e+00,8.661368840552085002e-01,1.207061226683252331e+00,-6.049527857767585115e-04
2.426085217043408804e+01,5.931220156521492815e-01,1.634737789752416237e+00,8.661433383613993398e-01,1.207059242161059087e+00,-6.152407985251205635e-04
2.427685537107421609e+01,5.931120892907169040e-01,1.634747397655367251e+00,8.661496597160155408e-01,1.207057317027496968e+00,-6.252057968611952898e-04
2.429285857171434415e+01,5.931020061598294424e-01,1.634756884829879020e+00,8.661558470956188804e-01,1.207055451411604308e+00,-6.348472698287817295e-04
2.430886177235447221e+01,5.930917714530883345e-01,1.634766248979127479e+00,8.661618995359370299e-01,1.207053645419986942e+00,-6.441648264477600749e-04
2.432486497299460027e+01,5.930813903577422108e-01,1.634775487876623856e+00,8.661678161318643321e-01,1.207051899136816875e+00,-6.531581956988191662e-04
2.434086817363472832e+01,5.930708680546857847e-01,1.634784599366213564e+00,8.661735960374609133e-01,1.207050212623832941e+00,-6.618272265039824853e-04
2.435687137427485638e+01,5.930602097184606292e-01,1.634793581362077086e+00,8.661792384659534605e-01,1.207048585920341033e+00,-6.701718877099860361e-04
2.437287457491498444e+01,5.930494205172550659e-01,1.634802431848729087e+00,8.661847426897349989e-01,1.207047019043213210e+00,-6.781922680690749550e-04
2.438887777555511249e+01,5.930385056129038324e-01,1.634811148881019527e+00,8.661901080403645592e-01,1.207045511986889030e+00,-6.858885762233112027e-04
2.440488097619524055e+01,5.930274701608884147e-01,1.634819730584132547e+00,8.661953339085676218e-01,1.207044064723374444e+00,-6.932611406848532276e-04
2.442088417683536861e+01,5.930163193103368258e-01,1.634828175153586916e+00,8.662004197442358944e-01,1.207042677202241565e+00,-7.003104098185081172e-04
2.443688737747549666e+01,5.930050582040238272e-01,1.634836480855236696e+00,8.662053650564273122e-01,1.207041349350630233e+00,-7.070369518250713137e-04
2.445289057811562472e+01,5.929936919783707072e-01,1.634844646025269688e+00,8.662101694133661489e-01,1.207040081073246673e+00,-7.134414547224632308e-04
2.446889377875575278e+01,5.929822257634455029e-01,1.634852669070208986e+00,8.662148324424427948e-01,1.207038872252363282e+00,-7.195247263287532502e-04
2.448489697939588083e+01,5.929706646829626671e-01,1.634860548466912533e+00,8.662193538302139784e-01,1.207037722747820174e+00,-7.252876942451386144e-04
2.450090018003600889e+01,5.929590138542834010e-01,1.634868282762572234e+00,8.662237333224027669e-01,1.207036632397023634e+00,-7.307314058375424803e-04
2.451690338067613695e+01,5.929472783768733324e-01,1.634875870570210443e+00,8.662279707177761301e-01,1.207035601017879767e+00,-7.358570121515813078e-04
2.453290658131626500e+01,5.929354632000508607e-01,1.634883310496137332e+00,8.662320657799664758e-01,1.207034628449286551e+00,-7.406655468217455962e-04
2.454890978195639306e+01,5.929235734240976274e-01,1.634890601235248875e+00,8.662360183780457579e-01,1.207033714481931641e+00,-7.451583060532514236e-04
2.456491298259652112e+01,5.929116141778576488e-01,1.634897741569003582e+00,8.662398284609907906e-01,1.207032858874339531e+00,-7.493367589439421661e-04
2.458091618323664562e+01,5.928995905488478879e-01,1.634904730344517887e+00,8.662434960260990691e-01,1.207032061368535247e+00,-7.532024614109872340e-04
2.459691938387677368e+01,5.928875075832582553e-01,1.634911566474567479e+00,8.662470211189889913e-01,1.207031321690043901e+00,-7.567570561752175184e-04
2.461292258451690174e+01,5.928753702859516084e-01,1.634918248937585972e+00,8.662504038335994139e-01,1.207030639547890694e+00,-7.600022727406070822e-04
2.462892578515702979e+01,5.928631836204637517e-01,1.634924776777665123e+00,8.662536443121903185e-01,1.207030014634600912e+00,-7.629399273798194436e-04
2.464492898579715785e+01,5.928509525090035481e-01,1.634931149104555725e+00,8.662567427453420343e-01,1.207029446626200375e+00,-7.655719231146849990e-04
2.466093218643728591e+01,5.928386818324528074e-01,1.634937365093666939e+00,8.662596993719560157e-01,1.207028935182214324e+00,-7.679002497015322004e-04
2.467693538707741396e+01,5.928263764303661754e-01,1.634943423986065625e+00,8.662625144792540643e-01,1.207028479945668975e+00,-7.699269836136529710e-04
2.469293858771754202e+01,5.928140411009714672e-01,1.634949325088478123e+00,8.662651884027791072e-01,1.207028080543090187e+00,-7.716542880258706050e-04
2.470894178835767008e+01,5.928016806011692230e-01,1.634955067773288251e+00,8.662677215263946406e-01,1.207027736584503907e+00,-7.730844127964396628e-04
2.472494498899779813e+01,5.927892996465331521e-01,1.634960651478539084e+00,8.662701142822848421e-01,1.207027447663436615e+00,-7.742196944553920990e-04
2.474094818963792619e+01,5.927769029113099108e-01,1.634966075707931177e+00,8.662723671509547918e-01,1.207027213356914652e+00,-7.750625561854483647e-04
2.475695139027805425e+01,5.927644950284188807e-01,1.634971340030824560e+00,8.662744806612301396e-01,1.207027033225464452e+00,-7.756155078103288414e-04
2.477295459091818230e+01,5.927520805894527234e-01,1.634976444082236746e+00,8.662764553902573272e-01,1.207026906813112754e+00,-7.758811457779304921e-04
2.478895779155831036e+01,5.927396641446769365e-01,1.634981387562844279e+00,8.662782919635038104e-01,1.207026833647386610e+00,-7.758621531481768585e-04
2.480496099219843842e+01,5.927272502030298540e-01,1.634986170238982073e+00,8.662799910547572813e-01,1.207026813239312713e+00,-7.755612995783874031e-04
2.482096419283856648e+01,5.927148432321229787e-01,1.634990791942643185e+00,8.662815533861266681e-01,1.207026845083418287e+00,-7.749814413100658550e-04
2.483696739347869453e+01,5.927024476582407608e-01,1.634995252571479263e+00,8.662829797280413580e-01,1.207026928657730647e+00,-7.741255211563442817e-04
2.485297059411882259e+01,5.926900678601850769e-01,1.634999552082157637e+00,8.662842708923487178e-01,1.207027063426743929e+00,-7.729965524484877504e-04
2.486897379475895065e+01,5.926777081000149661e-01,1.635003690384722930e+00,8.662854276280631538e-01,1.207027248884997572e+00,-7.715973840447219734e-04
2.488497699539907870e+01,5.926653727127896287e-01,1.635007667511533924e+00,8.662864508033183419e-01,1.207027484477455559e+00,-7.699311315946880119e-04
2.490098019603920676e+01,5.926530660161235531e-01,1.635011483587727632e+00,8.662873413624960772e-01,1.207027769620633073e+00,-7.680010618826421664e-04
2.491698339667933482e+01,5.926407922632918046e-01,1.635015138790616662e+00,8.662881002822443444e-01,1.207028103721895729e+00,-7.658104882554868376e-04
2.493298659731946287e+01,5.926285556432303592e-01,1.635018633349690997e+00,8.662887285714784280e-01,1.207028486179459126e+00,-7.633627706152557035e-04
2.494898979795959093e+01,5.926163602805354369e-01,1.635021967546617105e+00,8.662892272713800246e-01,1.207028916382389294e+00,-7.606613154069637173e-04
2.496499299859971899e+01,5.926042102354643903e-01,1.635025141715237718e+00,8.662895974553979084e-01,1.207029393710602250e+00,-7.577095756099959389e-04
2.498099619923984704e+01,5.925921095039348163e-01,1.635028156241572272e+00,8.662898402292474875e-01,1.207029917534864438e+00,-7.545110507275153144e-04
2.499699939987997510e+01,5.925800620175251110e-01,1.635031011563816916e+00,8.662899567309110260e-01,1.207030487216792736e+00,-7.510692867797215400e-04
2.501300260052010316e+01,5.925680716434744699e-01,1.635033708172343836e+00,8.662899481306374216e-01,1.207031102108854004e+00,-7.473878762926378094e-04
2.502900580116023121e+01,5.925561421846824439e-01,1.635036246609702593e+00,8.662898156309425390e-01,1.207031761554365534e+00,-7.434704582927574579e-04
2.504500900180035927e+01,5.925442773797094942e-01,1.635038627470618566e+00,8.662895604666089877e-01,1.207032464887494383e+00,-7.393207182977389047e-04
2.506101220244048733e+01,5.925324809027766593e-01,1.635040851401994066e+00,8.662891839046862330e-01,1.207033211433258701e+00,-7.349423883096298238e-04
2.507701540308061539e+01,5.925207563637656660e-01,1.635042919102907888e+00,8.662886872444902631e-01,1.207034000507525962e+00,-7.303392468092050061e-04
2.509301860372074344e+01,5.925091073082185966e-01,1.635044831324615755e+00,8.662880718176042549e-01,1.207034831417014731e+00,-7.255151187476188701e-04
2.510902180436087150e+01,5.924975372173386656e-01,1.635046588870549211e+00,8.662873389878776864e-01,1.207035703459293119e+00,-7.204738755426723373e-04
2.512502500500099956e+01,5.924860495079894429e-01,1.635048192596316952e+00,8.662864901514273352e-01,1.207036615922779887e+00,-7.152194350721202687e-04
2.514102820564112761e+01,5.924746475326951867e-01,1.635049643409703934e+00,8.662855267366363909e-01,1.207037568086744228e+00,-7.097557616695636395e-04
2.515703140628125567e+01,5.924633345796408435e-01,1.635050942270671825e+00,8.662844502041551209e-01,1.207038559221304874e+00,-7.040868661193598610e-04
2.517303460692138373e+01,5.924521138726719371e-01,1.635052090191358776e+00,8.662832620469002043e-01,1.207039588587431211e+00,-6.982168056524976074e-04
2.518903780756151178e+01,5.924409885712947910e-01,1.635053088236079866e+00,8.662819637900555092e-01,1.207040655436943277e+00,-6.921496839452818961e-04
2.520504100820163984e+01,5.924299617651289651e-01,1.635053937472471519e+00,8.662805569480810375e-01,1.207041759029346295e+00,-6.858895611412639537e-04
2.522104420884176790e+01,5.924190365033775718e-01,1.635054638912384339e+00,8.662790429796722869e-01,1.207042898647665563e+00,-6.794403704293260071e-04
2.523704740948189595e+01,5.924082158228545225e-01,1.635055193757776415e+00,8.662774235041585946e-01,1.207044073513704241e+00,-6.728063709611001308e-04
2.525305061012202401e+01,5.923975026895007545e-01,1.635055603255749057e+00,8.662757001658425438e-01,1.207045282843265843e+00,-6.659918513417309449e-04
2.526905381076215207e+01,5.923868999954350345e-01,1.635055868685975522e+00,8.662738746226428255e-01,1.207046525850678398e+00,-6.590011054122234258e-04
2.528505701140228012e+01,5.923764105589531814e-01,1.635055991360699457e+00,8.662719485460941282e-01,1.207047801748794225e+00,-6.518384322424103372e-04
2.530106021204240818e+01,5.923660371245283995e-01,1.635055972624736453e+00,8.662699236213479148e-01,1.207049109748989268e+00,-6.445081361340782022e-04
2.531706341268253624e+01,5.923557823628115004e-01,1.635055813855473161e+00,8.662678015471713122e-01,1.207050449061164654e+00,-6.370145266185352206e-04
2.533306661332266430e+01,5.923456488706305700e-01,1.635055516462867287e+00,8.662655840359479997e-01,1.207051818893744688e+00,-6.293619184577110837e-04
2.534906981396279235e+01,5.923356391709909685e-01,1.635055081889448036e+00,8.662632728136779869e-01,1.207053218453678634e+00,-6.215546316433694096e-04
2.536507301460292041e+01,5.923257557130756634e-01,1.635054511610315453e+00,8.662608696199772806e-01,1.207054646946439602e+00,-6.135969913990124702e-04
2.538107621524304847e+01,5.923160008722446745e-01,1.635053807133141301e+00,8.662583762080782179e-01,1.207056103576025219e+00,-6.054933281793156707e-04
2.539707941588317652e+01,5.923063769500358511e-01,1.635052969998168404e+00,8.662557943448293551e-01,1.207057587544957178e+00,-5.972479776732431134e-04
2.541308261652330458e+01,5.922968861741640945e-01,1.635052001778210862e+00,8.662531258106956900e-01,1.207059098054281021e+00,-5.888652808038255526e-04
2.542908581716343264e+01,5.922875306985218025e-01,1.635050904078653611e+00,8.662503723997579952e-01,1.207060634303567248e+00,-5.803495837301449189e-04
2.544508901780356069e+01,5.922783126031786471e-01,1.635049678537453310e+00,8.662475359197138181e-01,1.207062195490909984e+00,-5.717052378503457988e-04
2.546109221844368875e+01,5.922692338943817969e-01,1.635048326825137899e+00,8.662446181918765920e-01,1.207063780812927867e+00,-5.629365998044109920e-04
2.547709541908381681e+01,5.922602965045559165e-01,1.635046850644806149e+00,8.662416210511760806e-01,1.207065389464763383e+00,-5.540480314756013325e-04
2.549309861972394486e+01,5.922515022923027228e-01,1.635045251732128335e+00,8.662385463461583779e-01,1.207067020640083976e+00,-5.450438999942269769e-04
