n,h0,e,v_wind,h_n
1.822702889149385896e+01,2.302582118738320194e+00,8.953082103216211118e-01,1.237615332586911032e+00,1.786771926115109932e-01
1.253744024055273076e+00,7.052903323578803008e-01,5.584251419056992516e-01,1.229012094939612165e+00,9.550365166214422330e-02
1.247063192721498304e+01,1.389060693355769649e+00,7.555467776912936362e-01,1.246048434728345145e+00,1.390881739590093813e-01
2.849131151575498233e+00,1.540837718648555565e+00,8.428742698152554835e-01,1.109588785257781041e+00,1.497837777770152645e-01
1.757758798566436909e+01,2.999991916803122383e+00,5.240494070045539354e-01,3.561270535764876621e-01,-3.823316572519356443e-02
1.924470730759442105e+01,1.284528796045420584e+00,8.916506486711998081e-01,1.084471966759063433e+00,1.288093669689224230e-01
1.648917973177975727e+00,2.500069967259103354e+00,7.366360992163732968e-01,1.269805865039299153e+00,2.950727914929490714e-01
3.531965657009253245e+00,1.934885918363619561e+00,6.202934747467626631e-01,1.447415647685159623e+00,1.716536765251356900e-01
1.682245966783851543e+01,1.825575192876993214e+00,8.921940975487318015e-01,1.155120355345060190e+00,1.494302104971509393e-01
1.405084211280271944e+01,1.843469909521925132e+00,5.450741435669483881e-01,1.948739623640973972e+00,3.199276656443369449e-01
1.965149775513417651e+01,2.245675278830554511e+00,5.079911956609242107e-01,6.675328835940835814e-01,-8.231710172278878385e-03
1.537367470219626142e+01,2.697076410920733913e+00,7.826477223897480018e-01,1.231548028887840651e+00,1.309269196185021689e-01
1.228961141596677820e+01,1.982641479756227287e+00,6.119317119047311682e-01,1.049133261933707040e+00,5.975701686459872902e-02
1.124562182042461522e+01,1.587887494073338734e+00,5.669283677306420355e-01,1.704409087420877267e+00,2.395693702119054969e-01
1.187479834442794591e+00,7.004396126925935828e-01,5.340526455653609172e-01,2.131940506932669677e-01,-2.617347280803545423e-02
1.589247938010959516e+01,7.477584709496155613e-01,8.771920566585890144e-01,9.484884186395913241e-01,7.650171962451934871e-02
8.296033941746063789e+00,1.244801246821823471e+00,6.144902899238540162e-01,1.536453714300596296e+00,1.981471764107526068e-01
3.026410790786950411e+00,2.575787571458080905e+00,7.187856669130444631e-01,3.658825335739216422e-01,-3.747281184583403993e-03
1.138986114514207237e+01,2.438735859783479398e+00,8.134842180496254516e-01,3.774005995388888257e-01,-5.606319208434071277e-02
8.029292062123248641e+00,5.583909686218864188e-01,8.563691284285908090e-01,1.357778742074882583e+00,2.505190722509670898e-01
1.251130114409726701e+01,2.196517272130918741e+00,5.393921005665651691e-01,1.131117140146116196e+00,7.216103155870101649e-02
1.316770407722567260e+00,1.048572970978747909e+00,5.357974402357784660e-01,1.768239228781502081e+00,2.548215183620167745e-01
4.134546119927285268e+00,2.337974179837483124e+00,7.708081279675229602e-01,1.315165126200809276e+00,1.752860530402638728e-01
1.125678766655280505e+01,8.818665164957582014e-01,8.787322173793959967e-01,9.300425657843098826e-01,6.639969759875571920e-02
1.258824090825553021e+01,1.737171279510584032e+00,7.714852122781915567e-01,1.173303604465858019e+00,1.160763546738309282e-01
2.562069026183680265e+00,1.919329541535218953e+00,7.643707729995390388e-01,1.569047254714174278e+00,2.937432305224340068e-01
1.309117963345389235e+01,2.592323166240052323e+00,8.487709995440330113e-01,9.801526952022746597e-01,6.600967143520258817e-02
1.698320181897509684e+01,2.084062194320597250e+00,8.104779369924350885e-01,1.432271202590928549e+00,2.219647696994608010e-01
6.448888892326694489e+00,1.469857422129809299e+00,5.058920382708967933e-01,2.111478119177047363e-01,-4.644325449243524861e-02
1.090528479416400565e+01,2.888272235044571090e+00,7.030748067365285570e-01,9.739865733553865201e-01,4.806327126167897479e-02
1.821626622353980807e+01,1.840022378230065314e+00,5.249611417623482046e-01,9.799347374642942698e-01,4.100944769916251009e-02
1.435623401966956969e+01,1.349943152072916153e+00,7.239025681610263829e-01,8.325523801602044971e-01,2.053969273055775147e-02
4.927724231210868666e+00,1.082207984275957990e+00,7.342107217880774472e-01,8.632915832346781393e-01,2.946522253339525083e-02
1.936336082497157207e+01,2.084226790758436199e+00,6.469930255492977178e-01,6.359562962496422278e-01,-1.415927014061521202e-02
7.499425835285226327e+00,1.220155345401636060e+00,5.477751778162158747e-01,9.562856106628658814e-01,3.809291318893752443e-02
1.665984637574965888e+01,2.771225159996831167e+00,5.330020170226585918e-01,5.559763985543193510e-01,-2.133448205181468632e-02
9.597832038746371808e+00,2.234272353537446243e+00,6.200100511849283569e-01,1.166273437629304688e+00,8.732631043524902159e-02
1.600558368186639768e+01,2.251356098801008176e+00,8.691333671230172531e-01,1.057747865793381203e+00,9.772234990469888527e-02
1.849753080848423181e+01,1.175418076724646266e+00,8.531768075882322222e-01,6.310276788039250739e-01,-2.416867978023683194e-02
1.815174334432062153e+01,8.753985685800459438e-01,5.279204550601036550e-01,3.096071219352923287e-01,-4.324234528610097772e-02
1.628744675243107665e+01,7.110433047973586662e-01,5.550144108374123197e-01,1.043964858887626024e+00,5.715496544863089834e-02
7.136474287101970404e+00,2.821211404373038967e+00,6.522438643760484211e-01,1.522782420944630566e+00,1.932899512843122558e-01
1.833996362481219222e+01,1.973355639195958799e+00,5.140331756350452475e-01,1.203864951092922908e+00,8.683757746162684699e-02
3.913455707749528223e+00,2.120496758836424078e+00,7.071501169925697994e-01,1.269182364050173151e+00,1.392903017829937307e-01
5.943704555830894520e+00,2.220417154716871622e+00,6.727060879100050794e-01,1.971842065211490080e+00,3.806104653516960701e-01
1.328071125735990776e+01,1.400810511612635700e+00,7.112616366946189483e-01,6.091110883161683365e-01,-2.031717615082695091e-02
1.521544128459703416e+01,1.647261388554237094e+00,7.161624753223900797e-01,3.076426477802291504e-01,-5.462245733606213571e-02
1.956389380715288784e+00,1.152244735488646477e+00,6.981108579406818393e-01,8.201540209463606956e-01,4.941736883419328014e-02
6.108419268421610759e+00,8.260008762463737497e-01,6.452701577861081894e-01,3.754291696079061214e-01,-4.538404187318373362e-02
8.011631059535698540e+00,2.294335177978657825e+00,8.356294122525640411e-01,6.624459830855966569e-01,-1.192126317585279899e-02
1.709768396285747372e+01,2.941005854423844212e+00,7.251294338963564234e-01,5.959248398717575945e-01,-2.127646709653424617e-02
1.036429793027632051e+00,1.152387151550702260e+00,7.148196565926410173e-01,1.857831821237163616e-01,8.408091991048197156e-02
1.790991602269893335e+01,1.003495552143294667e+00,7.728386647075659033e-01,4.879834432383861054e-01,-4.327225765230864607e-02
7.359880610897592490e+00,1.797066665755990833e+00,7.936073197672371959e-01,5.663204087242029727e-01,-2.886471251907560612e-02
1.271489752111401117e+01,1.113642383279702219e+00,7.420857943060716888e-01,8.629482685054669089e-01,2.864677155067699849e-02
1.877945495733861492e+01,8.297360067202975697e-01,7.777194331257518689e-01,6.563790013062880124e-01,-1.549768846856222626e-02
2.170372353050463055e+00,1.074112334791023526e+00,7.943996697505367743e-01,1.271510217777539697e+00,1.603645962124579660e-01
1.135981563491557367e+01,2.683861663605744852e+00,6.664745453437164180e-01,9.665342826365809215e-01,4.435391412444759929e-02
5.222132348944843905e+00,2.981539922510687113e+00,7.991101252072968508e-01,1.363298406984105648e+00,1.908221306808615680e-01
1.434270223424832125e+01,1.316181753516208364e+00,8.476949749066603479e-01,8.057195339110185817e-01,2.002372540288787500e-02
1.653854826413370915e+01,1.411455573964849108e+00,5.160600865166248274e-01,1.983818081334138839e+00,3.270575194683021936e-01
5.678739434490003291e+00,2.525292754329816702e+00,7.214566927072560976e-01,8.031406012349281420e-01,1.629176699707853004e-02
1.733799685411944580e+01,6.165027448982730585e-01,5.181114506309665302e-01,9.707022866911813042e-01,4.037116462556098601e-02
4.370855940097576386e+00,1.548055058893646363e+00,6.323594194650581368e-01,7.026147760192799074e-01,-2.092440299014092231e-03
1.012137311408768348e+01,2.267123331999673308e+00,5.009595195804009693e-01,7.080232120801407403e-01,-2.986150704873093836e-03
3.494369612776934808e+00,2.280729244590091298e+00,5.437712755119478159e-01,3.097708902734739866e-01,-3.862771591461284376e-02
6.842817437124201874e+00,2.150222343548949144e+00,7.143428845087599344e-01,4.584567215296483367e-01,-3.836837595177799987e-02
8.108410870818673288e+00,6.877610778666377600e-01,7.601166829336717390e-01,1.433534368723869967e+00,2.231076839388679289e-01
1.421007138577116891e+01,1.419670263145792699e+00,7.305618010972119158e-01,1.147380346919981697e+00,1.014695357897774236e-01
7.020152264822261401e+00,2.197896824115981307e+00,5.889913510273026009e-01,3.531090664977735716e-01,-4.159873909398618258e-02
1.106345117781926390e+01,2.943297872586701835e+00,6.159868775785023454e-01,5.300996825444364013e-01,-2.605090019866988446e-02
1.337508404942096440e+01,1.760172208109224812e+00,6.219756876723995243e-01,1.021314691405493580e+00,5.476344954802972453e-02
1.592897112404639515e+01,1.893081593410780750e+00,8.073541578156510079e-01,1.415018491111783849e-01,-7.555257289400586773e-02
6.577230155103865883e+00,2.654491157526594591e+00,8.563877966120623242e-01,9.450178800125428324e-01,6.543319444211027902e-02
2.070639342148435702e+00,9.329147109476422228e-01,6.136518673454647299e-01,3.397688169799319424e-01,-3.083757038268371622e-02
5.503989460609941986e+00,2.153594868106680327e+00,6.485423833569869956e-01,5.649006053464196153e-01,-2.248282952890657757e-02
1.137299256562852712e+01,1.095889512610465522e+00,5.222025507584346915e-01,4.804917872586527139e-01,-2.950480073332445788e-02
1.767586789752125398e+01,1.560941686872415524e+00,7.424939127886920343e-01,1.411095812174078645e+00,1.915193880708027929e-01
1.349335250943197551e+01,2.010809235341779910e+00,8.154740810425256115e-01,1.371354706478270957e+00,2.003225836522519177e-01
1.253829739890379891e+01,1.071308127471741090e+00,8.746437114104222976e-01,1.641123133151927815e+00,4.205165900861981276e-01
1.603676076299442865e+00,2.037266180432443008e+00,6.437989021212171536e-01,9.229838241360206474e-01,1.335013101144181258e-01
1.046269956472428397e+01,1.214500483269131514e+00,8.138339628569329909e-01,5.098040066908506862e-01,-4.332365688423014949e-02
7.287134163206802739e+00,1.126596174543481155e+00,7.253710595416557050e-01,1.587111783427030076e+00,2.596889619627084089e-01
7.600912106345102615e+00,2.338121953549460841e+00,5.178400879821905001e-01,1.771138377571920497e+00,2.460867789290420715e-01
1.922837286453444250e+01,2.753890808019672232e+00,6.460860180538477993e-01,1.793774663242757361e+00,2.886554952564564513e-01
4.105880694427728628e+00,1.731475133848624059e+00,7.078280389030419117e-01,1.846233730238668880e+00,3.533754977912795803e-01
2.678986637411625349e+00,8.899013382859997101e-01,8.860955136389957465e-01,1.296403202251130260e+00,1.552996550725604108e-01
6.796694052850195789e+00,1.627527420746113007e+00,7.504270740805991657e-01,5.931572184836612083e-01,-2.294007118159703540e-02
1.321126850345953230e+01,2.483574877921707724e+00,8.366038319135581380e-01,1.907905288787286269e+00,4.691503394811101235e-01
6.122563110880526516e+00,9.283142114842477532e-01,7.890157555078813889e-01,3.420681910933319192e-01,-6.368771389628150037e-02
1.441059634797928979e+01,9.696767351126662771e-01,8.356593883998095773e-01,4.635914589894271631e-01,-5.552494668791867205e-02
1.420674552154619086e+01,2.696062095912658219e+00,5.328777492552322359e-01,1.244362477611789863e+00,9.669369157780079160e-02
9.325687445183790558e+00,2.345475860493361431e+00,7.136995156217790237e-01,1.563748046530455404e+00,2.294627480863657976e-01
1.685928656333202014e+01,2.196935574769939947e+00,5.798894668320042634e-01,1.162439216058172159e-01,-5.244157108130133998e-02
7.151887300269282655e+00,2.866149760103244404e+00,7.798250625681922843e-01,1.216716810405566118e+00,1.261063109980659069e-01
1.284068207784090454e+01,2.369800691880644017e+00,8.752421362779617686e-01,2.309925668831745993e-01,-8.031384298091348573e-02
1.126043647581513696e+01,9.526129720918703470e-01,5.973564577063059655e-01,1.528076828364410167e+00,1.933155200479079738e-01
2.362188330752891030e+00,2.964193169997151323e+00,5.185386406450042118e-01,1.229310148030891003e+00,1.113654842238050724e-01
7.597289612360163424e+00,2.894246710975276748e+00,7.550074142896240348e-01,8.432195124140737796e-01,2.311329283189950817e-02
1.169963249719788578e+01,8.470046224266182255e-01,7.623527011367050576e-01,1.065618456938639103e+00,8.750777300796304392e-02
1.954509145001539494e+01,2.136289845453259506e+00,5.640316864940065900e-01,8.637491554533635041e-01,2.112599536293285896e-02
1.588938129057611981e+01,1.089651537495548883e+00,6.581714732691906766e-01,1.625006162832758561e+00,2.455096515692680448e-01
1.013723292610372084e+01,1.204454123133773091e+00,6.898997978900752726e-01,8.216087021472595620e-01,1.729432368311430157e-02
4.732938978828922671e+00,2.325028791121219296e+00,5.121232075428553410e-01,1.656004304406480498e+00,2.079878304514809484e-01
6.129286932069700100e+00,5.358323447343555923e-01,8.878866103477013327e-01,1.042317656213525900e+00,7.942976496399019315e-02
1.806056416455858571e+00,1.891269494412359364e+00,5.448748236379792331e-01,8.398747239115395002e-01,5.696709257855710196e-02
1.205003543011819289e+01,2.914998630975342842e+00,5.123186648022689527e-01,1.811333734371959991e+00,2.561186498098877440e-01
9.060374310484785809e+00,2.122909205951437617e+00,5.748384911345610915e-01,1.149654053827727562e+00,7.923553392183160793e-02
1.351231219839828057e+01,1.198433938110146757e+00,6.926423325094915873e-01,1.349835721801139643e+00,1.580119104611405201e-01
1.109778812922507463e+01,2.995496177970731644e+00,7.371924433806766874e-01,1.070117251256632818e+00,7.431193127354471240e-02
8.918898625582912132e+00,1.229965368064948272e+00,8.274957579265134200e-01,1.632536013978020728e+00,3.498964143727313347e-01
7.688493524185844308e+00,1.169084634066302364e+00,5.783406641949864202e-01,1.476010878536261561e+00,1.707327449132354791e-01
1.771822683897191997e+00,1.331103778559504125e+00,8.401998266084197420e-01,1.297305049794516274e-01,4.439399841590580681e-02
1.967637434099812666e+01,1.570141240921132164e+00,7.860698755161944495e-01,5.591859383939867811e-01,-3.171803725624051246e-02
2.428748481240938784e+00,1.047678318258276953e+00,6.771283100915009845e-01,8.427390919924762080e-01,3.309004424956578372e-02
1.483855706716947775e+00,6.300451202604222534e-01,7.865256380582527074e-01,1.352626075563586161e+00,1.226677731693411738e-01
5.090755442115065144e+00,2.275787808870179951e+00,7.915978806252103039e-01,1.587103388719413921e+00,2.822263656958566846e-01
3.587538686681426725e+00,7.397406727823068184e-01,8.907454522305614519e-01,1.929096132527036600e+00,5.065728456317184492e-01
1.609422390532230551e+01,1.785972251130545807e+00,8.585728394329350532e-01,1.605389696009642542e+00,3.459423289003195068e-01
3.880963624752435948e+00,9.377297388557427338e-01,7.904739114240006970e-01,1.766312970220143885e+00,3.702581806251002416e-01
7.459051272457067228e+00,2.682680498715392936e+00,6.505992350614175912e-01,1.198621242029743073e+00,9.799092768760768457e-02
1.251719238686763713e+00,1.773517070525256312e+00,6.524151856252463633e-01,1.669013925934825560e+00,3.351782945881385256e-01
1.869981266642124140e+01,1.897942965166642182e+00,7.861877233303012913e-01,1.283852505563547464e+00,1.565647143947656861e-01
7.099767496725619687e+00,2.220015573779866358e+00,8.145141935502295816e-01,1.499888284423213536e+00,2.528305440262914039e-01
1.701468984137502360e+01,2.471824420518713872e+00,5.880455957740856610e-01,6.923584996275491399e-01,-5.459029856821333293e-03
1.927676198557574239e+01,2.892369305394662415e+00,8.683330420263947191e-01,1.162077005633720628e+00,1.294333780705738679e-01
