t,x,v,viscoelastic_damping_force,dv_dt
3.750750150030005781e+00,4.113849089689768923e-01,-1.447690708154629746e+00,4.963225746049479067e-03,-4.546043218255014229e-01
3.756751350270053802e+00,4.026889138386174904e-01,-1.450382301600793955e+00,4.080058847055262859e-03,-4.424378652645790111e-01
3.762752550510101823e+00,3.939769849665454848e-01,-1.453001258037814880e+00,3.197947035825625048e-03,-4.303928838071514607e-01
3.768753750750149845e+00,3.852495559277854809e-01,-1.455548286725810048e+00,2.316930443312424995e-03,-4.184631958725316681e-01
3.774754950990197866e+00,3.765070554535742131e-01,-1.458024052493060108e+00,1.437048592147334870e-03,-4.066431228343111992e-01
3.780756151230245887e+00,3.677499094058010454e-01,-1.460429200147451700e+00,5.583406083313798961e-04,-3.949274389266713703e-01
3.786757351470293909e+00,3.589785398735849120e-01,-1.462764341968519233e+00,-3.191548808289766930e-04,-3.833113218423230828e-01
3.792758551710341930e+00,3.501933648762382001e-01,-1.465030055946386467e+00,-1.195399774204361845e-03,-3.717903085590085754e-01
3.798759751950389951e+00,3.413947993808450487e-01,-1.467226899114034921e+00,-2.070356385591397980e-03,-3.603602569326375682e-01
3.804760952190437973e+00,3.325832553022614047e-01,-1.469355407547302761e+00,-2.943987443712705807e-03,-3.490173096484798232e-01
3.810762152430485994e+00,3.237591415031147446e-01,-1.471416096364885462e+00,-3.816256092216904761e-03,-3.377578616427571179e-01
3.816763352670534015e+00,3.149228637938043529e-01,-1.473409459728335813e+00,-4.687125889678606279e-03,-3.265785307299906015e-01
3.822764552910582037e+00,3.060748249325013215e-01,-1.475335970842063693e+00,-5.556560809598423342e-03,-3.154761311858599315e-01
3.828765753150630058e+00,2.972154246251482168e-01,-1.477196081953336293e+00,-6.424525240402963536e-03,-3.044476500492130366e-01
3.834766953390678079e+00,2.883450595254595239e-01,-1.478990224352278116e+00,-7.290983985444832519e-03,-2.934902259202579189e-01
3.840768153630725656e+00,2.794641238614197221e-01,-1.480718812664579165e+00,-8.155902192538201992e-03,-2.826011308197831084e-01
3.846769353870773678e+00,2.705730106738386542e-01,-1.482382255166330154e+00,-9.019245219447281914e-03,-2.717777548527489095e-01
3.852770554110821699e+00,2.616721090963845531e-01,-1.483980935408741431e+00,-9.880978941726490522e-03,-2.610175878899265167e-01
3.858771754350869720e+00,2.527618062320283188e-01,-1.485515223035073884e+00,-1.074106953716806069e-02,-2.503182086940126116e-01
3.864772954590917742e+00,2.438424873273924431e-01,-1.486985474894023440e+00,-1.159948346600060340e-02,-2.396772734683011441e-01
3.870774154830965763e+00,2.349145357727511485e-01,-1.488392035039720396e+00,-1.245618747088909559e-02,-2.290925056073610799e-01
3.876775355071013784e+00,2.259783331020301378e-01,-1.489735234731730085e+00,-1.331114857693489056e-02,-2.185616867249970952e-01
3.882776555311061806e+00,2.170342589928068167e-01,-1.491015392435052211e+00,-1.416433409167570934e-02,-2.080826488274255537e-01
3.888777755551109827e+00,2.080826912663101824e-01,-1.492232813820121740e+00,-1.501571160508564581e-02,-1.976532675092041447e-01
3.894778955791157848e+00,1.991240058874207686e-01,-1.493387791762808003e+00,-1.586524898957517027e-02,-1.872714560586606070e-01
3.900780156031205870e+00,1.901585769646708113e-01,-1.494480606344414930e+00,-1.671291439999111200e-02,-1.769351603683849972e-01
3.906781356271253891e+00,1.811867767502441107e-01,-1.495511524851681484e+00,-1.755867627361668015e-02,-1.666423545547820462e-01
3.912782556511301912e+00,1.722089756399761140e-01,-1.496480801776781444e+00,-1.840250333017146023e-02,-1.563910371987352055e-01
3.918783756751349934e+00,1.632255421733538880e-01,-1.497388678817322960e+00,-1.924436457181139676e-02,-1.461792281271150074e-01
3.924784956991397955e+00,1.542368430335159524e-01,-1.498235384876349219e+00,-2.008422928312882105e-02,-1.360049656621724057e-01
3.930786157231445976e+00,1.452432446976258673e-01,-1.499021138904685913e+00,-2.092206685015460949e-02,-1.258663061571515251e-01
3.936787357471493998e+00,1.362451135831491134e-01,-1.499746151181950982e+00,-2.175784674771530369e-02,-1.157613221208231291e-01
3.942788557711542019e+00,1.272428129442902955e-01,-1.500410617515131273e+00,-2.259153887899972499e-02,-1.056880969526493019e-01
3.948789757951590040e+00,1.182367052136421570e-01,-1.501014722481402774e+00,-2.342311331645612407e-02,-9.564472614887409296e-02
3.954790958191638062e+00,1.092271520346778796e-01,-1.501558639479083634e+00,-2.425254029821356794e-02,-8.562931605317664063e-02
3.960792158431686083e+00,1.002145142617510698e-01,-1.502042530727634828e+00,-2.507979022808193986e-02,-7.563998273739233613e-02
3.966793358671734104e+00,9.119915196009575897e-02,-1.502466547267660379e+00,-2.590483367555193941e-02,-6.567485101759105992e-02
3.972794558911782126e+00,8.218142440582647257e-02,-1.502830828960906251e+00,-2.672764137579507551e-02,-5.573205357800666004e-02
3.978795759151830147e+00,7.316169008593809142e-02,-1.503135504490261454e+00,-2.754818422966368030e-02,-4.580973017941554482e-02
3.984796959391878168e+00,6.414030669830599052e-02,-1.503380691359758048e+00,-2.836643330369089527e-02,-3.590602693231848691e-02
3.990798159631926190e+00,5.511763115168595573e-02,-1.503566495894570254e+00,-2.918235983009067475e-02,-2.601909561868644832e-02
3.996799359871974211e+00,4.609401956571418379e-02,-1.503693013241015120e+00,-2.999593520675780667e-02,-1.614709304909623527e-02
4.002800560112022232e+00,3.706982727090736562e-02,-1.503760327366552296e+00,-3.080713099726786752e-02,-6.288180444800950397e-03
4.008801760352070254e+00,2.804540880866257524e-02,-1.503768511059784263e+00,-3.161591893087726396e-02,3.559477163341834977e-03
4.014802960592118275e+00,1.902111793125732531e-02,-1.503717625930455881e+00,-3.242227090252321892e-02,1.339771152512247293e-02
4.020804160832166296e+00,9.997308047533622760e-03,-1.503607722545381886e+00,-3.322615892599904697e-02,2.322835126217551172e-02
4.026805361072214318e+00,9.743347114899575390e-04,-1.503438841433789364e+00,-3.402755487380967891e-02,3.305321969983786995e-02
4.032806561312262339e+00,-8.047448402768893339e-03,-1.503211011978542899e+00,-3.482643090082793852e-02,4.287413989246360857e-02
4.038807761552310360e+00,-1.706768792253721828e-02,-1.502924252500736690e+00,-3.562275927646582629e-02,5.269293344841716187e-02
4.044808961792358382e+00,-2.608603029360627434e-02,-1.502578570375213918e+00,-3.641651233377637964e-02,6.251142056775096933e-02
4.050810162032406403e+00,-3.510212178026431845e-02,-1.502173962030567855e+00,-3.720766246945372141e-02,7.233142061181004057e-02
4.056811362272454424e+00,-4.411560846529655883e-02,-1.501710412949140094e+00,-3.799618214383302522e-02,8.215475267182931196e-02
4.062812562512502446e+00,-5.312613624998523132e-02,-1.501187897667021875e+00,-3.878204388089052934e-02,9.198323613826225875e-02
4.068813762752550467e+00,-6.213335085410950920e-02,-1.500606379774053867e+00,-3.956522026824353666e-02,1.018186912735109251e-01
4.074814962992598488e+00,-7.113689781594560724e-02,-1.499965811913825720e+00,-4.034568395715042166e-02,1.116629397919820105e-01
4.080816163232646510e+00,-8.013642249226661518e-02,-1.499266135783676734e+00,-4.112340766251062346e-02,1.215178054529646445e-01
4.086817363472694531e+00,-8.913157005834275448e-02,-1.498507282134694973e+00,-4.189836416286461807e-02,1.313851146737149700e-01
4.092818563712742552e+00,-9.812198550794104523e-02,-1.497689170771717926e+00,-4.267052630039398081e-02,1.412666971723331444e-01
4.098819763952790574e+00,-1.071073136533257086e-01,-1.496811710553332730e+00,-4.343986698092132392e-02,1.511643866525337332e-01
4.104820964192838595e+00,-1.160871986452660931e-01,-1.495874799153037893e+00,-4.420635912546737323e-02,1.610800210070054694e-01
4.110822164432886616e+00,-1.250612822959631665e-01,-1.494878322799302772e+00,-4.496997550233828439e-02,1.710154412411704627e-01
4.116823364672934638e+00,-1.340292070717975237e-01,-1.493822157934054040e+00,-4.573068902970950367e-02,1.809724957232670406e-01
4.122824564912982659e+00,-1.429906146118956056e-01,-1.492706169709446140e+00,-4.648847262443379230e-02,1.909530395492234911e-01
4.128825765153030680e+00,-1.519451454747690888e-01,-1.491530211817768237e+00,-4.724329917637187792e-02,2.009589354220136237e-01
4.134826965393078702e+00,-1.608924391383149133e-01,-1.490294126491444437e+00,-4.799514154839248925e-02,2.109920549952461200e-01
4.140828165633126723e+00,-1.698321339998152546e-01,-1.488997744503034015e+00,-4.874397257637232139e-02,2.210542804356829816e-01
4.146829365873174744e+00,-1.787638673759376351e-01,-1.487640885165230964e+00,-4.948976506919607748e-02,2.311475062477078846e-01
4.152830566113222766e+00,-1.876872755027347295e-01,-1.486223356330863998e+00,-5.023249180875642012e-02,2.412736414079515723e-01
4.158831766353270787e+00,-1.966019935356445869e-01,-1.484744954392896998e+00,-5.097212554995400602e-02,2.514346118637568184e-01
4.164832966593318808e+00,-2.055076555494904644e-01,-1.483205464284428565e+00,-5.170863902069746526e-02,2.616323634549180266e-01
4.170834166833365941e+00,-2.144038945384794670e-01,-1.481604659478692687e+00,-5.244200492190331797e-02,2.718688653241682074e-01
4.176835367073413963e+00,-2.232903424162081540e-01,-1.479942301989057185e+00,-5.317219592749637680e-02,2.821461138882097042e-01
4.182836567313461984e+00,-2.321666296148241493e-01,-1.478218140448086748e+00,-5.389918464502809620e-02,2.924661369737458494e-01
4.188837767553510005e+00,-2.410323832393996835e-01,-1.476431904890501023e+00,-5.462294343602717983e-02,3.028309969447922634e-01
4.194838967793558027e+00,-2.498872305733740862e-01,-1.474583326050396437e+00,-5.534344476199466734e-02,3.132428009668860591e-01
4.200840168033606048e+00,-2.587307971932770734e-01,-1.472672121361696229e+00,-5.606066099726264573e-02,3.237037058414329316e-01
4.206841368273654069e+00,-2.675627065356754875e-01,-1.470697992477553173e+00,-5.677456438627762059e-02,3.342159255425775077e-01
4.212842568513702091e+00,-2.763825798971735193e-01,-1.468660625270348463e+00,-5.748512704360045356e-02,3.447817403972003314e-01
4.218843768753750112e+00,-2.851900364344123751e-01,-1.466559689831693269e+00,-5.819232095390641096e-02,3.554035075219600937e-01
4.224844968993798133e+00,-2.939846931640707761e-01,-1.464394840472427406e+00,-5.889611797198514992e-02,3.660836726490390158e-01
4.230846169233846155e+00,-3.027661649628644036e-01,-1.462165715722619552e+00,-5.959648982274069057e-02,3.768247834809274610e-01
4.236847369473894176e+00,-3.115340645675463427e-01,-1.459871938331567698e+00,-6.029340810119146465e-02,3.876295047235183144e-01
4.242848569713942197e+00,-3.202880025749068049e-01,-1.457513115267799142e+00,-6.098684427247029471e-02,3.985006349559821470e-01
4.248849769953990219e+00,-3.290275874417733504e-01,-1.455088837719070050e+00,-6.167676967182435938e-02,4.094411255053617693e-01
4.254850970194038240e+00,-3.377524254850107210e-01,-1.452598681092365673e+00,-6.236315550461524887e-02,4.204541015035628826e-01
4.260852170434086261e+00,-3.464621208815207298e-01,-1.450042205013900354e+00,-6.304597284631893728e-02,4.315428853144307464e-01
4.266853370674134283e+00,-3.551562756380787222e-01,-1.447418952976245565e+00,-6.372519263962808655e-02,4.427110224894346135e-01
4.272854570914182304e+00,-3.638344859240341123e-01,-1.444728413878770379e+00,-6.440078534421352086e-02,4.539623056951055391e-01
4.278855771154230325e+00,-3.724963462399107916e-01,-1.441970080740344162e+00,-6.507272134211650183e-02,4.653008118050103170e-01
4.284856971394278347e+00,-3.811414496808703811e-01,-1.439143441637777521e+00,-6.574097095790829015e-02,4.767309372528837352e-01
4.290858171634326368e+00,-3.897693851924868835e-01,-1.436247944540550936e+00,-6.640550419370193358e-02,4.882574327852674534e-01
4.296859371874374389e+00,-3.983797375707466282e-01,-1.433282997310814988e+00,-6.706629072915232248e-02,4.998854454730988217e-01
4.302860572114422411e+00,-4.069720874620483819e-01,-1.430247967703390577e+00,-6.772329992145612043e-02,5.116205646846094801e-01
4.308861772354470432e+00,-4.155460113632031272e-01,-1.427142183365768702e+00,-6.837650080535179198e-02,5.234688722929932148e-01
4.314862972594518453e+00,-4.241010816214344503e-01,-1.423964931838109793e+00,-6.902586209311963039e-02,5.354369974042004765e-01
4.320864172834566475e+00,-4.326368664343780424e-01,-1.420715460553245713e+00,-6.967135217458170215e-02,5.475321759023656920e-01
4.326865373074614496e+00,-4.411529298500820317e-01,-1.417392976836677088e+00,-7.031293911710188860e-02,5.597623151227940630e-01
4.332866573314662517e+00,-4.496488317670072066e-01,-1.413996647906575532e+00,-7.095059066558587202e-02,5.721360639751374988e-01
4.338867773554710539e+00,-4.581241279340262373e-01,-1.410525600873782537e+00,-7.158427424248114956e-02,5.846628888523828227e-01
4.344868973794758560e+00,-4.665783693142446786e-01,-1.406978913457793690e+00,-7.221395688686604863e-02,5.973531546983940066e-01
4.350870174034806581e+00,-4.750110960909262880e-01,-1.403355530550058905e+00,-7.283960468448447134e-02,6.102182041197073969e-01
4.356871374274854603e+00,-4.834218462602866140e-01,-1.399654392501752165e+00,-7.346118359310249701e-02,6.232704655242458092e-01
4.362872574514902624e+00,-4.918101510130237775e-01,-1.395874359394897679e+00,-7.407865899200531679e-02,6.365235484717708392e-01
4.368873774754950645e+00,-5.001755328271768608e-01,-1.392014182278408230e+00,-7.469199549847682640e-02,6.499923503350162335e-01
4.374874974994998666e+00,-5.085175054681257967e-01,-1.388072503168084726e+00,-7.530115696779966783e-02,6.636931737593485536e-01
4.380876175235046688e+00,-5.168355739885915900e-01,-1.384047855046615316e+00,-7.590610649325520154e-02,6.776438524387315976e-01
4.386877375475094709e+00,-5.251292347286359297e-01,-1.379938661863577165e+00,-7.650680640612349259e-02,6.918638856167994566e-01
4.392878575715142730e+00,-5.333979753156616876e-01,-1.375743238535435120e+00,-7.710321827568338005e-02,7.063745817310211894e-01
4.398879775955190752e+00,-5.416412746644125864e-01,-1.371459790945542156e+00,-7.769530290921236593e-02,7.211992116267014197e-01
4.404880976195238773e+00,-5.498586009731187829e-01,-1.367086387079401666e+00,-7.828302015890727106e-02,7.363631679784012896e-01
4.410882176435286794e+00,-5.580494054139876203e-01,-1.362620870738984191e+00,-7.886632831899723084e-02,7.518941261374073592e-01
4.416883376675334816e+00,-5.662131316006298043e-01,-1.358060999546518044e+00,-7.944518503856665137e-02,7.678222452100553763e-01
4.422884576915382837e+00,-5.743492065693907023e-01,-1.353404309225319180e+00,-8.001954644524833515e-02,7.841803451816559134e-01
4.428885777155430858e+00,-5.824570396542634310e-01,-1.348648097061610152e+00,-8.058936703641962629e-02,8.010041090723437618e-01
4.434886977395478880e+00,-5.905360224868895225e-01,-1.343789421904519221e+00,-8.115459967920239659e-02,8.183322986103811481e-01
4.440888177635526901e+00,-5.985855289965584802e-01,-1.338825104166079694e+00,-8.171519561046301783e-02,8.362069816456565441e-01
4.446889377875574922e+00,-6.066049154102080010e-01,-1.333751725821231693e+00,-8.227110443681247276e-02,8.546737715790434509e-01
4.452890578115622944e+00,-6.145935201932385405e-01,-1.328565629627310951e+00,-8.282227412889470175e-02,8.737820789084003170e-01
4.458891778355670965e+00,-6.225506540908317676e-01,-1.323262790811821743e+00,-8.336865006301420744e-02,8.935853497960506431e-01
4.464892978595718986e+00,-6.304756049489056435e-01,-1.317838888839129252e+00,-8.391017549260905428e-02,9.141413502952525638e-01
4.470894178835767008e+00,-6.383676346586695249e-01,-1.312289260595614904e+00,-8.444679124613255206e-02,9.355124433460888511e-01
4.476895379075815029e+00,-6.462259716436734580e-01,-1.306608799356184125e+00,-8.497843500013099738e-02,9.577658622551636913e-01
4.482896579315863050e+00,-6.540498108598075122e-01,-1.300791954784263682e+00,-8.550504127924361819e-02,9.809740121092935805e-01
4.488897779555911072e+00,-6.618383137953025575e-01,-1.294832732931803898e+00,-8.602654145620260151e-02,1.005214780702789579e+00
4.494898979795959093e+00,-6.695906084707294870e-01,-1.288724696239277767e+00,-8.654286375183310731e-02,1.030571858236209559e+00
