rho,T,P,P_noisy
7.002028328553884240e-01,4.814299403326057103e+00,3.140589614272975894e+00,3.709819929658457305e+00
3.203619960374251452e+00,1.936122651041791265e+00,1.955372525604526235e+00,1.172472989990666292e+00
9.847467477245988032e-01,1.387030170500243464e+00,9.227942372643753721e-01,1.604550179168851232e+00
3.984871976377610814e+00,3.803056511684733021e+00,8.515329975685524744e+00,8.133211528322357609e+00
5.826461319134018879e+00,4.361312013639544460e+00,1.177654958763573845e+01,1.082007345501435580e+01
9.334773725051827009e-01,2.022735095809795602e+00,1.477580623647134050e+00,8.628445059418268226e-01
4.651979303822139755e+00,1.233821692920989754e+00,-2.007362513834574091e+00,-2.490619569457101168e+00
5.597644620436729390e+00,3.705178840094036197e+00,8.089776168540002033e+00,8.086302248369982237e+00
5.688938933474078752e+00,4.526955927922369227e+00,1.274542497438457289e+01,1.222943723789144954e+01
3.990068427046521427e-01,4.473651656788376840e+00,1.707231211763797329e+00,9.521084813738330821e-01
7.755019487058959271e+00,1.484771707666946661e+00,-8.048237569685360526e+00,-8.180484587251012130e+00
7.247744679559657399e+00,2.471619318788300212e+00,-1.707712483240719337e+00,-7.457605118439332159e-01
3.040410666900510872e+00,3.126206246410680123e+00,5.528455667912370863e+00,5.177280226718070644e+00
4.766319761491079277e+00,1.302978199324613229e+00,-1.962135408691896954e+00,-1.730008650967024275e+00
7.417900606542544573e+00,2.203809600809010671e+00,-3.665869231225508784e+00,-3.625895815610775674e+00
8.357339834900958664e+00,2.442654487049803258e+00,-4.884578383416311453e+00,-3.555544526319024179e+00
2.552392537684649909e+00,1.965789680999368905e+00,2.231828940805258732e+00,1.282699860975519357e+00
7.731237754091123904e+00,2.928989510627035386e+00,-9.787499902465413015e-03,5.379033237050240279e-01
4.299563858745449885e+00,3.136674015527025627e+00,5.831009517097567318e+00,5.190317019197510540e+00
9.536288831566677615e+00,3.501264058067357077e+00,-5.591490563311225515e-01,-8.553566833411903048e-01
8.795818400662504644e+00,4.317830981461311168e+00,8.357349674302959386e+00,8.309008847606254022e+00
3.644116078769924272e+00,2.230372453200959892e+00,2.649088568289195589e+00,4.242131669188215604e+00
3.662341890802461641e+00,3.231791376669533644e+00,6.176042730342118148e+00,5.794540075200455220e+00
4.909775027849127227e+00,1.597597386526356189e+00,-1.127782045305754988e+00,-2.072224101929923457e+00
9.610383487059728225e+00,3.334254233235633968e+00,-2.198888147681799410e+00,-1.550206347511186245e+00
1.525407357859557944e+00,1.507634714754063410e+00,1.269605391493514146e+00,8.499873373284625444e-01
5.534122538472692199e+00,3.797210441489339061e+00,8.629237281183485209e+00,8.507762104338139508e+00
6.512336468989230909e+00,1.822749018152128198e+00,-3.363130268961498359e+00,-3.375151180433626497e+00
7.228545236803459062e+00,2.767507922822267652e+00,1.260615988851903069e-01,1.745559916756365126e-01
7.644370223063455816e-01,4.624649437573136623e+00,3.260853380459479034e+00,3.175784066281033269e+00
6.033221644536023831e+00,1.780058288097472907e+00,-2.495370209405438189e+00,-2.361491991418411374e+00
4.559366240925109892e+00,1.503626591275159630e+00,-9.150532951743239884e-01,-7.213734940564522358e-01
3.460227236111819149e+00,3.931065556643679848e+00,8.536187133476342837e+00,8.963148542585312128e+00
9.708303879417677251e+00,3.362764042153138178e+00,-2.266705750564923960e+00,-2.480322318514755153e+00
1.149688306123389570e+00,4.507757960353135473e+00,4.577739135363432688e+00,4.203374063685981099e+00
7.116048646468563277e+00,1.606520553516227690e+00,-5.818747693493832251e+00,-6.350522832827358855e+00
2.123168576871673707e+00,4.846039128160806619e+00,8.342567239537755697e+00,8.638921689622355515e+00
9.486212665788826826e+00,3.527012234872210605e+00,-1.908117326118130563e-01,-2.139608052098706525e-01
5.053114135022062747e+00,4.770362926684578397e+00,1.377214256886636434e+01,1.404874485458028133e+01
4.588537154125946316e+00,1.751511378116648920e+00,-4.484588130509559178e-02,2.242522396028400755e-01
2.560166632117539809e+00,4.446484766051275628e+00,8.565460964124214982e+00,9.408399430801518193e+00
5.384415984124847121e+00,3.549928934724172258e+00,7.368997367598570492e+00,7.472749915382088659e+00
8.656856664805834711e+00,3.279863226570833845e+00,1.408845185223412955e-01,5.170701768673726662e-01
8.135254839941196137e-01,4.606221874634393032e+00,3.437650449435375233e+00,2.836355536287968437e+00
6.616442367361453414e+00,4.568044303701565667e+00,1.288892208901037861e+01,1.234877125091540151e+01
1.550888430915735583e+00,4.733675853557837598e+00,6.273008649739804987e+00,6.117139776837624332e+00
2.328197692489577086e+00,4.666033664337805753e+00,8.528083056505947113e+00,7.919724218598723553e+00
8.553139726569355616e+00,2.688642989654098869e+00,-3.858668420510817043e+00,-3.513871811615243423e+00
8.154884739961540951e-01,3.275958446510384814e+00,2.352819944247895645e+00,1.686293550110735229e+00
7.343541743697807433e+00,4.571083552862132748e+00,1.244925672158206353e+01,1.248344823094991973e+01
6.727459251901345416e-01,1.639236683061212840e+00,8.881952258558820645e-01,-3.408525848939183422e-01
5.144478432605404272e+00,1.142278239070815715e+00,-3.205128744849903732e+00,-3.757518606552576301e+00
6.272729076261123637e+00,1.687787793226284361e+00,-3.423125220855875561e+00,-3.592642888990349004e+00
1.555285512956199767e+00,2.927966499253937371e+00,3.445579965200659345e+00,3.316060121768046987e+00
8.040884976102187665e+00,1.956671097354745203e+00,-6.728628161874635083e+00,-7.624451033557773094e+00
2.288006721813349298e+00,3.198215922539208833e+00,5.001786226048105632e+00,5.056120765594338096e+00
4.809256609392389414e+00,2.153005350266524953e+00,1.255923294055239836e+00,1.743355308406881576e+00
2.478783991802038233e+00,1.965575117919522885e+00,2.235242512842135820e+00,2.559362715460937299e+00
7.659500631866281495e+00,2.024591482964885003e+00,-5.284915159849026267e+00,-5.614206692067980065e+00
2.586299065990957935e+00,1.836551144009122893e+00,1.913900686138904961e+00,1.620252267054635542e+00
2.695607725414547851e+00,4.967428085888084155e+00,1.032125312459736755e+01,9.728102983747646704e+00
2.205500902607690494e-01,2.479160263981316614e+00,5.222514605918491259e-01,8.371454578978283489e-01
9.008392221947007172e+00,2.270078268744339933e+00,-7.998695441601466172e+00,-7.277866022725488548e+00
4.326099312932368823e-01,1.193235788275161635e+00,4.277534941152422165e-01,1.647757563649793755e-01
3.214405831699981952e+00,2.756173623589274868e+00,4.457608237933281536e+00,3.608699204459391296e+00
6.505370905844915619e+00,3.989166002585493587e+00,9.135491861002066116e+00,9.235493982304515015e+00
3.387648764762752229e+00,1.820191957578860542e+00,1.492894507890895062e+00,1.846779219944160833e+00
6.012340388923945511e+00,4.793841517307880551e+00,1.441187819517190150e+01,1.305081627030935465e+01
3.709192243841420211e+00,3.895443319710063523e+00,8.661973620089538528e+00,8.731151639905627704e+00
8.811516118611292470e+00,4.197311938050663827e+00,7.282632675721742999e+00,8.364826165562163851e+00
1.673894241293890417e+00,3.308863638738329893e+00,4.265314600931988664e+00,4.675638405646832751e+00
2.822632687086764069e-01,4.317094580154437367e+00,1.178973893942367512e+00,1.454203294403595415e+00
1.087030036279766243e+00,1.729831754233372543e+00,1.335109663048074990e+00,1.536170301710608088e+00
5.287521166547631601e+00,2.979901766369360772e+00,4.509479239126495287e+00,5.040428649773825320e+00
5.963460126235782255e+00,1.122840812892491602e+00,-4.942820387706325036e+00,-5.413404014609797699e+00
8.355637901906751708e+00,3.223704724649534725e+00,5.085874000814314400e-01,8.591849886293490002e-02
9.551015020796995714e+00,2.369145528409037915e+00,-9.231632827024331078e+00,-9.027848172577263242e+00
4.072913806261649228e+00,3.244069652264866654e+00,6.293160563147855768e+00,5.950495890902670837e+00
8.254582227134495298e+00,4.518773514991129225e+00,1.098284729456014475e+01,1.111219850466754266e+01
4.111180493808478609e+00,2.642595705645869764e+00,3.897949167059119979e+00,2.941667925243923509e+00
3.769504537074299666e+00,3.199918343911279717e+00,6.086006632125738669e+00,6.464983963983055304e+00
1.413673451786177093e+00,4.875789559140693008e+00,6.002305671009350085e+00,6.425791377109267621e+00
8.699668496780597948e+00,3.381749191499198837e+00,8.169512843022062043e-01,8.387902353508353004e-01
3.427461911771043646e+00,4.314962344892812496e+00,9.843421083277526407e+00,9.925632553851574613e+00
6.502241901018867232e+00,3.768950743422067706e+00,7.726444749709788340e+00,8.536770292561410400e+00
5.219938241121637290e+00,1.837942159330796521e+00,-6.897583362545098851e-01,-1.231305650195511969e+00
9.968691496822659204e+00,4.648588647578216104e+00,8.985734687107203911e+00,8.529156358964593565e+00
2.630776424021305626e+00,2.427304871064165592e+00,3.388463806795440902e+00,2.841560659837714553e+00
5.559836591433470865e+00,4.442095237889331472e+00,1.223570070549791033e+01,1.202333561987013688e+01
7.917359345502653412e+00,2.770039122964235823e+00,-1.536579743457430425e+00,-2.042154703961616136e+00
1.991701896514460168e+00,1.923261555759177455e+00,2.086802692386221736e+00,2.105326930980691458e+00
8.249420631381607194e+00,3.553531222338016438e+00,3.256503964535955475e+00,2.931135561536412748e+00
5.625880349989988538e+00,1.859746368270480676e+00,-1.326890105342878101e+00,-2.051464665170565027e+00
1.124838786922033984e+00,3.868371817393658763e+00,3.762920518878297482e+00,2.987831650790929494e+00
9.683761997439710001e+00,1.153088625972368497e+00,-1.482321183148356170e+01,-1.421738327804284552e+01
4.177330504989617666e+00,3.444210963639995793e+00,7.121022867700833814e+00,7.086583458724061479e+00
4.806521209413762818e+00,3.863807801994638691e+00,9.090341884005079365e+00,8.976672971837796666e+00
7.866176603287311941e+00,1.847535455651120539e+00,-6.766913581398094735e+00,-6.753628788696588892e+00
9.649909192949529313e+00,1.247930813824392970e+00,-1.453220565608618564e+01,-1.457338671400825980e+01
2.530831409937217558e+00,3.486970036732681688e+00,6.023056225511465023e+00,6.401112693302647649e+00
1.448038334391044124e+00,4.723908580921854394e+00,5.903659486608908047e+00,6.184789000706524931e+00
7.472835863478132445e+00,4.736784624777101271e+00,1.359443522368021462e+01,1.329958135050327961e+01
6.802671328143745200e+00,1.903717312102673365e+00,-3.668082900958861359e+00,-4.079846429565501253e+00
4.520553377667162920e+00,4.886429534913268924e+00,1.376567404552253393e+01,1.322231365124198632e+01
6.511308302967172779e+00,1.722103972837382813e+00,-3.818227200575521785e+00,-4.443792848681312968e+00
9.447084808331066341e+00,3.047581123104625700e+00,-4.004137796407199801e+00,-3.303064976372027672e+00
8.434918686060701276e+00,1.649069586961933620e+00,-9.372804061555433108e+00,-9.831073678887641165e+00
5.725375161992119821e+00,4.137416235902708905e+00,1.048322051695846824e+01,9.473697620187644830e+00
9.095405011654358773e+00,4.699793598535189965e+00,1.122158720608663884e+01,1.079984497515787290e+01
9.137823571036351566e+00,2.300372554579054096e+00,-8.244632397926693557e+00,-8.638813245082538117e+00
7.734440667135876524e+00,4.828375977918528683e+00,1.409532427062689663e+01,1.426025007770679665e+01
1.273753460141701099e+00,3.654049999775243585e+00,3.904057552562103517e+00,3.461066259669413725e+00
5.660918314774670002e+00,3.979177514493903001e+00,9.596443739334350909e+00,9.863820272852686699e+00
6.111942197206936989e+00,4.133058139040887369e+00,1.031427431737465028e+01,1.050853780467542720e+01
8.805414393958050923e+00,4.812418129564353109e+00,1.271221743629605072e+01,1.334563219531352907e+01
5.210676004379348747e+00,3.660936672131581915e+00,8.028452348907030967e+00,9.111948888443793138e+00
6.164638780247940097e+00,3.694128844300078818e+00,7.602057984748789465e+00,9.026510047314253882e+00
7.180122547608370986e+00,2.044921468436045942e+00,-3.901153443403424959e+00,-3.225736121962042180e+00
9.303258074502235297e-01,4.667924563554210593e+00,3.942191487879467715e+00,3.362341327241153977e+00
6.577951428612938134e-01,4.070454372115696273e+00,2.469858855809796250e+00,2.267759159309030270e+00
4.009384816123339190e-01,4.771026193862713427e+00,1.834874437730928287e+00,1.958697509236580370e+00
1.157671087938664023e+00,3.538879998989395315e+00,3.471566144876530924e+00,4.505629896874687290e+00
2.629293048060479254e+00,1.926037803938820403e+00,2.125239791709289339e+00,2.463549958007877905e+00
5.790292311132787528e-01,3.560441430889913050e+00,1.898255999562456608e+00,2.499942201863850411e+00
6.004818798651795575e+00,3.216935659047966745e+00,4.976903379664706861e+00,4.889927438858806319e+00
5.765662924401990352e+00,1.718389501239009576e+00,-2.211589491484867942e+00,-1.916447243329534533e+00
4.607385448163370256e+00,2.231881907183316471e+00,1.831082551868609798e+00,2.190178679853725274e+00
1.885986010578817595e-01,4.890446111900025095e+00,9.046351785385725597e-01,6.764809308070270921e-01
5.239909335455834594e+00,4.942922396513115046e+00,1.485503187480917653e+01,1.524369585663635007e+01
1.351049369543839695e+00,3.145299236696679657e+00,3.404257929797926963e+00,3.939663226661058282e+00
1.505462275267245853e-01,2.513378569490610559e+00,3.668634962915874320e-01,2.876806289136795147e-01
7.982651164805822042e+00,3.879006518925906644e+00,6.312420162123792977e+00,6.821493429183204782e+00
9.115464813383725939e+00,1.144854709568380091e+00,-1.310498575277368616e+01,-1.228100839761363083e+01
8.159689643624875588e-01,4.728975537281831620e+00,3.548277484737338838e+00,3.581427453975745134e+00
6.624081680852137666e+00,2.759747259670963349e+00,1.346564688586880720e+00,1.346725777475241692e+00
6.275402507377272343e-01,1.317665525869723631e+00,6.425037166305010983e-01,4.876950691172813324e-01
5.863668684030370670e+00,2.622217640820160067e+00,1.929747373534588917e+00,1.620092645021602884e+00
6.276725144144796431e+00,4.014015220438400533e+00,9.476245865073472885e+00,9.554321438396307542e+00
5.908844994687000529e+00,1.082845797726423864e+00,-4.964869684873743694e+00,-5.170783110787326997e+00
9.903971061161543687e+00,4.537797660897648022e+00,8.033675371624262596e+00,7.877685042424101169e+00
6.175148399168152835e+00,2.463726951331149273e+00,5.562903733111337345e-01,1.695447362309717709e-01
1.744721287063330406e+00,2.922168455676511734e+00,3.717423770370537284e+00,2.949399720391717050e+00
9.334828016494347125e+00,2.284351524674699707e+00,-9.012213207245711288e+00,-9.480835253108864435e+00
3.060212183961373178e+00,3.375405447480705146e+00,6.303536289307025697e+00,6.468035004285566103e+00
5.440317663176092111e+00,2.404394421772137136e+00,1.497142836976568248e+00,9.055736500131580380e-01
4.381870600504266910e+00,2.301080671594957217e+00,2.348052575885151150e+00,2.024065629099842223e+00
8.086714728159202892e+00,3.123127028933415428e+00,4.574292409652365166e-01,1.278509304440275329e+00
9.316301813631134854e-01,2.606987050534554484e+00,2.015857886025415269e+00,2.579115768264010899e+00
3.739368469286151075e+00,4.501713151705560634e+00,1.100868556177642077e+01,1.066197753559410621e+01
4.482883878499322350e+00,2.359654062005804409e+00,2.486657326362646359e+00,2.788347039750299849e+00
6.014396898226048727e+00,1.487987059730299322e+00,-3.687053569630475813e+00,-4.012196541884049950e+00
9.088288366807132590e+00,3.737649891317887718e+00,2.702999329631794012e+00,3.516793912930540777e+00
3.084831554980487667e+00,4.062495231973642262e+00,8.472080883072546698e+00,8.179234035403768033e+00
3.520813205879665730e+00,4.742872912257380946e+00,1.153714089721324143e+01,1.157799924739368436e+01
6.752860662063673303e+00,2.514312971330455504e+00,-3.284190426942714680e-01,3.639852654305980595e-01
2.168678434671623467e+00,2.800164293568990104e+00,3.982440227137671762e+00,3.568501847394521143e+00
5.147837013612478252e+00,3.929561934706834236e+00,9.430352582412382390e+00,1.008261968623170901e+01
3.265238582183974003e+00,2.729503747957894522e+00,4.380697835779495009e+00,3.971972165993776116e+00
6.275125983368381455e+00,4.989333054538624523e+00,1.571383823720679374e+01,1.583293610964197562e+01
5.847636960226349601e+00,2.915366581263670653e+00,3.510709870093830176e+00,3.362902523671030153e+00
6.890515880475045485e+00,1.697592427793979120e+00,-4.844924511185840998e+00,-4.889177029487618675e+00
