p_0,f,P_rad
7.194507410183781848e-11,7.162229147971940041e+09,2.355303479332808405e+06
9.907205874988558524e-11,2.361325986716463470e+10,5.144283584899247289e+08
1.824408433873975232e-11,6.207159623145671844e+09,8.544706694151317060e+04
2.487159914267789201e-11,1.063738362243285561e+10,1.368556629768854706e+06
8.215271432929084201e-11,1.188385563654463959e+10,2.324524570806755126e+07
6.727500669138005649e-11,2.553784248388274670e+09,3.329184518636215216e+04
9.530198300818882706e-11,1.136204308942737198e+10,2.614619189048202708e+07
4.282408589897382146e-11,4.160275543974668026e+09,9.500882978937531880e+04
4.852561264563099193e-11,1.157250240711328506e+09,7.303622085662922245e+02
3.577622726971183976e-11,1.482385584191666985e+10,1.064765926008277573e+07
8.239502738546843983e-11,2.697585069536882401e+10,5.957842830977048874e+08
2.687646833850086505e-11,1.550455091287414742e+10,7.185393112909344025e+06
4.418207982491724053e-11,2.468744050679559326e+10,1.216490704639223516e+08
6.934582337161097821e-11,1.266345848266057396e+10,2.134523821114905179e+07
9.220457242811219048e-11,1.669301977992199707e+10,1.134438513258002549e+08
8.315466546270273653e-11,4.171229265283021927e+09,3.620169235297473497e+05
1.764663542856113916e-11,1.831019008150717163e+10,5.997308135829370469e+06
8.776715450326253590e-11,2.387796186868913651e+09,4.330576799556586775e+04
8.121930991357854208e-11,2.344046418684292221e+10,3.359655730767008662e+08
5.236609307234078561e-11,2.174094727601766968e+10,1.040112890899212062e+08
5.983989329926844607e-11,2.168703464997088242e+10,1.345014240899039209e+08
4.988919138964071332e-11,1.076440637773852348e+09,5.779098842144792343e+02
1.499160954841497484e-11,1.276031351890639114e+10,1.028404332885473734e+06
3.882537311588074125e-11,9.614782253032388687e+09,2.226654012509472203e+06
9.217760726636056490e-11,2.525380717471527481e+10,5.781858610834071636e+08
6.387744592559246961e-11,2.251489893364300537e+10,1.775240022296715379e+08
1.883637029587389528e-11,8.206968265378988266e+09,2.783048071482952801e+05
5.962968156153451394e-11,1.981036908236273193e+10,9.350708500267504156e+07
6.565880241954765058e-11,6.602967180363134384e+09,1.417143385478242300e+06
8.301147668898839935e-11,8.650255474341686249e+09,6.670425423171208240e+06
6.234271860870870001e-11,5.798355710679796219e+09,7.597660307548948331e+05
2.812094168064334329e-11,1.870602968426505566e+09,1.674465808209954730e+03
9.729355946150389054e-11,2.034341454897856903e+10,2.764337054900839925e+08
3.666384002978751643e-11,1.954544349939600372e+10,3.351963457770869508e+07
7.528275399612074020e-11,1.698243681099444008e+10,8.096996046974283457e+07
7.189529021617220211e-11,2.068248515927976990e+10,1.611087048044509888e+08
9.309490734249840493e-11,1.520401451275255966e+10,7.974713889957989752e+07
7.885241583533084504e-11,2.495103247685238647e+10,4.037806188764412999e+08
4.489344647170741999e-11,2.486824643146000290e+10,1.292059790912939459e+08
1.432156810761133396e-11,9.067684866636343002e+09,2.397123306423737376e+05
6.907040261529360673e-11,3.430133068377889156e+09,1.142156211772296374e+05
1.106968060262665558e-11,1.794821780249165344e+10,2.180380194811711088e+06
1.471626199710882855e-11,2.026851812363403320e+09,6.320826401724173138e+02
1.208451157958353810e-11,9.536619298894161224e+09,2.087896420803648361e+05
6.158174343103086686e-11,2.470503370685951233e+10,2.369854603113454580e+08
8.086982603139596716e-11,2.108020676808683872e+09,2.233385744539105144e+04
1.632268532491000202e-11,5.663028277601802826e+09,4.738807814187087206e+04
3.873668421341107169e-11,1.564579209813270378e+10,1.547482031240795180e+07
4.412615544639757922e-11,2.374878916596213531e+10,1.043535510050529838e+08
9.094882442862998753e-11,1.715242333178416252e+10,1.229432426615100205e+08
6.817024712126602453e-11,2.020753528228094482e+10,1.321701822559975386e+08
4.642758982555407730e-11,1.335948027285544777e+10,1.184504649904174544e+07
9.298078828815095226e-11,1.681808492369659233e+10,1.188344446056296527e+08
7.184180872741098963e-11,1.312440884931439590e+10,2.642286441865827143e+07
7.050218219759745558e-11,2.621421032109695816e+10,3.907066178873012662e+08
7.408839492735569036e-11,9.988467325123641968e+09,9.443026889313112944e+06
5.876450990100248628e-11,4.269712586638758659e+09,1.984834104247989890e+05
5.207486791338682267e-11,1.989485641240139771e+10,7.252260361169119179e+07
9.752424609472020465e-11,2.118028779244541931e+10,3.255420404797589779e+08
6.146443135803229940e-11,3.009518894605867386e+09,5.359593737649473769e+04
4.655778646507137176e-11,2.216098498848376465e+10,8.862956192992733419e+07
1.842184274794481985e-11,2.578795044127805328e+10,2.504033631504300982e+07
2.730334121205673434e-11,3.985668555856723309e+09,3.253385375448535342e+04
9.849606263723183007e-11,1.509315605889938354e+10,8.670519272406356037e+07
9.655341193696022684e-11,4.818909698437650681e+09,8.694180984084325610e+05
1.026785232109030564e-11,9.298731155628009796e+09,1.362554001869694039e+05
1.700156392876758469e-11,1.309370425800278282e+10,1.466035126762064639e+06
7.110014181715682756e-11,2.998628285114609909e+10,6.633939670825632811e+08
2.962149546547005374e-11,1.529747578987075424e+10,8.273213332908303477e+06
6.972877167300837256e-11,3.135796990550995827e+09,8.130405574680588325e+04
2.888397982502231184e-11,2.230075732108733368e+10,3.496339874535839260e+07
4.571583863674566342e-11,1.698678745760203552e+10,2.988877786781477183e+07
3.932975754517716102e-11,3.189956229888391972e+09,2.769989364657995975e+04
3.218352841787591605e-11,2.423940662394934082e+10,6.011297261809831858e+07
7.976029810766435045e-11,1.510291306516280365e+10,5.700311410610936582e+07
3.734324444922556595e-11,1.175422867467877007e+10,4.597189277477283962e+06
9.231896370929784973e-11,1.662083116432568741e+10,1.117836744514364302e+08
2.698487277404220189e-11,1.186377885128961563e+10,2.491142755576609168e+06
9.054424979524259584e-11,2.472717931307849503e+10,5.141031162337998152e+08
2.381396976070790999e-11,1.660542960088651276e+10,7.410714069291691296e+06
3.663500739183024964e-11,2.173366486670745087e+10,5.083950556395515054e+07
9.853326474457741795e-11,1.998605879864964676e+10,2.643770967409776449e+08
1.425861463505432886e-11,2.959544895562420273e+10,2.539278140659330040e+07
8.544650412303468695e-11,1.931019962603461981e+09,1.755601855704354239e+04
2.473150553511694935e-11,5.338559479532588005e+09,8.591958609421415895e+04
5.671861721114918186e-11,1.930200418209460831e+10,7.634150872218120098e+07
9.623799819314091158e-11,3.782179256974078655e+09,3.277633396991380723e+05
2.070369061125976157e-11,2.744669615869674301e+10,4.019640452035278827e+07
4.392131606200236872e-11,8.149046868817402840e+09,1.470879681047238177e+06
5.573619679417403902e-11,1.015426332186134720e+10,5.707689715873329900e+06
6.870092622662199779e-11,2.812027704061834717e+10,4.855560815481637120e+08
4.026142917576880012e-11,2.118776140043270111e+10,5.556009583469489962e+07
3.238720907320872378e-11,1.621947958802414656e+09,1.255404426069268766e+03
9.170382779392858172e-11,1.632025975552708435e+10,1.025809864357640147e+08
1.072612971235521703e-11,1.069823520486369133e+10,2.603995994831752323e+05
9.831008517012553697e-11,7.985897785318256378e+09,6.796743698470666073e+06
2.343735752349828348e-11,1.826324825007416487e+09,1.056864370470043696e+03
3.079271501508047315e-11,1.652625386015349770e+10,1.215745618774324656e+07
7.584681116841962341e-11,7.441630192319058418e+09,3.050609040475938935e+06
7.777550756753674745e-11,2.434044533220904160e+10,3.567906580335521698e+08
5.617171992580687757e-11,2.675741406760055542e+10,2.683870656241891086e+08
1.193927451556210353e-11,1.797050698541647339e+10,2.548912970629926771e+06
3.003942920749414700e-11,6.098120275784219742e+09,2.157997543310804467e+05
2.871877108431299168e-11,1.285451416376672363e+10,3.886399302679013927e+06
9.030855615755790206e-11,7.639715703262087822e+09,4.803925103802378289e+06
5.129512478896996334e-11,1.767938263076331711e+10,4.409811991650880128e+07
7.906987464138501254e-11,1.148574579792633820e+10,1.879365682828814536e+07
9.156120650205064554e-11,9.198660252704896927e+09,1.037603991714142635e+07
4.538359243560882832e-11,1.795725514511692047e+10,3.672202472447942197e+07
9.314959727193365165e-11,7.573339572021745682e+09,4.935654624368150719e+06
7.123729881271990111e-11,1.050579008871894264e+10,1.068237165114603005e+07
6.443739412990741690e-11,1.761360798612486649e+10,6.856804859053055942e+07
5.056131605532751472e-11,1.072184590774619675e+10,5.837360938282470219e+06
4.979003476336698582e-11,1.048396171786816025e+10,5.175210550596366636e+06
3.915879529293014186e-11,2.898390114018426895e+09,1.871463250803441770e+04
3.510131631530741102e-11,2.768509490998526573e+09,1.251772840789782458e+04
5.366298798800016657e-11,2.510308851292318726e+10,1.914673764956430197e+08
4.668944434651102317e-11,2.198297054269791126e+09,8.803890600760181769e+03
3.360854584569287039e-11,1.124699035990878868e+10,3.122103948335982393e+06
1.663534538334473610e-11,1.218899435297669792e+10,1.054675519804013427e+06
9.759423610585444363e-11,2.296727500203260040e+10,4.479423491194363832e+08
6.154583105453648375e-11,1.258444633579759216e+10,1.639864647653405182e+07
4.023703150875720959e-11,1.326521842082821083e+10,8.649049680504210293e+06
8.562770331508577896e-11,1.387092769158634567e+10,4.680441606272543222e+07
5.383429166464062242e-11,1.193986343278847456e+09,1.018597697553618218e+03
8.522620174134942825e-11,2.072708023645570374e+10,2.283228096914271116e+08
2.482899498080253836e-11,7.224378472233097076e+09,2.903819093855962856e+05
2.310376060609132818e-11,2.920782292485935974e+10,6.342784699724406004e+07
3.117354055323753078e-11,2.204688893110404587e+10,3.893796632220150530e+07
8.742047100109436072e-11,2.410555671677339172e+10,4.340786831505514383e+08
7.881581175157154601e-11,8.949053504495101929e+09,6.887634871408751234e+06
3.952367620683194206e-11,1.394284034857405663e+10,1.017952200766492449e+07
9.401818810290233099e-11,1.739859496704717255e+10,1.390280421794965863e+08
8.743187857759454087e-11,2.641509657976342392e+10,6.188089241268817186e+08
4.492724763299958967e-11,7.652125812634954453e+09,1.196677205449346686e+06
6.398715091372365999e-11,2.294027123828164577e+09,1.960974502276508429e+04
9.863495236275603990e-11,1.501742814769483376e+10,8.522543733416059613e+07
7.356689495876855736e-11,1.272177442969017601e+10,2.446748094483693689e+07
2.779665138486440375e-11,1.430262516377771759e+10,5.573219801733377390e+06
6.387671525632626334e-11,2.609468603459790802e+10,3.151222701321494579e+08
9.021259681410542399e-11,2.743089110603970528e+09,7.968719800316196051e+04
5.790946140772356906e-11,2.029285653375868988e+10,9.697509138310675323e+07
5.206379481183489205e-11,1.341958926667954063e+10,1.516469112146346644e+07
7.708545914921965819e-11,1.826691151380274963e+10,1.133718535835194737e+08
5.086398051542760324e-11,2.561862443026586914e+10,1.860968674084061086e+08
6.698292080807800389e-11,9.667682699125255585e+09,6.774463632179502398e+06
1.063241322082846776e-11,3.750846534958464622e+09,3.869720297057867811e+03
7.865298831551508172e-11,1.248775797704692268e+10,2.596990735272857919e+07
9.649263794875294801e-11,1.400376691961694717e+10,6.173778572318008542e+07
8.606996467258443187e-11,2.143127572356750870e+10,2.655852920093013942e+08
8.350402506690748563e-11,2.444835705463646317e+10,4.184195127773656845e+08
5.262288994739875378e-11,4.684988125668125153e+09,2.307183497925829142e+05
7.618235649468240696e-11,3.426291967873610020e+09,1.383260323354565771e+05
5.402431931008876021e-11,2.899421287629397202e+10,3.373021869932767749e+08
2.021882031810583638e-11,2.992293139232555389e+10,5.322118004976077378e+07
1.301817600542500052e-11,8.542658241788738251e+09,1.560424318153195200e+05
4.133763792246091293e-11,3.181725586939229965e+09,3.028578441611970993e+04
8.529674119552086686e-11,1.954332321080630875e+10,1.813435393501580060e+08
5.231485047369846448e-11,2.253649519880736160e+10,1.195206023163379431e+08
1.999213170654122446e-11,1.410110104488019180e+10,2.724417551467616577e+06
1.301997694746550919e-11,7.608393163444952965e+09,9.822532951859266905e+04
5.750726004613580345e-11,6.339406586200817108e+09,9.236726792354898062e+05
3.235682322109562602e-11,2.069512695318255997e+10,3.271111336559905857e+07
6.748463972456405456e-11,1.101651691807273865e+10,1.158870845062774234e+07
3.661558483736022883e-11,4.278454544716231346e+09,7.769249140605599678e+04
4.992343753396133241e-11,6.222794376965167999e+09,6.462964690221616765e+05
2.272514122601004664e-11,2.750453774394598007e+10,4.882068220809018612e+07
4.652393897616319162e-11,1.440245819863706017e+10,1.605144215541638620e+07
6.117658547335793315e-11,2.363092595510338974e+10,1.967251345714879632e+08
5.774241365754594364e-11,2.552525934112041092e+10,2.364704918103382587e+08
1.919557234152120213e-11,1.026754540695073700e+10,7.076913765357417287e+05
8.740364747998859342e-11,2.300067043736865234e+10,3.613269045641242266e+08
7.424907431030098443e-11,2.390739536753736877e+10,3.032238058233221769e+08
2.339481785399271705e-11,2.274676775921973038e+10,2.478693126193925738e+07
1.992273860227065762e-11,1.257900821348337173e+10,1.715376780329418834e+06
2.560277856232720171e-11,2.937636640573376083e+10,7.960509633780059218e+07
4.692188736614981954e-11,1.816272948083325577e+10,4.106457141581922024e+07
3.203484563687227742e-11,2.553295587850602722e+10,7.286831793069066107e+07
3.057859614345493823e-11,1.608388452326917458e+10,1.076294063397760317e+07
6.648833371918880559e-11,1.042347514605169296e+10,9.017625115239275619e+06
2.074682175059289629e-11,1.212102752280055046e+10,1.604214125592492288e+06
2.917091390221387982e-11,8.989422638795969009e+09,9.606350479746345663e+05
9.230044572134303302e-11,2.337777457500811768e+10,4.293816678524620533e+08
2.059282321900545819e-11,2.917953686813626099e+10,5.020577352739518136e+07
3.004960563562789755e-11,1.944192736714575052e+09,2.231131984587530496e+03
9.176457489392455493e-11,9.365825382565933228e+09,1.120022519693645090e+07
8.029570239506346105e-11,9.507012496099975586e+09,9.104105518262270838e+06
5.034417139504131228e-11,5.085267885548256874e+09,2.931234332521137549e+05
9.725926320071322027e-11,2.266557346661082077e+10,4.224417064278579950e+08
3.942354154657232706e-11,2.802838608618842602e+09,1.658816937520227657e+04
6.343342808067926370e-11,5.186741294089061737e+09,5.036290391068464378e+05
2.830306019922188889e-11,1.714890515323426056e+10,1.189661839514894411e+07
5.133060845965637666e-11,2.828489135623422241e+10,2.771565756896057725e+08
3.207732556854026111e-11,1.847091617486944580e+10,2.051469917100943252e+07
7.486856461431729526e-11,2.570525320063126373e+10,4.084922524380034208e+08
2.657820979972163836e-11,2.095895200228791428e+10,2.319956042049317807e+07
8.974008025201183046e-11,2.715821783691597748e+10,7.252454783016177416e+08
9.072456777909344114e-11,2.451554375552227402e+10,4.992050691289074421e+08
7.917043564955569493e-11,2.285147559943485641e+10,2.890106390466703773e+08
8.973383301023113129e-11,5.756796657389572144e+09,1.529415938178165350e+06
3.721453554899155953e-11,1.893003218316451645e+10,3.043042667038827762e+07
1.466108960858853861e-11,2.260270663622336197e+10,9.495429795399229974e+06
9.174827732974612948e-11,2.368801467737445450e+10,4.466548445637758374e+08
6.191834923227465662e-11,2.500426654252952194e+10,2.510402973651426435e+08
1.395508872611777358e-11,1.610794092556057549e+10,2.254979401459263172e+06
