N,f,f_noisy
7.308290731273615393e+00,1.157866348996231087e+00,1.164399252949838148e+00
7.312736163591909033e+00,1.158015634272885563e+00,1.163106230855069478e+00
7.317181595910201786e+00,1.158164757654762234e+00,1.147337433299961296e+00
7.321627028228494538e+00,1.158313719400961839e+00,1.144194864034058012e+00
7.326072460546787291e+00,1.158462519770041776e+00,1.128554549516016081e+00
7.330517892865080931e+00,1.158611159020014325e+00,1.151957989818289896e+00
7.334963325183373684e+00,1.158759637408354415e+00,1.129522138949158094e+00
7.339408757501666436e+00,1.158907955191994965e+00,1.156579270508032664e+00
7.343854189819959188e+00,1.159056112627330437e+00,1.175546228590508058e+00
7.348299622138252829e+00,1.159204109970219054e+00,1.129729812766440356e+00
7.352745054456545581e+00,1.159351947475982803e+00,1.183416161310629544e+00
7.357190486774838334e+00,1.159499625399410094e+00,1.179414256944418371e+00
7.361635919093131086e+00,1.159647143994755769e+00,1.135017885591586229e+00
7.366081351411423839e+00,1.159794503515743980e+00,1.192638432361210921e+00
7.370526783729717479e+00,1.159941704215567970e+00,1.145796712501757630e+00
7.374972216048010232e+00,1.160088746346893185e+00,1.132171946522896544e+00
7.379417648366302984e+00,1.160235630161855713e+00,1.135253848658233755e+00
7.383863080684595737e+00,1.160382355912068508e+00,1.119058218978297825e+00
7.388308513002889377e+00,1.160528923848616722e+00,1.196793973103735587e+00
7.392753945321182130e+00,1.160675334222064814e+00,1.156127370137054688e+00
7.397199377639474882e+00,1.160821587282454326e+00,1.160544252284464894e+00
7.401644809957767635e+00,1.160967683279304330e+00,1.172456878789554402e+00
7.406090242276060387e+00,1.161113622461616979e+00,1.134193832135606428e+00
7.410535674594354028e+00,1.161259405077875950e+00,1.142783085026898515e+00
7.414981106912646780e+00,1.161405031376047559e+00,1.159789385059552869e+00
7.419426539230939532e+00,1.161550501603581642e+00,1.136732538141971283e+00
7.423871971549232285e+00,1.161695816007417559e+00,1.164060587730276097e+00
7.428317403867525925e+00,1.161840974833978413e+00,1.148816589916573649e+00
7.432762836185818678e+00,1.161985978329177494e+00,1.151637512205186731e+00
7.437208268504111430e+00,1.162130826738417610e+00,1.167113797124253782e+00
7.441653700822404183e+00,1.162275520306592647e+00,1.159765759602118029e+00
7.446099133140696935e+00,1.162420059278089335e+00,1.171637818745117299e+00
7.450544565458990576e+00,1.162564443896787481e+00,1.170568323861051141e+00
7.454989997777283328e+00,1.162708674406063070e+00,1.159263639117725786e+00
7.459435430095576081e+00,1.162852751048786937e+00,1.171176189174867321e+00
7.463880862413868833e+00,1.162996674067328984e+00,1.165032307146490531e+00
7.468326294732162474e+00,1.163140443703557514e+00,1.163040617075408401e+00
7.472771727050455226e+00,1.163284060198840342e+00,1.136062884950979512e+00
7.477217159368747978e+00,1.163427523794047458e+00,1.186316570443034069e+00
7.481662591687040731e+00,1.163570834729551473e+00,1.139586169658181714e+00
7.486108024005334372e+00,1.163713993245228950e+00,1.151831499625260102e+00
7.490553456323627124e+00,1.163856999580461515e+00,1.138879247085004209e+00
7.494998888641919876e+00,1.163999853974136967e+00,1.178868615139633036e+00
7.499444320960212629e+00,1.164142556664651940e+00,1.149015896583710061e+00
7.503889753278505381e+00,1.164285107889910797e+00,1.152357194728289791e+00
7.508335185596799022e+00,1.164427507887329627e+00,1.182689054237900939e+00
7.512780617915091774e+00,1.164569756893834018e+00,1.156959416046087430e+00
7.517226050233384527e+00,1.164711855145863950e+00,1.146094121269419119e+00
7.521671482551677279e+00,1.164853802879372235e+00,1.195154737305608617e+00
7.526116914869970920e+00,1.164995600329828074e+00,1.151111580002999846e+00
7.530562347188263672e+00,1.165137247732215720e+00,1.138516477019821505e+00
7.535007779506556425e+00,1.165278745321037590e+00,1.154639650007342366e+00
7.539453211824849177e+00,1.165420093330315598e+00,1.140964472071634095e+00
7.543898644143141929e+00,1.165561291993590709e+00,1.172996842265382478e+00
7.548344076461435570e+00,1.165702341543925824e+00,1.140497703749761227e+00
7.552789508779728322e+00,1.165843242213905784e+00,1.156668325726076141e+00
7.557234941098021075e+00,1.165983994235639365e+00,1.177798266224272972e+00
7.561680373416313827e+00,1.166124597840760613e+00,1.148786325635394290e+00
7.566125805734607468e+00,1.166265053260428841e+00,1.136198290963493562e+00
7.570571238052900220e+00,1.166405360725331297e+00,1.204204232059868707e+00
7.575016670371192973e+00,1.166545520465682939e+00,1.134547125526587541e+00
7.579462102689485725e+00,1.166685532711229545e+00,1.185973448529709984e+00
7.583907535007779366e+00,1.166825397691246824e+00,1.184632889779544840e+00
7.588352967326072118e+00,1.166965115634542416e+00,1.153608359511419934e+00
7.592798399644364871e+00,1.167104686769457222e+00,1.168909537796549269e+00
7.597243831962657623e+00,1.167244111323867628e+00,1.172364314121101092e+00
7.601689264280950376e+00,1.167383389525183501e+00,1.146076170685432105e+00
7.606134696599244016e+00,1.167522521600352636e+00,1.191701164472434460e+00
7.610580128917536769e+00,1.167661507775861640e+00,1.180886691541638944e+00
7.615025561235829521e+00,1.167800348277733713e+00,1.158847355058627127e+00
7.619470993554122273e+00,1.167939043331533977e+00,1.142604965447103771e+00
7.623916425872415914e+00,1.168077593162367922e+00,1.188426301126124240e+00
7.628361858190708666e+00,1.168215997994884958e+00,1.178933836889945352e+00
7.632807290509001419e+00,1.168354258053276418e+00,1.146274613335001247e+00
7.637252722827294171e+00,1.168492373561278663e+00,1.199817659243299861e+00
7.641698155145586924e+00,1.168630344742174865e+00,1.188166316050786264e+00
7.646143587463880564e+00,1.168768171818794555e+00,1.164502616242397037e+00
7.650589019782173317e+00,1.168905855013515627e+00,1.174440120922044972e+00
7.655034452100466069e+00,1.169043394548265002e+00,1.194695316987817613e+00
7.659479884418758822e+00,1.169180790644519963e+00,1.179992583286515906e+00
7.663925316737052462e+00,1.169318043523309258e+00,1.197925873444855016e+00
7.668370749055345215e+00,1.169455153405215109e+00,1.175249073524949450e+00
7.672816181373637967e+00,1.169592120510372535e+00,1.202305607651497521e+00
7.677261613691930719e+00,1.169728945058471803e+00,1.170729006951681361e+00
7.681707046010224360e+00,1.169865627268759090e+00,1.177035408813935646e+00
7.686152478328517113e+00,1.170002167360037371e+00,1.165414403081071582e+00
7.690597910646809865e+00,1.170138565550668641e+00,1.176430309277454178e+00
7.695043342965102617e+00,1.170274822058572806e+00,1.176916894082656206e+00
7.699488775283395370e+00,1.170410937101231896e+00,1.182193050843900028e+00
7.703934207601689010e+00,1.170546910895687631e+00,1.182203422661822323e+00
7.708379639919981763e+00,1.170682743658545411e+00,1.162244606730121976e+00
7.712825072238274515e+00,1.170818435605973873e+00,1.186660971572445655e+00
7.717270504556567268e+00,1.170953986953706671e+00,1.147049801103720235e+00
7.721715936874860908e+00,1.171089397917042918e+00,1.180866687065517784e+00
7.726161369193153661e+00,1.171224668710848293e+00,1.184591370951240119e+00
7.730606801511446413e+00,1.171359799549557934e+00,1.186821239313870180e+00
7.735052233829739166e+00,1.171494790647173101e+00,1.175004446700551597e+00
7.739497666148031918e+00,1.171629642217268508e+00,1.166521890492625335e+00
7.743943098466325559e+00,1.171764354472988101e+00,1.183084343955098650e+00
7.748388530784618311e+00,1.171898927627048170e+00,1.184756753015486996e+00
7.752833963102911063e+00,1.172033361891738235e+00,1.179900465904063722e+00
7.757279395421203816e+00,1.172167657478922598e+00,1.198206091381446736e+00
7.761724827739497456e+00,1.172301814600040792e+00,1.134992917679635172e+00
7.766170260057790209e+00,1.172435833466108468e+00,1.186687183738772688e+00
7.770615692376082961e+00,1.172569714287718945e+00,1.142977049035055481e+00
7.775061124694375714e+00,1.172703457275044547e+00,1.132897606370953048e+00
7.779506557012668466e+00,1.172837062637835936e+00,1.153615960092849724e+00
7.783951989330962107e+00,1.172970530585424997e+00,1.170435144931693205e+00
7.788397421649254859e+00,1.173103861326725728e+00,1.163220201351835792e+00
7.792842853967547612e+00,1.173237055070233792e+00,1.153213924156417880e+00
7.797288286285840364e+00,1.173370112024029410e+00,1.170312413856877676e+00
7.801733718604134005e+00,1.173503032395777801e+00,1.181107418776313311e+00
7.806179150922426757e+00,1.173635816392727627e+00,1.174212123812212960e+00
7.810624583240719510e+00,1.173768464221716767e+00,1.176805924117443114e+00
7.815070015559012262e+00,1.173900976089170101e+00,1.160194171796944396e+00
7.819515447877305903e+00,1.174033352201100389e+00,1.173777259215911029e+00
7.823960880195598655e+00,1.174165592763111388e+00,1.164431076931430331e+00
7.828406312513891407e+00,1.174297697980397182e+00,1.188782410066309136e+00
7.832851744832184160e+00,1.174429668057743070e+00,1.150971801407498107e+00
7.837297177150476912e+00,1.174561503199528234e+00,1.204438078289229885e+00
7.841742609468770553e+00,1.174693203609724179e+00,1.197059273103002974e+00
7.846188041787063305e+00,1.174824769491898957e+00,1.160892511993150578e+00
7.850633474105356058e+00,1.174956201049213833e+00,1.179007188790247795e+00
7.855078906423648810e+00,1.175087498484429949e+00,1.188665154552142722e+00
7.859524338741942451e+00,1.175218661999904324e+00,1.170954921354905309e+00
7.863969771060235203e+00,1.175349691797592300e+00,1.166566717864705671e+00
7.868415203378527956e+00,1.175480588079050204e+00,1.141977220776517088e+00
7.872860635696820708e+00,1.175611351045434239e+00,1.190369094487241819e+00
7.877306068015113460e+00,1.175741980897502703e+00,1.186168841712245570e+00
7.881751500333407101e+00,1.175872477835615548e+00,1.182075074222759037e+00
7.886196932651699854e+00,1.176002842059737930e+00,1.138720886886060768e+00
7.890642364969992606e+00,1.176133073769437765e+00,1.158117436671705969e+00
7.895087797288285358e+00,1.176263173163890174e+00,1.194810120913233131e+00
7.899533229606578999e+00,1.176393140441875262e+00,1.176461249110097640e+00
7.903978661924871751e+00,1.176522975801781890e+00,1.194754830311694604e+00
7.908424094243164504e+00,1.176652679441606120e+00,1.166569262739862944e+00
7.912869526561457256e+00,1.176782251558954107e+00,1.165329938454859882e+00
7.917314958879750897e+00,1.176911692351042760e+00,1.213543843302353542e+00
7.921760391198043649e+00,1.177041002014698634e+00,1.193043654140508281e+00
7.926205823516336402e+00,1.177170180746361705e+00,1.186868440668310987e+00
7.930651255834629154e+00,1.177299228742084702e+00,1.173715872121489534e+00
7.935096688152921907e+00,1.177428146197534886e+00,1.174828487230548335e+00
7.939542120471215547e+00,1.177556933307993825e+00,1.195234799431377448e+00
7.943987552789508300e+00,1.177685590268359617e+00,1.199233520118327734e+00
7.948432985107801052e+00,1.177814117273146666e+00,1.163229180411808006e+00
7.952878417426093804e+00,1.177942514516487238e+00,1.150119242518591767e+00
7.957323849744387445e+00,1.178070782192133015e+00,1.210640851936280571e+00
7.961769282062680197e+00,1.178198920493454205e+00,1.179808037419135092e+00
7.966214714380972950e+00,1.178326929613442653e+00,1.203546585278299608e+00
7.970660146699265702e+00,1.178454809744710952e+00,1.191449229423538148e+00
7.975105579017558455e+00,1.178582561079495106e+00,1.212479025607275718e+00
7.979551011335852095e+00,1.178710183809652534e+00,1.148044824384655493e+00
7.983996443654144848e+00,1.178837678126666955e+00,1.155549825788992679e+00
7.988441875972437600e+00,1.178965044221645497e+00,1.158916326744457992e+00
7.992887308290730353e+00,1.179092282285322479e+00,1.196029069332135375e+00
7.997332740609023993e+00,1.179219392508058739e+00,1.158001699149818320e+00
8.001778172927316746e+00,1.179346375079843190e+00,1.181549275310852520e+00
8.006223605245610386e+00,1.179473230190293043e+00,1.190199603628432357e+00
8.010669037563902251e+00,1.179599958028654916e+00,1.164112978548810684e+00
8.015114469882195891e+00,1.179726558783806389e+00,1.175390075788179667e+00
8.019559902200487755e+00,1.179853032644257116e+00,1.170352896598378489e+00
8.024005334518781396e+00,1.179979379798147487e+00,1.195861456937084455e+00
8.028450766837075037e+00,1.180105600433252633e+00,1.162673511729178433e+00
8.032896199155366901e+00,1.180231694736980419e+00,1.215505856136798624e+00
8.037341631473660541e+00,1.180357662896374338e+00,1.142153535525087804e+00
8.041787063791952406e+00,1.180483505098113728e+00,1.171714773642591689e+00
8.046232496110246046e+00,1.180609221528514441e+00,1.138395689917639730e+00
8.050677928428539687e+00,1.180734812373529730e+00,1.169235735456327863e+00
8.055123360746831551e+00,1.180860277818751136e+00,1.221676119684496298e+00
8.059568793065125192e+00,1.180985618049410268e+00,1.166027217674022953e+00
8.064014225383417056e+00,1.181110833250378356e+00,1.186567841629896591e+00
8.068459657701710697e+00,1.181235923606167360e+00,1.198767498142092602e+00
8.072905090020004337e+00,1.181360889300931749e+00,1.178454665982773708e+00
8.077350522338296201e+00,1.181485730518468058e+00,1.185789092935622957e+00
8.081795954656589842e+00,1.181610447442216882e+00,1.171346411964146572e+00
8.086241386974883483e+00,1.181735040255263325e+00,1.148660904480110823e+00
8.090686819293175347e+00,1.181859509140337217e+00,1.147024715215762214e+00
8.095132251611468988e+00,1.181983854279815782e+00,1.193605929297182788e+00
8.099577683929760852e+00,1.182108075855720974e+00,1.149806186128531138e+00
8.104023116248054492e+00,1.182232174049725026e+00,1.156299350327672615e+00
8.108468548566348133e+00,1.182356149043146676e+00,1.164563841646252929e+00
8.112913980884639997e+00,1.182480001016956273e+00,1.179531505387748203e+00
8.117359413202933638e+00,1.182603730151772892e+00,1.185352548424230212e+00
8.121804845521225502e+00,1.182727336627866777e+00,1.152179883768560176e+00
8.126250277839519143e+00,1.182850820625161781e+00,1.146195797574624864e+00
8.130695710157812783e+00,1.182974182323233148e+00,1.191219945024391214e+00
8.135141142476104648e+00,1.183097421901309731e+00,1.182083255944680333e+00
8.139586574794398288e+00,1.183220539538275995e+00,1.185906180709669355e+00
8.144032007112691929e+00,1.183343535412669789e+00,1.150324916624002158e+00
8.148477439430983793e+00,1.183466409702687239e+00,1.179227544397436267e+00
8.152922871749277434e+00,1.183589162586180077e+00,1.181479270273849469e+00
8.157368304067569298e+00,1.183711794240657866e+00,1.148612642807416817e+00
8.161813736385862939e+00,1.183834304843289331e+00,1.182575749739230853e+00
8.166259168704156579e+00,1.183956694570902135e+00,1.185116415179009230e+00
8.170704601022448443e+00,1.184078963599984435e+00,1.183601073410598392e+00
8.175150033340742084e+00,1.184201112106684661e+00,1.189749619561485838e+00
8.179595465659033948e+00,1.184323140266813956e+00,1.190138271467248599e+00
8.184040897977327589e+00,1.184445048255845290e+00,1.233985898916108548e+00
8.188486330295621229e+00,1.184566836248914790e+00,1.167097479819257266e+00
8.192931762613913094e+00,1.184688504420824406e+00,1.202205969124310991e+00
8.197377194932206734e+00,1.184810052946039471e+00,1.213511992197362055e+00
8.201822627250500375e+00,1.184931481998691138e+00,1.200749471181834949e+00
8.206268059568792239e+00,1.185052791752577939e+00,1.188722569803057461e+00
8.210713491887085880e+00,1.185173982381165558e+00,1.183206466834813231e+00
8.215158924205377744e+00,1.185295054057587061e+00,1.189970226713760182e+00
8.219604356523671385e+00,1.185416006954645107e+00,1.166861541039520223e+00
8.224049788841965025e+00,1.185536841244811734e+00,1.197525824486637802e+00
8.228495221160256889e+00,1.185657557100230131e+00,1.185371922139068612e+00
8.232940653478550530e+00,1.185778154692713970e+00,1.164831113881018121e+00
8.237386085796842394e+00,1.185898634193748524e+00,1.188673888636383680e+00
8.241831518115136035e+00,1.186018995774493545e+00,1.219976509927546138e+00
8.246276950433429676e+00,1.186139239605781048e+00,1.213459298411443621e+00
