d,v,v_noisy
9.142142698377417886e+00,1.133076072388391475e+00,1.085540424141276272e+00
9.148699711046898386e+00,1.134528812418634347e+00,1.197765002256065525e+00
9.155256723716380662e+00,1.135982593206299240e+00,1.183919630587331850e+00
9.161813736385862939e+00,1.137437412292659822e+00,1.193349049156572139e+00
9.168370749055345215e+00,1.138893267204933890e+00,1.203059658579889613e+00
9.174927761724827491e+00,1.140350155456304693e+00,1.322562994037222772e+00
9.181484774394309767e+00,1.141808074545937801e+00,1.139687252309908638e+00
9.188041787063792043e+00,1.143267021959001317e+00,1.154910145728358373e+00
9.194598799733274319e+00,1.144726995166687189e+00,1.088653027028400944e+00
9.201155812402756595e+00,1.146187991626227864e+00,1.148149105302762818e+00
9.207712825072238871e+00,1.147650008780922049e+00,1.192480699816504286e+00
9.214269837741719371e+00,1.149113044060152466e+00,1.126145969689903215e+00
9.220826850411201647e+00,1.150577094879407403e+00,1.110265569213219949e+00
9.227383863080683923e+00,1.152042158640302683e+00,1.118519364303529828e+00
9.233940875750166200e+00,1.153508232730604766e+00,1.080059156904058293e+00
9.240497888419648476e+00,1.154975314524250285e+00,1.281317326650753596e+00
9.247054901089130752e+00,1.156443401381372471e+00,1.179715729119962253e+00
9.253611913758613028e+00,1.157912490648320469e+00,1.101590376249363956e+00
9.260168926428095304e+00,1.159382579657685097e+00,1.156929277840672787e+00
9.266725939097577580e+00,1.160853665728322603e+00,1.182989114109471274e+00
9.273282951767059856e+00,1.162325746165376650e+00,1.151411500075853578e+00
9.279839964436542132e+00,1.163798818260303181e+00,1.148540585196092811e+00
9.286396977106022632e+00,1.165272879290896624e+00,1.186937823838508432e+00
9.292953989775504908e+00,1.166747926521315204e+00,1.119211311414071819e+00
9.299511002444987184e+00,1.168223957202101815e+00,1.173779131761610195e+00
9.306068015114469461e+00,1.169700968570215771e+00,1.127993988978200690e+00
9.312625027783951737e+00,1.171178957849054791e+00,1.120562660951107681e+00
9.319182040453434013e+00,1.172657922248480977e+00,1.198203074543914504e+00
9.325739053122916289e+00,1.174137858964851677e+00,1.129562756595984485e+00
9.332296065792398565e+00,1.175618765181040803e+00,1.149745104540681462e+00
9.338853078461880841e+00,1.177100638066471472e+00,1.180149026192821360e+00
9.345410091131363117e+00,1.178583474777138651e+00,1.233572992283376912e+00
9.351967103800843617e+00,1.180067272455641580e+00,1.169192603930342411e+00
9.358524116470325893e+00,1.181552028231209972e+00,1.215824827727264967e+00
9.365081129139808169e+00,1.183037739219730655e+00,1.112253623213108611e+00
9.371638141809290445e+00,1.184524402523781994e+00,1.133536503725698807e+00
9.378195154478772722e+00,1.186012015232656536e+00,1.271767501296029668e+00
9.384752167148254998e+00,1.187500574422396094e+00,1.195982903193742786e+00
9.391309179817737274e+00,1.188990077155819058e+00,1.174738057797202861e+00
9.397866192487219550e+00,1.190480520482549709e+00,1.136661337442120168e+00
9.404423205156701826e+00,1.191971901439052184e+00,1.172895299077806985e+00
9.410980217826184102e+00,1.193464217048658016e+00,1.210636725868958541e+00
9.417537230495666378e+00,1.194957464321599661e+00,1.186443740914451705e+00
9.424094243165146878e+00,1.196451640255039806e+00,1.220909522416147253e+00
9.430651255834629154e+00,1.197946741833106676e+00,1.185793104209761140e+00
9.437208268504111430e+00,1.199442766026922902e+00,1.158217897676407704e+00
9.443765281173593706e+00,1.200939709794638599e+00,1.334056442020261191e+00
9.450322293843075983e+00,1.202437570081467122e+00,1.196416983900782771e+00
9.456879306512558259e+00,1.203936343819713928e+00,1.203024419944281442e+00
9.463436319182040535e+00,1.205436027928813436e+00,1.226343276803161020e+00
9.469993331851522811e+00,1.206936619315361892e+00,1.206240977095751399e+00
9.476550344521005087e+00,1.208438114873150671e+00,1.331368287420862995e+00
9.483107357190487363e+00,1.209940511483201364e+00,1.229477802020762400e+00
9.489664369859967863e+00,1.211443806013800639e+00,1.257788029152021370e+00
9.496221382529450139e+00,1.212947995320535988e+00,1.227483784770879938e+00
9.502778395198932415e+00,1.214453076246329921e+00,1.298925182249793142e+00
9.509335407868414691e+00,1.215959045621475942e+00,1.299873875244427435e+00
9.515892420537896967e+00,1.217465900263675627e+00,1.222008391601090649e+00
9.522449433207379244e+00,1.218973636978073927e+00,1.162405553958332005e+00
9.529006445876861520e+00,1.220482252557295588e+00,1.250007463893567428e+00
9.535563458546343796e+00,1.221991743781483786e+00,1.126828150640832416e+00
9.542120471215826072e+00,1.223502107418335871e+00,1.231081844996472441e+00
9.548677483885308348e+00,1.225013340223141789e+00,1.281155973447051233e+00
9.555234496554790624e+00,1.226525438938821599e+00,1.238702787117085258e+00
9.561791509224271124e+00,1.228038400295963672e+00,1.186193224985122363e+00
9.568348521893753400e+00,1.229552221012864432e+00,1.340868753349490738e+00
9.574905534563235676e+00,1.231066897795565884e+00,1.273107429089257003e+00
9.581462547232717952e+00,1.232582427337894249e+00,1.187170566950989103e+00
9.588019559902200228e+00,1.234098806321501707e+00,1.152276847445216079e+00
9.594576572571682505e+00,1.235616031415904148e+00,1.181737863071392391e+00
9.601133585241164781e+00,1.237134099278522248e+00,1.291925094823471065e+00
9.607690597910647057e+00,1.238653006554722102e+00,1.228944977385748150e+00
9.614247610580129333e+00,1.240172749877854308e+00,1.274544059630354109e+00
9.620804623249611609e+00,1.241693325869297926e+00,1.246124813702359502e+00
9.627361635919092109e+00,1.243214731138497120e+00,1.272328801243233221e+00
9.633918648588574385e+00,1.244736962283009785e+00,1.214043856785193221e+00
9.640475661258056661e+00,1.246260015888542183e+00,1.326890586821218632e+00
9.647032673927538937e+00,1.247783888528994911e+00,1.232899529622310864e+00
9.653589686597021213e+00,1.249308576766506196e+00,1.244959933685646281e+00
9.660146699266503489e+00,1.250834077151491641e+00,1.270496594795665235e+00
9.666703711935985766e+00,1.252360386222689748e+00,1.292286997472641419e+00
9.673260724605468042e+00,1.253887500507205655e+00,1.247915586006379085e+00
9.679817737274950318e+00,1.255415416520552663e+00,1.232938703110978862e+00
9.686374749944432594e+00,1.256944130766696421e+00,1.253184066483732817e+00
9.692931762613914870e+00,1.258473639738102445e+00,1.378329872922324117e+00
9.699488775283395370e+00,1.260003939915777194e+00,1.163006579765735404e+00
9.706045787952877646e+00,1.261535027769314921e+00,1.291563921034399431e+00
9.712602800622359922e+00,1.263066899756940753e+00,1.275692047578462107e+00
9.719159813291842198e+00,1.264599552325558429e+00,1.211440812259378275e+00
9.725716825961324474e+00,1.266132981910795152e+00,1.207234833407925700e+00
9.732273838630806750e+00,1.267667184937047109e+00,1.234742457120947545e+00
9.738830851300289027e+00,1.269202157817525878e+00,1.206652247566767144e+00
9.745387863969771303e+00,1.270737896954306834e+00,1.257386246632086424e+00
9.751944876639253579e+00,1.272274398738372447e+00,1.286913390866304185e+00
9.758501889308735855e+00,1.273811659549663355e+00,1.284147524509416938e+00
9.765058901978216355e+00,1.275349675757121881e+00,1.189229396550322893e+00
9.771615914647698631e+00,1.276888443718744437e+00,1.208929000349587612e+00
9.778172927317180907e+00,1.278427959781624601e+00,1.368805176798168377e+00
9.784729939986663183e+00,1.279968220282004410e+00,1.219053873164159363e+00
9.791286952656145459e+00,1.281509221545322319e+00,1.245804882688254844e+00
9.797843965325627735e+00,1.283050959886261388e+00,1.357331801416881589e+00
9.804400977995110011e+00,1.284593431608799019e+00,1.248706168591423582e+00
9.810957990664592288e+00,1.286136633006256691e+00,1.283129707273088060e+00
9.817515003334074564e+00,1.287680560361347260e+00,1.342698250761934498e+00
9.824072016003556840e+00,1.289225209946228023e+00,1.359930618816465708e+00
9.830629028673039116e+00,1.290770578022549131e+00,1.322434442047810021e+00
9.837186041342519616e+00,1.292316660841503095e+00,1.265974471160711712e+00
9.843743054012001892e+00,1.293863454643878974e+00,1.184168494353939671e+00
9.850300066681484168e+00,1.295410955660108110e+00,1.267810530480549369e+00
9.856857079350966444e+00,1.296959160110320974e+00,1.312899747026248454e+00
9.863414092020448720e+00,1.298508064204393797e+00,1.281282985281299913e+00
9.869971104689930996e+00,1.300057664142003411e+00,1.283836596818875186e+00
9.876528117359413272e+00,1.301607956112677433e+00,1.329019689527143333e+00
9.883085130028895549e+00,1.303158936295848447e+00,1.273452556931370383e+00
9.889642142698377825e+00,1.304710600860903735e+00,1.231548840520053645e+00
9.896199155367860101e+00,1.306262945967240352e+00,1.288529043805775931e+00
9.902756168037340601e+00,1.307815967764317744e+00,1.313276071404893663e+00
9.909313180706822877e+00,1.309369662391710376e+00,1.340707650645344362e+00
9.915870193376305153e+00,1.310924025979161023e+00,1.302003152802420294e+00
9.922427206045787429e+00,1.312479054646635612e+00,1.314060146993333289e+00
9.928984218715269705e+00,1.314034744504375851e+00,1.262908054664417801e+00
9.935541231384751981e+00,1.315591091652954292e+00,1.291502235148739741e+00
9.942098244054234257e+00,1.317148092183328734e+00,1.287501206709739332e+00
9.948655256723716533e+00,1.318705742176897067e+00,1.276248669090774390e+00
9.955212269393198810e+00,1.320264037705552118e+00,1.303687619972954570e+00
9.961769282062681086e+00,1.321822974831735831e+00,1.394257772307227361e+00
9.968326294732163362e+00,1.323382549608496550e+00,1.300655757986362904e+00
9.974883307401643862e+00,1.324942758079542759e+00,1.324305200826678686e+00
9.981440320071126138e+00,1.326503596279301478e+00,1.232390970119355389e+00
9.987997332740608414e+00,1.328065060232970884e+00,1.343578370862619886e+00
9.994554345410090690e+00,1.329627145956580270e+00,1.394830968425518902e+00
1.000111135807957297e+01,1.331189849457043772e+00,1.336160537584140995e+00
1.000766837074905524e+01,1.332753166732219219e+00,1.354654746308116442e+00
1.001422538341853752e+01,1.334317093770964080e+00,1.360275094230285475e+00
1.002078239608801979e+01,1.335881626553191648e+00,1.395547574597592266e+00
1.002733940875750207e+01,1.337446761049932320e+00,1.332221751149546662e+00
1.003389642142698435e+01,1.339012493223386446e+00,1.334762023426161459e+00
1.004045343409646485e+01,1.340578819026985835e+00,1.386238317501945705e+00
1.004701044676594712e+01,1.342145734405450153e+00,1.318382779904621938e+00
1.005356745943542940e+01,1.343713235294845987e+00,1.324212659325239683e+00
1.006012447210491167e+01,1.345281317622645689e+00,1.326864035765247696e+00
1.006668148477439395e+01,1.346849977307783108e+00,1.357105688266492249e+00
1.007323849744387623e+01,1.348419210260718204e+00,1.333836338534307497e+00
1.007979551011335850e+01,1.349989012383491227e+00,1.419416776790246359e+00
1.008635252278284078e+01,1.351559379569784669e+00,1.344750195340568943e+00
1.009290953545232306e+01,1.353130307704981217e+00,1.317942500701585695e+00
1.009946654812180533e+01,1.354701792666225035e+00,1.423422138651444291e+00
1.010602356079128761e+01,1.356273830322481500e+00,1.411585870152382016e+00
1.011258057346076811e+01,1.357846416534596035e+00,1.451173311490451701e+00
1.011913758613025038e+01,1.359419547155357622e+00,1.401720632019361146e+00
1.012569459879973266e+01,1.360993218029554530e+00,1.308728208574929663e+00
1.013225161146921494e+01,1.362567424994039822e+00,1.447543935048732466e+00
1.013880862413869721e+01,1.364142163877789304e+00,1.413323061538327652e+00
1.014536563680817949e+01,1.365717430501963703e+00,1.317534390975552583e+00
1.015192264947766176e+01,1.367293220679971499e+00,1.348957179608865076e+00
1.015847966214714404e+01,1.368869530217526886e+00,1.298149407690372570e+00
1.016503667481662632e+01,1.370446354912713716e+00,1.380559257394667672e+00
1.017159368748610859e+01,1.372023690556049669e+00,1.317774012538638351e+00
1.017815070015558909e+01,1.373601532930542879e+00,1.397368040321485427e+00
1.018470771282507137e+01,1.375179877811759432e+00,1.258802333740032475e+00
1.019126472549455364e+01,1.376758720967881766e+00,1.430329861700312621e+00
1.019782173816403592e+01,1.378338058159775059e+00,1.455244921669429647e+00
1.020437875083351820e+01,1.379917885141046741e+00,1.392080358762596948e+00
1.021093576350300047e+01,1.381498197658109994e+00,1.314627582725052868e+00
1.021749277617248275e+01,1.383078991450248596e+00,1.334800207379182480e+00
1.022404978884196503e+01,1.384660262249679086e+00,1.418230357012616460e+00
1.023060680151144730e+01,1.386242005781614717e+00,1.249927178359945712e+00
1.023716381418092958e+01,1.387824217764328072e+00,1.419273781207351259e+00
1.024372082685041185e+01,1.389406893909214125e+00,1.310178498914118750e+00
1.025027783951989235e+01,1.390990029920857296e+00,1.362192204594543599e+00
1.025683485218937463e+01,1.392573621497094516e+00,1.359306774977740107e+00
1.026339186485885691e+01,1.394157664329076507e+00,1.388384242128290369e+00
1.026994887752833918e+01,1.395742154101333732e+00,1.416346469159884158e+00
1.027650589019782146e+01,1.397327086491844339e+00,1.366643434059431117e+00
1.028306290286730373e+01,1.398912457172093227e+00,1.403459915365692812e+00
1.028961991553678601e+01,1.400498261807141098e+00,1.322551889509891110e+00
1.029617692820626829e+01,1.402084496055688190e+00,1.398360965269882739e+00
1.030273394087575056e+01,1.403671155570138218e+00,1.335010931038169257e+00
1.030929095354523284e+01,1.405258235996665217e+00,1.398160078855091859e+00
1.031584796621471334e+01,1.406845732975277263e+00,1.395889832201185454e+00
1.032240497888419561e+01,1.408433642139885311e+00,1.408214398315107196e+00
1.032896199155367789e+01,1.410021959118364476e+00,1.408524918526475433e+00
1.033551900422316017e+01,1.411610679532623980e+00,1.397248026203466331e+00
1.034207601689264244e+01,1.413199798998669099e+00,1.445283449716141977e+00
1.034863302956212472e+01,1.414789313126669335e+00,1.374535967971105999e+00
1.035519004223160699e+01,1.416379217521026801e+00,1.410583748365577428e+00
1.036174705490108927e+01,1.417969507780437954e+00,1.407191491985036791e+00
1.036830406757057155e+01,1.419560179497963093e+00,1.454318525925157868e+00
1.037486108024005382e+01,1.421151228261091859e+00,1.408370546974056614e+00
1.038141809290953610e+01,1.422742649651810964e+00,1.393185242329382012e+00
1.038797510557901660e+01,1.424334439246668804e+00,1.499280233575513988e+00
1.039453211824849888e+01,1.425926592616845845e+00,1.399137800429139267e+00
1.040108913091798115e+01,1.427519105328218574e+00,1.352298824228358010e+00
1.040764614358746343e+01,1.429111972941426334e+00,1.509664315913389565e+00
1.041420315625694570e+01,1.430705191011941046e+00,1.409068525379156389e+00
1.042076016892642798e+01,1.432298755090134046e+00,1.429366816897834402e+00
1.042731718159591026e+01,1.433892660721341139e+00,1.424589455386578996e+00
1.043387419426539253e+01,1.435486903445932994e+00,1.426826529754357642e+00
1.044043120693487481e+01,1.437081478799381529e+00,1.416176258944555455e+00
1.044698821960435708e+01,1.438676382312326751e+00,1.349101735232350219e+00
1.045354523227383758e+01,1.440271609510647144e+00,1.444977516433736398e+00
1.046010224494331986e+01,1.441867155915525167e+00,1.550785952060003581e+00
1.046665925761280214e+01,1.443463017043515872e+00,1.483299452706942745e+00
1.047321627028228441e+01,1.445059188406615736e+00,1.457477322841054024e+00
1.047977328295176669e+01,1.446655665512330380e+00,1.423689947920384169e+00
1.048633029562124896e+01,1.448252443863742744e+00,1.388873473624297583e+00
1.049288730829073124e+01,1.449849518959581696e+00,1.404764070852051905e+00
1.049944432096021352e+01,1.451446886294289085e+00,1.407044587418903481e+00
1.050600133362969579e+01,1.453044541358092356e+00,1.389227147076653957e+00
1.051255834629917807e+01,1.454642479637066943e+00,1.525105154544611485e+00
1.051911535896866035e+01,1.456240696613210872e+00,1.455205316848525277e+00
1.052567237163814085e+01,1.457839187764509603e+00,1.419735862435962614e+00
