N,P,T,N_next,N_next_noisy
4.642426943073006385e+01,6.586579119129211790e+01,2.382495233339284368e+01,3.222314529579691822e+01,3.322535162364011541e+01
2.698076773921378546e+01,6.120864918416407363e+01,1.930577249206999113e+01,6.251565947450011862e+01,6.465603077083098071e+01
7.058723577795227300e+01,1.487082245998317092e+02,2.265008735345291413e+01,2.184867648244276594e+01,2.126594957647671080e+01
8.984330792533928189e+00,8.072465584508783820e+01,1.169601995978629816e+01,9.024526812682955423e+00,8.335132056272314571e+00
3.039455008277625936e+01,4.381144962915838192e+01,2.267588582474785142e+01,4.860048788309031664e+01,4.858879175800606021e+01
1.070413055507820488e+01,3.485411284431975076e+01,1.086303651722658792e+01,6.931828165280932375e+00,7.606574842166304862e+00
6.908293895352051095e+01,1.216889938424019846e+02,1.702041646183113244e+01,2.094675651817186335e+01,1.981095730456206638e+01
1.410581981190272529e+02,9.633842954237218237e+01,2.597064487113374298e+01,8.772984202360643025e-01,2.122770082844527284e+00
2.381683928537844963e+01,3.629702975189159186e+00,2.610065447845732933e+01,1.757418042305983619e+01,1.856540200067274782e+01
1.331841303378317036e+02,6.632615498904803530e+01,2.296031380961981583e+01,1.576716363125575393e+00,2.237822841467290047e+00
4.804890225093122069e+01,1.236245959664767113e+01,2.666127209052855207e+01,9.144347205726827355e+00,8.604506225503156358e+00
1.123224625151742657e+02,1.146383534258112604e+02,2.318292123263355364e+01,4.380713904326355213e+00,5.297016000170381211e+00
1.265513882911936889e+02,1.414921792362728752e+02,2.372009883978240907e+01,2.716052675855458620e+00,3.573265535885941091e+00
9.115128597790034348e+01,1.251405134203046714e+02,2.117914037310161746e+01,1.141812161366411438e+01,1.021715071537916941e+01
1.081690971757459891e+02,3.523019420973389515e+01,2.419781524610705148e+01,2.208958853471730155e+00,4.299143152813623026e+00
9.518604326358440915e+01,2.818521646145248738e+01,1.282391468199668871e+01,1.631642819199925931e+00,1.331115486468622766e+00
1.396570811401957712e+02,1.224771732810727087e+02,2.438157152768277314e+01,1.455106327324745763e+00,1.824292301540381800e+00
1.170318719704243335e+02,1.473921795700691177e+02,1.330857966364153810e+01,2.065642876209778045e+00,1.541487439570384588e+00
6.361905933532678858e+01,7.806704700087075288e+00,1.547957186960739762e+01,6.455963022522373862e+00,6.840859794058553156e+00
4.435147826395515125e+01,5.426120619249384269e+00,1.388426100818771225e+01,9.846444522300688007e+00,1.100652693989283293e+01
2.436836443829163912e+01,1.184186008476702057e+02,2.325559274353960504e+01,5.833008873949340511e+01,5.752272008150385574e+01
7.730793585776437737e+01,9.540283898163689003e+01,1.951988463518482675e+01,1.724522645612922034e+01,1.558980058850005435e+01
3.514139346967614586e+01,1.493268698105471231e+02,1.250859165783090354e+01,2.216663037279315418e+01,2.171664488615811806e+01
3.599372417373538013e+01,8.902977962185502747e+01,2.709340669209710484e+01,2.219015709929762536e+01,2.088411108636997326e+01
1.324252137056095080e+02,7.610956495213847006e+01,2.157508236866799578e+01,2.005381530185578409e+00,1.246808802944329830e+00
1.052621545021890910e+02,8.827672630440574153e+01,1.947554833656575113e+01,6.065645976591352628e+00,5.939162971360787857e+00
8.138022929073686385e+01,1.181091346387453314e+02,1.214465597027261801e+01,4.718848506983190028e+00,4.654691104329924833e+00
1.266267681634836748e+02,1.345996503309966101e+02,1.345621583727731263e+01,1.484914470899662220e+00,2.775643433924880554e+00
7.928169605180508483e+01,1.332752083712585431e+02,1.317635735269759678e+01,7.148143977161312002e+00,6.133345626012705942e+00
5.976997328467584936e+01,9.777689104233672879e+01,1.384403190224020186e+01,1.499393922999900930e+01,1.534664763352657246e+01
1.031405595259646475e+02,4.207609933207072572e+01,2.407538086208603545e+01,3.080335098507384295e+00,2.572767645621160781e+00
9.170941723111081956e+01,1.967173031186492338e+01,1.621498348799210376e+01,3.194989596014167432e+00,4.560046631192117061e+00
3.206766934699290061e+01,9.671419579042917292e+01,1.713726827129639574e+01,5.604902465855880678e+01,5.857672315422630049e+01
4.846858858742398724e+01,9.539551603127668500e+01,2.256317143665267366e+01,3.964561332035307117e+01,3.994905305618825508e+01
8.458720158686097079e+01,2.662466971320160170e+01,2.395791291257145872e+01,4.985740184635260697e+00,6.659931236085344430e+00
3.357756553817344525e+01,6.832403265573108797e+01,1.501123314804211262e+01,3.627783537719894014e+01,3.574762978575990502e+01
1.376155554614764185e+02,9.916827545691032242e+01,1.552790889340462321e+01,1.374748731485350151e+00,-2.246577773067637285e-01
7.601135172120941697e+00,7.613803677202839992e+01,1.717676450737769400e+01,2.512007039489496307e+01,2.384967187889546381e+01
1.315779150991417055e+02,9.833262480486824586e+01,1.003569864448449245e+01,3.461231517032235527e-01,-1.232966785763633055e+00
1.470071702888972993e+02,8.695624826866772139e+01,1.267197425787495391e+01,4.678387868032060637e-01,-4.869105352975341972e-01
9.267079723425769089e+01,7.211821399563325130e+00,1.983924313003404194e+01,2.560017637678376978e+00,2.319798933465150093e+00
3.257229797442444408e+01,1.087733648285691856e+02,1.754301167435869502e+01,5.945157004446622295e+01,6.060167348969410739e+01
1.216534156905487549e+02,5.000659047860470707e+01,1.202070081795172030e+01,6.647989233848085044e-01,1.364658035680998527e+00
6.675879495147518128e+01,8.226299329167542851e+01,2.612919362575286542e+01,1.122908037391377611e+01,1.169284421483315484e+01
1.071548459271708680e+02,8.996938927190971924e+01,1.114725900831430749e+01,1.199251061556269704e+00,7.755149917224568590e-01
4.907712060392438502e+01,1.751439207427995015e+01,2.028747914394311636e+01,2.410512107613066490e+01,2.338320875590934378e+01
3.399626901482734809e+01,1.109648951084795954e+02,2.280101065847513198e+01,5.630376448988753424e+01,5.633702914553373375e+01
1.431814882543749263e+02,7.963175914986491932e+01,1.512018940411464030e+01,9.201025710160558591e-01,1.057769301321030309e+00
1.228632693728391878e+01,2.982220440700637454e+01,2.726994527573192073e+01,1.401275434219559557e+01,1.426896555156277380e+01
9.655263121744022570e+00,3.415192368681167778e+01,2.886336787030352369e+01,6.897209379487549086e+00,7.268757503665987940e+00
1.176343549320632462e+02,9.110201472290894742e+01,1.170469275087390137e+01,1.002030172745228320e+00,8.844162206059578146e-01
1.165500234668687227e+02,1.246111713823071625e+02,1.078343107406334767e+01,8.774909858269869245e-01,-1.047165309705216707e+00
4.740993452255403184e+01,1.260627432237393606e+02,1.099021114020685808e+01,9.818818307234657539e+00,8.703579276130625431e+00
5.673482077395640033e+01,7.138255564386095386e+01,2.441370100566843604e+01,2.163526493550921614e+01,2.080965059833690844e+01
1.035011003926582589e+02,4.148746422017740088e+01,1.254855417685164731e+01,1.382211958177039346e+00,3.078944663475392751e+00
9.036947517817817754e+01,6.224690816531045101e+01,1.390799645739877022e+01,4.203727121221004559e+00,3.776454649448065304e+00
9.762327976938547636e+01,8.520963918921027869e+01,1.562499051203826106e+01,5.397274552668800851e+00,6.072308682393250834e+00
6.586454301253246513e+01,1.150578955782499264e+02,2.483657320315108663e+01,1.717765112270804551e+01,1.864188959928293343e+01
1.470562492300406632e+02,5.421855856212815183e+00,2.745177981256511757e+01,8.328345838732985340e-02,4.166471093894977828e-01
2.305020492319454206e+01,8.305973299891695660e+01,1.507839950352334490e+01,4.153883356052448761e+01,4.114604199587992639e+01
9.512903832110821156e+01,1.000557258240443588e+02,1.201843156978516447e+01,2.608010983418615147e+00,2.314789975032379932e+00
3.171074447228165027e+01,1.046439706601604591e+01,2.080425452430228361e+01,3.680583726595320826e+01,3.578344458006594664e+01
5.089396274943986498e+01,1.456792866769991122e+02,1.669255780689164936e+01,3.739666985167523450e+01,3.770320874585119242e+01
4.533108162964479249e+01,1.438336183179457350e+02,2.061856251468121926e+01,5.365484778221551210e+01,5.478291758076268536e+01
1.239448609024763925e+02,1.322864538918458663e+02,2.590188955766337386e+01,1.896998163333893928e+00,2.466809574769876168e+00
8.741114544257416696e+01,1.401744231987444493e+02,2.507786231797449261e+01,8.305047494094885963e+00,9.076364661557263958e+00
5.028817392153982979e+01,2.399243600097718598e+01,2.034116268007102946e+01,2.602710153591931430e+01,2.674478248728940244e+01
8.080191107108552728e+01,1.373006557161289720e+02,2.834168241486309370e+01,4.319605220647893873e+00,6.323628286773748997e+00
6.972462342518198852e+01,4.877603109431233719e+01,1.266886302651234075e+01,5.840395366164092827e+00,5.206582262250089244e+00
8.207653034529312208e+01,5.583868973338086761e+01,2.298406045976482659e+01,9.563224438655494097e+00,9.720748291162653487e+00
3.639366962514640846e+01,9.494531694574378733e+00,2.126324675643152773e+01,3.076083632382697175e+01,3.146631236110359353e+01
5.673531378634210398e+01,1.368554957918523769e+02,1.703924220724940497e+01,3.235830921309633368e+01,3.360557552916458235e+01
6.930424921737207455e+01,1.005037217038974688e+02,1.909341135117313826e+01,2.299422799939979356e+01,2.056658556649530212e+01
1.339598574760994154e+01,1.389338284380401376e+02,2.589708777859613775e+01,2.807519445942305580e+01,2.755285285890652247e+01
3.137248924858154542e+00,1.495096613495914539e+02,1.420456264890577636e+01,4.938273874664862007e+00,4.729780203226038537e+00
8.945172456350100276e+01,1.094209538836383615e+02,2.191478367824286977e+01,1.101496820108573615e+01,9.985547885599386220e+00
3.185342738598592760e+01,9.154066117226970789e+01,1.398395249257879946e+01,3.175591004876381263e+01,3.260304437757005758e+01
1.205250524145951232e+02,8.881732557834509123e+01,1.905214335874732257e+01,3.466397307277080841e+00,3.685386823558008285e+00
4.733799629756425986e+00,2.556046123177791074e+01,1.349724280309150615e+01,5.727737842267942803e+00,5.331288209627087937e+00
3.425732510779391049e+01,6.998537722806104000e+01,1.335385492156049914e+01,2.451205189614066171e+01,2.287793140048096774e+01
9.485031265021676461e+01,8.795910415286226680e+01,1.605342908321523510e+01,6.510085627361419824e+00,5.186313303364767258e+00
2.066762935938634271e+01,6.589993946586038476e+01,2.746371405637754037e+01,2.071458478162787387e+01,1.972925007067519942e+01
6.368560890503987792e+01,1.314009453823608169e+02,2.673498320128390304e+01,1.234657810747692785e+01,1.280139013984904750e+01
4.544295471260391395e+01,7.005585593842695857e+01,2.759753921520155373e+01,1.426800921139845002e+01,1.304874830730576818e+01
4.101108556816551953e+01,8.775360439991199968e+00,2.311814458290218255e+01,2.178893830862064718e+01,1.971951044608789871e+01
3.600157184638359098e+01,3.311836296586206174e+01,2.380914464878610914e+01,3.461937772605842412e+01,3.316686020740795016e+01
1.464154035955978941e+02,8.306685285945130204e+01,2.648464913629824125e+01,5.859498575383057517e-01,-6.012371616802569818e-03
4.863013291432825014e+01,1.109800502765143762e+02,1.315397274015861306e+01,1.830721821983278375e+01,1.998049380649138840e+01
1.856342171620678982e+01,1.351575298880224807e+02,1.181667241288235637e+01,1.797332726021139493e+01,2.047525772917082065e+01
1.373702826373155972e+02,6.386740416573533707e+01,1.974729513497826616e+01,1.574274586791381436e+00,1.092895716067591616e+00
2.459422403978677352e+01,1.031476393914452387e+02,1.168427264616071781e+01,1.767846098009757227e+01,1.862231935699925955e+01
1.107680724355077473e+02,1.782324570341407366e+01,2.311613412886726593e+01,1.504901445072480248e+00,2.906112429938984221e+00
9.916472849077581486e+01,6.215689619701440449e+01,1.143882014660256807e+01,1.462207991395971796e+00,2.746749983900612424e+00
1.079306401048309425e+02,5.171841094661160554e+01,1.809583747774941642e+01,3.787645406192831299e+00,3.670859728126791399e+00
1.162298493124931440e+02,1.493463613914387906e+02,2.959494124759779510e+01,8.290314776116316509e-01,-4.730478231568679970e-01
2.786514911568955455e+01,2.296101364263767408e+01,1.352722462990394625e+01,2.116446266413821675e+01,2.067615830533920374e+01
6.558203991900222185e+00,9.368070327458643476e+01,2.471342819194316576e+01,1.634033336489230948e+01,1.447835099486877475e+01
6.517921946781608256e+01,1.097700307616347430e+02,1.968374583322755456e+01,2.761707007270968717e+01,2.785570575971435048e+01
6.728712997161811415e+01,2.416293308176941323e+00,2.570189230863157093e+01,3.331594031326430283e+00,4.109088024395844307e+00
3.625599829344999847e+01,7.627051558132518494e+01,2.174911627137638348e+01,5.478619729586758069e+01,5.289320682472688873e+01
1.216920042955678127e+02,1.288356300520104583e+02,2.294828331265728494e+01,3.420008090632817854e+00,3.368188866736592235e+00
1.724430966609459759e+01,4.447151493715749382e+01,2.283634020784860752e+01,4.636015401325180108e+01,4.665250969879522103e+01
7.512897754849065279e+01,9.567339183516683931e+01,1.164364596517242667e+01,4.636306014233115391e+00,5.885626902538371397e+00
7.974130743850948022e+01,8.967000831596119781e+01,1.722203625636169022e+01,1.328399346186819407e+01,1.466261657803186225e+01
2.394779148796635670e+00,1.420816684113979420e+02,2.982537400768259417e+01,9.094343759112528680e-01,1.710708317168517567e+00
1.218249259545811896e+02,1.296405150588717561e+02,2.997350721000570317e+01,5.555440699104943203e-01,-1.311899971554629785e-01
5.436874237613969996e+01,3.774215112472877820e+01,2.831273829962770705e+01,6.800044308554303640e+00,6.431696647087967733e+00
6.924854914568091147e+01,4.115998302114936536e+01,2.056849756406369067e+01,1.594058415266481710e+01,1.714487684512900856e+01
2.496313345294757013e+01,1.061987174670996268e+02,2.900386120973685067e+01,1.400413834154555914e+01,1.339823179527319930e+01
6.046684430037651481e+01,1.446733871363807395e+02,2.210438352432761988e+01,3.180428471752889763e+01,3.176203680486491265e+01
6.842677550125941366e+01,2.737447633839033756e+01,1.964025867065369724e+01,1.345046936737300847e+01,1.501127990375346855e+01
9.074372987451130257e+01,1.422257713293156485e+02,2.426215508900020268e+01,8.655490331032773099e+00,8.783371869853874969e+00
6.285629956480740965e+00,1.227052595013273901e+02,2.149927784931976049e+01,2.400432381363276590e+01,2.262980849387588833e+01
6.468813851646282842e+01,4.197758557073212415e+01,2.693753266219126274e+01,7.373339444950729238e+00,7.077749707389180855e+00
7.386249607767787495e+01,8.259603495107322146e+01,2.089271061306371990e+01,1.823403405260743071e+01,1.887335601740252500e+01
1.429259054036874375e+02,5.370439296192354561e+01,1.002062705556566513e+01,1.561809948517765001e-01,-3.414992693247956290e-02
8.976163975599143896e+01,3.276151881831123802e+01,1.048759570186849999e+01,1.021965366179665935e+00,2.183277441270409458e+00
1.031709298299414428e+02,6.800370435933643876e+01,1.519215156372237807e+01,3.611555610660301063e+00,4.893565169174330265e+00
6.658790493802371202e+01,2.993043843816504079e+01,1.640477686164609850e+01,1.173674013752498269e+01,1.108592219392198075e+01
7.457381709421113669e+01,3.047313955513499195e+01,2.151200899579467318e+01,1.060358985261242459e+01,1.009993114791039304e+01
1.473994321633514346e+02,8.329627188643651436e+01,2.863401654325813439e+01,2.961267733314281170e-01,1.918201775734053594e-01
6.284734616255966699e+01,1.033471484007385044e+02,1.981109929634026656e+01,2.935828741470561454e+01,2.815652345045128868e+01
1.490678093544123612e+02,1.841331407156557276e+01,1.722836829380151613e+01,3.616584804607681503e-01,7.394767937893866883e-01
9.180948279859251215e+01,9.494958103261720339e+01,1.400099881335582097e+01,5.001725218509331050e+00,4.821498095262862549e+00
1.375387507974736536e+02,1.416974292328641241e+02,1.408179182067516422e+01,1.221228786594466209e+00,2.006432290104635641e+00
8.694979797784731090e+01,1.232234567207548110e+02,2.766216270311515757e+01,4.182668384096303704e+00,3.582564958831603974e+00
1.234337860150258592e+02,1.181740401571795189e+02,2.460309291338409565e+01,2.410097050231254645e+00,1.530330370685343055e+00
1.235101548368682529e+02,3.283593032089977726e+01,2.407492761859101194e+01,1.185630344325916408e+00,3.023413842814900221e+00
