t,N,S,A,dN_dt,dN_dt_noisy
7.969593918783756692e+01,1.515911808641428070e+04,1.221452730621688715e+03,6.267385389847176747e+00,3.214478206346623210e+02,3.350472637185645226e+02
7.975595119023805069e+01,1.517841140960169105e+04,1.223220324050986392e+03,6.259739655663492996e+00,3.215342444734837954e+02,3.523838126865930462e+02
7.981596319263852024e+01,1.519770990391156556e+04,1.224988886751385508e+03,6.252110588281834858e+00,3.216201576750489721e+02,3.075126491981329764e+02
7.987597519503900401e+01,1.521701353871435640e+04,1.226758416008316544e+03,6.244498140274853171e+00,3.217055606001587194e+02,3.656939319627175564e+02
7.993598719743948777e+01,1.523632228342287999e+04,1.228528909104901231e+03,6.236902242800435481e+00,3.217904535801974930e+02,2.631357045255697358e+02
7.999599919983997154e+01,1.525563610746696941e+04,1.230300363322248359e+03,6.229322832960471068e+00,3.218748369586147646e+02,2.840433809470426354e+02
8.005601120224044109e+01,1.527495498024929111e+04,1.232072775939945132e+03,6.221759900972028134e+00,3.219587111629741685e+02,2.948043626517116422e+02
8.011602320464092486e+01,1.529427887120441119e+04,1.233846144235504198e+03,6.214213427665044698e+00,3.220420766099158527e+02,2.487080753256495882e+02
8.017603520704140863e+01,1.531360774981040959e+04,1.235620465484265878e+03,6.206683372368490659e+00,3.221249336865023452e+02,2.921320550555187765e+02
8.023604720944189239e+01,1.533294158558889467e+04,1.237395736959400438e+03,6.199169672910367801e+00,3.222072827499866889e+02,3.596584420190781657e+02
8.029605921184236195e+01,1.535228034809441124e+04,1.239171955932031096e+03,6.191672257068979945e+00,3.222891241451496285e+02,3.595349961027271206e+02
8.035607121424284571e+01,1.537162400685594184e+04,1.240949119671884318e+03,6.184191105193105109e+00,3.223704583003932953e+02,3.252912121821794358e+02
8.041608321664332948e+01,1.539097253141971851e+04,1.242727225446885996e+03,6.176726204721949998e+00,3.224512856582683753e+02,3.740813446604075807e+02
8.047609521904381324e+01,1.541032589137657305e+04,1.244506270522926798e+03,6.169277521548384158e+00,3.225316066314152295e+02,3.297163132298010737e+02
8.053610722144428280e+01,1.542968405636195712e+04,1.246286252163862173e+03,6.161845000002808881e+00,3.226114216023058248e+02,3.076770629038182392e+02
8.059611922384476657e+01,1.544904699605275709e+04,1.248067167631552138e+03,6.154428566327050376e+00,3.226907309283743643e+02,3.299396540098588275e+02
8.065613122624525033e+01,1.546841468011450161e+04,1.249849014186445402e+03,6.147028185234767683e+00,3.227695350292731291e+02,3.186551367183560615e+02
8.071614322864573410e+01,1.548778707821137687e+04,1.251631789087508650e+03,6.139643849262737874e+00,3.228478343707441809e+02,3.449258381857441123e+02
8.077615523104620365e+01,1.550716416005192150e+04,1.253415489591816367e+03,6.132275530675967978e+00,3.229256293903189317e+02,2.778341101977169387e+02
8.083616723344668742e+01,1.552654589539036897e+04,1.255200112954543101e+03,6.124923180116744525e+00,3.230029204949998984e+02,3.529853687949367895e+02
8.089617923584717119e+01,1.554593225402616372e+04,1.256985656428968923e+03,6.117586727102350075e+00,3.230797080618008295e+02,3.092939061261452593e+02
8.095619123824765495e+01,1.556532320576673374e+04,1.258772117266895066e+03,6.110266120020124703e+00,3.231559924997512212e+02,3.488156829950589781e+02
8.101620324064812451e+01,1.558471872040230664e+04,1.260559492718932006e+03,6.102961352906319803e+00,3.232317742917823580e+02,2.770005682363907908e+02
8.107621524304860827e+01,1.560411876776395366e+04,1.262347780033968320e+03,6.095672404207020278e+00,3.233070538996265668e+02,3.107292942360579104e+02
8.113622724544909204e+01,1.562352331772943398e+04,1.264136976459124753e+03,6.088399230686612817e+00,3.233818317541271199e+02,3.257237283646335868e+02
8.119623924784957580e+01,1.564293234022321667e+04,1.265927079239754903e+03,6.081141767427776124e+00,3.234561082550039828e+02,3.504996871235389335e+02
8.125625125025004536e+01,1.566234580519589872e+04,1.267718085619677140e+03,6.073899949949339572e+00,3.235298838052516430e+02,2.870039517300958778e+02
8.131626325265052913e+01,1.568176368257326067e+04,1.269509992841730082e+03,6.066673768552025336e+00,3.236031588963297168e+02,3.736264865735923877e+02
8.137627525505101289e+01,1.570118594231353745e+04,1.271302798147238946e+03,6.059463207673283058e+00,3.236759340134798322e+02,3.381558382635852809e+02
8.143628725745148245e+01,1.572061255442265247e+04,1.273096498775894815e+03,6.052268230010565908e+00,3.237482096106937206e+02,3.079749470586004918e+02
8.149629925985196621e+01,1.574004348895423209e+04,1.274891091965753048e+03,6.045088776521868823e+00,3.238199861104775437e+02,3.603390471361199729e+02
8.155631126225244998e+01,1.575947871600035978e+04,1.276686574953338777e+03,6.037924776354387291e+00,3.238912639192618599e+02,3.269725946099407565e+02
8.161632326465293374e+01,1.577891820563258261e+04,1.278482944974283100e+03,6.030776209843462077e+00,3.239620435266560321e+02,3.587109529479929506e+02
8.167633526705340330e+01,1.579836192794090493e+04,1.280280199262970200e+03,6.023643067155568076e+00,3.240323254406038131e+02,3.937267597030069624e+02
8.173634726945388707e+01,1.581780985306390903e+04,1.282078335052279044e+03,6.016525316733035922e+00,3.241021101375511080e+02,3.471579614673084961e+02
8.179635927185437083e+01,1.583726195118879514e+04,1.283877349573582933e+03,6.009422905222232991e+00,3.241713980620970688e+02,3.083710141549960326e+02
8.185637127425485460e+01,1.585671819254819093e+04,1.285677240056787241e+03,6.002335760947690169e+00,3.242401896322654125e+02,3.114689665705309380e+02
8.191638327665532415e+01,1.587617854736706249e+04,1.287478003730901492e+03,5.995263850625582869e+00,3.243084853293388505e+02,3.417851157206928292e+02
8.197639527905580792e+01,1.589564298587273151e+04,1.289279637823973871e+03,5.988207168749480225e+00,3.243762856813456210e+02,3.330134481941583431e+02
8.203640728145629168e+01,1.591511147834073199e+04,1.291082139562682414e+03,5.981165689319309031e+00,3.244435911864915170e+02,2.994526922799017825e+02
8.209641928385677545e+01,1.593458399509614537e+04,1.292885506172329542e+03,5.974139364483736614e+00,3.245104023107729745e+02,3.044671168419936294e+02
8.215643128625724501e+01,1.595406050651294026e+04,1.294689734876848433e+03,5.967128125265506178e+00,3.245767194888982772e+02,3.445501803673640779e+02
8.221644328865772877e+01,1.597354098297392557e+04,1.296494822899238443e+03,5.960131924395960290e+00,3.246425431924808436e+02,3.950434943183198016e+02
8.227645529105821254e+01,1.599302539485029229e+04,1.298300767461797022e+03,5.953150758024765565e+00,3.247078739649559793e+02,2.457968525257178101e+02
8.233646729345869630e+01,1.601251371255871527e+04,1.300107565785609268e+03,5.946184605523107791e+00,3.247727123255947390e+02,3.464901964602763655e+02
8.239647929585916586e+01,1.603200590656629902e+04,1.301915215090510401e+03,5.939233424356840096e+00,3.248370587610962730e+02,3.185056432704460576e+02
8.245649129825964962e+01,1.605150194739056678e+04,1.303723712595088273e+03,5.932297150106982997e+00,3.249009137253844415e+02,3.482818551375900142e+02
8.251650330066013339e+01,1.607100180557396379e+04,1.305533055516957120e+03,5.925375723751169943e+00,3.249642776832185973e+02,3.509959190251768177e+02
8.257651530306061716e+01,1.609050545163888455e+04,1.307343241073238687e+03,5.918469139479193508e+00,3.250271511871742973e+02,3.266122937383307203e+02
8.263652730546108671e+01,1.611001285614717381e+04,1.309154266480024717e+03,5.911577381848182711e+00,3.250895347768924921e+02,2.946103283662266676e+02
8.269653930786157048e+01,1.612952398971196089e+04,1.310966128952283725e+03,5.904700413457059760e+00,3.251514289590807039e+02,2.832398721539908593e+02
8.275655131026205424e+01,1.614903882299763427e+04,1.312778825703860093e+03,5.897838174946548939e+00,3.252128342072754776e+02,2.689874735494805691e+02
8.281656331266253801e+01,1.616855732670601537e+04,1.314592353947624588e+03,5.890990599829092567e+00,3.252737509855852522e+02,3.619441189926327525e+02
8.287657531506300757e+01,1.618807947151855660e+04,1.316406710896083041e+03,5.884157675987850666e+00,3.253341798481767455e+02,3.190431088754668849e+02
8.293658731746349133e+01,1.620760522814615251e+04,1.318221893760929333e+03,5.877339393004771040e+00,3.253941213544044331e+02,3.091858723336477510e+02
8.299659931986397510e+01,1.622713456735177897e+04,1.320037899752855992e+03,5.870535718428801175e+00,3.254535760302904919e+02,3.171219937054987099e+02
8.305661132226445886e+01,1.624666745995050042e+04,1.321854726081555555e+03,5.863746597799016413e+00,3.255125443683230060e+02,2.853285128164258140e+02
8.311662332466492842e+01,1.626620387680283056e+04,1.323672369955792419e+03,5.856971961747907685e+00,3.255710268387746851e+02,3.347094642244064744e+02
8.317663532706541218e+01,1.628574378875628281e+04,1.325490828584016072e+03,5.850211788248610212e+00,3.256290239909376396e+02,3.651900688722515156e+02
8.323664732946589595e+01,1.630528716667486333e+04,1.327310099174106426e+03,5.843466071361750558e+00,3.256865364025984491e+02,3.598403553257273302e+02
8.329665933186636551e+01,1.632483398147511434e+04,1.329130178933065281e+03,5.836734783404354587e+00,3.257435646184011375e+02,2.787695924815695321e+02
8.335667133426684927e+01,1.634438420412644518e+04,1.330951065067018362e+03,5.830017874633095509e+00,3.258001091490934868e+02,3.667054656633620198e+02
8.341668333666733304e+01,1.636393780564850022e+04,1.332772754781240792e+03,5.823315276042444033e+00,3.258561704758684527e+02,3.029290636340783749e+02
8.347669533906781680e+01,1.638349475705966870e+04,1.334595245280695508e+03,5.816626954224515700e+00,3.259117491400631934e+02,2.685231811827802630e+02
8.353670734146828636e+01,1.640305502938175778e+04,1.336418533770020076e+03,5.809952906395209560e+00,3.259668457353327540e+02,2.890826786730142999e+02
8.359671934386877012e+01,1.642261859368845035e+04,1.338242617453106504e+03,5.803293109458851795e+00,3.260214608242522445e+02,2.970260374869006341e+02
8.365673134626925389e+01,1.644218542110699491e+04,1.340067493533088282e+03,5.796647518210119365e+00,3.260755949351391223e+02,3.258671597249379488e+02
8.371674334866973766e+01,1.646175548281754163e+04,1.341893159212348792e+03,5.790016066098563563e+00,3.261292485630714282e+02,2.951699843734839988e+02
8.377675535107020721e+01,1.648132875001242428e+04,1.343719611692945819e+03,5.783398708583709968e+00,3.261824222411424898e+02,2.808750584177446399e+02
8.383676735347069098e+01,1.650090519387635868e+04,1.345546848176834828e+03,5.776795444134135593e+00,3.262351165753245823e+02,3.183002955213855216e+02
8.389677935587117474e+01,1.652048478564353718e+04,1.347374865865366928e+03,5.770206254061900353e+00,3.262873321454358120e+02,3.840044504292429792e+02
8.395679135827165851e+01,1.654006749660246351e+04,1.349203661959254077e+03,5.763631097521283664e+00,3.263390694966747674e+02,3.052685430250167542e+02
8.401680336067212806e+01,1.655965329809586183e+04,1.351033233658569543e+03,5.757069911586095934e+00,3.263903291395087081e+02,3.403179346030010493e+02
8.407681536307261183e+01,1.657924216149172207e+04,1.352863578163051443e+03,5.750522642137527285e+00,3.264411116006688189e+02,3.288395165375528109e+02
8.413682736547309560e+01,1.659883405814295475e+04,1.354694692672519523e+03,5.743989286603840227e+00,3.264914174941984584e+02,4.062334489200356984e+02
8.419683936787357936e+01,1.661842895944755583e+04,1.356526574386349239e+03,5.737469830526510606e+00,3.265412474164722880e+02,2.695935026266879504e+02
8.425685137027404892e+01,1.663802683685849843e+04,1.358359220503392862e+03,5.730964237242273107e+00,3.265906019288859170e+02,3.594520513453352919e+02
8.431686337267453268e+01,1.665762766188374735e+04,1.360192628221981522e+03,5.724472447883111492e+00,3.266394815576132942e+02,2.881979316836099088e+02
8.437687537507501645e+01,1.667723140606756351e+04,1.362026794740116202e+03,5.717994401277299410e+00,3.266878868265750953e+02,3.089154292059710087e+02
8.443688737747550022e+01,1.669683804093645813e+04,1.363861717256022075e+03,5.711530091267690068e+00,3.267358183531561622e+02,3.238353687513538262e+02
8.449689937987596977e+01,1.671644753805535947e+04,1.365697392967654650e+03,5.705079507455945276e+00,3.267832767496192901e+02,4.223658628035605034e+02
8.455691138227645354e+01,1.673605986904482052e+04,1.367533819072562210e+03,5.698642617185386783e+00,3.268302625928738507e+02,3.039401032843740609e+02
8.461692338467693730e+01,1.675567500558101165e+04,1.369370992767884900e+03,5.692219365548782939e+00,3.268767764242476233e+02,2.702102530267974885e+02
8.467693538707742107e+01,1.677529291938444658e+04,1.371208911250472056e+03,5.685809687410356972e+00,3.269228187694267262e+02,3.658437267796634842e+02
8.473694738947789062e+01,1.679491358216052322e+04,1.373047571717482242e+03,5.679413570467666261e+00,3.269683902443140369e+02,3.017913069944109452e+02
8.479695939187837439e+01,1.681453696564410711e+04,1.374886971366001944e+03,5.673031008189002300e+00,3.270134914763511915e+02,3.197249808656304140e+02
8.485697139427885816e+01,1.683416304162627785e+04,1.376727107392820471e+03,5.666661971749757498e+00,3.270581230572835238e+02,3.263368683689558338e+02
8.491698339667934192e+01,1.685379178195434724e+04,1.378567976994432684e+03,5.660306410030094604e+00,3.271022855429150695e+02,3.300119491103418454e+02
8.497699539907981148e+01,1.687342315852549655e+04,1.380409577367104021e+03,5.653964256395705767e+00,3.271459794643172359e+02,3.220418206136104686e+02
8.503700740148029524e+01,1.689305714322819040e+04,1.382251905707460764e+03,5.647635490864241881e+00,3.271892054327478263e+02,3.352218985119694139e+02
8.509701940388077901e+01,1.691269370797040028e+04,1.384094959212254707e+03,5.641320110244291364e+00,3.272319640895586872e+02,3.388527521566309701e+02
8.515703140628124856e+01,1.693233282471655184e+04,1.385938735078055970e+03,5.635018089370161576e+00,3.272742560406555299e+02,3.528919405871937442e+02
8.521704340868173233e+01,1.695197446548790685e+04,1.387783230501252319e+03,5.628729380737393484e+00,3.273160818556460754e+02,3.144990877786561896e+02
8.527705541108221610e+01,1.697161860235926360e+04,1.389628442678079409e+03,5.622453917979775007e+00,3.273574420735008061e+02,3.048955377728536860e+02
8.533706741348269986e+01,1.699126520740521300e+04,1.391474368805159656e+03,5.616191672876001739e+00,3.273983372992848899e+02,2.954918289392732618e+02
8.539707941588316942e+01,1.701091425271019034e+04,1.393321006079440394e+03,5.609942644763879827e+00,3.274387681864980095e+02,3.452200351915739702e+02
8.545709141828365318e+01,1.703056571041467032e+04,1.395168351697803928e+03,5.603706811964888956e+00,3.274787353545386850e+02,3.260897909986552463e+02
8.551710342068413695e+01,1.705021955271648039e+04,1.397016402857056619e+03,5.597484130419343451e+00,3.275182393861463197e+02,3.441143765289813246e+02
8.557711542308462072e+01,1.706987575186936374e+04,1.398865156753945257e+03,5.591274535232633625e+00,3.275572808298039718e+02,3.437031680842800938e+02
8.563712742548509027e+01,1.708953428013636585e+04,1.400714610585619312e+03,5.585077990119411417e+00,3.275958602840784124e+02,3.781721682847165766e+02
8.569713942788557404e+01,1.710919510978172548e+04,1.402564761549740069e+03,5.578894495956795652e+00,3.276339784125345886e+02,3.338591312795456929e+02
8.575715143028605780e+01,1.712885821312449116e+04,1.404415606844021568e+03,5.572724034383161218e+00,3.276716358473967148e+02,3.502427753480985757e+02
8.581716343268654157e+01,1.714852356254160622e+04,1.406267143666210814e+03,5.566566564614416457e+00,3.277088331838737076e+02,2.916311383950293248e+02
8.587717543508701112e+01,1.716819113046738130e+04,1.408119369214092103e+03,5.560422023985004181e+00,3.277455709808480151e+02,2.953365206951494315e+02
8.593718743748749489e+01,1.718786088935495354e+04,1.409972280685869464e+03,5.554290368849088999e+00,3.277818498310023188e+02,3.184297174568715150e+02
8.599719943988797866e+01,1.720753281165167209e+04,1.411825875280423816e+03,5.548171600542746162e+00,3.278176704057066218e+02,2.913161401312731869e+02
