R,T,f,f_noisy
3.867220333567938440e+01,3.392734986199080538e+01,1.086425723168086055e+00,1.102918303876076145e+00
6.368767300708505275e+00,2.658781249859527307e+01,1.862807166445805906e+00,1.818508037156536972e+00
2.830459157387334912e+01,2.861985946558689520e+01,2.233392360650664266e+00,2.260130014002498022e+00
3.055971098603468761e+01,2.958161336900554872e+01,2.030093576848288173e+00,2.049519925578366042e+00
4.402707196979025639e+01,3.382761330977720604e+01,1.092752549616199609e+00,1.156094025517947488e+00
2.605338002189674640e+01,2.663085420082238741e+01,2.527572995368142728e+00,2.635922649321818856e+00
3.082319390123969782e+01,2.683830527687549150e+01,2.416816878473657226e+00,2.559262084730203668e+00
3.590061273804185760e+01,1.653075917772528669e+01,1.188044024891028894e+00,1.255585757035167171e+00
4.651629037251117538e+00,3.292452852221381221e+01,7.567474869667462078e-01,6.987624709029148784e-01
3.288975714306469289e+00,2.919033982572310038e+01,7.839300071695119998e-01,7.637200375194354018e-01
2.004692408061669262e+00,3.356891371164195448e+01,2.149287746224212148e-01,2.273110817729864230e-01
5.788355439693319227e+00,2.586799999368372127e+01,1.746283911986864501e+00,1.849690287186680049e+00
1.314646524030239583e+01,1.578773627461762707e+01,1.184328175976377517e+00,1.218159192606236285e+00
2.895146155566393542e+00,2.600275894306195568e+01,7.765965050112809687e-01,8.367651252414203267e-01
3.002409399325897610e+01,2.385584786904979282e+01,2.480790525699100080e+00,2.472092931618509848e+00
2.882831462200995176e+01,1.448993438274380985e+01,8.401620256887164517e-01,8.696762505042497926e-01
2.303692724081685128e+01,1.769926191989572573e+01,1.568277257032155481e+00,1.604186869830666939e+00
9.429930052894087700e-01,3.431528819937516062e+01,4.881953064324446451e-02,2.600410587008991289e-02
2.619954667727917297e+01,3.464326497820697170e+01,1.022858086357259833e+00,1.061724484539977142e+00
6.755246847719197589e+00,2.340812022935424608e+01,1.952218131082975372e+00,2.005758660769288326e+00
7.527311376336227600e-01,1.945861605931631644e+01,5.513886469984356081e-02,4.722057796205276353e-02
3.991325582402910754e+01,2.799379074328691530e+01,2.196287535664847912e+00,2.247194862370788915e+00
4.557732406691862792e+01,1.090534193480237590e+01,3.260159977549980104e-01,4.084137332710036095e-01
4.079844821812438127e+00,3.330609710801144985e+01,6.138538768333112738e-01,6.171688737571519034e-01
3.312040840426068655e+01,2.099842037294352082e+01,2.101111160877790152e+00,2.101127269766626338e+00
3.137701253688636172e+00,1.198540953668577203e+01,1.612251797113707363e-01,1.457443149600487486e-01
2.931834342015185513e+01,2.013886025512599787e+01,1.994611702993134728e+00,1.963646230141836035e+00
3.138362572072398393e+01,2.883759512774000200e+01,2.149814963881822472e+00,2.157622521214106026e+00
2.954422497343500353e+01,1.051778623579014926e+01,3.096700113067300530e-01,2.890786687153717449e-01
4.951985530580771666e+01,3.211123538061029592e+01,1.428091607128548768e+00,1.412492574208532581e+00
3.087574199584076595e+01,1.914829344581968229e+01,1.774424524889649746e+00,1.735749961181633605e+00
8.723606435316652252e+00,2.201355284797819678e+01,2.172110864490610194e+00,2.095308459492728037e+00
4.667414008247173740e+01,1.802719702921687173e+01,1.459807952340861581e+00,1.412945747754546399e+00
1.530106091980686500e+01,2.484628404675440549e+01,2.811045865749103090e+00,2.827495737246957130e+00
2.720158831588046056e+01,1.877746513607585754e+01,1.744530770858096380e+00,1.685373852161755392e+00
2.190935300252133544e+01,1.813175419746848149e+01,1.686190925693502152e+00,1.653792231014971303e+00
4.043357364079601979e+01,2.326954393083384787e+01,2.328298476831048180e+00,2.410406483178551884e+00
4.658150906815567538e+00,2.004366906584096597e+01,1.110828735542316537e+00,1.167154523766176011e+00
1.869684234643075627e+01,3.188570719815975352e+01,1.730826202117712542e+00,1.696155399499481131e+00
2.241441939249661175e+01,1.849783788753627789e+01,1.761932617250163480e+00,1.792101588588928873e+00
3.007198449113024452e+01,1.304991912331437121e+01,6.024736734376184843e-01,5.699593762122611151e-01
4.544144183403566473e+01,2.711031182073679702e+01,2.273735348727718986e+00,2.355114807057593573e+00
1.542415777490243656e+01,2.914059519983526769e+01,2.369258478817310998e+00,2.339973794050433042e+00
1.760406602939832865e+01,3.339295570160862781e+01,1.384163454330642029e+00,1.388249289348686411e+00
3.376430331031836829e+01,1.946445607081534490e+01,1.809108553182914525e+00,1.878348983995401511e+00
1.084339217335811689e+01,2.125102683480618992e+01,2.281654450921903443e+00,2.240260612947588381e+00
2.573918506806239392e+01,2.830976209191771531e+01,2.333111044448735072e+00,2.398337754830667912e+00
1.632619291091986824e+01,2.080939842473684109e+01,2.359251399673004457e+00,2.318378832694432568e+00
3.137562991684190905e+01,3.493333159086640194e+01,9.286646434632088720e-01,9.405744307067270826e-01
2.923818480113174800e+01,2.197104113289794114e+01,2.306211071503011301e+00,2.291430336860731387e+00
3.445257940237522831e+01,1.435995267371236928e+01,7.896285731409042885e-01,7.852033213107265652e-01
2.176996574852944022e+01,2.974604066317975537e+01,2.160465507631557536e+00,2.168470022633000927e+00
1.206549613446436808e+01,1.269345784789437381e+01,5.971349713863338682e-01,5.934177517834087201e-01
1.223567563182760498e+00,1.870376595732076908e+01,1.276355293446990724e-01,7.676885888851892048e-02
3.027912247850462535e+01,1.425378440602352370e+01,7.906396480748947297e-01,8.339686392453214969e-01
1.162832765324881024e+01,2.939489955430450863e+01,2.215354735500576933e+00,2.251381701948015568e+00
7.389006561572093457e-01,3.075485380864120444e+01,5.188760986495211808e-02,1.163794360766091385e-01
1.906392279811839785e+01,2.895599498605663769e+01,2.371423462560039663e+00,2.440670870401504100e+00
1.406952296980100670e+01,2.072381091207122239e+01,2.327670831637234983e+00,2.260472440323474608e+00
3.429543486048844159e+01,2.922817956215199686e+01,2.050086423469022368e+00,2.114361987796450570e+00
1.524084457808373827e+01,3.259877941178562111e+01,1.578134483789350728e+00,1.643021217478375595e+00
1.869916335592192169e+01,1.812863648818763451e+01,1.734216032993252776e+00,1.707603873315372889e+00
3.633367924018368456e+01,1.857185156112708313e+01,1.607471032152753221e+00,1.659341262446251575e+00
3.387064293939435089e+01,3.122650972580794004e+01,1.667009166040817503e+00,1.740420724620589832e+00
8.456197191831421378e+00,3.131541046530222161e+01,1.565545831689115097e+00,1.538604056513846130e+00
2.954717150350418464e+01,1.832121562431176187e+01,1.614481848114825313e+00,1.545543880653652558e+00
4.667529206581554035e+01,2.510957959367373604e+01,2.373542070499031098e+00,2.355565244188530638e+00
4.551292051806896666e+01,2.531445348549847552e+01,2.374716041661057542e+00,2.514351394881674917e+00
4.254443891474988249e+01,1.048367749006250094e+01,2.903363570064321775e-01,3.021493796464470583e-01
1.445967163960398771e+01,2.501570188088211566e+01,2.802309012814829803e+00,2.741598540227606406e+00
4.799966251546840112e+01,3.225833314907927729e+01,1.399870160897436655e+00,1.387222797277086750e+00
1.038265015107809219e+01,3.016579450015713704e+01,1.977701106376012152e+00,1.927998495646179311e+00
2.039306658776833103e+01,3.022491640708902594e+01,2.086944573674506920e+00,2.066980543883672361e+00
6.149640839586893115e+00,3.260557191077342765e+01,1.040358767756834890e+00,1.045115973684676680e+00
2.849776102253832022e+01,2.551151933917617143e+01,2.535544690609125240e+00,2.407464840362032010e+00
3.627128585363764302e+01,2.999925877849083022e+01,1.893050577755118313e+00,1.911070616829087632e+00
3.453788679940047501e+01,3.404501679384458157e+01,1.080464871835223883e+00,1.151198353686795350e+00
8.557851573381921595e-01,3.073800550917014363e+01,6.934959015988362285e-02,5.948114989255848251e-02
4.913220043181191699e+01,2.458479026445616356e+01,2.364540572791092643e+00,2.345405826645844183e+00
1.584548524456148400e+01,1.959519783025467632e+01,2.100632117449682479e+00,2.155311639745423946e+00
3.719857028518737252e+01,2.428227214582588900e+01,2.409747764755996169e+00,2.346415833453022515e+00
4.636683044869049297e+01,3.076998898811111616e+01,1.702189394245161802e+00,1.639894885189733031e+00
3.911826239958908502e+01,3.403037679887752631e+01,1.065119068541743763e+00,9.955922654069174760e-01
2.640040193053155804e+01,1.283547275821078415e+01,5.891688864883065646e-01,5.812999886450236353e-01
2.716360424611836777e+01,2.653459623081916163e+01,2.510447708367702813e+00,2.530149057248562983e+00
7.616774321439209849e+00,2.279049198374037388e+01,2.080071696120938451e+00,2.075543048917944944e+00
1.941261134178090586e+01,1.678730916056185407e+01,1.408791823595506143e+00,1.436280634760410901e+00
4.121384779964418499e+01,1.534104208819305448e+01,9.420505822417397646e-01,9.835879422398623451e-01
3.421858317184336329e+01,3.068814773409595631e+01,1.774421699459975743e+00,1.799250962823551570e+00
3.334440523599255357e+01,1.500348961947010018e+01,9.067455924845879700e-01,8.663129021575248778e-01
3.423080625686956324e+01,3.275335843141656511e+01,1.344228782983426518e+00,1.330824398526609942e+00
1.780231835877809132e+01,2.651139129702764308e+01,2.733584851282729655e+00,2.795997211043251163e+00
4.902005049905724121e+01,1.381469589091260275e+01,6.779238215080601870e-01,6.255894918468788424e-01
1.714676470429340682e+01,2.915863900436069400e+01,2.359996472650891075e+00,2.347325287426594187e+00
9.762953270862908539e+00,2.288793786631234894e+01,2.405153857675750739e+00,2.384290166992509175e+00
3.360154798466675885e+01,2.377719813147128036e+01,2.423294866359662070e+00,2.414290433411612646e+00
8.875004592745755261e+00,3.100466040334191931e+01,1.671651121055204969e+00,1.617867696468609173e+00
4.877601986455865557e+01,3.458176976535686720e+01,9.459847793894917700e-01,8.785181042601262202e-01
2.898832563983694399e+01,1.946289206995251675e+01,1.863835050839073970e+00,1.991633249826548546e+00
6.447016047891269253e+00,2.769136206872049755e+01,1.794703349369235701e+00,1.841998403623618996e+00
1.669116355045904720e+00,1.255583259372559546e+01,7.007814863870533151e-02,3.444728688983662857e-02
3.025970738379045599e+01,2.299373556570492383e+01,2.410371727115061979e+00,2.407423478292987529e+00
2.586400979668856959e+00,2.322909919458953709e+01,6.455809761245899780e-01,6.794164018892546730e-01
3.095924926253076581e+00,1.162920134811606587e+01,1.441014373539377946e-01,1.269183884098535886e-01
2.091592009437036381e+01,2.081664623610491560e+01,2.290630591480173006e+00,2.321456769777832552e+00
2.269030656524761014e+01,2.869303702082397223e+01,2.339782683371453231e+00,2.309018448705946192e+00
4.153364927202216705e+01,1.103800971643058837e+01,3.406796123332792026e-01,3.227531548422921115e-01
6.905060483139810579e+00,1.770575445635956413e+01,1.196046435762650573e+00,1.191807997970580679e+00
4.348245383380417906e+01,2.673833179206555144e+01,2.313197671747574180e+00,2.290322896209719961e+00
2.054760506581158808e+01,1.266859871526042269e+01,5.984840735182407334e-01,4.758429489870318885e-01
4.272252365231368998e+01,2.913357619089086370e+01,2.012390680237249985e+00,2.013448284438740910e+00
7.991623472581236065e+00,2.208391955775099902e+01,2.070104563400177788e+00,2.083185664186594011e+00
2.879448505454684337e+00,3.384665183598443150e+01,3.558992142542143355e-01,3.797090376789620803e-01
2.207338638295663813e+01,2.663808059618737900e+01,2.626745697484934805e+00,2.577046447070017177e+00
1.117482313684077333e+01,2.334274519562933037e+01,2.581849802603477073e+00,2.599062170883279066e+00
2.417351063249920173e+01,3.238518620192734687e+01,1.531598038505012749e+00,1.542383067849523837e+00
4.109972572241711219e+01,2.389081785567675809e+01,2.366026024910480974e+00,2.277585131340151836e+00
4.432872462767610244e+01,1.734699468781737153e+01,1.325541349789700174e+00,1.215444584516737203e+00
4.797333898593680424e+00,2.493609181336485392e+01,1.465124464243748204e+00,1.488947993475545628e+00
1.322594826737576490e+01,1.555206305991178795e+01,1.134576289299976226e+00,1.086867022491530443e+00
1.559061299879958362e+01,2.088352201196176594e+01,2.374488545601637579e+00,2.424598861993797261e+00
9.131194651618002922e+00,2.010212234633625172e+01,1.914771066614782580e+00,2.021789631431325951e+00
2.361790718797743338e+01,3.478325916104559212e+01,1.020285278080410141e+00,9.911489327821073614e-01
3.152512578727714398e+00,2.337662010823621372e+01,8.597520968379982476e-01,8.252823590174661605e-01
1.026530355098942771e+01,1.718312913240912465e+01,1.395296538648379991e+00,1.394711732394167125e+00
3.723855452861551285e+00,1.568022027589257483e+01,4.598438273592491132e-01,4.935811612035177487e-01
2.311815757180715281e+01,3.024983118161107143e+01,2.027022959520118572e+00,1.970232998839628547e+00
4.702940138853590213e+01,2.599638079570003057e+01,2.349505071593536165e+00,2.411778654723959470e+00
8.080090903531765179e+00,1.044122533140757625e+01,2.725261342510149620e-01,3.220872131316605547e-01
4.441351981021926321e+01,2.096076425990738556e+01,2.022279191341375792e+00,2.055334515258461447e+00
1.613034000953755509e+01,1.190645295245766278e+01,5.065179821836620633e-01,4.795259331724785468e-01
3.748296573490688388e+01,2.906683782312269670e+01,2.050929137458656459e+00,2.096744242250857759e+00
4.221002496922206149e+01,3.357251329467665357e+01,1.146011014006685258e+00,1.188871657008209404e+00
3.044958829467159234e+01,3.082894520474910394e+01,1.784199778605322084e+00,1.724151233691074925e+00
3.610315644429145721e+01,1.574332117612984838e+01,1.032430346700456747e+00,1.136939561667551502e+00
3.178999423857334250e+01,1.456127792977390811e+01,8.356768939251336681e-01,8.206505272885684654e-01
4.656392964053483752e+01,3.038207605387125909e+01,1.777053830027107928e+00,1.795513128737889819e+00
3.904750109084566390e+01,3.456244623658877657e+01,9.649900801337712997e-01,9.387823083018016490e-01
2.130297608791057939e+01,1.114206454699447590e+01,3.984006835755170561e-01,4.176455221523260319e-01
1.490200116822671284e+01,1.074263768779352013e+01,3.678369258821666543e-01,4.258410467617739226e-01
8.263315702653933670e+00,2.970110752477688010e+01,1.844739966884638704e+00,1.804371533985161147e+00
2.585062298630427335e+01,2.583940251369746477e+01,2.582276547043327319e+00,2.499505253661868931e+00
1.184227501173804775e+01,3.488705869304482121e+01,1.016426257666306343e+00,9.939269833345545369e-01
1.212543185637517773e+01,2.477009725198909962e+01,2.717349512424318991e+00,2.652047211777936564e+00
4.416139649951457358e+01,2.260227599868095183e+01,2.248512174899591987e+00,2.210583538537529424e+00
3.513742716683463385e+01,2.464374602422915217e+01,2.438875003437593669e+00,2.432550853176065342e+00
2.720349899256023107e+01,2.964918366421901652e+01,2.069939869774877206e+00,2.066731999642213768e+00
4.223506727578820374e+01,3.241604871325446169e+01,1.378698533131689219e+00,1.443234981282950136e+00
2.650633526553256303e+01,3.219382690792929225e+01,1.540728980842868578e+00,1.489989063285438231e+00
2.002425286974130714e+01,2.623773339636522195e+01,2.709298879819071804e+00,2.726934299995449784e+00
3.443260199016945933e+01,1.689196297517965206e+01,1.269476615579462120e+00,1.244098242935151033e+00
3.063500773785225206e+01,1.313284065635317432e+01,6.121336200680300710e-01,6.803864718269275746e-01
1.082113847433656773e+01,2.605942882389751247e+01,2.594713363185353838e+00,2.721098287968728435e+00
1.626976600723146049e+01,2.583817383075112062e+01,2.792724998178638618e+00,2.807896984970397636e+00
2.826890254060146290e+01,1.429944122704724840e+01,8.104391184017785132e-01,8.941486709742827443e-01
1.132274828281601131e+01,2.129597863351192899e+01,2.323563559956974611e+00,2.297053280385022767e+00
4.588570466673209580e+01,2.647118715719971860e+01,2.325093780965029833e+00,2.245123455525424028e+00
2.692994570603937099e+00,2.260705314966919488e+01,6.676118945861015952e-01,6.040919687861265874e-01
4.387991139199674251e+01,2.633097731625306182e+01,2.340780263031299047e+00,2.261825766157956163e+00
