r,E
1.519623924784956781e+00,4.777423718457457502e-01
1.520384076815362917e+00,4.772224613110211955e-01
1.521144228845769053e+00,4.767034010191777416e-01
1.521904380876174967e+00,4.761851890568510326e-01
1.522664532906581103e+00,4.756678235159935153e-01
1.523424684936987239e+00,4.751513024938583962e-01
1.524184836967393375e+00,4.746356240929806569e-01
1.524944988997799289e+00,4.741207864211616219e-01
1.525705141028205425e+00,4.736067875914498071e-01
1.526465293058611561e+00,4.730936257221255437e-01
1.527225445089017697e+00,4.725812989366831030e-01
1.527985597119423611e+00,4.720698053638137104e-01
1.528745749149829747e+00,4.715591431373887810e-01
1.529505901180235883e+00,4.710493103964427108e-01
1.530266053210642019e+00,4.705403052851569456e-01
1.531026205241047933e+00,4.700321259528424944e-01
1.531786357271454069e+00,4.695247705539229433e-01
1.532546509301860205e+00,4.690182372479191342e-01
1.533306661332266341e+00,4.685125241994311796e-01
1.534066813362672255e+00,4.680076295781233631e-01
1.534826965393078391e+00,4.675035515587058210e-01
1.535587117423484527e+00,4.670002883209206646e-01
1.536347269453890663e+00,4.664978380495233834e-01
1.537107421484296577e+00,4.659961989342683575e-01
1.537867573514702713e+00,4.654953691698909823e-01
1.538627725545108849e+00,4.649953469560932362e-01
1.539387877575514985e+00,4.644961304975266381e-01
1.540148029605920899e+00,4.639977180037765381e-01
1.540908181636327035e+00,4.635001076893456862e-01
1.541668333666733171e+00,4.630032977736391886e-01
1.542428485697139307e+00,4.625072864809481876e-01
1.543188637727545220e+00,4.620120720404342629e-01
1.543948789757951356e+00,4.615176526861131667e-01
1.544708941788357492e+00,4.610240266568403911e-01
1.545469093818763628e+00,4.605311921962942923e-01
1.546229245849169542e+00,4.600391475529615470e-01
1.546989397879575678e+00,4.595478909801204992e-01
1.547749549909981814e+00,4.590574207358274483e-01
1.548509701940387950e+00,4.585677350828996635e-01
1.549269853970793864e+00,4.580788322889011166e-01
1.550030006001200000e+00,4.575907106261266621e-01
1.550790158031606136e+00,4.571033683715869378e-01
1.551550310062012272e+00,4.566168038069937651e-01
1.552310462092418186e+00,4.561310152187446620e-01
1.553070614122824322e+00,4.556460008979072995e-01
1.553830766153230458e+00,4.551617591402052909e-01
1.554590918183636594e+00,4.546782882460036479e-01
1.555351070214042508e+00,4.541955865202926823e-01
1.556111222244448644e+00,4.537136522726736843e-01
1.556871374274854780e+00,4.532324838173449888e-01
1.557631526305260916e+00,4.527520794730863773e-01
1.558391678335666830e+00,4.522724375632447558e-01
1.559151830366072966e+00,4.517935564157191664e-01
1.559911982396479102e+00,4.513154343629472431e-01
1.560672134426885238e+00,4.508380697418896688e-01
1.561432286457291152e+00,4.503614608940164077e-01
1.562192438487697288e+00,4.498856061652918292e-01
1.562952590518103424e+00,4.494105039061609408e-01
1.563712742548509560e+00,4.489361524715349550e-01
1.564472894578915696e+00,4.484625502207768566e-01
1.565233046609321610e+00,4.479896955176873585e-01
1.565993198639727746e+00,4.475175867304905797e-01
1.566753350670133882e+00,4.470462222318207779e-01
1.567513502700540018e+00,4.465756003987072509e-01
1.568273654730945932e+00,4.461057196125614022e-01
1.569033806761352068e+00,4.456365782591618085e-01
1.569793958791758204e+00,4.451681747286412305e-01
1.570554110822164340e+00,4.447005074154725124e-01
1.571314262852570254e+00,4.442335747184548711e-01
1.572074414882976390e+00,4.437673750406997408e-01
1.572834566913382526e+00,4.433019067896177279e-01
1.573594718943788662e+00,4.428371683769051215e-01
1.574354870974194576e+00,4.423731582185297384e-01
1.575115023004600712e+00,4.419098747347174339e-01
1.575875175035006848e+00,4.414473163499392783e-01
1.576635327065412984e+00,4.409854814928976241e-01
1.577395479095818898e+00,4.405243685965131717e-01
1.578155631126225034e+00,4.400639760979108139e-01
1.578915783156631170e+00,4.396043024384075348e-01
1.579675935187037306e+00,4.391453460634983652e-01
1.580436087217443220e+00,4.386871054228437261e-01
1.581196239247849356e+00,4.382295789702554956e-01
1.581956391278255492e+00,4.377727651636851847e-01
1.582716543308661628e+00,4.373166624652098378e-01
1.583476695339067541e+00,4.368612693410196535e-01
1.584236847369473677e+00,4.364065842614046620e-01
1.584996999399879813e+00,4.359526057007421240e-01
1.585757151430285949e+00,4.354993321374839299e-01
1.586517303460691863e+00,4.350467620541431102e-01
1.587277455491097999e+00,4.345948939372816788e-01
1.588037607521504135e+00,4.341437262774974770e-01
1.588797759551910271e+00,4.336932575694123493e-01
1.589557911582316185e+00,4.332434863116586543e-01
1.590318063612722321e+00,4.327944110068668859e-01
1.591078215643128457e+00,4.323460301616535162e-01
1.591838367673534593e+00,4.318983422866083388e-01
1.592598519703940507e+00,4.314513458962822567e-01
1.593358671734346643e+00,4.310050395091741815e-01
1.594118823764752779e+00,4.305594216477193203e-01
1.594878975795158915e+00,4.301144908382772414e-01
1.595639127825564829e+00,4.296702456111186619e-01
1.596399279855970965e+00,4.292266845004139020e-01
1.597159431886377101e+00,4.287838060442203947e-01
1.597919583916783237e+00,4.283416087844711395e-01
1.598679735947189151e+00,4.279000912669621570e-01
1.599439887977595287e+00,4.274592520413399432e-01
1.600200040008001423e+00,4.270190896610907560e-01
1.600960192038407559e+00,4.265796026835277921e-01
1.601720344068813473e+00,4.261407896697795850e-01
1.602480496099219609e+00,4.257026491847777372e-01
1.603240648129625745e+00,4.252651797972456515e-01
1.604000800160031881e+00,4.248283800796867071e-01
1.604760952190437795e+00,4.243922486083722134e-01
1.605521104220843931e+00,4.239567839633297530e-01
1.606281256251250067e+00,4.235219847283315797e-01
1.607041408281656203e+00,4.230878494908835719e-01
1.607801560312062117e+00,4.226543768422128533e-01
1.608561712342468253e+00,4.222215653772564137e-01
1.609321864372874389e+00,4.217894136946501726e-01
1.610082016403280525e+00,4.213579203967169895e-01
1.610842168433686439e+00,4.209270840894557830e-01
1.611602320464092575e+00,4.204969033825292080e-01
1.612362472494498711e+00,4.200673768892535520e-01
1.613122624524904847e+00,4.196385032265865789e-01
1.613882776555310761e+00,4.192102810151170367e-01
1.614642928585716897e+00,4.187827088790524455e-01
1.615403080616123033e+00,4.183557854462087722e-01
1.616163232646529169e+00,4.179295093479991619e-01
1.616923384676935083e+00,4.175038792194226689e-01
1.617683536707341219e+00,4.170788936990531548e-01
1.618443688737747355e+00,4.166545514290286301e-01
1.619203840768153491e+00,4.162308510550399854e-01
1.619963992798559405e+00,4.158077912263203890e-01
1.620724144828965541e+00,4.153853705956336850e-01
1.621484296859371677e+00,4.149635878192645677e-01
1.622244448889777813e+00,4.145424415570071464e-01
1.623004600920183726e+00,4.141219304721539540e-01
1.623764752950589862e+00,4.137020532314861221e-01
1.624524904980995998e+00,4.132828085052615008e-01
1.625285057011402134e+00,4.128641949672050560e-01
1.626045209041808048e+00,4.124462112944978220e-01
1.626805361072214184e+00,4.120288561677658001e-01
1.627565513102620320e+00,4.116121282710705209e-01
1.628325665133026456e+00,4.111960262918975539e-01
1.629085817163432592e+00,4.107805489211467931e-01
1.629845969193838506e+00,4.103656948531212434e-01
1.630606121224244642e+00,4.099514627855171955e-01
1.631366273254650778e+00,4.095378514194136788e-01
1.632126425285056914e+00,4.091248594592623578e-01
1.632886577315462828e+00,4.087124856128770967e-01
1.633646729345868964e+00,4.083007285914228568e-01
1.634406881376275100e+00,4.078895871094073700e-01
1.635167033406681236e+00,4.074790598846692036e-01
1.635927185437087150e+00,4.070691456383686568e-01
1.636687337467493286e+00,4.066598430949770471e-01
1.637447489497899422e+00,4.062511509822668843e-01
1.638207641528305558e+00,4.058430680313018790e-01
1.638967793558711472e+00,4.054355929764270616e-01
1.639727945589117608e+00,4.050287245552581239e-01
1.640488097619523744e+00,4.046224615086726484e-01
1.641248249649929880e+00,4.042168025807990617e-01
1.642008401680335794e+00,4.038117465190076971e-01
1.642768553710741930e+00,4.034072920738999146e-01
1.643528705741148066e+00,4.030034379992996074e-01
1.644288857771554202e+00,4.026001830522423219e-01
1.645049009801960116e+00,4.021975259929663760e-01
1.645809161832366252e+00,4.017954655849019785e-01
1.646569313862772388e+00,4.013940005946633471e-01
1.647329465893178524e+00,4.009931297920373838e-01
1.648089617923584438e+00,4.005928519499751816e-01
1.648849769953990574e+00,4.001931658445816442e-01
1.649609921984396710e+00,3.997940702551068259e-01
1.650370074014802846e+00,3.993955639639358290e-01
1.651130226045208760e+00,3.989976457565794776e-01
1.651890378075614896e+00,3.986003144216648808e-01
1.652650530106021032e+00,3.982035687509262178e-01
1.653410682136427168e+00,3.978074075391951347e-01
1.654170834166833082e+00,3.974118295843916959e-01
1.654930986197239218e+00,3.970168336875145032e-01
1.655691138227645354e+00,3.966224186526323137e-01
1.656451290258051490e+00,3.962285832868741586e-01
1.657211442288457404e+00,3.958353264004204619e-01
1.657971594318863540e+00,3.954426468064932143e-01
1.658731746349269676e+00,3.950505433213478690e-01
1.659491898379675812e+00,3.946590147642635715e-01
1.660252050410081726e+00,3.942680599575342226e-01
1.661012202440487862e+00,3.938776777264593743e-01
1.661772354470893998e+00,3.934878668993353479e-01
1.662532506501300134e+00,3.930986263074460751e-01
1.663292658531706047e+00,3.927099547850546046e-01
1.664052810562112183e+00,3.923218511693935540e-01
1.664812962592518319e+00,3.919343143006562835e-01
1.665573114622924455e+00,3.915473430219887918e-01
1.666333266653330369e+00,3.911609361794801121e-01
1.667093418683736505e+00,3.907750926221535970e-01
1.667853570714142641e+00,3.903898112019585920e-01
1.668613722744548777e+00,3.900050907737611650e-01
1.669373874774954691e+00,3.896209301953360571e-01
1.670134026805360827e+00,3.892373283273569129e-01
1.670894178835766963e+00,3.888542840333891748e-01
1.671654330866173099e+00,3.884717961798798691e-01
1.672414482896579013e+00,3.880898636361505005e-01
1.673174634926985149e+00,3.877084852743868382e-01
1.673934786957391285e+00,3.873276599696320321e-01
1.674694938987797421e+00,3.869473865997772322e-01
1.675455091018203335e+00,3.865676640455532054e-01
1.676215243048609471e+00,3.861884911905217876e-01
1.676975395079015607e+00,3.858098669210677789e-01
1.677735547109421743e+00,3.854317901263906165e-01
1.678495699139827657e+00,3.850542596984957155e-01
1.679255851170233793e+00,3.846772745321859199e-01
1.680016003200639929e+00,3.843008335250538421e-01
1.680776155231046065e+00,3.839249355774733141e-01
1.681536307261451979e+00,3.835495795925911167e-01
1.682296459291858115e+00,3.831747644763184857e-01
1.683056611322264251e+00,3.828004891373233964e-01
1.683816763352670387e+00,3.824267524870220702e-01
1.684576915383076301e+00,3.820535534395715360e-01
1.685337067413482437e+00,3.816808909118600823e-01
1.686097219443888573e+00,3.813087638235005405e-01
1.686857371474294709e+00,3.809371710968219582e-01
1.687617523504700623e+00,3.805661116568611613e-01
1.688377675535106759e+00,3.801955844313547050e-01
1.689137827565512895e+00,3.798255883507316022e-01
1.689897979595919031e+00,3.794561223481048295e-01
1.690658131626324945e+00,3.790871853592636676e-01
1.691418283656731081e+00,3.787187763226652626e-01
1.692178435687137217e+00,3.783508941794276881e-01
1.692938587717543353e+00,3.779835378733213958e-01
1.693698739747949489e+00,3.776167063507617216e-01
1.694458891778355403e+00,3.772503985608010035e-01
1.695219043808761539e+00,3.768846134551205873e-01
1.695979195839167675e+00,3.765193499880237216e-01
1.696739347869573811e+00,3.761546071164274530e-01
1.697499499899979725e+00,3.757903837998547991e-01
1.698259651930385861e+00,3.754266790004273657e-01
1.699019803960791997e+00,3.750634916828574639e-01
1.699779955991198133e+00,3.747008208144411157e-01
1.700540108021604047e+00,3.743386653650498941e-01
1.701300260052010183e+00,3.739770243071230960e-01
1.702060412082416319e+00,3.736158966156611916e-01
1.702820564112822455e+00,3.732552812682177201e-01
1.703580716143228369e+00,3.728951772448917401e-01
1.704340868173634505e+00,3.725355835283206130e-01
1.705101020204040640e+00,3.721764991036723980e-01
1.705861172234446776e+00,3.718179229586387469e-01
1.706621324264852690e+00,3.714598540834272988e-01
1.707381476295258826e+00,3.711022914707543530e-01
1.708141628325664962e+00,3.707452341158373743e-01
1.708901780356071098e+00,3.703886810163883325e-01
1.709661932386477012e+00,3.700326311726057638e-01
1.710422084416883148e+00,3.696770835871676653e-01
1.711182236447289284e+00,3.693220372652243899e-01
1.711942388477695420e+00,3.689674912143916519e-01
1.712702540508101334e+00,3.686134444447429215e-01
1.713462692538507470e+00,3.682598959688022644e-01
1.714222844568913606e+00,3.679068448015377912e-01
1.714982996599319742e+00,3.675542899603539970e-01
1.715743148629725656e+00,3.672022304650849889e-01
1.716503300660131792e+00,3.668506653379869364e-01
1.717263452690537928e+00,3.664995936037318547e-01
1.718023604720944064e+00,3.661490142893997768e-01
1.718783756751349978e+00,3.657989264244724259e-01
1.719543908781756114e+00,3.654493290408257211e-01
1.720304060812162250e+00,3.651002211727230051e-01
1.721064212842568386e+00,3.647516018568086049e-01
1.721824364872974300e+00,3.644034701321001712e-01
1.722584516903380436e+00,3.640558250399820728e-01
1.723344668933786572e+00,3.637086656241989013e-01
1.724104820964192708e+00,3.633619909308484219e-01
1.724864972994598622e+00,3.630158000083745229e-01
1.725625125025004758e+00,3.626700919075604990e-01
1.726385277055410894e+00,3.623248656815227231e-01
1.727145429085817030e+00,3.619801203857034855e-01
1.727905581116222944e+00,3.616358550778646652e-01
1.728665733146629080e+00,3.612920688180802364e-01
1.729425885177035216e+00,3.609487606687307171e-01
1.730186037207441352e+00,3.606059296944955084e-01
1.730946189237847266e+00,3.602635749623470662e-01
1.731706341268253402e+00,3.599216955415438512e-01
1.732466493298659538e+00,3.595802905036235009e-01
1.733226645329065674e+00,3.592393589223972228e-01
1.733986797359471588e+00,3.588988998739421898e-01
1.734746949389877724e+00,3.585589124365953229e-01
1.735507101420283860e+00,3.582193956909476285e-01
1.736267253450689996e+00,3.578803487198365385e-01
1.737027405481095910e+00,3.575417706083400260e-01
1.737787557511502046e+00,3.572036604437700547e-01
1.738547709541908182e+00,3.568660173156665838e-01
1.739307861572314318e+00,3.565288403157903518e-01
1.740068013602720232e+00,3.561921285381174362e-01
1.740828165633126368e+00,3.558558810788320370e-01
1.741588317663532504e+00,3.555200970363208701e-01
1.742348469693938640e+00,3.551847755111663396e-01
1.743108621724344554e+00,3.548499156061407089e-01
1.743868773754750690e+00,3.545155164261993841e-01
1.744628925785156826e+00,3.541815770784748629e-01
1.745389077815562962e+00,3.538480966722709065e-01
1.746149229845968875e+00,3.535150743190556000e-01
1.746909381876375011e+00,3.531825091324555244e-01
