t,H,H_slow,V_freq,dH_dt,dH_dt_noisy
2.916583316663332681e+01,2.850430980508521506e-01,3.226370896582391734e-01,3.913034260767761507e-02,-1.222155334843613717e-03,-1.022223248972644423e-03
2.922584516903380703e+01,2.849698142114396870e-01,3.225618885376150824e-01,3.919236013174290378e-02,-1.220151607661963331e-03,-9.668060720119467117e-04
2.928585717143428724e+01,2.848966504282454126e-01,3.224866913630541898e-01,3.925431848350873637e-02,-1.218154523742933509e-03,-1.244908493011288994e-03
2.934586917383476745e+01,2.848236063033071086e-01,3.224114983663317058e-01,3.931621773444301388e-02,-1.216164052945747226e-03,-1.380266629386295687e-03
2.940588117623524766e+01,2.847506814403698017e-01,3.223363097780327924e-01,3.937805795585860164e-02,-1.214180165267264751e-03,-1.450700750772703201e-03
2.946589317863572788e+01,2.846778754448857085e-01,3.222611258275525636e-01,3.943983921891332234e-02,-1.212202830841987988e-03,-1.179747430876153854e-03
2.952590518103620809e+01,2.846051879240145133e-01,3.221859467430961965e-01,3.950156159460993521e-02,-1.210232019942089100e-03,-9.881736290343232868e-04
2.958591718343668830e+01,2.845326184866230346e-01,3.221107727516788755e-01,3.956322515379616378e-02,-1.208267702977382750e-03,-1.153934023206299201e-03
2.964592918583716852e+01,2.844601667432853365e-01,3.220356040791257923e-01,3.962482996716468892e-02,-1.206309850495348654e-03,-1.171738635421397867e-03
2.970594118823764873e+01,2.843878323062829505e-01,3.219604409500722020e-01,3.968637610525314191e-02,-1.204358433181143724e-03,-1.280201209783684907e-03
2.976595319063812894e+01,2.843156147896045427e-01,3.218852835879632002e-01,3.974786363844410447e-02,-1.202413421857595130e-03,-1.090207475298880921e-03
2.982596519303860561e+01,2.842435138089460245e-01,3.218101322150541121e-01,3.980929263696510872e-02,-1.200474787485199431e-03,-1.627640997773943839e-03
2.988597719543908582e+01,2.841715289817107193e-01,3.217349870524101041e-01,3.987066317088865108e-02,-1.198542501162152066e-03,-1.152067850887208674e-03
2.994598919783956603e+01,2.840996599270091960e-01,3.216598483199064606e-01,3.993197531013217838e-02,-1.196616534124336946e-03,-1.190991272213744786e-03
3.000600120024004624e+01,2.840279062656592690e-01,3.215847162362284184e-01,3.999322912445808786e-02,-1.194696857745331658e-03,-1.468764907057679842e-03
3.006601320264052646e+01,2.839562676201859981e-01,3.215095910188712769e-01,4.005442468347372720e-02,-1.192783443536412670e-03,-7.576638587076403673e-04
3.012602520504100667e+01,2.838847436148217995e-01,3.214344728841402876e-01,4.011556205663140834e-02,-1.190876263146574410e-03,-1.468358909457491857e-03
3.018603720744148688e+01,2.838133338755063351e-01,3.213593620471507650e-01,4.017664131322838672e-02,-1.188975288362519728e-03,-1.404479387732051904e-03
3.024604920984196710e+01,2.837420380298866229e-01,3.212842587218279755e-01,4.023766252240687513e-02,-1.187080491108681579e-03,-1.427253112619246683e-03
3.030606121224244731e+01,2.836708557073168158e-01,3.212091631209072484e-01,4.029862575315404372e-02,-1.185191843447210881e-03,-9.631182830954733909e-04
3.036607321464292752e+01,2.835997865388584782e-01,3.211340754559339206e-01,4.035953107430200609e-02,-1.183309317578001667e-03,-1.360926289809839904e-03
3.042608521704340774e+01,2.835288301572804204e-01,3.210589959372633362e-01,4.042037855452784711e-02,-1.181432885838685012e-03,-1.047701603245842442e-03
3.048609721944388795e+01,2.834579861970586978e-01,3.209839247740607915e-01,4.048116826235358123e-02,-1.179562520704644651e-03,-1.062060490200394470e-03
3.054610922184436816e+01,2.833872542943766115e-01,3.209088621743017011e-01,4.054190026614620107e-02,-1.177698194789005698e-03,-1.125764112579377696e-03
3.060612122424484838e+01,2.833166340871249300e-01,3.208338083447713762e-01,4.060257463411763579e-02,-1.175839880842680617e-03,-1.437355662174062730e-03
3.066613322664532859e+01,2.832461252149014452e-01,3.207587634910652463e-01,4.066319143432477884e-02,-1.173987551754325856e-03,-1.296408827351889885e-03
3.072614522904580880e+01,2.831757273190114721e-01,3.206837278175886929e-01,4.072375073466947409e-02,-1.172141180550394755e-03,-8.375181865435795065e-04
3.078615723144628902e+01,2.831054400424674600e-01,3.206087015275570495e-01,4.078425260289850890e-02,-1.170300740395110659e-03,-1.428451620271634255e-03
3.084616923384676923e+01,2.830352630296422700e-01,3.205336848232406277e-01,4.084469710662949615e-02,-1.168466204561800607e-03,-1.334797196635488254e-03
3.090618123624724944e+01,2.829651959199223077e-01,3.204586779104626193e-01,4.090508431382665344e-02,-1.166637545907577705e-03,-1.199086850463653526e-03
3.096619323864772966e+01,2.828952383608130394e-01,3.203836809893799709e-01,4.096541429182772726e-02,-1.164814737956904045e-03,-1.003016723549429593e-03
3.102620524104820987e+01,2.828253900047202340e-01,3.203086942567125450e-01,4.102568710757805576e-02,-1.162997754636079135e-03,-1.112669916515105287e-03
3.108621724344869008e+01,2.827556505054020231e-01,3.202337179082391794e-01,4.108590282789404552e-02,-1.161186569979903369e-03,-1.012777738120835581e-03
3.114622924584917030e+01,2.826860195179692892e-01,3.201587521387978530e-01,4.114606151946318541e-02,-1.159381158131702304e-03,-1.372840004726101192e-03
3.120624124824965051e+01,2.826164966988853888e-01,3.200837971422855754e-01,4.120616324884400494e-02,-1.157581493343323199e-03,-9.686261745601207991e-04
3.126625325065013072e+01,2.825470817059663742e-01,3.200088531116583868e-01,4.126620808246610900e-02,-1.155787549975141951e-03,-1.041981786659377596e-03
3.132626525305061094e+01,2.824777741983808266e-01,3.199339202389314130e-01,4.132619608663017780e-02,-1.153999302496072632e-03,-1.472912213520799398e-03
3.138627725545109115e+01,2.824085738366498566e-01,3.198589987151789216e-01,4.138612732750793916e-02,-1.152216725483561424e-03,-8.442334839021073010e-04
3.144628925785157136e+01,2.823394802826473260e-01,3.197840887305341551e-01,4.144600187114220319e-02,-1.150439793623610034e-03,-6.919602215885585191e-04
3.150630126025205158e+01,2.822704931995994593e-01,3.197091904741894419e-01,4.150581978344682760e-02,-1.148668481710762683e-03,-1.302383953140103792e-03
3.156631326265253179e+01,2.822016122520852321e-01,3.196343041343962521e-01,4.156558113020675932e-02,-1.146902764648125191e-03,-1.135772201324784488e-03
3.162632526505301200e+01,2.821328371060361495e-01,3.195594298984649195e-01,4.162528597707799288e-02,-1.145142617447364106e-03,-8.656581008258550959e-04
3.168633726745348866e+01,2.820641674287363010e-01,3.194845679527651416e-01,4.168493438958758429e-02,-1.143388015228718850e-03,-1.439636061114159303e-03
3.174634926985396888e+01,2.819956028888224164e-01,3.194097184827254243e-01,4.174452643313367184e-02,-1.141638933221002586e-03,-1.539610997034952713e-03
3.180636127225444909e+01,2.819271431562836439e-01,3.193348816728334150e-01,4.180406217298544835e-02,-1.139895346761604818e-03,-1.399284171201589351e-03
3.186637327465492930e+01,2.818587879024619380e-01,3.192600577066359580e-01,4.186354167428318201e-02,-1.138157231296506137e-03,-1.251570588567719544e-03
3.192638527705540952e+01,2.817905368000517274e-01,3.191852467667387061e-01,4.192296500203818166e-02,-1.136424562380286031e-03,-1.252113004777263665e-03
3.198639727945588973e+01,2.817223895230999697e-01,3.191104490348066203e-01,4.198233222113285229e-02,-1.134697315676112470e-03,-1.013227880907593189e-03
3.204640928185636994e+01,2.816543457470063183e-01,3.190356646915636363e-01,4.204164339632064651e-02,-1.132975466955767931e-03,-1.079268192563155940e-03
3.210642128425685371e+01,2.815864051485230113e-01,3.189608939167926649e-01,4.210089859222609227e-02,-1.131258992099652867e-03,-1.380474445033465615e-03
3.216643328665733037e+01,2.815185674057547049e-01,3.188861368893358139e-01,4.216009787334475817e-02,-1.129547867096770096e-03,-1.016071873078999406e-03
3.222644528905781414e+01,2.814508321981588623e-01,3.188113937870942216e-01,4.221924130404332287e-02,-1.127842068044769032e-03,-7.530257997085281797e-04
3.228645729145829080e+01,2.813831992065454202e-01,3.187366647870281122e-01,4.227832894855949181e-02,-1.126141571149916198e-03,-8.867307153358595191e-04
3.234646929385877456e+01,2.813156681130768444e-01,3.186619500651566295e-01,4.233736087100205270e-02,-1.124446352727124718e-03,-9.262248631904161861e-04
3.240648129625925122e+01,2.812482386012683522e-01,3.185872497965582251e-01,4.239633713535084780e-02,-1.122756389199957780e-03,-1.118720803495683747e-03
3.246649329865973499e+01,2.811809103559875789e-01,3.185125641553702147e-01,4.245525780545680167e-02,-1.121071657100625174e-03,-9.243453781717148911e-04
3.252650530106021165e+01,2.811136830634548556e-01,3.184378933147890556e-01,4.251412294504188644e-02,-1.119392133070004972e-03,-1.312618697063920245e-03
3.258651730346068831e+01,2.810465564112429870e-01,3.183632374470702908e-01,4.257293261769914960e-02,-1.117717793857630516e-03,-9.675148664570200037e-04
3.264652930586117208e+01,2.809795300882775293e-01,3.182885967235284386e-01,4.263168688689272096e-02,-1.116048616321726854e-03,-1.133498300217956108e-03
3.270654130826164874e+01,2.809126037848364565e-01,3.182139713145372695e-01,4.269038581595774318e-02,-1.114384577429188179e-03,-8.882034378532980591e-04
3.276655331066213250e+01,2.808457771925504387e-01,3.181393613895294181e-01,4.274902946810048981e-02,-1.112725654255606461e-03,-1.019523544004033054e-03
3.282656531306260916e+01,2.807790500044027304e-01,3.180647671169966606e-01,4.280761790639824732e-02,-1.111071823985270574e-03,-1.329047781127741133e-03
3.288657731546309293e+01,2.807124219147290045e-01,3.179901886644898590e-01,4.286615119379940525e-02,-1.109423063911157623e-03,-1.083824473216455546e-03
3.294658931786356959e+01,2.806458926192177961e-01,3.179156261986189613e-01,4.292462939312338688e-02,-1.107779351434983253e-03,-8.641350574726260839e-04
3.300660132026405336e+01,2.805794618149099473e-01,3.178410798850528907e-01,4.298305256706070471e-02,-1.106140664067158282e-03,-1.331987441080518218e-03
3.306661332266453002e+01,2.805131292001991627e-01,3.177665498885197115e-01,4.304142077817292578e-02,-1.104506979426844206e-03,-1.216334955063777317e-03
3.312662532506501378e+01,2.804468944748314541e-01,3.176920363728065744e-01,4.309973408889268554e-02,-1.102878275241910705e-03,-1.256612876919458973e-03
3.318663732746549044e+01,2.803807573399055841e-01,3.176175395007596047e-01,4.315799256152368091e-02,-1.101254529348989417e-03,-1.400383717438141501e-03
3.324664932986597421e+01,2.803147174978729006e-01,3.175430594342840140e-01,4.321619625824069111e-02,-1.099635719693460058e-03,-9.073820646395208212e-04
3.330666133226645087e+01,2.802487746525373358e-01,3.174685963343442108e-01,4.327434524108952907e-02,-1.098021824329457365e-03,-8.358223637322519540e-04
3.336667333466693464e+01,2.801829285090552957e-01,3.173941503609634673e-01,4.333243957198710389e-02,-1.096412821419880633e-03,-9.364041800084754123e-04
3.342668533706741130e+01,2.801171787739358821e-01,3.173197216732242532e-01,4.339047931272137226e-02,-1.094808689236406729e-03,-1.046294626148951612e-03
3.348669733946789506e+01,2.800515251550407259e-01,3.172453104292680681e-01,4.344846452495135930e-02,-1.093209406159490957e-03,-1.103615683022382424e-03
3.354670934186837172e+01,2.799859673615840983e-01,3.171709167862955536e-01,4.350639527020716546e-02,-1.091614950678387007e-03,-1.043738890573455910e-03
3.360672134426885549e+01,2.799205051041328551e-01,3.170965409005662150e-01,4.356427160988994574e-02,-1.090025301391144355e-03,-1.236336484809360181e-03
3.366673334666933215e+01,2.798551380946063816e-01,3.170221829273988656e-01,4.362209360527191659e-02,-1.088440437004616068e-03,-9.096713169142816267e-04
3.372674534906981592e+01,2.797898660462766474e-01,3.169478430211712383e-01,4.367986131749637679e-02,-1.086860336334469213e-03,-8.777618715267921550e-04
3.378675735147029258e+01,2.797246886715004655e-01,3.168735213369285320e-01,4.373757480774975032e-02,-1.085284978117359404e-03,-8.987762713165780388e-04
3.384676935387077634e+01,2.796596056805619179e-01,3.167992180312415584e-01,4.379523413735493531e-02,-1.083714340914435081e-03,-1.189903984458193752e-03
3.390678135627125300e+01,2.795946167927183534e-01,3.167249332543741747e-01,4.385283936693332163e-02,-1.082148404026267961e-03,-1.066467535636907420e-03
3.396679335867173677e+01,2.795297217288175706e-01,3.166506671554802921e-01,4.391039055695918070e-02,-1.080587146882009200e-03,-1.113743310677880061e-03
3.402680536107221343e+01,2.794649202107689079e-01,3.165764198829779663e-01,4.396788776779947394e-02,-1.079030548995582421e-03,-7.213155914021151475e-04
3.408681736347269720e+01,2.794002119615432989e-01,3.165021915845489531e-01,4.402533105971394300e-02,-1.077478589965708000e-03,-1.041539349581195768e-03
3.414682936587317386e+01,2.793355967051732724e-01,3.164279824071390967e-01,4.408272049285506117e-02,-1.075931249475908270e-03,-1.452345428261987573e-03
3.420684136827365762e+01,2.792710741667530083e-01,3.163537924969581638e-01,4.414005612726807498e-02,-1.074388507294507522e-03,-9.946873771282927455e-04
3.426685337067413428e+01,2.792066440724381149e-01,3.162796219994797875e-01,4.419733802289095570e-02,-1.072850343274642411e-03,-6.963970934604451872e-04
3.432686537307461805e+01,2.791423061494458513e-01,3.162054710594415785e-01,4.425456623955443397e-02,-1.071316737354261958e-03,-9.342815941097486155e-04
3.438687737547509471e+01,2.790780601260551830e-01,3.161313398208450698e-01,4.431174083698197902e-02,-1.069787669556153571e-03,-8.938917275469113449e-04
3.444688937787557137e+01,2.790139057316063931e-01,3.160572284269558274e-01,4.436886187478983334e-02,-1.068263119987917023e-03,-1.061050866618136424e-03
3.450690138027605514e+01,2.789498426965015820e-01,3.159831370203031731e-01,4.442592941248697108e-02,-1.066743068842006953e-03,-1.461020966079043526e-03
3.456691338267653180e+01,2.788858707522043345e-01,3.159090657426805171e-01,4.448294350947509801e-02,-1.065227496395711182e-03,-1.427279047206298380e-03
3.462692538507701556e+01,2.788219896312397750e-01,3.158350147351451365e-01,4.453990422504871399e-02,-1.063716383011173265e-03,-1.312905937958350156e-03
3.468693738747749222e+01,2.787581990671946786e-01,3.157609841380182303e-01,4.459681161839502972e-02,-1.062209709135391623e-03,-1.087576116543337084e-03
3.474694938987797599e+01,2.786944987947173602e-01,3.156869740908849753e-01,4.465366574859401527e-02,-1.060707455300231687e-03,-9.987077560019690797e-04
3.480696139227845265e+01,2.786308885495177856e-01,3.156129847325945259e-01,4.471046667461838625e-02,-1.059209602122433702e-03,-9.213267716945293308e-04
3.486697339467893642e+01,2.785673680683673492e-01,3.155390162012598476e-01,4.476721445533363153e-02,-1.057716130303604923e-03,-1.125807738856549663e-03
3.492698539707941308e+01,2.785039370890992072e-01,3.154650686342579391e-01,4.482390914949794386e-02,-1.056227020630250840e-03,-8.648411689480330631e-04
3.498699739947989684e+01,2.784405953506080000e-01,3.153911421682296656e-01,4.488055081576231703e-02,-1.054742253973767370e-03,-1.110692005649691798e-03
3.504700940188037350e+01,2.783773425928499079e-01,3.153172369390799257e-01,4.493713951267044177e-02,-1.053261811290439991e-03,-1.194159714359847944e-03
3.510702140428085727e+01,2.783141785568428173e-01,3.152433530819775398e-01,4.499367529865880982e-02,-1.051785673621470629e-03,-8.814573305324906877e-04
3.516703340668133393e+01,2.782511029846660433e-01,3.151694907313550842e-01,4.505015823205660991e-02,-1.050313822092967253e-03,-1.233202818713801914e-03
3.522704540908181770e+01,2.781881156194606075e-01,3.150956500209093347e-01,4.510658837108582481e-02,-1.048846237915965554e-03,-1.594663224080185467e-03
3.528705741148229436e+01,2.781252162054290711e-01,3.150218310836008229e-01,4.516296577386115507e-02,-1.047382902386427214e-03,-1.259374254176007018e-03
3.534706941388277812e+01,2.780624044878355350e-01,3.149480340516540577e-01,4.521929049839007453e-02,-1.045923796885245977e-03,-1.027091887784666469e-03
3.540708141628325478e+01,2.779996802130056954e-01,3.148742590565575816e-01,4.527556260257277476e-02,-1.044468902878256319e-03,-1.660504454688187855e-03
3.546709341868373855e+01,2.779370431283268994e-01,3.148005062290636924e-01,4.533178214420222757e-02,-1.043018201916251671e-03,-1.114445811151966925e-03
3.552710542108421521e+01,2.778744929822479781e-01,3.147267756991887766e-01,4.538794918096413639e-02,-1.041571675634973999e-03,-1.107989747387576069e-03
3.558711742348469897e+01,2.778120295242794691e-01,3.146530675962130874e-01,4.544406377043697098e-02,-1.040129305755138102e-03,-1.325420499548994081e-03
3.564712942588517564e+01,2.777496525049932830e-01,3.145793820486808001e-01,4.550012597009191195e-02,-1.038691074082415122e-03,-1.335191767001976584e-03
