X,A,A_noisy
1.037875083351855920e+01,6.179844705390975523e-01,6.382558632425612277e-01
1.038761947099355432e+01,6.182226124367783404e-01,6.030606200589682109e-01
1.039648810846854765e+01,6.184603776792885199e-01,6.410973335509521087e-01
1.040535674594354276e+01,6.186977669799156310e-01,6.091091385836282512e-01
1.041422538341853787e+01,6.189347810506737879e-01,6.093397840001889554e-01
1.042309402089353121e+01,6.191714206023052336e-01,6.329345730280333537e-01
1.043196265836852632e+01,6.194076863442806724e-01,6.387155233458319259e-01
1.044083129584352143e+01,6.196435789847984932e-01,6.155724404796530935e-01
1.044969993331851477e+01,6.198790992307879888e-01,6.281783510532297221e-01
1.045856857079350988e+01,6.201142477879068027e-01,6.121426635089701751e-01
1.046743720826850321e+01,6.203490253605445925e-01,6.165690112111487098e-01
1.047630584574349832e+01,6.205834326518205879e-01,6.127624359210733784e-01
1.048517448321849344e+01,6.208174703635864766e-01,6.218709781018866289e-01
1.049404312069348677e+01,6.210511391964265160e-01,6.141750474539366955e-01
1.050291175816848188e+01,6.212844398496570886e-01,6.222394155804719107e-01
1.051178039564347699e+01,6.215173730213291448e-01,6.175938125100651765e-01
1.052064903311847033e+01,6.217499394082269815e-01,6.212548189892092010e-01
1.052951767059346544e+01,6.219821397058706847e-01,6.221311006321856851e-01
1.053838630806845877e+01,6.222139746085155743e-01,6.148062875611838285e-01
1.054725494554345389e+01,6.224454448091536474e-01,6.179078879793834522e-01
1.055612358301844900e+01,6.226765509995131342e-01,6.103616478665404577e-01
1.056499222049344233e+01,6.229072938700621620e-01,6.272414288149498196e-01
1.057386085796843744e+01,6.231376741100054240e-01,6.298124718252758880e-01
1.058272949544343255e+01,6.233676924072881764e-01,6.188602343396899519e-01
1.059159813291842589e+01,6.235973494485957946e-01,6.198538877829551375e-01
1.060046677039342100e+01,6.238266459193544389e-01,6.173849421256975001e-01
1.060933540786841434e+01,6.240555825037321647e-01,6.185318073483189183e-01
1.061820404534340945e+01,6.242841598846399220e-01,6.247976923854486886e-01
1.062707268281840456e+01,6.245123787437323326e-01,6.065400541343245466e-01
1.063594132029339789e+01,6.247402397614082448e-01,6.091031710844079239e-01
1.064480995776839301e+01,6.249677436168117328e-01,6.246203101592716633e-01
1.065367859524338812e+01,6.251948909878332072e-01,6.330447419045921453e-01
1.066254723271838145e+01,6.254216825511099698e-01,6.173650352053324797e-01
1.067141587019337656e+01,6.256481189820277677e-01,6.325870754899769466e-01
1.068028450766836990e+01,6.258742009547205720e-01,6.342884031508970732e-01
1.068915314514336501e+01,6.260999291420731305e-01,6.261060494612884497e-01
1.069802178261836012e+01,6.263253042157205241e-01,6.476052371319268586e-01
1.070689042009335346e+01,6.265503268460493880e-01,6.242788291452373572e-01
1.071575905756834857e+01,6.267749977021997987e-01,6.270391799285673917e-01
1.072462769504334368e+01,6.269993174520650525e-01,6.145257832506396678e-01
1.073349633251833701e+01,6.272232867622933306e-01,6.158359672499440496e-01
1.074236496999333212e+01,6.274469062982891421e-01,6.273948270061451282e-01
1.075123360746832546e+01,6.276701767242127694e-01,6.323560738786474511e-01
1.076010224494332057e+01,6.278930987029833766e-01,6.246360668147180606e-01
1.076897088241831568e+01,6.281156728962787872e-01,6.263864530606350067e-01
1.077783951989330902e+01,6.283378999645360397e-01,6.281713936618457117e-01
1.078670815736830413e+01,6.285597805669544957e-01,6.348669383963599921e-01
1.079557679484329924e+01,6.287813153614947304e-01,6.104389838877867236e-01
1.080444543231829257e+01,6.290025050048807520e-01,6.355915899609810849e-01
1.081331406979328769e+01,6.292233501526010020e-01,6.193901552921169396e-01
1.082218270726828102e+01,6.294438514589093536e-01,6.329165730709656046e-01
1.083105134474327613e+01,6.296640095768264445e-01,6.360609325909013512e-01
1.083991998221827124e+01,6.298838251581398984e-01,6.143193346923673248e-01
1.084878861969326458e+01,6.301032988534071011e-01,6.397178782511562245e-01
1.085765725716825969e+01,6.303224313119548672e-01,6.293322899500458645e-01
1.086652589464325480e+01,6.305412231818818825e-01,6.234938296750536235e-01
1.087539453211824814e+01,6.307596751100582599e-01,6.469337425288442800e-01
1.088426316959324325e+01,6.309777877421285375e-01,6.165270967614696618e-01
1.089313180706823658e+01,6.311955617225115667e-01,6.142739513082802194e-01
1.090200044454323169e+01,6.314129976944020672e-01,6.314862184832638059e-01
1.091086908201822681e+01,6.316300962997721813e-01,6.341355493556668499e-01
1.091973771949322014e+01,6.318468581793726946e-01,6.277801761606933706e-01
1.092860635696821525e+01,6.320632839727337027e-01,6.359534375444524379e-01
1.093747499444321036e+01,6.322793743181661652e-01,6.067772285914945218e-01
1.094634363191820370e+01,6.324951298527635712e-01,6.406325635167143817e-01
1.095521226939319881e+01,6.327105512124020503e-01,6.326545860830560253e-01
1.096408090686819214e+01,6.329256390317437031e-01,6.203091950344663541e-01
1.097294954434318726e+01,6.331403939442353801e-01,6.193611181420977108e-01
1.098181818181818237e+01,6.333548165821121234e-01,6.363020286776895906e-01
1.099068681929317570e+01,6.335689075763966116e-01,6.358880081948102836e-01
1.099955545676817081e+01,6.337826675569023793e-01,6.255783049534586748e-01
1.100842409424316592e+01,6.339960971522334843e-01,6.335277214784000854e-01
1.101729273171815926e+01,6.342091969897869497e-01,6.330407956114061374e-01
1.102616136919315437e+01,6.344219676957534304e-01,6.437580915972509477e-01
1.103503000666814771e+01,6.346344098951182122e-01,6.239036462606435407e-01
1.104389864414314282e+01,6.348465242116645424e-01,6.436510231045925456e-01
1.105276728161813793e+01,6.350583112679724085e-01,6.348258455061780436e-01
1.106163591909313126e+01,6.352697716854215360e-01,6.345563168952998989e-01
1.107050455656812638e+01,6.354809060841918322e-01,6.396617689421049135e-01
1.107937319404312149e+01,6.356917150832660512e-01,6.297309250824835170e-01
1.108824183151811482e+01,6.359021993004295714e-01,6.205017848877674158e-01
1.109711046899310993e+01,6.361123593522731712e-01,6.186356157352059792e-01
1.110597910646810327e+01,6.363221958541934731e-01,6.454505654913912371e-01
1.111484774394309838e+01,6.365317094203950532e-01,6.180671972436351247e-01
1.112371638141809349e+01,6.367409006638911073e-01,6.461224489233239332e-01
1.113258501889308683e+01,6.369497701965054492e-01,6.288231670595563205e-01
1.114145365636808194e+01,6.371583186288740652e-01,6.471758216786953621e-01
1.115032229384307705e+01,6.373665465704462241e-01,6.271224453632897600e-01
1.115919093131807038e+01,6.375744546294853654e-01,6.396737978635552713e-01
1.116805956879306549e+01,6.377820434130724303e-01,6.386955249151650138e-01
1.117692820626805883e+01,6.379893135271045290e-01,6.448946483476638569e-01
1.118579684374305394e+01,6.381962655762996039e-01,6.333422661876504378e-01
1.119466548121804905e+01,6.384029001641943202e-01,6.420476584825557387e-01
1.120353411869304239e+01,6.386092178931490615e-01,6.535799622357011396e-01
1.121240275616803750e+01,6.388152193643472643e-01,6.243653696371799233e-01
1.122127139364303261e+01,6.390209051777973048e-01,6.485987802766027821e-01
1.123014003111802595e+01,6.392262759323341648e-01,6.278769605711488344e-01
1.123900866859302106e+01,6.394313322256213183e-01,6.484786390863032102e-01
1.124787730606801439e+01,6.396360746541509545e-01,6.351511198675626746e-01
1.125674594354300950e+01,6.398405038132478628e-01,6.536828099314758722e-01
1.126561458101800461e+01,6.400446202970678788e-01,6.368908584245681626e-01
1.127448321849299795e+01,6.402484246986015481e-01,6.346361848421341323e-01
1.128335185596799306e+01,6.404519176096763466e-01,6.503640884510712983e-01
1.129222049344298817e+01,6.406550996209545712e-01,6.376927827935091608e-01
1.130108913091798151e+01,6.408579713219394458e-01,6.383379331058460782e-01
1.130995776839297662e+01,6.410605333009735673e-01,6.501904126087098001e-01
1.131882640586796995e+01,6.412627861452414590e-01,6.551901909450713601e-01
1.132769504334296506e+01,6.414647304407707917e-01,6.497662926755521928e-01
1.133656368081796018e+01,6.416663667724354925e-01,6.223260313998042470e-01
1.134543231829295351e+01,6.418676957239540792e-01,6.450448777223541930e-01
1.135430095576794862e+01,6.420687178778952120e-01,6.448600775001269714e-01
1.136316959324294373e+01,6.422694338156756944e-01,6.508624027657589073e-01
1.137203823071793707e+01,6.424698441175646924e-01,6.530330758084466058e-01
1.138090686819293218e+01,6.426699493626835125e-01,6.529748820006534560e-01
1.138977550566792551e+01,6.428697501290087102e-01,6.478962087060284869e-01
1.139864414314292063e+01,6.430692469933723121e-01,6.635990704841198129e-01
1.140751278061791574e+01,6.432684405314643694e-01,6.420934647993282729e-01
1.141638141809290907e+01,6.434673313178338461e-01,6.371756216179050858e-01
1.142525005556790418e+01,6.436659199258908393e-01,6.315065948352063252e-01
1.143411869304289930e+01,6.438642069279081337e-01,6.405434017902659205e-01
1.144298733051789263e+01,6.440621928950225339e-01,6.524244227808360108e-01
1.145185596799288774e+01,6.442598783972363075e-01,6.451621433205316780e-01
1.146072460546788108e+01,6.444572640034196276e-01,6.591678517133656712e-01
1.146959324294287619e+01,6.446543502813112392e-01,6.452885476363312556e-01
1.147846188041787130e+01,6.448511377975210124e-01,6.402174912446264576e-01
1.148733051789286463e+01,6.450476271175304976e-01,6.610344162081321917e-01
1.149619915536785975e+01,6.452438188056957014e-01,6.440491274366789698e-01
1.150506779284285308e+01,6.454397134252480850e-01,6.577266526761258447e-01
1.151393643031784819e+01,6.456353115382958974e-01,6.240670529726951576e-01
1.152280506779284330e+01,6.458306137058275054e-01,6.336125940666352818e-01
1.153167370526783664e+01,6.460256204877101727e-01,6.416477580266111147e-01
1.154054234274283175e+01,6.462203324426951667e-01,6.366895754693322473e-01
1.154941098021782686e+01,6.464147501284156494e-01,6.497364743582471069e-01
1.155827961769282020e+01,6.466088741013918950e-01,6.482579158379777606e-01
1.156714825516781531e+01,6.468027049170308462e-01,6.498937557422309608e-01
1.157601689264280864e+01,6.469962431296284455e-01,6.389975318061449361e-01
1.158488553011780375e+01,6.471894892923710785e-01,6.393785250772522355e-01
1.159375416759279886e+01,6.473824439573373501e-01,6.416566106963954574e-01
1.160262280506779220e+01,6.475751076755000835e-01,6.632128252894783360e-01
1.161149144254278731e+01,6.477674809967273184e-01,6.455614172623574953e-01
1.162036008001778242e+01,6.479595644697848655e-01,6.577084177603463866e-01
1.162922871749277576e+01,6.481513586423371942e-01,6.404682401685338755e-01
1.163809735496777087e+01,6.483428640609499860e-01,6.345878004397600414e-01
1.164696599244276420e+01,6.485340812710905789e-01,6.501504426962773087e-01
1.165583462991775932e+01,6.487250108171309648e-01,6.586244677763478661e-01
1.166470326739275443e+01,6.489156532423487889e-01,6.324224349241672760e-01
1.167357190486774776e+01,6.491060090889295697e-01,6.438379881053293285e-01
1.168244054234274287e+01,6.492960788979672548e-01,6.555780657888219398e-01
1.169130917981773798e+01,6.494858632094675510e-01,6.467989068883223114e-01
1.170017781729273132e+01,6.496753625623483686e-01,6.465948007854495083e-01
1.170904645476772643e+01,6.498645774944423747e-01,6.574392641293388406e-01
1.171791509224271977e+01,6.500535085424978821e-01,6.515352946656003397e-01
1.172678372971771488e+01,6.502421562421814016e-01,6.518963762829050879e-01
1.173565236719270999e+01,6.504305211280787535e-01,6.452537540488405554e-01
1.174452100466770332e+01,6.506186037336969541e-01,6.531886895825128603e-01
1.175338964214269843e+01,6.508064045914668805e-01,6.455680131530197041e-01
1.176225827961769355e+01,6.509939242327427156e-01,6.649849982467247456e-01
1.177112691709268688e+01,6.511811631878060558e-01,6.201367328008848823e-01
1.177999555456768199e+01,6.513681219858666882e-01,6.523139565915418991e-01
1.178886419204267533e+01,6.515548011550642560e-01,6.586708670161692813e-01
1.179773282951767044e+01,6.517412012224699236e-01,6.420740829060700428e-01
1.180660146699266555e+01,6.519273227140881533e-01,6.577003242191897803e-01
1.181547010446765889e+01,6.521131661548591474e-01,6.448061638581822352e-01
1.182433874194265400e+01,6.522987320686589596e-01,6.590940122066047957e-01
1.183320737941764911e+01,6.524840209783034917e-01,6.688392603944245396e-01
1.184207601689264244e+01,6.526690334055483822e-01,6.501237731826887689e-01
1.185094465436763755e+01,6.528537698710917825e-01,6.749099878266332508e-01
1.185981329184263089e+01,6.530382308945751335e-01,6.526084943786389925e-01
1.186868192931762600e+01,6.532224169945862746e-01,6.288104081533647527e-01
1.187755056679262111e+01,6.534063286886597766e-01,6.491008482851640116e-01
1.188641920426761445e+01,6.535899664932799391e-01,6.546263760091995954e-01
1.189528784174260956e+01,6.537733309238820123e-01,6.557475852303312758e-01
1.190415647921760467e+01,6.539564224948527515e-01,6.534919856384043824e-01
1.191302511669259800e+01,6.541392417195349696e-01,6.576490068723898075e-01
1.192189375416759312e+01,6.543217891102269812e-01,6.520782341165186624e-01
1.193076239164258645e+01,6.545040651781846019e-01,6.674762441087622733e-01
1.193963102911758156e+01,6.546860704336242565e-01,6.575731909351474336e-01
1.194849966659257667e+01,6.548678053857230896e-01,6.531212760634235170e-01
1.195736830406757001e+01,6.550492705426219642e-01,6.730249339454623669e-01
1.196623694154256512e+01,6.552304664114261268e-01,6.420673477035933052e-01
1.197510557901756023e+01,6.554113934982088718e-01,6.361720092563459827e-01
1.198397421649255357e+01,6.555920523080106532e-01,6.483127465522482424e-01
1.199284285396754868e+01,6.557724433448429702e-01,6.298156041841256325e-01
1.200171149144254201e+01,6.559525671116894774e-01,6.605573156848834060e-01
1.201058012891753712e+01,6.561324241105074284e-01,6.526593333482888504e-01
1.201944876639253224e+01,6.563120148422294520e-01,6.769446994132788387e-01
1.202831740386752557e+01,6.564913398067663275e-01,6.467047095585825023e-01
1.203718604134252068e+01,6.566703995030073182e-01,6.443036701293294310e-01
1.204605467881751579e+01,6.568491944288229467e-01,6.632006472288414223e-01
1.205492331629250913e+01,6.570277250810665493e-01,6.629356501766856535e-01
1.206379195376750424e+01,6.572059919555756080e-01,6.634329430144892958e-01
1.207266059124249757e+01,6.573839955471743046e-01,6.511252584672954091e-01
1.208152922871749269e+01,6.575617363496745194e-01,6.512525490790260774e-01
1.209039786619248780e+01,6.577392148558784957e-01,6.627594166468377956e-01
1.209926650366748113e+01,6.579164315575788402e-01,6.559105572677887963e-01
1.210813514114247624e+01,6.580933869455630747e-01,6.634085552029338473e-01
1.211700377861747135e+01,6.582700815096130809e-01,6.690853515822394737e-01
1.212587241609246469e+01,6.584465157385076539e-01,6.551752764716123334e-01
1.213474105356745980e+01,6.586226901200245010e-01,6.639160204274300314e-01
1.214360969104245314e+01,6.587986051409415733e-01,6.391725441773131733e-01
1.215247832851744825e+01,6.589742612870396199e-01,6.745315010605459349e-01
1.216134696599244336e+01,6.591496590431027425e-01,6.740720469229151135e-01
1.217021560346743669e+01,6.593247988929213932e-01,6.607990245439540056e-01
1.217908424094243180e+01,6.594996813192933738e-01,6.571567701854600374e-01
1.218795287841742692e+01,6.596743068040259450e-01,6.610762899592858011e-01
1.219682151589242025e+01,6.598486758279373809e-01,6.624318176751583520e-01
1.220569015336741536e+01,6.600227888708594115e-01,6.594867060135259917e-01
1.221455879084240870e+01,6.601966464116378885e-01,6.539426286316777359e-01
1.222342742831740381e+01,6.603702489281355614e-01,6.635255444108760781e-01
1.223229606579239892e+01,6.605435968972329652e-01,6.729657565243175599e-01
1.224116470326739226e+01,6.607166907948314183e-01,6.418537540381521467e-01
1.225003334074238737e+01,6.608895310958535774e-01,6.561144030898158341e-01
