lam,h,c,c_noisy
5.008006943203170414e-01,8.219821193908094514e-01,9.341939880028985455e-01,9.529260091080546946e-01
2.685952683733297874e+00,5.237044044244744401e-02,7.218980532930426852e-01,7.263989558512011779e-01
2.292772196132044193e+00,8.142158313685320392e-01,1.987454851960591684e+00,1.992391628171834128e+00
1.050557643338283054e+00,6.029822179556582062e-01,1.358035271457941562e+00,1.357059686074403304e+00
2.213930327447004132e+00,8.171085118825736071e-01,1.957564691291973746e+00,1.964937335570507537e+00
2.842911611450685605e+00,9.282517486846934007e-01,2.196042652705263443e+00,2.185125740804921168e+00
6.613861640675279263e-01,1.978429463856423709e-01,1.039079425757376551e+00,1.032016840852895356e+00
1.243879344657401909e+00,5.660690735158855347e-01,1.474899016979088540e+00,1.467469814401302974e+00
8.200209795120654288e-01,6.837922277223597023e-01,1.199103239316263503e+00,1.202221864831706233e+00
2.675302837810789480e+00,2.000306633601517947e-01,1.272826216845040603e+00,1.282270980446122532e+00
8.153496267471520564e-01,7.562918707330428258e-01,1.195667819018258804e+00,1.203277774350125062e+00
7.555453150022393149e-01,1.549566608576198323e-01,8.729273953225287208e-01,8.768638318906253337e-01
7.352925979077999941e-01,8.808188332052819813e-01,1.134775904612256747e+00,1.129109559452002420e+00
2.591868618880386332e+00,4.013615628261196222e-01,1.326711120001259347e+00,1.309378297772035404e+00
9.979046611493995744e-01,4.767211070518380112e-01,1.320816654040763538e+00,1.325125996270953843e+00
2.919847788361222829e+00,1.393923222264595863e-01,1.138611371583153842e+00,1.140347599678430024e+00
5.889336537309193265e-01,8.819104854327141085e-01,1.014170891229126292e+00,1.018026492117207527e+00
1.643267280106859740e+00,8.722306544010912654e-01,1.700936953807328900e+00,1.715497108793151204e+00
8.280700726180413307e-01,1.456584743245729063e-01,8.137309032353099436e-01,8.121982880421735329e-01
9.531614168281581367e-01,1.196777994085886920e-01,8.139024125009974853e-01,8.121739162651963051e-01
9.552549663341418640e-01,1.145437036013939175e-01,8.153106970875074744e-01,7.924434708962065921e-01
1.901524951131584151e+00,9.432163127577167794e-01,1.829361683445316356e+00,1.835247528733399802e+00
1.047214652117156586e+00,4.668347575931566240e-01,1.351638950451794274e+00,1.351445625289662056e+00
1.351771368483928537e+00,5.942981329757672793e-01,1.536923394103669960e+00,1.529828377709838261e+00
2.656614089984451255e+00,7.207318037958400092e-01,2.012040679442623770e+00,2.016193812845513911e+00
2.008814255033599672e+00,1.964623150387225792e-01,1.157953974960750143e+00,1.147807728364333313e+00
5.162210828089006664e-01,9.342618283685627523e-01,9.486656239424157144e-01,9.435419679372833990e-01
1.164182417485384091e+00,3.614522538788305095e-01,1.391276390490699733e+00,1.411195961462575976e+00
2.026304856331689663e+00,1.361773818992308704e-01,1.079743571191795759e+00,1.087554506827575374e+00
1.286488674861684611e+00,3.035048850676649868e-01,1.277508480620544340e+00,1.287056852239011562e+00
7.305350819563195541e-01,1.181232097557463612e-01,7.393359626621658354e-01,7.471124395906343363e-01
7.551903664882924083e-01,6.879862255054868259e-01,1.150197748926846675e+00,1.156907094516858692e+00
1.388431451831862562e+00,6.208113597764248759e-01,1.558401871786973647e+00,1.560618000842854070e+00
2.050120727851069802e+00,4.365769712094988986e-01,1.462877153004418451e+00,1.486006864788267379e+00
1.676744428191359715e+00,4.762266993158473793e-01,1.630666644568772305e+00,1.630199836994469020e+00
1.092131869360306595e+00,4.422010243703068388e-01,1.376956348762620852e+00,1.384576064328287170e+00
8.825729094391605578e-01,3.960710765747393891e-01,1.239976509798892401e+00,1.238050191546521184e+00
1.258619205949681907e+00,4.970363917047542213e-01,1.477745603973750432e+00,1.474486931900575115e+00
2.699272986539901442e+00,8.558830781060717818e-01,2.130243721045372851e+00,2.106112121033401952e+00
6.983181865027803248e-01,7.616536262112315603e-01,1.105531422355479965e+00,1.086537231112551849e+00
6.800701811335797542e-01,6.386009405217787371e-01,1.090807166550659124e+00,1.106525163489723518e+00
7.165338811551181797e-01,3.451545351559742181e-01,1.117378854390671528e+00,1.132498319067917647e+00
1.889878815630984477e+00,2.610067302866933003e-01,1.125351119934658861e+00,1.121206244225395166e+00
5.651959207020467169e-01,8.183031562828078087e-01,9.932532546088386205e-01,9.931464903551974199e-01
1.265314952652697000e+00,2.149322449703000015e-01,9.749669273672911807e-01,9.813049661665850243e-01
1.257733681527606118e+00,1.443291884904058797e-01,9.291761736970555186e-01,9.194354367379644621e-01
1.557258374679982627e+00,5.159526506079121777e-01,1.625918020372210782e+00,1.643810098072780557e+00
1.581229416350798278e+00,9.723580916379818140e-01,1.669766750631890506e+00,1.659556467328226814e+00
2.598207306645764714e+00,1.721264504179040034e-01,1.212961745866937724e+00,1.205942352995991396e+00
1.253181515717449068e+00,8.816645866084370509e-01,1.485439394626073328e+00,1.457983480107926555e+00
9.053080259119836715e-01,8.221728544606914380e-01,1.260636334877971221e+00,1.275956976949773392e+00
2.466234818820124186e+00,4.558194201828889014e-01,1.412074609657034685e+00,1.412822937049083905e+00
1.056861192927217141e+00,6.026489441309622608e-01,1.362093501785402783e+00,1.378487498181669935e+00
8.509449394111316956e-01,8.166573330184618840e-01,1.221787719577430487e+00,1.211927068519725870e+00
5.492794277456715113e-01,1.630163670139479215e-01,9.447923064744923050e-01,9.483305474322790696e-01
2.894674010510020601e+00,7.843313471582690211e-01,2.098811525990310400e+00,2.099712105179539101e+00
2.162563980935611418e+00,7.852200446158177360e-01,1.932726804706583534e+00,1.934868571341725962e+00
2.072293225472791711e+00,9.263548329446005258e-01,1.906789326149341379e+00,1.927687212917595483e+00
7.246416827704913466e-01,7.500034574724898651e-01,1.126426477015821437e+00,1.149234297502352842e+00
2.585384263406250049e+00,4.257311959660931011e-01,1.351157022120000217e+00,1.365091352513347456e+00
6.529132280905156627e-01,7.654009345904377870e-01,1.068542838266057782e+00,1.064670849571697664e+00
2.236745909948868238e+00,5.297498673831396721e-01,1.683498771755810530e+00,1.692568387395421148e+00
2.576874920536817992e+00,5.641184873052316195e-01,1.679908488795203825e+00,1.693496126286254899e+00
1.655770907114051393e+00,2.276029729437241689e-01,1.056567523065645275e+00,1.062280761635280957e+00
9.727490826143693203e-01,1.934657744527714662e-01,9.590890093345600942e-01,9.649123005580511059e-01
2.937915350987104546e+00,6.889829627436165893e-01,1.910032291328481957e+00,1.914978306456685653e+00
6.087477740596998199e-01,6.327107704386275566e-02,6.586552253250601563e-01,6.497653690867122300e-01
1.177981789538319557e+00,7.247483462051335090e-02,8.076939480605904720e-01,8.102667271629306889e-01
2.035684585208259012e+00,5.304588214991458051e-01,1.723058147398768947e+00,1.739213079410625751e+00
2.080645550880900085e+00,3.382579977500408952e-01,1.211847537670914576e+00,1.202005198329364033e+00
9.739692931965235889e-01,9.807938153140761672e-01,1.308092913716394579e+00,1.309023577877983069e+00
1.170582336410463054e+00,5.811191564074497107e-01,1.432422307740482514e+00,1.440883064624545851e+00
1.506554477411962578e+00,5.253929324600007389e-01,1.606868908551286168e+00,1.593329735158624194e+00
2.944493257660172780e+00,5.142226888563760090e-01,1.480752919968214343e+00,1.479479890660401198e+00
2.981865476071106080e+00,2.350809784670418456e-01,1.358559648196351999e+00,1.341689754374901566e+00
7.491707099323556829e-01,2.196426485534401785e-01,1.100428662212354691e+00,1.094463088156254038e+00
2.635363941288831668e+00,9.263320550118536723e-01,2.129929018588306189e+00,2.115948564094126461e+00
1.494190879029821506e+00,1.871428966851822473e-01,1.006650624907528435e+00,9.977735068976094635e-01
1.126244679985108244e+00,8.331986131298080300e-01,1.407553336802493504e+00,1.402731138461173366e+00
1.593065514966297114e+00,6.021757818545117047e-01,1.660871521139118512e+00,1.658172918604710722e+00
6.347110253331113006e-01,9.432320009231875968e-02,6.792464350421303365e-01,6.772621676944536873e-01
2.313969159596187097e+00,3.480180595700463897e-01,1.249288337118578562e+00,1.225276763220948473e+00
2.250694760240212311e+00,8.271611777731323611e-01,1.973367962217309701e+00,1.989298631074540191e+00
1.120060640459715096e+00,9.834853053813370494e-01,1.403757911510783662e+00,1.401043524262792328e+00
5.781673952525951954e-01,8.690121781326656247e-01,1.004736781115065813e+00,9.938032369296010415e-01
2.358962142667062167e+00,7.409261788704958329e-01,1.987661969789910499e+00,1.981394733613828452e+00
2.945734461846638119e+00,7.159457837723751661e-01,1.970991730790766061e+00,1.974106675525089116e+00
8.267105077401097901e-01,6.104001249669498419e-01,1.203959205871107496e+00,1.193947622723255719e+00
2.959090429493227425e+00,5.449791347520220874e-01,1.537860441767779029e+00,1.533725056528191244e+00
1.887853308458101509e+00,8.519385698139421148e-01,1.819738687444050429e+00,1.815040181474282255e+00
1.083246747549706068e+00,7.477399670709713453e-01,1.380039104297077657e+00,1.385436503714440715e+00
2.413165971998159520e+00,4.601635343286036295e-01,1.432103784192695128e+00,1.424617886050799642e+00
2.418021627128661422e+00,4.603284581787877583e-01,1.431549153284005893e+00,1.436084045769554063e+00
1.385022857124902806e+00,6.614347779834377494e-01,1.558412475413410991e+00,1.561903173734029204e+00
1.932252237949978912e+00,7.366751742843222761e-01,1.831090463456951811e+00,1.829606125412419626e+00
1.044345569672353591e+00,2.624087165350713069e-01,1.208446650532295052e+00,1.220857687596910601e+00
1.970339199871338209e+00,7.186528715416798940e-01,1.844827859364857270e+00,1.845032255420886225e+00
9.915317605932714162e-01,1.476868412557157673e-01,8.354830422210749452e-01,8.237067972044139763e-01
1.406517749926289751e+00,9.910268990267212530e-01,1.574531497568535165e+00,1.577509673403903134e+00
2.479415337307152800e+00,5.121212412190057073e-01,1.558946106844054880e+00,1.560177997216336765e+00
2.487012523205115233e+00,2.925186820629546158e-01,1.287152957229461991e+00,1.286747928939439900e+00
2.162727061176940246e+00,5.161506605719468066e-01,1.666387062262505658e+00,1.668710326330667515e+00
2.768040908387773502e+00,5.200581036138550717e-01,1.512044021559512785e+00,1.535539553281469738e+00
2.442555351016321818e+00,3.237778838249025237e-01,1.271711852820245570e+00,1.274047043020023917e+00
2.001510241165007642e+00,4.484335635019546795e-01,1.516842502702759221e+00,1.521420450233529342e+00
2.172704869735687438e+00,3.390346826964981131e-01,1.221648833120591027e+00,1.219184285034962345e+00
8.285949994476125013e-01,4.219146104865859614e-01,1.203402953076163184e+00,1.216506818595760819e+00
6.089552948331904414e-01,1.415730487176358188e-01,8.754437869074888079e-01,8.748781810210219945e-01
1.110217226282615544e+00,4.678189178255303116e-01,1.390126661406130726e+00,1.382105578050852657e+00
2.401493825245981650e+00,6.767882752963532145e-01,1.945934105541255565e+00,1.933707676691715616e+00
2.965762283680938971e+00,5.126814052558957835e-01,1.477268281743153722e+00,1.482539200574639393e+00
1.044391326378557361e+00,8.283395358762870586e-01,1.354988434725312274e+00,1.362430793509643578e+00
2.948494022241723300e+00,9.491140057684424591e-02,9.611344940754590338e-01,9.452489757977148299e-01
2.552536057806829461e+00,4.728541210720500487e-01,1.438174409024456812e+00,1.430937267954734748e+00
9.089405432623525183e-01,4.074747552729980349e-01,1.258523815850199679e+00,1.264937684349310087e+00
1.845546346300250828e+00,9.054327337010578125e-01,1.801755393498787994e+00,1.812026554116575205e+00
1.156314837769815584e+00,1.884844040485107453e-01,9.183932490602192411e-01,9.051809884607687762e-01
2.367623263295628000e+00,8.885402523732039981e-01,2.026588472768916294e+00,2.022501354215973990e+00
1.387770136178405389e+00,1.776507347076736743e-01,9.715077853802163155e-01,9.798254740731326962e-01
1.485861342669500207e+00,2.762130953657100374e-01,1.112033185144258418e+00,1.106684242418993103e+00
1.924101637299522771e+00,4.132734267729279987e-01,1.429908666678200380e+00,1.425391312849256353e+00
1.238572341375987484e+00,3.450702911307892418e-01,1.390965625164416242e+00,1.385547650474593384e+00
2.480933415344215742e+00,1.422265057486471473e-01,1.129411962991988316e+00,1.116329801609213801e+00
2.024400649095394300e+00,2.906484424788935428e-01,1.165367366778677471e+00,1.165821463855403195e+00
6.331662082667800506e-01,2.743476386397376010e-01,1.047550709657833368e+00,1.050579960372864052e+00
1.916354649399962584e+00,1.155332355103266401e-01,1.014343959280580520e+00,1.000308096002911817e+00
1.595733445742815171e+00,4.625253794216094838e-01,1.601937051704992898e+00,1.602921907364400989e+00
2.826657100713068527e+00,7.776531952070974141e-01,2.089403910614294979e+00,2.100464491775076326e+00
2.886200152978204425e+00,1.668055908748738159e-01,1.219340826546734702e+00,1.221397541351540550e+00
6.503686026677092391e-01,8.535895912875953728e-01,1.066432804032310333e+00,1.075886644188150720e+00
2.419815218909799448e+00,4.623882278524309997e-01,1.436467710318259261e+00,1.430954562000015251e+00
2.048258901222978601e+00,4.371109847211801513e-01,1.465200322421249979e+00,1.478872383814775038e+00
1.753167660132011196e+00,8.512209580464330516e-01,1.755471628262131656e+00,1.747590263386960441e+00
7.800912928592933504e-01,5.080014038420740397e-01,1.168908744966815183e+00,1.187742578001521387e+00
2.737052210522079143e+00,7.541042537092743636e-01,2.057428182839095676e+00,2.052917143756566087e+00
2.109190120200964635e+00,3.332471188566257791e-01,1.208520602415620981e+00,1.201312817358771046e+00
2.074728637235879969e+00,4.588439124995237206e-01,1.525206475008979545e+00,1.516256664190890335e+00
2.903746317361071139e+00,2.544886505476336991e-01,1.367502514671169234e+00,1.363352065357364085e+00
7.965229829373130510e-01,4.423551366364417703e-01,1.180509740670956598e+00,1.175553968204430477e+00
1.462714803524531426e+00,3.914957564334258233e-01,1.483579828415191093e+00,1.476662102776784335e+00
5.843801990916768219e-01,4.478396039426744690e-01,1.010126225074812423e+00,1.006808374984607957e+00
1.204362503041442656e+00,8.658258577815264312e-01,1.455983068357068255e+00,1.462603459421355723e+00
2.996001952200208152e+00,5.812079868104249591e-01,1.613707758166921469e+00,1.622504984596060407e+00
1.454081646349935752e+00,3.349981161006291841e-01,1.329679171528526993e+00,1.326278880195979060e+00
2.563838924679370024e+00,5.138261591486525948e-01,1.540419102373298710e+00,1.552740568013462052e+00
2.655742191841287347e+00,1.979419710436522428e-01,1.267289508654918073e+00,1.257282768557615782e+00
1.849666479187470403e+00,9.845877296147823587e-01,1.805489498611827504e+00,1.795176704477389862e+00
2.577698310913487223e+00,1.481126854709008123e-01,1.151593947408246166e+00,1.140255893452935210e+00
1.035767414657326579e+00,6.419283155892491211e-02,7.612440986436195267e-01,7.672303774972064616e-01
6.911643624784092887e-01,9.226840080007567280e-02,7.006681842876694155e-01,6.851297720670259661e-01
1.012282762162286520e+00,6.445640876830308619e-01,1.333378761453423822e+00,1.319380414771239796e+00
7.418120895097924938e-01,8.376525418351105090e-01,1.139855077867740984e+00,1.152606013250841110e+00
7.445637817020853699e-01,4.021252489141310948e-01,1.140686368648507365e+00,1.157775241346072237e+00
6.173238764525439404e-01,7.497319537044402904e-02,6.647805444413139586e-01,6.781716720859615188e-01
6.795218130153636293e-01,6.256091289415188772e-01,1.090359744731678848e+00,1.075395997181295193e+00
7.780788156120885812e-01,9.023610637132681855e-01,1.167714560524247602e+00,1.167779953078551980e+00
1.869322955913123474e+00,1.972910740843544786e-01,1.122611131981917643e+00,1.130872729000639954e+00
1.253205162709156273e+00,8.783381710007740484e-01,1.485445690166156130e+00,1.486352953987950309e+00
2.979284363063460894e+00,8.251873669280268553e-01,2.151642669215445558e+00,2.135400398627100849e+00
