w,I
6.321002872191400093e+04,9.189174914807046561e-04
6.323915054528412293e+04,9.198564457685278134e-04
6.326828578552188264e+04,9.207971359048415256e-04
6.329743444880887546e+04,9.217395668626182387e-04
6.332659654132919241e+04,9.226837436339246088e-04
6.335577206926987856e+04,9.236296712300305720e-04
6.338496103882070747e+04,9.245773546814897931e-04
6.341416345617469779e+04,9.255267990382525303e-04
6.344337932752732013e+04,9.264780093697338320e-04
6.347260865907703555e+04,9.274309907649217399e-04
6.350185145702517184e+04,9.283857483324713979e-04
6.353110772757590166e+04,9.293422872007948239e-04
6.356037747693611891e+04,9.303006125181577293e-04
6.358966071131598437e+04,9.312607294527883725e-04
6.361895743692811811e+04,9.322226431929511769e-04
6.364826765998814517e+04,9.331863589470604627e-04
6.367759138671440451e+04,9.341518819437689188e-04
6.370692862332850200e+04,9.351192174320840456e-04
6.373627937605452462e+04,9.360883706814413386e-04
6.376564365111954976e+04,9.370593469818193225e-04
6.379502145475352881e+04,9.380321516438381050e-04
6.382441279318926536e+04,9.390067899988577141e-04
6.385381767266233510e+04,9.399832673990773024e-04
6.388323609941155155e+04,9.409615892176510484e-04
6.391266807967822388e+04,9.419417608487682791e-04
6.394211361970665894e+04,9.429237877077704553e-04
6.397157272574392118e+04,9.439076752312502679e-04
6.400104540404034196e+04,9.448934288771697072e-04
6.403053166084872646e+04,9.458810541249388845e-04
6.406003150242490665e+04,9.468705564755428841e-04
6.408954493502759578e+04,9.478619414516387988e-04
6.411907196491838840e+04,9.488552145976659937e-04
6.414861259836162208e+04,9.498503814799461780e-04
6.417816684162493038e+04,9.508474476868115574e-04
6.420773470097842801e+04,9.518464188286862582e-04
6.423731618269526371e+04,9.528473005382132868e-04
6.426691129305132927e+04,9.538500984703541683e-04
6.429652003832580522e+04,9.548548183025204602e-04
6.432614242480038956e+04,9.558614657346560430e-04
6.435577845875977800e+04,9.568700464893661406e-04
6.438542814649157663e+04,9.578805663120285594e-04
6.441509149428629462e+04,9.588930309709046019e-04
6.444476850843718421e+04,9.599074462572483547e-04
6.447445919524082274e+04,9.609238179854417798e-04
6.450416356099627592e+04,9.619421519930796078e-04
6.453388161200563627e+04,9.629624541411065976e-04
6.456361335457378300e+04,9.639847303139223791e-04
6.459335879500888404e+04,9.650089864195192553e-04
6.462311793962163210e+04,9.660352283895729496e-04
6.465289079472574667e+04,9.670634621795774809e-04
6.468267736663785763e+04,9.680936937689620407e-04
6.471247766167738155e+04,9.691259291612074360e-04
6.474229168616703100e+04,9.701601743839824822e-04
6.477211944643204333e+04,9.711964354892420152e-04
6.480196094880069722e+04,9.722347185533632835e-04
6.483181619960418902e+04,9.732750296772688971e-04
6.486168520517650177e+04,9.743173749865434875e-04
6.489156797185492906e+04,9.753617606315775814e-04
6.492146450597929652e+04,9.764081927876666969e-04
6.495137481389247114e+04,9.774566776551531569e-04
6.498129890194024483e+04,9.785072214595505555e-04
6.501123677647121076e+04,9.795598304516662733e-04
6.504118844383726537e+04,9.806145109077495786e-04
6.507115391039285896e+04,9.816712691295928928e-04
6.510113318249548320e+04,9.827301114446770729e-04
6.513112626650555467e+04,9.837910442063023831e-04
6.516113316878630576e+04,9.848540737937144796e-04
6.519115389570429397e+04,9.859192066122531625e-04
6.522118845362860156e+04,9.869864490934601459e-04
6.525123684893138125e+04,9.880558076952312800e-04
6.528129908798773249e+04,9.891272889019457875e-04
6.531137517717554147e+04,9.902008992245987535e-04
6.534146512287604128e+04,9.912766452009561663e-04
6.537156893147301162e+04,9.923545333956650723e-04
6.540168660935330263e+04,9.934345704004075329e-04
6.543181816290669667e+04,9.945167628340394021e-04
6.546196359852579189e+04,9.956011173427221656e-04
6.549212292260654795e+04,9.966876406000864386e-04
6.552229614154744195e+04,9.977763393073395184e-04
6.555248326175006514e+04,9.988672201934349539e-04
6.558268428961891914e+04,9.999602900152035172e-04
6.561289923156135774e+04,1.001055555557497619e-03
6.564312809398806712e+04,1.002153023633356108e-03
6.567337088331230916e+04,1.003252701084118544e-03
6.570362760595038708e+04,1.004354594779593253e-03
6.573389826832163089e+04,1.005458711618201955e-03
6.576418287684812094e+04,1.006565058527121581e-03
6.579448143795534270e+04,1.007673642462455360e-03
6.582479395807132823e+04,1.008784470409353163e-03
6.585512044362720917e+04,1.009897549382184111e-03
6.588546090105707117e+04,1.011012886424684024e-03
6.591581533679783752e+04,1.012130488610103523e-03
6.594618375728979299e+04,1.013250363041383459e-03
6.597656616897579806e+04,1.014372516851280454e-03
6.600696257830181275e+04,1.015496957202543854e-03
6.603737299171675113e+04,1.016623691288067507e-03
6.606779741567239398e+04,1.017752726331044378e-03
6.609823585662385449e+04,1.018884069585145003e-03
6.612868832102886518e+04,1.020017728334649985e-03
6.615915481534822902e+04,1.021153709894630614e-03
6.618963534604574670e+04,1.022292021611104565e-03
6.622012991958805651e+04,1.023432670861199392e-03
6.625063854244518734e+04,1.024575665053333376e-03
6.628116122108972922e+04,1.025721011627351914e-03
6.631169796199738630e+04,1.026868718054715088e-03
6.634224877164688951e+04,1.028018791838662249e-03
6.637281365651976375e+04,1.029171240514373123e-03
6.640339262310095364e+04,1.030326071649157555e-03
6.643398567787797947e+04,1.031483292842601436e-03
6.646459282734149019e+04,1.032642911726753404e-03
6.649521407798513246e+04,1.033804935966296801e-03
6.652584943630537600e+04,1.034969373258716636e-03
6.655649890880213934e+04,1.036136231334498651e-03
6.658716250197788759e+04,1.037305517957272209e-03
6.661784022233822907e+04,1.038477240924010232e-03
6.664853207639178436e+04,1.039651408065203966e-03
6.667923807065002620e+04,1.040828027245036024e-03
6.670995821162783250e+04,1.042007106361583562e-03
6.674069250584267138e+04,1.043188653346969639e-03
6.677144095981513965e+04,1.044372676167566825e-03
6.680220358006889001e+04,1.045559182824179782e-03
6.683298037313038367e+04,1.046748181352221557e-03
6.686377134552951611e+04,1.047939679821925001e-03
6.689457650379881670e+04,1.049133686338499976e-03
6.692539585447389982e+04,1.050330209042342174e-03
6.695622940409343573e+04,1.051529256109219384e-03
6.698707715919896145e+04,1.052730835750461010e-03
6.701793912633543368e+04,1.053934956213167969e-03
6.704881531205041392e+04,1.055141625780380748e-03
6.707970572289462143e+04,1.056350852771292554e-03
6.711061036542177317e+04,1.057562645541442956e-03
6.714152924618851102e+04,1.058777012482911301e-03
6.717246237175485294e+04,1.059993962024538116e-03
6.720340974868349440e+04,1.061213502632094453e-03
6.723437138354021590e+04,1.062435642808502636e-03
6.726534728289389750e+04,1.063660391094041393e-03
6.729633745331624232e+04,1.064887756066537324e-03
6.732734190138244594e+04,1.066117746341601041e-03
6.735836063367029419e+04,1.067350370572796954e-03
6.738939365676074522e+04,1.068585637451877242e-03
6.742044097723778395e+04,1.069823555708985033e-03
6.745150260168829118e+04,1.071064134112863437e-03
6.748257853670262557e+04,1.072307381471088866e-03
6.751366878887372150e+04,1.073553306630253617e-03
6.754477336479771475e+04,1.074801918476205476e-03
6.757589227107378247e+04,1.076053225934257840e-03
6.760702551430399762e+04,1.077307237969405253e-03
6.763817310109388200e+04,1.078563963586564103e-03
6.766933503805160581e+04,1.079823411830763873e-03
6.770051133178849705e+04,1.081085591787392820e-03
6.773170198891895416e+04,1.082350512582415250e-03
6.776290701606027142e+04,1.083618183382595085e-03
6.779412641983319190e+04,1.084888613395744569e-03
6.782536020686113625e+04,1.086161811870921170e-03
6.785660838377068285e+04,1.087437788098683227e-03
6.788787095719145145e+04,1.088716551411311999e-03
6.791914793375600129e+04,1.089998111183045851e-03
6.795043932010038407e+04,1.091282476830337644e-03
6.798174512286322715e+04,1.092569657812053792e-03
6.801306534868641756e+04,1.093859663629742065e-03
6.804440000421488367e+04,1.095152503827864689e-03
6.807574909609644965e+04,1.096448187994031884e-03
6.810711263098246127e+04,1.097746725759273997e-03
6.813849061552688363e+04,1.099048126798249456e-03
6.816988305638689781e+04,1.100352400829516467e-03
6.820128996022274077e+04,1.101659557615773275e-03
6.823271133369760355e+04,1.102969606964110351e-03
6.826414718347812595e+04,1.104282558726276883e-03
6.829559751623363991e+04,1.105598422798906516e-03
6.832706233863664966e+04,1.106917209123795768e-03
6.835854165736278810e+04,1.108238927688153181e-03
6.839003547909058398e+04,1.109563588524854543e-03
6.842154381050204393e+04,1.110891201712728470e-03
6.845306665828189580e+04,1.112221777376784081e-03
6.848460402911803976e+04,1.113555325688496585e-03
6.851615592970146099e+04,1.114891856866070735e-03
6.854772236672609870e+04,1.116231381174702993e-03
6.857930334688938456e+04,1.117573908926875999e-03
6.861089887689145689e+04,1.118919450482594273e-03
6.864250896343561180e+04,1.120268016249680422e-03
6.867413361322828860e+04,1.121619616684050311e-03
6.870577283297883696e+04,1.122974262289978906e-03
6.873742662940017181e+04,1.124331963620409710e-03
6.876909500920782739e+04,1.125692731277195451e-03
6.880077797912059759e+04,1.127056575911409468e-03
6.883247554586036131e+04,1.128423508223623702e-03
6.886418771615195146e+04,1.129793538964191666e-03
6.889591449672375165e+04,1.131166678933560703e-03
6.892765589430677937e+04,1.132542938982528070e-03
6.895941191563531174e+04,1.133922330012560997e-03
6.899118256744675455e+04,1.135304862976082695e-03
6.902296785648143850e+04,1.136690548876767050e-03
6.905476778948323044e+04,1.138079398769862140e-03
6.908658237319868931e+04,1.139471423762455438e-03
6.911841161437763367e+04,1.140866635013803188e-03
6.915025551977298164e+04,1.142265043735630299e-03
6.918211409614060540e+04,1.143666661192432182e-03
6.921398735023994232e+04,1.145071498701812161e-03
6.924587528883309278e+04,1.146479567634754032e-03
6.927777791868543136e+04,1.147890879415965982e-03
6.930969524656544672e+04,1.149305445524187626e-03
6.934162727924461069e+04,1.150723277492507468e-03
6.937357402349791664e+04,1.152144386908705940e-03
6.940553548610307917e+04,1.153568785415545533e-03
6.943751167384105793e+04,1.154996484711119263e-03
6.946950259349597036e+04,1.156427496549177012e-03
6.950150825185485883e+04,1.157861832739444721e-03
6.953352865570837457e+04,1.159299505147990414e-03
6.956556381184983184e+04,1.160740525697514331e-03
6.959761372707586270e+04,1.162184906367721895e-03
6.962967840818616969e+04,1.163632659195647668e-03
6.966175786198351125e+04,1.165083796276001867e-03
6.969385209527415282e+04,1.166538329761533568e-03
6.972596111486709560e+04,1.167996271863345993e-03
6.975808492757460044e+04,1.169457634851270343e-03
6.979022354021210049e+04,1.170922431054214697e-03
6.982237695959801204e+04,1.172390672860511383e-03
6.985454519255428750e+04,1.173862372718298625e-03
6.988672824590564414e+04,1.175337543135850787e-03
6.991892612648005888e+04,1.176816196681958930e-03
6.995113884110865183e+04,1.178298345986294885e-03
6.998336639662555535e+04,1.179784003739774677e-03
7.001560879986848158e+04,1.181273182694953178e-03
7.004786605767787842e+04,1.182765895666361726e-03
7.008013817689743883e+04,1.184262155530908193e-03
7.011242516437407176e+04,1.185761975228254292e-03
7.014472702695764019e+04,1.187265367761186369e-03
7.017704377150163054e+04,1.188772346196033912e-03
7.020937540486225043e+04,1.190282923663010198e-03
7.024172193389901076e+04,1.191797113356637527e-03
7.027408336547455110e+04,1.193314928536126033e-03
7.030645970645458146e+04,1.194836382525773111e-03
7.033885096370834799e+04,1.196361488715380617e-03
7.037125714410789078e+04,1.197890260560625008e-03
7.040367825452852412e+04,1.199422711583486047e-03
7.043611430184873461e+04,1.200958855372647729e-03
7.046856529295002110e+04,1.202498705583905083e-03
7.050103123471752042e+04,1.204042275940606956e-03
7.053351213403907605e+04,1.205589580234029410e-03
7.056600799780586385e+04,1.207140632323826972e-03
7.059851883291223203e+04,1.208695446138448532e-03
7.063104464625557011e+04,1.210254035675557794e-03
7.066358544473684742e+04,1.211816415002490597e-03
7.069614123525981267e+04,1.213382598256649344e-03
7.072871202473153244e+04,1.214952599645964006e-03
7.076129782006224559e+04,1.216526433449327321e-03
7.079389862816523237e+04,1.218104114017031295e-03
7.082651445595739642e+04,1.219685655771240778e-03
7.085914531035840628e+04,1.221271073206403731e-03
7.089179119829121919e+04,1.222860380889726969e-03
7.092445212668205204e+04,1.224453593461635216e-03
7.095712810246010486e+04,1.226050725636216926e-03
7.098981913255821564e+04,1.227651792201716295e-03
7.102252522391203092e+04,1.229256808020963692e-03
7.105524638346045685e+04,1.230865788031870051e-03
7.108798261814567377e+04,1.232478747247896115e-03
7.112073393491287425e+04,1.234095700758521029e-03
7.115350034071088885e+04,1.235716663729756470e-03
7.118628184249131300e+04,1.237341651404584662e-03
7.121907844720910362e+04,1.238970679103478575e-03
7.125189016182241903e+04,1.240603762224889387e-03
7.128471699329247349e+04,1.242240916245730036e-03
7.131755894858410466e+04,1.243882156721907127e-03
7.135041603466495872e+04,1.245527499288786059e-03
7.138328825850601424e+04,1.247176959661720113e-03
7.141617562708146579e+04,1.248830553636561111e-03
7.144907814736859291e+04,1.250488297090165089e-03
7.148199582634829858e+04,1.252150205980941773e-03
7.151492867100427975e+04,1.253816296349334223e-03
7.154787668832359486e+04,1.255486584318376338e-03
7.158083988529653288e+04,1.257161086094219773e-03
7.161381826891642413e+04,1.258839817966655441e-03
7.164681184618028055e+04,1.260522796309690961e-03
7.167982062408792262e+04,1.262210037582048956e-03
7.171284460964250320e+04,1.263901558327740161e-03
7.174588380985042022e+04,1.265597375176615719e-03
7.177893823172114207e+04,1.267297504844911013e-03
7.181200788226781879e+04,1.269001964135841112e-03
7.184509276850639435e+04,1.270710769940121840e-03
7.187819289745617425e+04,1.272423939236563915e-03
7.191130827613970905e+04,1.274141489092650396e-03
7.194443891158264887e+04,1.275863436665099389e-03
7.197758481081428181e+04,1.277589799200480516e-03
7.201074598086676269e+04,1.279320594035763094e-03
7.204392242877554963e+04,1.281055838598930659e-03
7.207711416157940403e+04,1.282795550409578144e-03
7.211032118632015772e+04,1.284539747079503202e-03
7.214354351004333876e+04,1.286288446313345671e-03
7.217678113979726913e+04,1.288041665909152441e-03
7.221003408263367601e+04,1.289799423759024942e-03
7.224330234560753161e+04,1.291561737849733667e-03
7.227658593577689317e+04,1.293328626263336167e-03
7.230988486020354321e+04,1.295100107177842757e-03
7.234319912595205824e+04,1.296876198867802192e-03
7.237652874009041989e+04,1.298656919704977136e-03
7.240987370968985488e+04,1.300442288158981446e-03
7.244323404182471859e+04,1.302232322797928967e-03
7.247660974357304804e+04,1.304027042289114188e-03
7.251000082201573241e+04,1.305826465399636312e-03
7.254340728423705150e+04,1.307630610997092928e-03
