N,trial_temperature,C
4.877584956665372573e+01,3.026568942774114817e+02,1.770231568649462517e+01
1.949631222601745719e+02,2.829887185555402880e+02,6.215607039870426398e+00
1.712527248579498007e+01,2.935451420402044391e+02,3.698714055219479047e+00
2.919847791509307910e+01,3.034929143128297255e+02,1.149386348399558244e+01
1.150423749723762654e+02,2.796095852735469975e+02,6.589758745426538944e+00
1.550204529428829403e+02,2.934324224455572221e+02,1.247247605579125462e+01
1.707217588965600612e+02,2.859506367383955308e+02,7.993217358010861417e+00
1.723844282856014445e+02,3.070248684244140236e+02,2.186158978811951670e+01
1.522842091245697986e+02,2.807286713872196060e+02,6.372249252132183628e+00
7.018388941359749822e+01,2.887196612318766142e+02,1.071287582500633384e+01
1.167346496270898228e+02,2.823925748807143918e+02,7.721024509118545431e+00
1.628115005696898265e+02,2.901295303734738695e+02,1.025597996081159913e+01
2.863032246137970560e+01,3.011777714278675830e+02,1.012297414011468177e+01
1.720269405777855454e+01,2.796754751693073899e+02,1.844788503104203725e+00
9.225845397315796959e+01,2.904082581862103325e+02,1.228384745747256623e+01
6.275772694928265594e+01,3.034836578398978872e+02,2.125531825751667725e+01
1.743211275250067693e+00,2.842024034818862788e+02,4.571345150096745719e-02
1.038558400201595475e+02,3.040005569143149273e+02,2.362698561509824557e+01
7.522257750799516884e+01,2.795179888058905249e+02,6.508987458287164074e+00
1.767437743240553516e+02,2.826884335197883615e+02,6.539844232285352277e+00
6.750102911408218631e+01,3.008883593667344485e+02,1.942933765320177386e+01
1.328715416527103912e+02,2.843079112575409226e+02,8.276536778007702821e+00
1.140475977052365124e+02,2.811323044816973606e+02,7.216350445338459707e+00
6.063365541749374898e+01,2.943021498092641082e+02,1.349104913454529253e+01
9.405479922877393051e+01,2.900167697669794507e+02,1.203581773577814040e+01
7.416433219631335305e+01,2.862199656977503537e+02,9.506090320779181368e+00
4.827962394494126386e+01,2.786970542598797920e+02,5.080427321028545329e+00
1.853638504395101450e+01,2.784009849496098354e+02,1.902535788954854201e+00
1.137214383675699736e+01,2.882176970885741980e+02,1.562057523999404562e+00
4.531792134011489992e+01,2.891978217844142023e+02,8.680949291711444360e+00
1.758053773785112739e+01,2.793185407778958620e+02,1.863611403224864294e+00
3.097561779789176484e+01,2.883327698603274030e+02,5.903765698215404534e+00
2.585905721280945357e+01,3.058206016342418820e+02,1.108638004810698163e+01
7.528647716671898138e+01,2.933390550880308751e+02,1.390639210027521955e+01
4.839659635077651245e+01,2.882110139907638313e+02,8.637108820632388273e+00
1.877364398166173620e+00,3.009302645607759246e+02,1.152657627312779071e-01
7.549511426147952342e+00,2.997621715022531816e+02,1.379575456504578579e+00
1.980206694556663933e+02,3.007937031976637741e+02,1.500537428088755654e+01
4.978375222547944645e+01,2.961408038517802197e+02,1.318692063130128389e+01
9.124692677179739420e+00,2.788982576448405553e+02,6.869062927679232544e-01
1.255759481718145167e+02,2.802531309803447925e+02,6.693508069995197651e+00
1.107765684307117340e+02,3.036885550792271147e+02,2.305148217130783550e+01
7.838145232414639452e+01,3.039870480665981631e+02,2.337387436812150554e+01
1.469330349014310571e+02,2.900862866433998875e+02,1.081632787224068082e+01
1.874595974094837345e+02,3.054440658533868032e+02,1.924011366294569214e+01
7.987469522657175958e+01,2.973169940303212684e+02,1.716674360976248437e+01
7.568983955616481296e+01,3.011128230607866954e+02,2.033318032717833290e+01
1.033224862302249960e+02,2.917402147598272677e+02,1.310298150504313242e+01
4.766074384520342733e+01,2.895263874682491974e+02,9.158427787982034829e+00
3.562080825725028177e+01,2.897557015608386450e+02,7.292817034107767604e+00
7.834752220695938263e+01,2.877552018972054384e+02,1.046828558461785086e+01
1.357267864569714106e+02,2.864734949034713054e+02,9.247274672760713798e+00
3.939230978970575947e+00,3.067626372659325398e+02,5.948180631105242089e-01
2.854065428755271583e+01,2.842283003374847112e+02,4.367278442449410214e+00
1.618135161527461037e+02,2.903493499664362503e+02,1.041050455798232477e+01
6.709691303631343828e+01,2.921885953930341771e+02,1.265135094093370149e+01
1.122720269309473480e+02,2.917572653919312415e+02,1.294749494071091434e+01
1.204324340889909273e+01,2.833599921669866148e+02,1.337440977528226549e+00
1.106039284966702070e+02,2.889208352161781477e+02,1.119193388730934657e+01
6.519880578415220285e+00,2.916110299493354319e+02,7.376611166475842696e-01
4.224442880607499262e+01,2.892180634089555724e+02,8.230801342631213657e+00
9.013146290925065784e+01,2.808587494566284022e+02,7.228717813367404155e+00
1.052386479989967114e+02,2.801667952721196571e+02,6.907285935355470308e+00
2.593636950978110178e+01,3.037455183884212033e+02,1.014749573802295934e+01
9.234830288067612969e+01,2.839637116075765562e+02,8.647416129229442916e+00
1.563162168048986587e+02,2.884865207642996552e+02,9.634306116252240315e+00
1.414516956909270959e+02,3.070982978035984843e+02,2.460034188233770536e+01
7.444684919442968862e+01,2.901869696933936780e+02,1.177973331073263097e+01
9.973279157734418732e+01,2.871348624812886214e+02,1.029425227741934101e+01
1.600015557254957059e+02,2.844105731585069634e+02,7.636914500196176014e+00
5.337203645271372210e+01,2.928263764840970680e+02,1.168672717022743690e+01
2.890387519842717623e+01,2.971672186509686640e+02,8.484815986083205530e+00
1.938324372478355713e+02,2.952532854531892781e+02,1.176642563873384439e+01
1.747284623337320966e+02,2.917370470348394633e+02,1.065085462989153342e+01
1.749633816450157155e+02,2.806827385963842403e+02,5.879041056902125639e+00
9.595728003680783047e+01,2.935709159747728449e+02,1.446009494978603982e+01
8.035065549503656257e+00,2.842392080304580304e+02,7.334024915643394538e-01
1.488497381463545821e+02,2.999521836393018930e+02,1.744659619070806045e+01
1.582414138380947008e+02,3.055926110082053810e+02,2.171014628775646571e+01
1.930610269337779812e+02,3.041953371467213856e+02,1.781702600077547416e+01
8.120331313069412360e+00,2.804092658739800186e+02,6.141625822673805191e-01
1.627495200011056511e+02,2.887314496954348328e+02,9.538645250100772799e+00
6.802282621946328334e+01,2.855850039345416462e+02,8.940841504868270562e+00
1.336513530385620925e+02,2.788564248970019435e+02,6.041213183065967662e+00
1.802114989151778275e+02,3.079625221208769403e+02,2.204948780972111777e+01
5.107200283131969343e+01,2.851961411074382227e+02,7.605297035543248541e+00
1.986922156967322906e+02,2.819219021584638085e+02,5.777665860979714907e+00
8.531889591161849751e+00,2.975840845239544592e+02,1.533953737998028588e+00
2.382840156014721700e+01,2.833643072816910831e+02,3.399783369534794097e+00
9.665487048269615400e+01,2.850313819669789268e+02,9.180561756852656075e+00
1.440712124920902681e+02,2.801229922881001357e+02,6.314530362664450891e+00
1.853722925279557501e+02,2.964084604860865397e+02,1.286058323373431911e+01
1.696070180624654711e+02,2.991250251173906349e+02,1.554686291390902930e+01
1.941321549766019814e+02,2.981084954066604951e+02,1.346369695118757548e+01
8.883036924551274183e+01,2.866066187688195441e+02,9.999917564585652840e+00
8.185676301045864989e+01,2.972292476500455791e+02,1.716423044330842629e+01
1.183005683665967922e+02,3.048503097373140918e+02,2.389012471997234499e+01
1.386978464252697165e+02,2.854774011822085527e+02,8.681464390495841954e+00
1.806733498797217123e+02,2.845477380433868007e+02,7.141338956639447844e+00
1.188126617279363302e+02,3.025381503888804104e+02,2.151849581451584115e+01
1.812876219668350473e+02,2.879188000026102259e+02,8.533675920905304579e+00
8.371999480359518486e+01,3.052051430168026513e+02,2.494450551833273622e+01
1.545003285745252413e+02,3.016179696838211726e+02,1.845506064703106475e+01
1.996154238898692483e+02,2.815041938524096850e+02,5.625163629356155326e+00
1.667517124090844050e+01,2.792239201906300536e+02,1.725935647456067423e+00
1.417415633518172342e+02,3.018306794988772594e+02,1.948859645075800984e+01
1.807288119176304519e+02,2.914922713859186274e+02,1.028168814368140893e+01
1.790036899650146722e+02,2.803463183916412049e+02,5.684268617172416604e+00
1.746789595107759681e+02,3.044651293833933323e+02,1.940086956407308705e+01
5.647068417964390363e+01,2.786030878275402074e+02,5.535402857891953410e+00
8.185388006129235805e+01,2.993920247801808046e+02,1.904476659095134394e+01
1.021112425389093090e+02,2.937089397841384084e+02,1.450658595533813688e+01
1.939648897038101438e+02,2.933531095585370849e+02,1.071762818977951959e+01
5.384695156933592131e+01,3.030799801297503109e+02,1.925103194617237889e+01
1.324387240674652730e+02,2.977762068426266637e+02,1.661679076879575945e+01
1.521960491497422652e+02,2.966320007657026849e+02,1.473749413409957576e+01
3.019095815000377314e+01,3.040274605188076293e+02,1.221299403281834905e+01
1.741984155077026344e+02,3.055723601108665548e+02,2.039644907283509667e+01
1.015405755430422232e+02,2.970620414477780287e+02,1.713778111330495335e+01
1.913028794212646915e+02,3.052304433185555581e+02,1.877080084493047707e+01
1.780485403019826833e+02,2.924377683977264724e+02,1.089413217395248878e+01
1.895403554011102187e+02,2.810022091095933092e+02,5.677227506221224296e+00
3.738077106752875522e+01,2.785066065459490687e+02,4.139139840384066460e+00
1.670951643275402034e+02,2.791093720171124346e+02,5.521091358166568597e+00
1.727010502751168133e+02,3.068162114102742066e+02,2.164146913659457638e+01
1.895083843560613275e+02,2.822154170520031471e+02,6.077437145600661061e+00
1.302598612244401579e+02,2.795869209059376317e+02,6.363251965961478795e+00
7.433788050202232967e+01,3.071367175746930229e+02,2.654343771413007147e+01
1.177915252426924155e+02,2.901440003907703726e+02,1.177763789698524377e+01
3.241853704925657809e+01,3.066740995850176432e+02,1.481243831283207335e+01
1.992410489403705469e+02,2.968068699049707675e+02,1.240695775543418478e+01
1.447217778760718261e+02,2.870029260443383805e+02,9.256367073826734071e+00
6.857178520815851641e+01,2.928438885972350363e+02,1.318640054707174336e+01
1.838560685306391349e+02,2.890731993655131191e+02,8.975711013426593610e+00
1.427657840798380846e+02,3.063722203904022194e+02,2.374065277406505814e+01
6.729178424802584857e+01,2.896639161298537033e+02,1.110280821935167417e+01
1.859475165862037613e+02,2.945257275101837990e+02,1.171525460931475671e+01
6.554403281669037540e+01,2.796206493287425019e+02,6.278799888310219401e+00
6.467224366660697399e+01,2.782699314174008123e+02,5.766883412315507051e+00
6.915214481953122494e+00,2.923157784365455427e+02,8.436774555757740046e-01
1.404807104804594076e+02,2.859475790838433227e+02,8.859433076218834913e+00
2.249231381308652189e+01,2.896080242682744483e+02,4.370364214951139914e+00
1.068577708111315516e+01,2.892706126117200824e+02,1.492048568286361121e+00
1.315574835002068994e+02,2.993182389239377699e+02,1.792279290229674871e+01
1.937026861712419930e+02,2.827011196231492818e+02,6.146637376300850164e+00
1.377108180696169804e+01,3.068139013906861692e+02,4.925925601219967476e+00
1.522095066612947392e+02,2.801824316912015433e+02,6.176281664379624559e+00
4.650343791728172960e+01,2.849618536128330675e+02,7.053577922680102752e+00
1.723853767123505634e+02,2.822321450287657854e+02,6.476478306272345442e+00
3.416712858364824079e+00,2.912276854979218115e+02,2.281411018501401655e-01
3.963570096920129515e+01,2.809411026546951575e+02,4.992931951637488375e+00
1.950539089382905900e+02,2.819592887861437589e+02,5.868929407159430234e+00
1.155027044919042396e+02,2.898244732771885879e+02,1.163650539078695800e+01
2.721210459124810299e+01,2.781423742821305041e+02,2.975347741210602859e+00
1.939152074840871265e+00,3.050106677916547824e+02,1.465006467059985495e-01
8.239741067006443132e+01,2.816995154061407902e+02,7.524818666787028043e+00
8.745086184735383483e+01,2.870800835075543205e+02,1.025038035754091936e+01
1.070278758930687815e+02,3.052823799358486099e+02,2.489832726584238287e+01
1.364787845616321533e+02,2.899113231261050601e+02,1.108005790368995847e+01
3.164105249542791398e+01,2.917800317716058771e+02,7.189110256411534117e+00
6.435417992096444095e+01,3.013595218312198085e+02,1.948998141544849716e+01
1.154415858234097136e+01,2.935277008334775246e+02,2.065155315641327149e+00
1.993042692200375825e+02,2.856131676540207422e+02,7.051141460760884883e+00
8.534621196264255616e+01,3.004011101537423087e+02,2.008140923096361874e+01
1.360185370997562870e+02,2.828669738945365566e+02,7.566772073607256566e+00
5.776737959604840000e+01,3.039747591995645166e+02,2.086766774604615549e+01
2.930135752102217239e+01,2.890760154751133655e+02,5.783424812940570092e+00
3.951337625938410980e+01,2.915223209378145839e+02,8.763451511393718363e+00
4.022878337796012005e+00,3.001076475654972455e+02,4.625309619662695271e-01
1.379674416251747573e+02,2.843747198082468230e+02,8.186879560685984103e+00
1.979482187914136944e+02,3.013930274487909742e+02,1.542295399593380445e+01
1.922858648232456602e+01,2.833867168515300250e+02,2.603500434994728163e+00
3.388275810436555702e+01,2.879697071956201739e+02,6.339878846823724601e+00
1.605376683503208710e+02,2.892591610033220491e+02,9.883782770385435512e+00
1.276414036842736834e+02,2.796073630155740943e+02,6.413009470444738014e+00
1.896121624292175341e+02,2.887193549200972598e+02,8.620258723646289312e+00
7.357770104328656657e+01,2.812692505627323953e+02,7.172486152878517984e+00
8.618441018311742141e+01,2.781626726628048232e+02,6.140765647700625607e+00
5.799410251858506626e+01,2.923005405261206988e+02,1.192143291319888121e+01
1.610734494412024276e+02,3.048715696848643120e+02,2.081660082555692526e+01
3.831574665957413828e+01,2.930047078409043024e+02,9.190573021790216401e+00
7.658037650176144950e+01,3.025042488001333822e+02,2.174297269003313815e+01
1.322202094550065112e+02,2.900656467062005959e+02,1.131018162907426827e+01
1.827634434799369672e+02,2.942341583930227671e+02,1.169360798718437700e+01
1.627530936341982510e+02,2.812805819985686639e+02,6.349516669651601219e+00
1.790756055870740937e+01,2.959070931877660655e+02,4.400934975459788845e+00
1.729518194016582697e+02,2.794356512277954039e+02,5.512514387293906637e+00
1.584738074755792354e+02,3.012142732967340635e+02,1.785563385149052706e+01
9.467613912662018549e+01,2.994561523545010573e+02,1.929640245119248476e+01
1.112015418506046842e+02,2.994003806723836760e+02,1.891257578868123090e+01
8.919943429487224762e+01,2.780790765218350202e+02,6.126439075322256400e+00
1.203700333482866824e+01,2.901658415712824990e+02,1.875308555641384212e+00
6.473610277844741745e+01,2.869118437100335086e+02,9.438362861312597829e+00
1.827038205111750244e+02,3.030901453531537300e+02,1.768834037179611585e+01
1.201290193243655864e+02,3.002567920003203312e+02,1.931617427329136305e+01
2.053819654309894815e+01,2.854554844124610327e+02,3.156467111841387840e+00
1.107367403416151888e+02,2.974590024989959147e+02,1.725386995945883939e+01
1.240677964609998014e+02,2.837961729452032387e+02,8.228150649606762457e+00
1.624364873456521252e+02,2.859140573872500113e+02,8.219043849827796677e+00
1.167355667014781204e+02,2.829638162524273639e+02,7.976463445585243228e+00
4.106741549386695311e+01,2.789006237604411922e+02,4.575022280112774453e+00
1.940157592537697155e+02,2.980104288437709101e+02,1.340813520867033581e+01
5.995671295475239049e+01,2.971849415510993140e+02,1.547094929285064246e+01
1.453474227247558588e+02,2.945335553217183815e+02,1.362210666098919987e+01
1.378573639224252076e+02,2.983611915440825442e+02,1.680225323368678403e+01
