Co,Vm,Vm_noisy
3.328117359413202792e+01,-3.287566832595749389e-02,-3.239175009101050162e-02
3.330317848410758330e+01,-3.285828548042742797e-02,-3.331884126705161875e-02
3.332518337408313158e+01,-3.284091198275289336e-02,-3.243323324234528154e-02
3.334718826405867986e+01,-3.282354782222728778e-02,-3.364030348930542591e-02
3.336919315403422814e+01,-3.280619298816265378e-02,-3.414747246825149130e-02
3.339119804400978353e+01,-3.278884746988972032e-02,-3.449177201886355348e-02
3.341320293398533181e+01,-3.277151125675775017e-02,-3.295537642866189221e-02
3.343520782396088009e+01,-3.275418433813456071e-02,-3.301264095047738018e-02
3.345721271393642837e+01,-3.273686670340648225e-02,-3.346248893569372246e-02
3.347921760391198376e+01,-3.271955834197828178e-02,-3.322658440086002224e-02
3.350122249388753204e+01,-3.270225924327310046e-02,-3.302592352715639362e-02
3.352322738386308032e+01,-3.268496939673254387e-02,-3.375917519549758578e-02
3.354523227383862860e+01,-3.266768879181645990e-02,-3.232969692423215413e-02
3.356723716381418399e+01,-3.265041741800301517e-02,-3.110827290348445323e-02
3.358924205378973227e+01,-3.263315526478859779e-02,-3.288750842985611877e-02
3.361124694376528055e+01,-3.261590232168778275e-02,-3.433342658798428648e-02
3.363325183374083593e+01,-3.259865857823333185e-02,-3.269447761036470279e-02
3.365525672371638422e+01,-3.258142402397614518e-02,-3.241492673807322422e-02
3.367726161369193250e+01,-3.256419864848512230e-02,-3.198008814081014506e-02
3.369926650366748078e+01,-3.254698244134725249e-02,-3.151562021400950570e-02
3.372127139364303616e+01,-3.252977539216746206e-02,-3.174692845536377511e-02
3.374327628361858444e+01,-3.251257749056869761e-02,-3.145736072200433497e-02
3.376528117359413272e+01,-3.249538872619172486e-02,-3.254009017236716983e-02
3.378728606356968100e+01,-3.247820908869526041e-02,-3.210038963239898041e-02
3.380929095354523639e+01,-3.246103856775574975e-02,-3.312748979005956246e-02
3.383129584352078467e+01,-3.244387715306751296e-02,-3.289918170491613197e-02
3.385330073349633295e+01,-3.242672483434256431e-02,-3.163963269976700909e-02
3.387530562347188123e+01,-3.240958160131061222e-02,-3.261755866903449236e-02
3.389731051344743662e+01,-3.239244744371903156e-02,-3.382291340063008078e-02
3.391931540342298490e+01,-3.237532235133282893e-02,-3.428161696825151455e-02
3.394132029339853318e+01,-3.235820631393462182e-02,-3.165554539184995547e-02
3.396332518337408146e+01,-3.234109932132443743e-02,-3.271070933339069453e-02
3.398533007334963685e+01,-3.232400136331996937e-02,-3.286663191652551552e-02
3.400733496332518513e+01,-3.230691242975626543e-02,-3.311072348982353059e-02
3.402933985330073341e+01,-3.228983251048581082e-02,-3.191049182149927055e-02
3.405134474327628169e+01,-3.227276159537843803e-02,-3.238038663327929417e-02
3.407334963325183708e+01,-3.225569967432143081e-02,-3.253514876797720945e-02
3.409535452322738536e+01,-3.223864673721921897e-02,-3.255182574582288213e-02
3.411735941320293364e+01,-3.222160277399362116e-02,-3.241350628441628384e-02
3.413936430317848192e+01,-3.220456777458358122e-02,-3.133929195277602997e-02
3.416136919315403730e+01,-3.218754172894527921e-02,-3.202097177540401407e-02
3.418337408312958559e+01,-3.217052462705200649e-02,-3.090510782744375351e-02
3.420537897310513387e+01,-3.215351645889417964e-02,-3.404567134277198398e-02
3.422738386308068925e+01,-3.213651721447925713e-02,-3.286446865095076636e-02
3.424938875305623753e+01,-3.211952688383176019e-02,-3.133510035748616335e-02
3.427139364303178581e+01,-3.210254545699312012e-02,-3.283878172311228971e-02
3.429339853300733409e+01,-3.208557292402179628e-02,-3.228753284849289473e-02
3.431540342298288948e+01,-3.206860927499310260e-02,-3.244359761433096567e-02
3.433740831295843776e+01,-3.205165449999922839e-02,-3.196722536978180429e-02
3.435941320293398604e+01,-3.203470858914924529e-02,-3.174391788219141364e-02
3.438141809290953432e+01,-3.201777153256893382e-02,-3.010851903739013985e-02
3.440342298288508971e+01,-3.200084332040088742e-02,-3.104171338007812031e-02
3.442542787286063799e+01,-3.198392394280444306e-02,-3.182288678582067404e-02
3.444743276283618627e+01,-3.196701338995550784e-02,-3.145735585251389216e-02
3.446943765281173455e+01,-3.195011165204675319e-02,-3.144058250793103221e-02
3.449144254278728994e+01,-3.193321871928735817e-02,-3.195183774227512707e-02
3.451344743276283822e+01,-3.191633458190314132e-02,-3.251683731939571803e-02
3.453545232273838650e+01,-3.189945923013640106e-02,-3.146490039332898447e-02
3.455745721271393478e+01,-3.188259265424593647e-02,-3.122996858258167419e-02
3.457946210268949017e+01,-3.186573484450699878e-02,-3.253524571363827084e-02
3.460146699266503845e+01,-3.184888579121129132e-02,-3.196445982343758957e-02
3.462347188264058673e+01,-3.183204548466685158e-02,-3.141872783130079255e-02
3.464547677261613501e+01,-3.181521391519808589e-02,-3.143538983371324536e-02
3.466748166259169039e+01,-3.179839107314566538e-02,-3.013268548034183161e-02
3.468948655256723868e+01,-3.178157694886660917e-02,-3.201250832914169508e-02
3.471149144254278696e+01,-3.176477153273406934e-02,-3.244584456281499052e-02
3.473349633251833524e+01,-3.174797481513749742e-02,-3.127640092070248928e-02
3.475550122249389062e+01,-3.173118678648241542e-02,-3.271293807803056508e-02
3.477750611246943890e+01,-3.171440743719051297e-02,-3.192899769130579102e-02
3.479951100244498718e+01,-3.169763675769958489e-02,-3.354018251480714308e-02
3.482151589242054257e+01,-3.168087473846339236e-02,-3.125831075954055294e-02
3.484352078239609085e+01,-3.166412136995182952e-02,-2.941755101183258364e-02
3.486552567237163913e+01,-3.164737664265066669e-02,-3.205706952160228274e-02
3.488753056234718741e+01,-3.163064054706168221e-02,-3.197862916163202868e-02
3.490953545232274280e+01,-3.161391307370253062e-02,-3.105425687246317693e-02
3.493154034229829108e+01,-3.159719421310672877e-02,-3.064045763903974068e-02
3.495354523227383936e+01,-3.158048395582369744e-02,-3.316280651946983821e-02
3.497555012224938764e+01,-3.156378229241856709e-02,-3.181305361484377398e-02
3.499755501222494303e+01,-3.154708921347226802e-02,-3.145260712718418727e-02
3.501955990220049131e+01,-3.153040470958148184e-02,-3.151909645137113136e-02
3.504156479217603959e+01,-3.151372877135856510e-02,-3.125789038672516923e-02
3.506356968215158787e+01,-3.149706138943155626e-02,-3.168094729824910694e-02
3.508557457212714326e+01,-3.148040255444406466e-02,-3.174347503521101482e-02
3.510757946210269154e+01,-3.146375225705533990e-02,-3.256863332181952897e-02
3.512958435207823982e+01,-3.144711048794018859e-02,-2.981889845056438088e-02
3.515158924205378810e+01,-3.143047723778890495e-02,-3.143107328359124458e-02
3.517359413202934348e+01,-3.141385249730730550e-02,-3.032446978845843369e-02
3.519559902200489176e+01,-3.139723625721661804e-02,-3.148330924773959372e-02
3.521760391198044005e+01,-3.138062850825353023e-02,-3.128573878485068488e-02
3.523960880195598833e+01,-3.136402924117007163e-02,-3.152090941651722322e-02
3.526161369193154371e+01,-3.134743844673364838e-02,-3.079060726229631076e-02
3.528361858190709199e+01,-3.133085611572696688e-02,-3.129971621805764659e-02
3.530562347188264027e+01,-3.131428223894804769e-02,-3.282744040004448999e-02
3.532762836185818855e+01,-3.129771680721012139e-02,-2.874810467584946669e-02
3.534963325183374394e+01,-3.128115981134162171e-02,-3.108508177154968230e-02
3.537163814180929222e+01,-3.126461124218621324e-02,-3.196076349506565134e-02
3.539364303178484050e+01,-3.124807109060264917e-02,-3.271764754057680802e-02
3.541564792176039589e+01,-3.123153934746484769e-02,-3.201835364975928744e-02
3.543765281173594417e+01,-3.121501600366177048e-02,-3.145486601125530024e-02
3.545965770171149245e+01,-3.119850105009744010e-02,-3.210670778465800346e-02
3.548166259168704073e+01,-3.118199447769087751e-02,-3.061438193194809809e-02
3.550366748166259612e+01,-3.116549627737608824e-02,-3.263514253298854112e-02
3.552567237163814440e+01,-3.114900644010205541e-02,-3.103834073685026243e-02
3.554767726161369268e+01,-3.113252495683262872e-02,-3.089508515168879962e-02
3.556968215158924096e+01,-3.111605181854655566e-02,-3.211492072976643991e-02
3.559168704156479635e+01,-3.109958701623743993e-02,-3.215370279950001409e-02
3.561369193154034463e+01,-3.108313054091370320e-02,-3.191278622679762089e-02
3.563569682151589291e+01,-3.106668238359851925e-02,-3.096485075889516755e-02
3.565770171149144119e+01,-3.105024253532985556e-02,-3.142094818787971588e-02
3.567970660146699657e+01,-3.103381098716036235e-02,-3.143465928097209650e-02
3.570171149144254485e+01,-3.101738773015739331e-02,-3.077220767337773485e-02
3.572371638141809314e+01,-3.100097275540295710e-02,-2.991254355814708735e-02
3.574572127139364142e+01,-3.098456605399366529e-02,-3.159880819201067725e-02
3.576772616136919680e+01,-3.096816761704072885e-02,-3.212609397400103400e-02
3.578973105134474508e+01,-3.095177743566992698e-02,-3.110845325746528292e-02
3.581173594132029336e+01,-3.093539550102151689e-02,-3.106400346817047090e-02
3.583374083129584164e+01,-3.091902180425034133e-02,-2.972548272650925305e-02
3.585574572127139703e+01,-3.090265633652560656e-02,-3.003931310659120960e-02
3.587775061124694531e+01,-3.088629908903100380e-02,-3.070427516135165735e-02
3.589975550122249359e+01,-3.086995005296460162e-02,-3.151911367727653485e-02
3.592176039119804187e+01,-3.085360921953887031e-02,-2.952119047539825472e-02
3.594376528117359726e+01,-3.083727657998053262e-02,-3.132037564101620292e-02
3.596577017114914554e+01,-3.082095212553071298e-02,-3.025470837330414622e-02
3.598777506112469382e+01,-3.080463584744477096e-02,-3.017135882296618013e-02
3.600977995110024921e+01,-3.078832773699227698e-02,-2.975308079963991797e-02
3.603178484107579749e+01,-3.077202778545705397e-02,-3.124553913964329965e-02
3.605378973105134577e+01,-3.075573598413711141e-02,-2.902149100412750385e-02
3.607579462102689405e+01,-3.073945232434454472e-02,-2.955015186689435858e-02
3.609779951100244944e+01,-3.072317679740561164e-02,-3.077005732474608762e-02
3.611980440097799772e+01,-3.070690939466069053e-02,-3.068296076185596938e-02
3.614180929095354600e+01,-3.069065010746418673e-02,-3.229797892657985947e-02
3.616381418092909428e+01,-3.067439892718447705e-02,-3.017078236529926669e-02
3.618581907090464966e+01,-3.065815584520401038e-02,-2.989982486456750979e-02
3.620782396088019794e+01,-3.064192085291918277e-02,-3.129016682894600332e-02
3.622982885085574623e+01,-3.062569394174032011e-02,-3.043489896401097364e-02
3.625183374083129451e+01,-3.060947510309162609e-02,-3.147676011480089048e-02
3.627383863080684989e+01,-3.059326432841124113e-02,-2.795280125752131264e-02
3.629584352078239817e+01,-3.057706160915107593e-02,-3.098484794265105036e-02
3.631784841075794645e+01,-3.056086693677695018e-02,-3.033126940764318408e-02
3.633985330073349473e+01,-3.054468030276836360e-02,-2.990166116429411949e-02
3.636185819070905012e+01,-3.052850169861863472e-02,-3.074326993328609092e-02
3.638386308068459840e+01,-3.051233111583481067e-02,-2.997516493473094401e-02
3.640586797066014668e+01,-3.049616854593758739e-02,-2.948353027028877138e-02
3.642787286063569496e+01,-3.048001398046141022e-02,-2.840097389677627426e-02
3.644987775061125035e+01,-3.046386741095426232e-02,-2.924229864597996734e-02
3.647188264058679863e+01,-3.044772882897780683e-02,-2.812222795596176078e-02
3.649388753056234691e+01,-3.043159822610726553e-02,-3.139457869121183714e-02
3.651589242053789519e+01,-3.041547559393140490e-02,-3.101756213887362987e-02
3.653789731051345058e+01,-3.039936092405249105e-02,-3.136133025615823328e-02
3.655990220048899886e+01,-3.038325420808632785e-02,-3.027842978484442116e-02
3.658190709046454714e+01,-3.036715543766213554e-02,-3.073280109963766674e-02
3.660391198044010252e+01,-3.035106460442262358e-02,-3.067953531936161438e-02
3.662591687041565081e+01,-3.033498170002382754e-02,-3.016812311101503899e-02
3.664792176039119909e+01,-3.031890671613525490e-02,-2.994539857359387533e-02
3.666992665036674737e+01,-3.030283964443963862e-02,-3.105912477976044764e-02
3.669193154034230275e+01,-3.028678047663313153e-02,-3.006465572923349913e-02
3.671393643031785103e+01,-3.027072920442517440e-02,-3.020598972448512026e-02
3.673594132029339931e+01,-3.025468581953840233e-02,-3.034728507952393420e-02
3.675794621026894760e+01,-3.023865031370871759e-02,-2.895017119173631803e-02
3.677995110024450298e+01,-3.022262267868523755e-02,-3.185567609000678618e-02
3.680195599022005126e+01,-3.020660290623023575e-02,-3.061040963480765251e-02
3.682396088019559954e+01,-3.019059098811916614e-02,-3.065457986015527464e-02
3.684596577017114782e+01,-3.017458691614057983e-02,-3.054839924882431570e-02
3.686797066014670321e+01,-3.015859068209611124e-02,-3.055685457206209349e-02
3.688997555012225149e+01,-3.014260227780046764e-02,-3.081944802521047536e-02
3.691198044009779977e+01,-3.012662169508141183e-02,-3.064802205642840408e-02
3.693398533007334805e+01,-3.011064892577967542e-02,-2.952596246349196291e-02
3.695599022004890344e+01,-3.009468396174901431e-02,-2.957167294812842670e-02
3.697799511002445172e+01,-3.007872679485610809e-02,-3.127611989668041548e-02
3.700000000000000000e+01,-3.006277741698059128e-02,-3.181704833956651435e-02
3.702200488997554828e+01,-3.004683582001493533e-02,-3.064178101753098349e-02
3.704400977995110367e+01,-3.003090199586457704e-02,-3.168702961896878445e-02
3.706601466992665195e+01,-3.001497593644770340e-02,-2.980066892969875092e-02
3.708801955990220023e+01,-2.999905763369539388e-02,-2.973022992109623786e-02
3.711002444987774851e+01,-2.998314707955145736e-02,-3.180219452899146065e-02
3.713202933985330390e+01,-2.996724426597247026e-02,-2.944777394785036070e-02
3.715403422982885218e+01,-2.995134918492781476e-02,-3.006382363276228001e-02
3.717603911980440046e+01,-2.993546182839950873e-02,-3.098516608376299802e-02
3.719804400977995584e+01,-2.991958218838225436e-02,-2.887580564186367771e-02
3.722004889975550412e+01,-2.990371025688343121e-02,-2.771114910599288550e-02
3.724205378973105240e+01,-2.988784602592307535e-02,-2.993779201126279751e-02
3.726405867970660069e+01,-2.987198948753373717e-02,-2.955826799308758704e-02
3.728606356968215607e+01,-2.985614063376063401e-02,-3.077293087643124397e-02
3.730806845965770435e+01,-2.984029945666148015e-02,-2.931828624928156657e-02
3.733007334963325263e+01,-2.982446594830651110e-02,-3.012612642560884985e-02
3.735207823960880091e+01,-2.980864010077847667e-02,-2.909465524723111804e-02
3.737408312958435630e+01,-2.979282190617258547e-02,-2.985515494011725321e-02
3.739608801955990458e+01,-2.977701135659647363e-02,-2.935473225755590859e-02
3.741809290953545286e+01,-2.976120844417022918e-02,-3.014439786168977148e-02
3.744009779951100114e+01,-2.974541316102630173e-02,-3.101661681063517390e-02
3.746210268948655653e+01,-2.972962549930951645e-02,-2.923886847672311010e-02
3.748410757946210481e+01,-2.971384545117701156e-02,-2.789693173272938045e-02
3.750611246943765309e+01,-2.969807300879829040e-02,-3.188750432485473046e-02
3.752811735941320137e+01,-2.968230816435509303e-02,-2.929375754629337872e-02
3.755012224938875676e+01,-2.966655091004143444e-02,-3.051914863869465561e-02
3.757212713936430504e+01,-2.965080123806356979e-02,-3.090930402356222712e-02
3.759413202933985332e+01,-2.963505914063994592e-02,-2.931704418933943693e-02
3.761613691931540160e+01,-2.961932461000121863e-02,-2.963665595060791316e-02
3.763814180929095699e+01,-2.960359763839020067e-02,-2.935246559399977764e-02
3.766014669926650527e+01,-2.958787821806179927e-02,-2.913317677181253076e-02
3.768215158924205355e+01,-2.957216634128309596e-02,-3.129915137035483436e-02
3.770415647921760183e+01,-2.955646200033314880e-02,-2.800466213723010883e-02
3.772616136919315721e+01,-2.954076518750321095e-02,-2.811986212082850933e-02
3.774816625916870549e+01,-2.952507589509643579e-02,-3.004478591034697235e-02
3.777017114914425377e+01,-2.950939411542807811e-02,-2.945946955492068434e-02
3.779217603911980916e+01,-2.949371984082528597e-02,-3.061098784348907295e-02
3.781418092909535744e+01,-2.947805306362726030e-02,-2.918970945456758614e-02
3.783618581907090572e+01,-2.946239377618505018e-02,-2.932788926686208386e-02
3.785819070904645400e+01,-2.944674197086168121e-02,-2.917155777187188659e-02
3.788019559902200939e+01,-2.943109764003198903e-02,-2.960627750864925842e-02
3.790220048899755767e+01,-2.941546077608272330e-02,-2.883169010946044775e-02
3.792420537897310595e+01,-2.939983137141245068e-02,-2.927528319357199788e-02
3.794621026894865423e+01,-2.938420941843152348e-02,-2.951983809090472435e-02
3.796821515892420962e+01,-2.936859490956206936e-02,-2.905733081404384896e-02
3.799022004889975790e+01,-2.935298783723805024e-02,-2.871654039023232435e-02
3.801222493887530618e+01,-2.933738819390507152e-02,-2.862547062423707878e-02
3.803422982885085446e+01,-2.932179597202049307e-02,-2.887365588497653457e-02
