T,B_ext,C,C_noisy
2.155206169167558983e+01,1.213041107032455379e+00,1.129802240391091764e+05,1.119964400313421502e+05
6.926453406997831408e+00,7.692078256321613239e+00,2.862690475085029902e+04,2.917516048350680649e+04
2.849496639473494497e+01,5.054024469744421211e+00,2.439276865270870621e+05,2.438848607427806419e+05
1.550912221370099431e+01,7.540725853369157683e+00,6.227193843418770120e+04,6.278365266275844624e+04
1.414824014844974087e+01,1.503022756233297841e+00,4.485775447650007845e+04,4.535558600017976278e+04
8.206548720344308379e+00,6.892969532102550367e+00,2.822325401864372543e+04,2.978269018199673519e+04
1.647960237773945380e+01,5.099857869448344516e+00,6.521167348948261497e+04,6.540361570288212533e+04
2.606553972518880968e+01,4.559726453141667690e+00,1.903682970576886437e+05,1.910642405256269558e+05
3.090125155134289869e+00,7.212443749268785176e+00,2.228993837972838446e+04,2.117754279040568144e+04
2.008856855085678106e+01,7.136088607403130446e+00,1.061644703330976772e+05,1.051651912826219632e+05
5.250077221874375866e+00,7.467351707115674309e+00,2.755971760611549689e+04,2.727136019124646191e+04
7.527043745676539110e+00,7.332067328675611506e+00,2.834097886438820933e+04,2.721551501425984679e+04
2.576172243136478102e+01,3.377285979308197739e+00,1.809842835809231328e+05,1.816221573073799373e+05
3.095875327867521953e+00,4.551916893020769628e+00,2.336972060210287964e+04,2.213664677294913417e+04
2.221845561285216419e+01,7.142167105724264609e+00,1.349580652211727574e+05,1.350213195135032875e+05
2.677740588940798361e+00,1.278473366122425681e+00,8.398608638976220391e+03,6.124870189089089763e+03
1.577675500460168934e+01,2.845564781416314304e-01,5.559535538893058401e+04,5.457343414478063642e+04
1.908173163753258450e+01,1.375575586452568722e+00,8.482005969712566002e+04,8.450645201107687899e+04
5.262957563205029388e+00,3.855932998507874743e+00,1.791382478568963415e+04,1.767421307533930303e+04
2.426117821282459275e+01,1.913342194709490407e+00,1.524418984387543460e+05,1.507846261261405307e+05
7.409312619453245041e+00,4.396431845078417666e+00,2.108253547239417458e+04,2.118305437055470247e+04
1.479479208811912017e+01,2.306010700533049906e+00,4.951274417176585121e+04,5.041449339831638645e+04
7.968155127500920365e+00,1.931150235839045770e+00,1.779811580645479989e+04,1.839773818129958090e+04
2.314399174991132924e+01,2.049182965929770006e+00,1.354851133288333949e+05,1.348759239942283311e+05
8.283098274114927051e+00,1.673102288018245787e+00,1.844363761472075566e+04,1.790038803941485821e+04
8.603295357274937771e+00,7.934856171776169198e+00,3.121257950127254298e+04,3.011525174070055800e+04
1.353126527026495163e+00,2.958320527962633228e+00,2.016991985362828200e+04,2.075247374864434460e+04
2.709529034711749418e+01,2.540156537488679866e+00,2.045696216559633904e+05,2.059031560808839567e+05
1.974311919949885752e+00,3.864715765503232703e-01,3.865561504980889822e+03,3.379052690142903430e+03
1.012300698174742131e+01,3.512347247178549736e+00,2.672503046662483393e+04,2.515454875469813851e+04
1.976320770399015814e+01,5.978332005170987173e+00,9.910354620318283560e+04,9.928855012759235979e+04
1.063048628061816281e+01,1.640383915157721084e+00,2.681638043972344167e+04,2.747106715702198198e+04
1.831897689684792141e+01,7.587683034615761102e+00,8.748757144694616727e+04,8.496960688595045940e+04
1.157238132034355438e+01,5.790886639420127047e+00,3.599685940712621959e+04,3.612483874378598557e+04
2.651858256966944438e+01,6.394623876101326765e+00,2.075861233269607474e+05,2.095881812831655261e+05
5.610397272477052333e+00,4.617727277476659786e+00,2.034981255621782111e+04,2.110891159494028398e+04
1.533902504298143121e+00,6.634189160308873845e+00,6.803543450479780404e+03,7.312717841333052093e+03
3.891300106274062198e+00,1.459663508466745085e+00,9.192727682988845118e+03,9.564689864514532019e+03
1.619576907372538699e+01,3.959803532738721543e+00,6.128813534234587860e+04,6.227039175204344065e+04
1.817579228897350418e+01,2.456816257849832041e-01,7.561110762262581557e+04,7.474052791285439162e+04
2.518318173285816286e+01,4.447409449299069450e+00,1.736535628651570878e+05,1.728716253979028552e+05
2.868479147506190685e+01,2.738291056818075830e+00,2.390429766794861644e+05,2.394199782902132429e+05
1.263782832137250622e+01,4.488139304529733309e+00,3.900890131079883577e+04,3.837497166714524064e+04
2.488716005928286279e+01,7.037547029982258451e+00,1.789185169997526391e+05,1.791578167384513363e+05
1.274992265863089713e+01,3.285191411291739527e+00,3.814182667785328522e+04,3.637270638049516856e+04
1.174905369446006809e+01,4.399836687822559433e+00,3.458000702979788184e+04,3.528111509373391891e+04
4.848134353717084011e+00,7.751579118281386016e+00,2.760471921839687639e+04,2.838816777468172222e+04
2.619094812188255972e+01,4.763498382998397673e+00,1.935509308411781385e+05,1.935913329006181157e+05
1.074711065064245119e+01,6.629924689785625880e+00,3.428314465846928942e+04,3.443523587903127918e+04
1.975404193227748806e+01,5.537901486844135412e+00,9.794262454952452390e+04,9.944172680380001839e+04
1.599779888813408846e+01,1.675884318661593042e+00,5.769057437318946177e+04,5.668871184239861032e+04
2.990828822301586953e+01,7.297177295156432209e+00,2.946083954070134787e+05,2.937637254999496508e+05
8.413385484506854084e+00,2.854609742128331185e+00,2.030166259445293690e+04,1.928989177258114432e+04
1.699346072238087402e+01,6.884190475778662055e+00,7.302255199127977539e+04,7.262967658286840015e+04
2.389933545652292324e+01,3.540078245928471645e+00,1.495609661879422201e+05,1.486256525110094808e+05
6.541348989789831592e+00,1.846523111518354909e+00,1.411250696107362819e+04,1.414677680247339777e+04
2.487204023334006209e+01,5.107062444676032875e+00,1.703889442793557537e+05,1.697870127338065940e+05
1.718692223734441171e+01,1.719492736540961353e+00,6.728696107000671327e+04,6.594649813432549126e+04
4.002053012195856851e+00,5.736743634787317525e+00,2.487593877645456087e+04,2.344202437049293076e+04
2.907364625512642675e+01,3.061772519447369945e-01,2.440082512665443937e+05,2.451290340904097247e+05
1.294369541865645701e+01,4.888421927279991586e+00,4.117926291373911226e+04,4.111555000713208574e+04
1.478677930030294263e+01,5.727615603989277382e+00,5.361451593054586556e+04,5.340422844303639431e+04
2.374940621164969912e+01,1.695070911302241079e+00,1.441589930803581083e+05,1.441835699468558887e+05
2.897448147429660281e+01,4.958616276487859409e-01,2.418225913487583166e+05,2.417464063916024752e+05
8.120617261432252931e+00,4.973940073465363376e+00,2.366793809123857136e+04,2.436734255665226010e+04
4.948799161347501752e+00,7.447817161843708789e+00,2.739441444304356992e+04,2.791450404412416174e+04
2.259719596372382355e+01,7.473569249554201654e+00,1.420136489974844735e+05,1.414681693321071507e+05
2.063408772890592147e+01,1.807434624205346729e+00,1.021651959290981904e+05,1.014034334011759056e+05
1.394909575276239799e+01,7.772859069826536960e+00,5.205105800395113329e+04,5.104584127453211840e+04
1.978060007939879128e+01,1.444207945674765625e+00,9.223178176532351063e+04,9.107448531632780214e+04
2.838034943854555081e+01,4.095162246209251400e+00,2.368717024795962207e+05,2.381686871966612816e+05
2.541541837330912301e+01,1.298139173923867240e+00,1.710827998015403282e+05,1.702350010094757308e+05
1.747837168664358387e+01,6.274832471805417811e+00,7.608935534749139333e+04,7.422173798846536374e+04
2.735017629676529438e+01,7.399587197070379929e+00,2.316323236437550222e+05,2.308521005165367969e+05
2.747443268283375417e+01,2.600745109158108193e+00,2.124468967226828972e+05,2.117176621554445883e+05
2.336351306534751870e+01,7.656751955837057366e+00,1.551105197206023440e+05,1.554156324637001671e+05
4.438267711526195036e+00,5.308099999550487169e+00,2.346448139837172857e+04,2.264494750652025323e+04
1.728955869984499216e+01,5.958355028987806001e+00,7.371463380687650351e+04,7.420928039388541947e+04
1.861073976959607990e+01,6.266116278081775626e+00,8.717221444992061879e+04,8.753160190142705687e+04
2.650070883078620909e+01,7.624836259128706217e+00,2.143817964254890976e+05,2.155536137296714296e+05
1.597066708353546716e+01,5.321873344263163830e+00,6.152931245165054861e+04,6.353378104979355703e+04
1.876510349769598562e+01,5.388257688600157636e+00,8.684734055090289621e+04,8.948257686664900393e+04
2.173975291723664327e+01,2.089842936872091883e+00,1.161307593493105087e+05,1.173802813939770713e+05
3.432267516773382265e+00,7.335849127108420298e+00,2.405664119072066387e+04,2.298391839353978503e+04
2.633945367977527319e+00,6.140908744231391658e+00,2.147351239951905154e+04,2.109962796099263505e+04
1.881536966339159900e+00,7.542052387725425966e+00,8.744366887020993090e+03,8.973439569306448902e+03
4.098228439416288005e+00,5.077759997978790629e+00,2.326500697128787579e+04,2.517802491248446677e+04
8.409040241793324100e+00,1.852075607877640806e+00,1.900592344530066475e+04,1.963179725295305252e+04
2.403216939624755799e+00,5.120882861779826101e+00,2.220051468193708206e+04,2.331363415619466105e+04
1.829694395564667175e+01,4.433871318095933489e+00,8.038694873666812782e+04,8.022604324617721431e+04
1.759638634420785053e+01,1.436779002478019152e+00,7.069487815245952515e+04,7.124089131154688948e+04
1.420345232290280180e+01,2.463763814366632943e+00,4.579787675199670775e+04,4.646220458876917110e+04
1.259531255624098067e+00,7.780892223800050189e+00,2.706930611151607536e+03,2.284845252848248492e+03
1.605630007355749456e+01,7.885844793026230093e+00,6.734229552134027472e+04,6.806132388772054401e+04
4.664690072401146637e+00,4.290598473393359313e+00,1.986304276579375073e+04,2.085354256499054463e+04
1.148064706896466003e+00,3.026757138981221118e+00,1.680539042237977628e+04,1.665890211773064584e+04
2.409059432114836596e+01,5.758013037851813287e+00,1.593226882150959864e+05,1.602644737591558951e+05
2.740893733213414407e+01,2.897094191367601823e-01,2.080438523603655049e+05,2.095682104674116126e+05
3.097282824900216003e+00,7.457951074563664129e+00,2.181343291696776214e+04,2.187476036005881542e+04
2.011094633784969687e+01,3.519494519341926697e+00,9.813068813911059988e+04,9.813098615355406946e+04
2.545319926403443400e+00,6.353310517394472612e-01,5.292149783713744000e+03,5.005753785814287767e+03
1.788347392291724702e+01,3.244435281640320134e+00,7.480330010016122833e+04,7.423043885241220414e+04
1.909343729092920228e+01,6.028030440876801066e+00,9.173306270539373509e+04,9.187750251604098594e+04
1.801580857029525617e+01,1.656915954528477286e-01,7.412015080966742244e+04,7.373921097172729787e+04
2.971870310845300622e+01,7.075595321795296044e+00,2.876608038224460906e+05,2.873722217134257662e+05
1.879588925008852840e+01,2.927453902662298546e+00,8.323525476576676010e+04,8.251977533716846665e+04
5.817870436852179417e+00,3.844336911353023467e+00,1.794980486975118038e+04,1.652896037729036107e+04
2.805151641195314127e+01,2.568703049349399414e+00,2.245745122989317169e+05,2.237075615140848968e+05
9.671328619684830485e+00,4.750810894961410291e+00,2.716409488524293556e+04,2.746841750795323605e+04
1.664335477091986348e+01,2.808788843544274272e+00,6.359078739611298079e+04,6.249638440023067233e+04
1.354285327420441831e+01,2.602161343189914433e+00,4.191296345371627103e+04,4.131358760216344672e+04
2.439542698147645439e+01,4.246254057866830856e+00,1.594359261815826176e+05,1.609549242990114435e+05
3.436088410053564690e+00,3.213974101069108968e+00,1.764126077151960999e+04,1.868328785366101147e+04
1.166077632417155385e+01,7.003426303411121268e+00,3.860821387452492490e+04,3.796680402608764416e+04
1.383875075520003506e+01,2.719308124011608818e+00,4.376182691835565493e+04,4.431995288812281069e+04
1.832500101500559708e+01,9.759741194605986436e-01,7.718366254914228921e+04,7.658214805047317350e+04
2.732932955933402752e+01,5.475299782635775436e+00,2.199655660751782998e+05,2.214710860542809824e+05
9.743445969134761242e+00,6.124990463947285413e+00,3.001818858901047861e+04,2.947642192082323891e+04
1.102056393641518106e+01,7.485745824514761892e+00,3.698990911665590829e+04,3.706549706448972574e+04
2.048817769695419599e+01,3.028625942660911008e+00,1.017929540553999541e+05,1.030739020254309580e+05
7.059765111664351167e+00,3.600328587137980207e+00,1.864465518098671237e+04,1.787886917846188226e+04
1.578659327219816966e+01,5.859123869413668473e+00,6.103806239497860952e+04,6.224475653704436263e+04
1.027191099831669163e+01,3.459007495915789043e+00,2.720196853494242532e+04,2.644582604583884677e+04
1.908875288057404873e+01,7.978666109077249047e+00,9.696435930492068292e+04,9.718469036892577424e+04
1.783651230773375218e+01,3.830733162527341307e+00,7.511125916494215198e+04,7.483781557405997592e+04
2.089141015492690201e+01,1.395184855587958239e+00,1.049212530747580749e+05,1.048393859158997802e+05
1.346119205469401514e+01,6.318733012217521150e+00,4.635263155614676361e+04,4.650071508367346541e+04
7.775745210090235560e+00,8.619065113261994426e-01,1.628964069578290946e+04,1.622087213312879430e+04
1.423908269339395183e+00,2.785205106342646175e+00,2.122112396764916411e+04,2.028009056420983325e+04
1.844635458336634670e+01,1.361211009927527193e+00,7.851318659004509391e+04,7.931477292669798771e+04
7.519626301903343801e+00,6.206367857377443009e+00,2.566647099316758249e+04,2.633296987244519914e+04
1.139962000576951073e+00,6.641553218765185562e+00,2.834663426201865150e+03,4.027762211117520110e+03
1.187583355849360700e+01,6.065918395538123953e+00,3.781469645602119999e+04,3.909577350108828978e+04
8.949821537863215326e+00,3.431619491862790916e+00,2.273883538711698930e+04,2.149566514781242586e+04
2.079934567584171390e+01,6.153017459888638463e+00,1.121479848695703258e+05,1.133370828096277546e+05
9.636050358877341182e+00,7.231609411771398932e+00,3.201747373710782995e+04,3.321787831035479030e+04
1.166213610750981289e+01,2.601163676220043186e+00,3.209147090294893496e+04,3.159914594890815715e+04
2.199346864576417815e+01,2.742992499560665820e+00,1.202971435646449972e+05,1.212567428250747180e+05
2.055047768166537736e+01,6.792483112258540956e+00,1.108650900574707630e+05,1.122232038911965501e+05
5.661206435618408861e+00,6.820931348896710489e+00,2.640228546469283901e+04,2.590386262395036101e+04
1.801753482023477559e+01,2.662788999779763799e+00,7.542536878524541680e+04,7.415001638721372001e+04
2.805219131128587051e+01,4.835065469975595498e+00,2.327465030305667024e+05,2.324139317438224389e+05
2.737120596008080753e+01,4.900625115359511952e+00,2.181600816787241492e+05,2.207433357133055688e+05
2.563209552581306383e+01,1.547767968200002286e-01,1.742705305132156936e+05,1.744890714320559637e+05
9.178393485828598486e+00,4.805024601882276869e+00,2.581580609544383333e+04,2.469266235258020242e+04
2.882808511007239716e+01,7.122666607705370190e+00,2.649576034469119040e+05,2.647236272199354135e+05
6.789835442045750291e+00,6.453054240050283497e+00,2.567953070544406000e+04,2.476003240694215492e+04
1.265452385950063885e+01,6.471973250268488798e+00,4.226998450480108295e+04,4.190064995367063966e+04
4.309890592889290772e+00,7.233783011447497024e+00,2.663708258384718647e+04,2.672509089351225703e+04
1.740272867987093619e+01,4.963686188536374999e+00,7.289542700369587692e+04,7.052594977412464505e+04
2.195691494455538617e+01,6.399762809117065743e+00,1.285168569578250463e+05,1.288502276806934824e+05
2.094138822591139260e+01,7.694405374030266920e+00,1.189399302999870124e+05,1.202484997142410866e+05
1.208439789147627730e+00,6.636161762934445818e+00,3.363018473896549949e+03,3.180452328951034815e+03
2.949159217217264128e+01,4.667132884625972089e+00,2.658574627848525415e+05,2.655034699811654282e+05
9.990284284692586780e+00,3.070463305681497168e+00,2.566499288933164644e+04,2.667656405180286674e+04
2.250017249031179389e+01,4.570327086664284444e+00,1.309165020025818376e+05,1.297448612734768249e+05
2.787147642448533702e+01,6.646396476195556957e+00,2.386463830859684676e+05,2.374939346684430493e+05
2.362484059773906253e+01,7.689720575640810019e+00,1.596589478834388719e+05,1.583727020254445961e+05
1.617397284819020342e+01,9.073512826274505727e-01,5.871272019523514609e+04,5.856714558513441443e+04
