t,E,A,G,dE_dt,dE_dt_noisy
9.301860372074413519e+00,9.952857806682287034e+00,6.208994425876299239e+00,2.641141654474479239e+00,1.860440663153124508e-01,1.351773958591322988e-01
9.307861572314461540e+00,9.953972560203375508e+00,6.208210696163809494e+00,2.646018468292339776e+00,1.854655891563584680e-01,2.287945803267852907e-01
9.313862772554509561e+00,9.955083839786082578e+00,6.207422074095325648e+00,2.650902190185982832e+00,1.848863115156180736e-01,2.209132779630567922e-01
9.319863972794557583e+00,9.956191640620550842e+00,6.206628558216928937e+00,2.655792824177444889e+00,1.843062344496413374e-01,2.487980606612983647e-01
9.325865173034605604e+00,9.957295957902500660e+00,6.205830147088477133e+00,2.660690374269433889e+00,1.837253590183458574e-01,2.529727668598102941e-01
9.331866373274653625e+00,9.958396786833240810e+00,6.205026839283600104e+00,2.665594844445331901e+00,1.831436862850097658e-01,1.159452949712495573e-01
9.337867573514701647e+00,9.959494122619668488e+00,6.204218633389703363e+00,2.670506238669190680e+00,1.825612173162668439e-01,2.468367816436952689e-01
9.343868773754749668e+00,9.960587960474260427e+00,6.203405528007968073e+00,2.675424560885736547e+00,1.819779531821079654e-01,2.468646868711328324e-01
9.349869973994797689e+00,9.961678295615081780e+00,6.202587521753348376e+00,2.680349815020366844e+00,1.813938949558724367e-01,1.547817352779926048e-01
9.355871174234845711e+00,9.962765123265782563e+00,6.201764613254573177e+00,2.685282004979151704e+00,1.808090437142472195e-01,2.326792740077456012e-01
9.361872374474893732e+00,9.963848438655594109e+00,6.200936801154147915e+00,2.690221134648833168e+00,1.802234005372641557e-01,2.536349591170364848e-01
9.367873574714941753e+00,9.964928237019339718e+00,6.200104084108351010e+00,2.695167207896826067e+00,1.796369665082920841e-01,1.526951913330230337e-01
9.373874774954989775e+00,9.966004513597422232e+00,6.199266460787235644e+00,2.700120228571217584e+00,1.790497427140383957e-01,1.101117752528657373e-01
9.379875975195037796e+00,9.967077263635829354e+00,6.198423929874628868e+00,2.705080200500765919e+00,1.784617302445422604e-01,1.604849039340418282e-01
9.385877175435085817e+00,9.968146482386138985e+00,6.197576490068135158e+00,2.710047127494902952e+00,1.778729301931716300e-01,3.175082834137888943e-01
9.391878375675133839e+00,9.969212165105510337e+00,6.196724140079129306e+00,2.715021013343732470e+00,1.772833436566206844e-01,1.890963662966355652e-01
9.397879575915181860e+00,9.970274307056687491e+00,6.195866878632765307e+00,2.720001861818030608e+00,1.766929717349052797e-01,1.159824991476819667e-01
9.403880776155229881e+00,9.971332903551669347e+00,6.195004704572501630e+00,2.724989676528182247e+00,1.761018155559913589e-01,1.634544519356414538e-01
9.409881976395277903e+00,9.972387950052063132e+00,6.194137617078733449e+00,2.729984460621201592e+00,1.755098763248308380e-01,1.258072655949981078e-01
9.415883176635325924e+00,9.973439441871088107e+00,6.193265614949666542e+00,2.734986217749071358e+00,1.749171551532500146e-01,1.549531253624152616e-01
9.421884376875373945e+00,9.974487374309749299e+00,6.192388696954383320e+00,2.739994951602259921e+00,1.743236531462372119e-01,1.790808590740789463e-01
9.427885577115421967e+00,9.975531742676615465e+00,6.191506861881570067e+00,2.745010665844485498e+00,1.737293714135828004e-01,4.564952116648951508e-02
9.433886777355469988e+00,9.976572542287813761e+00,6.190620108539518718e+00,2.750033364112712597e+00,1.731343110698755350e-01,1.911543501438447701e-01
9.439887977595518009e+00,9.977609768467035067e+00,6.189728435756122416e+00,2.755063050017154680e+00,1.725384732344950045e-01,2.432719550860665547e-01
9.445889177835566031e+00,9.978643416545530442e+00,6.188831842378879955e+00,2.760099727141273274e+00,1.719418590316129647e-01,1.620734187642878243e-01
9.451890378075614052e+00,9.979673481862111117e+00,6.187930327274892228e+00,2.765143399041777528e+00,1.713444695901861214e-01,1.522097234449377445e-01
9.457891578315662073e+00,9.980699959763146722e+00,6.187023889330866666e+00,2.770194069248625102e+00,1.707463060439563529e-01,2.254258283396979590e-01
9.463892778555710095e+00,9.981722845602572391e+00,6.186112527453111021e+00,2.775251741265021721e+00,1.701473695314402734e-01,1.068154382284665638e-01
9.469893978795758116e+00,9.982742134741879880e+00,6.185196240567540471e+00,2.780316418567420733e+00,1.695476611959332303e-01,1.072531521405045429e-01
9.475895179035806137e+00,9.983757822550126448e+00,6.184275027619671405e+00,2.785388104605524440e+00,1.689471821854983125e-01,9.942037905067205306e-02
9.481896379275854159e+00,9.984769904403924201e+00,6.183348887574624975e+00,2.790466802802282320e+00,1.683459336529700145e-01,1.604770358096871130e-01
9.487897579515902180e+00,9.985778375687450747e+00,6.182417819417125315e+00,2.795552516553892808e+00,1.677439167559442446e-01,1.874452656368043035e-01
9.493898779755950201e+00,9.986783231792443871e+00,6.181481822151502215e+00,2.800645249229801514e+00,1.671411326567766586e-01,1.626124854537831788e-01
9.499899979995998223e+00,9.987784468118199754e+00,6.180540894801687557e+00,2.805745004172702561e+00,1.665375825225813289e-01,1.940263936874860318e-01
9.505901180236046244e+00,9.988782080071576530e+00,6.179595036411217102e+00,2.810851784698538136e+00,1.659332675252240819e-01,2.074706275233467179e-01
9.511902380476094265e+00,9.989776063066994283e+00,6.178644246043232258e+00,2.815965594096498936e+00,1.653281888413191680e-01,1.901574522048950222e-01
9.517903580716142287e+00,9.990766412526435047e+00,6.177688522780476532e+00,2.821086435629022837e+00,1.647223476522268193e-01,1.242896573251637271e-01
9.523904780956190308e+00,9.991753123879435705e+00,6.176727865725297306e+00,2.826214312531796669e+00,1.641157451440482529e-01,1.507113606872317324e-01
9.529905981196238329e+00,9.992736192563102193e+00,6.175762273999646723e+00,2.831349228013754882e+00,1.635083825076228958e-01,2.259207422681442923e-01
9.535907181436286351e+00,9.993715614022093519e+00,6.174791746745079024e+00,2.836491185257079994e+00,1.629002609385237221e-01,1.105659312773423497e-01
9.541908381676334372e+00,9.994691383708635968e+00,6.173816283122754101e+00,2.841640187417203034e+00,1.622913816370545881e-01,1.496201964127575890e-01
9.547909581916382393e+00,9.995663497082512450e+00,6.172835882313435718e+00,2.846796237622802206e+00,1.616817458082456804e-01,1.408180551250039769e-01
9.553910782156430415e+00,9.996631949611067824e+00,6.171850543517489740e+00,2.851959338975804670e+00,1.610713546618509628e-01,1.520669217138015950e-01
9.559911982396478436e+00,9.997596736769208903e+00,6.170860265954886792e+00,2.857129494551385651e+00,1.604602094123408484e-01,1.066767848257450385e-01
9.565913182636526457e+00,9.998557854039399118e+00,6.169865048865202262e+00,2.862306707397967998e+00,1.598483112789056415e-01,9.238163614954010561e-02
9.571914382876574479e+00,9.999515296911670958e+00,6.168864891507612747e+00,2.867490980537223066e+00,1.592356614854424368e-01,2.870338604729169019e-01
9.577915583116622500e+00,1.000046906088360998e+01,6.167859793160902271e+00,2.872682316964069393e+00,1.586222612605612259e-01,2.059173155149446321e-01
9.583916783356670521e+00,1.000141914146036370e+01,6.166849753123456068e+00,2.877880719646675356e+00,1.580081118375724625e-01,1.223772500887037595e-01
9.589917983596718543e+00,1.000236553415464513e+01,6.165834770713263246e+00,2.883086191526455178e+00,1.573932144544882838e-01,1.544449656324138609e-01
9.595919183836766564e+00,1.000330823448672390e+01,6.164814845267917676e+00,2.888298735518072924e+00,1.567775703540181809e-01,1.906129961186829314e-01
9.601920384076814585e+00,1.000424723798442983e+01,6.163789976144616212e+00,2.893518354509440282e+00,1.561611807835654453e-01,1.389781318394812115e-01
9.607921584316862607e+00,1.000518254018315822e+01,6.162760162720161361e+00,2.898745051361716563e+00,1.555440469952209526e-01,1.863702252928806091e-01
9.613922784556910628e+00,1.000611413662586102e+01,6.161725404390957728e+00,2.903978828909309584e+00,1.549261702457636058e-01,1.241619355802563440e-01
9.619923984796958649e+00,1.000704202286305033e+01,6.160685700573012902e+00,2.909219689959875232e+00,1.543075517966510102e-01,1.363810943056639191e-01
9.625925185037006671e+00,1.000796619445280378e+01,6.159641050701941012e+00,2.914467637294317015e+00,1.536881929140228031e-01,1.494497551219528542e-01
9.631926385277054692e+00,1.000888664696075558e+01,6.158591454232957396e+00,2.919722673666787394e+00,1.530680948686904408e-01,1.301933193308360548e-01
9.637927585517102713e+00,1.000980337596010195e+01,6.157536910640883043e+00,2.924984801804686452e+00,1.524472589361367536e-01,2.980613440492790867e-02
9.643928785757150735e+00,1.001071637703160100e+01,6.156477419420141928e+00,2.930254024408661895e+00,1.518256863965141701e-01,1.528832905980051227e-01
9.649929985997198756e+00,1.001162564576357106e+01,6.155412980084761898e+00,2.935530344152609938e+00,1.512033785346342807e-01,1.642844793210503085e-01
9.655931186237246777e+00,1.001253117775188883e+01,6.154343592168374677e+00,2.940813763683675752e+00,1.505803366399722787e-01,1.743901600647200512e-01
9.661932386477294799e+00,1.001343296859999654e+01,6.153269255224214973e+00,2.946104285622250352e+00,1.499565620066563021e-01,1.002573115917387292e-01
9.667933586717342820e+00,1.001433101391889302e+01,6.152189968825123145e+00,2.951401912561975482e+00,1.493320559334703201e-01,1.665444242132725072e-01
9.673934786957390841e+00,1.001522530932713906e+01,6.151105732563541650e+00,2.956706647069738736e+00,1.487068197238425871e-01,1.594918490683537027e-01
9.679935987197438862e+00,1.001611585045085917e+01,6.150016546051517707e+00,2.962018491685677546e+00,1.480808546858491948e-01,5.963996111551995993e-02
9.685937187437486884e+00,1.001700263292373450e+01,6.148922408920703297e+00,2.967337448923176080e+00,1.474541621322080776e-01,3.735739685924518994e-02
9.691938387677534905e+00,1.001788565238700990e+01,6.147823320822350723e+00,2.972663521268867015e+00,1.468267433802712407e-01,1.706502726120685820e-01
9.697939587917582926e+00,1.001876490448948864e+01,6.146719281427320603e+00,2.977996711182631984e+00,1.461985997520283131e-01,9.848933294358258594e-02
9.703940788157630948e+00,1.001964038488753772e+01,6.145610290426072986e+00,2.983337021097599351e+00,1.455697325740954451e-01,1.956800489662551823e-01
9.709941988397678969e+00,1.002051208924508252e+01,6.144496347528676239e+00,2.988684453420145992e+00,1.449401431777179727e-01,2.519587079942612884e-01
9.715943188637726990e+00,1.002138001323360861e+01,6.143377452464798161e+00,2.994039010529897737e+00,1.443098328987633128e-01,1.151734876004605057e-01
9.721944388877775012e+00,1.002224415253216527e+01,6.142253604983713977e+00,2.999400694779727594e+00,1.436788030777167435e-01,1.092090652571846843e-01
9.727945589117823033e+00,1.002310450282736198e+01,6.141124804854300123e+00,3.004769508495756636e+00,1.430470550596791846e-01,1.424622488054663461e-01
9.733946789357871054e+00,1.002396105981336660e+01,6.139991051865038685e+00,3.010145453977354446e+00,1.424145901943643100e-01,1.761519240386329455e-01
9.739947989597919076e+00,1.002481381919190895e+01,6.138852345824014733e+00,3.015528533497138231e+00,1.417814098360925534e-01,8.499144915560263858e-02
9.745949189837967097e+00,1.002566277667228256e+01,6.137708686558916327e+00,3.020918749300973705e+00,1.411475153437877772e-01,2.034210984742109152e-01
9.751950390078015118e+00,1.002650792797133761e+01,6.136560073917037172e+00,3.026316103607974650e+00,1.405129080809768283e-01,1.900739869616224209e-01
9.757951590318063140e+00,1.002734926881348798e+01,6.135406507765273076e+00,3.031720598610502471e+00,1.398775894157804345e-01,1.729329133328661727e-01
9.763952790558111161e+00,1.002818679493070420e+01,6.134247987990125495e+00,3.037132236474167524e+00,1.392415607209156470e-01,1.122495117097321304e-01
9.769953990798159182e+00,1.002902050206252405e+01,6.133084514497697093e+00,3.042551019337827345e+00,1.386048233736860702e-01,1.844199281658873701e-01
9.775955191038207204e+00,1.002985038595604195e+01,6.131916087213697963e+00,3.047976949313587980e+00,1.379673787559823062e-01,1.808280217575064519e-01
9.781956391278255225e+00,1.003067644236591249e+01,6.130742706083438520e+00,3.053410028486803096e+00,1.373292282542768472e-01,7.728068334002957673e-02
9.787957591518303246e+00,1.003149866705435400e+01,6.129564371071833939e+00,3.058850258916075315e+00,1.366903732596207455e-01,2.411995882267153890e-01
9.793958791758351268e+00,1.003231705579114319e+01,6.128381082163405047e+00,3.064297642633254881e+00,1.360508151676402822e-01,1.210244485310751211e-01
9.799959991998399289e+00,1.003313160435361873e+01,6.127192839362274768e+00,3.069752181643440103e+00,1.354105553785309723e-01,1.538698540893127797e-01
9.805961192238447310e+00,1.003394230852667945e+01,6.125999642692169012e+00,3.075213877924976913e+00,1.347695952970568989e-01,1.085618234650872344e-01
9.811962392478495332e+00,1.003474916410278439e+01,6.124801492196420227e+00,3.080682733429460196e+00,1.341279363325471596e-01,1.533727749093561354e-01
9.817963592718543353e+00,1.003555216688195806e+01,6.123598387937962961e+00,3.086158750081732460e+00,1.334855798988876519e-01,1.914897007784949201e-01
9.823964792958591374e+00,1.003635131267177805e+01,6.122390329999335634e+00,3.091641929779884279e+00,1.328425274145232926e-01,9.247409451504584599e-02
9.829965993198639396e+00,1.003714659728738923e+01,6.121177318482679652e+00,3.097132274395254736e+00,1.321987803024498032e-01,4.942748692099147023e-02
9.835967193438687417e+00,1.003793801655149309e+01,6.119959353509742073e+00,3.102629785772430093e+00,1.315543399902128208e-01,1.090550656584609729e-01
9.841968393678735438e+00,1.003872556629435664e+01,6.118736435221872938e+00,3.108134465729245566e+00,1.309092079099032357e-01,6.560690726352064184e-02
9.847969593918783460e+00,1.003950924235380171e+01,6.117508563780025277e+00,3.113646316056784435e+00,1.302633854981534167e-01,9.233474913609099333e-02
9.853970794158831481e+00,1.004028904057521565e+01,6.116275739364757769e+00,3.119165338519376718e+00,1.296168741961334359e-01,1.232927239346052056e-01
9.859971994398879502e+00,1.004106495681154598e+01,6.115037962176231190e+00,3.124691534854602715e+00,1.289696754495477382e-01,1.257618053168844674e-01
9.865973194638927524e+00,1.004183698692329685e+01,6.113795232434211968e+00,3.130224906773289018e+00,1.283217907086326992e-01,1.928582388598936159e-01
9.871974394878975545e+00,1.004260512677853967e+01,6.112547550378067740e+00,3.135765455959511172e+00,1.276732214281484090e-01,7.693330387071808940e-02
9.877975595119023566e+00,1.004336937225290249e+01,6.111294916266770905e+00,3.141313184070592790e+00,1.270239690673813371e-01,1.446593892437595397e-01
9.883976795359071588e+00,1.004412971922957354e+01,6.110037330378900400e+00,3.146868092737105105e+00,1.263740350901370046e-01,1.009956624458258206e-01
9.889977995599119609e+00,1.004488616359930653e+01,6.108774793012635485e+00,3.152430183562867416e+00,1.257234209647350998e-01,1.939762727236326034e-01
9.895979195839167630e+00,1.004563870126041003e+01,6.107507304485760180e+00,3.157999458124947978e+00,1.250721281640096993e-01,2.514570529473845184e-01
9.901980396079215652e+00,1.004638732822778913e+01,6.106234865291715330e+00,3.163575917723643549e+00,1.244201581898931597e-01,1.395921449816521775e-01
9.907981596319263673e+00,1.004713204067460097e+01,6.104957476151198215e+00,3.169159563295159021e+00,1.237675125799875264e-01,2.074770651524917020e-01
9.913982796559311694e+00,1.004787283454106728e+01,6.103675137453744348e+00,3.174750396307169265e+00,1.231141928198498103e-01,9.660391324789807665e-02
9.919983996799359716e+00,1.004860970576701362e+01,6.102387849598191139e+00,3.180348418217822992e+00,1.224602003981201115e-01,4.248987495851441754e-02
9.925985197039407737e+00,1.004934265030248852e+01,6.101095613008021168e+00,3.185953630451242802e+00,1.218055368089618895e-01,5.828561100898685399e-02
9.931986397279455758e+00,1.005007166410776165e+01,6.099798428131363082e+00,3.191566034397522511e+00,1.211502035520615195e-01,4.219570667871869185e-02
