t,N,P,R,dN_dt,dN_dt_noisy
3.836767353470694530e+01,8.942538012259582558e+01,2.159384771579750506e+00,3.442228394389381663e+00,-1.071365822176376881e+00,-1.603074895825512547e-01
3.840768153630726545e+01,8.938231611851323066e+01,2.169081066176469452e+00,3.449164786448140951e+00,-1.081392959176548985e+00,-1.573978962629813294e+00
3.844768953790758559e+01,8.933885200790953718e+01,2.178826698706341602e+00,3.456061028837848159e+00,-1.091365970590087109e+00,-1.891832284701203903e+00
3.848769753950790573e+01,8.929498991494027393e+01,2.188621888913527602e+00,3.462917249754973614e+00,-1.101287631028493585e+00,-5.324723611034785087e-01
3.852770554110822587e+01,8.925073185663342201e+01,2.198466857766161020e+00,3.469733576591508051e+00,-1.111160648765606496e+00,-1.746774418117575056e+00
3.856771354270854602e+01,8.920607974288931530e+01,2.208361827456348792e+00,3.476510135934961276e+00,-1.120987665884755735e+00,-2.816986841686404119e-01
3.860772154430886616e+01,8.916103537648073996e+01,2.218307021400169443e+00,3.483247053568361729e+00,-1.130771258435125048e+00,-2.317064945653347863e+00
3.864772954590918630e+01,8.911560045895237181e+01,2.228302664246623266e+00,3.489944454465873314e+00,-1.140513940517345226e+00,-1.124930006461447363e+00
3.868773754750950644e+01,8.906977659647358792e+01,2.238348981889838107e+00,3.496602462922669741e+00,-1.150218168340074065e+00,-2.013148090643586130e+00
3.872774554910982658e+01,8.902356524251256076e+01,2.248446201376817388e+00,3.503221202647159416e+00,-1.159886302315152662e+00,-1.414364361931367053e+00
3.876775355071014673e+01,8.897696776233065918e+01,2.258594550993930028e+00,3.509800796491633346e+00,-1.169520650084405311e+00,-1.560931991734410218e+00
3.880776155231046687e+01,8.892998544205283906e+01,2.268794260279979991e+00,3.516341366428807902e+00,-1.179123472669671990e+00,-2.327092853773021552e+00
3.884776955391078701e+01,8.888261948866772855e+01,2.279045560026206285e+00,3.522843033551822600e+00,-1.188696984598749395e+00,-5.524173182969522866e-01
3.888777755551110715e+01,8.883487103002750018e+01,2.289348682276282521e+00,3.529305918074243653e+00,-1.198243354037209052e+00,-2.462486895238015450e+00
3.892778555711142729e+01,8.878674111484797038e+01,2.299703860326318683e+00,3.535730139330060418e+00,-1.207764702926251488e+00,-2.206854269882177366e+00
3.896779355871174744e+01,8.873823071270858520e+01,2.310111328724857582e+00,3.542115815773688503e+00,-1.217263107126369093e+00,-3.445119384641134319e-01
3.900780156031206758e+01,8.868934071405236352e+01,2.320571323272878850e+00,3.548463064979967108e+00,-1.226740596566777697e+00,-2.720002455589783930e-01
3.904780956191238772e+01,8.864007193018595387e+01,2.331084081023796273e+00,3.554772003644160794e+00,-1.236199155400608873e+00,-5.867538800598297577e-01
3.908781756351270786e+01,8.859042509327963444e+01,2.341649840283458683e+00,3.561042747581959489e+00,-1.245640722165793690e+00,-9.236001311901351762e-01
3.912782556511302090e+01,8.854040085636728463e+01,2.352268840610148182e+00,3.567275411729475820e+00,-1.255067189951393658e+00,1.005205343655865224e+00
3.916783356671334104e+01,8.848999980358671280e+01,2.362941322845639736e+00,3.573470110150296364e+00,-1.264480413357480515e+00,-2.491885825819295075e+00
3.920784156831366118e+01,8.843922243221462054e+01,2.373667529087637007e+00,3.579626956214800870e+00,-1.273882196849958959e+00,-2.034870378189827633e+00
3.924784956991398133e+01,8.838806913128759390e+01,2.384447702607180197e+00,3.585746062527349398e+00,-1.283274280753015972e+00,-2.294551734779449070e+00
3.928785757151430147e+01,8.833654022964724106e+01,2.395282087961780437e+00,3.591827540766034943e+00,-1.292658373156843510e+00,-4.111995407080673015e-01
3.932786557311462161e+01,8.828463599737217748e+01,2.406170930999178559e+00,3.597871501679987372e+00,-1.302036150994878128e+00,-1.031026204070671026e+00
3.936787357471494175e+01,8.823235664577792647e+01,2.417114478857342430e+00,3.603878055089376531e+00,-1.311409260177137881e+00,-2.174233275054877623e-01
3.940788157631526190e+01,8.817970232741701864e+01,2.428112979964467399e+00,3.609847309885411359e+00,-1.320779315727438785e+00,-3.650169834742639230e-01
3.944788957791558204e+01,8.812667313607890662e+01,2.439166684038978516e+00,3.615779374030337667e+00,-1.330147901924359388e+00,-1.571772859704155145e+00
3.948789757951590218e+01,8.807326910679000775e+01,2.450275842089526979e+00,3.621674354557441688e+00,-1.339516572445990761e+00,-2.174913240923296964e+00
3.952790558111622232e+01,8.801949021581373245e+01,2.461440706414993684e+00,3.627532357571047417e+00,-1.348886850518409730e+00,-2.357336815823540377e+00
3.956791358271654246e+01,8.796533638065038474e+01,2.472661530604486124e+00,3.633353488246517049e+00,-1.358260229067848712e+00,8.374134825585741737e-01
3.960792158431686261e+01,8.791080746003729018e+01,2.483938569537341046e+00,3.639137850830252763e+00,-1.367638170876645631e+00,-4.158148238688744724e-01
3.964792958591718275e+01,8.785590325394871059e+01,2.495272079383122676e+00,3.644885548639694495e+00,-1.377022108742721684e+00,-7.994900995523842591e-01
3.968793758751750289e+01,8.780062350434189966e+01,2.506662317605401480e+00,3.650596684062695996e+00,-1.386413446136934624e+00,-1.740743888157187502e+00
3.972794558911782303e+01,8.774496790637502386e+01,2.518109543044633636e+00,3.656271358616627776e+00,-1.395813564892083747e+00,-1.609211735653708342e+00
3.976795359071814318e+01,8.768893606409302777e+01,2.529614015727096099e+00,3.661909673090844475e+00,-1.405223796174611905e+00,-1.764315931937839643e+00
3.980796159231846332e+01,8.763252752152358482e+01,2.541175996950201021e+00,3.667511727354815676e+00,-1.414645441017203353e+00,-1.753430269575132483e+00
3.984796959391878346e+01,8.757574177813097549e+01,2.552795749348337306e+00,3.673077620314855185e+00,-1.424079780644959214e+00,-3.842579149246472703e+00
3.988797759551910360e+01,8.751857828881597356e+01,2.564473536892867500e+00,3.678607449914117034e+00,-1.433528076607133883e+00,-1.509727493238430807e+00
3.992798559711942374e+01,8.746103646391594566e+01,2.576209624892130901e+00,3.684101313132598587e+00,-1.442991570911603461e+00,-1.840125237645726664e+00
3.996799359871974389e+01,8.740311566920485120e+01,2.588004279991442225e+00,3.689559305987137883e+00,-1.452471486161819314e+00,-1.177515162894700707e+00
4.000800160032006403e+01,8.734481522589314295e+01,2.599857770173090721e+00,3.694981523531416734e+00,-1.461969025696214786e+00,-1.267129462526688899e+00
4.004800960192038417e+01,8.728613441062788070e+01,2.611770364756341944e+00,3.700368059855956737e+00,-1.471485373730365254e+00,-6.327673804048659090e-01
4.008801760352070431e+01,8.722707245549267441e+01,2.623742334397436871e+00,3.705719008088123267e+00,-1.481021695501532065e+00,-1.508670975934134351e+00
4.012802560512102446e+01,8.716762854800768423e+01,2.635773951089591449e+00,3.711034460392123258e+00,-1.490579137415762645e+00,-7.081473451388610174e-01
4.016803360672134460e+01,8.710780183112963471e+01,2.647865488162997050e+00,3.716314507969004755e+00,-1.500158827197559219e+00,-4.075601848686277506e+00
4.020804160832166474e+01,8.704759140325182898e+01,2.660017220284820905e+00,3.721559241056659584e+00,-1.509761874042053975e+00,-2.625438958616389318e+00
4.024804960992198488e+01,8.698699631820409195e+01,2.672229423459205222e+00,3.726768748929819797e+00,-1.519389368769655135e+00,1.920534282929444725e-01
4.028805761152230502e+01,8.692601559039265169e+01,2.684502375090081827e+00,3.731943119904869821e+00,-1.529042387475984199e+00,-2.762561285193982030e+00
4.032806561312262517e+01,8.686464817807497241e+01,2.696836353939438879e+00,3.737082441491240026e+00,-1.538721980957706847e+00,-1.832026749982923697e+00
4.036807361472294531e+01,8.680289297507445667e+01,2.709231639966236393e+00,3.742186800336725572e+00,-1.548429169066283251e+00,-8.558256339716900918e-01
4.040808161632326545e+01,8.674074883926984114e+01,2.721688514515752111e+00,3.747256282098867963e+00,-1.558164959620349066e+00,-2.454884561032304013e+00
4.044808961792358559e+01,8.667821459325722344e+01,2.734207260325134392e+00,3.752290971443055678e+00,-1.567930348978398669e+00,-8.595558537876363259e-01
4.048809761952390573e+01,8.661528902435006216e+01,2.746788161523401772e+00,3.757290952042521948e+00,-1.577726322173147011e+00,-3.019982768159681363e+00
4.052810562112422588e+01,8.655197088457920529e+01,2.759431503631444738e+00,3.762256306578346088e+00,-1.587553853047584340e+00,-3.515060036780524921e+00
4.056811362272454602e+01,8.648825889069289019e+01,2.772137573562023949e+00,3.767187116739453057e+00,-1.597413904392967154e+00,-2.940866205673490441e+00
4.060812162432486616e+01,8.642415172415667257e+01,2.784906659619770242e+00,3.772083463222614341e+00,-1.607307428088553536e+00,-3.275174842086196136e+00
4.064812962592518630e+01,8.635964803115355437e+01,2.797739051501186847e+00,3.776945425732446626e+00,-1.617235365243333334e+00,-1.649094740037105211e+00
4.068813762752550645e+01,8.629474642258384165e+01,2.810635040294646725e+00,3.781773082981412237e+00,-1.627198646339401478e+00,-1.959137979273951835e+00
4.072814562912582659e+01,8.622944547406527249e+01,2.823594918480393456e+00,3.786566512689820030e+00,-1.637198191377381207e+00,-1.322920599933064656e+00
4.076815363072614673e+01,8.616374372593291753e+01,2.836618979930542128e+00,3.791325791585824057e+00,-1.647234910023527732e+00,-2.697129380109965169e+00
4.080816163232646687e+01,8.609763968323923677e+01,2.849707519909078446e+00,3.796050995405424455e+00,-1.657309701758721943e+00,8.714476696735866668e-01
4.084816963392678701e+01,8.603113181575407964e+01,2.862860835071858734e+00,3.800742198892466561e+00,-1.667423456029354156e+00,-1.777044284356884996e+00
4.088817763552710716e+01,8.596421855925973432e+01,2.876079223500691118e+00,3.805399475790883557e+00,-1.677577053335694401e+00,-1.737494442039487108e+00
4.092818563712742730e+01,8.589689830825790295e+01,2.889362984787249733e+00,3.810022898922529322e+00,-1.687771361194871034e+00,-1.246111225249531440e+00
4.096819363872774744e+01,8.582916939975768855e+01,2.902712419710732128e+00,3.814612540301895116e+00,-1.698007223042584002e+00,-1.955606976713854639e+00
4.100820164032806758e+01,8.576103013827116683e+01,2.916127830465518933e+00,3.819168470937189142e+00,-1.708285474802424986e+00,-2.353806258761558912e+00
4.104820964192838773e+01,8.569247879843858584e+01,2.929609520699269165e+00,3.823690760810956935e+00,-1.718606946802061941e+00,-1.646808403456740511e+00
4.108821764352870787e+01,8.562351362502849383e+01,2.943157795512919339e+00,3.828179478880078701e+00,-1.728972463913047264e+00,-8.241948838261397015e-01
4.112822564512902801e+01,8.555413283293756876e+01,2.956772961460682581e+00,3.832634693075771093e+00,-1.739382845691885393e+00,-1.087623793602842781e+00
4.116823364672934815e+01,8.548433460719074617e+01,2.970455326550050401e+00,3.837056470303585431e+00,-1.749838906522708015e+00,-8.217585526521549166e-01
4.120824164832966829e+01,8.541411710294119075e+01,2.984205200241790923e+00,3.841444876443409040e+00,-1.760341455761274432e+00,-2.338122153985356722e+00
4.124824964992998844e+01,8.534347844547025375e+01,2.998022893449950210e+00,3.845799976349463911e+00,-1.770891297880474724e+00,-2.559193009630030158e+00
4.128825765153030858e+01,8.527241673018751555e+01,3.011908718541852270e+00,3.850121833850308928e+00,-1.781489232617234464e+00,2.096778403840908744e-01
4.132826565313062872e+01,8.520093002263077153e+01,3.025862989338097275e+00,3.854410511748837642e+00,-1.792136055120829852e+00,-2.044025820322730169e+00
4.136827365473094886e+01,8.512901635846604620e+01,3.039886021112564229e+00,3.858666071822279164e+00,-1.802832556102714534e+00,-1.337138810149779866e+00
4.140828165633126901e+01,8.505667374348755061e+01,3.053978130592408746e+00,3.862888574822198162e+00,-1.813579521987628951e+00,-1.087657683111981743e+00
4.144828965793158915e+01,8.498390015361773919e+01,3.068139635958064382e+00,3.867078080474495749e+00,-1.824377735066281758e+00,-4.158753830972670151e-01
4.148829765953190929e+01,8.491069353490726712e+01,3.082370856843241302e+00,3.871234647479406821e+00,-1.835227973649349309e+00,-3.198456207134222407e+00
4.152830566113222943e+01,8.483705180355610764e+01,3.096672114368590911e+00,3.875358333494687724e+00,-1.846131012366459601e+00,-2.338200241605661756e+00
4.156831366273254957e+01,8.476297283443302888e+01,3.111043731249419242e+00,3.879449195164710318e+00,-1.857087615794821289e+00,-2.302380920810082721e+00
4.160832166433286972e+01,8.468845445468748778e+01,3.125486031421863764e+00,3.883507288352285869e+00,-1.868098533358416802e+00,-2.181179220937633279e+00
4.164832966593318986e+01,8.461349446242175532e+01,3.139999340290756891e+00,3.887532667882739101e+00,-1.879164511796323822e+00,-4.303399627071032185e+00
4.168833766753351000e+01,8.453809062825219200e+01,3.154583984779230299e+00,3.891525387508179890e+00,-1.890286296454076975e+00,-1.997882391350889630e+00
4.172834566913383014e+01,8.446224069530921952e+01,3.169240293328715374e+00,3.895485499907506366e+00,-1.901464631436009967e+00,-4.806637898311497459e+00
4.176835367073415028e+01,8.438594237923732067e+01,3.183968595898943654e+00,3.899413056686404477e+00,-1.912700259758839394e+00,-1.625606861860628749e+00
4.180836167233447043e+01,8.430919336819509624e+01,3.198769223967946385e+00,3.903308108377345764e+00,-1.923993923506468917e+00,-1.397146208236092590e+00
4.184836967393479057e+01,8.423199132285515134e+01,3.213642510532054963e+00,3.907170704439590025e+00,-1.935346363985917861e+00,-1.347924023913826819e+00
4.188837767553511071e+01,8.415433387640423746e+01,3.228588790105900053e+00,3.911000893259183986e+00,-1.946758321884532350e+00,-3.161839985729976377e+00
4.192838567713543085e+01,8.407621863454313882e+01,3.243608398722412911e+00,3.914798722148961740e+00,-1.958230537428256923e+00,-1.013182719072384996e+00
4.196839367873575100e+01,8.399764317548672921e+01,3.258701673932824061e+00,3.918564237348543866e+00,-1.969763750541185132e+00,-2.843671019690829027e+00
4.200840168033607114e+01,8.391860504996394354e+01,3.273868954806663734e+00,3.922297484024339198e+00,-1.981358701006193712e+00,-3.218185853519587525e+00
4.204840968193639128e+01,8.383910178121780632e+01,3.289110581931762756e+00,3.925998506269542165e+00,-1.993016128626756256e+00,-2.982845101906853813e+00
4.208841768353671142e+01,8.375913086500540317e+01,3.304426897414251219e+00,3.929667347104136343e+00,-2.004736773389904414e+00,-2.861775034884157520e+00
4.212842568513703156e+01,8.367868976959789507e+01,3.319818244878559366e+00,3.933304048474890902e+00,-2.016521375630295765e+00,-1.853011937285820032e+00
4.216843368673735171e+01,8.359777593578054677e+01,3.335284969467416705e+00,3.936908651255363267e+00,-2.028370676195434541e+00,-1.212359972140499398e+00
4.220844168833767185e+01,8.351638677118179999e+01,3.350827417952226828e+00,3.940481195157314431e+00,-2.040285413692538796e+00,-4.150341459163815472e+00
4.224844968993799199e+01,8.343451963340127975e+01,3.366445938599857968e+00,3.944021718956281397e+00,-2.052266314233616384e+00,-2.601543351896139278e+00
4.228845769153831213e+01,8.335217184784511346e+01,3.382140881014861211e+00,3.947530260567650995e+00,-2.064314101594037609e+00,-1.170342450301702808e+00
4.232846569313863228e+01,8.326934071247364955e+01,3.397912596382053785e+00,3.951006856765023834e+00,-2.076429501129549493e+00,-1.880234558365502684e+00
4.236847369473895242e+01,8.318602349777758320e+01,3.413761437468811000e+00,3.954451543177903705e+00,-2.088613239942796795e+00,-1.586839950475843697e+00
4.240848169633927256e+01,8.310221744677791378e+01,3.429687758625063587e+00,3.957864354291698472e+00,-2.100866047056081598e+00,-3.605537016639561720e+00
4.244848969793959270e+01,8.301791977502598741e+01,3.445691915783299919e+00,3.961245323447720068e+00,-2.113188653585208243e+00,-1.164451240448101110e+00
4.248849769953991284e+01,8.293312767060342594e+01,3.461774266458564231e+00,3.964594482843183165e+00,-2.125581792914301715e+00,-3.694525967412474632e+00
4.252850570114023299e+01,8.284783829412225487e+01,3.477935169748457511e+00,3.967911863531207839e+00,-2.138046200871688285e+00,-1.947974736842537302e+00
4.256851370274055313e+01,8.276204877872477539e+01,3.494174986333138389e+00,3.971197495420816015e+00,-2.150582615906637685e+00,-7.893252250186444385e-01
