N,P,L,L_noisy
7.492177440507439279e+00,6.874892949457082736e+00,2.292392639075911731e+00,2.294776818857109379e+00
5.492231275809622559e+00,4.550924791265310354e+00,2.302978882359869139e+00,2.305609721584330973e+00
1.025487866843591256e+01,1.507851319431150117e+01,2.329478773151385074e+00,2.328711448147506857e+00
1.978681750207189616e+00,5.721341001408978499e+00,2.901142223739165971e+00,2.903408797586482848e+00
5.001966502334631581e-01,2.475702779019133004e+01,6.950856444563317638e+00,6.955998039265502086e+00
1.194292767643166719e+00,2.092333095509237850e+01,4.578674843228797364e+00,4.576323591815977920e+00
1.637164041259999259e+00,8.956637492442162340e+00,3.364922766690909395e+00,3.372254161918002424e+00
4.813645628805388377e+00,2.985681041106887434e+01,2.938245939275959895e+00,2.928470147766855103e+00
2.463052695005931714e+00,3.869124167113481505e+00,2.565768175045579635e+00,2.559462932376984412e+00
7.386013218056436180e+00,8.584083067666664846e+00,2.344377908482111028e+00,2.339852183730233737e+00
1.250761155487130294e+00,1.243232488542332703e+01,3.972349347759653870e+00,3.960127014212276197e+00
3.397625630810473307e+00,2.884375347680407486e+01,3.259326265829833869e+00,3.254327452724669723e+00
5.046194536627313099e-01,1.837282677432635580e+01,6.298033732079735714e+00,6.304275591957917868e+00
8.304546378776739957e+00,2.237983338234025155e+01,2.498786252909181105e+00,2.504993898235444050e+00
1.728656782559104244e+01,2.166014237181192925e+01,2.208590430278190908e+00,2.209077222591822043e+00
1.681872721349680688e+01,2.835148674580623762e+01,2.249746169637209636e+00,2.258351179470899694e+00
1.795929912959888597e+01,9.645504929080024326e+00,2.106068097153392937e+00,2.107265548253123733e+00
1.116149444609846775e+00,2.526059005034525029e+01,4.923563846295975210e+00,4.921074786512893873e+00
2.780260540171856931e+01,2.402565702878388443e+00,1.925981397697512865e+00,1.927189551544426838e+00
4.779575849269677157e+00,7.954529389483424140e+00,2.514502715776201658e+00,2.513816982724382143e+00
1.068953813162764277e+00,1.375456257288099948e+01,4.316025781124142924e+00,4.319705448426643279e+00
7.259018435066300068e-01,1.138856643065660101e+01,4.713445799814121706e+00,4.705930546615354260e+00
6.686140422324809984e-01,3.478596728895538170e+00,3.196507817321705858e+00,3.201504892038362193e+00
6.785693968486909533e+00,2.989902435347612553e+01,2.683205549810777413e+00,2.680907916154835036e+00
6.556837879418817572e+00,2.333602849892005082e+01,2.640808050611767932e+00,2.645084665694319437e+00
1.252980745810937080e+01,1.410979124069138102e+01,2.249300849250890799e+00,2.241595648241658800e+00
7.414585423561455890e+00,1.027484241722690683e+01,2.381885443839664163e+00,2.379789150562402700e+00
4.193225097699808224e+00,3.726009787698321585e+00,2.338722679884531086e+00,2.339112995986281973e+00
9.738487640500926856e-01,2.667550977291769243e+01,5.296405961247779182e+00,5.300913224392535206e+00
1.011522607850610456e+01,9.153955536962438799e+00,2.248112158250436643e+00,2.242024502904577332e+00
5.083826070395027763e-01,3.032598619813397178e+01,7.341616089523405719e+00,7.349953310802949780e+00
7.466091199841264903e+00,9.601721001316432691e+00,2.364356020831233529e+00,2.366769338206251128e+00
9.838238049255643158e-01,3.156157433071885521e+01,5.489711100057956372e+00,5.487082222965940836e+00
9.579936947160269112e-01,2.670819732743910535e+01,5.336821215207190328e+00,5.342907725378130301e+00
2.042389625030714484e+01,2.294361014386327469e+01,2.168819266334998996e+00,2.169332821450112192e+00
2.227379294786913633e+01,3.149952216740283362e+01,2.178016377335250109e+00,2.183807862238806408e+00
9.544351266174624371e+00,1.589284566942064991e+01,2.367063474805962908e+00,2.378679213849696605e+00
1.274908407264929933e+00,1.185875454764138404e+01,3.900307452321199797e+00,3.904150094209492661e+00
3.416584669601581137e+00,3.920382331853797808e+00,2.430828682718273459e+00,2.428195285400423398e+00
2.063302361056328582e+00,2.777520986671774494e+01,3.884631254656867760e+00,3.882502717479912047e+00
8.092611253047510278e-01,4.849592757150291256e+00,3.455041189517952915e+00,3.457953961249845332e+00
1.318453830458209630e+00,3.404016464564984190e+00,2.797799718375321820e+00,2.799239245460790393e+00
6.339389364066200239e-01,1.901715888587584402e+01,5.809430594972696760e+00,5.805265445154931925e+00
2.678333039129325499e+01,3.158030008912697806e+00,1.946971940200708850e+00,1.943631392622579002e+00
1.315644576419212397e+00,5.648844809671795808e+00,3.202571264629143766e+00,3.205900174775554667e+00
2.439755115457009627e+00,1.036216407266183737e+01,3.076589892794038050e+00,3.088323384648344661e+00
1.372414465871511169e+00,9.354048339355818698e+00,3.591814661982058343e+00,3.578662825075518583e+00
7.194520353792673184e+00,4.166358522717171553e+00,2.203108224389537018e+00,2.206727805078650739e+00
5.003019843043208681e+00,1.631679730542726858e+01,2.710788518007665626e+00,2.709733282092557261e+00
1.149316377290996094e+01,1.219038366329511369e+01,2.254432017086168472e+00,2.258328840654869385e+00
5.239274175407636625e-01,1.419736683827240498e+01,5.698352346914738575e+00,5.702690953805064744e+00
1.155882626243345035e+00,2.117530640878967674e+01,4.654280845809188882e+00,4.654545036234381428e+00
5.802514640377752109e+00,8.631757396864156107e+00,2.445717953751274099e+00,2.440638086016162944e+00
5.298991368667679502e+00,2.745246726116820568e+01,2.833533724228797013e+00,2.826548464761282187e+00
1.461996908611689960e+01,4.068278928835707298e+00,2.049101222470385064e+00,2.039730329027419131e+00
6.953356755729941385e-01,1.287823445357167884e+01,4.974179249170354034e+00,4.980290977171528688e+00
2.285258189810669194e+00,2.241730426030871115e+01,3.599259748663508507e+00,3.598211236834723437e+00
2.611617009234036502e+00,2.026226666811821531e+01,3.376219084453427222e+00,3.373517709616634441e+00
4.085163724302537602e+00,2.299379503789203483e+01,2.984701875684129924e+00,2.983313278629998067e+00
2.107969437419308534e+00,3.034012956612938083e+01,3.912400793036818758e+00,3.905703454444835909e+00
1.012334441526487971e+01,1.356250086177719183e+01,2.315655057917411774e+00,2.317178130815017223e+00
7.663968444857803819e-01,1.453572125928009839e+01,4.974105331288301457e+00,4.980698838768520709e+00
6.408747748058345461e-01,3.056082037577693811e+01,6.629975095249592165e+00,6.635667398403446882e+00
1.804741586576122936e+00,8.254950545573882081e+00,3.211386225455911791e+00,3.203557230099773001e+00
7.209090250622347540e-01,3.999483821376887072e+00,3.315011541757872937e+00,3.321829101176917654e+00
2.493082597456710570e+00,2.272368796555668169e+01,3.496488919963939512e+00,3.492667735490307734e+00
5.339576436566360051e+00,2.705016810570647223e+01,2.823125178754575693e+00,2.813560417428361937e+00
7.057841589561745232e-01,8.926196992525916585e+00,4.401303320059593460e+00,4.395155958882540403e+00
3.285160858853046761e+00,2.812118120137670374e+00,2.325922752552441519e+00,2.321090181996216195e+00
4.857454681553604381e+00,2.196513601072878075e+01,2.827740127992178554e+00,2.827705388790478391e+00
5.044361960288204827e+00,2.833390844139835707e+01,2.882198379944342026e+00,2.877038502579410739e+00
5.658156992867594548e-01,2.792080034010992051e+01,6.833272682129838849e+00,6.825721454825939283e+00
1.185488995231643017e+01,4.756980734418836398e+00,2.107517629121042457e+00,2.106195158945385781e+00
9.611369440869607317e+00,1.240504972060932687e+01,2.318729818756635197e+00,2.328349338470602881e+00
1.686944531312220663e+00,1.747809840968277229e+01,3.841672223466614966e+00,3.838160469054671786e+00
3.444240513183256969e+00,3.348081044765752523e+00,2.371641666967327478e+00,2.373962934544576076e+00
1.031210170174806251e+01,1.032952440626983304e+01,2.262374747350995641e+00,2.262774481507142887e+00
1.520831256994953762e+01,1.218057227463597592e+01,2.173040140166470735e+00,2.186330478737443794e+00
1.378628532860933786e+00,8.484870027745110121e+00,3.502660942673546440e+00,3.493169651875248860e+00
1.173886370764469511e+01,1.594966870735952469e+01,2.289870240340927232e+00,2.295347148577002283e+00
2.839611102887194427e+00,1.755922362033444983e+01,3.209761454043496887e+00,3.203354529064496248e+00
2.476472546959124088e+01,2.038479645002201579e+01,2.110639150785975193e+00,2.107677074515874605e+00
1.823210056180234417e+01,2.671319010632516466e+01,2.217519117522248173e+00,2.217035709255281262e+00
2.165374802479338001e+00,1.053538651230743994e+01,3.196086911040344258e+00,3.212017342049334534e+00
2.181758313129684268e+00,1.829638316918888563e+01,3.530515860941425110e+00,3.526700834390008588e+00
3.654766611905498230e+00,5.631379745579260465e+00,2.532358778949483913e+00,2.522914358383242295e+00
2.553534622692496825e+01,1.909047030757616170e+01,2.098122933814743796e+00,2.104609751816449936e+00
9.015486838455835095e-01,4.934169039343991869e+00,3.385738517140414405e+00,3.381542336598764020e+00
4.731506899552827328e+00,2.267838092154237728e+01,2.858585610239409824e+00,2.857370858470956509e+00
7.090840103058113186e+00,7.376304890678993864e+00,2.326686654310292202e+00,2.326566445195570765e+00
9.535354316298080946e+00,1.469818640187257408e+01,2.352894681290603973e+00,2.353379625218508409e+00
6.581279876951923180e-01,2.909103314119180794e+01,6.461912045004499561e+00,6.461061351862714908e+00
5.816252949175276576e+00,7.045451732755415364e+00,2.392277971159785022e+00,2.393616753339655290e+00
3.161711893586954591e+00,4.903106082382487685e+00,2.550183821947903162e+00,2.552120619959081793e+00
2.006802235767954024e+00,2.371575806398852038e+01,3.816280279874396442e+00,3.820549893965486277e+00
2.659067448486490193e+01,1.931142132668681910e+01,2.090609062410400565e+00,2.088472896730902306e+00
7.718018582829727636e-01,2.818512419273679726e+01,5.961718245268995631e+00,5.957974594552220893e+00
9.101881635627140810e+00,5.700534289750764927e+00,2.197957006406197511e+00,2.192639255012862165e+00
1.154393349007951208e+00,3.080680324324625019e+01,5.075863122773738745e+00,5.078826667274584317e+00
2.425712218896846295e+01,2.058434482025963064e+01,2.116161457887824504e+00,2.115929967161843894e+00
3.877974626496269561e+00,3.022031268180548480e+01,3.141709265578574772e+00,3.144475288435713889e+00
3.200086493195637427e+00,6.824213180404028911e+00,2.678561964060925948e+00,2.681252945270005128e+00
1.383068140729249995e+00,2.771025693689738389e+01,4.580181716576483097e+00,4.588611101243255774e+00
4.447444101141109662e+00,2.076194924411233345e+01,2.876482049098075588e+00,2.877519574575910788e+00
1.721383430486384469e+01,1.866894000592396097e+01,2.192060679307965998e+00,2.195822535891416294e+00
6.716255348710306050e-01,2.894821952841654422e+01,6.394234566097853012e+00,6.388221616966379024e+00
7.402804520034560909e+00,2.865234335368712948e+01,2.618212371911560421e+00,2.612810863530610650e+00
9.110996310289027900e-01,2.993598786507323695e+01,5.614066364725599279e+00,5.612507675996577738e+00
1.256548769143590594e+00,2.941176089861799525e+01,4.837474897111943228e+00,4.831391308732871259e+00
1.649107210735120432e+01,1.408698316981926624e+01,2.169858619838542335e+00,2.173306585927498258e+00
6.721710047580937708e-01,1.863867796045548175e+01,5.638172235072413940e+00,5.631506971131042150e+00
9.999804286110576257e+00,2.867589753468152480e+01,2.456945712379209112e+00,2.457287627472887870e+00
6.336385751111633935e-01,5.954084293724399402e+00,3.947872340610145248e+00,3.935581862502647077e+00
4.027309603485336176e+00,2.102656352798821793e+00,2.183511875295423454e+00,2.177987976678396720e+00
6.421870032236976833e+00,6.330355397503703685e+00,2.328243678058676824e+00,2.326548501377331934e+00
9.127579748448642061e-01,1.594174036921801374e+01,4.769091666333486579e+00,4.767796467899160895e+00
1.334265267715312753e+01,8.414201004499275882e+00,2.158029688439326854e+00,2.149071459722495359e+00
1.235835308550627509e+00,1.803617339967886934e+01,4.361763106694606762e+00,4.362306452090068731e+00
3.505947522616696954e+00,9.935791464565568276e+00,2.773779162953549537e+00,2.778653483097066168e+00
1.337292289692874281e+00,8.483207163876301138e+00,3.535585557386979438e+00,3.538826759413167267e+00
1.139570680766751209e+01,8.940583992977858330e+00,2.208746171576556616e+00,2.205453256254366945e+00
1.398096846573366303e+00,7.483271366070702868e+00,3.382205577792419593e+00,3.379269093601577012e+00
1.462750717246459775e+00,3.174756766563265487e+01,4.598103684298671112e+00,4.592172182890173815e+00
5.255598199960180850e-01,1.246349204585520454e+01,5.443694465285285666e+00,5.446843405258345427e+00
1.990752889112669521e+01,1.084310658276863393e+01,2.096719079192922663e+00,2.103927373381682564e+00
5.737338656988576480e-01,2.497577359132502561e+00,2.887539239893296639e+00,2.884909462515794054e+00
1.812810005629492016e+00,1.461034558281687978e+01,3.609509928996031736e+00,3.601020838661292967e+00
7.070442566374614657e+00,2.416603652003757574e+01,2.604293644931864105e+00,2.605293666144888665e+00
1.947460542320135879e+00,7.356487671236169312e+00,3.068717467425785550e+00,3.072256314546318201e+00
5.766240838393257739e+00,3.040227175913607383e+01,2.800947555355551621e+00,2.787336936106926011e+00
2.224444063410484951e+00,2.343968572775299108e+01,3.663376972237139650e+00,3.664068752435300613e+00
1.835085037324827084e+01,2.577916751989264199e+01,2.211486027145463495e+00,2.222307962043867491e+00
9.586478367037922776e-01,1.889369320022205656e+01,4.890187298252333115e+00,4.894290536299481964e+00
5.391461838532703998e-01,2.670748299619688737e+01,6.888293646720347496e+00,6.891045940724959351e+00
7.520586149165151557e-01,6.656196095308636984e+00,3.916979316065722028e+00,3.918989922452347230e+00
4.272746235002288451e+00,1.634423868936254820e+01,2.821759111472202708e+00,2.827068605578675786e+00
5.650844195346722998e+00,1.952016299916810027e+00,2.102574683664267141e+00,2.097868847395232272e+00
1.519761168124976614e+01,1.823371161603389368e+01,2.225288403286329153e+00,2.221061714274144006e+00
2.491601060353789165e+01,1.161087784517004451e+01,2.059296749475678645e+00,2.061334596020149235e+00
2.585532309561823894e+00,1.839153980505271591e+01,3.334093054677749635e+00,3.330666407955297892e+00
1.457553849315060646e+01,2.827049474118125261e+01,2.298149845804810187e+00,2.299443357905884167e+00
2.626776342869599379e+00,1.373011671875549133e+01,3.159647289727397723e+00,3.150084477309245568e+00
2.280626965164989528e+00,1.804936716531241814e+01,3.467974228455724450e+00,3.471764001774297448e+00
8.608361937578402623e-01,3.103736908334036926e+01,5.813831261954440777e+00,5.818066119015440130e+00
1.752133141597109045e+01,1.945855623411879165e+01,2.192027460104853276e+00,2.192245849615339637e+00
1.979791957795187241e+00,2.669095817291929862e+01,3.920105892694026206e+00,3.920928007399766546e+00
7.061298885642342427e+00,2.245936826152102483e+01,2.587122685408391298e+00,2.595225940836907608e+00
4.154975308739303763e+00,7.494051734813672816e+00,2.567127648120676398e+00,2.561712174981266354e+00
2.961405616525749807e+01,2.927656201873117325e+01,2.102001942919236477e+00,2.097436159637810160e+00
1.424052135715879075e+00,1.206161275074728323e+01,3.767535905325384515e+00,3.762066873855807181e+00
4.782092920358100407e+00,2.767623809364231491e+01,2.917850311855440637e+00,2.915726660999162778e+00
1.267814135641301654e+01,1.471780320297282785e+01,2.251826146405124351e+00,2.246770396800082281e+00
1.093303964131715711e+00,8.155277057133625718e+00,3.725513299017932933e+00,3.725698541403877684e+00
1.454445753970402322e+01,2.078986697311962573e+01,2.256627991649322151e+00,2.253374307619326888e+00
4.914509871991930900e+00,7.663034354096224909e+00,2.489773556802844734e+00,2.482527811204567669e+00
7.639106539599523904e-01,2.322988158480085374e+01,5.686829952987658920e+00,5.679079064306785440e+00
2.632214976283375307e+01,2.186436851285855631e+00,1.925086232952014198e+00,1.931144518486421324e+00
2.699630845549668923e+00,1.994263496820996906e+01,3.330103831080629462e+00,3.329759436990861854e+00
3.501983557601202168e+00,2.319451046545844974e+01,3.130853818465848537e+00,3.129717129344175675e+00
