t,I1,I2,R,dI1_dt,dI1_dt_noisy
1.539907981596319075e+01,4.532771644941550797e-08,7.913343815092711564e-01,9.045417939776868588e-01,-9.984446774153481223e-08,1.136041281397080077e-03
1.541108221644328680e+01,4.414427316085552626e-08,7.913381470013652885e-01,9.045440991562312405e-01,-9.723857217624648368e-08,-2.909036841038228471e-03
1.542308461692338284e+01,4.299216650493574096e-08,7.913418698183660727e-01,9.045463805835304294e-01,-9.470164569221505035e-08,-4.755994207578923168e-03
1.543508701740347888e+01,4.187058567220366106e-08,7.913455504439047550e-01,9.045486384990545359e-01,-9.223190503818530517e-08,1.765681043550961079e-03
1.544708941788357492e+01,4.077873068575624359e-08,7.913491893567071722e-01,9.045508731401090685e-01,-8.982759070640965942e-08,1.522610797650166166e-03
1.545909181836367097e+01,3.971581240123995979e-08,7.913527870305943068e-01,9.045530847418350451e-01,-8.748696693638648288e-08,1.464486238919964411e-03
1.547109421884376701e+01,3.868105250685075543e-08,7.913563439344811767e-01,9.045552735372086595e-01,-8.520832171851258935e-08,-9.750274976899740318e-04
1.548309661932386305e+01,3.767368352333405081e-08,7.913598605323779456e-01,9.045574397570417258e-01,-8.298996679765183938e-08,3.658092654118884650e-04
1.549509901980395910e+01,3.669294880398474074e-08,7.913633372833892565e-01,9.045595836299816783e-01,-8.083023767662119699e-08,-1.930733986722574973e-03
1.550710142028405514e+01,3.573810253464723424e-08,7.913667746417143434e-01,9.045617053825109055e-01,-7.872749361959618597e-08,3.468623685731693322e-03
1.551910382076415118e+01,3.480840973371536195e-08,7.913701730566473636e-01,9.045638052389476380e-01,-7.668011765543647353e-08,1.581971822891240984e-03
1.553110622124424722e+01,3.390314625213248854e-08,7.913735329725769541e-01,9.045658834214453936e-01,-7.468651658093433436e-08,1.484437458223855904e-03
1.554310862172434327e+01,3.302159877339144661e-08,7.913768548289864535e-01,9.045679401499929773e-01,-7.274512096398603456e-08,-3.900042226934233389e-03
1.555511102220443931e+01,3.216306481353453004e-08,7.913801390604540131e-01,9.045699756424150362e-01,-7.085438514668919296e-08,1.614533233594621538e-03
1.556711342268453535e+01,3.132685272115354033e-08,7.913833860966521527e-01,9.045719901143712827e-01,-6.901278724836592106e-08,2.987875031175470271e-03
1.557911582316463139e+01,3.051228167738973362e-08,7.913865963623483157e-01,9.045739837793568272e-01,-6.721882916851487850e-08,2.432456952465577270e-03
1.559111822364472744e+01,2.971868169593388029e-08,7.913897702774045362e-01,9.045759568487025115e-01,-6.547103658969224382e-08,1.578195200556410573e-03
1.560312062412482348e+01,2.894539362302619215e-08,7.913929082567776607e-01,9.045779095315743534e-01,-6.376795898032387709e-08,-1.978106018311131484e-06
1.561512302460491952e+01,2.819176913745638863e-08,7.913960107105189046e-01,9.045798420349739910e-01,-6.210816959744979934e-08,-6.837278026796835386e-04
1.562712542508501556e+01,2.745717075056367028e-08,7.913990780437745176e-01,9.045817545637383494e-01,-6.049026548940228569e-08,1.203222880972275267e-03
1.563912782556511161e+01,2.674097375850610514e-08,7.914021106570292563e-01,9.045836473206451123e-01,-5.891287179948347701e-08,7.654797987229263476e-04
1.565113022604520765e+01,2.604277370473638589e-08,7.914051089626417124e-01,9.045855205138965127e-01,-5.737509883347055421e-08,4.726916856728695208e-04
1.566313262652530369e+01,2.536227425101341335e-08,7.914080733514867738e-01,9.045873743434749148e-01,-5.587629504036004950e-08,-6.185053698730717201e-04
1.567513502700539973e+01,2.469911091173961092e-08,7.914110041963765552e-01,9.045892090016611764e-01,-5.441565868453023139e-08,3.362458640192180978e-03
1.568713742748549578e+01,2.405292222349943563e-08,7.914139018669233971e-01,9.045910246792178144e-01,-5.299239464100766981e-08,-2.335739576786610532e-03
1.569913982796559182e+01,2.342334974505934502e-08,7.914167667295401998e-01,9.045928215653884497e-01,-5.160571439673441729e-08,-4.531651733856360782e-05
1.571114222844568786e+01,2.281003805736781037e-08,7.914195991474398673e-01,9.045945998478981398e-01,-5.025483605180978569e-08,-1.160412000414644002e-03
1.572314462892578391e+01,2.221263476355532996e-08,7.914223994806361961e-01,9.045963597129538236e-01,-4.893898432070640759e-08,2.064037157197396062e-03
1.573514702940587995e+01,2.163079048893440590e-08,7.914251680859429872e-01,9.045981013452433217e-01,-4.765739053346119774e-08,2.860915357198028433e-03
1.574714942988597599e+01,2.106415888099956397e-08,7.914279053169744893e-01,9.045998249279361136e-01,-4.640929263684181665e-08,2.488131272327900444e-03
1.575915183036607203e+01,2.051239660942733377e-08,7.914306115241453998e-01,9.046015306426832270e-01,-4.519393519548878864e-08,1.510769169581792316e-03
1.577115423084616808e+01,1.997516336607627190e-08,7.914332870546708643e-01,9.046032186696169042e-01,-4.401056939303373754e-08,-2.805247963529408899e-03
1.578315663132626412e+01,1.945212186498693878e-08,7.914359322525661433e-01,9.046048891873509357e-01,-4.285845303319397167e-08,4.162422556639622240e-03
1.579515903180636016e+01,1.894293784238192182e-08,7.914385474586470570e-01,9.046065423729804378e-01,-4.173685054084427822e-08,1.033350442298756802e-03
1.580716143228645620e+01,1.844728005666580563e-08,7.914411330105298736e-01,9.046081784020821859e-01,-4.064503296306570894e-08,-2.169671350265946262e-04
1.581916383276655225e+01,1.796482028842521175e-08,7.914436892426311987e-01,9.046097974487142812e-01,-3.958227797017213110e-08,4.296160995147765610e-05
1.583116623324664829e+01,1.749523334042875891e-08,7.914462164861679749e-01,9.046113996854159289e-01,-3.854786985671468281e-08,-6.790768151730599417e-04
1.584316863372674433e+01,1.703819703762708621e-08,7.914487150691573714e-01,9.046129852832083262e-01,-3.754109954246482097e-08,8.477236043480831755e-04
1.585517103420684037e+01,1.659339222715284984e-08,7.914511853164173383e-01,9.046145544115936632e-01,-3.656126457337591541e-08,6.202990549566348832e-04
1.586717343468693642e+01,1.616050277832072301e-08,7.914536275495657192e-01,9.046161072385557889e-01,-3.560766912252401792e-08,-7.202356990025277940e-04
1.587917583516703246e+01,1.573921558262738279e-08,7.914560420870211388e-01,9.046176439305597672e-01,-3.467962399102820330e-08,-5.139817553174944736e-03
1.589117823564712850e+01,1.532922055375153984e-08,7.914584292440024482e-01,9.046191646525524321e-01,-3.377644660895061461e-08,-7.027644654255350625e-05
1.590318063612722455e+01,1.493021062755389540e-08,7.914607893325287247e-01,9.046206695679617216e-01,-3.289746103617670910e-08,9.536390150179667371e-04
1.591518303660732059e+01,1.454188176207718599e-08,7.914631226614197157e-01,9.046221588386971213e-01,-3.204199796327612161e-08,1.052303647786687881e-03
1.592718543708741663e+01,1.416393293754615029e-08,7.914654295362955061e-01,9.046236326251496651e-01,-3.120939471234433739e-08,-3.069612109460869505e-04
1.593918783756751267e+01,1.379606615636755231e-08,7.914677102595761848e-01,9.046250910861916017e-01,-3.039899523782557137e-08,9.065991399315772963e-04
1.595119023804760872e+01,1.343798644313016156e-08,7.914699651304827333e-01,9.046265343791767277e-01,-2.961015012731725756e-08,2.056608270723822834e-03
1.596319263852770476e+01,1.308940184460477285e-08,7.914721944450361368e-01,9.046279626599401658e-01,-2.884221660235642979e-08,-9.405294073443358407e-04
1.597519503900780080e+01,1.275002342974417657e-08,7.914743984960580514e-01,9.046293760827988084e-01,-2.809455851918820892e-08,2.932529996278737151e-03
1.598719743948789684e+01,1.241956528968320995e-08,7.914765775731702480e-01,9.046307748005504301e-01,-2.736654636951715413e-08,-3.910343970188218977e-03
1.599919983996799289e+01,1.209774453773868259e-08,7.914787319627949458e-01,9.046321589644747974e-01,-2.665755728124099860e-08,-2.522123724995422450e-03
1.601120224044808893e+01,1.178428130940946419e-08,7.914808619481549234e-01,9.046335287243325585e-01,-2.596697501916816583e-08,-1.810315867725855636e-03
1.602320464092818497e+01,1.147889876237640180e-08,7.914829678092731857e-01,9.046348842283663538e-01,-2.529418998571831551e-08,-4.888958713141070174e-03
1.603520704140828101e+01,1.118132307650237771e-08,7.914850498229730746e-01,9.046362256232998167e-01,-2.463859922160703733e-08,-1.999549880664794766e-03
1.604720944188837706e+01,1.089128345383229460e-08,7.914871082628784915e-01,9.046375530543381283e-01,-2.399960640651457021e-08,2.496719951666357372e-03
1.605921184236847310e+01,1.060851211859304243e-08,7.914891433994134529e-01,9.046388666651680177e-01,-2.337662185973889784e-08,2.483034753883306758e-03
1.607121424284856914e+01,1.033274431719355138e-08,7.914911554998026455e-01,9.046401665979575402e-01,-2.276906254083385234e-08,1.946941563898694550e-04
1.608321664332866519e+01,1.006371831822475876e-08,7.914931448280708715e-01,9.046414529933561877e-01,-2.217635205023204078e-08,3.441981757123897204e-03
1.609521904380876123e+01,9.801184292149457507e-09,7.914951116458990299e-01,9.046427259909238794e-01,-2.159794019722593073e-08,4.789588419521918078e-04
1.610722144428885727e+01,9.545106477058931176e-09,7.914970562252416908e-01,9.046439857359999115e-01,-2.103374849733019435e-08,-9.956449469810046363e-04
1.611922384476895331e+01,9.295425872203652611e-09,7.914989788161888029e-01,9.046452323643202620e-01,-2.048364724765612504e-08,4.832410551183845509e-04
1.613122624524904936e+01,9.052022731743593226e-09,7.915008796584993567e-01,9.046464660066146912e-01,-1.994737287630295426e-08,-2.743131681006799561e-04
1.614322864572914540e+01,8.814777818809867261e-09,7.915027589899579219e-01,9.046476867926038778e-01,-1.942466292214055481e-08,1.471847496337074391e-03
1.615523104620924144e+01,8.583572405504721855e-09,7.915046170463739816e-01,9.046488948509999739e-01,-1.891525603506554259e-08,-3.006120194762836213e-03
1.616723344668933748e+01,8.358288272901545315e-09,7.915064540615818212e-01,9.046500903095057167e-01,-1.841889197625263360e-08,1.998811467770482148e-03
1.617923584716943353e+01,8.138807711044863815e-09,7.915082702674410831e-01,9.046512732948153168e-01,-1.793531161840130591e-08,-9.190713976886577584e-04
1.619123824764952957e+01,7.925013518950343041e-09,7.915100658938363232e-01,9.046524439326140143e-01,-1.746425694597769705e-08,1.710628568763569507e-03
1.620324064812962561e+01,7.716789004604783234e-09,7.915118411686771216e-01,9.046536023475780786e-01,-1.700547105545197506e-08,-3.082097409163827174e-03
1.621524304860972165e+01,7.514017984966125806e-09,7.915135963178983047e-01,9.046547486633748081e-01,-1.655869815553120635e-08,-8.385338696027319757e-04
1.622724544908981770e+01,7.316584785963449203e-09,7.915153315654595012e-01,9.046558830026627529e-01,-1.612368356738766754e-08,1.561103170168640075e-04
1.623924784956991374e+01,7.124374242496969733e-09,7.915170471333455859e-01,9.046570054870916033e-01,-1.570017372488280621e-08,1.802889557728603546e-03
1.625125025005000978e+01,6.937271698438043221e-09,7.915187432415662361e-01,9.046581162373018570e-01,-1.528791617478682428e-08,-2.435077426259890567e-03
1.626325265053010583e+01,6.755163006629162526e-09,7.915204201081565971e-01,9.046592153729253738e-01,-1.488665957699399314e-08,3.334873625157936186e-03
1.627525505101020187e+01,6.577934528883959198e-09,7.915220779491765057e-01,9.046603030125850431e-01,-1.449615370473372363e-08,9.653124538533256523e-04
1.628725745149029791e+01,6.405473135987200992e-09,7.915237169787109339e-01,9.046613792738947835e-01,-1.411614944477752999e-08,-1.051564952955659320e-03
1.629925985197039395e+01,6.237666207694796836e-09,7.915253374088699889e-01,9.046624442734597649e-01,-1.374639879764179828e-08,2.434590321977363539e-03
1.631126225245049000e+01,6.074401632733791864e-09,7.915269394497888022e-01,9.046634981268760756e-01,-1.338665487778660252e-08,2.054086593903817833e-04
1.632326465293058604e+01,5.915567808802371554e-09,7.915285233096275297e-01,9.046645409487309442e-01,-1.303667191381048426e-08,2.316580924750545178e-03
1.633526705341068208e+01,5.761053642569856765e-09,7.915300891945712403e-01,9.046655728526028506e-01,-1.269620524864131125e-08,4.646282921288295495e-03
1.634726945389077812e+01,5.610748549676706218e-09,7.915316373088304713e-01,9.046665939510611931e-01,-1.236501133972332448e-08,1.537044390305820647e-03
1.635927185437087417e+01,5.464542454734519803e-09,7.915331678546403404e-01,9.046676043556665103e-01,-1.204284775920031734e-08,-1.053370969987828644e-03
1.637127425485097021e+01,5.322325791326034448e-09,7.915346810322613225e-01,9.046686041769703701e-01,-1.172947319409511228e-08,-8.514266002554908910e-04
1.638327665533106625e+01,5.183989502005124940e-09,7.915361770399788055e-01,9.046695935245157028e-01,-1.142464744648533672e-08,1.165097268109486139e-03
1.639527905581116229e+01,5.049425038296803930e-09,7.915376560741033130e-01,9.046705725068362458e-01,-1.112813143367555273e-08,5.757997060560818671e-04
1.640728145629125834e+01,4.918524360697221102e-09,7.915391183289703925e-01,9.046715412314569882e-01,-1.083968718836585953e-08,-1.666070766793169072e-03
1.641928385677135438e+01,4.791179938673667312e-09,7.915405639969405049e-01,9.046724998048939481e-01,-1.055907785881693101e-08,-1.336229590329817123e-03
1.643128625725145042e+01,4.667284750664568796e-09,7.915419932683994686e-01,9.046734483326541731e-01,-1.028606770901161363e-08,1.331553772496677597e-03
1.644328865773154646e+01,4.546732284079491306e-09,7.915434063317579039e-01,9.046743869192360732e-01,-1.002042211881317610e-08,4.693386721300479326e-03
1.645529105821164251e+01,4.429416535299138458e-09,7.915448033734514555e-01,9.046753156681288655e-01,-9.761907584120101250e-09,-5.260744524523462348e-03
1.646729345869173855e+01,4.315232009675352555e-09,7.915461845779411254e-01,9.046762346818130185e-01,-9.510291717017716577e-09,1.447822765353726443e-03
1.647929585917183459e+01,4.204073721531112934e-09,7.915475501277126069e-01,9.046771440617600302e-01,-9.265343245926476261e-09,-4.221036313865949240e-04
1.649129825965193064e+01,4.095837194160540106e-09,7.915489002032768395e-01,9.046780439084325387e-01,-9.026832015747149568e-09,1.558720400648357573e-03
1.650330066013202668e+01,3.990418459828884170e-09,7.915502349831698981e-01,9.046789343212843226e-01,-8.794528988002836182e-09,1.735433961601559215e-03
1.651530306061212272e+01,3.887714059772546322e-09,7.915515546439526595e-01,9.046798153987600788e-01,-8.568206240977945785e-09,1.056676018708550108e-04
1.652730546109221876e+01,3.787621044199056521e-09,7.915528593602112473e-01,9.046806872382957554e-01,-8.347636969854128642e-09,-2.031955441681360108e-03
1.653930786157231481e+01,3.690036972287085070e-09,7.915541493045568089e-01,9.046815499363184410e-01,-8.132595486843256466e-09,-2.794111919601475428e-03
1.655131026205241085e+01,3.594859912186440961e-09,7.915554246476254052e-01,9.046824035882462534e-01,-7.922857221317506500e-09,-3.748365300043550799e-03
1.656331266253250689e+01,3.501988441018072702e-09,7.915566855580784544e-01,9.046832482884883397e-01,-7.718198719936576928e-09,2.444683482271112814e-03
1.657531506301260293e+01,3.411321644874061700e-09,7.915579322026020659e-01,9.046840841304449876e-01,-7.518397646772079949e-09,-4.194122499116368784e-04
1.658731746349269898e+01,3.322759118817637979e-09,7.915591647459075952e-01,9.046849112065076248e-01,-7.323232783429267200e-09,-1.080557257949895170e-03
1.659931986397279502e+01,3.236200966883156187e-09,7.915603833507314224e-01,9.046857296080587085e-01,-7.132484029165886503e-09,-5.554459541368163278e-04
1.661132226445289106e+01,3.151643983590370039e-09,7.915615881845219359e-01,9.046865394297428642e-01,-6.946144382770204539e-09,-2.678942382937527303e-03
1.662332466493298710e+01,3.069147223069760226e-09,7.915627794074044932e-01,9.046873407635604991e-01,-6.764344060664642644e-09,6.092223946980589340e-04
1.663532706541308315e+01,2.988677571331974812e-09,7.915639571661567953e-01,9.046881336941560159e-01,-6.587010141992924375e-09,2.637396405077448765e-03
1.664732946589317919e+01,2.910201627696101158e-09,7.915651216063828155e-01,9.046889183055276673e-01,-6.414069071984351440e-09,2.276914847472853720e-03
1.665933186637327523e+01,2.833685937963534345e-09,7.915662728725351149e-01,9.046896946810413231e-01,-6.245447175902742430e-09,-3.131604387902615916e-03
1.667133426685337128e+01,2.759096994417976767e-09,7.915674111079153974e-01,9.046904629034298040e-01,-6.081070659086575898e-09,2.727017686547244385e-03
1.668333666733346377e+01,2.686401235825459631e-09,7.915685364546741765e-01,9.046912230547933254e-01,-5.920865606988525454e-09,-1.528479710318278060e-03
