t,P,C,W,N,dP_dt,dP_dt_noisy
5.493098619723944864e+00,1.281123899273132194e-01,3.412882660570271676e-01,5.560359463116534146e-02,-3.629111219919231579e-01,8.034651511601920149e-02,7.929127920091083581e-02
5.497099419883976879e+00,1.284336310251800728e-01,3.414096870948503115e-01,5.578511683611986349e-02,-3.624494692399115592e-01,8.024186315437448203e-02,8.413868672307540930e-02
5.501100220044008893e+00,1.287544528698296720e-01,3.415300620878383153e-01,5.596654072911913524e-02,-3.619879604598831846e-01,8.013693094706068887e-02,8.447553783738705191e-02
5.505101020204040907e+00,1.290748543426841477e-01,3.416493926053646435e-01,5.614786567989964866e-02,-3.615265989771362931e-01,8.003171989799666430e-02,8.029591032318940391e-02
5.509101820364072921e+00,1.293948343313365557e-01,3.417676802253519219e-01,5.632909105919145509e-02,-3.610653881060263970e-01,7.992623141211593896e-02,7.484636367700496506e-02
5.513102620524104935e+00,1.297143917289452220e-01,3.418849265293588124e-01,5.651021623916183817e-02,-3.606043311508355664e-01,7.982046689368235692e-02,7.283520742616739208e-02
5.517103420684136950e+00,1.300335254342337155e-01,3.420011331025802903e-01,5.669124059341533461e-02,-3.601434314057722630e-01,7.971442774628198502e-02,7.034353430331616308e-02
5.521104220844168964e+00,1.303522343514908755e-01,3.421163015338473667e-01,5.687216349699372731e-02,-3.596826921549717837e-01,7.960811537281478611e-02,8.571984337398937115e-02
5.525105021004200978e+00,1.306705173905708950e-01,3.422304334156272554e-01,5.705298432637602446e-02,-3.592221166724956505e-01,7.950153117548669490e-02,7.845301934670172173e-02
5.529105821164232992e+00,1.309883734668931821e-01,3.423435303440234834e-01,5.723370245947848739e-02,-3.587617082223322207e-01,7.939467655580144390e-02,7.669330171900866355e-02
5.533106621324265006e+00,1.313058015014424151e-01,3.424555939187755027e-01,5.741431727565460968e-02,-3.583014700583962431e-01,7.928755291455238940e-02,7.789895586042042130e-02
5.537107421484297021e+00,1.316228004207685709e-01,3.425666257432590789e-01,5.759482815569513109e-02,-3.578414054245290243e-01,7.918016165181454569e-02,7.248282305983168305e-02
5.541108221644329035e+00,1.319393691569868687e-01,3.426766274244861799e-01,5.777523448182803056e-02,-3.573815175544984291e-01,7.907250416693663297e-02,8.059557706454192894e-02
5.545109021804361049e+00,1.322555066477778818e-01,3.427856005731048650e-01,5.795553563771852629e-02,-3.569218096719989353e-01,7.896458185853266754e-02,8.555808933875164168e-02
5.549109821964393063e+00,1.325712118363873704e-01,3.428935468033993961e-01,5.813573100846908259e-02,-3.564622849906515234e-01,7.885639612447430113e-02,8.454869927832911469e-02
5.553110622124425078e+00,1.328864836716264486e-01,3.430004677332902374e-01,5.831581998061940303e-02,-3.560029467140037318e-01,7.874794836188268865e-02,7.091895300574409255e-02
5.557111422284457092e+00,1.332013211078714177e-01,3.431063649843338892e-01,5.849580194214643036e-02,-3.555437980355296013e-01,7.863923996712031406e-02,8.545679938616507210e-02
5.561112222444489106e+00,1.335157231050639604e-01,3.432112401817232206e-01,5.867567628246433964e-02,-3.550848421386297860e-01,7.853027233578328825e-02,7.470908786215160746e-02
5.565113022604521120e+00,1.338296886287109466e-01,3.433150949542870811e-01,5.885544239242457287e-02,-3.546260821966314425e-01,7.842104686269313341e-02,6.885628553647930861e-02
5.569113822764553134e+00,1.341432166498845446e-01,3.434179309344905784e-01,5.903509966431577660e-02,-3.541675213727883409e-01,7.831156494188905304e-02,7.216420376483598242e-02
5.573114622924585149e+00,1.344563061452222485e-01,3.435197497584350779e-01,5.921464749186386434e-02,-3.537091628202806981e-01,7.820182796661982738e-02,7.336925741039455884e-02
5.577115423084617163e+00,1.347689560969267675e-01,3.436205530658579255e-01,5.939408527023198880e-02,-3.532510096822154000e-01,7.809183732933586142e-02,7.805709812763567124e-02
5.581116223244649177e+00,1.350811654927661365e-01,3.437203425001327806e-01,5.957341239602054195e-02,-3.527930650916257793e-01,7.798159442168142719e-02,7.282171705675019591e-02
5.585117023404681191e+00,1.353929333260736056e-01,3.438191197082693940e-01,5.975262826726714105e-02,-3.523353321714717823e-01,7.787110063448673958e-02,7.031987333058709044e-02
5.589117823564713206e+00,1.357042585957477787e-01,3.439168863409137189e-01,5.993173228344665648e-02,-3.518778140346398575e-01,7.776035735775990720e-02,7.643788718210339783e-02
5.593118623724745220e+00,1.360151403062524467e-01,3.440136440523479111e-01,6.011072384547121172e-02,-3.514205137839430670e-01,7.764936598067932738e-02,8.726888569464719136e-02
5.597119423884777234e+00,1.363255774676167542e-01,3.441093945004902732e-01,6.028960235569014864e-02,-3.509634345121209753e-01,7.753812789158565089e-02,7.402637347964265147e-02
5.601120224044809248e+00,1.366355690954350888e-01,3.442041393468951993e-01,6.046836721789006219e-02,-3.505065793018397047e-01,7.742664447797403815e-02,7.974791205522276105e-02
5.605121024204841262e+00,1.369451142108671082e-01,3.442978802567533969e-01,6.064701783729479351e-02,-3.500499512256919354e-01,7.731491712648627668e-02,7.771465128263360667e-02
5.609121824364873277e+00,1.372542118406377409e-01,3.443906188988916095e-01,6.082555362056540904e-02,-3.495935533461969058e-01,7.720294722290316214e-02,9.049328579387602711e-02
5.613122624524905291e+00,1.375628610170372412e-01,3.444823569457727830e-01,6.100397397580022141e-02,-3.491373887158003009e-01,7.709073615213640762e-02,6.759944535383900777e-02
5.617123424684937305e+00,1.378710607779211061e-01,3.445730960734961212e-01,6.118227831253480326e-02,-3.486814603768745302e-01,7.697828529822123289e-02,8.245519353429613119e-02
5.621124224844969319e+00,1.381788101667100754e-01,3.446628379617969196e-01,6.136046604174193869e-02,-3.482257713617184502e-01,7.686559604430842629e-02,7.045867106530785684e-02
5.625125025005001334e+00,1.384861082323902426e-01,3.447515842940466202e-01,6.153853657583166492e-02,-3.477703246925574199e-01,7.675266977265657320e-02,7.379059350255590122e-02
5.629125825165033348e+00,1.387929540295128883e-01,3.448393367572528678e-01,6.171648932865127224e-02,-3.473151233815434669e-01,7.663950786462445097e-02,7.615609959765738679e-02
5.633126625325065362e+00,1.390993466181946192e-01,3.449260970420595651e-01,6.189432371548526934e-02,-3.468601704307551215e-01,7.652611170066338231e-02,9.245654270965358856e-02
5.637127425485097376e+00,1.394052850641173125e-01,3.450118668427465951e-01,6.207203915305543190e-02,-3.464054688321974163e-01,7.641248266030936653e-02,7.259745610889273282e-02
5.641128225645129390e+00,1.397107684385281712e-01,3.450966478572301543e-01,6.224963505952074705e-02,-3.459510215678019973e-01,7.629862212217557171e-02,6.685420155593388425e-02
5.645129025805161405e+00,1.400157958182395579e-01,3.451804417870625308e-01,6.242711085447746194e-02,-3.454968316094270131e-01,7.618453146394471576e-02,8.267134946565084241e-02
5.649129825965193419e+00,1.403203662856291889e-01,3.452632503374323258e-01,6.260446595895907684e-02,-3.450429019188571700e-01,7.607021206236130872e-02,7.187403152071079881e-02
5.653130626125225433e+00,1.406244789286401065e-01,3.453450752171640659e-01,6.278169979543628265e-02,-3.445892354478037878e-01,7.595566529322411720e-02,7.474091352477066352e-02
5.657131426285257447e+00,1.409281328407804845e-01,3.454259181387187017e-01,6.295881178781707888e-02,-3.441358351379045777e-01,7.584089253137868414e-02,7.572068341665739999e-02
5.661132226445289461e+00,1.412313271211239341e-01,3.455057808181931644e-01,6.313580136144665567e-02,-3.436827039207240309e-01,7.572589515070952959e-02,7.621083907861399276e-02
5.665133026605321476e+00,1.415340608743091977e-01,3.455846649753206989e-01,6.331266794310747015e-02,-3.432298447177529743e-01,7.561067452413280932e-02,7.475998138234835055e-02
5.669133826765353490e+00,1.418363332105404273e-01,3.456625723334705302e-01,6.348941096101919090e-02,-3.427772604404089041e-01,7.549523202358859875e-02,7.683401420345886690e-02
5.673134626925385504e+00,1.421381432455869342e-01,3.457395046196483079e-01,6.366602984483876737e-02,-3.423249539900358185e-01,7.537956902003366266e-02,7.731636703121237686e-02
5.677135427085417518e+00,1.424394900979301937e-01,3.458154635539237298e-01,6.384252402638543322e-02,-3.418729282615852738e-01,7.526368688058990286e-02,7.953330097167959911e-02
5.681136227245449533e+00,1.427403728888455847e-01,3.458904508519234366e-01,6.401889293939437564e-02,-3.414211861436867723e-01,7.514758696949713768e-02,7.301142128999882353e-02
5.685137027405481547e+00,1.430407907507421361e-01,3.459644682552153183e-01,6.419513601746069942e-02,-3.409697305078365215e-01,7.503127065621000014e-02,7.128761993943548425e-02
5.689137827565513561e+00,1.433407428215521251e-01,3.460375175086608524e-01,6.437125269566186525e-02,-3.405185642154812675e-01,7.491473930905319378e-02,6.959698791571791721e-02
5.693138627725544687e+00,1.436402282445640999e-01,3.461096003597712301e-01,6.454724241060277867e-02,-3.400676901182314582e-01,7.479799429503772301e-02,7.776153879588371121e-02
5.697139427885576701e+00,1.439392461684231295e-01,3.461807185587071900e-01,6.472310460041591496e-02,-3.396171110578610763e-01,7.468103697985345457e-02,7.444954625387287250e-02
5.701140228045608715e+00,1.442377957471304428e-01,3.462508738582791845e-01,6.489883870476112482e-02,-3.391668298663079173e-01,7.456386872786220643e-02,7.732989158500136462e-02
5.705141028205640730e+00,1.445358761400437064e-01,3.463200680139473242e-01,6.507444416482574545e-02,-3.387168493656733670e-01,7.444649090209043418e-02,7.713747211116979419e-02
5.709141828365672744e+00,1.448334865118769132e-01,3.463883027838213780e-01,6.524992042332462827e-02,-3.382671723682224574e-01,7.432890486422197296e-02,8.275828953099499674e-02
5.713142628525704758e+00,1.451306260327004105e-01,3.464555799286608284e-01,6.542526692450002790e-02,-3.378178016763839775e-01,7.421111197459109854e-02,7.524863745242628410e-02
5.717143428685736772e+00,1.454272938779409552e-01,3.465219012118746500e-01,6.560048311412172706e-02,-3.373687400827501404e-01,7.409311359217518600e-02,7.785497017562549582e-02
5.721144228845768787e+00,1.457234892283815753e-01,3.465872683995216419e-01,6.577556843948695331e-02,-3.369199903700771381e-01,7.397491107458774307e-02,6.796196194311367178e-02
5.725145029005800801e+00,1.460192112701616807e-01,3.466516832603101506e-01,6.595052234942040681e-02,-3.364715553112845314e-01,7.385650577807136019e-02,6.845499739712158915e-02
5.729145829165832815e+00,1.463144591947770634e-01,3.467151475655982917e-01,6.612534429427427418e-02,-3.360234376694557490e-01,7.373789905749045248e-02,7.217921032846864871e-02
5.733146629325864829e+00,1.466092321990798419e-01,3.467776630893937284e-01,6.630003372592818689e-02,-3.355756401978377546e-01,7.361909226632443182e-02,6.753550388725219900e-02
5.737147429485896843e+00,1.469035294852784612e-01,3.468392316083538374e-01,6.647459009778927674e-02,-3.351281656398412134e-01,7.350008675666053204e-02,7.694805284561627434e-02
5.741148229645928858e+00,1.471973502609377482e-01,3.468998549017856536e-01,6.664901286479210651e-02,-3.346810167290403815e-01,7.338088387918678679e-02,6.671561993781519040e-02
5.745149029805960872e+00,1.474906937389789119e-01,3.469595347516458705e-01,6.682330148339875320e-02,-3.342341961891733271e-01,7.326148498318521551e-02,7.360340007686377861e-02
5.749149829965992886e+00,1.477835591376794322e-01,3.470182729425407842e-01,6.699745541159872475e-02,-3.337877067341415982e-01,7.314189141652453763e-02,6.085141330902653356e-02
5.753150630126024900e+00,1.480759456806732266e-01,3.470760712617264043e-01,6.717147410890904335e-02,-3.333415510680104998e-01,7.302210452565358056e-02,6.749820590862685987e-02
5.757151430286056915e+00,1.483678525969505113e-01,3.471329314991083992e-01,6.734535703637416215e-02,-3.328957318850090386e-01,7.290212565559402169e-02,7.120694897424928449e-02
5.761152230446088929e+00,1.486592791208578568e-01,3.471888554472420951e-01,6.751910365656603463e-02,-3.324502518695298114e-01,7.278195614993375473e-02,7.148675771560762671e-02
5.765153030606120943e+00,1.489502244920982155e-01,3.472438449013324213e-01,6.769271343358404525e-02,-3.320051136961290061e-01,7.266159735081974269e-02,6.370336863398837202e-02
5.769153830766152957e+00,1.492406879557308386e-01,3.472979016592339652e-01,6.786618583305510655e-02,-3.315603200295265673e-01,7.254105059895130103e-02,7.308439599441361734e-02
5.773154630926184971e+00,1.495306687621714425e-01,3.473510275214511389e-01,6.803952032213354817e-02,-3.311158735246061413e-01,7.242031723357320039e-02,7.729463737708962279e-02
5.777155431086216986e+00,1.498201661671919316e-01,3.474032242911377910e-01,6.821271636950120010e-02,-3.306717768264149093e-01,7.229939859246885259e-02,7.554060061865686126e-02
5.781156231246249000e+00,1.501091794319207029e-01,3.474544937740975392e-01,6.838577344536735103e-02,-3.302280325701637542e-01,7.217829601195335787e-02,6.888538068976381157e-02
5.785157031406281014e+00,1.503977078228424524e-01,3.475048377787836040e-01,6.855869102146877614e-02,-3.297846433812273159e-01,7.205701082686695458e-02,6.912052663602426261e-02
5.789157831566313028e+00,1.506857506117981749e-01,3.475542581162989753e-01,6.873146857106970931e-02,-3.293416118751436583e-01,7.193554437056802475e-02,6.600404296207081078e-02
5.793158631726345043e+00,1.509733070759853302e-01,3.476027566003961344e-01,6.890410556896182925e-02,-3.288989406576148244e-01,7.181389797492639115e-02,7.496283794798618005e-02
5.797159431886377057e+00,1.512603764979576215e-01,3.476503350474773879e-01,6.907660149146434281e-02,-3.284566323245061703e-01,7.169207297031673920e-02,7.890036715907651488e-02
5.801160232046409071e+00,1.515469581656251896e-01,3.476969952765945893e-01,6.924895581642388775e-02,-3.280146894618470310e-01,7.157007068561162255e-02,6.894029330810899636e-02
5.805161032206441085e+00,1.518330513722544739e-01,3.477427391094492504e-01,6.942116802321457447e-02,-3.275731146458301657e-01,7.144789244817500995e-02,6.295880211343610200e-02
5.809161832366473099e+00,1.521186554164682958e-01,3.477875683703925969e-01,6.959323759273799981e-02,-3.271319104428120905e-01,7.132553958385544346e-02,7.232556079687993411e-02
5.813162632526505114e+00,1.524037696022457755e-01,3.478314848864255127e-01,6.976516400742321933e-02,-3.266910794093129122e-01,7.120301341697955755e-02,7.474186053751222247e-02
5.817163432686537128e+00,1.526883932389224430e-01,3.478744904871984844e-01,6.993694675122674731e-02,-3.262506240920166056e-01,7.108031527034527897e-02,5.746969602171981412e-02
5.821164232846569142e+00,1.529725256411901824e-01,3.479165870050116571e-01,7.010858530963261226e-02,-3.258105470277704585e-01,7.095744646521520704e-02,7.164922666337610047e-02
5.825165033006601156e+00,1.532561661290972044e-01,3.479577762748148895e-01,7.028007916965225976e-02,-3.253708507435857378e-01,7.083440832131022991e-02,8.165634321971443343e-02
5.829165833166633170e+00,1.535393140280480462e-01,3.479980601342076985e-01,7.045142781982464963e-02,-3.249315377566371899e-01,7.071120215680280763e-02,7.481444020395125460e-02
5.833166633326665185e+00,1.538219686688036270e-01,3.480374404234392038e-01,7.062263075021618652e-02,-3.244926105742632627e-01,7.058782928831032477e-02,7.334012329292260990e-02
5.837167433486697199e+00,1.541041293874812479e-01,3.480759189854081836e-01,7.079368745242074767e-02,-3.240540716939660504e-01,7.046429103088869272e-02,7.247489741751401982e-02
5.841168233646729213e+00,1.543857955255545367e-01,3.481134976656631297e-01,7.096459741955969680e-02,-3.236159236034113484e-01,7.034058869802595204e-02,7.565008280449925238e-02
5.845169033806761227e+00,1.546669664298534475e-01,3.481501783124021365e-01,7.113536014628184245e-02,-3.231781687804285985e-01,7.021672360163543070e-02,6.551088733260070074e-02
5.849169833966793242e+00,1.549476414525643164e-01,3.481859627764729570e-01,7.130597512876349353e-02,-3.227408096930107773e-01,7.009269705204972112e-02,6.586600803986475405e-02
5.853170634126825256e+00,1.552278199512298063e-01,3.482208529113730577e-01,7.147644186470841765e-02,-3.223038487993147294e-01,6.996851035801385232e-02,7.200635690248453902e-02
5.857171434286857270e+00,1.555075012887452146e-01,3.482548505732402933e-01,7.164675985334825747e-02,-3.218672885476654422e-01,6.984416482667729631e-02,6.641751810422544255e-02
