pH,Temp,A,A_noisy
5.949683271330410861e+00,3.042222774181657883e+02,4.367554531727788003e+01,4.191484439095696501e+01
9.610707709667099863e+00,2.851296967866975933e+02,9.075705492467923463e+00,7.019168499460386457e+00
5.943687241872716243e+00,3.011256094849730403e+02,4.692825206394552140e+01,4.578655719202780006e+01
4.446239835828413867e+00,2.863071521214582162e+02,1.271274944320846956e+01,1.332549303606580793e+01
6.828893290119472326e+00,2.812667062721629350e+02,8.274551220421854225e+01,8.428380917497888447e+01
1.051038361263762866e+01,3.226021356121653412e+02,8.963603033384522689e+00,8.270739175048591463e+00
3.516805070374577014e+00,3.057930219239440817e+02,8.199945699883922856e+00,9.189347047114528877e+00
4.582551738844911959e+00,3.031773272991960653e+02,1.059407935351115881e+01,1.140505595928959615e+01
7.289835662961407614e+00,3.183932431258177758e+02,8.370544837329154575e+01,8.316245904154325785e+01
8.428218428397553197e+00,3.002862049397699593e+02,3.549764710693595049e+01,3.453657163263048346e+01
4.010706847983967371e+00,2.810373111609621333e+02,1.043209278773564996e+01,1.107093977925464934e+01
1.051542524420653635e+01,3.149142573085196091e+02,8.663834145459338387e+00,8.149101706192725558e+00
6.200257286409563307e+00,3.120520505232461232e+02,4.761969592510258309e+01,4.862046091288601701e+01
9.377970905721477735e+00,2.914288804280501495e+02,1.060535146950102359e+01,1.122082474254669648e+01
4.253030608013703251e+00,2.798923703329238037e+02,1.245314267711096612e+01,1.308092042668318378e+01
8.078010532982450087e+00,3.229451343473795077e+02,7.530847830509964069e+01,7.586020483027306227e+01
9.493249632435581731e+00,3.134095981128837138e+02,1.412218852475695030e+01,1.536418926777053429e+01
4.052751916763597251e+00,2.826049758980744855e+02,1.043642784203060181e+01,1.144881743563231069e+01
5.583519649240425764e+00,2.834525239238737981e+02,5.065071457581260717e+01,5.171011242991605883e+01
7.079064871706340689e+00,2.933338718904499842e+02,8.353194723144939360e+01,8.443071123276146750e+01
8.973988576195562672e+00,2.870253528913339096e+02,1.299595073909087617e+01,1.290210959722328354e+01
7.263980051855343234e+00,2.870737485495449732e+02,7.549630825746939422e+01,7.436905759140094574e+01
8.728263505125955390e+00,3.125038034125302033e+02,3.426962519403431173e+01,3.279057703762914855e+01
9.561713818404200538e+00,2.861801019412817482e+02,9.278413998637425664e+00,9.307127796333823255e+00
4.562318180039137694e+00,2.883581469605286998e+02,1.341823116545085348e+01,1.399800252930187128e+01
4.423092957438709227e+00,3.122674697604949756e+02,9.150580940374284822e+00,1.095123800376170387e+01
1.043193595251216266e+01,2.947816443142974663e+02,8.284455722623695451e+00,7.749894841255366096e+00
8.724493011938101006e+00,3.048948441577668973e+02,2.779292135652784879e+01,2.681967891248747904e+01
5.825125433222801519e+00,2.844657570417683132e+02,6.162393450860535182e+01,6.305282288502956334e+01
4.741348631253574197e+00,2.990995198810372813e+02,1.254007160520841957e+01,1.332813318642987710e+01
7.435003757665126223e+00,2.903124054764769539e+02,7.215762768122988291e+01,7.257932404040218444e+01
1.090519044592014453e+01,3.062984848758821386e+02,8.176932707436421310e+00,8.567144292884806944e+00
6.744867331273161071e+00,2.903656766904741744e+02,8.444166736506178950e+01,8.468599874984195708e+01
5.404443662059588149e+00,2.952793384282042553e+02,2.885885292240527278e+01,2.874646820246548629e+01
3.844643810619371216e+00,3.123633464228539083e+02,8.305135594241667363e+00,7.305653510673558948e+00
8.445976473223950620e+00,3.057990378395506355e+02,4.050995536894293281e+01,3.979073863102422592e+01
8.242502700638610236e+00,3.183476466897323007e+02,6.452763167742406836e+01,6.456912786431729501e+01
5.862307180659532158e+00,2.896698885069425273e+02,5.686185668586769992e+01,5.600311921315007879e+01
3.866030752016221150e+00,2.806306898498243072e+02,9.799610166046752724e+00,9.130224612277324070e+00
5.373295765504930266e+00,3.018011802540150939e+02,2.283201151342660395e+01,2.356736070618007162e+01
6.660722750728340635e+00,2.790276422021111102e+02,8.408953532808151010e+01,8.451574619626578055e+01
7.410640249751706321e+00,2.791474558477736991e+02,6.010523106212367139e+01,6.037539151095450052e+01
1.053977678111237104e+01,3.111892570539314420e+02,8.523481310446486603e+00,9.457252350909515215e+00
5.728176665492493491e+00,2.817156646326779423e+02,6.037538488565267158e+01,6.178484569255408587e+01
8.406240156692120991e+00,3.092673432418164339e+02,4.632372530928105903e+01,4.554791522728937991e+01
8.266916027682819745e+00,3.194465860752884510e+02,6.444031139594426350e+01,6.383308380781068792e+01
8.445336560126859737e+00,2.822913483735396198e+02,1.978355372493210496e+01,1.884732941951035556e+01
4.857800702609566201e+00,2.894364970399730623e+02,1.756510236201403430e+01,1.574595709557577550e+01
1.034501125435780011e+01,2.828314962568634883e+02,8.174536175890922962e+00,7.531398616527025247e+00
3.537413852782666623e+00,3.096266778196393261e+02,8.172597111008617077e+00,7.371641764867313817e+00
1.073364615427460400e+01,3.176601083086375752e+02,8.459326772743345657e+00,7.418509732301826531e+00
6.072926048539651234e+00,3.083440979070703065e+02,4.524605761546552429e+01,4.437380964966413188e+01
4.662057820675276965e+00,3.015643153720793066e+02,1.136171371148343745e+01,1.178400741906061455e+01
1.094655721805650117e+01,3.078398836748889380e+02,8.174027514642027370e+00,8.288214927833676526e+00
7.023707806097786666e+00,2.984504805424623441e+02,8.465178130501566045e+01,8.566284002508677986e+01
8.415782518124322209e+00,2.894248633914151583e+02,2.579963296244204685e+01,2.578965571205588247e+01
8.805550163805719421e+00,3.078301434317667713e+02,2.723471993793674883e+01,2.677042811518096244e+01
6.808932536815261116e+00,3.044102117130576062e+02,8.060612089579404937e+01,8.185392480503307411e+01
4.772710913850453984e+00,2.978982683867038190e+02,1.316914203841245268e+01,1.472063172852604929e+01
5.887116201671096505e+00,3.081431607574268128e+02,3.655213108803586408e+01,3.669908801298112877e+01
9.527190200716090018e+00,2.877401081331177011e+02,9.512596071454799684e+00,9.730970762227011406e+00
9.362985345485867583e+00,3.034445897211901411e+02,1.305054869924778593e+01,1.320676933386245189e+01
9.590493728054841682e+00,3.049859190820387767e+02,1.130273997853596768e+01,1.210401964225810190e+01
7.727745249776884151e+00,3.068065596298197875e+02,7.564957049548347356e+01,7.484748350589745769e+01
6.141655032657837410e+00,3.030788030644888522e+02,5.481731645144123632e+01,5.511182657745684565e+01
8.572261354579566728e+00,2.868574892903047839e+02,1.956945646450031617e+01,1.832100833501926473e+01
4.660661399343487332e+00,3.002087300138610999e+02,1.159179597764343228e+01,1.264468737176461843e+01
9.044729670947091904e+00,2.976025001609302763e+02,1.549139392236960155e+01,1.571754101237855927e+01
9.449326807851175403e+00,3.219515801708035951e+02,1.776512704632866857e+01,1.723985010842682897e+01
5.443800865436849712e+00,2.937422133107812670e+02,3.181504942829319305e+01,3.143164164302194052e+01
7.396625681185103218e+00,3.159780466393652887e+02,8.464864320666502806e+01,8.560053725760990062e+01
9.974155295030929125e+00,2.916489603999575024e+02,8.682117964267392907e+00,8.916566125811320020e+00
5.769481558409079724e+00,2.823966234245027636e+02,6.153468190030188367e+01,6.162467534881717057e+01
6.366375283760809189e+00,2.975717676317831888e+02,7.146357082271572381e+01,7.289488260302856304e+01
5.560207624383413538e+00,3.158436142253534058e+02,1.969147737407866572e+01,1.985866925248918236e+01
8.790041600032015623e+00,3.208240686717691119e+02,3.935725788643875234e+01,3.925173397337627534e+01
6.505300964372583650e+00,3.127108681618141759e+02,6.243623708729738553e+01,6.287269114387950708e+01
7.328932047302727071e+00,2.946507165594969138e+02,7.925505518803919358e+01,7.931657210308860328e+01
9.438617909231684422e+00,2.879356291102340606e+02,9.868968004745456213e+00,8.274154570342179937e+00
1.098966062939387456e+01,3.091736425607583101e+02,8.168587498386486345e+00,9.274394381586327896e+00
3.833452824442993290e+00,3.074421997316498505e+02,8.380219263025214360e+00,8.443311555636013210e+00
1.048257856594863213e+01,2.806629051196251794e+02,8.111559508873503077e+00,7.827147271015030050e+00
3.943160607204411860e+00,2.831267123346431163e+02,9.846823082659412307e+00,9.208763406657826778e+00
6.392296016756200849e+00,3.059248335369996425e+02,6.413268196271431520e+01,6.298027541394589690e+01
6.427859844500440012e+00,3.151266038336287920e+02,5.597804330196442635e+01,5.597622695160224993e+01
3.061324561518922849e+00,3.061167891332052022e+02,8.068997108159823739e+00,6.590181642043950738e+00
1.070153938546411609e+01,3.167647117688046592e+02,8.473769488650120252e+00,9.066307215133393882e+00
7.046353663354019581e+00,3.038936042913861115e+02,8.432887707192065818e+01,8.455625566785354863e+01
8.019913039859563497e+00,2.944027803431215489e+02,4.865128615100040577e+01,5.005104389374274376e+01
4.510217548454018122e+00,2.837125514287069450e+02,1.425392802061241682e+01,1.272510770389449775e+01
5.615982286420475589e+00,3.053522511963513466e+02,2.805905152107457923e+01,2.721206629074842809e+01
3.794100582302982083e+00,3.138522815921269284e+02,8.252616465051451300e+00,1.011419925570528022e+01
6.054824145547335945e+00,2.900983359894946716e+02,6.578572689579377197e+01,6.657437667647214141e+01
6.306184701675094928e+00,2.854857668723722668e+02,7.942572584256646451e+01,8.031444741894986805e+01
7.236403295988016460e+00,2.969291649565257671e+02,8.248737981893529536e+01,8.214168052147644516e+01
3.622692333953958510e+00,3.196540228412944771e+02,8.129059274138974445e+00,7.474949540745379650e+00
8.592275992878036561e+00,2.979994952471656120e+02,2.686133859746297858e+01,2.736110463939825976e+01
1.042033133351515062e+01,3.205265976172883597e+02,9.075219798639059476e+00,8.323731206290934992e+00
9.940543682081196764e+00,3.013928727372350522e+02,9.249032526690207590e+00,8.843162555071140574e+00
8.889966068875473582e+00,2.966028200851845327e+02,1.785825049404223464e+01,1.753068363824491271e+01
8.209179609465198979e+00,3.190078536055771679e+02,6.672275130814809074e+01,6.768759454441102719e+01
9.253324944006582342e+00,3.042039659113664243e+02,1.464514829607155555e+01,1.672254267644860448e+01
3.459415643784327088e+00,2.945572354614347432e+02,8.318890581385117500e+00,7.167425413048457372e+00
1.058591775889293984e+01,3.187278864550454500e+02,8.677500921002289758e+00,8.075457428710146601e+00
7.137696293792805236e+00,3.228256720667784521e+02,7.901821111235112483e+01,7.967402150065070998e+01
7.220362004980349191e+00,3.075050202789556124e+02,8.465177318124435146e+01,8.531650014030624618e+01
3.940536824271179128e+00,3.187060761689238575e+02,8.280127107563099997e+00,6.301611032603770646e+00
8.382136791428216327e+00,2.837437315779681626e+02,2.240165208836630484e+01,2.027931333049618701e+01
7.087126770760759698e+00,2.956235180306185271e+02,8.403658603802301741e+01,8.302949674191233953e+01
7.505274724822235122e+00,2.822756675882551463e+02,5.951578073097719113e+01,6.146823714409503481e+01
5.043697872073440891e+00,3.176686894467741809e+02,1.159513425163525646e+01,1.075090473572707417e+01
6.878828810972945185e+00,2.828271525061736611e+02,8.259939059496504399e+01,8.489181406012218645e+01
6.507781596306381644e+00,3.028237683601226991e+02,7.224449202648355595e+01,7.182427857247947145e+01
9.187921483301675352e+00,3.217985258444839474e+02,2.433043175318852036e+01,2.279021463920888380e+01
5.270715221320863009e+00,3.165545079860397095e+02,1.420416720788193388e+01,1.390110198543574427e+01
7.330941698210192037e+00,2.915397990555790670e+02,7.697503740465573685e+01,7.947529083755124191e+01
4.489975598024200210e+00,3.056572603737443501e+02,9.858190974078359758e+00,9.340038475731429202e+00
7.001703975440072725e+00,2.858657361463731945e+02,8.179550233386079583e+01,8.137260139006109227e+01
6.835993197733363225e+00,3.102046678979765488e+02,7.792610067674287677e+01,7.911234047065487118e+01
5.281694810959717934e+00,3.213674857424567790e+02,1.313175265031987138e+01,1.307027652497771086e+01
7.286598769386300134e+00,2.833055193044915541e+02,7.095714910424294430e+01,7.227438457073353106e+01
4.549092228788040870e+00,3.178498036853194435e+02,9.172919703934910629e+00,1.044299009454764260e+01
1.067657780976566073e+01,2.838433982794557551e+02,8.086507614044483816e+00,8.050960178952889734e+00
5.394849513968760668e+00,2.909579718275402342e+02,3.259599723627029988e+01,3.234654253333588514e+01
9.832806175279172223e+00,2.825964204782081879e+02,8.557477735823320941e+00,8.167641377207671027e+00
6.662661013864256354e+00,2.887479086261446923e+02,8.415943979339752445e+01,8.202934278918192490e+01
7.519753758792599108e+00,3.196909692845441100e+02,8.460992241983018403e+01,8.463357734946436040e+01
1.028876670436389418e+01,3.081745612473642950e+02,8.799782355786527788e+00,9.110652355780599621e+00
8.451767675699887405e+00,3.146829021483043789e+02,4.998299123638841479e+01,4.746594120181074317e+01
4.229490340862489539e+00,3.121756674835236254e+02,8.743449987254470201e+00,7.939182129531130450e+00
1.070499509980236752e+01,3.071996894374996145e+02,8.293425691242356734e+00,7.741512676596137510e+00
4.270298206890810633e+00,2.879867150312426247e+02,1.090920559257221001e+01,1.129584159905816421e+01
7.234914279402863357e+00,2.842361235398453232e+02,7.393308069619780554e+01,7.280473659511473272e+01
5.830512163164087269e+00,2.987779938536482973e+02,4.397407359781170300e+01,4.357208284957717126e+01
4.883258217288996228e+00,3.131713424566297590e+02,1.110586468500978263e+01,1.179640382791357389e+01
7.623742732741975558e+00,3.071973012861416805e+02,7.911645190247934067e+01,7.781347621596388819e+01
7.892577687803738584e+00,3.061890309683394094e+02,6.862505997137463964e+01,6.826723865155177862e+01
3.491575816005012989e+00,3.003373675675258028e+02,8.250947432238140422e+00,6.017261303897988967e+00
3.590542712350093701e+00,3.024828671255876884e+02,8.281221648082722098e+00,7.924997048047020876e+00
8.505916268773555444e+00,2.849311028402172496e+02,1.997512936897279445e+01,1.849182456181721790e+01
8.580801850511637241e+00,2.823231309587573037e+02,1.693797916400630044e+01,1.910128523610392648e+01
1.025751767471516551e+01,2.965043362324477130e+02,8.466452385200240016e+00,9.244189771134387001e+00
3.844894344246090334e+00,3.025316779850328999e+02,8.502598953958054651e+00,7.873903592736964718e+00
6.373612876913428593e+00,2.874868657085975201e+02,7.985040685065503396e+01,7.975333950957998752e+01
6.870612279313427884e+00,3.208574295680016348e+02,7.124292789190029396e+01,7.176339391489121056e+01
9.197838437506826281e+00,2.835262105876358305e+02,1.049253157381388668e+01,1.125298416632361231e+01
7.845124077234181925e+00,3.190216111391433174e+02,7.992190034634398899e+01,7.853318957848730975e+01
7.994133069731360841e+00,2.968261961489599230e+02,5.301458475832296102e+01,5.319350024936773025e+01
9.465444238966227886e+00,3.041338141950299701e+02,1.217483072563214641e+01,1.292135621183151706e+01
9.175744846682913902e+00,3.027593842506835244e+02,1.531208475470941366e+01,1.460510525702977169e+01
7.980790952664337468e+00,3.218283809200013366e+02,7.774447909829791570e+01,7.671895779063765985e+01
1.035622087250946954e+01,2.789429612303421209e+02,8.134230246935537423e+00,8.576202850205817185e+00
6.297577743819630314e+00,2.807197193342048536e+02,8.203314398951349062e+01,8.203695607589251892e+01
7.815519322479183018e+00,2.780736552991549502e+02,3.808710723364720252e+01,3.725427336467624428e+01
7.058089700108123310e+00,3.123396141996226447e+02,8.215982788696450712e+01,8.110303609030208349e+01
4.732087231525153648e+00,2.974779872524773623e+02,1.283502847152576720e+01,1.264397475404858540e+01
9.597955013596649820e+00,2.946009866433496427e+02,9.889664861897943027e+00,1.088303901319953759e+01
8.018275221044559586e+00,3.104581612079477964e+02,6.720159289715557804e+01,6.645248737024462571e+01
6.338295401745845936e+00,3.057370734022432543e+02,6.172398487064243255e+01,6.240894308744913843e+01
