c,D,R0,R0_noisy
2.319282758905055886e+01,1.292201780043954784e+01,8.599088089442559202e-01,1.025481651959436524e+00
1.137399260151974367e+01,6.413077026093132460e+00,2.810297139912113717e+00,2.836182986271643003e+00
3.085099071673604421e+00,1.344906377119489349e+01,3.334580132831640231e+00,3.341570449430437684e+00
3.626443717927502419e+00,8.540943302155401540e+00,3.406095920419678347e+00,3.399890941211704654e+00
8.706609331381223171e+00,1.098419081145824627e+01,3.122676908312850053e+00,3.031201558712691924e+00
2.889873893647557779e+01,3.441848838765674046e+00,8.659805666164815952e-01,8.670560651886167758e-01
2.680700025485264604e+01,1.794628435434181668e+01,5.021133954936194410e-01,5.108664322727347606e-01
1.432036764584170641e+01,1.950519503603139526e+01,1.534878929180269802e+00,1.604774219763407617e+00
2.226347235738971531e+00,9.736583112913340443e+00,2.857749782446139086e+00,2.755136373743561240e+00
2.225883041209719693e+01,4.273038584017537111e+00,1.361396803628408758e+00,1.358235543658145472e+00
1.325018562431312041e+01,1.505229209672818591e+01,1.946046811123370635e+00,1.957856568545076392e+00
1.866630738156474223e+01,1.414986909518514580e+01,1.226944718868172801e+00,1.165391816620755083e+00
2.458958285968420654e+01,6.084748424106352971e+00,1.081126981588729885e+00,1.143686526947755855e+00
3.607353834178636642e+00,2.886876610781012431e+00,2.168464594080139918e+00,2.177405501552287070e+00
3.342804821214875766e+00,1.424148484027812245e+01,3.392824534668508196e+00,3.423397858907745395e+00
1.082063703412707412e+01,6.206143075301319811e+00,2.901122446196398474e+00,2.893828585782868945e+00
2.494202279393194743e+01,1.197276913472580340e+01,7.710667494890318663e-01,7.546378068694494790e-01
2.442003510080628104e+01,1.824817114502234716e+01,6.165915925401395103e-01,5.358254867739571381e-01
2.896407630614981343e+01,1.774893368291449747e+01,4.173022803258793489e-01,4.525621123266593826e-01
7.376786110051757994e+00,4.425787025969779798e+00,3.100090369679206148e+00,3.152170479232500711e+00
2.765951630813140838e+01,1.920296415942885204e+01,4.429811440839422354e-01,4.733180587660775207e-01
2.195083276513604886e+01,1.025909376672166529e+00,8.296806577669203486e-01,7.892252949848852506e-01
1.621774639115688643e+01,1.995412742931218375e+01,1.261173666906688862e+00,1.228861357614702721e+00
2.848782991214467586e+01,1.767505312377322335e+00,7.867482154922896820e-01,7.236555083368603203e-01
2.183031065479340427e+01,1.160119761427661045e+00,9.036913364862230180e-01,8.924222166354613961e-01
1.764443540040245395e+01,2.692104976647125891e+00,1.692364808703674894e+00,1.762749058877800534e+00
2.433275661859050842e+01,1.743970337257606928e+01,6.411088510973403931e-01,6.739399538476080753e-01
8.424025386445443075e+00,1.248389610046994136e+01,3.084500946297632051e+00,3.049586411259148644e+00
2.152163373103214283e+01,7.565227254066558160e+00,1.284411161983816774e+00,1.210733001075137150e+00
2.985515731975208453e+01,1.359057589870363714e+01,4.645863765879673646e-01,4.773504505448694091e-01
1.726061371949703727e+01,1.441987797970644003e+01,1.380619852333053732e+00,1.403682548668838015e+00
9.601024079393368993e+00,7.003916230633844719e+00,3.109887585918340136e+00,3.098305645200686520e+00
1.973507430777524263e+01,8.113949660366698069e+00,1.448800602455645903e+00,1.430870039506248137e+00
2.614444444354887054e+01,8.337921072075999973e+00,8.446934780068444670e-01,8.177447025787470958e-01
2.646843136569432531e+01,1.151774912830738185e+00,7.141808169319175947e-01,7.025402882180659114e-01
2.701795959040248718e+01,1.269033790579633347e+01,6.210553612249893884e-01,5.721684400172635243e-01
1.429568303899605475e+01,1.973742380118937945e+01,1.527990521705323346e+00,1.539671131393667736e+00
2.994583288068437099e+01,1.185742240131116887e+01,5.038009509540887221e-01,5.244385081684638239e-01
1.932861334583756019e+01,1.466874757957867814e+01,1.131490538834928561e+00,1.144242354123686578e+00
2.026804759104231834e+01,8.182474980462991709e+00,1.382722180501375187e+00,1.388814291848043947e+00
7.011316256791415569e+00,1.241419213995979121e+01,3.355612001705397862e+00,3.420468904568274571e+00
3.663833093599644819e+00,8.519522580422872693e+00,3.414464863063020772e+00,3.400643806066150354e+00
1.616228595397364742e+01,1.050706557157337251e+01,1.769121055084583505e+00,1.769967555714190954e+00
5.910367057226484810e+00,1.298935997066647863e+00,1.450514596185337179e+00,1.538655250567651844e+00
2.309903510308407348e+01,7.443290369943012408e+00,1.137251687861766447e+00,1.066203314871705610e+00
5.051776059107320194e+00,4.997005933920604548e+00,3.191104010447838313e+00,3.089821777516359447e+00
1.039277968324048018e+01,1.671670158192731037e+01,2.387003824070045077e+00,2.412172242832402613e+00
7.804804992793216378e+00,6.861576528210597381e+00,3.370907728082549681e+00,3.359744564787889409e+00
2.111797508704681547e+01,1.425677596153718696e+00,1.058207630904634877e+00,1.153612585049692996e+00
1.890102193937056896e+01,8.253271553899820034e+00,1.541718823611937017e+00,1.589846850997993499e+00
1.460705970258476150e+01,1.555487720654522343e+00,1.492393677668063967e+00,1.530189893558586700e+00
9.221640204057383272e+00,1.238106934602061671e+01,2.926982401598920536e+00,2.967579250798796142e+00
9.808844369422537568e+00,1.332929107838078941e+01,2.737839073786024091e+00,2.686662808818780501e+00
2.389553717896410845e+01,4.505154585909521003e+00,1.208464095379921943e+00,1.213378099955197520e+00
1.838471062806549838e+01,1.223203416782468622e+01,1.359936805885862299e+00,1.462452926316086588e+00
9.647973362875712056e+00,3.451814527898917628e+00,2.681956974672128791e+00,2.619355173996347208e+00
1.108824566721336957e+01,1.802633012621960162e+01,2.167245960035738328e+00,2.165138033694173902e+00
6.470695659208868022e+00,1.764907731673280722e+01,3.140151804239399880e+00,3.088015316154853807e+00
9.504965298456159672e+00,1.330679910317361170e+01,2.803514656255513771e+00,2.833561219812073428e+00
9.368549635590248670e+00,1.009138805787670989e+01,3.044722142803401699e+00,3.090391315588346899e+00
1.619329820305645740e+01,1.020563849356025266e+01,1.784979235948268350e+00,1.738280189882825066e+00
2.430767476353256029e+01,1.320954181249102533e+01,7.687024705712667272e-01,7.680075738478275849e-01
2.866229921292620375e+01,1.776783581281353364e+01,4.283120957400992634e-01,4.957548787932609669e-01
2.334106434059052404e+01,7.368163190061666867e+00,1.119465403772964329e+00,1.123525729862667744e+00
1.406600963512469171e+01,1.468669925793406073e+01,1.829726041192621500e+00,1.777585230116925930e+00
5.124485898731853339e+00,1.327554852347680203e+01,3.542772045783880497e+00,3.565285604649105711e+00
2.419556950671701756e+01,9.105618609954097664e+00,9.525189105228176745e-01,1.050207527038903077e+00
1.987267878804419574e+00,2.402326427328020930e+00,1.358096350755545467e+00,1.288981052580214337e+00
1.608836476929139003e+00,8.385919151353444789e+00,2.282469864484931499e+00,2.260076329631138581e+00
1.101165632603308708e+01,1.132360848067345316e+01,2.630628990642550846e+00,2.615875466265313865e+00
1.957804560766071944e+01,1.918853138750584009e+01,9.368925183272147628e-01,9.620269257259094209e-01
1.916444845089112547e+01,9.276931572162798290e+00,1.443239651078426444e+00,1.457764805721996515e+00
1.820057364902525876e+01,1.763791060075043760e+01,1.125877950287547113e+00,1.154886891918232239e+00
7.994825845842118639e+00,1.847839317857546604e+01,2.784428869342072232e+00,2.877146419252212262e+00
2.213105304772540904e+01,8.685860976989395965e+00,1.157075658561764531e+00,1.154528579043676784e+00
6.811446173206196164e+00,3.716323719902638878e+00,2.906021862037139858e+00,2.863907288546529539e+00
1.638076062534856447e+01,1.988366580837503150e+01,1.244196892809365629e+00,1.248431417408782940e+00
2.558161562373807740e+01,1.689063893771902869e+01,5.849396722453712449e-01,6.600408218635958058e-01
1.015640944255099143e+01,8.342060841938417681e+00,2.981736883322292364e+00,2.972803765253903663e+00
1.272479434742034599e+01,3.811613327682796815e+00,2.437809731024956683e+00,2.471362438762503277e+00
1.319874480335015576e+01,8.203434534143294599e+00,2.421095807850246917e+00,2.428075506881204326e+00
2.628159577483105735e+01,9.799142433851383061e+00,7.694275139969571908e-01,7.601180154859986660e-01
5.164124033580161033e+00,1.448094264369447970e+01,3.488146381566106236e+00,3.467576033782689304e+00
4.307155513534291380e+00,1.851716028733809338e+01,3.341652317667939354e+00,3.386880424752286789e+00
1.046986993027638313e+01,6.758295645069006596e+00,2.963523790519353440e+00,2.937988658035109335e+00
1.943852251823702204e+01,1.922268312890872632e+00,1.343938907211313705e+00,1.333675756894714182e+00
2.800124546980886819e+01,1.545552043424233979e+01,5.007377766035991939e-01,4.160701216591888296e-01
1.037073024048301306e+01,1.865306466911015981e+00,1.911577316139766225e+00,1.900098252238173080e+00
1.498116740308571337e+01,2.252384982767403621e+00,1.801273823643980920e+00,1.791453754302530621e+00
1.413992168124613791e+01,7.306273639226571248e+00,2.307665133593638451e+00,2.313800622234319704e+00
1.562336276403925162e+01,7.330253750811415614e+00,2.064898645944091005e+00,2.037100186569194893e+00
7.307946545361522439e+00,1.145162705667039305e+01,3.357156525660796476e+00,3.291300182411530439e+00
5.006483773386406710e+00,4.625352824147388020e+00,3.092846127208347173e+00,3.109142149031534519e+00
1.090997516263060163e+01,1.349867144135941288e+01,2.496737825969668201e+00,2.523364103670934000e+00
5.355203213890741054e+00,1.633524605467151503e+01,3.379297646320878368e+00,3.343308204995781630e+00
1.164945557149628286e+01,1.642945503417484332e+01,2.154688816835592657e+00,2.164562893311073655e+00
1.447397669180296198e+01,1.756269189088895999e+01,1.605171140783849371e+00,1.579969953407403649e+00
9.795343590897214625e+00,1.033293819667439450e+01,2.944875239760652352e+00,2.933589984386626881e+00
1.625555288276170574e+00,1.112230341225873076e+01,2.440040903539549166e+00,2.444508521807930101e+00
5.681703517759108202e+00,4.681705345462233048e+00,3.164212621051524899e+00,3.134358680974043132e+00
1.250409758783542458e+01,7.039346417311875825e+00,2.602188160085742386e+00,2.549321968540120054e+00
6.070878025318621418e+00,7.254013825044813402e+00,3.537356372905833712e+00,3.630311129162915318e+00
1.143023524261924351e+01,1.838026310361070870e+01,2.080825402905724708e+00,2.070148466028101097e+00
4.737214361162203957e+00,8.374899488614277132e+00,3.577727376080241495e+00,3.586408473108209094e+00
1.830472031606127459e+01,1.281937182482663395e+01,1.337108551718759308e+00,1.400126618565126213e+00
1.932673638064158439e+01,1.026495603888962371e+01,1.362595692041288498e+00,1.415954252557996673e+00
2.965553228090451299e+01,1.560423777299627801e+01,4.301650566486657223e-01,3.797209439045383106e-01
1.301656070369983098e+01,1.679335444222611384e+00,1.658599339865267197e+00,1.631930598033382473e+00
2.154967492175198274e+01,1.310232295765533239e+00,9.866601250557905933e-01,1.131642924753926804e+00
1.461659629534445948e+00,1.371764390147653145e+01,2.333411316088887411e+00,2.336195197023179571e+00
2.337429899739257166e+01,1.643445302759730708e+01,7.280550166814875324e-01,7.678642465942187023e-01
8.880262386460419322e+00,1.092100922047993272e+01,3.092080493385419793e+00,3.105606721178640228e+00
2.604499542767378628e+01,1.455830723200801202e+01,6.196737062056019152e-01,6.071661167365952627e-01
2.367032311053714810e+00,3.050897509423494469e+00,1.795224104593226011e+00,1.796660785897250756e+00
2.061965065455921398e+00,1.267052546810969460e+01,2.829716315497180723e+00,2.842104791199492553e+00
1.521444619569024681e+01,3.022948550001800072e+00,2.003570415457804010e+00,2.019454117386036973e+00
2.902164865902246760e+00,1.851685779004628785e+01,3.173581358885104287e+00,3.042529757691928349e+00
2.752909061607871166e+01,1.354149816800040096e+00,7.377700930028060489e-01,7.107596486252221180e-01
2.308342593674683485e+01,1.063970962861161418e+01,9.679610868449406436e-01,9.272705396147022938e-01
2.713783618201488945e+00,8.263634324282847388e+00,3.043755542802533576e+00,2.949811270194608870e+00
1.790036723396697838e+01,1.262517943424800038e+01,1.397315962687579072e+00,1.350393151737374398e+00
2.729801800352010943e+01,9.352839654595895169e+00,7.242320354917014535e-01,6.123077654164668093e-01
2.884160883812851850e+01,1.170604626469548748e+01,5.580452375709935575e-01,6.456227521862232255e-01
2.908712113500898511e+01,1.403520016498504397e+01,4.859670206000262782e-01,4.593196665125370282e-01
1.725291280741961941e+01,7.544890821519453894e+00,1.808384110782798704e+00,1.781432029783059479e+00
3.561770349066650354e+00,4.119171425011890264e+00,2.644335480963707852e+00,2.679785502210987769e+00
1.260187112953423849e+01,9.634023735383838272e+00,2.437796742804819949e+00,2.423972391351248756e+00
1.188626657889105598e+00,1.499496405855479431e+01,2.045475964739898345e+00,2.076391244104772493e+00
1.349737737185558295e+01,8.013841104029506113e+00,2.379198468793338073e+00,2.360181345079869430e+00
2.501066257680410132e+01,1.451573118699184484e+01,6.807333249484885940e-01,6.743093832079196659e-01
2.470380576610739354e+01,2.674810956555645269e+00,1.112880965926057009e+00,1.093399146886854245e+00
1.408579578376269570e+00,1.230277712888495678e+01,2.256093110158193582e+00,2.297801468853597484e+00
1.948842668195280936e+01,1.192009433171268817e+01,1.249470942730807943e+00,1.219868446651702465e+00
3.411543261638834146e+00,1.635806109957034593e+01,3.353894464611838266e+00,3.226330190732324521e+00
2.601988127565332576e+01,1.236881094735185904e+01,6.883049290887301996e-01,6.894166031509029180e-01
2.937733150178048902e+01,1.708615799073650798e+00,7.379379134698647036e-01,7.847325637940680831e-01
5.383460472988434553e+00,7.183318358943615145e+00,3.536739573013192306e+00,3.498500090529512274e+00
2.562652249587701903e+01,1.482925164706936361e+00,8.553927055263224055e-01,8.000300978682387543e-01
2.281878191339726669e+01,1.098835130045369368e+00,8.327147415717901513e-01,7.999823434837428637e-01
3.876800351813148637e+00,1.928795434562053757e+01,3.301853234891008793e+00,3.183324483126848570e+00
1.963139586876297926e+01,2.488166961309357106e+00,1.475714286522573637e+00,1.421657526006344874e+00
5.242720397175734348e+00,1.874024178605923652e+01,3.266570957966999256e+00,3.226283158655653072e+00
8.354666293439112934e+00,4.011816716942059990e+00,2.940315810555269138e+00,2.973189063184897396e+00
2.806993869124782393e+01,1.606797853599783110e+01,4.845889485253760953e-01,4.588314330352408765e-01
2.678294134066591070e+01,7.330259633401668751e+00,8.496882826421406909e-01,8.833799531196747656e-01
2.632689333256179509e+01,1.534204258565165269e+01,5.837878793837544267e-01,5.136418002311043951e-01
2.443561728631992125e+01,1.975464076945651115e+01,5.825341238966912361e-01,7.043578349736793198e-01
1.454826982677298730e+01,2.882912417810436612e+00,2.039211196051747610e+00,1.993333550271597199e+00
2.546186113659337735e+01,9.609255816990554422e+00,8.332365849300097382e-01,7.788677496021857438e-01
1.375765170422053529e+01,1.411304921738150142e+01,1.917283208691070273e+00,1.980822888874377963e+00
2.199955260705868909e+01,1.648002282923389217e+01,8.243830069970617958e-01,7.661800989398713790e-01
2.853879549556580741e+01,4.396314963664471165e+00,8.675134922906565516e-01,8.790888030688571719e-01
1.288144723370010958e+01,1.558033892897678285e+01,1.978637430974171663e+00,2.117783428686349723e+00
2.054678839335779728e+01,2.172674651906697285e+00,1.335022117907662453e+00,1.306332088962390170e+00
2.482452652787551628e+01,4.299326004679007163e+00,1.135996684687171854e+00,1.037001483603530616e+00
1.070419232648333363e+01,1.474262891803069664e+01,2.452896516976819541e+00,2.452930498312655860e+00
2.401706805475426521e+01,1.041987895529307728e+01,9.030705108068319831e-01,8.669603981445680452e-01
2.370666198592995855e+01,1.496044925985151153e+01,7.506289157670433809e-01,7.015264860151037007e-01
2.328332326377249828e+01,1.845384578354112648e+01,6.794115317985095492e-01,7.027376853867043360e-01
