t,M,P,E,dP_dt,dP_dt_noisy
3.591118223644728857e+01,4.461637131987735150e-01,6.171510379474224317e-01,4.907800828763879686e-01,8.887121039080625451e-10,2.674819142340061767e-03
3.593518703740748066e+01,4.461637131624577313e-01,6.171510380070013291e-01,4.907800827947370603e-01,7.714562322291840246e-10,7.249306584478150840e-04
3.595919183836767274e+01,4.461637131255165589e-01,6.171510380622353686e-01,4.907800827154870649e-01,6.576860167584186456e-10,3.583590631524552483e-03
3.598319663932786483e+01,4.461637130880048430e-01,6.171510381131001255e-01,4.907800826387149207e-01,5.475112307973262205e-10,1.814127749552730748e-02
3.600720144028805692e+01,4.461637130499765402e-01,6.171510381595768369e-01,4.907800825644927367e-01,4.410345144645333448e-10,-1.047973088056170475e-02
3.603120624124824900e+01,4.461637130114845529e-01,6.171510382016525131e-01,4.907800824928874039e-01,3.383512914290065510e-10,-1.663036376584173942e-02
3.605521104220844109e+01,4.461637129725810613e-01,6.171510382393197158e-01,4.907800824239609838e-01,2.395497411544766919e-10,2.230188296660035388e-02
3.607921584316863317e+01,4.461637129333171359e-01,6.171510382725766686e-01,4.907800823577703198e-01,1.447107711438633260e-10,-5.449653914507150178e-03
3.610322064412882526e+01,4.461637128937431251e-01,6.171510383014273682e-01,4.907800822943673147e-01,5.390812796157717912e-11,-1.306887393150597300e-02
3.612722544508901734e+01,4.461637128539083230e-01,6.171510383258816956e-01,4.907800822337988755e-01,-3.279204685568970490e-11,2.323049725648344832e-02
3.615123024604920943e+01,4.461637128138611352e-01,6.171510383459547500e-01,4.907800821761066912e-01,-1.153303008649686490e-10,1.575008014828569586e-02
3.617523504700940151e+01,4.461637127736491348e-01,6.171510383616676254e-01,4.907800821213276765e-01,-1.936545923619803489e-10,-5.236399716535958260e-02
3.619923984796959360e+01,4.461637127333188957e-01,6.171510383730470783e-01,4.907800820694934729e-01,-2.677203181367104889e-10,-7.237245484816118464e-03
3.622324464892978568e+01,4.461637126929160480e-01,6.171510383801256383e-01,4.907800820206308923e-01,-3.374902579622585108e-10,1.592609338552578371e-02
3.624724944988997777e+01,4.461637126524854446e-01,6.171510383829411639e-01,4.907800819747615284e-01,-4.029337696831447602e-10,1.691863366556074083e-02
3.627125425085016985e+01,4.461637126120708841e-01,6.171510383815375089e-01,4.907800819319020347e-01,-4.640281214829400369e-10,-9.890815052794675599e-03
3.629525905181036194e+01,4.461637125717152763e-01,6.171510383759640783e-01,4.907800818920641239e-01,-5.207574371723922013e-10,3.145656955709883601e-02
3.631926385277055402e+01,4.461637125314607544e-01,6.171510383662761612e-01,4.907800818552542355e-01,-5.731132790565141022e-10,-1.542392214288476789e-02
3.634326865373074611e+01,4.461637124913483410e-01,6.171510383525344867e-01,4.907800818214739791e-01,-6.210943426232518050e-10,-4.240339039356093992e-03
3.636727345469093819e+01,4.461637124514183372e-01,6.171510383348055573e-01,4.907800817907199131e-01,-6.647064565434845917e-10,2.925113016667270013e-03
3.639127825565113028e+01,4.461637124117098785e-01,6.171510383131615374e-01,4.907800817629834333e-01,-7.039630545158104269e-10,2.828061221928853427e-04
3.641528305661132237e+01,4.461637123722614340e-01,6.171510382876802536e-01,4.907800817382510505e-01,-7.388842315769750257e-10,1.644790609745066731e-02
3.643928785757151445e+01,4.461637123331104182e-01,6.171510382584454169e-01,4.907800817165041130e-01,-7.694981873918038673e-10,2.072490948957992143e-02
3.646329265853170654e+01,4.461637122942934131e-01,6.171510382255461780e-01,4.907800816977189728e-01,-7.958396164298164877e-10,-4.621555633378980946e-04
3.648729745949189862e+01,4.461637122558460566e-01,6.171510381890774610e-01,4.907800816818670975e-01,-8.179504018546168709e-10,2.825875220496659040e-02
3.651130226045209071e+01,4.461637122178029879e-01,6.171510381491397412e-01,4.907800816689146250e-01,-8.358802539021326083e-10,-1.318627567394808041e-02
3.653530706141228279e+01,4.461637121801980688e-01,6.171510381058396000e-01,4.907800816588229753e-01,-8.496857939466195830e-10,-3.788835813585939450e-03
3.655931186237247488e+01,4.461637121430641617e-01,6.171510380592887257e-01,4.907800816515482945e-01,-8.594307487896912789e-10,3.469874975007854190e-02
3.658331666333266696e+01,4.461637121064332412e-01,6.171510380096049131e-01,4.907800816470418437e-01,-8.651863947495286311e-10,2.425864686616388977e-03
3.660732146429285905e+01,4.461637120703363379e-01,6.171510379569115079e-01,4.907800816452497217e-01,-8.670311135716701756e-10,2.174114502508182195e-02
3.663132626525305113e+01,4.461637120348036500e-01,6.171510379013375180e-01,4.907800816461131421e-01,-8.650503924290120494e-10,-8.057349182489629419e-03
3.665533106621324322e+01,4.461637119998643763e-01,6.171510378430176136e-01,4.907800816495681562e-01,-8.593369904552616845e-10,-4.747165926102948040e-03
3.667933586717343530e+01,4.461637119655468275e-01,6.171510377820922377e-01,4.907800816555458190e-01,-8.499911052783915011e-10,-1.563753498055185176e-03
3.670334066813362739e+01,4.461637119318783706e-01,6.171510377187073848e-01,4.907800816639722452e-01,-8.371202619983364457e-10,3.969844987243537938e-03
3.672734546909381947e+01,4.461637118988855399e-01,6.171510376530149333e-01,4.907800816747683315e-01,-8.208388413422085250e-10,-6.161148572662067911e-03
3.675135027005401156e+01,4.461637118665939261e-01,6.171510375851722019e-01,4.907800816878501449e-01,-8.012684682423554250e-10,9.161745964210177848e-04
3.677535507101420365e+01,4.461637118350281206e-01,6.171510375153423933e-01,4.907800817031285345e-01,-7.785384836811459763e-10,1.391877948693634980e-02
3.679935987197439573e+01,4.461637118042118821e-01,6.171510374436942614e-01,4.907800817205094646e-01,-7.527850287569748389e-10,2.459194103475420903e-02
3.682336467293458782e+01,4.461637117741680814e-01,6.171510373704023333e-01,4.907800817398937365e-01,-7.241515165290479672e-10,2.784045660432448929e-03
3.684736947389477990e+01,4.461637117449185896e-01,6.171510372956467982e-01,4.907800817611772115e-01,-6.927887985508363045e-10,1.353550490354477227e-02
3.687137427485497199e+01,4.461637117164844457e-01,6.171510372196135075e-01,4.907800817842506991e-01,-6.588551371145001667e-10,1.878127737081752152e-02
3.689537907581515697e+01,4.461637116888856891e-01,6.171510371424940855e-01,4.907800818089999573e-01,-6.225155113614988522e-10,-2.077882036269694879e-02
3.691938387677534905e+01,4.461637116621415267e-01,6.171510370644855970e-01,4.907800818353056371e-01,-5.839423111719810322e-10,-3.065034524901294813e-02
3.694338867773554114e+01,4.461637116362702216e-01,6.171510369857909906e-01,4.907800818630435602e-01,-5.433151983869066726e-10,3.281550144646395994e-02
3.696739347869573322e+01,4.461637116112890933e-01,6.171510369066188773e-01,4.907800818920843300e-01,-5.008215508972568841e-10,2.691070264231044604e-02
3.699139827965592531e+01,4.461637115872145731e-01,6.171510368271836411e-01,4.907800819222935540e-01,-4.566552413987068348e-10,1.806858651937646391e-03
3.701540308061611739e+01,4.461637115640621487e-01,6.171510367477051062e-01,4.907800819535318437e-01,-4.110181084371333782e-10,7.654625023115000336e-03
3.703940788157630948e+01,4.461637115418464750e-01,6.171510366684089810e-01,4.907800819856547037e-01,-3.641182910740781153e-10,-1.807495683346741627e-02
3.706341268253650156e+01,4.461637115205812631e-01,6.171510365895266359e-01,4.907800820185127533e-01,-3.161719774880111800e-10,-2.685409164230391152e-02
3.708741748349669365e+01,4.461637115002791698e-01,6.171510365112948815e-01,4.907800820519513940e-01,-2.674022947513066129e-10,6.951795452663390475e-03
3.711142228445688573e+01,4.461637114809521854e-01,6.171510364339567456e-01,4.907800820858111979e-01,-2.180396418971497496e-10,-2.890713634777276539e-02
3.713542708541707782e+01,4.461637114626111345e-01,6.171510363577602520e-01,4.907800821199274632e-01,-1.683217454306884520e-10,1.883419316572638655e-02
3.715943188637726990e+01,4.461637114452661201e-01,6.171510362829597529e-01,4.907800821541306036e-01,-1.184932429953988731e-10,-1.287638498238131111e-02
3.718343668733746199e+01,4.461637114289263017e-01,6.171510362098148184e-01,4.907800821882460363e-01,-6.880632175132461725e-11,6.434225029941923954e-03
3.720744148829765408e+01,4.461637114135997284e-01,6.171510361385909027e-01,4.907800822220940162e-01,-1.952077388622797116e-11,3.914524009680591526e-02
3.723144628925784616e+01,4.461637113992938386e-01,6.171510360695592334e-01,4.907800822554898579e-01,2.909722462973718393e-11,3.820568394234042514e-02
3.725545109021803825e+01,4.461637113860149606e-01,6.171510360029964781e-01,4.907800822882438241e-01,7.677380953197143754e-11,-4.773238056925420934e-03
3.727945589117823033e+01,4.461637113737684790e-01,6.171510359391851885e-01,4.907800823201611262e-01,1.232278168394884688e-10,2.187583872011480274e-02
3.730346069213842242e+01,4.461637113625590567e-01,6.171510358784135786e-01,4.907800823510419241e-01,1.681709493883687401e-10,-1.988941670738721829e-02
3.732746549309861450e+01,4.461637113523902465e-01,6.171510358209753022e-01,4.907800823806813817e-01,2.113076380538814192e-10,-1.103432968246329318e-02
3.735147029405880659e+01,4.461637113432647683e-01,6.171510357671701197e-01,4.907800824088696667e-01,2.523350695060599946e-10,7.985768277577331639e-03
3.737547509501899867e+01,4.461637113351844541e-01,6.171510357173031203e-01,4.907800824353917846e-01,2.909431306985510446e-10,2.821355598914445512e-02
3.739947989597919076e+01,4.461637113281501366e-01,6.171510356716851664e-01,4.907800824600278000e-01,3.268147419355216243e-10,-1.082644536029523687e-02
3.742348469693938284e+01,4.461637113221618711e-01,6.171510356306328937e-01,4.907800824825527264e-01,3.596253295157225693e-10,1.137742237091786748e-02
3.744748949789957493e+01,4.461637113172186586e-01,6.171510355944687110e-01,4.907800825027365810e-01,3.890430200215178047e-10,2.612316108376112715e-03
3.747149429885976701e+01,4.461637113133187227e-01,6.171510355635203560e-01,4.907800825203442741e-01,4.147287513411868076e-10,-2.456746033289565131e-02
3.749549909981995910e+01,4.461637113104591768e-01,6.171510355381214508e-01,4.907800825351357199e-01,4.363367445137100731e-10,-2.097012122544042716e-03
3.751950390078015118e+01,4.461637113086364126e-01,6.171510355186115016e-01,4.907800825468658368e-01,4.535128939053834074e-10,3.042173863697126765e-02
3.754350870174034327e+01,4.461637113078457673e-01,6.171510355053353436e-01,4.907800825552844359e-01,4.658969599002915629e-10,-1.275842411493041803e-03
3.756751350270053535e+01,4.461637113080818562e-01,6.171510354986438074e-01,4.907800825601363326e-01,4.731204317209858345e-10,1.055542154663299467e-02
3.759151830366072744e+01,4.461637113093381291e-01,6.171510354988931635e-01,4.907800825611612350e-01,4.748088866524113882e-10,1.705818942695782811e-02
3.761552310462091953e+01,4.461637113116072584e-01,6.171510355064454556e-01,4.907800825580940773e-01,4.705791867287700825e-10,-1.411936498296629400e-02
3.763952790558111161e+01,4.461637113144076294e-01,6.171510355177948215e-01,4.907800825522178334e-01,4.632796091197377564e-10,2.506488606887369297e-02
3.766353270654130370e+01,4.461637113172608471e-01,6.171510355292375571e-01,4.907800825450179816e-01,4.559663202563513096e-10,3.048348415351290544e-02
3.768753750750149578e+01,4.461637113201534777e-01,6.171510355407572312e-01,4.907800825365618014e-01,4.486350180243903196e-10,3.235627079998396743e-02
3.771154230846168787e+01,4.461637113230724760e-01,6.171510355523379676e-01,4.907800825269154066e-01,4.412820664434491391e-10,2.669023736030172803e-02
3.773554710942187995e+01,4.461637113260049636e-01,6.171510355639641121e-01,4.907800825161439673e-01,4.339033299327610393e-10,-8.738473407999698336e-03
3.775955191038207204e+01,4.461637113289385059e-01,6.171510355756201216e-01,4.907800825043115989e-01,4.264955888455546074e-10,-1.115830110372317135e-02
3.778355671134226412e+01,4.461637113318608350e-01,6.171510355872911191e-01,4.907800824914813620e-01,4.190552627125754270e-10,-1.514456387980639071e-02
3.780756151230245621e+01,4.461637113347600714e-01,6.171510355989622276e-01,4.907800824777153181e-01,4.115790208647496229e-10,-1.758059790389897986e-02
3.783156631326264829e+01,4.461637113376246688e-01,6.171510356106189032e-01,4.907800824630743630e-01,4.040640599889400164e-10,-1.536248330009146179e-02
3.785557111422284038e+01,4.461637113404433586e-01,6.171510356222470461e-01,4.907800824476185042e-01,3.965071326827995790e-10,2.024652093468101016e-02
3.787957591518303246e+01,4.461637113432050938e-01,6.171510356338328895e-01,4.907800824314065280e-01,3.889056021666448260e-10,2.961945114881810170e-02
3.790358071614322455e+01,4.461637113458993276e-01,6.171510356453625556e-01,4.907800824144963325e-01,3.812569981942459663e-10,-1.230753842657602778e-02
3.792758551710341663e+01,4.461637113485156236e-01,6.171510356568230549e-01,4.907800823969447057e-01,3.735588505193732090e-10,1.661330592140056531e-02
3.795159031806360872e+01,4.461637113510439345e-01,6.171510356682012866e-01,4.907800823788073807e-01,3.658087999180992256e-10,-2.478258067468034828e-02
3.797559511902380081e+01,4.461637113534745458e-01,6.171510356794847052e-01,4.907800823601390916e-01,3.580048479889796909e-10,-6.074423690786390564e-03
3.799959991998399289e+01,4.461637113557979650e-01,6.171510356906607653e-01,4.907800823409934621e-01,3.501450795972971264e-10,-1.944000288805497120e-02
3.802360472094418498e+01,4.461637113580051439e-01,6.171510357017173654e-01,4.907800823214231722e-01,3.422278849196658257e-10,-3.206611346776948313e-02
3.804760952190437706e+01,4.461637113600872562e-01,6.171510357126429591e-01,4.907800823014796809e-01,3.342514320880951573e-10,1.462789608338070169e-03
3.807161432286456915e+01,4.461637113620356976e-01,6.171510357234258892e-01,4.907800822812136143e-01,3.262143333238043397e-10,1.930870936639009303e-03
3.809561912382476123e+01,4.461637113638423080e-01,6.171510357340551645e-01,4.907800822606744329e-01,3.181152841147394383e-10,-7.769256204005773637e-03
3.811962392478495332e+01,4.461637113654992048e-01,6.171510357445196826e-01,4.907800822399105423e-01,3.099534240380563688e-10,-1.009371461596080335e-02
3.814362872574514540e+01,4.461637113669987276e-01,6.171510357548090075e-01,4.907800822189693490e-01,3.017277261374573527e-10,-1.933574395511634264e-02
3.816763352670533749e+01,4.461637113683336597e-01,6.171510357649129253e-01,4.907800821978972050e-01,2.934373299900983056e-10,-2.332327915086509964e-03
3.819163832766552957e+01,4.461637113694970069e-01,6.171510357748214437e-01,4.907800821767394628e-01,2.850818470179206088e-10,-1.168210751847105489e-02
3.821564312862572166e+01,4.461637113704820523e-01,6.171510357845249040e-01,4.907800821555403092e-01,2.766602780202020995e-10,5.086289932068773639e-03
3.823964792958591374e+01,4.461637113712824121e-01,6.171510357940138691e-01,4.907800821343429321e-01,2.681732058640307059e-10,-2.378512440535545530e-02
3.826365273054610583e+01,4.461637113718920911e-01,6.171510358032792354e-01,4.907800821131896307e-01,2.596201031934697312e-10,4.793356494759570471e-03
3.828765753150629791e+01,4.461637113723052606e-01,6.171510358123124540e-01,4.907800820921214280e-01,2.510007757194898659e-10,1.045342230557341247e-02
3.831166233246649000e+01,4.461637113725165360e-01,6.171510358211049763e-01,4.907800820711784584e-01,2.423159450870571163e-10,2.504784787153530035e-02
3.833566713342668208e+01,4.461637113725206993e-01,6.171510358296484755e-01,4.907800820503997463e-01,2.335656945628983294e-10,2.120601823935361688e-02
3.835967193438687417e+01,4.461637113723129766e-01,6.171510358379354022e-01,4.907800820298232058e-01,2.247508290587063584e-10,4.028888462540987717e-03
3.838367673534706626e+01,4.461637113718887604e-01,6.171510358459578738e-01,4.907800820094859184e-01,2.158717926636910533e-10,-1.341826924103998141e-02
3.840768153630725834e+01,4.461637113712438873e-01,6.171510358537088958e-01,4.907800819894236888e-01,2.069297233564526550e-10,-3.633695272369375645e-02
3.843168633726745043e+01,4.461637113703744717e-01,6.171510358611813629e-01,4.907800819696714334e-01,1.979255925821377105e-10,5.383738074721243109e-05
3.845569113822764251e+01,4.461637113692767942e-01,6.171510358683687247e-01,4.907800819502629586e-01,1.888605105637708448e-10,2.841516881456510393e-02
3.847969593918783460e+01,4.461637113679476352e-01,6.171510358752645420e-01,4.907800819312310159e-01,1.797361703914646114e-10,3.330122234723061070e-02
