t,A,P_free,C,dA_dt,dA_dt_noisy
1.467293458691738373e+01,4.374599918365645657e+00,1.336716534998267925e-01,5.636269555097018769e-01,8.547239447935686685e-03,1.612678608508201841e-02
1.468293658731746376e+01,4.374685243425037839e+00,1.336692065127396412e-01,5.636285458506454793e-01,8.514389360067542434e-03,1.698410348206588760e-02
1.469293858771754380e+01,4.374770240547091404e+00,1.336667690324863378e-01,5.636301300293922178e-01,8.481665399770160763e-03,8.918444420742743795e-03
1.470294058811762383e+01,4.374854910992021395e+00,1.336643410190798964e-01,5.636317080730876006e-01,8.449067081784999989e-03,1.009329649326594705e-02
1.471294258851770387e+01,4.374939256015227151e+00,1.336619224323353228e-01,5.636332800091836681e-01,8.416593922492193736e-03,2.462310477952462523e-02
1.472294458891778390e+01,4.375023276867288757e+00,1.336595132318698087e-01,5.636348458654385496e-01,8.384245439909898678e-03,-2.446700838910145781e-03
1.473294658931786394e+01,4.375106974793967041e+00,1.336571133771025655e-01,5.636364056699167957e-01,8.352021153695224354e-03,-7.795454091569942873e-04
1.474294858971794397e+01,4.375190351036205350e+00,1.336547228272549070e-01,5.636379594509893787e-01,8.319920585143053549e-03,-2.618142354011475034e-03
1.475295059011802401e+01,4.375273406830127776e+00,1.336523415413502780e-01,5.636395072373333592e-01,8.287943257187874169e-03,4.040641544632411417e-03
1.476295259051810405e+01,4.375356143407040932e+00,1.336499694782141701e-01,5.636410490579323307e-01,8.256088694401558792e-03,-1.855410515682151540e-03
1.477295459091818408e+01,4.375438561993429509e+00,1.336476065964742055e-01,5.636425849420763079e-01,8.224356422997083915e-03,8.594841194886479116e-03
1.478295659131826412e+01,4.375520663810964272e+00,1.336452528545599983e-01,5.636441149193612832e-01,8.192745970824810708e-03,1.685377910833952587e-03
1.479295859171834415e+01,4.375602450076494954e+00,1.336429082107034039e-01,5.636456390196898925e-01,8.161256867375357715e-03,-6.330234329178379554e-03
1.480296059211842419e+01,4.375683922006126103e+00,1.336405726317687337e-01,5.636471572629442317e-01,8.129888647482791386e-03,-7.371888714264565948e-03
1.481296259251850422e+01,4.375765080809399521e+00,1.336382460938045358e-01,5.636486696584764866e-01,8.098640853771890691e-03,2.021521192258622646e-02
1.482296459291858426e+01,4.375845927684847148e+00,1.336359285660217999e-01,5.636501762237814406e-01,8.067513028858108726e-03,7.378724849322666583e-03
1.483296659331866429e+01,4.375926463826777635e+00,1.336336200174402800e-01,5.636516769766422019e-01,8.036504716782633118e-03,5.763126473436991359e-03
1.484296859371874433e+01,4.376006690425298551e+00,1.336313204169136126e-01,5.636531719351008940e-01,8.005615463019200018e-03,8.271311317049319031e-03
1.485297059411882437e+01,4.376086608666310163e+00,1.336290297331292898e-01,5.636546611174581001e-01,7.974844814474940646e-03,7.151223656033469690e-03
1.486297259451890440e+01,4.376166219731508988e+00,1.336267479346085751e-01,5.636561445422735295e-01,7.944192319491671928e-03,1.550532167531532002e-02
1.487297459491898444e+01,4.376245524798389575e+00,1.336244749897066153e-01,5.636576222283655735e-01,7.913657527843093176e-03,1.353624780979543855e-02
1.488297659531906447e+01,4.376324525040239166e+00,1.336222108666123565e-01,5.636590941948115274e-01,7.883239990738505343e-03,1.986162527199798224e-03
1.489297859571914451e+01,4.376403221626143036e+00,1.336199555333485722e-01,5.636605604609472575e-01,7.852939260819508105e-03,-3.823313113132994351e-04
1.490298059611922454e+01,4.376481615720980045e+00,1.336177089577719190e-01,5.636620210463679781e-01,7.822754892162608886e-03,-3.044452993448347466e-03
1.491298259651930458e+01,4.376559708485426192e+00,1.336154711075728529e-01,5.636634759709271414e-01,7.792686440278195903e-03,-4.718626521837633939e-03
1.492298459691938461e+01,4.376637501075953729e+00,1.336132419502756574e-01,5.636649252547373257e-01,7.762733462110704696e-03,2.178418986281414199e-02
1.493298659731946465e+01,4.376714994644828494e+00,1.336110214532384155e-01,5.636663689181700132e-01,7.732895516039728356e-03,-1.432496830604448185e-03
1.494298859771954469e+01,4.376792190340115241e+00,1.336088095836531486e-01,5.636678069818553682e-01,7.703172161877380741e-03,-1.248728577353908770e-02
1.495299059811962472e+01,4.376869089305669647e+00,1.336066063085455946e-01,5.636692394666823480e-01,7.673562960872959415e-03,-7.612816577023465148e-04
1.496299259851970476e+01,4.376945692681148969e+00,1.336044115947753741e-01,5.636706663937989248e-01,7.644067475708199444e-03,-2.395494674087041143e-04
1.497299459891978479e+01,4.377022001602001389e+00,1.336022254090359906e-01,5.636720877846116418e-01,7.614685270500354264e-03,1.091320141209835282e-02
1.498299659931986483e+01,4.377098017199473112e+00,1.336000477178546642e-01,5.636735036607859461e-01,7.585415910801723838e-03,-1.274409947052071099e-03
1.499299859971994486e+01,4.377173740600604823e+00,1.335978784875925807e-01,5.636749140442463002e-01,7.556258963599848943e-03,1.290378963396655691e-02
1.500300060012002490e+01,4.377249172928235232e+00,1.335957176844446148e-01,5.636763189571758481e-01,7.527213997316511973e-03,1.141248374333206014e-02
1.501300260052010493e+01,4.377324315300995750e+00,1.335935652744396074e-01,5.636777184220164161e-01,7.498280581808486334e-03,2.016657576215804756e-02
1.502300460092018497e+01,4.377399168833315812e+00,1.335914212234401433e-01,5.636791124614689563e-01,7.469458288369479337e-03,2.913938907910472442e-02
1.503300660132026501e+01,4.377473734635418445e+00,1.335892854971426902e-01,5.636805010984929920e-01,7.440746689727245622e-03,3.592978794103651730e-02
1.504300860172034504e+01,4.377548013813324701e+00,1.335871580610775433e-01,5.636818843563070613e-01,7.412145360044697373e-03,2.092049178887234878e-02
1.505301060212042508e+01,4.377622007468850107e+00,1.335850388806087696e-01,5.636832622583882735e-01,7.383653874921750071e-03,-4.213349337844519635e-03
1.506301260252050511e+01,4.377695716699605555e+00,1.335829279209343468e-01,5.636846348284728636e-01,7.355271811392311010e-03,3.313277881376988643e-03
1.507301460292058515e+01,4.377769142598999075e+00,1.335808251470860519e-01,5.636860020905557489e-01,7.326998747927304656e-03,9.803460178040348041e-03
1.508301660332066518e+01,4.377842286256232285e+00,1.335787305239294898e-01,5.636873640688906395e-01,7.298834264433631813e-03,2.798010930439676427e-02
1.509301860372074522e+01,4.377915148756304831e+00,1.335766440161640922e-01,5.636887207879900386e-01,7.270777942253225934e-03,1.403698126822499649e-02
1.510302060412082525e+01,4.377987731180010833e+00,1.335745655883231742e-01,5.636900722726254642e-01,7.242829364164482531e-03,1.927655341019236107e-02
1.511302260452090529e+01,4.378060034603938888e+00,1.335724952047738223e-01,5.636914185478270056e-01,7.214988114382286932e-03,5.475469298264274559e-03
1.512302460492098533e+01,4.378132060100475620e+00,1.335704328297169785e-01,5.636927596388838779e-01,7.187253778557611827e-03,1.309009874166428000e-02
1.513302660532106536e+01,4.378203808737803016e+00,1.335683784271874119e-01,5.636940955713438672e-01,7.159625943777905843e-03,1.434154850348021148e-02
1.514302860572114540e+01,4.378275281579897538e+00,1.335663319610537469e-01,5.636954263710135526e-01,7.132104198566274755e-03,2.569019243935364606e-03
1.515303060612122543e+01,4.378346479686531900e+00,1.335642933950184075e-01,5.636967520639586393e-01,7.104688132883632545e-03,1.487796776942711119e-02
1.516303260652130547e+01,4.378417404115792166e+00,1.335622626973858584e-01,5.636980726709218681e-01,7.077377340011584139e-03,1.778548327727421524e-02
1.517303460692138550e+01,4.378488055923668298e+00,1.335602398492504450e-01,5.636993881978401566e-01,7.050171421514012104e-03,5.466514073955853169e-03
1.518303660732146554e+01,4.378558436153936029e+00,1.335582248246103554e-01,5.637006986591162061e-01,7.023069979240459393e-03,1.720453532042869743e-02
1.519303860772154557e+01,4.378628545846312115e+00,1.335562175967734411e-01,5.637020040700183587e-01,6.996072616114679121e-03,2.347561971931580102e-02
1.520304060812162561e+01,4.378698386036870893e+00,1.335542181389089977e-01,5.637033044460323383e-01,6.969178936307496297e-03,7.632178321075619963e-03
1.521304260852170565e+01,4.378767957758040730e+00,1.335522264240475432e-01,5.637045998028613614e-01,6.942388545238542541e-03,6.945610323005763261e-03
1.522304460892178568e+01,4.378837262038607570e+00,1.335502424250810116e-01,5.637058901564260260e-01,6.915701049573785841e-03,3.819528099309389690e-03
1.523304660932186572e+01,4.378906299903710497e+00,1.335482661147626982e-01,5.637071755228643122e-01,6.889116057228861223e-03,6.960214869691384171e-04
1.524304860972194575e+01,4.378975072374847066e+00,1.335462974657071478e-01,5.637084559185318033e-01,6.862633177366433967e-03,8.424144643823143833e-03
1.525305061012202579e+01,4.379043580469867969e+00,1.335443364503903219e-01,5.637097313600013537e-01,6.836252020397531881e-03,2.717983502125867132e-03
1.526305261052210582e+01,4.379111825202981478e+00,1.335423830411494872e-01,5.637110018640634213e-01,6.809972197982433473e-03,3.690165613979200839e-03
1.527305461092218586e+01,4.379179807584750783e+00,1.335404372101832438e-01,5.637122674477255124e-01,6.783793323028197708e-03,-9.511194185750420846e-04
1.528305661132226589e+01,4.379247528622094876e+00,1.335384989295515523e-01,5.637135281282129595e-01,6.757715009690884456e-03,-8.602765989885522574e-03
1.529305861172234593e+01,4.379314989318287665e+00,1.335365681711757069e-01,5.637147839229684765e-01,6.731736873375596120e-03,-2.640704043887458566e-03
1.530306061212242597e+01,4.379382190672960640e+00,1.335346449068383068e-01,5.637160348496519369e-01,6.705858530736019674e-03,9.995832830306826400e-03
1.531306261252250600e+01,4.379449133682099315e+00,1.335327291081833401e-01,5.637172809261408180e-01,6.680079599673066637e-03,-5.151304139595138179e-03
1.532306461292258604e+01,4.379515819338045013e+00,1.335308207467161279e-01,5.637185221705302007e-01,6.654399699338009455e-03,1.746607636318314727e-04
1.533306661332266607e+01,4.379582248629495744e+00,1.335289197938032690e-01,5.637197586011322148e-01,6.628818450130663509e-03,2.305041971963144032e-02
1.534306861372274611e+01,4.379648422541503550e+00,1.335270262206727787e-01,5.637209902364768155e-01,6.603335473699012415e-03,1.786849311847092669e-02
1.535307061412282614e+01,4.379714342055478937e+00,1.335251399984139775e-01,5.637222170953110068e-01,6.577950392940484781e-03,-3.562101307058116589e-04
1.536307261452290618e+01,4.379780008149185555e+00,1.335232610979775192e-01,5.637234391965996183e-01,6.552662832001523996e-03,1.258645709975459749e-02
1.537307461492298444e+01,4.379845421796742855e+00,1.335213894901754184e-01,5.637246565595244174e-01,6.527472416278295997e-03,2.461297120682007233e-05
1.538307661532306447e+01,4.379910583968627869e+00,1.335195251456809673e-01,5.637258692034851082e-01,6.502378772414801889e-03,2.277827043838974094e-02
1.539307861572314451e+01,4.379975495631671656e+00,1.335176680350289025e-01,5.637270771480984433e-01,6.477381528305709013e-03,6.204445749301420662e-04
1.540308061612322454e+01,4.380040157749061969e+00,1.335158181286152101e-01,5.637282804131988900e-01,6.452480313094380304e-03,7.269647316703244967e-03
1.541308261652330458e+01,4.380104571280340586e+00,1.335139753966972653e-01,5.637294790188381866e-01,6.427674757173928999e-03,2.027576091967132205e-02
1.542308461692338462e+01,4.380168737181406868e+00,1.335121398093937206e-01,5.637306729852854525e-01,6.402964492186927203e-03,-1.875803102676083453e-03
1.543308661732346465e+01,4.380232656404515090e+00,1.335103113366846450e-01,5.637318623330273004e-01,6.378349151025392016e-03,1.942369122741191556e-02
1.544308861772354469e+01,4.380296329898275332e+00,1.335084899484113852e-01,5.637330470827678353e-01,6.353828367830355317e-03,-1.820685027884020452e-03
1.545309061812362472e+01,4.380359758607652587e+00,1.335066756142766764e-01,5.637342272554284328e-01,6.329401777994542178e-03,8.711359226698175973e-03
1.546309261852370476e+01,4.380422943473969433e+00,1.335048683038445594e-01,5.637354028721480725e-01,6.305069018158609984e-03,3.348922089702610627e-03
1.547309461892378479e+01,4.380485885434902471e+00,1.335030679865404080e-01,5.637365739542831156e-01,6.280829726213493780e-03,5.395779360177939410e-03
1.548309661932386483e+01,4.380548585424484997e+00,1.335012746316509846e-01,5.637377405234073047e-01,6.256683541301016893e-03,7.857586541589656540e-03
1.549309861972394486e+01,4.380611044373104335e+00,1.334994882083243017e-01,5.637389026013117643e-01,6.232630103812170086e-03,5.489186183227133184e-03
1.550310062012402490e+01,4.380673263207505386e+00,1.334977086855698158e-01,5.637400602100052227e-01,6.208669055388096880e-03,-3.964665035847931424e-03
1.551310262052410494e+01,4.380735242850787081e+00,1.334959360322582611e-01,5.637412133717135676e-01,6.184800038920981735e-03,1.485059827300634454e-02
1.552310462092418497e+01,4.380796984222406820e+00,1.334941702171216771e-01,5.637423621088804015e-01,6.161022698551982257e-03,1.336641598803972597e-02
1.553310662132426501e+01,4.380858488238174253e+00,1.334924112087535475e-01,5.637435064441665977e-01,6.137336679673546791e-03,1.903570192200495365e-02
1.554310862172434504e+01,4.380919755813315497e+00,1.334906589812270838e-01,5.637446463938732277e-01,6.113741631114250064e-03,1.996322319940713186e-02
1.555311062212442508e+01,4.380980787860519143e+00,1.334889135192552645e-01,5.637457819619996480e-01,6.090237208885254661e-03,-7.349441053866787726e-03
1.556311262252450511e+01,4.381041585281323592e+00,1.334871748003533531e-01,5.637469131611030360e-01,6.066823068839322097e-03,1.892193593432500362e-02
1.557311462292458515e+01,4.381102148973921473e+00,1.334854428016385708e-01,5.637480400042548245e-01,6.043498867816993192e-03,1.902084560562196380e-02
1.558311662332466518e+01,4.381162479833367485e+00,1.334837175001132303e-01,5.637491625047077459e-01,6.020264263737362675e-03,6.978323281613997564e-04
1.559311862372474522e+01,4.381222578751578389e+00,1.334819988726644868e-01,5.637502806758964979e-01,5.997118915597982047e-03,1.637116497429765699e-02
1.560312062412482526e+01,4.381282446617336568e+00,1.334802868960645317e-01,5.637513945314372998e-01,5.974062483474706919e-03,2.065637419942917274e-02
1.561312262452490529e+01,4.381342084316288243e+00,1.334785815469705095e-01,5.637525040851277813e-01,5.951094628521072516e-03,5.627395934672645150e-04
1.562312462492498533e+01,4.381401492730939928e+00,1.334768828019244902e-01,5.637536093509473156e-01,5.928215012970194930e-03,-7.859378479264336748e-03
1.563312662532506536e+01,4.381460672740665530e+00,1.334751906373535801e-01,5.637547103430571305e-01,5.905423300131718012e-03,2.310058038031629311e-03
1.564312862572514540e+01,4.381519625221700132e+00,1.334735050295697834e-01,5.637558070757996420e-01,5.882719154395560368e-03,3.380978979851901461e-02
1.565313062612522543e+01,4.381578351047141773e+00,1.334718259547700847e-01,5.637568995636992319e-01,5.860102241229764308e-03,8.222706769232743240e-03
1.566313262652530547e+01,4.381636851086953222e+00,1.334701533890364500e-01,5.637579878214618034e-01,5.837572227180842788e-03,-6.304522290263821563e-03
1.567313462692538550e+01,4.381695126207961977e+00,1.334684873083357703e-01,5.637590718639747811e-01,5.815128779873168785e-03,3.285656055803185937e-03
1.568313662732546554e+01,4.381753177273855826e+00,1.334668276885199734e-01,5.637601517063072221e-01,5.792771568010973704e-03,-4.147750577955570950e-03
1.569313862772554558e+01,4.381811005145188176e+00,1.334651745053259120e-01,5.637612273637099269e-01,5.770500261377459195e-03,1.777694303210510321e-03
1.570314062812562561e+01,4.381868610679375386e+00,1.334635277343753368e-01,5.637622988516153288e-01,5.748314530833853464e-03,6.699755716402200530e-03
1.571314262852570565e+01,4.381925994730697660e+00,1.334618873511750625e-01,5.637633661856372713e-01,5.726214048320826810e-03,-1.988975600109782818e-02
1.572314462892578568e+01,4.381983158150298152e+00,1.334602533311168293e-01,5.637644293815714525e-01,5.704198486857339767e-03,9.308206301651187828e-03
1.573314662932586572e+01,4.382040101786183861e+00,1.334586256494773304e-01,5.637654884553949808e-01,5.682267520541767203e-03,1.982896389085607447e-02
