pH,temperature,ionic_strength,k_turn
6.461308180310691540e+00,3.086369716127513243e+02,7.292207921631826961e-01,1.802459389817624924e+02
7.358468671803722216e+00,2.942635186528705731e+02,1.476303169439955286e-02,6.156233646013345862e+01
5.855013753478184313e+00,3.166871927959472828e+02,3.944912775464077259e-01,2.474857733835567615e+02
4.230187356757360462e+00,3.102048294525394567e+02,8.366479269157187648e-01,2.314565868321456676e+01
8.821057758608027655e+00,3.194750982357519433e+02,8.001975709384246960e-01,2.788313100642492159e+01
6.613384497039580090e+00,3.188321464867318582e+02,6.877197175517032468e-01,2.902240679280423592e+02
7.710723205304303995e+00,3.133392321926152704e+02,9.380268396929193342e-01,1.475294792281244156e+02
6.656474168620862386e+00,3.160065583397262117e+02,9.664021984671531396e-01,2.571327497869789909e+02
8.098434513349861419e+00,2.967811196653544812e+02,8.663340473388603247e-02,4.128062858362705612e+01
6.823080895438629057e+00,2.991162131111044573e+02,5.680752868116172305e-01,1.001087414936999380e+02
4.613784391935979556e+00,3.134932261266379214e+02,7.718786911153399100e-01,5.868564291199872685e+01
7.209532823279026559e+00,3.014765471687017566e+02,3.171191574718271178e-02,1.053027631209781845e+02
4.863703347184921810e+00,2.988623852123602660e+02,2.842388348859552494e-01,4.016102136402172817e+01
8.118270675083138599e+00,2.880585428488213893e+02,3.302602816424390353e-01,2.482323242730577917e+01
7.405308002364076714e+00,2.959597646269727989e+02,8.231184103104234318e-01,7.176812219473798393e+01
8.699043190715538998e+00,2.934137606279012402e+02,2.663003629148283369e-01,1.445195719774631193e+01
7.145403947707552383e+00,2.986402852048177010e+02,1.037724347435483967e-02,8.934608436799970832e+01
5.125815487273855275e+00,3.095897299248179024e+02,9.462297993737059931e-01,9.928458949745353834e+01
6.785687729126415491e+00,3.121400467368669638e+02,3.330092810233374334e-01,2.120426086141086728e+02
7.858861384799484817e+00,3.012339943895798342e+02,1.037089295692461000e-01,6.913365535567147901e+01
7.559441487625381484e+00,2.912833947656877740e+02,7.834932411403303654e-01,4.818122828967968729e+01
5.711483530007425813e+00,2.895638510609809373e+02,5.597766371979493449e-01,4.037139983274457933e+01
7.276755753019021000e+00,2.909365060431660481e+02,9.804071327321823848e-01,5.153059262678996078e+01
8.676345306505371724e+00,2.888634348547042805e+02,3.563955755872229569e-01,1.197949535626418083e+01
7.424050215497676852e+00,3.150484689006347594e+02,4.172999244433261423e-01,1.918540133775509844e+02
5.836507011262344058e+00,2.952777199824960803e+02,4.310452519607599897e-01,6.832425529285441712e+01
8.553791651917142858e+00,3.026507179890485304e+02,6.942520279497823577e-01,3.043525484615216925e+01
8.138120963640863792e+00,2.889827997861534072e+02,9.127211203297825870e-01,2.711248165516026987e+01
8.275918801335837571e+00,3.154446270501011327e+02,2.992807737715768579e-01,6.900385423102366644e+01
4.534206883466508131e+00,2.858938775911020684e+02,6.604228522900962295e-02,9.523921619565046015e+00
5.454144168203439946e+00,2.896475896408784365e+02,4.691258973952512901e-01,3.498797887833185882e+01
7.950639013301011637e+00,2.966091257205113152e+02,9.593244649780036104e-01,5.344424181349383929e+01
5.374037479423421360e+00,3.133955043952487927e+02,7.363626868046521112e-01,1.591905660671488079e+02
4.368529677789280363e+00,2.959774521067142246e+02,4.651266027475353115e-01,1.280622300181514994e+01
7.416330062362929354e+00,2.950104166419358762e+02,4.763216027126055407e-01,6.638570757203221717e+01
7.996349782395195227e+00,2.880961049345737024e+02,4.991053127447699356e-01,2.842075020882856151e+01
7.208839040701823464e+00,2.976775214569795480e+02,3.659465663412649339e-01,8.493762255033027486e+01
5.724216682125022437e+00,3.092561836387617973e+02,9.269859395149836201e-02,1.704605791537233017e+02
6.798866594837743804e+00,3.137985910623680752e+02,6.458736406333631663e-01,2.293369128858247450e+02
4.107599757237302640e+00,3.124995331695445202e+02,4.812308647509808135e-01,2.244516756640500788e+01
6.813308278765290993e+00,3.114044381503290424e+02,6.969713101935294253e-01,2.044200496589655245e+02
8.284005873575390311e+00,2.860919212764367217e+02,2.926390562256979133e-01,1.776107889070582857e+01
4.390266175072849997e+00,3.097044519565968699e+02,8.101523349793092743e-01,3.116055884683132859e+01
5.916596982739159571e+00,2.998126737197428611e+02,9.397148350980725207e-01,9.533932331257626913e+01
4.824318587632433264e+00,2.934767294330711707e+02,3.845477927566061660e-01,2.404808163902372797e+01
5.900039483166282572e+00,3.168239217616941232e+02,4.675440565458258146e-01,2.511493144161835858e+02
4.065038366874426323e+00,3.077401889152656054e+02,3.167462753015762300e-02,2.353294934204044253e+01
8.138814599155725915e+00,3.139545767835267043e+02,4.521590882442272918e-01,8.543922539151047602e+01
6.481216551706339146e+00,2.873320549758626044e+02,1.890169942297031946e-01,4.029549774621335700e+01
6.179590327811393280e+00,2.903419310936707234e+02,6.926250479697286799e-01,4.991471042592988994e+01
7.008973578182255970e+00,3.169934354097217124e+02,1.397075386464492197e-01,2.473736698173199500e+02
8.250141021274501441e+00,3.174050195942049299e+02,4.430840598605872982e-02,6.660862010885168161e+01
5.456303624121938256e+00,2.978046656933306053e+02,7.735251312174017402e-01,6.511256327261970966e+01
5.337584862026397481e+00,3.062791354486570867e+02,5.230057627200910275e-01,1.067108913229654803e+02
4.247471038560808765e+00,2.870715252099481631e+02,8.541237697369481463e-01,4.180490235601591387e+00
5.331995468666454130e+00,3.052990641957333082e+02,2.333094361229139657e-01,1.057073260510718029e+02
4.331059241023814010e+00,2.894099376467830780e+02,9.727872697491880827e-02,8.698839233980775631e+00
4.207792435869436964e+00,3.020346294701886336e+02,7.972972053609536092e-01,1.326786917923837450e+01
6.763652811051835911e+00,2.862604722024507851e+02,3.711432405234081355e-01,3.663933675641551702e+01
4.919174437017773016e+00,3.116967067956553024e+02,8.717960579800866361e-01,8.576868501983422277e+01
4.371288610327106916e+00,2.985337608223745178e+02,3.608883253751813958e-01,1.633190654086461890e+01
8.583573707066701530e+00,3.175626355305555535e+02,6.403962944802413793e-01,4.315036715922440180e+01
4.743669462353116373e+00,2.877929242317035232e+02,1.589769210628022914e-02,1.784062723377294546e+01
4.474153953619839363e+00,3.173412464128173838e+02,4.132528964125227189e-01,6.071375271498740034e+01
8.853390291636014098e+00,2.861271945039464981e+02,3.536914884209513277e-01,7.379591466999157134e+00
7.334834819508180281e+00,3.167074310679414566e+02,9.832668263570716327e-01,2.197323953733897213e+02
7.628770208349155979e+00,3.077305918930694588e+02,6.597808385914682994e-01,1.240353766213800668e+02
6.816019979100977899e+00,3.057845175403123221e+02,4.308615064709045983e-01,1.515219098065047945e+02
4.351948570600896460e+00,2.920672438272552540e+02,7.441078324370302699e-01,8.312341958499638750e+00
8.209386202062722404e+00,3.171947694544414276e+02,6.865816063319831741e-01,8.512767074155291880e+01
6.090145021026288852e+00,2.868222524842503844e+02,8.284574482592325095e-01,3.591035023227977518e+01
5.962339121880869008e+00,3.144268701386013731e+02,3.251759220333982348e-01,2.302878708177607621e+02
4.676546220021946532e+00,3.196054594693636091e+02,5.794426835241013318e-01,9.138715594117340402e+01
4.566099429156402323e+00,2.975299268274424094e+02,3.412803907530251868e-01,2.195635869529697359e+01
6.611229664551491858e+00,3.084196055715027001e+02,4.049328754974186317e-01,1.782479067308683511e+02
6.843717947845563643e+00,3.151113548022374857e+02,5.505672174575791944e-01,2.413057313083409383e+02
6.593427713730395823e+00,3.043075786817410631e+02,3.001203816269896740e-01,1.411414023960021495e+02
7.065623389771071849e+00,2.856168107370860980e+02,2.632684596393288640e-02,3.350297876329884872e+01
8.388217315437200838e+00,2.936543594988108339e+02,9.492534578804073808e-01,2.669515077718210350e+01
6.521024224722768992e+00,3.064078427074883848e+02,4.584011157311506657e-01,1.596450258280638650e+02
5.895738393499343033e+00,2.905187830192458591e+02,4.576709744545912617e-01,4.756382937294154090e+01
5.282863512902138403e+00,2.875219642717643751e+02,5.476525326065297128e-02,2.883402831910330733e+01
5.534233212274624059e+00,3.196463259471245806e+02,2.673409542736649436e-01,2.501024356621365996e+02
6.804035266795171566e+00,2.850037802380326184e+02,5.193984109308384944e-01,3.263001943512101377e+01
7.976861705831820082e+00,2.859193298990925882e+02,4.491463108786526437e-01,2.436977178686332479e+01
6.205605149660198272e+00,2.880800964482683071e+02,5.539406668970824343e-01,4.143582972070093007e+01
4.203811636543072439e+00,3.096414057727905629e+02,2.611785078023174389e-01,2.582678675250753031e+01
4.940772518713851369e+00,2.852613924162674834e+02,5.704833286124442182e-01,1.307358249231051595e+01
4.453261167124793474e+00,3.075260752127126125e+02,3.310152177232150716e-01,3.556120025656979777e+01
5.666717070148891366e+00,3.155410801303526114e+02,5.706812747547126419e-01,2.159751736418613461e+02
7.421883290354712948e+00,3.166089639025871065e+02,5.881657750811033342e-02,1.929683182871914369e+02
6.953573659524348471e+00,2.886704185628017854e+02,2.149313298600393496e-01,4.468634477766732971e+01
7.310637949791203738e+00,2.935514283052188489e+02,4.300232035209022863e-01,6.184573240288808194e+01
6.272975654602295670e+00,2.910386809618090069e+02,6.590108130332830161e-01,5.373878738742946837e+01
4.548902684755534942e+00,3.054380912673769899e+02,3.434801941891897359e-01,3.694397331440527665e+01
5.481279775196714610e+00,3.144271979262608170e+02,6.686525376325788139e-01,1.826883434331377885e+02
6.554802394607251337e+00,2.906714500905331420e+02,3.541715895483957821e-01,5.358898378057463674e+01
6.485824825363268431e+00,3.001299554596272401e+02,8.989906028717690178e-01,1.076919967594435974e+02
5.218306939414696366e+00,2.982633067853057014e+02,9.265422866196836305e-01,5.319993849904102490e+01
8.126507790834292422e+00,3.052306434854627923e+02,1.910252510003698778e-01,6.154593029585888075e+01
6.166566679935200135e+00,3.073134377447609040e+02,9.950497841772022456e-01,1.622607279835645215e+02
8.227280625803400582e+00,3.050724825596951746e+02,7.090948893847863754e-01,5.716155295943671177e+01
5.327463151657557461e+00,3.031621506574954310e+02,6.705170554272543715e-01,8.543532552618059128e+01
8.709697929365649571e+00,3.059786510709647018e+02,3.640126239118846030e-01,2.421333769930622282e+01
4.559286732006125220e+00,2.888616091938783370e+02,4.069734583994651378e-01,1.025234521257789488e+01
7.845912452573777784e+00,2.894710659621261470e+02,6.562286784440024556e-01,3.570363926625073958e+01
4.100932265048596648e+00,3.044523040931960622e+02,5.500766301384007323e-02,1.921980105905815250e+01
5.181603317707555334e+00,2.918695126120273358e+02,7.161819006184115821e-01,3.165245946499312168e+01
8.352766521550966772e+00,3.046502206172874594e+02,1.965340561630793056e-02,3.736060708443794454e+01
5.750524999056436215e+00,3.112499410606925494e+02,5.714693558174969157e-01,1.812972697206481314e+02
8.662397465293929955e+00,3.132849604661579406e+02,9.541828628508245425e-01,3.499296539820177543e+01
8.647085003114282742e+00,2.894595340136423829e+02,2.445902716728335924e-01,1.270603855847821251e+01
8.000962884467526237e+00,2.878327582188634892e+02,7.819938124125388468e-01,2.820061948366539895e+01
5.980527246124078822e+00,2.865041838211069489e+02,7.441222388163569734e-01,3.392778310131488695e+01
8.291342517179886684e+00,3.017380400141335031e+02,4.755414004724231591e-01,4.413762000125633733e+01
6.285521684644097107e+00,2.899518897479906627e+02,8.245691895303649543e-01,4.902634961262372570e+01
4.630860975428139348e+00,3.139367628582147063e+02,4.175360161368894124e-02,8.892531559228184790e+01
8.259791844595891774e+00,2.931486457688295673e+02,4.248356930046268687e-01,2.959588969404671133e+01
8.081233522109478429e+00,3.006535227846505336e+02,9.957355230651403488e-01,5.807982330764884438e+01
4.677827202261521933e+00,2.947967368037117240e+02,5.230261932814366244e-01,2.025363502181623332e+01
8.332632584892289529e+00,2.918837084592263977e+02,4.255231311854755782e-01,2.487832685210146266e+01
6.594815265518755965e+00,3.179547045801597278e+02,5.074542797138308775e-02,2.795308267204872550e+02
7.717953792560880544e+00,2.875271467736138788e+02,3.611988071119869304e-01,3.278042880673933013e+01
5.340880103998297379e+00,3.106282741814164865e+02,5.311910439462160793e-01,1.370807187520971411e+02
5.077307419108247899e+00,2.939128838742350922e+02,4.085140369927574566e-01,3.499610580533678217e+01
8.241564074538390017e+00,2.885719164469514340e+02,5.894277511543808412e-01,2.303384388219843615e+01
7.001068990292986349e+00,2.909261823337772057e+02,3.030908470332459026e-01,5.360823508869163589e+01
4.738527328043257825e+00,2.983279637925701309e+02,2.481974555431454288e-01,3.253667248799053624e+01
5.829350431258533582e+00,3.078066159500535832e+02,1.633946744542703888e-01,1.602038349756587650e+02
8.295179091107309333e+00,3.090480691366392421e+02,6.808161955002153265e-01,5.921042283145088447e+01
6.341417908570732287e+00,2.891258949455991569e+02,5.136386915951920429e-01,4.627562643190381664e+01
5.684264478061966663e+00,2.996917638557779924e+02,8.996422787738567184e-01,8.567544624224433392e+01
5.704769324420154497e+00,2.890716703951071622e+02,3.651795661977322860e-01,3.923512478178147234e+01
8.123221011169839301e+00,2.915564991472831480e+02,7.757800505417994374e-01,3.254087819920729174e+01
6.271495137698949840e+00,2.930859031354894455e+02,6.799704789126975735e-01,6.335669962348948303e+01
8.741767513673631029e+00,3.177724178754751279e+02,8.725119226619407753e-01,3.228646054481144034e+01
5.561000754507866795e+00,2.947702344000203425e+02,6.390118514118645621e-01,5.641847267099783636e+01
7.782401645845426152e+00,2.917015972642083739e+02,5.406896760289129356e-01,4.361262390584183635e+01
5.428527463453431068e+00,3.194086070426866968e+02,4.846588938395604007e-01,2.250628785661787106e+02
7.839194009879089542e+00,3.092661494241006039e+02,4.003738413835816745e-01,1.073597803808035565e+02
4.087989882386524165e+00,3.001189567641406484e+02,2.526581622289749696e-01,1.099996711134025595e+01
4.649104907807918075e+00,3.184709364343684115e+02,6.609962497121538716e-01,8.141267768916868874e+01
5.296284532647645094e+00,3.151302651817843525e+02,9.466470245040798925e-01,1.590186294920879675e+02
8.350459823157180494e+00,3.175501404393639291e+02,8.172142739898087260e-01,6.818531863093599554e+01
5.612491881732964316e+00,3.073947095361025390e+02,2.119066576582462891e-01,1.431866896959380995e+02
6.417627706004080501e+00,2.938935325952608650e+02,3.975721104592654931e-01,6.883849466140073048e+01
4.535222600223693945e+00,3.136689889303582959e+02,9.976817884788907742e-01,4.949223131343009641e+01
6.833391430098343378e+00,3.138063643502491118e+02,1.919545945715531443e-01,2.267301173790906148e+02
4.479972669716916656e+00,3.078385040887817468e+02,4.420501187366230322e-01,3.641955688724093676e+01
4.708011689115616960e+00,3.192023335187821544e+02,7.572878469148303093e-01,9.116827965576408133e+01
8.004861975955380515e+00,2.991962327698021795e+02,9.583171184763380479e-01,5.858513783964627208e+01
5.219551431213056425e+00,2.986398959005732081e+02,2.559538586944155869e-02,6.992796154521879259e+01
4.306268555457399394e+00,3.158831837606547879e+02,3.591381122496650202e-01,4.205163472594706064e+01
7.009124401176383579e+00,2.971602433893652346e+02,6.073693436649696409e-01,8.572882758419234506e+01
4.732500780103399585e+00,3.189408640297284023e+02,1.431389455768817265e-01,1.158235357132833343e+02
